slot_owner_a,slot_owner_b,slot_ref_count,slot_ref_count_abs_log1p,slot_ref_count_is_even,slot_ref_count_mod3,slot_ref_count_mod5,slot_ref_count_mod7,slot_ref_count_mod10,slot_numerator,slot_numerator_abs_log1p,slot_numerator_is_even,slot_numerator_mod3,slot_numerator_mod5,slot_numerator_mod7,slot_numerator_mod10,slot_denominator,slot_denominator_abs_log1p,slot_denominator_is_even,slot_denominator_mod3,slot_denominator_mod5,slot_denominator_mod7,slot_denominator_mod10,slot_offset,slot_offset_abs_log1p,slot_offset_is_even,slot_offset_mod3,slot_offset_mod5,slot_offset_mod7,slot_offset_mod10,gcd_all,n_multiple_pairs,y
8,7,65,4.189654742026425,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,2,109.0
5,6,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,80.0
2,2,85,4.454347296253507,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,4,115.0
9,4,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,1,5,70.0
9,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,3,54.0
4,6,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,1,3,76.0
4,6,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,5,91.0
2,7,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,1,147.0
9,9,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,2,83.0
7,2,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,3,77.0
7,3,70,4.2626798770413155,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,2,132.0
8,4,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,3,58.0
2,6,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,3,131.0
9,3,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,26,3.295836866004329,1,2,1,5,6,1,1,158.0
3,9,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,1,2,79.0
7,6,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,4,39.0
0,8,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,1,4,131.0
4,8,93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,1,1,180.0
2,4,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,1,5,74.0
0,7,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,2,3,29.0
3,1,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,2,147.0
5,9,76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,1,145.0
5,6,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,1,1,77.0
6,4,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,1,2,128.0
2,8,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,2,148.0
8,2,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,2,104.0
3,4,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,48.0
9,4,70,4.2626798770413155,1,1,0,0,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,1,139.0
2,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,1,1,34.0
2,3,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,5,161.0
2,7,100,4.61512051684126,1,1,0,2,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,2,0,189.0
9,6,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,20.0
3,1,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,5,72.0
9,0,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,2,136.0
1,3,91,4.5217885770490405,0,1,1,0,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,1,2,197.0
1,9,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,2,98.0
6,9,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,29,3.4011973816621555,0,2,4,1,9,1,1,125.0
9,9,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,1,1,90.0
4,8,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,2,113.0
8,7,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,1,2,55.0
7,2,69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,1,2,137.0
0,3,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,2,179.0
6,9,93,4.543294782270004,0,0,3,2,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,3,156.0
0,5,74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,116.0
1,4,77,4.356708826689592,0,2,2,0,7,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,1,2,151.0
8,9,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,1,1,46.0
0,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,4,22.0
5,8,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,1,4,91.0
3,6,69,4.248495242049359,0,0,4,6,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,1,4,112.0
5,0,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,24.0
1,2,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,158.0
7,9,69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,1,121.0
4,3,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,2,98.0
7,8,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,4,99.0
1,8,81,4.406719247264253,0,0,1,4,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,1,2,156.0
1,7,80,4.394449154672439,1,2,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,136.0
0,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,15.0
1,5,99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,2,137.0
9,4,87,4.477336814478207,0,0,2,3,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,1,139.0
3,6,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,1,4,47.0
2,4,77,4.356708826689592,0,2,2,0,7,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,1,2,139.0
2,4,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,3,110.0
0,1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,3,84.0
5,4,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,4,39.0
1,4,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,20.0
2,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,2,28.0
8,5,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,1,3,178.0
2,1,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,5,117.0
4,7,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,1,2,72.0
5,6,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,1,4,164.0
7,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,2,4,41.0
0,1,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,2,95.0
7,0,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,1,81.0
6,0,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,3,114.0
5,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,2,38.0
3,8,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,4,145.0
0,5,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,1,1,179.0
7,8,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,1,1,68.0
0,3,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,151.0
0,3,98,4.59511985013459,1,2,3,0,8,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,4,120.0
3,5,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,1,39.0
0,0,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,1,1,127.0
6,5,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,1,1,41.0
8,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,1,3,64.0
5,4,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,4,79.0
4,3,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,1,2,70.0
4,8,72,4.290459441148391,1,0,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,139.0
5,9,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,2,87.0
7,8,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,4,77.0
4,9,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,1,5,94.0
3,5,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,2,78.0
2,3,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,4,80.0
0,4,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,1,39.0
6,2,90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,177.0
5,9,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,1,35.0
7,0,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,5,107.0
0,8,88,4.48863636973214,1,1,3,4,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,1,4,124.0
4,2,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,5,96.0
0,8,99,4.605170185988092,0,0,4,1,9,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,2,165.0
7,5,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,3,105.0
9,5,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,5,112.0
4,7,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,1,5,79.0
0,3,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,1,110.0
6,9,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,4,149.0
1,3,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,2,152.0
1,5,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,2,3,47.0
4,3,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,1,6,70.0
0,8,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,1,2,91.0
5,2,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,1,5,84.0
0,0,80,4.394449154672439,1,2,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,2,167.0
2,8,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,0,97.0
5,1,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,1,1,55.0
0,1,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,4,89.0
8,7,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,1,5,71.0
9,9,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,1,1,109.0
8,4,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,1,4,90.0
5,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,1,1,43.0
9,7,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,4,36.0
8,7,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,5,26.0
1,9,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,1,3,113.0
5,8,90,4.51085950651685,1,0,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,2,2,170.0
7,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,1,6,30.0
4,7,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,1,2,158.0
7,3,69,4.248495242049359,0,0,4,6,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,5,115.0
0,7,77,4.356708826689592,0,2,2,0,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,1,2,116.0
1,7,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,4,133.0
6,8,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,2,83.0
3,8,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,1,4,66.0
2,6,63,4.1588830833596715,0,0,3,0,3,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,1,2,137.0
1,3,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,3,73.0
3,6,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,2,2,74.0
0,4,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,1,4,104.0
8,6,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,2,5,118.0
3,3,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,29,3.4011973816621555,0,2,4,1,9,1,2,119.0
1,0,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,4,101.0
4,3,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,2,5,110.0
9,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,1,30.0
1,3,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,4,71.0
2,5,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,4,115.0
2,1,78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,2,147.0
9,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,1,1,41.0
8,2,81,4.406719247264253,0,0,1,4,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,1,128.0
3,1,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,1,4,86.0
4,6,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,1,5,96.0
