slot_person_name,slot_item_name,slot_finds_per_day,slot_finds_per_day_abs_log1p,slot_finds_per_day_is_even,slot_finds_per_day_mod3,slot_finds_per_day_mod5,slot_finds_per_day_mod7,slot_finds_per_day_mod10,slot_per_item_cents,slot_per_item_cents_abs_log1p,slot_per_item_cents_is_even,slot_per_item_cents_mod3,slot_per_item_cents_mod7,slot_per_item_cents_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_currency_symbol,slot_per_item_value_text,slot_period_label,gcd_all,n_multiple_pairs,y
1,4,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,14,4,1,0,41.25
4,3,20,3.044522437723423,1,2,0,6,0,200,5.303304908059076,1,2,4,0,19,2.995732273553991,0,1,4,5,9,1,25,0,1,1,760.0
3,7,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,1,2,0,37,3.6375861597263857,0,1,2,2,7,0,30,0,1,0,518.0
5,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,0,0,0,1,5,0,35,1,1,0,13.5
5,6,35,3.58351893845611,0,2,0,0,5,150,5.017279836814924,1,0,3,0,40,3.713572066704308,1,1,0,5,0,0,19,5,5,0,2100.0
7,7,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,1,2,4,0,22,3.1354942159291497,1,1,2,1,2,0,0,2,1,0,660.0
1,6,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,27,3.332204510175204,0,0,2,6,7,0,35,6,1,0,40.5
7,7,20,3.044522437723423,1,2,0,6,0,125,4.836281906951478,0,2,6,5,20,3.044522437723423,1,2,0,6,0,2,21,6,5,1,500.0
5,0,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,37,3.6375861597263857,0,1,2,2,7,0,36,1,1,0,207.2
2,2,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,2,29,6,1,1,42.0
3,7,17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,1,2,3,0,34,3.5553480614894135,1,1,4,6,4,0,36,4,1,1,462.4
3,6,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,27,3.332204510175204,0,0,2,6,7,2,23,2,1,0,56.7
1,3,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,0,2,2,3,7,0,10,3,1,0,204.0
6,1,30,3.4339872044851463,1,0,0,2,0,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,0,4,5,0,36,6,5,0,600.0
3,5,40,3.713572066704308,1,1,0,5,0,200,5.303304908059076,1,2,4,0,23,3.1780538303479458,0,2,3,2,3,0,0,4,1,1,1840.0
2,6,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,2,23,3,1,0,134.85
5,0,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,0,5,0,17,5,1,0,77.0
4,6,9,2.302585092994046,0,0,4,2,9,200,5.303304908059076,1,2,4,0,8,2.1972245773362196,1,2,3,1,8,1,25,0,1,1,144.0
4,4,37,3.6375861597263857,0,1,2,2,7,125,4.836281906951478,0,2,6,5,12,2.5649493574615367,1,0,2,5,2,2,21,2,1,0,555.0
4,6,16,2.833213344056216,1,1,1,2,6,125,4.836281906951478,0,2,6,5,14,2.70805020110221,1,2,4,0,4,2,21,4,1,0,280.0
5,0,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,9,1,1,0,480.0
3,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,5,5,16,2.833213344056216,1,1,1,2,6,0,3,5,1,1,3.2
4,4,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,3,0,6,1.9459101490553132,1,0,1,6,6,2,22,3,1,0,6.6
0,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,5,5,13,2.6390573296152584,0,1,3,6,3,2,33,6,1,0,11.7
6,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,37,3.6375861597263857,0,1,2,2,7,0,35,1,1,1,18.5
0,3,34,3.5553480614894135,1,1,4,6,4,125,4.836281906951478,0,2,6,5,39,3.6888794541139363,0,0,4,4,9,1,6,2,1,0,1657.5
0,2,29,3.4011973816621555,0,2,4,1,9,50,3.9318256327243257,1,2,1,0,32,3.4965075614664802,1,2,2,4,2,2,28,3,1,0,464.0
3,3,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,0,2,2,3,7,1,26,5,1,0,131.75
5,7,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,0,2,2,3,7,1,26,3,1,0,127.5
5,4,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,4,0,23,3.1780538303479458,0,2,3,2,3,1,25,4,1,1,184.0
4,4,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,1,0,34,3.5553480614894135,1,1,4,6,4,0,2,0,2,1,170.0
1,2,8,2.1972245773362196,1,2,3,1,8,150,5.017279836814924,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,19,0,1,0,108.0
7,7,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,1,5,19,2.995732273553991,0,1,4,5,9,0,20,0,1,0,65.55
3,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,2,0,6,0,0,10,3,10,3,80.0
1,7,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,7,2.0794415416798357,0,1,2,0,7,1,31,5,1,0,11.2
7,4,40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,1,5,32,3.4965075614664802,1,2,2,4,2,0,20,2,1,0,192.0
7,3,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,39,3.6888794541139363,0,0,4,4,9,1,26,6,1,1,243.75
5,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,0,3,0,2,33,2,1,1,2.0
7,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,35,3.58351893845611,0,2,0,0,5,1,16,6,5,2,17.5
4,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,5,5,18,2.9444389791664403,1,0,3,4,8,0,3,6,1,1,9.0
5,0,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,0,20,2,1,0,44.85
3,1,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,3,0,16,2.833213344056216,1,1,1,2,6,1,16,1,2,0,57.6
7,7,34,3.5553480614894135,1,1,4,6,4,200,5.303304908059076,1,2,4,0,35,3.58351893845611,0,2,0,0,5,1,25,2,1,0,2380.0
1,1,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,4,0,22,3.1354942159291497,1,1,2,1,2,1,25,3,2,1,352.0
3,7,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,3,0,21,3.091042453358316,0,0,1,0,1,1,1,6,1,0,346.5
4,6,24,3.2188758248682006,1,0,4,3,4,150,5.017279836814924,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,2,4,5,6,1,1080.0
7,0,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,1,2,4,0,7,2.0794415416798357,0,1,2,0,7,0,0,6,1,0,210.0
6,5,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,3,0,33,3.5263605246161616,0,0,3,5,3,0,35,0,1,0,62.7
3,2,16,2.833213344056216,1,1,1,2,6,75,4.330733340286331,0,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,13,2,1,0,432.0
3,1,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,6,0,39,3.6888794541139363,0,0,4,4,9,2,29,3,1,0,288.6
3,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,1,5,33,3.5263605246161616,0,0,3,5,3,0,20,0,3,2,14.85
1,6,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,6,1.9459101490553132,1,0,1,6,6,0,36,3,2,1,38.4
0,4,20,3.044522437723423,1,2,0,6,0,125,4.836281906951478,0,2,6,5,37,3.6375861597263857,0,1,2,2,7,0,7,3,1,0,925.0
0,7,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,27,3.332204510175204,0,0,2,6,7,1,8,1,1,1,243.0
6,7,33,3.5263605246161616,0,0,3,5,3,125,4.836281906951478,0,2,6,5,8,2.1972245773362196,1,2,3,1,8,0,7,2,1,0,330.0
1,6,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,5,5,29,3.4011973816621555,0,2,4,1,9,0,13,2,1,0,217.5
2,6,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,5,5,14,2.70805020110221,1,2,4,0,4,0,3,6,1,0,7.7
2,2,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,0,2,2,3,7,1,26,2,1,1,72.25
4,2,22,3.1354942159291497,1,1,2,1,2,75,4.330733340286331,0,0,5,5,22,3.1354942159291497,1,1,2,1,2,0,13,6,1,1,363.0
4,0,34,3.5553480614894135,1,1,4,6,4,75,4.330733340286331,0,0,5,5,36,3.6109179126442243,1,0,1,1,6,1,9,3,1,0,918.0
2,2,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,6,0,28,3.367295829986474,1,1,3,0,8,1,31,3,4,0,201.6
6,3,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,2,6,1,31,6,2,0,83.2
2,5,28,3.367295829986474,1,1,3,0,8,150,5.017279836814924,1,0,3,0,28,3.367295829986474,1,1,3,0,8,1,1,1,2,1,1176.0
6,6,39,3.6888794541139363,0,0,4,4,9,80,4.394449154672439,1,2,3,0,10,2.3978952727983707,1,1,0,3,0,2,38,6,1,1,312.0
6,5,15,2.772588722239781,0,0,0,1,5,125,4.836281906951478,0,2,6,5,9,2.302585092994046,0,0,4,2,9,2,21,4,1,0,168.75
0,3,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,5,5,33,3.5263605246161616,0,0,3,5,3,2,32,3,3,0,222.75
6,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,2,0,6,0,0,2,0,2,0,60.0
6,1,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,39,3.6888794541139363,0,0,4,4,9,2,32,3,1,0,234.0
7,2,23,3.1780538303479458,0,2,3,2,3,80,4.394449154672439,1,2,3,0,10,2.3978952727983707,1,1,0,3,0,2,38,1,1,1,184.0
5,7,34,3.5553480614894135,1,1,4,6,4,200,5.303304908059076,1,2,4,0,6,1.9459101490553132,1,0,1,6,6,1,25,1,2,0,408.0
3,3,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,28,3.367295829986474,1,1,3,0,8,1,25,1,1,0,952.0
4,2,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,26,3.295836866004329,1,2,1,5,6,0,18,1,1,0,117.0
3,7,30,3.4339872044851463,1,0,0,2,0,150,5.017279836814924,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,0,19,3,6,1,1080.0
7,3,34,3.5553480614894135,1,1,4,6,4,150,5.017279836814924,1,0,3,0,21,3.091042453358316,0,0,1,0,1,2,4,0,1,0,1071.0
5,6,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,0,2,3,2,1,30.0
0,4,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,0,2,2,3,7,2,28,1,1,0,340.0
2,2,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,3,0,32,3.4965075614664802,1,2,2,4,2,0,35,2,2,1,96.0
5,7,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,22,3.1354942159291497,1,1,2,1,2,2,32,0,1,1,49.5
7,2,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,6,0,14,2.70805020110221,1,2,4,0,4,2,29,4,1,0,47.6
6,2,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,34,3.5553480614894135,1,1,4,6,4,2,15,0,2,1,54.4
4,7,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,5,0,9,2.302585092994046,0,0,4,2,9,1,24,5,1,0,79.2
2,1,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,2,32,5,1,0,216.0
7,2,14,2.70805020110221,1,2,4,0,4,125,4.836281906951478,0,2,6,5,6,1.9459101490553132,1,0,1,6,6,1,6,6,1,0,105.0
5,7,34,3.5553480614894135,1,1,4,6,4,100,4.61512051684126,1,1,2,0,31,3.4657359027997265,0,1,1,3,1,1,8,6,1,0,1054.0
2,2,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,0,1,5,1,24,5,5,0,210.0
6,5,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,11,2.4849066497880004,0,2,1,4,1,1,25,0,1,0,374.0
1,2,15,2.772588722239781,0,0,0,1,5,125,4.836281906951478,0,2,6,5,34,3.5553480614894135,1,1,4,6,4,0,7,6,1,0,637.5
3,6,20,3.044522437723423,1,2,0,6,0,200,5.303304908059076,1,2,4,0,30,3.4339872044851463,1,0,0,2,0,2,37,6,10,1,1200.0
7,5,30,3.4339872044851463,1,0,0,2,0,200,5.303304908059076,1,2,4,0,23,3.1780538303479458,0,2,3,2,3,2,37,2,1,0,1380.0
1,5,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,2,29,1,1,0,67.2
6,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,5,5,35,3.58351893845611,0,2,0,0,5,2,33,3,1,1,31.5
4,5,32,3.4965075614664802,1,2,2,4,2,200,5.303304908059076,1,2,4,0,33,3.5263605246161616,0,0,3,5,3,2,37,6,1,0,2112.0
0,3,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,15,2.772588722239781,0,0,0,1,5,1,27,0,1,0,135.0
5,2,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,5,5,12,2.5649493574615367,1,0,2,5,2,0,3,5,1,0,13.2
5,0,34,3.5553480614894135,1,1,4,6,4,80,4.394449154672439,1,2,3,0,9,2.302585092994046,0,0,4,2,9,2,38,3,1,0,244.8
3,0,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,1,0,27,3.332204510175204,0,0,2,6,7,2,28,2,1,0,324.0
1,5,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,3,0,11,2.4849066497880004,0,2,1,4,1,2,22,4,1,1,33.0
1,5,32,3.4965075614664802,1,2,2,4,2,150,5.017279836814924,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,0,19,5,1,0,528.0
3,3,40,3.713572066704308,1,1,0,5,0,125,4.836281906951478,0,2,6,5,35,3.58351893845611,0,2,0,0,5,2,21,4,5,0,1750.0
7,7,14,2.70805020110221,1,2,4,0,4,200,5.303304908059076,1,2,4,0,22,3.1354942159291497,1,1,2,1,2,1,25,6,2,0,616.0
1,5,13,2.6390573296152584,0,1,3,6,3,125,4.836281906951478,0,2,6,5,13,2.6390573296152584,0,1,3,6,3,0,7,0,1,1,211.25
7,1,13,2.6390573296152584,0,1,3,6,3,75,4.330733340286331,0,0,5,5,10,2.3978952727983707,1,1,0,3,0,2,32,6,1,0,97.5
3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,5,5,26,3.295836866004329,1,2,1,5,6,0,3,5,1,0,5.2
3,0,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,1,5,16,2.833213344056216,1,1,1,2,6,0,20,4,1,0,64.8
7,1,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,0,2,0,0,2,0,1,0,165.0
3,1,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,0,2,3,2,0,120.0
0,6,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,18,2.9444389791664403,1,0,3,4,8,2,32,4,1,0,54.0
4,3,15,2.772588722239781,0,0,0,1,5,80,4.394449154672439,1,2,3,0,8,2.1972245773362196,1,2,3,1,8,2,38,1,1,1,96.0
2,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,6,0,9,2.302585092994046,0,0,4,2,9,1,31,1,1,0,27.0
0,1,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,6,0,34,3.5553480614894135,1,1,4,6,4,1,31,6,1,0,129.2
2,6,32,3.4965075614664802,1,2,2,4,2,80,4.394449154672439,1,2,3,0,18,2.9444389791664403,1,0,3,4,8,1,5,3,2,0,460.8
0,3,40,3.713572066704308,1,1,0,5,0,80,4.394449154672439,1,2,3,0,23,3.1780538303479458,0,2,3,2,3,2,38,4,1,1,736.0
3,0,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,1,2,0,16,2.833213344056216,1,1,1,2,6,0,30,6,2,0,224.0
5,0,27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,2,4,0,4,0,18,2,1,0,94.5
1,2,39,3.6888794541139363,0,0,4,4,9,150,5.017279836814924,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,2,4,3,3,0,1930.5
5,1,20,3.044522437723423,1,2,0,6,0,100,4.61512051684126,1,1,2,0,19,2.995732273553991,0,1,4,5,9,0,30,0,1,1,380.0
5,2,38,3.6635616461296463,1,2,3,3,8,25,3.258096538021482,0,1,4,5,10,2.3978952727983707,1,1,0,3,0,2,11,4,1,0,95.0
2,1,30,3.4339872044851463,1,0,0,2,0,150,5.017279836814924,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,0,19,1,3,1,1485.0
5,0,36,3.6109179126442243,1,0,1,1,6,75,4.330733340286331,0,0,5,5,16,2.833213344056216,1,1,1,2,6,1,9,1,1,0,432.0
6,1,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,4,0,29,3.4011973816621555,0,2,4,1,9,1,25,0,1,1,290.0
5,1,26,3.295836866004329,1,2,1,5,6,200,5.303304908059076,1,2,4,0,22,3.1354942159291497,1,1,2,1,2,0,0,0,2,0,1144.0
2,4,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,0,20,1,1,0,198.9
4,1,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,24,3.2188758248682006,1,0,4,3,4,0,36,6,1,0,134.4
2,2,7,2.0794415416798357,0,1,2,0,7,125,4.836281906951478,0,2,6,5,31,3.4657359027997265,0,1,1,3,1,1,6,3,1,0,271.25
7,6,12,2.5649493574615367,1,0,2,5,2,125,4.836281906951478,0,2,6,5,10,2.3978952727983707,1,1,0,3,0,2,21,3,1,0,150.0
3,1,23,3.1780538303479458,0,2,3,2,3,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,0,5,0,30,5,1,0,805.0
0,2,24,3.2188758248682006,1,0,4,3,4,125,4.836281906951478,0,2,6,5,7,2.0794415416798357,0,1,2,0,7,2,21,0,1,0,210.0
0,0,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,2,0,13,2.6390573296152584,0,1,3,6,3,1,8,0,1,1,52.0
7,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,28,3.367295829986474,1,1,3,0,8,2,23,4,1,1,21.0
4,4,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,0,1,5,2,23,0,1,1,72.0
3,6,27,3.332204510175204,0,0,2,6,7,200,5.303304908059076,1,2,4,0,16,2.833213344056216,1,1,1,2,6,1,25,5,1,0,864.0
4,4,29,3.4011973816621555,0,2,4,1,9,125,4.836281906951478,0,2,6,5,29,3.4011973816621555,0,2,4,1,9,1,6,6,1,1,1051.25
6,4,13,2.6390573296152584,0,1,3,6,3,150,5.017279836814924,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,0,19,5,1,0,351.0
6,3,29,3.4011973816621555,0,2,4,1,9,75,4.330733340286331,0,0,5,5,23,3.1780538303479458,0,2,3,2,3,2,32,6,1,0,500.25
3,0,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,5,5,21,3.091042453358316,0,0,1,0,1,2,33,3,1,0,17.85
1,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,1,5,33,3.5263605246161616,0,0,3,5,3,0,20,2,3,0,29.7
6,6,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,1,5,26,3.295836866004329,1,2,1,5,6,2,23,5,1,0,89.7
2,4,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,33,3.5263605246161616,0,0,3,5,3,0,13,5,1,0,495.0
5,0,39,3.6888794541139363,0,0,4,4,9,10,2.3978952727983707,1,1,3,0,18,2.9444389791664403,1,0,3,4,8,0,35,4,1,0,70.2
7,0,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,20,3.044522437723423,1,2,0,6,0,2,22,4,1,1,34.0
0,5,7,2.0794415416798357,0,1,2,0,7,100,4.61512051684126,1,1,2,0,33,3.5263605246161616,0,0,3,5,3,0,30,0,1,0,231.0
1,7,11,2.4849066497880004,0,2,1,4,1,80,4.394449154672439,1,2,3,0,31,3.4657359027997265,0,1,1,3,1,2,38,3,1,0,272.8
7,6,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,5,5,31,3.4657359027997265,0,1,1,3,1,2,32,1,1,0,232.5
0,2,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,5,5,35,3.58351893845611,0,2,0,0,5,2,32,5,1,0,236.25
0,7,34,3.5553480614894135,1,1,4,6,4,25,3.258096538021482,0,1,4,5,26,3.295836866004329,1,2,1,5,6,2,11,0,1,0,221.0
5,6,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,1,2,0,32,3.4965075614664802,1,2,2,4,2,1,8,1,1,0,544.0
0,0,31,3.4657359027997265,0,1,1,3,1,20,3.044522437723423,1,2,6,0,37,3.6375861597263857,0,1,2,2,7,1,31,6,1,0,229.4
0,7,19,2.995732273553991,0,1,4,5,9,150,5.017279836814924,1,0,3,0,16,2.833213344056216,1,1,1,2,6,0,19,0,1,0,456.0
6,3,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,35,3.58351893845611,0,2,0,0,5,0,3,0,1,1,50.75
1,1,33,3.5263605246161616,0,0,3,5,3,80,4.394449154672439,1,2,3,0,21,3.091042453358316,0,0,1,0,1,2,38,4,1,0,554.4
5,5,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,1,5,1,1,63.0
0,6,37,3.6375861597263857,0,1,2,2,7,200,5.303304908059076,1,2,4,0,6,1.9459101490553132,1,0,1,6,6,1,25,1,1,0,444.0
4,7,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,1,0,29,3.4011973816621555,0,2,4,1,9,2,28,4,1,0,174.0
6,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,5,5,39,3.6888794541139363,0,0,4,4,9,2,33,6,1,1,39.0
3,2,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,2,0,6,0,2,28,4,5,0,150.0
7,6,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,37,3.6375861597263857,0,1,2,2,7,1,24,2,1,0,103.6
3,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,5,5,27,3.332204510175204,0,0,2,6,7,1,12,1,1,0,10.8
5,5,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,1,5,25,3.258096538021482,0,1,0,4,5,0,20,5,1,0,82.5
5,0,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,27,3.332204510175204,0,0,2,6,7,0,17,1,1,0,86.4
2,1,6,1.9459101490553132,1,0,1,6,6,100,4.61512051684126,1,1,2,0,29,3.4011973816621555,0,2,4,1,9,0,30,6,1,0,174.0
4,1,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,5,5,25,3.258096538021482,0,1,0,4,5,0,3,0,1,1,33.75
7,1,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,0,2,2,3,7,0,10,2,1,0,88.4
2,7,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,2,6,0,17,3,1,0,118.4
5,3,31,3.4657359027997265,0,1,1,3,1,75,4.330733340286331,0,0,5,5,35,3.58351893845611,0,2,0,0,5,2,32,6,1,0,813.75
1,0,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,6,0,39,3.6888794541139363,0,0,4,4,9,0,17,4,1,0,202.8
1,2,36,3.6109179126442243,1,0,1,1,6,75,4.330733340286331,0,0,5,5,26,3.295836866004329,1,2,1,5,6,1,9,2,1,0,702.0
7,1,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,3,0,17,2.8903717578961645,0,2,2,3,7,2,22,6,1,0,42.5
6,2,39,3.6888794541139363,0,0,4,4,9,150,5.017279836814924,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,2,4,3,1,0,1813.5
6,0,10,2.3978952727983707,1,1,0,3,0,200,5.303304908059076,1,2,4,0,14,2.70805020110221,1,2,4,0,4,0,0,2,2,1,280.0
5,6,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,1,0,14,2.70805020110221,1,2,4,0,4,2,28,2,2,0,210.0
2,1,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,3,0,7,2.0794415416798357,0,1,2,0,7,2,22,0,1,0,18.2
1,0,10,2.3978952727983707,1,1,0,3,0,200,5.303304908059076,1,2,4,0,36,3.6109179126442243,1,0,1,1,6,0,0,6,2,1,720.0
2,5,31,3.4657359027997265,0,1,1,3,1,75,4.330733340286331,0,0,5,5,15,2.772588722239781,0,0,0,1,5,1,9,2,1,1,348.75
1,2,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,2,23,4,3,0,140.4
6,3,14,2.70805020110221,1,2,4,0,4,75,4.330733340286331,0,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,9,2,1,0,84.0
3,7,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,5,5,13,2.6390573296152584,0,1,3,6,3,0,13,5,1,0,68.25
