slot_buyer_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_n_item1,slot_n_item1_abs_log1p,slot_n_item1_is_even,slot_n_item1_mod3,slot_n_item1_mod5,slot_n_item1_mod7,slot_n_item1_mod10,slot_n_item2,slot_n_item2_abs_log1p,slot_n_item2_is_even,slot_n_item2_mod3,slot_n_item2_mod5,slot_n_item2_mod7,slot_n_item2_mod10,slot_item3_per_item1,slot_item3_per_item1_abs_log1p,slot_item3_per_item1_is_even,slot_item3_per_item1_mod3,slot_item3_per_item1_mod5,slot_item3_per_item1_mod7,slot_item3_per_item1_mod10,slot_cost_item1,slot_cost_item1_abs_log1p,slot_cost_item1_mod3,slot_cost_item1_mod7,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_cost_item3,slot_cost_item3_abs_log1p,slot_cost_item3_is_even,slot_cost_item3_mod3,slot_cost_item3_mod7,slot_cost_item3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
6,1,1,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,480,6.175867270105761,0,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,1,3,0,1,1,8,20320.0
4,0,0,0,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,3600,8.188966863648876,0,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,110,4.709530201312334,1,2,5,0,1,1,8,115880.0
1,0,0,0,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,16500,9.711176264112805,0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,1,5,3,1,12,260920.0
7,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,1,16,4880.0
3,6,6,6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2760,7.923348211930154,0,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,5,0,1,16,18450.0
6,1,1,1,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,600,6.398594934535208,0,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,240,5.484796933490655,1,0,2,0,3,1,11,21060.0
9,4,4,4,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,4230,8.350193650720067,0,2,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,2,1,2,204260.0
8,5,5,5,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,980,6.8885724595653635,2,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,70,4.2626798770413155,1,1,0,0,1,1,11,24780.0
9,3,3,3,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,8700,9.071193240566025,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,130,4.875197323201151,1,1,4,0,2,1,12,236120.0
8,5,5,5,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,9200,9.127067452782361,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,3,0,3,1,6,228420.0
6,2,2,2,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,660,6.493753839851686,0,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,1,2,0,0,0,1,8,36300.0
4,3,3,3,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1800,7.496097345175956,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,3,0,0,1,12,35700.0
8,5,5,5,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,42000,10.645448706505872,0,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,0,1,7,1160250.0
9,5,5,5,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,4230,8.350193650720067,0,2,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,3,1,7,171430.0
8,5,5,5,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,2640,7.878912912297133,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,310,5.739792912179234,1,1,2,0,3,1,7,155920.0
6,5,5,5,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,3,0,2,1,11,151260.0
1,0,0,0,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,17550,9.77286620732769,0,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,250,5.5254529391317835,1,1,5,0,0,1,10,886200.0
3,2,2,2,27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,3680,8.210939733379021,2,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,4,0,1,1,10,153040.0
5,4,4,4,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1200,7.0909098220799835,0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,1,0,3,0,1,1,9,60320.0
2,2,2,2,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,420,6.042632833682381,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,140,4.948759890378168,1,2,0,0,1,1,11,8120.0
7,3,3,3,26,3.295836866004329,1,2,1,5,6,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,4900,8.497194544909547,1,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,1,1,5,214060.0
3,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,13500,9.510519035757246,0,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,240,5.484796933490655,1,0,2,0,3,1,11,111840.0
7,3,3,3,22,3.1354942159291497,1,1,2,1,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,3220,8.0774471493312,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,260,5.564520407322694,1,2,1,0,3,1,3,131700.0
2,1,1,1,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,8200,9.012011377036412,1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,3,5,0,1,8,281990.0
0,4,4,4,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,880,6.78105762593618,1,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,90,4.51085950651685,1,0,6,0,3,1,15,30680.0
3,2,2,2,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,5800,8.665785595466064,1,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,2,1,11,144520.0
2,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,8850,9.088285725968877,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,230,5.442417710521793,1,2,6,0,0,1,17,74900.0
5,1,1,1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,0,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,250,5.5254529391317835,1,1,5,0,3,1,12,52320.0
1,4,4,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1560,7.353081920515432,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,360,5.8888779583328805,1,0,3,0,3,1,16,61800.0
8,5,5,5,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5220,8.560444233410552,0,5,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,1,1,10,92100.0
6,5,5,5,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1500,7.313886831633462,0,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,1,0,6,0,0,1,15,69300.0
9,0,0,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3360,8.119993827725105,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,95,4.564348191467836,0,2,4,5,1,1,8,72850.0
5,6,6,6,17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2880,7.9658927350845286,0,3,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,2,1,7,95340.0
4,3,3,3,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,210,5.351858133476067,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,135,4.912654885736052,0,0,2,5,3,1,11,5820.0
1,6,6,6,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8850,9.088285725968877,0,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,85,4.454347296253507,0,1,1,5,3,1,9,209160.0
6,1,1,1,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,27500,10.221977646629885,2,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,260,5.564520407322694,1,2,1,0,2,1,11,756100.0
6,6,6,6,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4100,8.31898612539206,2,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,195,5.278114659230517,0,0,6,5,2,1,8,58860.0
1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4000,8.294299608857235,1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,2,1,11,30420.0
8,5,5,5,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,190,5.25227342804663,1,1,1,0,1,1,14,9590.0
5,0,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,9600,9.169622538697624,0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,1,0,5,0,1,1,11,106400.0
2,4,4,4,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,16500,9.711176264112805,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,210,5.351858133476067,1,0,0,0,3,1,11,565500.0
0,4,4,4,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,115,4.7535901911063645,0,1,3,5,2,1,9,375480.0
7,5,5,5,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,3600,8.188966863648876,0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,130,4.875197323201151,1,1,4,0,3,1,14,115110.0
7,5,5,5,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,6750,8.81744592104187,0,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,240,5.484796933490655,1,0,2,0,0,1,12,124830.0
8,6,6,6,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,10260,9.236105579862208,0,5,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,230,5.442417710521793,1,2,6,0,1,1,5,606780.0
7,0,0,0,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10800,9.287394001418473,0,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,6,5,1,1,8,403230.0
6,4,4,4,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1800,7.496097345175956,0,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,1,2,0,0,0,1,9,75900.0
4,2,2,2,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8700,9.071193240566025,0,6,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,195,5.278114659230517,0,0,6,5,3,1,4,200930.0
7,0,0,0,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,5550,8.621733370690162,0,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,400,5.993961427306569,1,1,1,0,2,1,11,132050.0
6,2,2,2,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,4500,8.412054873292933,0,6,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,95,4.564348191467836,0,2,4,5,2,1,7,146750.0
7,1,1,1,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,960,6.8679744089702925,0,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,140,4.948759890378168,1,2,0,0,1,1,4,42200.0
9,1,1,1,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1100,7.00397413672268,2,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,370,5.916202062607435,1,1,6,0,3,1,10,46440.0
6,3,3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2240,7.714677473800927,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,90,4.51085950651685,1,0,6,0,1,1,7,26180.0
3,3,3,3,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,11250,9.328212292571072,0,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,135,4.912654885736052,0,0,2,5,3,1,5,187700.0
8,3,3,3,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,2,5,1,1,5,190480.0
2,6,6,6,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4000,8.294299608857235,1,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,1,0,1,1,11,136560.0
2,5,5,5,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,0,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,1,0,1,1,9,82200.0
4,1,1,1,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,10000,9.210440366976517,1,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,5,0,0,1,12,301000.0
3,2,2,2,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2900,7.972810784121404,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,380,5.942799375126701,1,2,2,0,3,2,13,67120.0
6,0,0,0,26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,0,1,8,144700.0
5,4,4,4,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,5400,8.594339400592892,0,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,175,5.170483995038151,0,1,0,5,3,1,9,182200.0
8,0,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2900,7.972810784121404,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,110,4.709530201312334,1,2,5,0,0,1,5,41090.0
7,4,4,4,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2600,7.8636512654486515,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,350,5.860786223465865,1,2,0,0,1,1,11,79800.0
0,2,2,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,3250,8.086717920303906,1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,1,2,2,0,0,1,11,51900.0
1,3,3,3,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5850,8.674367865788236,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,1,0,2,1,9,82350.0
1,4,4,4,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,4900,8.497194544909547,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,70,4.2626798770413155,1,1,0,0,1,1,8,222600.0
8,0,0,0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,17850,9.789814808047552,0,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,1,1,8,415980.0
2,1,1,1,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,6300,8.748463629942055,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,140,4.948759890378168,1,2,0,0,2,1,9,131880.0
0,2,2,2,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,2480,7.816416983691801,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,130,4.875197323201151,1,1,4,0,3,1,4,62340.0
9,6,6,6,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,0,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,130,4.875197323201151,1,1,4,0,1,1,11,69350.0
8,4,4,4,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,2,1,10,16060.0
6,4,4,4,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,46400,10.74507628970625,2,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,210,5.351858133476067,1,0,0,0,3,1,7,1151840.0
9,6,6,6,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,2300,7.741099090035366,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,3,0,2,1,12,64050.0
5,5,5,5,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,6860,8.833608482690892,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,3,5,3,1,5,111280.0
2,2,2,2,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1020,6.928537818164665,0,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,250,5.5254529391317835,1,1,5,0,2,2,9,67520.0
6,1,1,1,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,6000,8.699681400989514,0,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,3,0,3,1,17,217200.0
2,0,0,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6000,8.699681400989514,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,240,5.484796933490655,1,0,2,0,0,1,17,120000.0
5,2,2,2,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,17600,9.77571099759397,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,115,4.7535901911063645,0,1,3,5,2,1,10,387140.0
1,1,1,1,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,2850,7.955425088912672,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,2,0,1,1,13,87200.0
6,5,5,5,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,6000,8.699681400989514,0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,12,114900.0
5,5,5,5,29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6300,8.748463629942055,0,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,115,4.7535901911063645,0,1,3,5,2,1,7,222970.0
2,2,2,2,17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,4200,8.343077871169383,0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,130,4.875197323201151,1,1,4,0,3,1,8,115460.0
4,4,4,4,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,810,6.698268054115413,0,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,0,1,5,30660.0
4,5,5,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,6300,8.748463629942055,0,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,5,0,1,9,83580.0
6,4,4,4,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,330,5.802118375377063,0,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,320,5.771441123130016,1,2,5,0,0,1,9,19740.0
