slot_person_name,slot_item,slot_container_singular,slot_container_plural,slot_servings_per_container,slot_servings_per_container_abs_log1p,slot_servings_per_container_is_even,slot_servings_per_container_mod3,slot_servings_per_container_mod5,slot_servings_per_container_mod7,slot_servings_per_container_mod10,slot_servings_per_day,slot_servings_per_day_abs_log1p,slot_servings_per_day_is_even,slot_servings_per_day_mod3,slot_servings_per_day_mod5,slot_servings_per_day_mod7,slot_servings_per_day_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
8,8,6,6,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,114,4.74493212836325,1,0,4,2,4,3,1.3862943611198906,0,0,3,3,3,0,1,3,57.0
4,5,6,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,95,4.564348191467836,0,2,0,4,5,12,2.5649493574615367,1,0,2,5,2,1,1,2,240.0
9,4,2,2,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,2,1.0986122886681098,1,2,2,2,2,0,1,4,32.0
9,2,7,7,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,1,1,3,56.0
2,6,7,7,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,123,4.820281565605037,0,0,3,4,3,6,1.9459101490553132,1,0,1,6,6,2,1,1,72.0
0,8,2,2,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,10,2.3978952727983707,1,1,0,3,0,2,5,4,150.0
1,7,2,2,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,174,5.1647859739235145,1,0,4,6,4,2,1.0986122886681098,1,2,2,2,2,1,1,5,12.0
4,9,4,4,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,1,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,4,72.0
2,2,5,5,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,10,2.3978952727983707,1,1,0,3,0,1,1,1,150.0
5,9,6,6,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,152,5.030437921392435,1,2,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,3,95.0
7,9,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,1,3,49.0
7,5,3,3,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,124,4.8283137373023015,1,1,4,5,4,9,2.302585092994046,0,0,4,2,9,2,1,4,36.0
3,9,7,7,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,128,4.859812404361672,1,2,3,2,8,10,2.3978952727983707,1,1,0,3,0,1,1,1,120.0
8,6,8,8,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,0,1,3,39.0
2,9,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,153,5.0369526024136295,0,0,3,6,3,14,2.70805020110221,1,2,4,0,4,1,1,2,238.0
8,5,5,5,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,51,3.9512437185814275,0,0,1,2,1,11,2.4849066497880004,0,2,1,4,1,0,1,1,33.0
6,7,1,1,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,2,1,3,25.0
3,0,1,1,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,1,3,91.0
9,0,0,0,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,1,2,45.0
5,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,2,1,4,6.0
5,2,1,1,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,120,4.795790545596741,1,0,0,1,0,15,2.772588722239781,0,0,0,1,5,2,1,3,225.0
5,7,7,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1,4,112.0
2,9,6,6,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,2,1,4,28.0
2,3,6,6,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,1,1,90.0
7,2,3,3,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,12,2.5649493574615367,1,0,2,5,2,0,1,3,192.0
6,0,3,3,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,2,1,1,15.0
1,7,4,4,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,140,4.948759890378168,1,2,0,0,0,3,1.3862943611198906,0,0,3,3,3,2,1,3,60.0
0,4,0,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,170,5.14166355650266,1,2,0,2,0,5,1.791759469228055,0,2,0,5,5,0,1,5,50.0
6,3,2,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,0,2,4,44.0
5,6,4,4,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,172,5.153291594497779,1,1,2,4,2,5,1.791759469228055,0,2,0,5,5,2,1,4,20.0
6,6,7,7,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,2,1,3,15.0
3,3,1,1,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,0,1,4,12.0
8,0,7,7,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,15,2.772588722239781,0,0,0,1,5,1,1,2,90.0
7,8,7,7,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,126,4.844187086458591,1,0,1,0,6,14,2.70805020110221,1,2,4,0,4,0,1,6,42.0
3,9,8,8,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,9,2.302585092994046,0,0,4,2,9,2,1,3,81.0
1,4,3,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,0,2,5,16.0
2,9,1,1,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,49,3.912023005428146,0,1,4,0,9,11,2.4849066497880004,0,2,1,4,1,2,1,1,33.0
3,6,4,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,14,2.70805020110221,1,2,4,0,4,1,1,2,154.0
9,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,0,1,2,91.0
3,2,5,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,1,1,1,51.0
5,1,1,1,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,1,1,1,55.0
3,2,7,7,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,171,5.147494476813453,0,0,1,3,1,7,2.0794415416798357,0,1,2,0,7,2,1,1,126.0
7,3,8,8,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,162,5.093750200806762,1,0,2,1,2,10,2.3978952727983707,1,1,0,3,0,2,1,3,180.0
4,6,2,2,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,84.0
9,0,3,3,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,160,5.081404364984463,1,1,0,6,0,12,2.5649493574615367,1,0,2,5,2,0,1,3,120.0
0,8,4,4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,13,2.6390573296152584,0,1,3,6,3,1,1,3,260.0
7,2,6,6,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,119,4.787491742782046,0,2,4,0,9,2,1.0986122886681098,1,2,2,2,2,1,1,2,28.0
7,9,0,0,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,0,1,2,36.0
8,8,4,4,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,176,5.176149732573829,1,2,1,1,6,2,1.0986122886681098,1,2,2,2,2,0,1,2,32.0
0,9,7,7,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,2,1,2,36.0
8,6,1,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,51,3.9512437185814275,0,0,1,2,1,8,2.1972245773362196,1,2,3,1,8,2,1,2,48.0
5,0,7,7,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,102,4.634728988229636,1,0,2,4,2,7,2.0794415416798357,0,1,2,0,7,0,1,3,42.0
5,9,0,0,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,175,5.170483995038151,0,1,0,0,5,8,2.1972245773362196,1,2,3,1,8,2,1,4,40.0
9,4,6,6,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,1,1,3,55.0
5,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,152,5.030437921392435,1,2,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,4,56.0
9,0,1,1,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,7,2.0794415416798357,0,1,2,0,7,2,1,2,112.0
8,7,2,2,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,102,4.634728988229636,1,0,2,4,2,8,2.1972245773362196,1,2,3,1,8,1,1,4,48.0
5,8,4,4,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,2,24.0
5,3,5,5,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,2,1,4,40.0
6,3,3,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,169,5.135798437050262,0,1,4,1,9,4,1.6094379124341003,1,1,4,4,4,1,1,2,52.0
6,6,6,6,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,111,4.718498871295094,0,0,1,6,1,5,1.791759469228055,0,2,0,5,5,1,1,1,60.0
0,0,0,0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,0,2,6,64.0
5,3,4,4,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,105,4.663439094112067,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,2,1,5,25.0
1,4,1,1,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,1,1,30.0
8,4,3,3,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,0,1,1,90.0
4,9,2,2,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,15,2.772588722239781,0,0,0,1,5,1,1,1,180.0
3,4,2,2,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,7,2.0794415416798357,0,1,2,0,7,0,1,2,112.0
8,5,2,2,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,1,1,4,10.0
6,1,2,2,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,92,4.532599493153256,1,2,2,1,2,9,2.302585092994046,0,0,4,2,9,0,1,2,72.0
2,3,2,2,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,123,4.820281565605037,0,0,3,4,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,48.0
5,7,4,4,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,100,4.61512051684126,1,1,0,2,0,9,2.302585092994046,0,0,4,2,9,2,1,4,36.0
0,3,0,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,121,4.804021044733257,0,1,1,2,1,8,2.1972245773362196,1,2,3,1,8,2,1,4,88.0
0,7,7,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,126,4.844187086458591,1,0,1,0,6,5,1.791759469228055,0,2,0,5,5,0,1,4,70.0
5,1,7,7,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,152,5.030437921392435,1,2,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1,1,120.0
4,8,0,0,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,104,4.653960350157523,1,2,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,2,6,16.0
2,6,7,7,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,1,1,2,50.0
9,5,5,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,65,4.189654742026425,0,2,0,2,5,12,2.5649493574615367,1,0,2,5,2,0,1,2,156.0
0,1,7,7,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,0,1,1,24.0
6,6,7,7,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,80,4.394449154672439,1,2,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,1,4,96.0
1,6,7,7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,1,1,2,50.0
1,7,6,6,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,2,3,88.0
7,6,7,7,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,7,2.0794415416798357,0,1,2,0,7,1,1,2,77.0
6,3,1,1,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,2,1,1,42.0
9,9,2,2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,2,3,150.0
7,1,8,8,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,161,5.087596335232384,0,2,1,0,1,14,2.70805020110221,1,2,4,0,4,1,1,4,98.0
5,4,1,1,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,87,4.477336814478207,0,0,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,1,1,66.0
1,4,4,4,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,133,4.897839799950911,0,1,3,0,3,13,2.6390573296152584,0,1,3,6,3,2,1,1,247.0
1,1,6,6,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,0,1,3,56.0
3,5,2,2,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,72.0
6,5,7,7,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,12,2.5649493574615367,1,0,2,5,2,1,1,2,180.0
5,3,2,2,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,0,1,2,91.0
0,5,3,3,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,9,2.302585092994046,0,0,4,2,9,2,1,2,126.0
3,0,0,0,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,4,6,32.0
4,2,7,7,33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,165,5.111987788356544,0,0,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,4,20.0
4,1,4,4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,2,6,8.0
5,0,7,7,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,93,4.543294782270004,0,0,3,2,3,5,1.791759469228055,0,2,0,5,5,2,1,1,30.0
5,4,6,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,1,1,3,48.0
7,5,0,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,0,1,2,162.0
9,6,7,7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,64,4.174387269895637,1,1,4,1,4,2,1.0986122886681098,1,2,2,2,2,0,1,3,16.0
8,2,7,7,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,0,1,2,225.0
5,6,5,5,47,3.871201010907891,0,2,2,5,7,1,0.6931471805599453,0,1,1,1,1,94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,4,10.0
3,4,0,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,0,2,0,9,2.302585092994046,0,0,4,2,9,2,1,2,135.0
9,8,7,7,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,78,4.3694478524670215,1,0,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,4,24.0
4,9,0,0,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,2,1,2,88.0
4,3,3,3,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,1,3,20.0
1,6,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,1,3,42.0
2,2,8,8,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,15,2.772588722239781,0,0,0,1,5,0,1,3,135.0
9,3,5,5,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,174,5.1647859739235145,1,0,4,6,4,11,2.4849066497880004,0,2,1,4,1,1,1,4,66.0
4,5,4,4,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,15,2.772588722239781,0,0,0,1,5,0,5,6,225.0
3,6,1,1,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,2,1,3,135.0
1,8,5,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,57,4.060443010546419,0,0,2,1,7,6,1.9459101490553132,1,0,1,6,6,2,1,1,114.0
3,3,4,4,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,0,1,1,6.0
1,5,6,6,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,153,5.0369526024136295,0,0,3,6,3,14,2.70805020110221,1,2,4,0,4,2,1,4,126.0
9,2,1,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,6,12.0
6,2,2,2,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,99,4.605170185988092,0,0,4,1,9,6,1.9459101490553132,1,0,1,6,6,2,1,1,90.0
9,8,3,3,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,8,2.1972245773362196,1,2,3,1,8,2,4,4,88.0
8,3,8,8,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,0,1,5,70.0
0,2,7,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,1,5,169.0
4,5,0,0,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,13,2.6390573296152584,0,1,3,6,3,1,1,1,117.0
6,4,5,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,15,2.772588722239781,0,0,0,1,5,0,1,2,300.0
0,5,4,4,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,88,4.48863636973214,1,1,3,4,8,9,2.302585092994046,0,0,4,2,9,2,1,2,144.0
5,5,0,0,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,138,4.9344739331306915,1,0,3,5,8,9,2.302585092994046,0,0,4,2,9,2,1,1,135.0
6,8,6,6,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,168,5.1298987149230735,1,0,3,0,8,8,2.1972245773362196,1,2,3,1,8,2,2,5,56.0
0,8,8,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,0,1,3,63.0
0,6,6,6,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,1,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,1,1,5,100.0
7,0,1,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,1,2,4,112.0
9,8,8,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,2,2,4,128.0
4,0,6,6,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,92,4.532599493153256,1,2,2,1,2,14,2.70805020110221,1,2,4,0,4,1,2,4,56.0
2,9,2,2,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1,2,12.0
4,7,7,7,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,8,2.1972245773362196,1,2,3,1,8,1,1,2,72.0
1,0,3,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1,2,180.0
3,7,5,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,1,2,3,156.0
0,2,6,6,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,115,4.7535901911063645,0,1,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,105.0
6,1,8,8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,2,1,1,144.0
4,6,3,3,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,176,5.176149732573829,1,2,1,1,6,14,2.70805020110221,1,2,4,0,4,0,2,3,154.0
