slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_box_weight_oz,slot_box_weight_oz_abs_log1p,slot_box_weight_oz_is_even,slot_box_weight_oz_mod3,slot_box_weight_oz_mod5,slot_box_weight_oz_mod7,slot_box_weight_oz_mod10,slot_item_weight_oz,slot_item_weight_oz_abs_log1p,slot_item_weight_oz_is_even,slot_item_weight_oz_mod3,slot_item_weight_oz_mod5,slot_item_weight_oz_mod7,slot_item_weight_oz_mod10,gcd_all,n_multiple_pairs,y
8,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,8,8,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,3,21.38
3,231,5.44673737166631,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,3,3,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,6,18.56
9,130,4.875197323201151,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,4,4,8,8,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,3,53.62
8,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,5,5,4,4,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,5,28.44
4,182,5.209486152841421,1,2,2,0,2,7,2.0794415416798357,0,1,2,0,7,4,4,8,8,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,95.88
2,306,5.726847747587197,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,4,4,9,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,104.12
4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,6,3.38
8,203,5.318119993844216,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,4,4,8,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,2,48.94
7,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,4,4,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,4,42.5
0,300,5.707110264748875,1,0,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,1,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,4,6,106.25
4,396,5.983936280687191,1,0,1,4,6,11,2.4849066497880004,0,2,1,4,1,9,9,5,5,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,5,54.0
4,195,5.278114659230517,0,0,0,6,5,5,1.791759469228055,0,2,0,5,5,8,8,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,41.44
3,150,5.017279836814924,1,0,0,3,0,5,1.791759469228055,0,2,0,5,5,4,4,0,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,5,56.25
0,66,4.204692619390966,1,0,1,3,6,3,1.3862943611198906,0,0,3,3,3,2,2,9,9,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,6,28.88
0,374,5.926926025970411,1,2,4,3,4,11,2.4849066497880004,0,2,1,4,1,9,9,9,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,53.12
2,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,0,0,4,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,39.81
7,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,4,4,9,9,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,7,12.0
4,198,5.293304824724492,1,0,3,2,8,11,2.4849066497880004,0,2,1,4,1,4,4,2,2,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,2,75.38
4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,4,4,3,3,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,11.56
4,210,5.351858133476067,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,3,5,5,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,2,115.94
8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,4,4,7,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,9,6.75
4,230,5.442417710521793,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,4,4,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,33.06
1,360,5.8888779583328805,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,2,0,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,3,137.25
4,150,5.017279836814924,1,0,0,3,0,6,1.9459101490553132,1,0,1,6,6,6,6,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,6,32.81
1,180,5.198497031265826,1,0,0,5,0,5,1.791759469228055,0,2,0,5,5,0,0,7,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,42.75
8,240,5.484796933490655,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,6,6,0,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,4,106.5
4,280,5.638354669333745,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,8,8,7,7,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,3,110.25
6,102,4.634728988229636,1,0,2,4,2,3,1.3862943611198906,0,0,3,3,3,9,9,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,5,46.75
6,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,6,6,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,3,38.25
4,272,5.60947179518496,1,2,2,6,2,8,2.1972245773362196,1,2,3,1,8,5,5,3,3,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,6,108.38
7,170,5.14166355650266,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,7,7,7,7,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,2,51.0
5,232,5.4510384535657,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,9,9,3,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,6,36.25
8,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,3,3,6,6,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,62.0
3,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,9,9,8,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,4,8.12
0,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,3,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,11.38
3,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,0,0,0,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,3,17.25
6,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,7,7,1,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,4,16.5
1,210,5.351858133476067,1,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,8,8,6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,3,56.25
4,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,0,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,8,6.5
8,220,5.3981627015177525,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,8,8,7,7,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,2,90.0
0,190,5.25227342804663,1,1,0,1,0,5,1.791759469228055,0,2,0,5,5,9,9,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,64.12
7,160,5.081404364984463,1,1,0,6,0,4,1.6094379124341003,1,1,4,4,4,8,8,0,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,4,67.5
4,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,1,1,8,8,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,5,15.81
6,352,5.8664680569332965,1,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,5,5,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,4,102.0
2,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,3,3,5,5,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,29.75
5,216,5.37989735354046,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,9,9,4,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,5,60.75
1,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,6,6,0,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,5,24.38
3,180,5.198497031265826,1,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,9,9,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,6,61.88
4,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,9,9,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,5,7.19
2,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,2,9,9,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,5,11.25
5,119,4.787491742782046,0,2,4,0,9,7,2.0794415416798357,0,1,2,0,7,7,7,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,7,14.88
9,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,6,6,9,9,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,6,41.25
6,116,4.762173934797756,1,2,1,4,6,4,1.6094379124341003,1,1,4,4,4,3,3,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,5,52.56
4,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,3,3,2,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,4,42.5
3,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,2,2,2,2,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,5,18.75
5,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,8,8,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,7,19.5
0,266,5.58724865840025,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,1,1,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,2,102.12
7,152,5.030437921392435,1,2,2,5,2,8,2.1972245773362196,1,2,3,1,8,7,7,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,41.56
4,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,9,9,2,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,3,42.19
7,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,6,6,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,9,16.88
5,217,5.384495062789089,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,6,6,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,62.0
9,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,7,7,6,6,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,5,9.19
1,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,8,8,5,5,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,3,32.81
5,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,4,4,4,4,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,6,10.06
8,144,4.976733742420574,1,0,4,4,4,9,2.302585092994046,0,0,4,2,9,3,3,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,8,12.0
0,252,5.53338948872752,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,4,4,9,9,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,5,86.62
2,264,5.579729825986222,1,0,4,5,4,11,2.4849066497880004,0,2,1,4,1,9,9,9,9,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,3,85.5
5,264,5.579729825986222,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,0,0,8,8,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,2,111.38
2,165,5.111987788356544,0,0,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,1,0,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,57.19
3,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,5,5,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,4,12.38
0,220,5.3981627015177525,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,8,8,8,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,8,15.12
1,160,5.081404364984463,1,1,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,2,8,8,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,6,82.5
7,420,6.042632833682381,1,0,0,0,0,12,2.5649493574615367,1,0,2,5,2,6,6,7,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,4,94.06
3,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,5,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,6,50.62
2,100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,3,3,9,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,7,26.25
4,135,4.912654885736052,0,0,0,2,5,9,2.302585092994046,0,0,4,2,9,9,9,7,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,4,37.5
1,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,5,9,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,16.19
5,480,6.175867270105761,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,2,2,0,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,7,110.0
1,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,9,9,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,3,25.31
4,152,5.030437921392435,1,2,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,1,9,9,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,2,6,71.25
9,100,4.61512051684126,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,5,10.62
9,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,3,3,2,2,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,6,10.5
0,228,5.43372200355424,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,4,4,3,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,6,38.0
4,220,5.3981627015177525,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,9,9,9,9,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,3,76.25
4,105,4.663439094112067,0,0,0,0,5,3,1.3862943611198906,0,0,3,3,3,9,9,2,2,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,7,52.5
0,160,5.081404364984463,1,1,0,6,0,5,1.791759469228055,0,2,0,5,5,4,4,7,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,7,56.0
9,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,3,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,5.25
9,324,5.783825182329737,1,0,4,2,4,9,2.302585092994046,0,0,4,2,9,3,3,7,7,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,3,130.5
2,270,5.602118820879701,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,7,7,4,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,4,65.62
9,234,5.459585514144159,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,5,5,8,8,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,3,85.31
2,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,4.75
2,400,5.993961427306569,1,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,5,5,6,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,4,147.5
1,145,4.983606621708336,0,1,0,5,5,5,1.791759469228055,0,2,0,5,5,0,0,6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,3,54.38
0,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,9,9,3,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,35.75
7,168,5.1298987149230735,1,0,3,0,8,8,2.1972245773362196,1,2,3,1,8,8,8,9,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,9,22.31
9,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,3,3,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,10,22.5
8,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,5,5,1,1,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,3,58.12
9,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,2,7,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,28.88
1,408,6.013715156042802,1,0,3,2,8,12,2.5649493574615367,1,0,2,5,2,1,1,4,4,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,1,155.12
1,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,9,9,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,6,19.25
3,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,3.75
9,130,4.875197323201151,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,4,4,7,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,2,37.38
2,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,7,7,8,8,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,2,34.5
1,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,6,6,0,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,5,35.0
1,240,5.484796933490655,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,4,4,7,7,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,3,117.5
8,160,5.081404364984463,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,9,9,8,8,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,5,31.0
9,275,5.62040086571715,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,5,5,8,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,5,21.88
5,175,5.170483995038151,0,1,0,0,5,7,2.0794415416798357,0,1,2,0,7,9,9,5,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,2,73.44
0,396,5.983936280687191,1,0,1,4,6,11,2.4849066497880004,0,2,1,4,1,3,3,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,3,128.25
7,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,1,1,1,1,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,3,29.5
7,110,4.709530201312334,1,2,0,5,0,5,1.791759469228055,0,2,0,5,5,8,8,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,7,13.75
7,153,5.0369526024136295,0,0,3,6,3,9,2.302585092994046,0,0,4,2,9,0,0,9,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,48.88
9,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,0,0,3,3,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,3,52.31
8,248,5.517452896464707,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,1,1,4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,6,32.94
7,198,5.293304824724492,1,0,3,2,8,11,2.4849066497880004,0,2,1,4,1,4,4,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,27.0
1,160,5.081404364984463,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,3,3,2,2,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,2,53.0
9,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,8,8,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,2,46.38
6,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,7,7,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,4,34.0
1,120,4.795790545596741,1,0,0,1,0,6,1.9459101490553132,1,0,1,6,6,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,6,30.0
5,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,9,9,9,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,4,18.0
1,408,6.013715156042802,1,0,3,2,8,12,2.5649493574615367,1,0,2,5,2,5,5,2,2,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,5,74.38
0,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,2,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,7,8.5
3,116,4.762173934797756,1,2,1,4,6,4,1.6094379124341003,1,1,4,4,4,4,4,6,6,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,2,74.31
1,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,2,2,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,6,24.94
9,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,4,4,1,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,5,21.0
5,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,2,2,8,8,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,6,18.0
8,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,6,6,5,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,5,42.0
8,420,6.042632833682381,1,0,0,0,0,12,2.5649493574615367,1,0,2,5,2,0,0,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,111.56
1,124,4.8283137373023015,1,1,4,5,4,4,1.6094379124341003,1,1,4,4,4,4,4,2,2,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,5,58.12
4,126,4.844187086458591,1,0,1,0,6,7,2.0794415416798357,0,1,2,0,7,9,9,3,3,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,7,23.62
4,204,5.3230099791384085,1,0,4,1,4,12,2.5649493574615367,1,0,2,5,2,1,1,7,7,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,5,44.62
3,330,5.802118375377063,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,4,4,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,6,123.75
0,144,4.976733742420574,1,0,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,1,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,6,47.25
3,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,1,1,5,5,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,3,16.75
0,333,5.811140992976701,0,0,3,4,3,9,2.302585092994046,0,0,4,2,9,2,2,9,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,4,111.0
