slot_person_name,slot_base_monthly_salary,slot_base_monthly_salary_abs_log1p,slot_base_monthly_salary_mod3,slot_base_monthly_salary_mod7,slot_raise_percent,slot_raise_percent_abs_log1p,slot_raise_percent_is_even,slot_raise_percent_mod3,slot_raise_percent_mod5,slot_raise_percent_mod7,slot_raise_percent_mod10,slot_bonus_months_num,slot_bonus_months_num_abs_log1p,slot_bonus_months_num_is_even,slot_bonus_months_num_mod3,slot_bonus_months_num_mod5,slot_bonus_months_num_mod7,slot_bonus_months_num_mod10,slot_bonus_months_den,slot_bonus_months_den_abs_log1p,slot_bonus_months_den_mod3,slot_bonus_months_den_mod5,slot_bonus_months_den_mod7,slot_bonus_months_den_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
6,4800,8.476579508530941,0,5,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,7,69972.0
0,15600,9.65509029374725,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,8,214812.0
4,29200,10.281958234245314,1,3,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,6,389893.0
9,32000,10.373522431293592,2,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,2,7,440000.0
6,36000,10.491301994830229,0,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,9,544320.0
8,7600,8.936035096566041,1,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,7,97869.0
7,8400,9.036106025364846,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,2,8,128856.0
1,44400,10.70101727068921,0,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,8,611388.0
9,31200,10.348205424565993,0,1,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,452400.0
9,25200,10.134638955251866,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,6,353430.0
3,39600,10.586609649448985,0,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,1,7,561132.0
9,45600,10.727684925086583,0,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,7,664848.0
9,25600,10.150386692204734,1,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,6,341824.0
7,8800,9.082620630373812,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,2,9,118976.0
7,9200,9.127067452782361,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,8,129168.0
3,4400,8.38958706681109,2,4,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,3,70686.0
7,24000,10.085850775128717,0,4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,2,10,349440.0
2,17600,9.77571099759397,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1,5,235400.0
4,40000,10.596659732783579,1,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,7,514500.0
1,31200,10.348205424565993,0,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,5,425646.0
2,38800,10.566201298475118,1,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,5,524382.0
9,6800,8.824824939175638,2,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,2,9,88400.0
5,38000,10.545367754151743,2,4,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,6,555750.0
4,21200,9.961803629358965,2,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,3,300033.0
5,46000,10.736418414365376,1,3,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,7,619850.0
3,41200,10.626217806887722,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,1,6,551668.0
5,25200,10.134638955251866,0,0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,2,9,380016.0
9,33200,10.410335274932896,2,6,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,5,537840.0
9,10400,9.249657234353133,2,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,4,152490.0
9,29200,10.281958234245314,1,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,5,425736.0
7,38000,10.545367754151743,2,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,5,605340.0
7,17200,9.75272280064639,1,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,6,238650.0
9,11600,9.358846580275406,2,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,8,159152.0
4,40000,10.596659732783579,1,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,4,588600.0
7,50000,10.819798284210286,2,6,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,6,731250.0
6,41200,10.626217806887722,1,5,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,3,650754.0
0,44800,10.709985739582528,1,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,5,725760.0
3,10000,9.210440366976517,1,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,6,132600.0
5,35600,10.480129006333248,2,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,7,458439.0
6,37600,10.534785924769006,1,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,517752.0
7,6800,8.824824939175638,2,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,8,91800.0
1,18800,9.841665338892785,2,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,1,1,5,254082.0
3,32400,10.385944565501662,0,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1,6,481950.0
8,43200,10.673618922112436,0,3,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,594000.0
4,43600,10.682835364853922,1,4,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,8,619556.0
3,4800,8.476579508530941,0,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,2,10,63648.0
4,35200,10.468829770273567,1,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,5,484704.0
1,45200,10.718874489469398,2,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,3,652914.0
7,42400,10.65492722584759,1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,8,593600.0
1,24400,10.102379394048045,1,5,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,3,385398.0
8,44800,10.709985739582528,1,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,7,576800.0
6,30400,10.322230781590136,1,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,2,9,411008.0
4,16000,9.680406499268875,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1,9,202000.0
8,13200,9.488047863280759,0,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,9,199584.0
9,46400,10.74507628970625,2,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,5,739152.0
4,30000,10.308985993422082,0,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,435000.0
3,38400,10.555838779903407,0,5,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,6,584064.0
9,15600,9.65509029374725,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,8,202878.0
1,43600,10.682835364853922,1,4,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,635579.0
8,47600,10.7706090484022,2,0,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,3,1,7,664734.0
6,6800,8.824824939175638,2,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,2,8,98600.0
6,38800,10.566201298475118,1,6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,4,602370.0
1,24400,10.102379394048045,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,2,9,311100.0
2,46000,10.736418414365376,1,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,574770.0
5,44800,10.709985739582528,1,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,6,655200.0
4,14400,9.575052927597383,0,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,2,10,209664.0
9,25200,10.134638955251866,0,0,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,7,372708.0
7,43200,10.673618922112436,0,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,1,7,612144.0
4,29200,10.281958234245314,1,3,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,1,5,444132.0
1,30800,10.335302435967074,2,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,465696.0
0,9600,9.169622538697624,0,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,7,139968.0
3,50000,10.819798284210286,2,6,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,5,810000.0
2,26000,10.165890277802454,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,9,344760.0
2,27200,10.211009016314167,2,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,7,366520.0
1,34400,10.445840912706414,2,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,3,515484.0
7,33200,10.410335274932896,2,6,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,6,459571.0
1,36400,10.502351525774941,1,0,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,3,542997.0
8,28800,10.268165387743457,0,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,7,419832.0
2,9600,9.169622538697624,0,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,6,128520.0
1,43200,10.673618922112436,0,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,9,616896.0
3,22800,10.034559673629849,0,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,8,339150.0
2,27600,10.225607282932941,0,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,8,365976.0
6,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,2,7,106000.0
6,21200,9.961803629358965,2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,6,291924.0
4,23200,10.05195066017375,1,2,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,5,352872.0
2,30400,10.322230781590136,1,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,3,463752.0
7,23600,10.069044362997353,2,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,5,369576.0
3,37600,10.534785924769006,1,3,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,2,7,557232.0
4,32000,10.373522431293592,2,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,9,404000.0
7,12800,9.45727857185611,2,4,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,3,205632.0
3,47200,10.762170357789895,1,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,7,643572.0
0,11200,9.32375833901174,1,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,6,152292.0
2,16000,9.680406499268875,1,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,224400.0
0,26400,10.181157167204903,0,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,2,10,343200.0
5,40800,10.616461869895815,0,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,8,535806.0
6,44400,10.70101727068921,0,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,9,635364.0
1,4000,8.294299608857235,1,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,3,54570.0
0,41600,10.635879484421974,2,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,5,566800.0
2,48000,10.778977123006351,0,1,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,9,696000.0
1,30000,10.308985993422082,0,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,6,401625.0
2,15600,9.65509029374725,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,10,210912.0
8,16800,9.729193687429403,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,2,8,257712.0
2,19600,9.883335864325275,1,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,8,288120.0
4,42000,10.645448706505872,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,8,546210.0
8,47600,10.7706090484022,2,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,5,655452.0
1,17200,9.75272280064639,1,1,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,3,247809.0
5,18400,9.820160289946374,1,4,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,3,1,6,256956.0
6,19600,9.883335864325275,1,0,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,8,279300.0
9,13600,9.517898598432753,1,6,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,1,1,4,202878.0
2,20000,9.90353755128617,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,9,262600.0
7,43600,10.682835364853922,1,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,1,5,640484.0
1,44400,10.70101727068921,0,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,2,8,658008.0
9,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,7,147000.0
2,40800,10.616461869895815,0,4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,2,9,612000.0
6,10000,9.210440366976517,1,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,2,7,132500.0
5,38400,10.555838779903407,0,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,1,1,7,528768.0
3,32400,10.385944565501662,0,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,8,441450.0
0,9600,9.169622538697624,0,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,6,133536.0
8,13200,9.488047863280759,0,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,9,188892.0
2,32000,10.373522431293592,2,3,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,6,444000.0
7,38400,10.555838779903407,0,5,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,8,547200.0
5,26800,10.196194479235656,1,4,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,8,367696.0
8,38000,10.545367754151743,2,4,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,7,565250.0
1,25200,10.134638955251866,0,0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,2,9,380016.0
7,15600,9.65509029374725,0,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,3,1,10,193011.0
4,24800,10.118639253920785,2,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,341496.0
0,9600,9.169622538697624,0,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,5,143856.0
1,35200,10.468829770273567,1,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,2,7,466400.0
6,15600,9.65509029374725,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,10,206856.0
0,4800,8.476579508530941,0,5,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,7,65400.0
4,33600,10.422311107413181,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,9,458136.0
5,6000,8.699681400989514,0,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,5,89910.0
7,47600,10.7706090484022,2,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,5,711620.0
8,13600,9.517898598432753,1,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,7,201552.0
4,50000,10.819798284210286,2,6,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,6,716625.0
4,19600,9.883335864325275,1,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,242501.0
8,33200,10.410335274932896,2,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,2,7,439900.0
8,42800,10.664316745782925,2,2,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,6,615250.0
4,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,7,147000.0
6,16800,9.729193687429403,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,8,257712.0
7,28000,10.239995502805316,1,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,8,393120.0
7,10000,9.210440366976517,1,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,3,144450.0
6,15600,9.65509029374725,0,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,8,204750.0
2,41600,10.635879484421974,2,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,7,567216.0
2,28800,10.268165387743457,0,2,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,7,398664.0
8,16400,9.70509758756311,2,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,2,6,233700.0
1,10800,9.287394001418473,0,6,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,6,152550.0
0,45600,10.727684925086583,0,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,8,598500.0
9,48000,10.778977123006351,0,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,7,734400.0
8,25200,10.134638955251866,0,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,7,361179.0
3,35600,10.480129006333248,2,5,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,484071.0
9,13200,9.488047863280759,0,5,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,5,200277.0
5,13200,9.488047863280759,0,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,9,199584.0
