slot_person,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_brand1,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_brand2,slot_last_week_qty,slot_last_week_qty_abs_log1p,slot_last_week_qty_is_even,slot_last_week_qty_mod3,slot_last_week_qty_mod5,slot_last_week_qty_mod7,slot_last_week_qty_mod10,slot_unit,slot_category,gcd_all,n_multiple_pairs,y
9,11,2.4849066497880004,0,2,1,4,1,29,16,2.833213344056216,1,1,1,2,6,20,9,2.302585092994046,0,0,4,2,9,3,5,1,0,18.0
7,17,2.8903717578961645,0,2,2,3,7,27,15,2.772588722239781,0,0,0,1,5,22,4,1.6094379124341003,1,1,4,4,4,0,6,1,0,28.0
5,7,2.0794415416798357,0,1,2,0,7,4,16,2.833213344056216,1,1,1,2,6,4,2,1.0986122886681098,1,2,2,2,2,6,2,1,1,21.0
8,13,2.6390573296152584,0,1,3,6,3,12,9,2.302585092994046,0,0,4,2,9,21,4,1.6094379124341003,1,1,4,4,4,3,5,1,0,18.0
3,4,1.6094379124341003,1,1,4,4,4,23,17,2.8903717578961645,0,2,2,3,7,17,4,1.6094379124341003,1,1,4,4,4,3,2,1,1,17.0
0,14,2.70805020110221,1,2,4,0,4,25,13,2.6390573296152584,0,1,3,6,3,1,14,2.70805020110221,1,2,4,0,4,1,1,1,1,13.0
7,10,2.3978952727983707,1,1,0,3,0,1,20,3.044522437723423,1,2,0,6,0,19,1,0.6931471805599453,0,1,1,1,1,0,1,1,3,29.0
0,2,1.0986122886681098,1,2,2,2,2,14,17,2.8903717578961645,0,2,2,3,7,34,18,2.9444389791664403,1,0,3,4,8,2,3,1,1,1.0
6,18,2.9444389791664403,1,0,3,4,8,7,7,2.0794415416798357,0,1,2,0,7,12,20,3.044522437723423,1,2,0,6,0,0,5,1,0,5.0
0,18,2.9444389791664403,1,0,3,4,8,28,15,2.772588722239781,0,0,0,1,5,25,16,2.833213344056216,1,1,1,2,6,2,1,1,0,17.0
3,4,1.6094379124341003,1,1,4,4,4,25,13,2.6390573296152584,0,1,3,6,3,1,4,1.6094379124341003,1,1,4,4,4,0,1,1,1,13.0
4,10,2.3978952727983707,1,1,0,3,0,3,20,3.044522437723423,1,2,0,6,0,26,16,2.833213344056216,1,1,1,2,6,6,2,2,1,14.0
1,9,2.302585092994046,0,0,4,2,9,21,11,2.4849066497880004,0,2,1,4,1,12,16,2.833213344056216,1,1,1,2,6,0,5,1,0,4.0
8,9,2.302585092994046,0,0,4,2,9,6,16,2.833213344056216,1,1,1,2,6,16,7,2.0794415416798357,0,1,2,0,7,4,4,1,0,18.0
6,17,2.8903717578961645,0,2,2,3,7,11,13,2.6390573296152584,0,1,3,6,3,32,28,3.367295829986474,1,1,3,0,8,4,4,1,0,2.0
4,18,2.9444389791664403,1,0,3,4,8,26,20,3.044522437723423,1,2,0,6,0,11,30,3.4339872044851463,1,0,0,2,0,3,6,2,0,8.0
4,4,1.6094379124341003,1,1,4,4,4,30,8,2.1972245773362196,1,2,3,1,8,15,5,1.791759469228055,0,2,0,5,5,3,0,1,1,7.0
3,11,2.4849066497880004,0,2,1,4,1,6,12,2.5649493574615367,1,0,2,5,2,27,20,3.044522437723423,1,2,0,6,0,4,4,1,0,3.0
4,19,2.995732273553991,0,1,4,5,9,24,9,2.302585092994046,0,0,4,2,9,28,17,2.8903717578961645,0,2,2,3,7,0,0,1,0,11.0
1,14,2.70805020110221,1,2,4,0,4,11,4,1.6094379124341003,1,1,4,4,4,10,6,1.9459101490553132,1,0,1,6,6,4,4,2,0,12.0
2,12,2.5649493574615367,1,0,2,5,2,4,6,1.9459101490553132,1,0,1,6,6,17,16,2.833213344056216,1,1,1,2,6,5,2,2,1,2.0
8,18,2.9444389791664403,1,0,3,4,8,27,12,2.5649493574615367,1,0,2,5,2,22,25,3.258096538021482,0,1,0,4,5,0,6,1,0,5.0
5,5,1.791759469228055,0,2,0,5,5,4,19,2.995732273553991,0,1,4,5,9,4,5,1.791759469228055,0,2,0,5,5,5,2,1,1,19.0
8,3,1.3862943611198906,0,0,3,3,3,11,19,2.995732273553991,0,1,4,5,9,10,13,2.6390573296152584,0,1,3,6,3,4,4,1,0,9.0
8,9,2.302585092994046,0,0,4,2,9,27,4,1.6094379124341003,1,1,4,4,4,31,1,0.6931471805599453,0,1,1,1,1,3,6,1,2,12.0
5,12,2.5649493574615367,1,0,2,5,2,33,12,2.5649493574615367,1,0,2,5,2,7,15,2.772588722239781,0,0,0,1,5,5,4,3,1,9.0
2,16,2.833213344056216,1,1,1,2,6,27,9,2.302585092994046,0,0,4,2,9,31,14,2.70805020110221,1,2,4,0,4,3,6,1,0,11.0
7,5,1.791759469228055,0,2,0,5,5,26,13,2.6390573296152584,0,1,3,6,3,18,17,2.8903717578961645,0,2,2,3,7,0,6,1,0,1.0
5,20,3.044522437723423,1,2,0,6,0,6,12,2.5649493574615367,1,0,2,5,2,27,19,2.995732273553991,0,1,4,5,9,5,4,1,0,13.0
7,4,1.6094379124341003,1,1,4,4,4,11,16,2.833213344056216,1,1,1,2,6,7,12,2.5649493574615367,1,0,2,5,2,3,4,4,2,8.0
9,16,2.833213344056216,1,1,1,2,6,20,12,2.5649493574615367,1,0,2,5,2,17,26,3.295836866004329,1,2,1,5,6,5,2,2,0,2.0
7,2,1.0986122886681098,1,2,2,2,2,25,14,2.70805020110221,1,2,4,0,4,25,14,2.70805020110221,1,2,4,0,4,1,1,2,3,2.0
1,15,2.772588722239781,0,0,0,1,5,21,7,2.0794415416798357,0,1,2,0,7,20,7,2.0794415416798357,0,1,2,0,7,3,5,1,1,15.0
9,20,3.044522437723423,1,2,0,6,0,5,18,2.9444389791664403,1,0,3,4,8,34,8,2.1972245773362196,1,2,3,1,8,2,3,2,0,30.0
0,18,2.9444389791664403,1,0,3,4,8,13,6,1.9459101490553132,1,0,1,6,6,29,1,0.6931471805599453,0,1,1,1,1,2,6,1,3,23.0
7,20,3.044522437723423,1,2,0,6,0,22,18,2.9444389791664403,1,0,3,4,8,23,27,3.332204510175204,0,0,2,6,7,0,0,1,0,11.0
9,11,2.4849066497880004,0,2,1,4,1,6,3,1.3862943611198906,0,0,3,3,3,27,1,0.6931471805599453,0,1,1,1,1,4,4,1,2,13.0
3,4,1.6094379124341003,1,1,4,4,4,12,17,2.8903717578961645,0,2,2,3,7,8,17,2.8903717578961645,0,2,2,3,7,3,5,1,1,4.0
5,13,2.6390573296152584,0,1,3,6,3,14,18,2.9444389791664403,1,0,3,4,8,34,14,2.70805020110221,1,2,4,0,4,3,3,1,0,17.0
1,9,2.302585092994046,0,0,4,2,9,13,7,2.0794415416798357,0,1,2,0,7,18,14,2.70805020110221,1,2,4,0,4,0,6,1,1,2.0
7,5,1.791759469228055,0,2,0,5,5,3,18,2.9444389791664403,1,0,3,4,8,17,3,1.3862943611198906,0,0,3,3,3,6,2,1,1,20.0
8,3,1.3862943611198906,0,0,3,3,3,6,16,2.833213344056216,1,1,1,2,6,16,3,1.3862943611198906,0,0,3,3,3,5,4,1,1,16.0
7,18,2.9444389791664403,1,0,3,4,8,17,11,2.4849066497880004,0,2,1,4,1,9,10,2.3978952727983707,1,1,0,3,0,0,3,1,0,19.0
5,4,1.6094379124341003,1,1,4,4,4,31,18,2.9444389791664403,1,0,3,4,8,6,8,2.1972245773362196,1,2,3,1,8,3,2,2,1,14.0
3,14,2.70805020110221,1,2,4,0,4,0,11,2.4849066497880004,0,2,1,4,1,13,12,2.5649493574615367,1,0,2,5,2,4,0,1,0,13.0
5,18,2.9444389791664403,1,0,3,4,8,3,2,1.0986122886681098,1,2,2,2,2,3,1,0.6931471805599453,0,1,1,1,1,3,2,1,3,19.0
0,8,2.1972245773362196,1,2,3,1,8,31,13,2.6390573296152584,0,1,3,6,3,26,13,2.6390573296152584,0,1,3,6,3,3,2,1,1,8.0
1,20,3.044522437723423,1,2,0,6,0,20,4,1.6094379124341003,1,1,4,4,4,3,3,1.3862943611198906,0,0,3,3,3,3,2,1,1,21.0
8,17,2.8903717578961645,0,2,2,3,7,28,2,1.0986122886681098,1,2,2,2,2,25,11,2.4849066497880004,0,2,1,4,1,1,1,1,0,8.0
2,5,1.791759469228055,0,2,0,5,5,27,20,3.044522437723423,1,2,0,6,0,31,16,2.833213344056216,1,1,1,2,6,0,6,1,1,9.0
5,6,1.9459101490553132,1,0,1,6,6,7,5,1.791759469228055,0,2,0,5,5,20,10,2.3978952727983707,1,1,0,3,0,0,5,1,1,1.0
0,7,2.0794415416798357,0,1,2,0,7,34,14,2.70805020110221,1,2,4,0,4,33,20,3.044522437723423,1,2,0,6,0,4,5,1,1,1.0
4,14,2.70805020110221,1,2,4,0,4,22,16,2.833213344056216,1,1,1,2,6,0,5,1.791759469228055,0,2,0,5,5,2,0,1,0,25.0
2,18,2.9444389791664403,1,0,3,4,8,10,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,0,0,2,2,20.0
1,15,2.772588722239781,0,0,0,1,5,27,18,2.9444389791664403,1,0,3,4,8,29,3,1.3862943611198906,0,0,3,3,3,2,6,3,2,30.0
6,3,1.3862943611198906,0,0,3,3,3,22,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,3,0,1,1,3.0
6,7,2.0794415416798357,0,1,2,0,7,7,9,2.302585092994046,0,0,4,2,9,8,10,2.3978952727983707,1,1,0,3,0,4,5,1,0,6.0
0,19,2.995732273553991,0,1,4,5,9,5,6,1.9459101490553132,1,0,1,6,6,34,4,1.6094379124341003,1,1,4,4,4,2,3,1,0,21.0
8,7,2.0794415416798357,0,1,2,0,7,5,16,2.833213344056216,1,1,1,2,6,9,19,2.995732273553991,0,1,4,5,9,0,3,1,0,4.0
7,5,1.791759469228055,0,2,0,5,5,30,12,2.5649493574615367,1,0,2,5,2,23,9,2.302585092994046,0,0,4,2,9,2,0,1,0,8.0
4,8,2.1972245773362196,1,2,3,1,8,13,12,2.5649493574615367,1,0,2,5,2,18,12,2.5649493574615367,1,0,2,5,2,0,6,4,1,8.0
0,19,2.995732273553991,0,1,4,5,9,26,11,2.4849066497880004,0,2,1,4,1,22,3,1.3862943611198906,0,0,3,3,3,3,6,1,0,27.0
0,3,1.3862943611198906,0,0,3,3,3,27,19,2.995732273553991,0,1,4,5,9,29,20,3.044522437723423,1,2,0,6,0,2,6,1,0,2.0
6,10,2.3978952727983707,1,1,0,3,0,27,4,1.6094379124341003,1,1,4,4,4,18,9,2.302585092994046,0,0,4,2,9,3,6,1,0,5.0
1,5,1.791759469228055,0,2,0,5,5,8,19,2.995732273553991,0,1,4,5,9,9,8,2.1972245773362196,1,2,3,1,8,0,3,1,0,16.0
4,10,2.3978952727983707,1,1,0,3,0,23,20,3.044522437723423,1,2,0,6,0,3,7,2.0794415416798357,0,1,2,0,7,5,2,1,1,23.0
4,6,1.9459101490553132,1,0,1,6,6,6,3,1.3862943611198906,0,0,3,3,3,27,1,0.6931471805599453,0,1,1,1,1,3,4,1,3,8.0
1,17,2.8903717578961645,0,2,2,3,7,27,19,2.995732273553991,0,1,4,5,9,18,10,2.3978952727983707,1,1,0,3,0,3,6,1,0,26.0
3,9,2.302585092994046,0,0,4,2,9,14,11,2.4849066497880004,0,2,1,4,1,9,13,2.6390573296152584,0,1,3,6,3,2,3,1,0,7.0
0,14,2.70805020110221,1,2,4,0,4,25,10,2.3978952727983707,1,1,0,3,0,1,14,2.70805020110221,1,2,4,0,4,0,1,2,1,10.0
4,11,2.4849066497880004,0,2,1,4,1,34,5,1.791759469228055,0,2,0,5,5,21,4,1.6094379124341003,1,1,4,4,4,4,5,1,0,12.0
6,12,2.5649493574615367,1,0,2,5,2,1,18,2.9444389791664403,1,0,3,4,8,24,22,3.1354942159291497,1,1,2,1,2,2,1,2,0,8.0
6,6,1.9459101490553132,1,0,1,6,6,6,17,2.8903717578961645,0,2,2,3,7,7,6,1.9459101490553132,1,0,1,6,6,4,4,1,1,17.0
8,14,2.70805020110221,1,2,4,0,4,33,2,1.0986122886681098,1,2,2,2,2,27,15,2.772588722239781,0,0,0,1,5,4,4,1,1,1.0
8,12,2.5649493574615367,1,0,2,5,2,25,16,2.833213344056216,1,1,1,2,6,24,9,2.302585092994046,0,0,4,2,9,0,1,1,0,19.0
2,3,1.3862943611198906,0,0,3,3,3,7,8,2.1972245773362196,1,2,3,1,8,33,9,2.302585092994046,0,0,4,2,9,4,5,1,1,2.0
3,4,1.6094379124341003,1,1,4,4,4,21,16,2.833213344056216,1,1,1,2,6,8,4,1.6094379124341003,1,1,4,4,4,0,5,4,3,16.0
9,14,2.70805020110221,1,2,4,0,4,23,2,1.0986122886681098,1,2,2,2,2,4,7,2.0794415416798357,0,1,2,0,7,6,2,1,2,9.0
3,10,2.3978952727983707,1,1,0,3,0,4,12,2.5649493574615367,1,0,2,5,2,26,12,2.5649493574615367,1,0,2,5,2,5,2,2,1,10.0
2,9,2.302585092994046,0,0,4,2,9,26,9,2.302585092994046,0,0,4,2,9,11,6,1.9459101490553132,1,0,1,6,6,0,6,3,1,12.0
4,13,2.6390573296152584,0,1,3,6,3,27,14,2.70805020110221,1,2,4,0,4,22,16,2.833213344056216,1,1,1,2,6,2,6,1,0,11.0
6,14,2.70805020110221,1,2,4,0,4,23,10,2.3978952727983707,1,1,0,3,0,17,10,2.3978952727983707,1,1,0,3,0,3,2,2,1,14.0
6,18,2.9444389791664403,1,0,3,4,8,13,11,2.4849066497880004,0,2,1,4,1,29,5,1.791759469228055,0,2,0,5,5,2,6,1,0,24.0
1,6,1.9459101490553132,1,0,1,6,6,33,9,2.302585092994046,0,0,4,2,9,27,5,1.791759469228055,0,2,0,5,5,4,4,1,0,10.0
5,17,2.8903717578961645,0,2,2,3,7,29,16,2.833213344056216,1,1,1,2,6,20,26,3.295836866004329,1,2,1,5,6,3,5,1,0,7.0
6,15,2.772588722239781,0,0,0,1,5,9,5,1.791759469228055,0,2,0,5,5,30,10,2.3978952727983707,1,1,0,3,0,3,3,5,2,10.0
4,15,2.772588722239781,0,0,0,1,5,3,19,2.995732273553991,0,1,4,5,9,17,9,2.302585092994046,0,0,4,2,9,3,2,1,0,25.0
1,5,1.791759469228055,0,2,0,5,5,34,9,2.302585092994046,0,0,4,2,9,33,1,0.6931471805599453,0,1,1,1,1,0,5,1,2,13.0
3,7,2.0794415416798357,0,1,2,0,7,10,15,2.772588722239781,0,0,0,1,5,15,15,2.772588722239781,0,0,0,1,5,2,0,1,1,7.0
3,3,1.3862943611198906,0,0,3,3,3,23,19,2.995732273553991,0,1,4,5,9,3,12,2.5649493574615367,1,0,2,5,2,6,2,1,1,10.0
5,14,2.70805020110221,1,2,4,0,4,30,2,1.0986122886681098,1,2,2,2,2,23,2,1.0986122886681098,1,2,2,2,2,0,0,2,3,14.0
7,19,2.995732273553991,0,1,4,5,9,19,9,2.302585092994046,0,0,4,2,9,25,1,0.6931471805599453,0,1,1,1,1,2,1,1,2,27.0
1,11,2.4849066497880004,0,2,1,4,1,21,10,2.3978952727983707,1,1,0,3,0,12,11,2.4849066497880004,0,2,1,4,1,0,5,1,1,10.0
7,8,2.1972245773362196,1,2,3,1,8,13,9,2.302585092994046,0,0,4,2,9,22,2,1.0986122886681098,1,2,2,2,2,2,6,1,1,15.0
3,7,2.0794415416798357,0,1,2,0,7,15,10,2.3978952727983707,1,1,0,3,0,11,1,0.6931471805599453,0,1,1,1,1,0,6,1,2,16.0
0,14,2.70805020110221,1,2,4,0,4,11,8,2.1972245773362196,1,2,3,1,8,7,4,1.6094379124341003,1,1,4,4,4,3,4,2,1,18.0
7,11,2.4849066497880004,0,2,1,4,1,10,19,2.995732273553991,0,1,4,5,9,15,29,3.4011973816621555,0,2,4,1,9,0,0,1,0,1.0
9,8,2.1972245773362196,1,2,3,1,8,18,10,2.3978952727983707,1,1,0,3,0,11,16,2.833213344056216,1,1,1,2,6,2,6,2,1,2.0
3,18,2.9444389791664403,1,0,3,4,8,30,20,3.044522437723423,1,2,0,6,0,15,25,3.258096538021482,0,1,0,4,5,4,0,1,0,13.0
5,3,1.3862943611198906,0,0,3,3,3,34,3,1.3862943611198906,0,0,3,3,3,8,4,1.6094379124341003,1,1,4,4,4,4,5,1,1,2.0
6,14,2.70805020110221,1,2,4,0,4,2,10,2.3978952727983707,1,1,0,3,0,24,17,2.8903717578961645,0,2,2,3,7,2,1,1,0,7.0
6,20,3.044522437723423,1,2,0,6,0,22,18,2.9444389791664403,1,0,3,4,8,28,34,3.5553480614894135,1,1,4,6,4,0,0,2,0,4.0
3,13,2.6390573296152584,0,1,3,6,3,24,6,1.9459101490553132,1,0,1,6,6,15,7,2.0794415416798357,0,1,2,0,7,3,0,1,0,12.0
7,2,1.0986122886681098,1,2,2,2,2,3,7,2.0794415416798357,0,1,2,0,7,6,5,1.791759469228055,0,2,0,5,5,6,2,1,0,4.0
8,16,2.833213344056216,1,1,1,2,6,10,20,3.044522437723423,1,2,0,6,0,13,2,1.0986122886681098,1,2,2,2,2,0,0,2,2,34.0
3,13,2.6390573296152584,0,1,3,6,3,6,16,2.833213344056216,1,1,1,2,6,16,16,2.833213344056216,1,1,1,2,6,5,4,1,1,13.0
6,15,2.772588722239781,0,0,0,1,5,12,10,2.3978952727983707,1,1,0,3,0,33,16,2.833213344056216,1,1,1,2,6,3,5,1,0,9.0
4,20,3.044522437723423,1,2,0,6,0,18,18,2.9444389791664403,1,0,3,4,8,29,1,0.6931471805599453,0,1,1,1,1,2,6,1,2,37.0
8,7,2.0794415416798357,0,1,2,0,7,7,12,2.5649493574615367,1,0,2,5,2,12,3,1.3862943611198906,0,0,3,3,3,3,5,1,1,16.0
7,7,2.0794415416798357,0,1,2,0,7,13,3,1.3862943611198906,0,0,3,3,3,22,5,1.791759469228055,0,2,0,5,5,3,6,1,0,5.0
9,15,2.772588722239781,0,0,0,1,5,10,15,2.772588722239781,0,0,0,1,5,15,25,3.258096538021482,0,1,0,4,5,4,0,5,1,5.0
8,15,2.772588722239781,0,0,0,1,5,27,4,1.6094379124341003,1,1,4,4,4,29,12,2.5649493574615367,1,0,2,5,2,2,6,1,1,7.0
9,6,1.9459101490553132,1,0,1,6,6,29,18,2.9444389791664403,1,0,3,4,8,21,16,2.833213344056216,1,1,1,2,6,4,5,2,1,8.0
8,8,2.1972245773362196,1,2,3,1,8,20,7,2.0794415416798357,0,1,2,0,7,3,13,2.6390573296152584,0,1,3,6,3,3,2,1,0,2.0
2,9,2.302585092994046,0,0,4,2,9,29,20,3.044522437723423,1,2,0,6,0,12,5,1.791759469228055,0,2,0,5,5,0,5,1,1,24.0
8,6,1.9459101490553132,1,0,1,6,6,31,5,1.791759469228055,0,2,0,5,5,3,8,2.1972245773362196,1,2,3,1,8,6,2,1,0,3.0
3,20,3.044522437723423,1,2,0,6,0,3,17,2.8903717578961645,0,2,2,3,7,3,4,1.6094379124341003,1,1,4,4,4,6,2,1,1,33.0
9,14,2.70805020110221,1,2,4,0,4,0,16,2.833213344056216,1,1,1,2,6,15,14,2.70805020110221,1,2,4,0,4,0,0,2,1,16.0
6,13,2.6390573296152584,0,1,3,6,3,1,2,1.0986122886681098,1,2,2,2,2,19,8,2.1972245773362196,1,2,3,1,8,2,1,1,1,7.0
4,5,1.791759469228055,0,2,0,5,5,18,17,2.8903717578961645,0,2,2,3,7,11,13,2.6390573296152584,0,1,3,6,3,3,6,1,0,9.0
7,7,2.0794415416798357,0,1,2,0,7,18,20,3.044522437723423,1,2,0,6,0,18,15,2.772588722239781,0,0,0,1,5,2,6,1,0,12.0
1,3,1.3862943611198906,0,0,3,3,3,24,3,1.3862943611198906,0,0,3,3,3,28,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,2.0
0,16,2.833213344056216,1,1,1,2,6,31,6,1.9459101490553132,1,0,1,6,6,26,8,2.1972245773362196,1,2,3,1,8,6,2,2,1,14.0
8,16,2.833213344056216,1,1,1,2,6,27,18,2.9444389791664403,1,0,3,4,8,31,6,1.9459101490553132,1,0,1,6,6,3,6,2,1,28.0
0,10,2.3978952727983707,1,1,0,3,0,19,8,2.1972245773362196,1,2,3,1,8,1,15,2.772588722239781,0,0,0,1,5,2,1,1,0,3.0
3,20,3.044522437723423,1,2,0,6,0,20,14,2.70805020110221,1,2,4,0,4,17,11,2.4849066497880004,0,2,1,4,1,6,2,1,0,23.0
5,4,1.6094379124341003,1,1,4,4,4,25,6,1.9459101490553132,1,0,1,6,6,19,4,1.6094379124341003,1,1,4,4,4,0,1,2,1,6.0
1,18,2.9444389791664403,1,0,3,4,8,29,18,2.9444389791664403,1,0,3,4,8,20,35,3.58351893845611,0,2,0,0,5,3,5,1,1,1.0
9,15,2.772588722239781,0,0,0,1,5,8,9,2.302585092994046,0,0,4,2,9,14,14,2.70805020110221,1,2,4,0,4,0,3,1,0,10.0
0,5,1.791759469228055,0,2,0,5,5,7,15,2.772588722239781,0,0,0,1,5,12,9,2.302585092994046,0,0,4,2,9,3,5,1,1,11.0
1,17,2.8903717578961645,0,2,2,3,7,10,7,2.0794415416798357,0,1,2,0,7,0,6,1.9459101490553132,1,0,1,6,6,2,0,1,0,18.0
6,3,1.3862943611198906,0,0,3,3,3,13,16,2.833213344056216,1,1,1,2,6,18,13,2.6390573296152584,0,1,3,6,3,2,6,1,0,6.0
3,18,2.9444389791664403,1,0,3,4,8,23,10,2.3978952727983707,1,1,0,3,0,17,7,2.0794415416798357,0,1,2,0,7,6,2,1,0,21.0
0,3,1.3862943611198906,0,0,3,3,3,15,10,2.3978952727983707,1,1,0,3,0,22,11,2.4849066497880004,0,2,1,4,1,0,6,1,0,2.0
4,20,3.044522437723423,1,2,0,6,0,13,11,2.4849066497880004,0,2,1,4,1,11,21,3.091042453358316,0,0,1,0,1,3,6,1,0,10.0
0,2,1.0986122886681098,1,2,2,2,2,33,7,2.0794415416798357,0,1,2,0,7,16,7,2.0794415416798357,0,1,2,0,7,5,4,1,1,2.0
6,13,2.6390573296152584,0,1,3,6,3,30,2,1.0986122886681098,1,2,2,2,2,15,6,1.9459101490553132,1,0,1,6,6,4,0,1,1,9.0
4,6,1.9459101490553132,1,0,1,6,6,5,7,2.0794415416798357,0,1,2,0,7,14,12,2.5649493574615367,1,0,2,5,2,0,3,1,1,1.0
0,12,2.5649493574615367,1,0,2,5,2,11,11,2.4849066497880004,0,2,1,4,1,27,7,2.0794415416798357,0,1,2,0,7,4,4,1,0,16.0
9,16,2.833213344056216,1,1,1,2,6,27,15,2.772588722239781,0,0,0,1,5,22,20,3.044522437723423,1,2,0,6,0,3,6,1,0,11.0
0,11,2.4849066497880004,0,2,1,4,1,23,20,3.044522437723423,1,2,0,6,0,17,25,3.258096538021482,0,1,0,4,5,3,2,1,0,6.0
9,8,2.1972245773362196,1,2,3,1,8,14,18,2.9444389791664403,1,0,3,4,8,30,8,2.1972245773362196,1,2,3,1,8,2,3,2,1,18.0
8,4,1.6094379124341003,1,1,4,4,4,3,3,1.3862943611198906,0,0,3,3,3,26,6,1.9459101490553132,1,0,1,6,6,5,2,1,1,1.0
6,16,2.833213344056216,1,1,1,2,6,13,9,2.302585092994046,0,0,4,2,9,22,7,2.0794415416798357,0,1,2,0,7,0,6,1,0,18.0
1,12,2.5649493574615367,1,0,2,5,2,25,15,2.772588722239781,0,0,0,1,5,1,1,0.6931471805599453,0,1,1,1,1,0,1,1,2,26.0
2,18,2.9444389791664403,1,0,3,4,8,4,14,2.70805020110221,1,2,4,0,4,6,5,1.791759469228055,0,2,0,5,5,3,2,1,0,27.0
2,19,2.995732273553991,0,1,4,5,9,33,19,2.995732273553991,0,1,4,5,9,16,3,1.3862943611198906,0,0,3,3,3,4,4,1,1,35.0
2,2,1.0986122886681098,1,2,2,2,2,23,8,2.1972245773362196,1,2,3,1,8,17,7,2.0794415416798357,0,1,2,0,7,3,2,1,1,3.0
8,17,2.8903717578961645,0,2,2,3,7,3,18,2.9444389791664403,1,0,3,4,8,26,34,3.5553480614894135,1,1,4,6,4,3,2,1,1,1.0
3,9,2.302585092994046,0,0,4,2,9,3,8,2.1972245773362196,1,2,3,1,8,17,14,2.70805020110221,1,2,4,0,4,3,2,1,0,3.0
4,17,2.8903717578961645,0,2,2,3,7,33,16,2.833213344056216,1,1,1,2,6,27,1,0.6931471805599453,0,1,1,1,1,4,4,1,2,32.0
6,16,2.833213344056216,1,1,1,2,6,11,8,2.1972245773362196,1,2,3,1,8,7,10,2.3978952727983707,1,1,0,3,0,4,4,2,1,14.0
2,7,2.0794415416798357,0,1,2,0,7,34,9,2.302585092994046,0,0,4,2,9,20,10,2.3978952727983707,1,1,0,3,0,4,5,1,0,6.0
3,6,1.9459101490553132,1,0,1,6,6,9,11,2.4849066497880004,0,2,1,4,1,30,9,2.302585092994046,0,0,4,2,9,3,3,1,0,8.0
0,11,2.4849066497880004,0,2,1,4,1,21,9,2.302585092994046,0,0,4,2,9,21,14,2.70805020110221,1,2,4,0,4,3,5,1,0,6.0
6,6,1.9459101490553132,1,0,1,6,6,31,5,1.791759469228055,0,2,0,5,5,6,6,1.9459101490553132,1,0,1,6,6,6,2,1,1,5.0
1,8,2.1972245773362196,1,2,3,1,8,19,19,2.995732273553991,0,1,4,5,9,24,20,3.044522437723423,1,2,0,6,0,2,1,1,0,7.0
0,8,2.1972245773362196,1,2,3,1,8,4,17,2.8903717578961645,0,2,2,3,7,26,12,2.5649493574615367,1,0,2,5,2,3,2,1,0,13.0
5,13,2.6390573296152584,0,1,3,6,3,29,13,2.6390573296152584,0,1,3,6,3,12,21,3.091042453358316,0,0,1,0,1,3,5,1,1,5.0
9,16,2.833213344056216,1,1,1,2,6,32,19,2.995732273553991,0,1,4,5,9,16,13,2.6390573296152584,0,1,3,6,3,5,4,1,0,22.0
4,8,2.1972245773362196,1,2,3,1,8,20,15,2.772588722239781,0,0,0,1,5,17,6,1.9459101490553132,1,0,1,6,6,3,2,1,0,17.0
0,17,2.8903717578961645,0,2,2,3,7,0,4,1.6094379124341003,1,1,4,4,4,15,19,2.995732273553991,0,1,4,5,9,0,0,1,0,2.0
5,9,2.302585092994046,0,0,4,2,9,20,15,2.772588722239781,0,0,0,1,5,3,18,2.9444389791664403,1,0,3,4,8,3,2,3,1,6.0
8,5,1.791759469228055,0,2,0,5,5,2,13,2.6390573296152584,0,1,3,6,3,2,15,2.772588722239781,0,0,0,1,5,0,1,1,1,3.0
6,4,1.6094379124341003,1,1,4,4,4,16,3,1.3862943611198906,0,0,3,3,3,32,5,1.791759469228055,0,2,0,5,5,4,4,1,0,2.0
3,13,2.6390573296152584,0,1,3,6,3,16,7,2.0794415416798357,0,1,2,0,7,10,10,2.3978952727983707,1,1,0,3,0,4,4,1,0,10.0
3,3,1.3862943611198906,0,0,3,3,3,6,14,2.70805020110221,1,2,4,0,4,7,4,1.6094379124341003,1,1,4,4,4,4,4,1,0,13.0
2,17,2.8903717578961645,0,2,2,3,7,10,12,2.5649493574615367,1,0,2,5,2,23,27,3.332204510175204,0,0,2,6,7,2,0,1,0,2.0
4,16,2.833213344056216,1,1,1,2,6,4,14,2.70805020110221,1,2,4,0,4,4,10,2.3978952727983707,1,1,0,3,0,6,2,2,0,20.0
0,8,2.1972245773362196,1,2,3,1,8,12,15,2.772588722239781,0,0,0,1,5,33,1,0.6931471805599453,0,1,1,1,1,0,5,1,2,22.0
4,2,1.0986122886681098,1,2,2,2,2,29,10,2.3978952727983707,1,1,0,3,0,12,8,2.1972245773362196,1,2,3,1,8,4,5,2,2,4.0
