slot_name,slot_item,slot_prep_rate,slot_prep_rate_abs_log1p,slot_prep_rate_is_even,slot_prep_rate_mod3,slot_prep_rate_mod5,slot_prep_rate_mod7,slot_prep_rate_mod10,slot_batch_capacity,slot_batch_capacity_abs_log1p,slot_batch_capacity_is_even,slot_batch_capacity_mod3,slot_batch_capacity_mod5,slot_batch_capacity_mod7,slot_batch_capacity_mod10,slot_batch_time,slot_batch_time_abs_log1p,slot_batch_time_is_even,slot_batch_time_mod3,slot_batch_time_mod5,slot_batch_time_mod7,slot_batch_time_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
3,6,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,1,0,0,1,0,5,4,164.0
1,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,1,0,2,0,1,3,56.0
10,11,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,4,5,111.0
11,11,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,135,4.912654885736052,0,0,0,2,5,3,4,81.0
4,7,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,108,4.6913478822291435,1,0,3,3,8,6,4,78.0
6,3,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,270,5.602118820879701,1,0,0,4,0,1,4,60.0
1,10,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,5,5,128.0
11,6,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,60,4.110873864173311,1,0,0,4,0,1,3,116.0
5,0,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,9,6,26.0
2,5,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,0,1,0,1,2,57.0
5,7,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,1,0,0,1,0,1,3,48.0
10,5,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,60,4.110873864173311,1,0,0,4,0,1,3,164.0
10,3,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,90,4.51085950651685,1,0,0,6,0,1,2,104.0
11,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,18,2.9444389791664403,1,0,3,4,8,2,4,75.0
4,7,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,4,4,85.0
8,2,14,2.70805020110221,1,2,4,0,4,50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,350,5.860786223465865,1,2,0,0,0,2,2,179.0
2,7,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,1,3,60.0
3,12,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,2,3,68.0
3,9,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,96,4.574710978503383,1,0,1,5,6,2,4,138.0
9,7,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,168,5.1298987149230735,1,0,3,0,8,2,3,161.0
1,3,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,64,4.174387269895637,1,1,4,1,4,1,3,78.0
7,12,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,64,4.174387269895637,1,1,4,1,4,2,3,184.0
9,3,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,3,32.0
6,3,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,180,5.198497031265826,1,0,0,5,0,6,4,185.0
10,10,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,64,4.174387269895637,1,1,4,1,4,2,3,60.0
8,10,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,2,5,285.0
2,5,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,75,4.330733340286331,0,0,0,5,5,1,2,44.0
0,5,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,15,5,182.0
2,12,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,75,4.330733340286331,0,0,0,5,5,1,2,38.0
3,6,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,56,4.04305126783455,1,2,1,0,6,1,2,179.0
8,8,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,5,4,151.0
10,11,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,0,6,0,10,6,33.0
6,6,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,4,3,58.0
9,0,10,2.3978952727983707,1,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,160,5.081404364984463,1,1,0,6,0,2,2,126.0
5,0,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,96,4.574710978503383,1,0,1,5,6,4,2,115.0
2,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,72,4.290459441148391,1,0,2,2,2,1,3,153.0
7,4,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,28,3.367295829986474,1,1,3,0,8,288,5.666426688112432,1,0,3,1,8,1,2,284.0
9,11,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,64,4.174387269895637,1,1,4,1,4,2,3,80.0
2,12,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,135,4.912654885736052,0,0,0,2,5,3,5,288.0
1,4,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,126,4.844187086458591,1,0,1,0,6,2,4,119.0
0,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,0,1,0,1,3,44.0
11,0,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,128,4.859812404361672,1,2,3,2,8,1,3,32.0
4,2,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,96,4.574710978503383,1,0,1,5,6,2,3,60.0
3,2,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,256,5.54907608489522,1,1,1,4,6,2,3,256.0
2,5,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,72,4.290459441148391,1,0,2,2,2,1,3,64.0
7,9,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,48,3.8918202981106265,1,0,3,6,8,8,6,54.0
2,0,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,27,3.332204510175204,0,0,2,6,7,360,5.8888779583328805,1,0,0,3,0,1,3,283.0
4,6,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,3,3,26.0
1,11,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,350,5.860786223465865,1,2,0,0,0,1,3,210.0
8,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,3,4,44.0
8,6,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,72,4.290459441148391,1,0,2,2,2,4,3,38.0
2,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,2,2,83.0
7,0,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,72,4.290459441148391,1,0,2,2,2,1,2,137.0
5,5,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,1,0,2,0,1,2,77.0
9,7,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,270,5.602118820879701,1,0,0,4,0,1,2,93.0
7,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,1,0,6,0,2,6,160.0
6,2,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,1,2,0,3,0,1,3,140.0
1,12,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,3,18.0
11,4,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,80,4.394449154672439,1,2,0,3,0,10,3,124.0
5,12,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,175,5.170483995038151,0,1,0,0,5,1,2,166.0
1,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,80,4.394449154672439,1,2,0,3,0,1,3,156.0
3,3,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,126,4.844187086458591,1,0,1,0,6,1,3,70.0
0,4,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,1,3,63.0
11,3,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,2,3,73.0
0,6,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,60,4.110873864173311,1,0,0,4,0,2,3,45.0
4,12,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,96,4.574710978503383,1,0,1,5,6,4,4,140.0
1,10,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,75,4.330733340286331,0,0,0,5,5,5,6,90.0
8,12,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,72,4.290459441148391,1,0,2,2,2,3,6,60.0
4,2,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,72,4.290459441148391,1,0,2,2,2,6,3,124.0
6,10,28,3.367295829986474,1,1,3,0,8,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,224,5.41610040220442,1,2,4,0,4,4,2,92.0
1,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,2,5,54.0
4,4,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,1,3,39.0
1,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,450,6.111467339502679,1,0,0,2,0,1,4,312.0
0,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,32,3.4965075614664802,1,2,2,4,2,1,3,84.0
8,1,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,400,5.993961427306569,1,1,0,1,0,1,3,96.0
0,12,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,84,4.442651256490317,1,0,4,0,4,2,4,224.0
11,11,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,200,5.303304908059076,1,2,0,4,0,2,4,220.0
1,11,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,8,4,49.0
9,11,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,0,4,5,108,4.6913478822291435,1,0,3,3,8,1,2,79.0
3,8,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,320,5.771441123130016,1,2,0,5,0,2,6,320.0
1,5,7,2.0794415416798357,0,1,2,0,7,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,224,5.41610040220442,1,2,4,0,4,1,2,158.0
9,9,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,90,4.51085950651685,1,0,0,6,0,1,3,28.0
4,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,0,5,0,1,3,75.0
0,1,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,360,5.8888779583328805,1,0,0,3,0,8,5,261.0
7,2,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,288,5.666426688112432,1,0,3,1,8,2,3,234.0
6,9,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,225,5.420534999272286,0,0,0,1,5,1,2,114.0
0,8,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,288,5.666426688112432,1,0,3,1,8,1,3,120.0
0,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,1,4,86.0
1,12,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,2,71.0
2,6,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,1,4,90.0
5,6,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,5,4,121.0
7,9,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,120,4.795790545596741,1,0,0,1,0,1,2,110.0
3,11,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,120,4.795790545596741,1,0,0,1,0,1,3,108.0
6,4,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,108,4.6913478822291435,1,0,3,3,8,2,4,96.0
11,7,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,100,4.61512051684126,1,1,0,2,0,1,3,89.0
1,6,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,1,3,190.0
6,6,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,0,3,0,1,3,28.0
10,9,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,1,0,0,1,0,1,3,92.0
9,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,150,5.017279836814924,1,0,0,3,0,5,5,75.0
1,10,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,3,6,210.0
10,12,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,400,5.993961427306569,1,1,0,1,0,2,3,232.0
5,9,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,0,4,0,2,5,180.0
11,8,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,0,1,0,29,3.4011973816621555,0,2,4,1,9,450,6.111467339502679,1,0,0,2,0,1,2,276.0
5,12,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,72,4.290459441148391,1,0,2,2,2,1,3,45.0
2,10,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,180,5.198497031265826,1,0,0,5,0,2,3,114.0
10,2,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,16,2.833213344056216,1,1,1,2,6,200,5.303304908059076,1,2,0,4,0,2,2,84.0
3,9,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,64,4.174387269895637,1,1,4,1,4,1,3,108.0
1,11,60,4.110873864173311,1,0,0,4,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,1,0,0,1,0,1,2,23.0
5,11,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,27,3.332204510175204,0,0,2,6,7,270,5.602118820879701,1,0,0,4,0,3,5,333.0
2,2,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,225,5.420534999272286,0,0,0,1,5,15,6,90.0
2,0,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,1,2,77.0
4,1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,8,6,40.0
3,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,5,4,82.0
7,0,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,1,4,56.0
2,2,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,160,5.081404364984463,1,1,0,6,0,1,3,264.0
5,5,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,36,3.6109179126442243,1,0,1,1,6,2,2,61.0
9,1,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,1,0,0,5,0,1,3,145.0
6,9,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,192,5.262690188904886,1,0,2,3,2,2,3,180.0
8,8,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,75,4.330733340286331,0,0,0,5,5,1,4,100.0
6,11,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,280,5.638354669333745,1,1,0,0,0,1,3,204.0
1,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,35,3.58351893845611,0,2,0,0,5,1,3,210.0
2,3,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,3,14.0
10,8,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,72,4.290459441148391,1,0,2,2,2,2,4,45.0
4,6,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,0,1,4,5,9,320,5.771441123130016,1,2,0,5,0,1,3,184.0
10,6,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,2,3,61.0
4,12,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,48,3.8918202981106265,1,0,3,6,8,1,2,94.0
6,3,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,1,4,25.0
3,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,2,3,89.0
3,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,0,3,5,1,2,276.0
0,7,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,1,0,0,4,0,2,2,43.0
9,12,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,23,3.1780538303479458,0,2,3,2,3,180,5.198497031265826,1,0,0,5,0,1,2,95.0
7,5,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,84,4.442651256490317,1,0,4,0,4,1,2,173.0
6,12,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,270,5.602118820879701,1,0,0,4,0,1,3,162.0
6,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,1,3,180.0
3,1,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,180,5.198497031265826,1,0,0,5,0,1,4,210.0
10,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,2,3,42.0
8,3,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,80,4.394449154672439,1,2,0,3,0,1,2,86.0
8,3,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,240,5.484796933490655,1,0,0,2,0,1,3,102.0
8,1,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,26,3.295836866004329,1,2,1,5,6,270,5.602118820879701,1,0,0,4,0,1,3,288.0
0,4,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,112,4.727387818712341,1,1,2,0,2,1,2,155.0
2,2,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,0,2,0,1,3,65.0
8,5,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,27,3.332204510175204,0,0,2,6,7,160,5.081404364984463,1,1,0,6,0,1,3,140.0
6,12,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,108,4.6913478822291435,1,0,3,3,8,18,6,111.0
0,7,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,200,5.303304908059076,1,2,0,4,0,2,2,117.0
