slot_owner_name,slot_animal,slot_daily_eggs,slot_daily_eggs_abs_log1p,slot_daily_eggs_is_even,slot_daily_eggs_mod3,slot_daily_eggs_mod5,slot_daily_eggs_mod7,slot_daily_eggs_mod10,slot_pack_name,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_price_per_pack,slot_price_per_pack_abs_log1p,slot_price_per_pack_is_even,slot_price_per_pack_mod3,slot_price_per_pack_mod5,slot_price_per_pack_mod7,slot_price_per_pack_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,0,600,6.398594934535208,1,0,0,5,0,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,3570.0
0,3,180,5.198497031265826,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,0,2,1,672.0
6,3,120,4.795790545596741,1,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,0,1,1,798.0
0,1,222,5.407171771460119,1,0,2,5,2,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,2,1,1,2849.0
5,0,444,6.09807428216624,1,0,4,3,4,0,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,0,1,1,4921.0
4,2,90,4.51085950651685,1,0,0,6,0,5,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,1,2,1,1680.0
6,1,330,5.802118375377063,1,0,0,1,0,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,6,3,462.0
2,3,465,6.144185634125646,0,0,0,3,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,2387.0
2,1,648,6.47543271670409,1,0,3,4,8,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,2,3,504.0
1,1,170,5.14166355650266,1,2,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,10,3,1190.0
3,0,100,4.61512051684126,1,1,0,2,0,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,1,1,105.0
3,2,310,5.739792912179234,1,1,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,3689.0
4,3,375,5.929589143389895,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,1925.0
1,2,504,6.22455842927536,1,0,4,0,4,2,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,2,3,294.0
0,1,198,5.293304824724492,1,0,3,2,8,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,0,1,1,539.0
2,0,198,5.293304824724492,1,0,3,2,8,2,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,6,3,462.0
2,1,264,5.579729825986222,1,0,4,5,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,2,2,1,6160.0
4,2,170,5.14166355650266,1,2,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,1190.0
6,0,720,6.580639137284949,1,0,0,6,0,2,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,2,3,2,1512.0
6,2,160,5.081404364984463,1,1,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,5,3,560.0
2,2,900,6.803505257608338,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,0,10,2,4200.0
4,0,408,6.013715156042802,1,0,3,2,8,4,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,0,2,1,2380.0
1,3,594,6.38856140554563,1,0,4,6,4,4,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,2,1,1848.0
5,1,270,5.602118820879701,1,0,0,4,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,0,10,1,1260.0
1,2,120,4.795790545596741,1,0,0,1,0,0,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,2,3,1,315.0
3,2,48,3.8918202981106265,1,0,3,6,8,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,1,140.0
1,0,160,5.081404364984463,1,1,0,6,0,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,56.0
3,2,696,6.546785410760524,1,0,1,3,6,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,8,3,1624.0
3,0,760,6.634633357861686,1,1,0,4,0,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,0,2,1,1596.0
2,1,315,5.755742213586912,0,0,0,0,5,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,0,1,1,2793.0
3,1,276,5.6240175061873385,1,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,4,3,644.0
2,3,390,5.968707559985366,1,0,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,2,1,1092.0
1,2,510,6.236369590203704,1,0,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,5,3,1785.0
2,0,450,6.111467339502679,1,0,0,2,0,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,2,875.0
5,1,96,4.574710978503383,1,0,1,5,6,0,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,0,1,3,28.0
2,1,630,6.447305862541213,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,294.0
1,3,576,6.3578422665081,1,0,1,2,6,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,1,2,1,2352.0
3,1,600,6.398594934535208,1,0,0,5,0,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,0,1,2,875.0
6,2,108,4.6913478822291435,1,0,3,3,8,3,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,0,2,1,882.0
4,1,342,5.8377304471659395,1,0,2,6,2,2,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,2,1,1,2261.0
1,2,576,6.3578422665081,1,0,1,2,6,4,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,0,2,1,4480.0
7,0,435,6.077642243349034,0,0,0,1,5,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,1421.0
3,1,768,6.645090969505644,1,0,3,5,8,0,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,0,3,1,3360.0
1,3,400,5.993961427306569,1,1,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,560.0
7,0,210,5.351858133476067,1,0,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,2,441.0
4,3,192,5.262690188904886,1,0,2,3,2,1,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,0,1,1,3808.0
4,0,900,6.803505257608338,1,0,0,4,0,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,1,5,2,8400.0
1,1,312,5.746203190540153,1,0,2,4,2,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,2,1,910.0
7,1,180,5.198497031265826,1,0,0,5,0,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,2,3,140.0
7,2,408,6.013715156042802,1,0,3,2,8,3,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,0,1,1,2618.0
3,3,130,4.875197323201151,1,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,1,728.0
4,3,324,5.783825182329737,1,0,4,2,4,4,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,2,2,1,2016.0
3,3,740,6.608000625296087,1,2,0,5,0,1,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,1,20,3,5180.0
7,3,280,5.638354669333745,1,1,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,2,2,1,3136.0
5,1,600,6.398594934535208,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,0,1,1,1820.0
7,0,540,6.293419278846481,1,0,0,1,0,4,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,2,2,2,4200.0
6,2,180,5.198497031265826,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,0,15,3,630.0
1,1,102,4.634728988229636,1,0,2,4,2,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,0,2,1,1190.0
6,3,648,6.47543271670409,1,0,3,4,8,2,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,0,18,3,4536.0
1,3,350,5.860786223465865,1,2,0,0,0,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,1,5,1,3675.0
2,1,80,4.394449154672439,1,2,0,3,0,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,4,2,224.0
2,0,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,2,1,616.0
4,0,288,5.666426688112432,1,0,3,1,8,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,6,3,2016.0
3,0,552,6.315358001522335,1,0,2,6,2,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,0,1,1,2254.0
1,1,100,4.61512051684126,1,1,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,1,210.0
3,3,600,6.398594934535208,1,0,0,5,0,2,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,1,3,2,2625.0
5,1,400,5.993961427306569,1,1,0,1,0,1,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,980.0
4,2,540,6.293419278846481,1,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,1,1,4158.0
2,2,350,5.860786223465865,1,2,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,0,1,1,3185.0
2,0,468,6.150602768446279,1,0,3,6,8,0,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,0,1,1,5187.0
6,3,468,6.150602768446279,1,0,3,6,8,1,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,1,2,3549.0
0,2,860,6.7580945044277305,1,2,0,6,0,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,0,1,1,2709.0
7,3,204,5.3230099791384085,1,0,4,1,4,4,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,0,6,1,2142.0
4,3,240,5.484796933490655,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,1,2,1792.0
7,3,840,6.734591659972948,1,0,0,0,0,0,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,1,1,5096.0
5,2,816,6.705639094860003,1,0,1,4,6,2,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,8,3,1904.0
3,2,460,6.133398042996649,1,1,0,5,0,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,4,1,1932.0
1,2,180,5.198497031265826,1,0,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,2,1,1,2142.0
0,1,264,5.579729825986222,1,0,4,5,4,1,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,0,2,1,4928.0
4,3,630,6.447305862541213,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,2,1029.0
1,0,384,5.953243334287785,1,0,4,6,4,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,12,3,2688.0
2,3,400,5.993961427306569,1,1,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,10,3,5600.0
1,1,675,6.516193076042964,0,0,0,3,5,2,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,0,15,3,4725.0
5,3,696,6.546785410760524,1,0,1,3,6,0,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,8120.0
0,1,465,6.144185634125646,0,0,0,3,5,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,0,5,1,2170.0
4,2,510,6.236369590203704,1,0,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1,2,1071.0
4,3,680,6.523562306149512,1,2,0,1,0,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,4,2,1904.0
6,2,255,5.545177444479562,0,0,0,3,5,2,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,2,1,1,952.0
5,0,240,5.484796933490655,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,2,3,1,504.0
2,0,500,6.2166061010848646,1,2,0,3,0,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,2,1,1,2975.0
2,1,340,5.831882477283517,1,1,0,4,0,1,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,1,1,1,2261.0
7,0,810,6.698268054115413,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,1323.0
0,0,810,6.698268054115413,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,1890.0
7,2,780,6.660575149839686,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,0,6,2,2184.0
6,3,560,6.329720905522696,1,2,0,0,0,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,0,4,1,2352.0
4,3,252,5.53338948872752,1,0,2,0,2,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,0,2,2,1372.0
7,0,228,5.43372200355424,1,0,3,4,8,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,0,1,2,5054.0
2,2,435,6.077642243349034,0,0,0,1,5,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,0,5,1,4060.0
5,1,540,6.293419278846481,1,0,0,1,0,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,5,3,1260.0
6,0,336,5.820082930352362,1,0,1,0,6,2,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,2,1,1,1078.0
2,1,384,5.953243334287785,1,0,4,6,4,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,2,1,1,560.0
1,0,276,5.6240175061873385,1,0,1,3,6,1,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,3220.0
6,1,672,6.511745329644728,1,0,2,0,2,0,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,6,3,1176.0
0,3,504,6.22455842927536,1,0,4,0,4,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,2,1,1,735.0
1,3,820,6.710523109452428,1,1,0,1,0,0,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,0,4,1,2296.0
3,1,720,6.580639137284949,1,0,0,6,0,2,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,3,2,1890.0
2,2,280,5.638354669333745,1,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,0,5,3,490.0
3,0,84,4.442651256490317,1,0,4,0,4,5,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,6,2,1764.0
6,3,800,6.68586094706836,1,2,0,2,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,5,3,1400.0
0,1,105,4.663439094112067,0,0,0,0,5,2,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,0,5,1,490.0
7,1,900,6.803505257608338,1,0,0,4,0,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,0,1,1,2940.0
7,0,680,6.523562306149512,1,2,0,1,0,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,4,3,952.0
1,2,318,5.765191102784844,1,0,3,3,8,5,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,2,1,1,7049.0
0,0,80,4.394449154672439,1,2,0,3,0,0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,2,4,2,448.0
6,0,504,6.22455842927536,1,0,4,0,4,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,3,3,882.0
4,0,84,4.442651256490317,1,0,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,0,6,3,1176.0
0,1,520,6.255750041753367,1,1,0,2,0,0,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,2002.0
4,3,384,5.953243334287785,1,0,4,6,4,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,2,4,1,2240.0
0,1,456,6.124683390894205,1,0,1,1,6,0,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,1,6,1,2394.0
1,3,282,5.645446897643238,1,0,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,1,1,4277.0
5,1,780,6.660575149839686,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,0,2,1,2548.0
0,1,306,5.726847747587197,1,0,1,5,6,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,3,1071.0
7,2,486,6.18826412308259,1,0,1,3,6,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,2,2,1,1890.0
1,0,260,5.564520407322694,1,2,0,1,0,1,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,910.0
7,2,738,6.6052979209482015,1,0,3,3,8,2,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,0,1,1,2009.0
0,2,460,6.133398042996649,1,1,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,10,3,3220.0
7,3,144,4.976733742420574,1,0,4,4,4,0,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,2,4,3,168.0
4,3,156,5.056245805348308,1,0,1,2,6,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,3,364.0
4,3,750,6.621405651764134,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,2,1,700.0
5,3,276,5.6240175061873385,1,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,2,4,1,1288.0
3,0,285,5.655991810819852,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,2,5,1,2660.0
1,0,660,6.493753839851686,1,0,0,2,0,1,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,1,2,1,3234.0
1,2,258,5.556828061699537,1,0,3,6,8,1,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,2,1,1,5117.0
5,3,168,5.1298987149230735,1,0,3,0,8,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,1,490.0
5,2,225,5.420534999272286,0,0,0,1,5,2,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,1155.0
6,0,186,5.231108616854587,1,0,1,4,6,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,2,1,1,2821.0
6,2,378,5.937536205082426,1,0,3,0,8,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,0,9,3,1323.0
4,0,48,3.8918202981106265,1,0,3,6,8,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,2,3,112.0
3,3,360,5.8888779583328805,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,1,1,1,1596.0
3,3,740,6.608000625296087,1,2,0,5,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,4,3,1036.0
1,1,840,6.734591659972948,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,1,2,1372.0
3,1,312,5.746203190540153,1,0,2,4,2,0,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,2,1,1,1547.0
0,2,228,5.43372200355424,1,0,3,4,8,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,1,1330.0
1,1,768,6.645090969505644,1,0,3,5,8,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,2,4,1,4480.0
0,3,54,4.007333185232471,1,0,4,5,4,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,0,1,1,819.0
4,1,800,6.68586094706836,1,2,0,2,0,0,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,1,20,3,5600.0
4,0,220,5.3981627015177525,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,539.0
4,2,240,5.484796933490655,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,3,2,1344.0
2,3,792,6.675823221634848,1,0,2,1,2,4,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,2,2,2464.0
0,3,240,5.484796933490655,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,2,5,2,2240.0
2,0,288,5.666426688112432,1,0,3,1,8,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,0,1,3,112.0
3,2,54,4.007333185232471,1,0,4,5,4,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,3,126.0
5,0,306,5.726847747587197,1,0,1,5,6,1,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,0,1,1,6783.0
2,2,540,6.293419278846481,1,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,1,4,1,3024.0
1,3,260,5.564520407322694,1,2,0,1,0,0,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,0,1,2,1183.0
7,3,585,6.373319789577012,0,0,0,4,5,2,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,0,1,1,4641.0
1,0,225,5.420534999272286,0,0,0,1,5,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,0,5,1,2100.0
4,0,666,6.502790045915623,1,0,1,1,6,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,1,1,1813.0
4,0,510,6.236369590203704,1,0,0,6,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,2,10,1,2380.0
5,3,312,5.746203190540153,1,0,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,2,3,728.0
2,1,660,6.493753839851686,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,3,3,924.0
3,2,420,6.042632833682381,1,0,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,1,2,1,4704.0
4,1,270,5.602118820879701,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,126.0
5,3,216,5.37989735354046,1,0,1,6,6,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,1,3,126.0
0,2,570,6.3473892096560105,1,0,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,4389.0
2,1,120,4.795790545596741,1,0,0,1,0,3,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,0,1,1,1190.0
3,2,600,6.398594934535208,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,0,2,2,1120.0
5,1,558,6.326149473155099,1,0,3,5,8,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,6,3,1302.0
0,0,300,5.707110264748875,1,0,0,6,0,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,2,2,7000.0
4,1,690,6.53813982376767,1,0,0,4,0,2,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,161.0
1,2,594,6.38856140554563,1,0,4,6,4,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,0,1,1,1617.0
0,2,756,6.6293632534374485,1,0,1,0,6,4,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,1,2,1,4704.0
2,1,900,6.803505257608338,1,0,0,4,0,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,5,3,2100.0
2,2,684,6.529418838262226,1,0,4,5,4,2,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,1,1,4522.0
2,3,612,6.418364935936212,1,0,2,3,2,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,0,2,3,476.0
