slot_person_name,slot_item_plural,slot_target_color,slot_other_color,slot_shade_a,slot_shade_b,slot_target_count_a,slot_target_count_a_abs_log1p,slot_target_count_a_is_even,slot_target_count_a_mod3,slot_target_count_a_mod5,slot_target_count_a_mod7,slot_target_count_a_mod10,slot_target_count_b,slot_target_count_b_abs_log1p,slot_target_count_b_is_even,slot_target_count_b_mod3,slot_target_count_b_mod5,slot_target_count_b_mod7,slot_target_count_b_mod10,slot_other_count_a,slot_other_count_a_abs_log1p,slot_other_count_a_is_even,slot_other_count_a_mod3,slot_other_count_a_mod5,slot_other_count_a_mod7,slot_other_count_a_mod10,slot_other_count_b,slot_other_count_b_abs_log1p,slot_other_count_b_is_even,slot_other_count_b_mod3,slot_other_count_b_mod5,slot_other_count_b_mod7,slot_other_count_b_mod10,gcd_all,n_multiple_pairs,y
3,9,6,5,4,3,82,4.418840607796598,1,1,2,5,2,50,3.9318256327243257,1,2,0,1,0,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,75.0
0,5,8,0,3,6,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,75.0
1,7,4,2,9,5,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,88,4.48863636973214,1,1,3,4,8,8,3,25.0
8,8,5,7,8,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,2,32.0
6,7,5,7,2,9,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,4,75.0
8,7,0,8,4,4,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,2,50.0
1,8,3,0,7,3,28,3.367295829986474,1,1,3,0,8,59,4.0943445622221,0,2,4,3,9,11,2.4849066497880004,0,2,1,4,1,76,4.343805421853684,1,1,1,6,6,1,0,50.0
6,7,5,3,1,0,128,4.859812404361672,1,2,3,2,8,70,4.2626798770413155,1,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1,90.0
6,2,0,0,6,2,68,4.23410650459726,1,2,3,5,8,58,4.07753744390572,1,1,3,2,8,80,4.394449154672439,1,2,0,3,0,46,3.8501476017100584,1,1,1,4,6,2,0,50.0
5,9,5,7,7,8,3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,57,4.060443010546419,0,0,2,1,7,36,3.6109179126442243,1,0,1,1,6,1,2,40.0
6,1,8,8,9,0,39,3.6888794541139363,0,0,4,4,9,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0,80.0
6,7,0,7,3,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,4,25.0
5,8,8,2,2,8,83,4.430816798843313,0,2,3,6,3,48,3.8918202981106265,1,0,3,6,8,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,1,0,0,1,0,1,0,50.0
5,5,8,6,7,3,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,50.0
5,5,0,4,2,6,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,1,50.0
4,11,6,3,3,6,53,3.9889840465642745,0,2,3,4,3,36,3.6109179126442243,1,0,1,1,6,72,4.290459441148391,1,0,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,1,50.0
5,6,3,0,4,7,48,3.8918202981106265,1,0,3,6,8,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,56,4.04305126783455,1,2,1,0,6,1,0,50.0
2,8,1,2,3,0,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,2,50.0
5,4,5,1,0,6,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,1,72.0
7,8,6,5,6,5,15,2.772588722239781,0,0,0,1,5,43,3.784189633918261,0,1,3,1,3,102,4.634728988229636,1,0,2,4,2,72,4.290459441148391,1,0,2,2,2,1,0,25.0
9,4,1,2,5,8,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,50.0
9,1,5,5,4,1,135,4.912654885736052,0,0,0,2,5,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,78,4.3694478524670215,1,0,3,1,8,1,0,60.0
5,7,8,6,7,6,43,3.784189633918261,0,1,3,1,3,63,4.1588830833596715,0,0,3,0,3,29,3.4011973816621555,0,2,4,1,9,65,4.189654742026425,0,2,0,2,5,1,0,53.0
8,4,8,6,1,0,44,3.8066624897703196,1,2,4,2,4,73,4.30406509320417,0,1,3,3,3,116,4.762173934797756,1,2,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,3,50.0
5,9,0,3,5,1,144,4.976733742420574,1,0,4,4,4,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,1,1,80.0
9,5,4,2,5,2,68,4.23410650459726,1,2,3,5,8,71,4.276666119016055,0,2,1,1,1,130,4.875197323201151,1,1,0,4,0,9,2.302585092994046,0,0,4,2,9,1,0,50.0
9,0,2,6,4,5,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,80.0
8,7,6,1,5,1,9,2.302585092994046,0,0,4,2,9,83,4.430816798843313,0,2,3,6,3,122,4.812184355372417,1,2,2,3,2,16,2.833213344056216,1,1,1,2,6,1,0,40.0
4,3,1,3,8,5,45,3.828641396489095,0,0,0,3,5,63,4.1588830833596715,0,0,3,0,3,19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,1,0,75.0
0,7,3,0,2,0,39,3.6888794541139363,0,0,4,4,9,120,4.795790545596741,1,0,0,1,0,46,3.8501476017100584,1,1,1,4,6,60,4.110873864173311,1,0,0,4,0,1,1,60.0
7,7,6,0,9,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,4,25.0
3,6,4,7,5,6,48,3.8918202981106265,1,0,3,6,8,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,85,4.454347296253507,0,1,0,1,5,1,1,50.0
7,4,1,8,0,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,50.0
1,9,1,1,4,3,10,2.3978952727983707,1,1,0,3,0,69,4.248495242049359,0,0,4,6,9,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,50.0
6,2,7,3,6,8,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,0,2,0,89,4.499809670330265,0,2,4,5,9,14,2.70805020110221,1,2,4,0,4,1,0,50.0
6,11,6,5,6,9,82,4.418840607796598,1,1,2,5,2,17,2.8903717578961645,0,2,2,3,7,13,2.6390573296152584,0,1,3,6,3,86,4.465908118654584,1,2,1,2,6,1,0,50.0
1,7,0,8,8,5,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,1,1,50.0
6,9,4,6,9,2,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,1,4,60.0
8,11,0,2,2,5,57,4.060443010546419,0,0,2,1,7,97,4.584967478670572,0,1,2,6,7,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,1,0,70.0
0,7,2,1,6,0,157,5.062595033026967,0,1,2,3,7,71,4.276666119016055,0,2,1,1,1,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,1,0,80.0
7,6,6,8,7,6,37,3.6375861597263857,0,1,2,2,7,39,3.6888794541139363,0,0,4,4,9,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,1,50.0
7,9,4,4,3,6,47,3.871201010907891,0,2,2,5,7,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,0,2,0,1,3,75.0
2,10,0,5,2,5,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,82,4.418840607796598,1,1,2,5,2,1,0,25.0
8,6,6,1,6,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,1,1,25.0
9,1,1,8,3,5,12,2.5649493574615367,1,0,2,5,2,96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,1,1,75.0
4,1,8,1,7,2,81,4.406719247264253,0,0,1,4,1,81,4.406719247264253,0,0,1,4,1,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,1,1,81.0
9,4,6,0,8,9,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,0,1,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,5,4,50.0
3,1,2,1,2,6,18,2.9444389791664403,1,0,3,4,8,131,4.882801922586371,0,2,1,5,1,18,2.9444389791664403,1,0,3,4,8,131,4.882801922586371,0,2,1,5,1,1,2,50.0
3,6,2,8,2,6,57,4.060443010546419,0,0,2,1,7,54,4.007333185232471,1,0,4,5,4,53,3.9889840465642745,0,2,3,4,3,21,3.091042453358316,0,0,1,0,1,1,0,60.0
4,0,0,0,3,3,93,4.543294782270004,0,0,3,2,3,119,4.787491742782046,0,2,4,0,9,31,3.4657359027997265,0,1,1,3,1,22,3.1354942159291497,1,1,2,1,2,1,1,80.0
1,4,5,6,6,2,65,4.189654742026425,0,2,0,2,5,36,3.6109179126442243,1,0,1,1,6,94,4.553876891600541,1,1,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,0,50.0
5,7,1,8,4,4,2,1.0986122886681098,1,2,2,2,2,47,3.871201010907891,0,2,2,5,7,33,3.5263605246161616,0,0,3,5,3,18,2.9444389791664403,1,0,3,4,8,1,1,49.0
7,2,6,6,5,8,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,1,4,50.0
0,11,7,1,2,8,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,0,0,1,0,1,151,5.0238805208462765,0,1,1,4,1,1,0,20.0
4,9,0,3,0,0,21,3.091042453358316,0,0,1,0,1,62,4.143134726391533,1,2,2,6,2,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,0,5,5,1,0,50.0
1,8,3,7,6,7,114,4.74493212836325,1,0,4,2,4,42,3.7612001156935624,1,0,2,0,2,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,2,0,75.0
4,10,1,3,2,3,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,152,5.030437921392435,1,2,2,5,2,76,4.343805421853684,1,1,1,6,6,1,4,5.0
4,5,7,6,5,0,18,2.9444389791664403,1,0,3,4,8,99,4.605170185988092,0,0,4,1,9,54,4.007333185232471,1,0,4,5,4,63,4.1588830833596715,0,0,3,0,3,9,1,50.0
4,7,5,8,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,84,4.442651256490317,1,0,4,0,4,1,4,3.0
5,1,3,3,2,5,15,2.772588722239781,0,0,0,1,5,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,1,1,50.0
2,1,5,1,0,1,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,1,1,50.0
1,4,8,4,6,9,31,3.4657359027997265,0,1,1,3,1,90,4.51085950651685,1,0,0,6,0,62,4.143134726391533,1,2,2,6,2,59,4.0943445622221,0,2,4,3,9,1,1,50.0
4,9,6,1,4,0,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,1,2,25.0
3,6,1,3,5,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,4,25.0
6,11,1,2,6,0,34,3.5553480614894135,1,1,4,6,4,45,3.828641396489095,0,0,0,3,5,67,4.219507705176107,0,1,2,4,7,12,2.5649493574615367,1,0,2,5,2,1,0,50.0
1,1,1,5,2,7,98,4.59511985013459,1,2,3,0,8,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,101,4.624972813284271,0,2,1,3,1,1,0,50.0
1,1,2,4,2,7,8,2.1972245773362196,1,2,3,1,8,105,4.663439094112067,0,0,0,0,5,106,4.672828834461906,1,1,1,1,6,7,2.0794415416798357,0,1,2,0,7,1,1,50.0
9,10,6,1,2,5,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,1,50.0
5,4,3,3,4,3,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,0,6,5,1,1,50.0
4,8,4,7,9,6,39,3.6888794541139363,0,0,4,4,9,32,3.4965075614664802,1,2,2,4,2,194,5.272999558563747,1,2,4,5,4,19,2.995732273553991,0,1,4,5,9,1,0,25.0
2,6,8,0,1,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,1,2,25.0
6,10,4,5,5,2,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
3,1,4,2,6,7,15,2.772588722239781,0,0,0,1,5,126,4.844187086458591,1,0,1,0,6,134,4.90527477843843,1,2,4,1,4,7,2.0794415416798357,0,1,2,0,7,1,1,50.0
4,8,5,6,6,1,44,3.8066624897703196,1,2,4,2,4,97,4.584967478670572,0,1,2,6,7,105,4.663439094112067,0,0,0,0,5,36,3.6109179126442243,1,0,1,1,6,1,0,50.0
0,2,4,7,1,2,102,4.634728988229636,1,0,2,4,2,45,3.828641396489095,0,0,0,3,5,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
3,10,2,3,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,1,70.0
6,2,2,1,1,0,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
5,5,3,0,6,1,65,4.189654742026425,0,2,0,2,5,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,22,3.1354942159291497,1,1,2,1,2,1,3,80.0
0,0,5,4,8,2,9,2.302585092994046,0,0,4,2,9,140,4.948759890378168,1,2,0,0,0,73,4.30406509320417,0,1,3,3,3,76,4.343805421853684,1,1,1,6,6,1,0,50.0
3,9,4,2,2,9,102,4.634728988229636,1,0,2,4,2,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,1,0,75.0
3,3,0,7,4,6,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,1,0,50.0
4,7,8,1,1,8,103,4.6443908991413725,0,1,3,5,3,50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,58,4.07753744390572,1,1,3,2,8,1,0,60.0
2,9,3,5,7,3,116,4.762173934797756,1,2,1,4,6,21,3.091042453358316,0,0,1,0,1,134,4.90527477843843,1,2,4,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,50.0
6,1,3,5,8,9,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,72,4.290459441148391,1,0,2,2,2,2,3,25.0
7,8,0,8,1,1,21,3.091042453358316,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,64,4.174387269895637,1,1,4,1,4,1,0,40.0
6,5,4,8,7,0,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,0,50.0
2,5,7,3,5,6,12,2.5649493574615367,1,0,2,5,2,51,3.9512437185814275,0,0,1,2,1,49,3.912023005428146,0,1,4,0,9,14,2.70805020110221,1,2,4,0,4,1,0,50.0
0,7,3,0,9,6,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,2,50.0
5,6,4,2,4,1,30,3.4339872044851463,1,0,0,2,0,69,4.248495242049359,0,0,4,6,9,83,4.430816798843313,0,2,3,6,3,16,2.833213344056216,1,1,1,2,6,1,0,50.0
6,9,5,6,8,8,7,2.0794415416798357,0,1,2,0,7,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,1,0,50.0
1,1,3,8,7,9,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,1,0,50.0
2,2,3,0,8,6,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,85.0
8,2,4,5,3,7,13,2.6390573296152584,0,1,3,6,3,43,3.784189633918261,0,1,3,1,3,161,5.087596335232384,0,2,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,25.0
6,8,3,5,7,2,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,4,50.0
9,11,6,3,8,3,19,2.995732273553991,0,1,4,5,9,80,4.394449154672439,1,2,0,3,0,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,0,6,0,1,1,50.0
4,10,6,8,8,9,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,63,4.1588830833596715,0,0,3,0,3,78,4.3694478524670215,1,0,3,1,8,1,1,25.0
5,8,0,6,2,4,99,4.605170185988092,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,87,4.477336814478207,0,0,2,3,7,45,3.828641396489095,0,0,0,3,5,3,2,45.0
5,8,2,8,5,1,197,5.288267030694535,0,2,2,1,7,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,3,90.0
1,8,7,6,2,2,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,75.0
2,10,5,4,9,5,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,0,75.0
5,3,4,2,6,4,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,3,60.0
4,7,3,3,0,6,30,3.4339872044851463,1,0,0,2,0,108,4.6913478822291435,1,0,3,3,8,99,4.605170185988092,0,0,4,1,9,39,3.6888794541139363,0,0,4,4,9,3,0,50.0
9,6,5,0,1,7,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,75.0
4,8,8,2,1,0,25,3.258096538021482,0,1,0,4,5,62,4.143134726391533,1,2,2,6,2,13,2.6390573296152584,0,1,3,6,3,74,4.31748811353631,1,2,4,4,4,1,0,50.0
0,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,33,3.5263605246161616,0,0,3,5,3,69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,1,1,50.0
0,11,3,4,0,0,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,75.0
9,7,5,7,5,4,92,4.532599493153256,1,2,2,1,2,72,4.290459441148391,1,0,2,2,2,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,1,80.0
2,6,2,7,5,6,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,3,50.0
2,2,7,7,3,4,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,3,4,50.0
0,1,1,4,6,9,11,2.4849066497880004,0,2,1,4,1,87,4.477336814478207,0,0,2,3,7,73,4.30406509320417,0,1,3,3,3,25,3.258096538021482,0,1,0,4,5,1,0,50.0
4,3,5,0,4,4,35,3.58351893845611,0,2,0,0,5,41,3.7376696182833684,0,2,1,6,1,66,4.204692619390966,1,0,1,3,6,48,3.8918202981106265,1,0,3,6,8,1,0,40.0
5,6,3,0,8,7,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,1,50.0
6,8,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,52,3.970291913552122,1,1,2,3,2,74,4.31748811353631,1,2,4,4,4,2,1,25.0
5,8,0,7,2,9,37,3.6375861597263857,0,1,2,2,7,24,3.2188758248682006,1,0,4,3,4,153,5.0369526024136295,0,0,3,6,3,30,3.4339872044851463,1,0,0,2,0,1,0,25.0
5,0,4,1,1,2,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,72,4.290459441148391,1,0,2,2,2,15,2.772588722239781,0,0,0,1,5,1,0,42.0
1,3,4,6,7,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,0,50.0
0,10,6,2,9,5,44,3.8066624897703196,1,2,4,2,4,43,3.784189633918261,0,1,3,1,3,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,0,75.0
3,6,7,2,7,4,51,3.9512437185814275,0,0,1,2,1,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,26,3.295836866004329,1,2,1,5,6,1,0,67.0
0,0,2,3,0,9,142,4.962844630259907,1,1,2,2,2,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,54,4.007333185232471,1,0,4,5,4,2,0,75.0
7,4,3,8,7,8,121,4.804021044733257,0,1,1,2,1,24,3.2188758248682006,1,0,4,3,4,90,4.51085950651685,1,0,0,6,0,55,4.02535169073515,0,1,0,6,5,1,0,50.0
9,3,7,4,6,8,58,4.07753744390572,1,1,3,2,8,11,2.4849066497880004,0,2,1,4,1,41,3.7376696182833684,0,2,1,6,1,28,3.367295829986474,1,1,3,0,8,1,0,50.0
7,5,8,2,3,3,131,4.882801922586371,0,2,1,5,1,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,74,4.31748811353631,1,2,4,4,4,1,0,50.0
0,9,2,3,4,6,27,3.332204510175204,0,0,2,6,7,40,3.713572066704308,1,1,0,5,0,36,3.6109179126442243,1,0,1,1,6,31,3.4657359027997265,0,1,1,3,1,1,0,50.0
6,10,1,3,6,7,25,3.258096538021482,0,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,180,5.198497031265826,1,0,0,5,0,56,4.04305126783455,1,2,1,0,6,1,0,20.0
0,8,1,3,7,4,114,4.74493212836325,1,0,4,2,4,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,52,3.970291913552122,1,1,2,3,2,1,0,64.0
6,5,3,7,2,7,110,4.709530201312334,1,2,0,5,0,29,3.4011973816621555,0,2,4,1,9,87,4.477336814478207,0,0,2,3,7,52,3.970291913552122,1,1,2,3,2,1,1,50.0
6,9,5,0,1,6,72,4.290459441148391,1,0,2,2,2,67,4.219507705176107,0,1,2,4,7,41,3.7376696182833684,0,2,1,6,1,98,4.59511985013459,1,2,3,0,8,1,0,50.0
4,11,4,7,6,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,91,4.5217885770490405,0,1,1,0,1,1,1,5.0
1,5,7,5,5,8,12,2.5649493574615367,1,0,2,5,2,71,4.276666119016055,0,2,1,1,1,60,4.110873864173311,1,0,0,4,0,23,3.1780538303479458,0,2,3,2,3,1,1,50.0
1,7,8,4,5,1,93,4.543294782270004,0,0,3,2,3,63,4.1588830833596715,0,0,3,0,3,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,1,0,75.0
1,8,6,5,6,9,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,1,50.0
0,0,5,6,1,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,65.0
