slot_seller_name,slot_venue,slot_currency_symbol,slot_item1_name_plural,slot_item2_name_plural,slot_item3_name_plural,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,gcd_all,n_multiple_pairs,y
11,2,1,3,4,13,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,7.0,2.0794415416798357,0.0,1,9.25,2.327277705584417,0.25,2,1.25,0.8109302162163288,0.25,2,2,0,329.5
11,1,2,12,9,11,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,28,3.367295829986474,1,1,3,0,8,0.75,0.5596157879354227,0.75,2,0.25,0.22314355131420976,0.25,2,2.75,1.3217558399823195,0.75,2,1,1,103.75
0,4,2,4,13,13,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,2.25,1.1786549963416462,0.25,2,7.75,2.169053700369523,0.75,2,3.75,1.55814461804655,0.75,2,2,0,327.0
10,2,0,14,13,11,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4.25,1.6582280766035324,0.25,2,0.25,0.22314355131420976,0.25,2,8.5,2.2512917986064953,0.5,1,1,0,134.0
0,1,0,5,11,5,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,9.0,2.302585092994046,0.0,1,7.25,2.1102132003465894,0.25,2,0.5,0.4054651081081644,0.5,1,1,0,174.0
8,2,1,8,0,9,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1.25,0.8109302162163288,0.25,2,8.5,2.2512917986064953,0.5,1,0.5,0.4054651081081644,0.5,1,1,0,78.5
2,3,1,0,0,4,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,34,3.5553480614894135,1,1,4,6,4,2.25,1.1786549963416462,0.25,2,3.25,1.4469189829363254,0.25,2,9.5,2.3513752571634776,0.5,1,1,0,449.75
8,3,1,8,7,2,9,2.302585092994046,0,0,4,2,9,34,3.5553480614894135,1,1,4,6,4,29,3.4011973816621555,0,2,4,1,9,6.75,2.0476928433652555,0.75,2,6.0,1.9459101490553132,0.0,1,7.5,2.1400661634962708,0.5,1,1,0,482.25
8,4,0,10,8,6,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,6.75,2.0476928433652555,0.75,2,5.5,1.8718021769015913,0.5,1,7.75,2.169053700369523,0.75,2,2,3,201.5
10,3,1,1,8,11,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,0.5,0.4054651081081644,0.5,1,8.25,2.224623551524334,0.25,2,2.25,1.1786549963416462,0.25,2,1,0,189.25
9,4,2,0,1,1,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,10.0,2.3978952727983707,0.0,1,1.75,1.0116009116784799,0.75,2,8.25,2.224623551524334,0.25,2,1,0,366.0
1,0,0,7,2,11,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,4.75,1.749199854809259,0.75,2,2.75,1.3217558399823195,0.75,2,9.75,2.3749057545736716,0.75,2,1,0,352.25
9,1,0,4,3,3,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,0.75,0.5596157879354227,0.75,2,6.75,2.0476928433652555,0.75,2,3.75,1.55814461804655,0.75,2,1,0,394.5
8,1,0,8,4,14,11,2.4849066497880004,0,2,1,4,1,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,7.0,2.0794415416798357,0.0,1,5.75,1.9095425048844386,0.75,2,5.75,1.9095425048844386,0.75,2,1,0,284.0
9,3,2,14,6,5,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,2.25,1.1786549963416462,0.25,2,6.0,1.9459101490553132,0.0,1,6.25,1.9810014688665833,0.25,2,1,0,244.25
11,3,1,3,10,2,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,4.0,1.6094379124341003,0.0,1,5.75,1.9095425048844386,0.75,2,7.0,2.0794415416798357,0.0,1,2,0,464.5
6,1,0,6,2,9,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,34,3.5553480614894135,1,1,4,6,4,6.75,2.0476928433652555,0.75,2,9.0,2.302585092994046,0.0,1,6.75,2.0476928433652555,0.75,2,1,0,479.25
2,2,2,11,4,1,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3.75,1.55814461804655,0.75,2,2.75,1.3217558399823195,0.75,2,5.25,1.8325814637483102,0.25,2,1,1,99.25
4,0,1,10,4,12,15,2.772588722239781,0,0,0,1,5,32,3.4965075614664802,1,2,2,4,2,39,3.6888794541139363,0,0,4,4,9,7.0,2.0794415416798357,0.0,1,3.0,1.3862943611198906,0.0,1,8.0,2.1972245773362196,0.0,1,1,0,513.0
4,2,0,10,10,13,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,37,3.6375861597263857,0,1,2,2,7,9.5,2.3513752571634776,0.5,1,1.75,1.0116009116784799,0.75,2,8.75,2.277267285009756,0.75,2,1,0,426.25
10,5,2,9,8,2,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,4.25,1.6582280766035324,0.25,2,8.5,2.2512917986064953,0.5,1,5.75,1.9095425048844386,0.75,2,1,0,492.0
5,0,2,4,3,10,19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,38,3.6635616461296463,1,2,3,3,8,1.5,0.9162907318741551,0.5,1,6.0,1.9459101490553132,0.0,1,6.0,1.9459101490553132,0.0,1,1,1,382.5
3,5,2,11,13,12,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,32,3.4965075614664802,1,2,2,4,2,7.25,2.1102132003465894,0.25,2,5.25,1.8325814637483102,0.25,2,6.25,1.9810014688665833,0.25,2,1,0,531.0
9,5,1,5,5,3,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,7.0,2.0794415416798357,0.0,1,2.75,1.3217558399823195,0.75,2,2.25,1.1786549963416462,0.25,2,1,1,405.0
8,3,1,11,7,9,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,39,3.6888794541139363,0,0,4,4,9,0.25,0.22314355131420976,0.25,2,4.0,1.6094379124341003,0.0,1,1.0,0.6931471805599453,0.0,1,1,0,117.5
11,5,2,3,6,7,7,2.0794415416798357,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,5.75,1.9095425048844386,0.75,2,3.0,1.3862943611198906,0.0,1,8.25,2.224623551524334,0.25,2,1,0,158.0
2,4,0,5,13,8,28,3.367295829986474,1,1,3,0,8,33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,2,4,0,4,6.5,2.0149030205422647,0.5,1,7.0,2.0794415416798357,0.0,1,5.75,1.9095425048844386,0.75,2,1,1,493.5
5,3,1,4,0,10,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,39,3.6888794541139363,0,0,4,4,9,2.5,1.252762968495368,0.5,1,6.25,1.9810014688665833,0.25,2,6.75,2.0476928433652555,0.75,2,1,0,513.25
11,0,0,3,2,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5.5,1.8718021769015913,0.5,1,5.25,1.8325814637483102,0.25,2,3.25,1.4469189829363254,0.25,2,1,1,204.25
10,4,1,14,8,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,3.75,1.55814461804655,0.75,2,5.0,1.791759469228055,0.0,1,0.25,0.22314355131420976,0.25,2,3,2,45.75
5,0,0,4,10,14,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1.75,1.0116009116784799,0.75,2,8.5,2.2512917986064953,0.5,1,3.5,1.5040773967762742,0.5,1,1,0,193.75
1,5,1,10,4,8,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,9.0,2.302585092994046,0.0,1,8.25,2.224623551524334,0.25,2,2.5,1.252762968495368,0.5,1,1,0,387.0
11,2,2,13,4,3,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,1.5,0.9162907318741551,0.5,1,5.75,1.9095425048844386,0.75,2,0.25,0.22314355131420976,0.25,2,1,1,197.25
4,0,0,3,1,7,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,9.75,2.3749057545736716,0.75,2,3.75,1.55814461804655,0.75,2,4.75,1.749199854809259,0.75,2,2,2,167.0
6,4,0,3,10,8,40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,0,1,5,33,3.5263605246161616,0,0,3,5,3,8.5,2.2512917986064953,0.5,1,7.25,2.1102132003465894,0.25,2,1.5,0.9162907318741551,0.5,1,1,0,498.25
9,0,1,14,11,2,27,3.332204510175204,0,0,2,6,7,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,1.5,0.9162907318741551,0.5,1,0.25,0.22314355131420976,0.25,2,4.75,1.749199854809259,0.75,2,1,1,114.0
1,0,1,10,14,9,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2.0,1.0986122886681098,0.0,1,0.25,0.22314355131420976,0.25,2,8.75,2.277267285009756,0.75,2,1,0,90.5
11,2,2,1,12,4,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,23,3.1780538303479458,0,2,3,2,3,7.0,2.0794415416798357,0.0,1,0.75,0.5596157879354227,0.75,2,2.0,1.0986122886681098,0.0,1,1,0,191.25
2,2,0,0,1,4,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,0.75,0.5596157879354227,0.75,2,1.75,1.0116009116784799,0.75,2,9.5,2.3513752571634776,0.5,1,2,1,142.0
6,1,2,11,3,3,32,3.4965075614664802,1,2,2,4,2,29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,3.5,1.5040773967762742,0.5,1,9.5,2.3513752571634776,0.5,1,9.25,2.327277705584417,0.25,2,1,0,609.5
10,5,1,13,1,2,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,7.5,2.1400661634962708,0.5,1,2.25,1.1786549963416462,0.25,2,9.25,2.327277705584417,0.25,2,1,1,446.75
7,0,2,6,1,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,7.25,2.1102132003465894,0.25,2,0.5,0.4054651081081644,0.5,1,6.0,1.9459101490553132,0.0,1,1,0,63.5
9,3,1,12,2,5,24,3.2188758248682006,1,0,4,3,4,37,3.6375861597263857,0,1,2,2,7,21,3.091042453358316,0,0,1,0,1,1.25,0.8109302162163288,0.25,2,5.75,1.9095425048844386,0.75,2,2.5,1.252762968495368,0.5,1,1,0,295.25
1,0,2,8,6,6,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,7.25,2.1102132003465894,0.25,2,2.5,1.252762968495368,0.5,1,8.25,2.224623551524334,0.25,2,1,1,185.5
2,1,1,13,12,12,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1.75,1.0116009116784799,0.75,2,0.75,0.5596157879354227,0.75,2,8.5,2.2512917986064953,0.5,1,1,1,39.0
0,4,1,3,3,14,39,3.6888794541139363,0,0,4,4,9,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,1.0,0.6931471805599453,0.0,1,10.0,2.3978952727983707,0.0,1,7.5,2.1400661634962708,0.5,1,1,0,386.5
0,5,2,5,1,4,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,9.25,2.327277705584417,0.25,2,4.75,1.749199854809259,0.75,2,0.25,0.22314355131420976,0.25,2,1,0,337.25
11,4,2,1,7,6,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,4.25,1.6582280766035324,0.25,2,9.0,2.302585092994046,0.0,1,5.0,1.791759469228055,0.0,1,1,1,245.0
6,4,1,6,5,3,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,4.75,1.749199854809259,0.75,2,2.75,1.3217558399823195,0.75,2,4.5,1.7047480922384253,0.5,1,1,1,331.75
11,4,2,9,9,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,0.25,0.22314355131420976,0.25,2,9.0,2.302585092994046,0.0,1,4.0,1.6094379124341003,0.0,1,1,1,121.5
11,5,0,8,9,5,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7.0,2.0794415416798357,0.0,1,7.75,2.169053700369523,0.75,2,1.0,0.6931471805599453,0.0,1,1,1,214.5
1,0,2,10,14,7,24,3.2188758248682006,1,0,4,3,4,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,1.25,0.8109302162163288,0.25,2,7.0,2.0794415416798357,0.0,1,6.75,2.0476928433652555,0.75,2,1,0,503.0
4,2,1,13,1,12,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,8.5,2.2512917986064953,0.5,1,3.75,1.55814461804655,0.75,2,0.5,0.4054651081081644,0.5,1,1,0,173.5
2,4,0,3,4,2,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,2.25,1.1786549963416462,0.25,2,8.75,2.277267285009756,0.75,2,3.25,1.4469189829363254,0.25,2,1,1,221.25
11,5,1,12,8,13,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6.25,1.9810014688665833,0.25,2,4.25,1.6582280766035324,0.25,2,1.75,1.0116009116784799,0.75,2,1,1,221.75
2,3,2,8,11,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,0.25,0.22314355131420976,0.25,2,2.25,1.1786549963416462,0.25,2,5.0,1.791759469228055,0.0,1,1,1,25.75
2,0,0,11,6,10,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,0,5,1.25,0.8109302162163288,0.25,2,9.0,2.302585092994046,0.0,1,7.75,2.169053700369523,0.75,2,1,0,480.0
11,3,0,6,8,7,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,5.75,1.9095425048844386,0.75,2,7.75,2.169053700369523,0.75,2,1.0,0.6931471805599453,0.0,1,1,0,440.5
0,0,0,5,12,5,38,3.6635616461296463,1,2,3,3,8,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,2.25,1.1786549963416462,0.25,2,8.0,2.1972245773362196,0.0,1,5.75,1.9095425048844386,0.75,2,1,0,435.75
3,2,1,8,10,0,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,35,3.58351893845611,0,2,0,0,5,1.0,0.6931471805599453,0.0,1,7.75,2.169053700369523,0.75,2,2.25,1.1786549963416462,0.25,2,1,0,357.25
10,1,0,11,3,11,33,3.5263605246161616,0,0,3,5,3,16,2.833213344056216,1,1,1,2,6,28,3.367295829986474,1,1,3,0,8,5.25,1.8325814637483102,0.25,2,8.75,2.277267285009756,0.75,2,6.0,1.9459101490553132,0.0,1,1,0,481.25
4,0,0,3,1,5,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,5.0,1.791759469228055,0.0,1,8.75,2.277267285009756,0.75,2,3.25,1.4469189829363254,0.25,2,1,0,372.0
9,3,1,6,11,7,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,3.75,1.55814461804655,0.75,2,6.75,2.0476928433652555,0.75,2,2.0,1.0986122886681098,0.0,1,1,0,267.25
9,5,1,6,11,5,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,1.5,0.9162907318741551,0.5,1,10.0,2.3978952727983707,0.0,1,3.5,1.5040773967762742,0.5,1,1,0,378.5
9,4,2,5,9,6,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,1.25,0.8109302162163288,0.25,2,3.75,1.55814461804655,0.75,2,5.75,1.9095425048844386,0.75,2,1,1,160.25
7,4,2,11,1,8,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,2.25,1.1786549963416462,0.25,2,4.0,1.6094379124341003,0.0,1,3.75,1.55814461804655,0.75,2,1,0,124.25
1,1,0,0,6,9,39,3.6888794541139363,0,0,4,4,9,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,6.25,1.9810014688665833,0.25,2,3.75,1.55814461804655,0.75,2,5.0,1.791759469228055,0.0,1,1,0,538.75
0,0,1,12,0,9,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,6.0,1.9459101490553132,0.0,1,5.25,1.8325814637483102,0.25,2,4.25,1.6582280766035324,0.25,2,1,0,236.5
5,3,0,8,8,9,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,38,3.6635616461296463,1,2,3,3,8,6.25,1.9810014688665833,0.25,2,5.25,1.8325814637483102,0.25,2,6.5,2.0149030205422647,0.5,1,1,1,445.0
6,2,1,10,6,6,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,0,2,0,3.75,1.55814461804655,0.75,2,7.75,2.169053700369523,0.75,2,10.0,2.3978952727983707,0.0,1,1,1,536.0
2,5,0,14,12,7,29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,39,3.6888794541139363,0,0,4,4,9,9.25,2.327277705584417,0.25,2,5.5,1.8718021769015913,0.5,1,9.25,2.327277705584417,0.25,2,1,0,827.0
10,1,2,3,2,2,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,4.75,1.749199854809259,0.75,2,9.5,2.3513752571634776,0.5,1,7.75,2.169053700369523,0.75,2,1,1,295.75
4,5,1,8,3,3,32,3.4965075614664802,1,2,2,4,2,27,3.332204510175204,0,0,2,6,7,33,3.5263605246161616,0,0,3,5,3,2.0,1.0986122886681098,0.0,1,9.25,2.327277705584417,0.25,2,3.5,1.5040773967762742,0.5,1,1,0,429.25
8,4,1,11,2,2,19,2.995732273553991,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,5.0,1.791759469228055,0.0,1,1.25,0.8109302162163288,0.25,2,4.25,1.6582280766035324,0.25,2,1,0,180.5
3,3,2,10,14,2,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,7.5,2.1400661634962708,0.5,1,1.0,0.6931471805599453,0.0,1,1.0,0.6931471805599453,0.0,1,1,1,270.5
1,1,1,11,11,10,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,9.25,2.327277705584417,0.25,2,4.0,1.6094379124341003,0.0,1,4.75,1.749199854809259,0.75,2,4,2,225.0
0,0,0,14,1,11,13,2.6390573296152584,0,1,3,6,3,24,3.2188758248682006,1,0,4,3,4,27,3.332204510175204,0,0,2,6,7,4.25,1.6582280766035324,0.25,2,0.5,0.4054651081081644,0.5,1,1.0,0.6931471805599453,0.0,1,1,0,94.25
5,4,1,14,0,13,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,9.0,2.302585092994046,0.0,1,2.0,1.0986122886681098,0.0,1,0.5,0.4054651081081644,0.5,1,1,0,222.0
2,5,0,5,0,3,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,7.5,2.1400661634962708,0.5,1,8.25,2.224623551524334,0.25,2,7.0,2.0794415416798357,0.0,1,1,0,166.0
10,3,1,13,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,1.75,1.0116009116784799,0.75,2,2.25,1.1786549963416462,0.25,2,2.5,1.252762968495368,0.5,1,1,0,62.0
2,0,1,5,6,11,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,10.0,2.3978952727983707,0.0,1,4.0,1.6094379124341003,0.0,1,4.75,1.749199854809259,0.75,2,1,0,210.0
6,1,0,0,8,11,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,2.5,1.252762968495368,0.5,1,3.25,1.4469189829363254,0.25,2,0.75,0.5596157879354227,0.75,2,1,0,109.0
0,3,2,5,13,10,4,1.6094379124341003,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,25,3.258096538021482,0,1,0,4,5,5.25,1.8325814637483102,0.25,2,7.25,2.1102132003465894,0.25,2,5.5,1.8718021769015913,0.5,1,1,0,405.0
4,5,1,7,0,14,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,39,3.6888794541139363,0,0,4,4,9,6.5,2.0149030205422647,0.5,1,4.5,1.7047480922384253,0.5,1,6.75,2.0476928433652555,0.75,2,3,0,513.75
4,5,0,8,5,11,23,3.1780538303479458,0,2,3,2,3,31,3.4657359027997265,0,1,1,3,1,30,3.4339872044851463,1,0,0,2,0,1.25,0.8109302162163288,0.25,2,10.0,2.3978952727983707,0.0,1,7.75,2.169053700369523,0.75,2,1,0,571.25
5,1,2,3,10,6,28,3.367295829986474,1,1,3,0,8,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,4.75,1.749199854809259,0.75,2,10.0,2.3978952727983707,0.0,1,8.0,2.1972245773362196,0.0,1,2,0,489.0
5,2,2,14,10,8,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,9.0,2.302585092994046,0.0,1,9.75,2.3749057545736716,0.75,2,9.25,2.327277705584417,0.25,2,1,0,380.75
0,0,2,4,11,7,37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,8.75,2.277267285009756,0.75,2,6.5,2.0149030205422647,0.5,1,4.25,1.6582280766035324,0.25,2,1,0,511.0
2,3,2,14,8,8,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,9.5,2.3513752571634776,0.5,1,1.75,1.0116009116784799,0.75,2,8.25,2.224623551524334,0.25,2,2,1,209.0
5,1,0,13,0,3,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,3.25,1.4469189829363254,0.25,2,3.75,1.55814461804655,0.75,2,4.25,1.6582280766035324,0.25,2,10,3,352.5
8,2,2,2,10,14,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,4.75,1.749199854809259,0.75,2,4.0,1.6094379124341003,0.0,1,1.0,0.6931471805599453,0.0,1,1,0,201.75
4,4,1,7,0,10,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,4.5,1.7047480922384253,0.5,1,1.0,0.6931471805599453,0.0,1,2.0,1.0986122886681098,0.0,1,1,1,200.0
6,3,2,8,7,2,30,3.4339872044851463,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,9.75,2.3749057545736716,0.75,2,7.25,2.1102132003465894,0.25,2,2.0,1.0986122886681098,0.0,1,1,0,547.75
0,2,0,11,8,12,35,3.58351893845611,0,2,0,0,5,29,3.4011973816621555,0,2,4,1,9,38,3.6635616461296463,1,2,3,3,8,3.25,1.4469189829363254,0.25,2,8.5,2.2512917986064953,0.5,1,8.75,2.277267285009756,0.75,2,1,0,692.75
3,5,0,3,10,4,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,9.5,2.3513752571634776,0.5,1,8.25,2.224623551524334,0.25,2,7.75,2.169053700369523,0.75,2,1,0,498.75
6,2,2,0,14,14,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,9.0,2.302585092994046,0.0,1,4.25,1.6582280766035324,0.25,2,7.25,2.1102132003465894,0.25,2,6,2,333.0
2,2,0,4,7,7,33,3.5263605246161616,0,0,3,5,3,31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,2.5,1.252762968495368,0.5,1,1.5,0.9162907318741551,0.5,1,5.0,1.791759469228055,0.0,1,1,1,184.0
4,2,0,2,9,0,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,2.75,1.3217558399823195,0.75,2,9.0,2.302585092994046,0.0,1,5.75,1.9095425048844386,0.75,2,1,0,261.5
