slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_food,slot_animal_plural,slot_animal_singular,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_first_daily,slot_first_daily_abs_log1p,slot_first_daily_is_even,slot_first_daily_mod3,slot_first_daily_mod5,slot_first_daily_mod7,slot_first_daily_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
3,315,5.755742213586912,0,0,0,0,5,5,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,2,17.0
0,300,5.707110264748875,1,0,0,6,0,7,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,6,32.0
4,125,4.836281906951478,0,2,0,6,5,6,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,12.0
3,920,6.825460036255307,1,2,0,3,0,4,2,2,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,39.0
6,378,5.937536205082426,1,0,3,0,8,8,0,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,1,21.0
4,235,5.4638318050256105,0,1,0,4,5,8,1,1,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,1,2.0
6,295,5.69035945432406,0,1,0,1,5,4,6,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,5,34.0
1,700,6.55250788703459,1,1,0,0,0,8,1,1,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,2,39.0
1,650,6.478509642208569,1,2,0,6,0,0,6,6,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,2,3,27.0
2,456,6.124683390894205,1,0,1,1,6,0,2,2,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,6,5.0
2,336,5.820082930352362,1,0,1,0,6,0,7,7,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,2,13.0
7,135,4.912654885736052,0,0,0,2,5,2,6,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,2,3.0
5,580,6.364750756851911,1,1,0,6,0,6,3,3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,39.0
5,399,5.991464547107982,0,0,4,0,9,2,7,7,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,3,35.0
3,355,5.87493073085203,0,1,0,5,5,2,0,0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,40.0
5,224,5.41610040220442,1,2,4,0,4,8,1,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,4,13.0
1,420,6.042632833682381,1,0,0,0,0,3,4,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,3,37.0
5,250,5.5254529391317835,1,1,0,5,0,0,3,3,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,2,22.0
1,558,6.326149473155099,1,0,3,5,8,2,6,6,9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,2,28.0
2,581,6.366470447731438,0,2,1,0,1,3,1,1,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,2,32.0
1,246,5.5093883366279774,1,0,1,1,6,0,7,7,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,22.0
7,624,6.437751649736401,1,0,4,1,4,5,7,7,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,1,3,20.0
2,528,6.270988431858299,1,0,3,3,8,9,2,2,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,19.0
1,950,6.85751406254539,1,2,0,5,0,3,1,1,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,2,35.0
0,225,5.420534999272286,0,0,0,1,5,8,7,7,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,3,3.0
1,171,5.147494476813453,0,0,1,3,1,4,0,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,1.0
6,544,6.300785794663244,1,1,4,5,4,5,2,2,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,2,3,32.0
3,287,5.662960480135946,0,2,2,0,7,1,1,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,3,22.0
6,240,5.484796933490655,1,0,0,2,0,0,1,1,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,4,1.0
3,720,6.580639137284949,1,0,0,6,0,0,0,0,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,4,35.0
7,520,6.255750041753367,1,1,0,2,0,6,3,3,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,1,1,9.0
3,522,6.259581464064923,1,0,2,4,2,3,7,7,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,26.0
2,266,5.58724865840025,1,2,1,0,6,2,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,1,4.0
2,424,6.052089168924417,1,1,4,4,4,8,2,2,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,1,2,10.0
4,675,6.516193076042964,0,0,0,3,5,5,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,1,25.0
5,133,4.897839799950911,0,1,3,0,3,3,0,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,6.0
6,255,5.545177444479562,0,0,0,3,5,9,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,2,34.0
7,570,6.3473892096560105,1,0,0,3,0,7,4,4,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,4,28.0
5,456,6.124683390894205,1,0,1,1,6,3,7,7,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,3,25.0
3,637,6.45833828334479,0,1,2,0,7,3,4,4,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,1,34.0
6,426,6.056784013228625,1,0,1,6,6,2,0,0,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,1,29.0
3,560,6.329720905522696,1,2,0,0,0,9,3,3,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,2,37.0
0,190,5.25227342804663,1,1,0,1,0,0,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,2,14.0
4,255,5.545177444479562,0,0,0,3,5,6,2,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,1,13.0
2,590,6.3818160174060985,1,2,0,2,0,3,5,5,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,3,19.0
3,112,4.727387818712341,1,1,2,0,2,2,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,3.0
4,304,5.720311776607412,1,1,4,3,4,8,3,3,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,4.0
0,495,6.206575926724928,0,0,0,5,5,5,5,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,3,40.0
3,546,6.304448802421981,1,0,1,0,6,5,7,7,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,4,30.0
1,330,5.802118375377063,1,0,0,1,0,6,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,36.0
3,380,5.942799375126701,1,2,0,2,0,6,3,3,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,1,1,25.0
3,306,5.726847747587197,1,0,1,5,6,9,7,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,2,21.0
1,432,6.07073772800249,1,0,2,5,2,0,2,2,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,5,15.0
4,640,6.46302945692067,1,1,0,3,0,4,5,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,3,15.0
3,246,5.5093883366279774,1,0,1,1,6,2,6,6,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,4,14.0
2,343,5.840641657373398,0,1,3,0,3,3,2,2,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,4,14.0
1,387,5.961005339623274,0,0,2,2,7,7,5,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,2,22.0
7,265,5.583496308781699,0,1,0,6,5,5,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,1,31.0
6,544,6.300785794663244,1,1,4,5,4,6,7,7,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,1,9.0
0,476,6.1675164908883415,1,2,1,0,6,2,2,2,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,40.0
6,343,5.840641657373398,0,1,3,0,3,7,7,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,2,37.0
5,329,5.799092654460526,0,2,4,0,9,4,4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,1,3,18.0
2,675,6.516193076042964,0,0,0,3,5,0,1,1,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,4,16.0
2,250,5.5254529391317835,1,1,0,5,0,7,1,1,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,4,5.0
7,490,6.19644412779452,1,1,0,0,0,6,0,0,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,1,38.0
6,216,5.37989735354046,1,0,1,6,6,8,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,17.0
5,581,6.366470447731438,0,2,1,0,1,9,1,1,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,3,38.0
2,756,6.6293632534374485,1,0,1,0,6,6,2,2,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,3,4,33.0
0,168,5.1298987149230735,1,0,3,0,8,6,6,6,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,2.0
6,440,6.089044875446846,1,2,0,6,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,4,17.0
2,264,5.579729825986222,1,0,4,5,4,8,6,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,4,34.0
7,544,6.300785794663244,1,1,4,5,4,2,0,0,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,34.0
1,522,6.259581464064923,1,0,2,4,2,3,6,6,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,5.0
0,608,6.411818267709897,1,2,3,6,8,0,3,3,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,5,27.0
4,330,5.802118375377063,1,0,0,1,0,8,1,1,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,4,8.0
6,402,5.998936561946683,1,0,2,3,2,9,6,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,16.0
3,400,5.993961427306569,1,1,0,1,0,6,4,4,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,1,2,14.0
4,459,6.131226489483141,0,0,4,4,9,7,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,1,1.0
3,400,5.993961427306569,1,1,0,1,0,6,2,2,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,3,14.0
0,290,5.673323267171493,1,2,0,3,0,3,4,4,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,3,27.0
0,539,6.29156913955832,0,2,4,0,9,7,5,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,4,36.0
2,441,6.091309882077698,0,0,1,0,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,1,31.0
4,588,6.3784261836515865,1,0,3,0,8,0,0,0,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,1,3,33.0
4,198,5.293304824724492,1,0,3,2,8,8,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,16.0
5,144,4.976733742420574,1,0,4,4,4,4,6,6,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,5.0
4,369,5.91350300563827,0,0,4,5,9,1,2,2,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,2,20.0
2,585,6.373319789577012,0,0,0,4,5,8,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,1,1,9.0
7,518,6.251903883165888,1,2,3,0,8,7,4,4,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,2,38.0
6,195,5.278114659230517,0,0,0,6,5,2,7,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,1,15.0
2,390,5.968707559985366,1,0,0,5,0,9,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,4,26.0
6,294,5.68697535633982,1,0,4,0,4,7,7,7,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,2,8.0
5,192,5.262690188904886,1,0,2,3,2,0,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,17.0
2,406,6.008813185442595,1,1,1,0,6,7,5,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,3,39.0
2,384,5.953243334287785,1,0,4,6,4,1,4,4,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,2,2,28.0
3,790,6.673297967767654,1,1,0,6,0,2,5,5,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,12,2.5649493574615367,1,0,2,5,2,1,1,29.0
1,315,5.755742213586912,0,0,0,0,5,7,7,7,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,3,20.0
1,240,5.484796933490655,1,0,0,2,0,7,6,6,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,1.0
2,470,6.154858094016418,1,2,0,1,0,7,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,3,25.0
5,588,6.3784261836515865,1,0,3,0,8,7,1,1,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,1,40.0
4,320,5.771441123130016,1,2,0,5,0,8,7,7,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,17.0
3,165,5.111987788356544,0,0,0,4,5,5,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,25.0
6,400,5.993961427306569,1,1,0,1,0,6,6,6,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,2,21.0
6,318,5.765191102784844,1,0,3,3,8,0,1,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,4,12.0
4,170,5.14166355650266,1,2,0,2,0,6,5,5,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,3,2.0
0,396,5.983936280687191,1,0,1,4,6,5,0,0,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,4,24.0
2,522,6.259581464064923,1,0,2,4,2,8,4,4,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,1,21.0
6,396,5.983936280687191,1,0,1,4,6,3,0,0,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,3,34.0
6,657,6.489204931325317,0,0,2,6,7,7,7,7,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,1,26.0
7,592,6.385194398997726,1,1,2,4,2,2,0,0,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,4,32.0
2,217,5.384495062789089,0,1,2,0,7,3,2,2,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,1,3.0
1,301,5.71042701737487,0,1,1,0,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,2,10.0
2,260,5.564520407322694,1,2,0,1,0,7,1,1,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,2,20.0
4,272,5.60947179518496,1,2,2,6,2,7,7,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,20.0
6,500,6.2166061010848646,1,2,0,3,0,7,2,2,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,3,22.0
2,504,6.22455842927536,1,0,4,0,4,6,6,6,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,2,32.0
7,492,6.20050917404269,1,0,2,2,2,1,4,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,39.0
0,400,5.993961427306569,1,1,0,1,0,8,2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,3,18.0
6,427,6.059123195581797,0,1,2,0,7,5,5,5,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,2,27.0
2,736,6.602587892189336,1,1,1,1,6,4,4,4,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,8,5,36.0
2,405,6.0063531596017325,0,0,0,6,5,7,0,0,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,3,2,9.0
2,720,6.580639137284949,1,0,0,6,0,8,3,3,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,2,34.0
7,460,6.133398042996649,1,1,0,5,0,9,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,1,21.0
5,474,6.163314804034641,1,0,4,5,4,1,6,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,1,2,21.0
0,390,5.968707559985366,1,0,0,5,0,0,6,6,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,2,34.0
7,216,5.37989735354046,1,0,1,6,6,9,0,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,2,10.0
2,960,6.8679744089702925,1,0,0,1,0,9,7,7,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,2,37.0
1,530,6.274762021241939,1,2,0,5,0,8,1,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,4,23.0
2,423,6.049733455231958,0,0,3,3,3,5,4,4,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,3,2,11.0
7,470,6.154858094016418,1,2,0,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,3,21.0
1,133,4.897839799950911,0,1,3,0,3,0,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,1,3.0
1,640,6.46302945692067,1,1,0,3,0,0,2,2,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,3,38.0
2,460,6.133398042996649,1,1,0,5,0,3,2,2,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,1,3,38.0
3,480,6.175867270105761,1,0,0,4,0,9,1,1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,6,26.0
6,216,5.37989735354046,1,0,1,6,6,9,1,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,3,4,9.0
0,620,6.431331081933479,1,2,0,4,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,2,36.0
5,413,6.025865973825314,0,2,3,0,3,4,0,0,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,2,26.0
4,522,6.259581464064923,1,0,2,4,2,6,4,4,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,29.0
5,392,5.973809611869261,1,2,2,0,2,3,4,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,35.0
3,354,5.872117789475416,1,0,4,4,4,9,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,3,37.0
