slot_player_a,slot_player_b,slot_sport,slot_score_unit,slot_a_first_score,slot_a_first_score_abs_log1p,slot_a_first_score_is_even,slot_a_first_score_mod3,slot_a_first_score_mod5,slot_a_first_score_mod7,slot_a_first_score_mod10,slot_b_fewer_in_first,slot_b_fewer_in_first_abs_log1p,slot_b_fewer_in_first_is_even,slot_b_fewer_in_first_mod3,slot_b_fewer_in_first_mod5,slot_b_fewer_in_first_mod7,slot_b_fewer_in_first_mod10,slot_a_fewer_in_second_vs_b_first,slot_a_fewer_in_second_vs_b_first_abs_log1p,slot_a_fewer_in_second_vs_b_first_is_even,slot_a_fewer_in_second_vs_b_first_mod3,slot_a_fewer_in_second_vs_b_first_mod5,slot_a_fewer_in_second_vs_b_first_mod7,slot_a_fewer_in_second_vs_b_first_mod10,gcd_all,n_multiple_pairs,y
2,13,4,1,54,4.007333185232471,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,1,1,63.0
12,11,0,0,48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,0,77.0
18,0,3,1,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,1,0,44.0
5,8,6,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,0,15.0
16,17,6,1,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,33.0
5,8,6,1,37,3.6375861597263857,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,1,1,38.0
10,4,4,1,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,51,3.9512437185814275,0,0,1,2,1,1,0,62.0
18,0,0,0,58,4.07753744390572,1,1,3,2,8,19,2.995732273553991,0,1,4,5,9,38,3.6635616461296463,1,2,3,3,8,1,1,59.0
15,6,3,1,36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,16,2.833213344056216,1,1,1,2,6,1,0,37.0
8,10,0,0,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
8,0,6,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,19.0
0,8,6,1,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,1,1,37.0
8,11,6,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,8.0
13,9,0,0,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,25.0
8,12,0,0,57,4.060443010546419,0,0,2,1,7,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,0,89.0
12,2,2,1,43,3.784189633918261,0,1,3,1,3,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1,0,59.0
6,18,1,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,10.0
2,7,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,8.0
11,12,0,0,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,10.0
15,17,3,1,53,3.9889840465642745,0,2,3,4,3,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,0,83.0
6,13,4,1,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,2,1,40.0
15,14,4,1,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,28.0
2,6,4,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
17,3,4,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,2,15.0
1,1,1,1,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
1,9,5,0,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,0,27.0
8,4,3,1,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,1,14.0
7,12,5,0,59,4.0943445622221,0,2,4,3,9,9,2.302585092994046,0,0,4,2,9,48,3.8918202981106265,1,0,3,6,8,1,0,61.0
16,3,4,1,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,15.0
5,3,4,1,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,67.0
4,2,0,0,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,2,18.0
11,11,5,0,47,3.871201010907891,0,2,2,5,7,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,1,0,61.0
14,18,1,1,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,37.0
12,1,0,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,15.0
13,1,0,0,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,1,0,26.0
7,5,2,1,51,3.9512437185814275,0,0,1,2,1,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,1,1,58.0
14,10,5,0,60,4.110873864173311,1,0,0,4,0,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,3,2,66.0
19,14,0,0,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,1,0,55.0
6,10,4,1,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,2,24.0
5,11,1,1,51,3.9512437185814275,0,0,1,2,1,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,52.0
15,11,0,0,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,53.0
4,11,3,1,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,0,21.0
11,17,6,1,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,25.0
13,1,2,1,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,0,34.0
10,7,3,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,9.0
13,0,0,0,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,0,33.0
10,6,5,0,59,4.0943445622221,0,2,4,3,9,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,1,0,63.0
7,7,1,1,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,36.0
11,0,4,1,13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,2,13.0
6,13,4,1,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,0,17.0
4,9,3,1,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,67.0
14,19,4,1,50,3.9318256327243257,1,2,0,1,0,21,3.091042453358316,0,0,1,0,1,29,3.4011973816621555,0,2,4,1,9,1,0,50.0
7,14,3,1,55,4.02535169073515,0,1,0,6,5,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,0,70.0
15,7,3,1,34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,1,0,44.0
2,3,2,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,19.0
17,11,5,0,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,0,18.0
14,3,3,1,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1,0,40.0
7,10,2,1,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,3,20.0
18,6,5,0,52,3.970291913552122,1,1,2,3,2,31,3.4657359027997265,0,1,1,3,1,13,2.6390573296152584,0,1,3,6,3,1,1,60.0
13,1,2,1,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,45.0
9,19,4,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,1,31.0
0,15,1,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,8.0
6,17,0,0,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,0,42.0
18,0,2,1,52,3.970291913552122,1,1,2,3,2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,4,2,60.0
10,8,5,0,54,4.007333185232471,1,0,4,5,4,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,2,2,54.0
6,17,4,1,60,4.110873864173311,1,0,0,4,0,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,4,0,80.0
18,5,3,1,60,4.110873864173311,1,0,0,4,0,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,1,0,83.0
1,14,1,1,59,4.0943445622221,0,2,4,3,9,17,2.8903717578961645,0,2,2,3,7,41,3.7376696182833684,0,2,1,6,1,1,0,60.0
4,14,2,1,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,2,51.0
12,18,5,0,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,2,12.0
7,11,5,0,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,19.0
13,2,6,1,50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,0,72.0
11,9,1,1,55,4.02535169073515,0,1,0,6,5,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,1,0,66.0
15,5,3,1,52,3.970291913552122,1,1,2,3,2,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,61.0
2,15,6,1,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,2,30.0
19,4,2,1,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,18.0
17,9,2,1,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,2,21.0
19,7,3,1,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,2,28.0
18,11,0,0,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,1,35.0
15,0,4,1,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,1,2,56.0
3,15,6,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
15,11,2,1,55,4.02535169073515,0,1,0,6,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,66.0
14,1,6,1,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1,46.0
13,0,4,1,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,0,42.0
17,12,4,1,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,1,41.0
6,13,3,1,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,2,56.0
1,8,2,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,2,10.0
0,5,1,1,47,3.871201010907891,0,2,2,5,7,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,1,0,65.0
16,7,1,1,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,1,0,43.0
11,15,3,1,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,8,1,80.0
11,3,3,1,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,2,0,72.0
18,16,2,1,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,1,0,30.0
19,0,5,0,29,3.4011973816621555,0,2,4,1,9,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,2,39.0
15,10,0,0,49,3.912023005428146,0,1,4,0,9,41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,1,0,49.0
19,7,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,14.0
8,17,6,1,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,1,0,46.0
5,15,5,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,14.0
6,17,6,1,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,0,29.0
2,7,5,0,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,2,20.0
2,0,6,1,31,3.4657359027997265,0,1,1,3,1,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,2,32.0
11,17,1,1,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,1,1,37.0
5,12,1,1,59,4.0943445622221,0,2,4,3,9,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,0,81.0
6,16,2,1,39,3.6888794541139363,0,0,4,4,9,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,1,1,40.0
3,11,6,1,54,4.007333185232471,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,2,0,80.0
10,13,4,1,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,0,49.0
7,5,1,1,40,3.713572066704308,1,1,0,5,0,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,1,0,41.0
19,16,2,1,41,3.7376696182833684,0,2,1,6,1,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,1,0,51.0
18,10,1,1,52,3.970291913552122,1,1,2,3,2,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,1,0,56.0
10,12,3,1,43,3.784189633918261,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,73.0
11,3,4,1,41,3.7376696182833684,0,2,1,6,1,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,0,60.0
14,6,5,0,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,0,28.0
5,10,2,1,39,3.6888794541139363,0,0,4,4,9,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,61.0
17,16,0,0,36,3.6109179126442243,1,0,1,1,6,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,1,2,36.0
12,5,2,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,0,21.0
12,18,2,1,43,3.784189633918261,0,1,3,1,3,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,1,0,48.0
13,7,0,0,50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,17,2.8903717578961645,0,2,2,3,7,1,1,58.0
17,0,6,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,40.0
19,14,2,1,49,3.912023005428146,0,1,4,0,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,74.0
16,12,2,1,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,34.0
16,7,1,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,2,31.0
1,7,6,1,60,4.110873864173311,1,0,0,4,0,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,1,2,60.0
15,2,0,0,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,1,0,63.0
6,14,0,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,12.0
19,15,2,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,14.0
6,17,0,0,53,3.9889840465642745,0,2,3,4,3,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,1,2,57.0
1,7,2,1,57,4.060443010546419,0,0,2,1,7,53,3.9889840465642745,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,1,2,60.0
3,13,0,0,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,37.0
4,5,5,0,58,4.07753744390572,1,1,3,2,8,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,1,0,85.0
19,12,0,0,38,3.6635616461296463,1,2,3,3,8,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,42.0
17,18,2,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,25.0
9,16,0,0,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,2,10.0
0,8,0,0,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,39.0
13,18,2,1,41,3.7376696182833684,0,2,1,6,1,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,1,0,48.0
7,2,3,1,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,3,42.0
19,7,5,0,59,4.0943445622221,0,2,4,3,9,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,1,0,71.0
10,10,5,0,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,2,1,72.0
5,1,2,1,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,0,87.0
8,9,0,0,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,1,0,45.0
13,4,4,1,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,1,41.0
2,15,2,1,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,0,43.0
16,11,4,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,2,12.0
0,10,0,0,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,1,0,38.0
5,15,5,0,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,2,19.0
7,18,4,1,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,2,34.0
19,4,4,1,44,3.8066624897703196,1,2,4,2,4,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,1,2,44.0
5,19,4,1,56,4.04305126783455,1,2,1,0,6,22,3.1354942159291497,1,1,2,1,2,23,3.1780538303479458,0,2,3,2,3,1,0,67.0
13,5,6,1,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,45.0
11,5,2,1,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,0,85.0
9,1,3,1,51,3.9512437185814275,0,0,1,2,1,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,1,2,65.0
11,0,6,1,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,23.0
18,4,2,1,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,1,0,77.0
5,3,6,1,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,1,17.0
13,13,0,0,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,40.0
1,11,1,1,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,1,0,49.0
18,12,0,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,2,51.0
10,8,0,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,2,24.0
5,0,4,1,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,28.0
4,10,6,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,21.0
18,16,3,1,37,3.6375861597263857,0,1,2,2,7,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,1,0,40.0
2,5,0,0,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,38.0
13,2,1,1,42,3.7612001156935624,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,3,0,57.0
17,19,5,0,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,2,0,38.0
10,3,0,0,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,2,15.0
12,5,0,0,49,3.912023005428146,0,1,4,0,9,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,1,68.0
7,11,0,0,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,28.0
18,15,0,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,2,11.0
19,5,0,0,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,1,0,57.0
1,9,0,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,25.0
11,9,0,0,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,2,23.0
6,5,3,1,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,2,17.0
9,3,0,0,56,4.04305126783455,1,2,1,0,6,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,8,0,56.0
1,15,0,0,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,0,18.0
10,4,2,1,46,3.8501476017100584,1,1,1,4,6,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,46.0
7,3,2,1,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,0,60.0
