slot_seller_name,slot_unit_desc,slot_target,slot_target_abs_log1p,slot_target_is_even,slot_target_mod3,slot_target_mod5,slot_target_mod7,slot_target_mod10,slot_closed_day1,slot_closed_day2,slot_weekend_sales,slot_weekend_sales_abs_log1p,slot_weekend_sales_is_even,slot_weekend_sales_mod3,slot_weekend_sales_mod5,slot_weekend_sales_mod7,slot_weekend_sales_mod10,slot_d1_label,slot_d2_label,slot_d3_label,slot_d1_sales,slot_d1_sales_abs_log1p,slot_d1_sales_is_even,slot_d1_sales_mod3,slot_d1_sales_mod5,slot_d1_sales_mod7,slot_d1_sales_mod10,slot_d2_sales,slot_d2_sales_abs_log1p,slot_d2_sales_is_even,slot_d2_sales_mod3,slot_d2_sales_mod5,slot_d2_sales_mod7,slot_d2_sales_mod10,slot_d3_sales,slot_d3_sales_abs_log1p,slot_d3_sales_is_even,slot_d3_sales_mod3,slot_d3_sales_mod5,slot_d3_sales_mod7,slot_d3_sales_mod10,gcd_all,n_multiple_pairs,y
5,0,258,5.556828061699537,1,0,3,6,8,1,0,30,3.4339872044851463,1,0,0,2,0,0,1,1,56,4.04305126783455,1,2,1,0,6,59,4.0943445622221,0,2,4,3,9,50,3.9318256327243257,1,2,0,1,0,1,0,63.0
2,1,117,4.770684624465665,0,0,2,5,7,4,3,12,2.5649493574615367,1,0,2,5,2,4,1,4,15,2.772588722239781,0,0,0,1,5,57,4.060443010546419,0,0,2,1,7,32,3.4965075614664802,1,2,2,4,2,1,0,1.0
7,5,248,5.517452896464707,1,2,3,3,8,3,1,55,4.02535169073515,0,1,0,6,5,3,0,1,35,3.58351893845611,0,2,0,0,5,48,3.8918202981106265,1,0,3,6,8,27,3.332204510175204,0,0,2,6,7,1,0,83.0
0,4,124,4.8283137373023015,1,1,4,5,4,3,2,25,3.258096538021482,0,1,0,4,5,3,4,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,1,2,23.0
3,2,158,5.0689042022202315,1,2,3,4,8,1,3,21,3.091042453358316,0,0,1,0,1,1,1,2,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,1,1,64.0
1,7,174,5.1647859739235145,1,0,4,6,4,4,0,51,3.9512437185814275,0,0,1,2,1,4,3,0,59,4.0943445622221,0,2,4,3,9,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,1,0,19.0
1,0,158,5.0689042022202315,1,2,3,4,8,4,4,54,4.007333185232471,1,0,4,5,4,2,2,3,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,1,0,36.0
1,7,164,5.10594547390058,1,2,4,3,4,3,1,77,4.356708826689592,0,2,2,0,7,3,3,3,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,39,3.6888794541139363,0,0,4,4,9,1,0,5.0
2,6,225,5.420534999272286,0,0,0,1,5,2,1,69,4.248495242049359,0,0,4,6,9,2,2,3,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,1,2,81.0
5,4,197,5.288267030694535,0,2,2,1,7,0,4,8,2.1972245773362196,1,2,3,1,8,1,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,1,0,117.0
1,7,251,5.529429087511423,0,2,1,6,1,2,3,60,4.110873864173311,1,0,0,4,0,4,2,2,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,21,3.091042453358316,0,0,1,0,1,1,1,106.0
4,7,175,5.170483995038151,0,1,0,0,5,3,1,43,3.784189633918261,0,1,3,1,3,2,0,0,19,2.995732273553991,0,1,4,5,9,48,3.8918202981106265,1,0,3,6,8,52,3.970291913552122,1,1,2,3,2,1,0,13.0
5,4,205,5.327876168789581,0,1,0,2,5,3,2,21,3.091042453358316,0,0,1,0,1,0,3,0,26,3.295836866004329,1,2,1,5,6,39,3.6888794541139363,0,0,4,4,9,24,3.2188758248682006,1,0,4,3,4,1,0,95.0
0,2,170,5.14166355650266,1,2,0,2,0,0,0,77,4.356708826689592,0,2,2,0,7,0,0,0,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,1,1,12.0
5,0,210,5.351858133476067,1,0,0,0,0,1,3,12,2.5649493574615367,1,0,2,5,2,3,2,2,51,3.9512437185814275,0,0,1,2,1,41,3.7376696182833684,0,2,1,6,1,60,4.110873864173311,1,0,0,4,0,1,1,46.0
1,6,124,4.8283137373023015,1,1,4,5,4,2,1,27,3.332204510175204,0,0,2,6,7,1,3,3,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,25,3.258096538021482,0,1,0,4,5,1,0,15.0
4,1,139,4.941642422609304,0,1,4,6,9,3,2,50,3.9318256327243257,1,2,0,1,0,3,4,1,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,1,1,23.0
5,3,184,5.220355825078324,1,1,4,2,4,0,1,42,3.7612001156935624,1,0,2,0,2,3,0,4,60,4.110873864173311,1,0,0,4,0,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,1,0,14.0
3,5,236,5.4680601411351315,1,2,1,5,6,3,2,78,4.3694478524670215,1,0,3,1,8,0,3,0,41,3.7376696182833684,0,2,1,6,1,43,3.784189633918261,0,1,3,1,3,50,3.9318256327243257,1,2,0,1,0,1,0,24.0
7,5,270,5.602118820879701,1,0,0,4,0,2,3,59,4.0943445622221,0,2,4,3,9,0,2,3,42,3.7612001156935624,1,0,2,0,2,49,3.912023005428146,0,1,4,0,9,60,4.110873864173311,1,0,0,4,0,1,0,60.0
3,6,268,5.594711379601839,1,1,3,2,8,4,2,56,4.04305126783455,1,2,1,0,6,3,2,1,25,3.258096538021482,0,1,0,4,5,38,3.6635616461296463,1,2,3,3,8,56,4.04305126783455,1,2,1,0,6,1,1,93.0
5,7,227,5.429345628954441,0,2,2,3,7,1,0,57,4.060443010546419,0,0,2,1,7,2,4,0,58,4.07753744390572,1,1,3,2,8,41,3.7376696182833684,0,2,1,6,1,21,3.091042453358316,0,0,1,0,1,1,0,50.0
2,7,133,4.897839799950911,0,1,3,0,3,4,3,14,2.70805020110221,1,2,4,0,4,3,0,4,6,1.9459101490553132,1,0,1,6,6,53,3.9889840465642745,0,2,3,4,3,49,3.912023005428146,0,1,4,0,9,1,0,11.0
6,4,187,5.236441962829949,0,1,2,5,7,4,0,64,4.174387269895637,1,1,4,1,4,2,0,0,43,3.784189633918261,0,1,3,1,3,35,3.58351893845611,0,2,0,0,5,33,3.5263605246161616,0,0,3,5,3,1,0,12.0
4,4,106,4.672828834461906,1,1,1,1,6,4,3,23,3.1780538303479458,0,2,3,2,3,3,2,3,18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,22,3.1354942159291497,1,1,2,1,2,1,0,16.0
6,1,309,5.736572297479192,0,0,4,1,9,0,0,76,4.343805421853684,1,1,1,6,6,0,0,0,26,3.295836866004329,1,2,1,5,6,33,3.5263605246161616,0,0,3,5,3,59,4.0943445622221,0,2,4,3,9,1,0,115.0
1,3,235,5.4638318050256105,0,1,0,4,5,1,4,17,2.8903717578961645,0,2,2,3,7,1,4,1,53,3.9889840465642745,0,2,3,4,3,44,3.8066624897703196,1,2,4,2,4,25,3.258096538021482,0,1,0,4,5,1,0,96.0
5,3,136,4.919980925828125,1,1,1,3,6,4,0,63,4.1588830833596715,0,0,3,0,3,4,1,1,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,1,27.0
1,7,175,5.170483995038151,0,1,0,0,5,3,3,31,3.4657359027997265,0,1,1,3,1,4,1,2,43,3.784189633918261,0,1,3,1,3,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,0,61.0
5,5,288,5.666426688112432,1,0,3,1,8,3,4,80,4.394449154672439,1,2,0,3,0,2,0,2,48,3.8918202981106265,1,0,3,6,8,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,1,0,0,4,0,4,4,84.0
5,2,124,4.8283137373023015,1,1,4,5,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,0,2,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,1,0,0,4,0,13,2.6390573296152584,0,1,3,6,3,1,0,18.0
1,6,256,5.54907608489522,1,1,1,4,6,4,3,31,3.4657359027997265,0,1,1,3,1,3,2,3,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,59,4.0943445622221,0,2,4,3,9,1,0,118.0
6,0,203,5.318119993844216,0,2,3,0,3,0,0,7,2.0794415416798357,0,1,2,0,7,3,0,2,54,4.007333185232471,1,0,4,5,4,37,3.6375861597263857,0,1,2,2,7,56,4.04305126783455,1,2,1,0,6,1,2,49.0
1,6,108,4.6913478822291435,1,0,3,3,8,0,0,19,2.995732273553991,0,1,4,5,9,0,1,3,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,1,44.0
6,4,191,5.2574953720277815,0,2,1,2,1,3,1,46,3.8501476017100584,1,1,1,4,6,3,0,1,35,3.58351893845611,0,2,0,0,5,42,3.7612001156935624,1,0,2,0,2,46,3.8501476017100584,1,1,1,4,6,1,1,22.0
0,6,152,5.030437921392435,1,2,2,5,2,4,0,22,3.1354942159291497,1,1,2,1,2,3,3,3,35,3.58351893845611,0,2,0,0,5,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,1,1,33.0
7,5,207,5.337538079701318,0,0,2,4,7,3,1,68,4.23410650459726,1,2,3,5,8,2,0,0,39,3.6888794541139363,0,0,4,4,9,37,3.6375861597263857,0,1,2,2,7,55,4.02535169073515,0,1,0,6,5,1,0,8.0
2,6,253,5.537334267018537,0,1,3,1,3,0,1,16,2.833213344056216,1,1,1,2,6,4,1,4,35,3.58351893845611,0,2,0,0,5,57,4.060443010546419,0,0,2,1,7,46,3.8501476017100584,1,1,1,4,6,1,0,99.0
3,0,253,5.537334267018537,0,1,3,1,3,2,1,21,3.091042453358316,0,0,1,0,1,2,2,3,58,4.07753744390572,1,1,3,2,8,36,3.6109179126442243,1,0,1,1,6,59,4.0943445622221,0,2,4,3,9,1,0,79.0
2,4,203,5.318119993844216,0,2,3,0,3,1,1,8,2.1972245773362196,1,2,3,1,8,2,2,0,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,1,0,108.0
1,0,264,5.579729825986222,1,0,4,5,4,4,3,67,4.219507705176107,0,1,2,4,7,3,0,4,54,4.007333185232471,1,0,4,5,4,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,1,0,77.0
7,7,216,5.37989735354046,1,0,1,6,6,0,1,65,4.189654742026425,0,2,0,2,5,3,0,4,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,75.0
1,0,170,5.14166355650266,1,2,0,2,0,3,2,25,3.258096538021482,0,1,0,4,5,2,4,0,21,3.091042453358316,0,0,1,0,1,48,3.8918202981106265,1,0,3,6,8,34,3.5553480614894135,1,1,4,6,4,1,1,42.0
1,2,150,5.017279836814924,1,0,0,3,0,1,3,44,3.8066624897703196,1,2,4,2,4,1,1,2,27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,1,0,43.0
1,0,95,4.564348191467836,0,2,0,4,5,1,4,21,3.091042453358316,0,0,1,0,1,0,2,1,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,1,1,1.0
4,2,105,4.663439094112067,0,0,0,0,5,0,4,62,4.143134726391533,1,2,2,6,2,0,2,3,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,1,1,7.0
6,4,95,4.564348191467836,0,2,0,4,5,1,1,15,2.772588722239781,0,0,0,1,5,3,3,4,35,3.58351893845611,0,2,0,0,5,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,1,1,17.0
7,5,230,5.442417710521793,1,2,0,6,0,3,3,33,3.5263605246161616,0,0,3,5,3,0,1,3,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,0,6,5,1,0,104.0
6,7,152,5.030437921392435,1,2,2,5,2,0,0,48,3.8918202981106265,1,0,3,6,8,3,0,2,7,2.0794415416798357,0,1,2,0,7,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,1,1,29.0
2,5,119,4.787491742782046,0,2,4,0,9,1,1,9,2.302585092994046,0,0,4,2,9,1,3,0,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,2,30.0
2,3,185,5.225746673713202,0,2,0,3,5,2,0,80,4.394449154672439,1,2,0,3,0,4,4,1,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,1,0,33.0
7,5,220,5.3981627015177525,1,1,0,3,0,1,3,55,4.02535169073515,0,1,0,6,5,0,2,0,35,3.58351893845611,0,2,0,0,5,37,3.6375861597263857,0,1,2,2,7,52,3.970291913552122,1,1,2,3,2,1,1,41.0
5,2,216,5.37989735354046,1,0,1,6,6,3,2,12,2.5649493574615367,1,0,2,5,2,2,4,0,48,3.8918202981106265,1,0,3,6,8,54,4.007333185232471,1,0,4,5,4,48,3.8918202981106265,1,0,3,6,8,6,5,54.0
1,4,208,5.342334251964811,1,1,3,5,8,1,0,54,4.007333185232471,1,0,4,5,4,3,3,2,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,35,3.58351893845611,0,2,0,0,5,1,2,56.0
6,6,215,5.375278407684165,0,2,0,5,5,0,0,78,4.3694478524670215,1,0,3,1,8,3,4,3,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,0,6,5,56,4.04305126783455,1,2,1,0,6,1,0,6.0
0,3,265,5.583496308781699,0,1,0,6,5,2,3,41,3.7376696182833684,0,2,1,6,1,0,2,3,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,0,4,0,27,3.332204510175204,0,0,2,6,7,1,1,107.0
6,7,196,5.2832037287379885,1,1,1,0,6,2,2,55,4.02535169073515,0,1,0,6,5,1,4,1,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,1,1,49.0
3,7,253,5.537334267018537,0,1,3,1,3,0,2,60,4.110873864173311,1,0,0,4,0,1,1,2,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,1,0,106.0
5,3,108,4.6913478822291435,1,0,3,3,8,0,0,29,3.4011973816621555,0,2,4,1,9,0,1,3,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,27.0
3,0,256,5.54907608489522,1,1,1,4,6,4,0,25,3.258096538021482,0,1,0,4,5,3,0,1,59,4.0943445622221,0,2,4,3,9,60,4.110873864173311,1,0,0,4,0,37,3.6375861597263857,0,1,2,2,7,1,0,75.0
2,7,273,5.6131281063880705,0,0,3,0,3,1,1,69,4.248495242049359,0,0,4,6,9,2,2,0,42,3.7612001156935624,1,0,2,0,2,17,2.8903717578961645,0,2,2,3,7,44,3.8066624897703196,1,2,4,2,4,1,0,101.0
4,1,220,5.3981627015177525,1,1,0,3,0,0,0,17,2.8903717578961645,0,2,2,3,7,0,1,3,48,3.8918202981106265,1,0,3,6,8,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,1,2,91.0
0,7,289,5.66988092298052,0,1,4,2,9,2,1,46,3.8501476017100584,1,1,1,4,6,4,2,1,21,3.091042453358316,0,0,1,0,1,53,3.9889840465642745,0,2,3,4,3,58,4.07753744390572,1,1,3,2,8,1,0,111.0
7,2,121,4.804021044733257,0,1,1,2,1,3,2,31,3.4657359027997265,0,1,1,3,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,1,0,12.0
3,5,112,4.727387818712341,1,1,2,0,2,1,1,14,2.70805020110221,1,2,4,0,4,3,2,1,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,2,1,30.0
3,2,201,5.308267697401205,0,0,1,5,1,0,4,57,4.060443010546419,0,0,2,1,7,1,0,2,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,1,1,62.0
1,3,161,5.087596335232384,0,2,1,0,1,0,0,29,3.4011973816621555,0,2,4,1,9,4,4,0,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,20,3.044522437723423,1,2,0,6,0,1,1,40.0
4,5,132,4.890349128221754,1,0,2,6,2,0,2,25,3.258096538021482,0,1,0,4,5,1,4,0,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,47,3.871201010907891,0,2,2,5,7,1,0,32.0
6,7,161,5.087596335232384,0,2,1,0,1,0,0,49,3.912023005428146,0,1,4,0,9,0,0,0,27,3.332204510175204,0,0,2,6,7,47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,1,1,15.0
5,6,286,5.659482215759621,1,1,1,6,6,2,3,60,4.110873864173311,1,0,0,4,0,0,0,4,26,3.295836866004329,1,2,1,5,6,48,3.8918202981106265,1,0,3,6,8,34,3.5553480614894135,1,1,4,6,4,2,1,118.0
4,0,254,5.541263545158426,1,2,4,2,4,1,4,58,4.07753744390572,1,1,3,2,8,0,3,4,32,3.4965075614664802,1,2,2,4,2,40,3.713572066704308,1,1,0,5,0,54,4.007333185232471,1,0,4,5,4,2,0,70.0
1,4,229,5.438079308923196,0,1,4,5,9,0,0,66,4.204692619390966,1,0,1,3,6,0,0,0,43,3.784189633918261,0,1,3,1,3,43,3.784189633918261,0,1,3,1,3,20,3.044522437723423,1,2,0,6,0,1,1,57.0
0,1,159,5.075173815233827,0,0,4,5,9,4,4,60,4.110873864173311,1,0,0,4,0,4,2,1,29,3.4011973816621555,0,2,4,1,9,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,4.0
0,0,155,5.049856007249537,0,2,0,1,5,3,3,35,3.58351893845611,0,2,0,0,5,0,0,0,48,3.8918202981106265,1,0,3,6,8,59,4.0943445622221,0,2,4,3,9,5,1.791759469228055,0,2,0,5,5,1,2,8.0
5,2,260,5.564520407322694,1,2,0,1,0,2,1,32,3.4965075614664802,1,2,2,4,2,4,3,4,53,3.9889840465642745,0,2,3,4,3,60,4.110873864173311,1,0,0,4,0,34,3.5553480614894135,1,1,4,6,4,1,0,81.0
5,2,219,5.393627546352362,0,0,4,2,9,0,1,57,4.060443010546419,0,0,2,1,7,4,2,0,32,3.4965075614664802,1,2,2,4,2,23,3.1780538303479458,0,2,3,2,3,49,3.912023005428146,0,1,4,0,9,1,0,58.0
6,3,157,5.062595033026967,0,1,2,3,7,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,2,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,1,1,76.0
3,3,151,5.0238805208462765,0,1,1,4,1,0,2,78,4.3694478524670215,1,0,3,1,8,3,4,4,7,2.0794415416798357,0,1,2,0,7,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,1,0,12.0
7,0,152,5.030437921392435,1,2,2,5,2,1,0,53,3.9889840465642745,0,2,3,4,3,2,1,2,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,23,3.1780538303479458,0,2,3,2,3,1,0,12.0
0,1,214,5.3706380281276624,1,1,4,4,4,3,1,14,2.70805020110221,1,2,4,0,4,4,1,1,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,2,1,82.0
4,2,203,5.318119993844216,0,2,3,0,3,2,2,48,3.8918202981106265,1,0,3,6,8,0,2,1,43,3.784189633918261,0,1,3,1,3,55,4.02535169073515,0,1,0,6,5,14,2.70805020110221,1,2,4,0,4,1,0,43.0
3,7,222,5.407171771460119,1,0,2,5,2,1,3,24,3.2188758248682006,1,0,4,3,4,1,1,2,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,1,1,96.0
6,5,248,5.517452896464707,1,2,3,3,8,2,0,19,2.995732273553991,0,1,4,5,9,4,3,2,47,3.871201010907891,0,2,2,5,7,56,4.04305126783455,1,2,1,0,6,55,4.02535169073515,0,1,0,6,5,1,0,71.0
1,0,238,5.476463551931511,1,1,3,0,8,1,0,40,3.713572066704308,1,1,0,5,0,2,1,2,51,3.9512437185814275,0,0,1,2,1,24,3.2188758248682006,1,0,4,3,4,44,3.8066624897703196,1,2,4,2,4,1,0,79.0
6,2,205,5.327876168789581,0,1,0,2,5,4,0,56,4.04305126783455,1,2,1,0,6,3,3,3,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,1,2,90.0
0,3,208,5.342334251964811,1,1,3,5,8,4,3,5,1.791759469228055,0,2,0,5,5,1,1,3,54,4.007333185232471,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,28,3.367295829986474,1,1,3,0,8,1,0,78.0
7,5,269,5.598421958998375,0,2,4,3,9,4,2,49,3.912023005428146,0,1,4,0,9,3,2,1,44,3.8066624897703196,1,2,4,2,4,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,1,0,60.0
0,0,188,5.241747015059643,1,2,3,6,8,2,0,56,4.04305126783455,1,2,1,0,6,0,0,1,19,2.995732273553991,0,1,4,5,9,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0,82.0
1,6,160,5.081404364984463,1,1,0,6,0,3,2,38,3.6635616461296463,1,2,3,3,8,0,1,1,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,1,1,78.0
7,5,227,5.429345628954441,0,2,2,3,7,3,2,74,4.31748811353631,1,2,4,4,4,2,4,0,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,0,109.0
2,1,186,5.231108616854587,1,0,1,4,6,3,4,40,3.713572066704308,1,1,0,5,0,2,4,3,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,0,86.0
6,6,184,5.220355825078324,1,1,4,2,4,3,4,32,3.4965075614664802,1,2,2,4,2,4,4,1,33,3.5263605246161616,0,0,3,5,3,59,4.0943445622221,0,2,4,3,9,12,2.5649493574615367,1,0,2,5,2,1,0,48.0
4,3,97,4.584967478670572,0,1,2,6,7,1,4,50,3.9318256327243257,1,2,0,1,0,0,2,1,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,1,0,10.0
1,2,215,5.375278407684165,0,2,0,5,5,2,0,9,2.302585092994046,0,0,4,2,9,0,3,3,39,3.6888794541139363,0,0,4,4,9,18,2.9444389791664403,1,0,3,4,8,44,3.8066624897703196,1,2,4,2,4,1,1,105.0
5,2,209,5.3471075307174685,0,2,4,6,9,1,3,68,4.23410650459726,1,2,3,5,8,1,1,2,37,3.6375861597263857,0,1,2,2,7,31,3.4657359027997265,0,1,1,3,1,35,3.58351893845611,0,2,0,0,5,1,0,38.0
2,5,146,4.990432586778736,1,2,1,6,6,3,3,14,2.70805020110221,1,2,4,0,4,0,1,3,11,2.4849066497880004,0,2,1,4,1,54,4.007333185232471,1,0,4,5,4,27,3.332204510175204,0,0,2,6,7,1,1,40.0
5,7,119,4.787491742782046,0,2,4,0,9,0,1,36,3.6109179126442243,1,0,1,1,6,4,1,4,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,1,4,17.0
0,7,241,5.488937726156687,0,1,1,3,1,4,4,64,4.174387269895637,1,1,4,1,4,2,2,3,34,3.5553480614894135,1,1,4,6,4,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,1,0,95.0
4,6,216,5.37989735354046,1,0,1,6,6,1,3,70,4.2626798770413155,1,1,0,0,0,3,4,4,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,59,4.0943445622221,0,2,4,3,9,1,0,27.0
7,6,250,5.5254529391317835,1,1,0,5,0,3,2,73,4.30406509320417,0,1,3,3,3,3,4,1,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,1,0,107.0
3,0,180,5.198497031265826,1,0,0,5,0,4,4,19,2.995732273553991,0,1,4,5,9,1,3,3,51,3.9512437185814275,0,0,1,2,1,49,3.912023005428146,0,1,4,0,9,38,3.6635616461296463,1,2,3,3,8,1,1,23.0
4,3,156,5.056245805348308,1,0,1,2,6,0,2,71,4.276666119016055,0,2,1,1,1,3,2,2,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,0,44.0
2,2,253,5.537334267018537,0,1,3,1,3,4,0,52,3.970291913552122,1,1,2,3,2,4,1,1,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,0,117.0
6,1,197,5.288267030694535,0,2,2,1,7,0,0,58,4.07753744390572,1,1,3,2,8,0,0,0,26,3.295836866004329,1,2,1,5,6,42,3.7612001156935624,1,0,2,0,2,19,2.995732273553991,0,1,4,5,9,1,0,52.0
4,7,167,5.123963979403259,0,2,2,6,7,2,0,65,4.189654742026425,0,2,0,2,5,0,3,3,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,29,3.4011973816621555,0,2,4,1,9,1,1,9.0
2,7,181,5.204006687076795,0,1,1,6,1,4,4,46,3.8501476017100584,1,1,1,4,6,2,0,4,10,2.3978952727983707,1,1,0,3,0,58,4.07753744390572,1,1,3,2,8,51,3.9512437185814275,0,0,1,2,1,1,0,16.0
2,6,173,5.159055299214529,0,2,3,5,3,4,0,52,3.970291913552122,1,1,2,3,2,4,3,0,43,3.784189633918261,0,1,3,1,3,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,1,1,24.0
5,2,156,5.056245805348308,1,0,1,2,6,3,1,67,4.219507705176107,0,1,2,4,7,3,0,1,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,55.0
