slot_person,slot_source1,slot_source2,slot_currency_word,slot_initial,slot_initial_abs_log1p,slot_initial_mod3,slot_initial_mod7,slot_first_amount,slot_first_amount_abs_log1p,slot_first_amount_mod3,slot_first_amount_mod7,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,gcd_all,n_multiple_pairs,y
2,8,2,2,1100,7.00397413672268,2,1,4800,8.476579508530941,0,5,4,1.6094379124341003,1,1,4,4,4,4,2,25100.0
7,0,6,5,13100,9.48044384215367,2,3,13200,9.488047863280759,0,5,4,1.6094379124341003,1,1,4,4,4,4,2,79100.0
1,15,2,1,3100,8.03947991910045,1,6,14600,9.588845298501564,2,5,4,1.6094379124341003,1,1,4,4,4,4,2,76100.0
7,14,12,6,10000,9.210440366976517,1,4,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,39600.0
4,6,7,5,3100,8.03947991910045,1,6,8900,9.093918908958932,2,3,6,1.9459101490553132,1,0,1,6,6,2,0,65400.0
5,8,2,5,5000,8.517393171418904,2,2,4900,8.497194544909547,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,39300.0
2,11,5,1,11800,9.375939552625749,1,5,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,19900.0
7,11,9,0,13300,9.495594499353297,1,0,8500,9.04793908261736,1,2,5,1.791759469228055,0,2,0,5,5,5,2,64300.0
6,0,3,6,14100,9.55400099583723,0,2,1400,7.244941546337007,2,0,3,1.3862943611198906,0,0,3,3,3,1,1,19700.0
7,4,14,5,1000,6.90875477931522,1,6,12500,9.433563920090563,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,38500.0
4,7,4,1,5900,8.682877107057168,2,6,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,27500.0
5,4,5,3,6800,8.824824939175638,2,3,11600,9.358846580275406,2,1,5,1.791759469228055,0,2,0,5,5,5,2,76400.0
2,4,9,5,4200,8.343077871169383,0,0,11300,9.332646496360152,2,2,6,1.9459101490553132,1,0,1,6,6,2,1,83300.0
0,0,0,4,1500,7.313886831633462,0,2,10600,9.268703615273097,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,54500.0
6,14,10,2,9200,9.127067452782361,2,2,7500,8.922791623969637,0,3,7,2.0794415416798357,0,1,2,0,7,1,0,69200.0
3,4,6,0,12100,9.401043372798053,1,4,13800,9.53249633228804,0,3,4,1.6094379124341003,1,1,4,4,4,4,2,81100.0
2,12,0,0,13400,9.503084610020228,2,2,4800,8.476579508530941,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,27800.0
4,0,15,6,14200,9.561067663645012,1,4,7800,8.962007209588313,0,2,5,1.791759469228055,0,2,0,5,5,5,2,61000.0
6,13,11,5,4800,8.476579508530941,0,5,3000,8.006700845440367,0,4,3,1.3862943611198906,0,0,3,3,3,3,2,16800.0
5,9,0,0,11000,9.305741456739435,2,3,13000,9.472781556562168,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,102000.0
7,14,9,2,7500,8.922791623969637,0,3,9400,9.148571345578551,1,6,7,2.0794415416798357,0,1,2,0,7,1,0,82700.0
7,0,10,5,10900,9.296609807128359,1,1,4500,8.412054873292933,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,33400.0
7,5,0,5,11200,9.32375833901174,1,0,10300,9.239996256883693,1,3,4,1.6094379124341003,1,1,4,4,4,4,2,62700.0
3,4,12,2,10000,9.210440366976517,1,4,1300,7.170888478512505,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,20400.0
0,3,1,3,1200,7.0909098220799835,0,3,12500,9.433563920090563,2,5,3,1.3862943611198906,0,0,3,3,3,1,1,51200.0
6,4,7,1,10900,9.296609807128359,1,1,9200,9.127067452782361,2,2,6,1.9459101490553132,1,0,1,6,6,2,0,75300.0
4,6,1,0,8100,8.999742789830492,0,1,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,5,2,40500.0
4,6,9,3,11600,9.358846580275406,2,1,12500,9.433563920090563,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,111600.0
0,9,7,3,14900,9.60918360377546,2,4,8300,9.024131268455035,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,81300.0
4,6,6,2,14400,9.575052927597383,0,1,12700,9.44943600950432,1,2,7,2.0794415416798357,0,1,2,0,7,1,0,116000.0
6,8,8,2,10900,9.296609807128359,1,1,5000,8.517393171418904,2,2,6,1.9459101490553132,1,0,1,6,6,2,0,45900.0
1,7,15,4,8700,9.071193240566025,0,6,12200,9.409273194575334,2,6,2,1.0986122886681098,1,2,2,2,2,2,2,45300.0
0,10,8,2,8400,9.036106025364846,0,0,11200,9.32375833901174,1,0,7,2.0794415416798357,0,1,2,0,7,7,2,98000.0
7,8,4,3,2900,7.972810784121404,2,2,9300,9.137877200242468,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,68000.0
4,4,6,0,8500,9.04793908261736,1,2,8800,9.082620630373812,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,78900.0
0,8,5,3,12100,9.401043372798053,1,4,6400,8.764209507142004,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,44100.0
0,10,7,6,4400,8.38958706681109,2,4,9100,9.116139576577355,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,40800.0
2,9,13,1,1000,6.90875477931522,1,6,7500,8.922791623969637,0,3,4,1.6094379124341003,1,1,4,4,4,4,2,38500.0
4,13,14,4,5400,8.594339400592892,0,3,7700,8.94910546953925,2,0,4,1.6094379124341003,1,1,4,4,4,4,2,43900.0
1,0,7,6,2700,7.901377353792616,0,5,9000,9.105090961257085,0,5,6,1.9459101490553132,1,0,1,6,6,6,2,65700.0
6,14,7,6,13900,9.539716058977092,1,5,9600,9.169622538697624,0,3,5,1.791759469228055,0,2,0,5,5,5,2,71500.0
7,2,10,5,5900,8.682877107057168,2,6,13700,9.525224101853109,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,74400.0
5,7,2,3,13700,9.525224101853109,2,1,10300,9.239996256883693,1,3,4,1.6094379124341003,1,1,4,4,4,4,2,65200.0
2,1,5,6,5100,8.537191877922927,0,4,1500,7.313886831633462,0,2,6,1.9459101490553132,1,0,1,6,6,6,2,15600.0
6,3,10,2,14400,9.575052927597383,0,1,8300,9.024131268455035,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,39300.0
0,10,7,4,8000,8.987321812850125,2,6,6500,8.77971129020447,2,4,7,2.0794415416798357,0,1,2,0,7,1,0,60000.0
0,13,1,2,14000,9.546884034617925,2,0,7200,8.881975184248867,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,64400.0
0,5,5,0,1000,6.90875477931522,1,6,6300,8.748463629942055,0,0,7,2.0794415416798357,0,1,2,0,7,1,1,51400.0
6,3,12,0,12700,9.44943600950432,1,2,7900,8.974744612722734,1,4,5,1.791759469228055,0,2,0,5,5,5,2,60100.0
4,8,15,6,11800,9.375939552625749,1,5,13400,9.503084610020228,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,78800.0
6,8,8,3,5500,8.612685172875459,1,5,8300,9.024131268455035,2,5,5,1.791759469228055,0,2,0,5,5,5,2,55300.0
7,11,11,2,5500,8.612685172875459,1,5,8900,9.093918908958932,2,3,3,1.3862943611198906,0,0,3,3,3,1,0,41100.0
5,9,6,0,12100,9.401043372798053,1,4,1000,6.90875477931522,1,6,5,1.791759469228055,0,2,0,5,5,5,2,18100.0
2,11,0,6,14200,9.561067663645012,1,4,1100,7.00397413672268,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,23000.0
7,10,8,3,11100,9.314790473332646,0,5,11500,9.350189267092581,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,91600.0
6,7,9,6,2600,7.8636512654486515,2,3,7700,8.94910546953925,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,25700.0
1,14,1,4,3000,8.006700845440367,0,4,13800,9.53249633228804,0,3,6,1.9459101490553132,1,0,1,6,6,6,2,99600.0
2,12,14,4,8500,9.04793908261736,1,2,3900,8.268988209506656,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,20200.0
1,7,10,0,1100,7.00397413672268,2,1,12800,9.45727857185611,2,4,5,1.791759469228055,0,2,0,5,5,5,2,77900.0
1,6,15,1,10400,9.249657234353133,2,5,4000,8.294299608857235,1,3,7,2.0794415416798357,0,1,2,0,7,1,0,42400.0
2,9,7,6,6100,8.716207971151853,1,3,9500,9.15915233520675,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,53600.0
0,13,4,1,5000,8.517393171418904,2,2,8100,8.999742789830492,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,69800.0
7,5,0,4,8300,9.024131268455035,2,5,11500,9.350189267092581,1,6,4,1.6094379124341003,1,1,4,4,4,4,2,65800.0
5,0,10,0,13200,9.488047863280759,0,5,11800,9.375939552625749,1,5,4,1.6094379124341003,1,1,4,4,4,4,2,72200.0
7,4,14,1,7700,8.94910546953925,2,0,11900,9.38437770918244,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,55300.0
1,1,12,2,12000,9.392745258631441,0,2,11400,9.34145634983372,0,4,4,1.6094379124341003,1,1,4,4,4,4,2,69000.0
4,8,5,1,5100,8.537191877922927,0,4,10000,9.210440366976517,1,4,5,1.791759469228055,0,2,0,5,5,5,2,65100.0
6,6,8,6,7500,8.922791623969637,0,3,6600,8.79497643168877,0,6,5,1.791759469228055,0,2,0,5,5,5,2,47100.0
4,7,3,0,4000,8.294299608857235,1,3,9500,9.15915233520675,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,80000.0
1,15,7,0,8000,8.987321812850125,2,6,3100,8.03947991910045,1,6,3,1.3862943611198906,0,0,3,3,3,1,0,20400.0
2,13,8,6,3600,8.188966863648876,0,2,7700,8.94910546953925,2,0,5,1.791759469228055,0,2,0,5,5,5,2,49800.0
2,12,0,1,8300,9.024131268455035,2,5,8700,9.071193240566025,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,43100.0
0,6,7,6,10500,9.259225769705994,0,0,7500,8.922791623969637,0,3,6,1.9459101490553132,1,0,1,6,6,6,2,63000.0
2,7,4,2,9800,9.19023970026918,2,0,5400,8.594339400592892,0,3,7,2.0794415416798357,0,1,2,0,7,1,1,53000.0
5,11,12,3,9700,9.179984251961283,1,5,13400,9.503084610020228,2,2,5,1.791759469228055,0,2,0,5,5,5,2,90100.0
6,7,4,4,14700,9.595670797663967,0,0,8700,9.071193240566025,0,6,7,2.0794415416798357,0,1,2,0,7,1,1,84300.0
5,11,9,0,8400,9.036106025364846,0,0,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,6,2,56700.0
1,1,11,3,2900,7.972810784121404,2,2,9800,9.19023970026918,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,32300.0
6,9,1,1,13900,9.539716058977092,1,5,4700,8.45553053102413,2,3,4,1.6094379124341003,1,1,4,4,4,4,2,37400.0
6,13,13,4,5400,8.594339400592892,0,3,11400,9.34145634983372,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,96600.0
7,6,12,0,5000,8.517393171418904,2,2,3800,8.24301946898925,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,20200.0
3,10,2,5,9300,9.137877200242468,0,4,13900,9.539716058977092,1,5,4,1.6094379124341003,1,1,4,4,4,4,2,78800.0
7,15,1,4,11800,9.375939552625749,1,5,13500,9.510519035757246,0,4,4,1.6094379124341003,1,1,4,4,4,4,2,79300.0
3,13,13,0,4700,8.45553053102413,2,3,9100,9.116139576577355,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,32000.0
1,6,1,0,13500,9.510519035757246,0,4,1100,7.00397413672268,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,22300.0
3,1,12,3,6200,8.732465848349879,2,5,7900,8.974744612722734,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,69400.0
0,10,11,5,9900,9.200391041122515,0,2,4500,8.412054873292933,0,6,7,2.0794415416798357,0,1,2,0,7,1,0,45900.0
2,9,12,4,8200,9.012011377036412,1,3,7000,8.853808274977197,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,36200.0
4,7,9,5,7300,8.895766604056085,1,6,4100,8.31898612539206,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,19600.0
1,8,13,1,5400,8.594339400592892,0,3,14900,9.60918360377546,2,4,6,1.9459101490553132,1,0,1,6,6,2,1,109700.0
5,12,12,4,11300,9.332646496360152,2,2,1300,7.170888478512505,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,21700.0
5,8,15,3,3200,8.071218539969863,2,1,8800,9.082620630373812,1,1,4,1.6094379124341003,1,1,4,4,4,4,2,47200.0
1,6,14,2,4200,8.343077871169383,0,0,13100,9.48044384215367,2,3,3,1.3862943611198906,0,0,3,3,3,1,1,56600.0
6,12,9,2,11000,9.305741456739435,2,3,7000,8.853808274977197,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,32000.0
3,6,3,1,7200,8.881975184248867,0,4,3200,8.071218539969863,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,23200.0
1,2,5,4,3700,8.216358332386156,1,4,13400,9.503084610020228,2,2,2,1.0986122886681098,1,2,2,2,2,2,2,43900.0
2,12,10,0,11400,9.34145634983372,0,4,1200,7.0909098220799835,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,15000.0
4,6,2,6,5800,8.665785595466064,1,4,4000,8.294299608857235,1,3,6,1.9459101490553132,1,0,1,6,6,2,0,33800.0
3,11,15,0,3800,8.24301946898925,2,6,7600,8.936035096566041,1,5,5,1.791759469228055,0,2,0,5,5,5,3,49400.0
1,9,11,3,3900,8.268988209506656,0,1,1700,7.438971592395862,2,6,6,1.9459101490553132,1,0,1,6,6,2,1,15800.0
1,5,11,3,14100,9.55400099583723,0,2,8000,8.987321812850125,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,46100.0
7,2,14,6,11800,9.375939552625749,1,5,12100,9.401043372798053,1,4,6,1.9459101490553132,1,0,1,6,6,2,0,96500.0
2,13,3,2,7800,8.962007209588313,0,2,11100,9.314790473332646,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,41100.0
1,11,0,6,12000,9.392745258631441,0,2,13000,9.472781556562168,1,1,2,1.0986122886681098,1,2,2,2,2,2,2,51000.0
2,6,3,5,9400,9.148571345578551,1,6,5000,8.517393171418904,2,2,2,1.0986122886681098,1,2,2,2,2,2,2,24400.0
2,6,8,4,4700,8.45553053102413,2,3,4300,8.366602832783736,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,17600.0
2,14,15,4,4500,8.412054873292933,0,6,1600,7.3783837129967145,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,10900.0
7,15,2,1,15000,9.61587214452889,0,6,6000,8.699681400989514,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,63000.0
0,11,6,2,13900,9.539716058977092,1,5,2900,7.972810784121404,2,2,6,1.9459101490553132,1,0,1,6,6,2,0,34200.0
4,3,12,1,3300,8.101980731853192,0,3,5400,8.594339400592892,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,19500.0
6,9,7,3,11600,9.358846580275406,2,1,12000,9.392745258631441,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,47600.0
2,1,5,3,13400,9.503084610020228,2,2,6700,8.81001204797317,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,40200.0
1,2,14,2,8200,9.012011377036412,1,3,8600,9.059633754551479,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,51200.0
3,4,1,4,3400,8.131824785007195,1,5,9400,9.148571345578551,1,6,6,1.9459101490553132,1,0,1,6,6,2,0,69200.0
7,15,8,3,14800,9.60245002503719,1,2,11500,9.350189267092581,1,6,5,1.791759469228055,0,2,0,5,5,5,2,83800.0
5,13,6,5,11900,9.38437770918244,2,0,10800,9.287394001418473,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,65900.0
5,5,1,4,8900,9.093918908958932,2,3,15000,9.61587214452889,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,53900.0
1,2,11,0,14600,9.588845298501564,2,5,13600,9.517898598432753,1,6,5,1.791759469228055,0,2,0,5,5,5,2,96200.0
7,0,12,6,12000,9.392745258631441,0,2,11700,9.367429587218957,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,47100.0
0,8,4,3,12700,9.44943600950432,1,2,10200,9.23024103368252,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,84100.0
2,5,2,4,2400,7.783640596221253,0,6,10100,9.220389707829185,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,42800.0
5,9,3,0,14300,9.568084743872936,2,6,10800,9.287394001418473,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,57500.0
5,6,1,2,14200,9.561067663645012,1,4,13400,9.503084610020228,2,2,2,1.0986122886681098,1,2,2,2,2,2,2,54400.0
2,6,6,6,3400,8.131824785007195,1,5,14800,9.60245002503719,1,2,5,1.791759469228055,0,2,0,5,5,5,2,92200.0
4,11,9,5,6100,8.716207971151853,1,3,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,22900.0
2,14,13,1,10200,9.23024103368252,0,1,13500,9.510519035757246,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,50700.0
1,6,0,6,13200,9.488047863280759,0,5,1200,7.0909098220799835,0,3,7,2.0794415416798357,0,1,2,0,7,1,1,22800.0
1,2,13,2,10600,9.268703615273097,1,2,7200,8.881975184248867,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,68200.0
6,6,3,4,4700,8.45553053102413,2,3,4000,8.294299608857235,1,3,2,1.0986122886681098,1,2,2,2,2,2,2,16700.0
5,6,4,4,2600,7.8636512654486515,2,3,9300,9.137877200242468,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,67700.0
7,4,11,5,14800,9.60245002503719,1,2,5800,8.665785595466064,1,4,3,1.3862943611198906,0,0,3,3,3,1,0,38000.0
4,5,3,3,11500,9.350189267092581,1,6,10900,9.296609807128359,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,87800.0
1,8,12,3,4800,8.476579508530941,0,5,9500,9.15915233520675,2,1,2,1.0986122886681098,1,2,2,2,2,2,2,33300.0
0,0,5,4,12100,9.401043372798053,1,4,2000,7.601402334583733,2,5,6,1.9459101490553132,1,0,1,6,6,2,0,26100.0
0,6,2,0,7900,8.974744612722734,1,4,13000,9.472781556562168,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,111900.0
0,13,8,2,9200,9.127067452782361,2,2,12200,9.409273194575334,2,6,6,1.9459101490553132,1,0,1,6,6,2,0,94600.0
0,10,9,1,12300,9.417435838868785,0,1,13200,9.488047863280759,0,5,3,1.3862943611198906,0,0,3,3,3,3,2,65100.0
1,14,2,5,12900,9.465060106725137,0,6,9100,9.116139576577355,1,0,6,1.9459101490553132,1,0,1,6,6,2,1,76600.0
5,13,1,3,14000,9.546884034617925,2,0,6700,8.81001204797317,1,1,3,1.3862943611198906,0,0,3,3,3,1,0,40800.0
3,9,15,3,6300,8.748463629942055,0,0,4200,8.343077871169383,0,0,3,1.3862943611198906,0,0,3,3,3,3,2,23100.0
3,2,7,0,1000,6.90875477931522,1,6,14100,9.55400099583723,0,2,5,1.791759469228055,0,2,0,5,5,5,2,85600.0
5,9,15,5,13700,9.525224101853109,2,1,7700,8.94910546953925,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,36800.0
4,11,7,5,4200,8.343077871169383,0,0,10800,9.287394001418473,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,58200.0
4,1,5,3,14100,9.55400099583723,0,2,3300,8.101980731853192,0,3,6,1.9459101490553132,1,0,1,6,6,6,2,37200.0
1,12,10,5,2400,7.783640596221253,0,6,9100,9.116139576577355,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,29700.0
6,7,8,1,6800,8.824824939175638,2,3,6300,8.748463629942055,0,0,5,1.791759469228055,0,2,0,5,5,5,2,44600.0
2,7,9,2,8800,9.082620630373812,1,1,5900,8.682877107057168,2,6,7,2.0794415416798357,0,1,2,0,7,1,0,56000.0
3,7,4,5,12600,9.441531454869693,0,0,1200,7.0909098220799835,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,16200.0
7,5,14,6,14800,9.60245002503719,1,2,4800,8.476579508530941,0,5,4,1.6094379124341003,1,1,4,4,4,4,2,38800.0
5,13,3,6,2800,7.937731775260109,1,0,6800,8.824824939175638,2,3,2,1.0986122886681098,1,2,2,2,2,2,2,23200.0
3,4,9,6,12100,9.401043372798053,1,4,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,20200.0
6,4,5,4,5900,8.682877107057168,2,6,10100,9.220389707829185,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,46300.0
5,8,8,1,4700,8.45553053102413,2,3,10200,9.23024103368252,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,35300.0
1,0,12,1,2700,7.901377353792616,0,5,2800,7.937731775260109,1,0,5,1.791759469228055,0,2,0,5,5,5,2,19500.0
4,10,7,2,7300,8.895766604056085,1,6,4300,8.366602832783736,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,37400.0
5,8,2,4,1800,7.496097345175956,0,1,10900,9.296609807128359,1,1,2,1.0986122886681098,1,2,2,2,2,2,2,34500.0
0,0,0,4,9700,9.179984251961283,1,5,10000,9.210440366976517,1,4,2,1.0986122886681098,1,2,2,2,2,2,2,39700.0
2,1,13,4,4500,8.412054873292933,0,6,7900,8.974744612722734,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,67700.0
2,1,10,0,13800,9.53249633228804,0,3,6200,8.732465848349879,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,32400.0
5,3,15,3,2200,7.696667081526462,1,2,3400,8.131824785007195,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,29400.0
7,5,8,4,11100,9.314790473332646,0,5,2800,7.937731775260109,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,19500.0
6,5,3,2,3500,8.160803920954665,2,0,14400,9.575052927597383,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,104300.0
1,9,3,1,4400,8.38958706681109,2,4,8600,9.059633754551479,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,38800.0
0,7,1,3,10900,9.296609807128359,1,1,10500,9.259225769705994,0,0,2,1.0986122886681098,1,2,2,2,2,2,2,42400.0
7,3,4,3,9600,9.169622538697624,0,3,7200,8.881975184248867,0,4,3,1.3862943611198906,0,0,3,3,3,3,2,38400.0
5,9,2,0,7200,8.881975184248867,0,4,5900,8.682877107057168,2,6,2,1.0986122886681098,1,2,2,2,2,2,2,24900.0
1,12,13,5,5500,8.612685172875459,1,5,1000,6.90875477931522,1,6,3,1.3862943611198906,0,0,3,3,3,1,0,9500.0
5,8,10,1,11300,9.332646496360152,2,2,7100,8.867990898182093,2,2,5,1.791759469228055,0,2,0,5,5,5,2,53900.0
2,13,8,2,2100,7.650168700845001,0,0,3800,8.24301946898925,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,32500.0
5,12,6,2,13800,9.53249633228804,0,3,5000,8.517393171418904,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,33800.0
7,14,3,2,11500,9.350189267092581,1,6,14700,9.595670797663967,0,0,3,1.3862943611198906,0,0,3,3,3,1,1,70300.0
4,0,6,0,9900,9.200391041122515,0,2,3900,8.268988209506656,0,1,3,1.3862943611198906,0,0,3,3,3,3,2,25500.0
7,4,1,2,10500,9.259225769705994,0,0,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,27300.0
3,6,12,2,11700,9.367429587218957,0,3,8500,9.04793908261736,1,2,5,1.791759469228055,0,2,0,5,5,5,2,62700.0
7,10,7,0,8600,9.059633754551479,2,4,2200,7.696667081526462,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,24000.0
7,14,3,1,10200,9.23024103368252,0,1,7800,8.962007209588313,0,2,7,2.0794415416798357,0,1,2,0,7,1,0,72600.0
6,6,10,4,9900,9.200391041122515,0,2,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,2,1,65900.0
7,3,9,2,14800,9.60245002503719,1,2,14400,9.575052927597383,0,1,5,1.791759469228055,0,2,0,5,5,5,2,101200.0
5,8,1,6,11500,9.350189267092581,1,6,5300,8.575650760987806,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,32700.0
6,4,9,6,7000,8.853808274977197,1,0,2600,7.8636512654486515,2,3,2,1.0986122886681098,1,2,2,2,2,2,2,14800.0
1,10,5,1,12100,9.401043372798053,1,4,8100,8.999742789830492,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,44500.0
5,2,11,6,10500,9.259225769705994,0,0,3600,8.188966863648876,0,2,5,1.791759469228055,0,2,0,5,5,5,2,32100.0
5,4,1,1,2000,7.601402334583733,2,5,11900,9.38437770918244,2,0,4,1.6094379124341003,1,1,4,4,4,4,2,61500.0
7,13,4,1,10100,9.220389707829185,2,6,3900,8.268988209506656,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,41300.0
1,12,10,6,10900,9.296609807128359,1,1,5800,8.665785595466064,1,4,6,1.9459101490553132,1,0,1,6,6,2,0,51500.0
7,0,5,5,7000,8.853808274977197,1,0,10900,9.296609807128359,1,1,4,1.6094379124341003,1,1,4,4,4,4,2,61500.0
1,2,2,1,10300,9.239996256883693,1,3,5700,8.648396877031582,0,2,6,1.9459101490553132,1,0,1,6,6,2,1,50200.0
7,5,11,6,2500,7.824445930877619,1,1,7000,8.853808274977197,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,51500.0
0,12,3,2,13500,9.510519035757246,0,4,6100,8.716207971151853,1,3,6,1.9459101490553132,1,0,1,6,6,2,1,56200.0
5,14,10,5,9800,9.19023970026918,2,0,8600,9.059633754551479,2,4,5,1.791759469228055,0,2,0,5,5,5,2,61400.0
5,12,8,1,11900,9.38437770918244,2,0,9600,9.169622538697624,0,3,5,1.791759469228055,0,2,0,5,5,5,2,69500.0
0,13,15,3,14100,9.55400099583723,0,2,3800,8.24301946898925,2,6,7,2.0794415416798357,0,1,2,0,7,1,0,44500.0
2,6,4,0,7800,8.962007209588313,0,2,6800,8.824824939175638,2,3,2,1.0986122886681098,1,2,2,2,2,2,2,28200.0
0,14,4,6,3600,8.188966863648876,0,2,12600,9.441531454869693,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,91800.0
1,9,3,3,13600,9.517898598432753,1,6,5500,8.612685172875459,1,5,5,1.791759469228055,0,2,0,5,5,5,2,46600.0
5,2,10,4,8900,9.093918908958932,2,3,2700,7.901377353792616,0,5,6,1.9459101490553132,1,0,1,6,6,2,1,27800.0
5,6,13,6,7600,8.936035096566041,1,5,13700,9.525224101853109,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,62400.0
2,2,5,1,13000,9.472781556562168,1,1,5600,8.630700432209832,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,57800.0
2,9,0,2,9500,9.15915233520675,2,1,2700,7.901377353792616,0,5,5,1.791759469228055,0,2,0,5,5,5,2,25700.0
7,0,15,3,13200,9.488047863280759,0,5,8600,9.059633754551479,2,4,7,2.0794415416798357,0,1,2,0,7,1,0,82000.0
0,2,6,6,13100,9.48044384215367,2,3,5000,8.517393171418904,2,2,6,1.9459101490553132,1,0,1,6,6,2,0,48100.0
7,1,12,1,5000,8.517393171418904,2,2,10600,9.268703615273097,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,36800.0
2,3,2,6,8100,8.999742789830492,0,1,6400,8.764209507142004,1,2,7,2.0794415416798357,0,1,2,0,7,1,0,59300.0
