slot_item,slot_price,slot_price_abs_log1p,slot_price_mod3,slot_price_mod7,slot_discount_percent,slot_discount_percent_abs_log1p,slot_discount_percent_is_even,slot_discount_percent_mod3,slot_discount_percent_mod7,slot_discount_percent_mod10,slot_currency_symbol,slot_store,gcd_all,n_multiple_pairs,y
8,4700,8.45553053102413,2,3,65,4.189654742026425,0,2,2,5,0,0,5,0,1645.0
6,280,5.638354669333745,1,0,10,2.3978952727983707,1,1,3,0,0,8,10,1,252.0
5,1600,7.3783837129967145,1,4,75,4.330733340286331,0,0,5,5,0,2,25,0,400.0
0,3500,8.160803920954665,2,0,70,4.2626798770413155,1,1,0,0,3,7,70,1,1050.0
2,1100,7.00397413672268,2,1,5,1.791759469228055,0,2,5,5,0,5,5,1,1045.0
2,3560,8.177796683277778,2,4,35,3.58351893845611,0,2,0,5,2,0,5,0,2314.0
7,2920,7.979681302387741,1,1,80,4.394449154672439,1,2,3,0,2,3,40,0,584.0
2,280,5.638354669333745,1,0,50,3.9318256327243257,1,2,1,0,0,0,10,0,140.0
7,2320,7.749753406274437,1,3,25,3.258096538021482,0,1,4,5,2,8,5,0,1740.0
3,3380,8.125926802707886,2,6,55,4.02535169073515,0,1,6,5,0,2,5,0,1521.0
6,1400,7.244941546337007,2,0,70,4.2626798770413155,1,1,0,0,1,7,70,1,420.0
1,3580,8.183397369998433,1,3,70,4.2626798770413155,1,1,0,0,2,10,10,0,1074.0
1,3360,8.119993827725105,0,0,35,3.58351893845611,0,2,0,5,2,8,35,1,2184.0
8,1640,7.403061091090091,2,2,80,4.394449154672439,1,2,3,0,3,2,40,0,328.0
4,4800,8.476579508530941,0,5,45,3.828641396489095,0,0,3,5,0,4,15,0,2640.0
1,3840,8.253488028345904,0,4,10,2.3978952727983707,1,1,3,0,1,2,10,1,3456.0
9,3080,8.033009498596668,2,0,30,3.4339872044851463,1,0,2,0,2,7,10,0,2156.0
4,2940,7.9865049385539955,0,0,80,4.394449154672439,1,2,3,0,3,5,20,0,588.0
9,1200,7.0909098220799835,0,3,40,3.713572066704308,1,1,5,0,0,7,40,1,720.0
9,2040,7.621195162809845,0,3,70,4.2626798770413155,1,1,0,0,2,3,10,0,612.0
4,1000,6.90875477931522,1,6,90,4.51085950651685,1,0,6,0,0,1,10,0,100.0
5,2780,7.930565854233965,2,1,5,1.791759469228055,0,2,5,5,1,10,5,1,2641.0
5,1760,7.473637108496206,2,3,50,3.9318256327243257,1,2,1,0,2,9,10,0,880.0
6,1320,7.186144304522325,0,4,45,3.828641396489095,0,0,3,5,3,1,15,0,726.0
0,1100,7.00397413672268,2,1,80,4.394449154672439,1,2,3,0,2,6,20,0,220.0
6,3000,8.006700845440367,0,4,10,2.3978952727983707,1,1,3,0,3,7,10,1,2700.0
2,1340,7.201170883281678,2,3,60,4.110873864173311,1,0,4,0,1,10,20,0,536.0
7,760,6.634633357861686,1,4,5,1.791759469228055,0,2,5,5,2,2,5,1,722.0
1,920,6.825460036255307,2,3,15,2.772588722239781,0,0,1,5,1,1,5,0,782.0
7,4920,8.501267040865978,0,6,90,4.51085950651685,1,0,6,0,2,7,30,0,492.0
6,4860,8.488999457045455,0,2,75,4.330733340286331,0,0,5,5,2,9,15,0,1215.0
2,1540,7.340186835320115,1,0,60,4.110873864173311,1,0,4,0,2,10,20,0,616.0
8,1200,7.0909098220799835,0,3,90,4.51085950651685,1,0,6,0,3,4,30,0,120.0
0,2020,7.611347717403621,1,4,60,4.110873864173311,1,0,4,0,0,4,20,0,808.0
1,4640,8.442685139241176,2,6,25,3.258096538021482,0,1,4,5,3,6,5,0,3480.0
6,840,6.734591659972948,0,0,50,3.9318256327243257,1,2,1,0,3,10,10,0,420.0
4,4860,8.488999457045455,0,2,50,3.9318256327243257,1,2,1,0,1,6,10,0,2430.0
0,3600,8.188966863648876,0,2,20,3.044522437723423,1,2,6,0,2,8,20,1,2880.0
9,340,5.831882477283517,1,4,50,3.9318256327243257,1,2,1,0,0,1,10,0,170.0
1,740,6.608000625296087,2,5,25,3.258096538021482,0,1,4,5,1,4,5,0,555.0
2,1360,7.215975002651466,1,2,70,4.2626798770413155,1,1,0,0,0,3,10,0,408.0
7,3460,8.149312843635345,1,2,25,3.258096538021482,0,1,4,5,1,7,5,0,2595.0
5,1460,7.2868764117507,2,4,80,4.394449154672439,1,2,3,0,0,1,20,0,292.0
1,3640,8.200013648175434,1,0,50,3.9318256327243257,1,2,1,0,0,2,10,0,1820.0
2,4880,8.493105395887147,2,1,65,4.189654742026425,0,2,2,5,1,8,5,0,1708.0
8,1200,7.0909098220799835,0,3,80,4.394449154672439,1,2,3,0,3,4,80,1,240.0
5,4960,8.509362612301048,1,4,20,3.044522437723423,1,2,6,0,2,2,20,1,3968.0
5,3320,8.108021221376747,2,2,25,3.258096538021482,0,1,4,5,3,0,5,0,2490.0
1,400,5.993961427306569,1,1,65,4.189654742026425,0,2,2,5,3,1,5,0,140.0
0,3240,8.083637203141548,0,6,5,1.791759469228055,0,2,5,5,3,6,5,1,3078.0
5,3540,8.172164452111904,0,5,65,4.189654742026425,0,2,2,5,0,10,5,0,1239.0
4,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,3,10,10,1,432.0
5,320,5.771441123130016,2,5,90,4.51085950651685,1,0,6,0,3,0,10,0,32.0
1,4720,8.459775920546287,1,2,35,3.58351893845611,0,2,0,5,3,1,5,0,3068.0
7,820,6.710523109452428,1,1,55,4.02535169073515,0,1,6,5,1,0,5,0,369.0
1,4620,8.438366410870266,0,0,50,3.9318256327243257,1,2,1,0,2,9,10,0,2310.0
5,700,6.55250788703459,1,0,50,3.9318256327243257,1,2,1,0,1,9,50,1,350.0
4,260,5.564520407322694,2,1,50,3.9318256327243257,1,2,1,0,3,7,10,0,130.0
5,2460,7.8083230503910555,0,3,80,4.394449154672439,1,2,3,0,2,6,20,0,492.0
4,4400,8.38958706681109,2,4,15,2.772588722239781,0,0,1,5,2,4,5,0,3740.0
2,600,6.398594934535208,0,5,50,3.9318256327243257,1,2,1,0,0,1,50,1,300.0
0,4620,8.438366410870266,0,0,15,2.772588722239781,0,0,1,5,1,7,15,1,3927.0
1,2900,7.972810784121404,2,2,70,4.2626798770413155,1,1,0,0,0,8,10,0,870.0
5,620,6.431331081933479,2,4,55,4.02535169073515,0,1,6,5,1,2,5,0,279.0
2,800,6.68586094706836,2,2,80,4.394449154672439,1,2,3,0,1,1,80,1,160.0
5,2780,7.930565854233965,2,1,25,3.258096538021482,0,1,4,5,3,5,5,0,2085.0
6,2120,7.659642954564682,2,6,30,3.4339872044851463,1,0,2,0,0,6,10,0,1484.0
1,2020,7.611347717403621,1,4,5,1.791759469228055,0,2,5,5,0,10,5,1,1919.0
6,1260,7.13966033596492,0,0,90,4.51085950651685,1,0,6,0,3,6,90,1,126.0
1,4980,8.513385953073284,0,3,55,4.02535169073515,0,1,6,5,0,6,5,0,2241.0
5,1000,6.90875477931522,1,6,45,3.828641396489095,0,0,3,5,3,5,5,0,550.0
1,2720,7.908754738783246,2,4,85,4.454347296253507,0,1,1,5,1,2,85,1,408.0
8,220,5.3981627015177525,1,3,50,3.9318256327243257,1,2,1,0,0,5,10,0,110.0
3,3760,8.232440158470336,1,1,45,3.828641396489095,0,0,3,5,2,6,5,0,2068.0
2,2840,7.951911381854188,2,5,20,3.044522437723423,1,2,6,0,2,8,20,1,2272.0
7,620,6.431331081933479,2,4,75,4.330733340286331,0,0,5,5,2,3,5,0,155.0
9,4680,8.45126704130007,0,4,80,4.394449154672439,1,2,3,0,3,4,40,0,936.0
2,2040,7.621195162809845,0,3,45,3.828641396489095,0,0,3,5,1,6,15,0,1122.0
9,4180,8.338305731356565,1,1,10,2.3978952727983707,1,1,3,0,2,5,10,1,3762.0
1,4640,8.442685139241176,2,6,35,3.58351893845611,0,2,0,5,0,4,5,0,3016.0
4,4420,8.394121193826242,1,3,65,4.189654742026425,0,2,2,5,3,1,65,1,1547.0
5,2860,7.95892649305011,1,4,65,4.189654742026425,0,2,2,5,2,7,65,1,1001.0
6,200,5.303304908059076,2,4,40,3.713572066704308,1,1,5,0,0,9,40,1,120.0
1,3700,8.216358332386156,1,4,80,4.394449154672439,1,2,3,0,0,1,20,0,740.0
1,1820,7.507141079727608,2,0,45,3.828641396489095,0,0,3,5,1,4,5,0,1001.0
2,580,6.364750756851911,1,6,10,2.3978952727983707,1,1,3,0,0,10,10,1,522.0
5,2260,7.72356247227797,1,6,15,2.772588722239781,0,0,1,5,0,5,5,0,1921.0
8,4080,8.314097335405807,0,6,35,3.58351893845611,0,2,0,5,3,10,5,0,2652.0
2,3820,8.2482674474469,1,5,90,4.51085950651685,1,0,6,0,0,10,10,0,382.0
4,980,6.8885724595653635,2,0,55,4.02535169073515,0,1,6,5,0,7,5,0,441.0
7,1140,7.039660349862076,0,6,35,3.58351893845611,0,2,0,5,2,4,5,0,741.0
0,4160,8.333510708982942,2,2,55,4.02535169073515,0,1,6,5,0,5,5,0,1872.0
9,560,6.329720905522696,2,0,85,4.454347296253507,0,1,1,5,2,6,5,0,84.0
7,260,5.564520407322694,2,1,15,2.772588722239781,0,0,1,5,0,2,5,0,221.0
4,2700,7.901377353792616,0,5,50,3.9318256327243257,1,2,1,0,1,8,50,1,1350.0
4,4120,8.323851131338817,1,4,25,3.258096538021482,0,1,4,5,0,0,5,0,3090.0
3,1520,7.327123292259293,2,1,50,3.9318256327243257,1,2,1,0,1,5,10,0,760.0
3,3920,8.27410200229233,2,0,5,1.791759469228055,0,2,5,5,0,2,5,1,3724.0
9,2860,7.95892649305011,1,4,10,2.3978952727983707,1,1,3,0,2,9,10,1,2574.0
1,4760,8.46821300919452,2,0,60,4.110873864173311,1,0,4,0,3,9,20,0,1904.0
6,2580,7.855932199718614,0,4,15,2.772588722239781,0,0,1,5,2,7,15,1,2193.0
3,880,6.78105762593618,1,5,65,4.189654742026425,0,2,2,5,0,3,5,0,308.0
1,2920,7.979681302387741,1,1,35,3.58351893845611,0,2,0,5,3,9,5,0,1898.0
2,2560,7.848153086199526,1,5,45,3.828641396489095,0,0,3,5,1,4,5,0,1408.0
5,1300,7.170888478512505,1,5,85,4.454347296253507,0,1,1,5,2,5,5,0,195.0
9,3060,8.026496938945412,0,1,70,4.2626798770413155,1,1,0,0,2,10,10,0,918.0
4,4700,8.45553053102413,2,3,55,4.02535169073515,0,1,6,5,3,0,5,0,2115.0
8,4200,8.343077871169383,0,0,70,4.2626798770413155,1,1,0,0,0,3,70,1,1260.0
3,2620,7.8713112033234065,1,2,5,1.791759469228055,0,2,5,5,3,2,5,1,2489.0
2,4740,8.464003362902119,0,1,35,3.58351893845611,0,2,0,5,0,0,5,0,3081.0
4,2840,7.951911381854188,2,5,50,3.9318256327243257,1,2,1,0,3,10,10,0,1420.0
7,4120,8.323851131338817,1,4,80,4.394449154672439,1,2,3,0,2,1,40,0,824.0
6,720,6.580639137284949,0,6,5,1.791759469228055,0,2,5,5,3,1,5,1,684.0
9,2800,7.937731775260109,1,0,35,3.58351893845611,0,2,0,5,3,8,35,1,1820.0
0,1620,7.390798521735676,0,3,70,4.2626798770413155,1,1,0,0,2,4,10,0,486.0
0,1740,7.462214939768189,0,4,20,3.044522437723423,1,2,6,0,1,9,20,1,1392.0
9,4000,8.294299608857235,1,3,35,3.58351893845611,0,2,0,5,1,3,5,0,2600.0
9,4320,8.371242135931933,0,1,60,4.110873864173311,1,0,4,0,3,10,60,1,1728.0
3,4020,8.299285906897275,0,2,35,3.58351893845611,0,2,0,5,3,6,5,0,2613.0
6,3180,8.064950891749143,0,2,35,3.58351893845611,0,2,0,5,0,5,5,0,2067.0
5,2540,7.840312983320164,2,6,40,3.713572066704308,1,1,5,0,1,7,20,0,1524.0
1,4960,8.509362612301048,1,4,60,4.110873864173311,1,0,4,0,1,10,20,0,1984.0
2,3080,8.033009498596668,2,0,40,3.713572066704308,1,1,5,0,1,0,40,1,1848.0
0,3380,8.125926802707886,2,6,75,4.330733340286331,0,0,5,5,0,9,5,0,845.0
5,1980,7.591357046698551,0,6,5,1.791759469228055,0,2,5,5,3,7,5,1,1881.0
5,2940,7.9865049385539955,0,0,80,4.394449154672439,1,2,3,0,1,6,20,0,588.0
6,3320,8.108021221376747,2,2,20,3.044522437723423,1,2,6,0,2,7,20,1,2656.0
1,4920,8.501267040865978,0,6,5,1.791759469228055,0,2,5,5,3,10,5,1,4674.0
0,1720,7.450660796211539,1,5,5,1.791759469228055,0,2,5,5,1,2,5,1,1634.0
0,1500,7.313886831633462,0,2,80,4.394449154672439,1,2,3,0,2,10,20,0,300.0
4,3740,8.227108234348146,2,2,85,4.454347296253507,0,1,1,5,0,2,85,1,561.0
0,1700,7.438971592395862,2,6,90,4.51085950651685,1,0,6,0,2,1,10,0,170.0
5,4840,8.484876589939695,1,3,60,4.110873864173311,1,0,4,0,3,2,20,0,1936.0
7,3860,8.258681496264236,2,3,10,2.3978952727983707,1,1,3,0,3,3,10,1,3474.0
8,1960,7.581209826196346,1,0,5,1.791759469228055,0,2,5,5,2,0,5,1,1862.0
7,300,5.707110264748875,0,6,50,3.9318256327243257,1,2,1,0,3,10,50,1,150.0
3,3780,8.237743803890933,0,0,25,3.258096538021482,0,1,4,5,0,2,5,0,2835.0
5,1140,7.039660349862076,0,6,80,4.394449154672439,1,2,3,0,1,8,20,0,228.0
3,2740,7.916078096302786,1,3,85,4.454347296253507,0,1,1,5,0,2,5,0,411.0
9,2200,7.696667081526462,1,2,90,4.51085950651685,1,0,6,0,2,9,10,0,220.0
3,3480,8.15507488781144,0,1,60,4.110873864173311,1,0,4,0,0,3,60,1,1392.0
0,1980,7.591357046698551,0,6,30,3.4339872044851463,1,0,2,0,1,9,30,1,1386.0
6,900,6.803505257608338,0,4,25,3.258096538021482,0,1,4,5,0,6,25,1,675.0
9,1700,7.438971592395862,2,6,85,4.454347296253507,0,1,1,5,2,2,85,1,255.0
8,3220,8.0774471493312,1,0,65,4.189654742026425,0,2,2,5,2,7,5,0,1127.0
7,1680,7.427144133408616,0,0,35,3.58351893845611,0,2,0,5,2,2,35,1,1092.0
2,620,6.431331081933479,2,4,10,2.3978952727983707,1,1,3,0,1,8,10,1,558.0
5,640,6.46302945692067,1,3,45,3.828641396489095,0,0,3,5,2,3,5,0,352.0
0,4420,8.394121193826242,1,3,5,1.791759469228055,0,2,5,5,2,0,5,1,4199.0
5,2240,7.714677473800927,2,0,10,2.3978952727983707,1,1,3,0,3,9,10,1,2016.0
3,440,6.089044875446846,2,6,40,3.713572066704308,1,1,5,0,3,6,40,1,264.0
0,1460,7.2868764117507,2,4,20,3.044522437723423,1,2,6,0,1,10,20,1,1168.0
2,2620,7.8713112033234065,1,2,70,4.2626798770413155,1,1,0,0,1,7,10,0,786.0
7,3740,8.227108234348146,2,2,20,3.044522437723423,1,2,6,0,0,8,20,1,2992.0
0,3340,8.114025442356757,1,1,35,3.58351893845611,0,2,0,5,1,1,5,0,2171.0
0,4880,8.493105395887147,2,1,55,4.02535169073515,0,1,6,5,0,7,5,0,2196.0
7,4020,8.299285906897275,0,2,10,2.3978952727983707,1,1,3,0,2,6,10,1,3618.0
6,1700,7.438971592395862,2,6,20,3.044522437723423,1,2,6,0,3,4,20,1,1360.0
8,1780,7.484930283289661,1,2,55,4.02535169073515,0,1,6,5,2,6,5,0,801.0
4,660,6.493753839851686,0,2,25,3.258096538021482,0,1,4,5,0,2,5,0,495.0
7,3920,8.27410200229233,2,0,85,4.454347296253507,0,1,1,5,2,4,5,0,588.0
2,660,6.493753839851686,0,2,25,3.258096538021482,0,1,4,5,2,4,5,0,495.0
6,3120,8.045908742270779,0,5,60,4.110873864173311,1,0,4,0,0,10,60,1,1248.0
5,4560,8.4252971767117,0,3,35,3.58351893845611,0,2,0,5,2,10,5,0,2964.0
7,4920,8.501267040865978,0,6,55,4.02535169073515,0,1,6,5,2,8,5,0,2214.0
5,1260,7.13966033596492,0,0,90,4.51085950651685,1,0,6,0,2,10,90,1,126.0
2,4500,8.412054873292933,0,6,20,3.044522437723423,1,2,6,0,2,8,20,1,3600.0
8,4340,8.375860015299594,2,0,30,3.4339872044851463,1,0,2,0,2,6,10,0,3038.0
9,2660,7.886457270977689,2,0,65,4.189654742026425,0,2,2,5,3,9,5,0,931.0
7,400,5.993961427306569,1,1,35,3.58351893845611,0,2,0,5,0,0,5,0,260.0
8,4720,8.459775920546287,1,2,45,3.828641396489095,0,0,3,5,3,9,5,0,2596.0
2,2540,7.840312983320164,2,6,55,4.02535169073515,0,1,6,5,1,6,5,0,1143.0
3,1480,7.300472814267799,1,3,90,4.51085950651685,1,0,6,0,1,7,10,0,148.0
3,4780,8.472405008626103,1,6,10,2.3978952727983707,1,1,3,0,1,10,10,1,4302.0
8,3160,8.058643712215618,1,3,50,3.9318256327243257,1,2,1,0,0,3,10,0,1580.0
7,2720,7.908754738783246,2,4,65,4.189654742026425,0,2,2,5,3,2,5,0,952.0
4,780,6.660575149839686,0,3,75,4.330733340286331,0,0,5,5,3,1,15,0,195.0
7,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,3,0,3,8,10,1,360.0
4,2700,7.901377353792616,0,5,85,4.454347296253507,0,1,1,5,2,10,5,0,405.0
7,4900,8.497194544909547,1,0,30,3.4339872044851463,1,0,2,0,0,7,10,0,3430.0
3,1980,7.591357046698551,0,6,60,4.110873864173311,1,0,4,0,3,4,60,1,792.0
7,1360,7.215975002651466,1,2,40,3.713572066704308,1,1,5,0,1,4,40,1,816.0
0,4960,8.509362612301048,1,4,85,4.454347296253507,0,1,1,5,0,4,5,0,744.0
4,3100,8.03947991910045,1,6,45,3.828641396489095,0,0,3,5,1,8,5,0,1705.0
2,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,3,0,3,2,10,1,540.0
7,3220,8.0774471493312,1,0,30,3.4339872044851463,1,0,2,0,1,9,10,0,2254.0
9,780,6.660575149839686,0,3,65,4.189654742026425,0,2,2,5,0,3,65,1,273.0
8,2660,7.886457270977689,2,0,40,3.713572066704308,1,1,5,0,3,9,20,0,1596.0
2,240,5.484796933490655,0,2,20,3.044522437723423,1,2,6,0,3,4,20,1,192.0
7,580,6.364750756851911,1,6,85,4.454347296253507,0,1,1,5,0,7,5,0,87.0
5,2340,7.75833346749091,0,2,30,3.4339872044851463,1,0,2,0,1,3,30,1,1638.0
8,220,5.3981627015177525,1,3,25,3.258096538021482,0,1,4,5,2,5,5,0,165.0
2,1280,7.155396301896734,2,6,40,3.713572066704308,1,1,5,0,2,3,40,1,768.0
2,2100,7.650168700845001,0,0,25,3.258096538021482,0,1,4,5,1,4,25,1,1575.0
6,1380,7.2305631534092925,0,1,50,3.9318256327243257,1,2,1,0,3,0,10,0,690.0
7,2000,7.601402334583733,2,5,10,2.3978952727983707,1,1,3,0,0,2,10,1,1800.0
2,520,6.255750041753367,1,2,10,2.3978952727983707,1,1,3,0,2,1,10,1,468.0
9,4360,8.380456667842767,1,6,80,4.394449154672439,1,2,3,0,0,6,40,0,872.0
2,1220,7.107425474110705,2,2,5,1.791759469228055,0,2,5,5,3,6,5,1,1159.0
0,3920,8.27410200229233,2,0,35,3.58351893845611,0,2,0,5,2,9,35,1,2548.0
8,960,6.8679744089702925,0,1,20,3.044522437723423,1,2,6,0,3,10,20,1,768.0
1,2780,7.930565854233965,2,1,25,3.258096538021482,0,1,4,5,2,7,5,0,2085.0
7,4020,8.299285906897275,0,2,80,4.394449154672439,1,2,3,0,2,4,20,0,804.0
6,1380,7.2305631534092925,0,1,10,2.3978952727983707,1,1,3,0,3,10,10,1,1242.0
8,3300,8.101980731853192,0,3,75,4.330733340286331,0,0,5,5,0,6,75,1,825.0
1,3460,8.149312843635345,1,2,55,4.02535169073515,0,1,6,5,1,3,5,0,1557.0
9,4840,8.484876589939695,1,3,75,4.330733340286331,0,0,5,5,1,9,5,0,1210.0
1,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,6,0,2,6,20,1,288.0
0,4740,8.464003362902119,0,1,5,1.791759469228055,0,2,5,5,1,2,5,1,4503.0
9,1400,7.244941546337007,2,0,70,4.2626798770413155,1,1,0,0,0,9,70,1,420.0
4,2720,7.908754738783246,2,4,85,4.454347296253507,0,1,1,5,1,6,85,1,408.0
0,4080,8.314097335405807,0,6,40,3.713572066704308,1,1,5,0,0,0,40,1,2448.0
9,4920,8.501267040865978,0,6,50,3.9318256327243257,1,2,1,0,1,0,10,0,2460.0
7,3000,8.006700845440367,0,4,30,3.4339872044851463,1,0,2,0,3,5,30,1,2100.0
7,4660,8.446985296372741,1,5,55,4.02535169073515,0,1,6,5,3,5,5,0,2097.0
8,1160,7.057036981697891,2,5,45,3.828641396489095,0,0,3,5,1,10,5,0,638.0
7,760,6.634633357861686,1,4,15,2.772588722239781,0,0,1,5,3,8,5,0,646.0
0,2080,7.640603826393634,1,1,60,4.110873864173311,1,0,4,0,3,2,20,0,832.0
2,2560,7.848153086199526,1,5,50,3.9318256327243257,1,2,1,0,0,1,10,0,1280.0
1,700,6.55250788703459,1,0,40,3.713572066704308,1,1,5,0,2,8,20,0,420.0
7,1920,7.560601162768557,0,2,90,4.51085950651685,1,0,6,0,2,4,30,0,192.0
2,2160,7.6783263565068856,0,4,30,3.4339872044851463,1,0,2,0,1,0,30,1,1512.0
4,2340,7.75833346749091,0,2,10,2.3978952727983707,1,1,3,0,3,0,10,1,2106.0
8,2680,7.893945138235959,1,6,55,4.02535169073515,0,1,6,5,1,0,5,0,1206.0
2,2460,7.8083230503910555,0,3,80,4.394449154672439,1,2,3,0,1,4,20,0,492.0
4,4880,8.493105395887147,2,1,25,3.258096538021482,0,1,4,5,3,3,5,0,3660.0
6,1940,7.57095858316901,2,1,25,3.258096538021482,0,1,4,5,2,3,5,0,1455.0
9,2140,7.669028288589683,1,5,10,2.3978952727983707,1,1,3,0,1,6,10,1,1926.0
0,4380,8.385032287813898,0,5,10,2.3978952727983707,1,1,3,0,0,9,10,1,3942.0
1,2580,7.855932199718614,0,4,60,4.110873864173311,1,0,4,0,3,0,60,1,1032.0
2,2220,7.7057128238944275,0,1,5,1.791759469228055,0,2,5,5,3,3,5,1,2109.0
1,1020,6.928537818164665,0,5,70,4.2626798770413155,1,1,0,0,2,3,10,0,306.0
5,3440,8.14351740579748,2,3,40,3.713572066704308,1,1,5,0,2,0,40,1,2064.0
3,3620,8.19450550976564,2,1,30,3.4339872044851463,1,0,2,0,0,6,10,0,2534.0
5,480,6.175867270105761,0,4,35,3.58351893845611,0,2,0,5,2,5,5,0,312.0
6,3600,8.188966863648876,0,2,30,3.4339872044851463,1,0,2,0,0,7,30,1,2520.0
1,1420,7.259116128097101,1,6,75,4.330733340286331,0,0,5,5,3,0,5,0,355.0
1,4500,8.412054873292933,0,6,50,3.9318256327243257,1,2,1,0,2,4,50,1,2250.0
4,2600,7.8636512654486515,2,3,90,4.51085950651685,1,0,6,0,2,7,10,0,260.0
5,2520,7.83241092718792,0,0,65,4.189654742026425,0,2,2,5,1,10,5,0,882.0
8,2780,7.930565854233965,2,1,65,4.189654742026425,0,2,2,5,3,1,5,0,973.0
0,2380,7.7752758464868625,1,0,60,4.110873864173311,1,0,4,0,3,0,20,0,952.0
0,2540,7.840312983320164,2,6,30,3.4339872044851463,1,0,2,0,3,7,10,0,1778.0
4,3680,8.210939733379021,2,5,10,2.3978952727983707,1,1,3,0,2,10,10,1,3312.0
6,3320,8.108021221376747,2,2,85,4.454347296253507,0,1,1,5,1,10,5,0,498.0
9,3500,8.160803920954665,2,0,75,4.330733340286331,0,0,5,5,3,1,25,0,875.0
4,2240,7.714677473800927,2,0,10,2.3978952727983707,1,1,3,0,1,5,10,1,2016.0
2,4140,8.328692583545568,0,3,50,3.9318256327243257,1,2,1,0,1,5,10,0,2070.0
8,3020,8.013343181386672,2,3,90,4.51085950651685,1,0,6,0,1,3,10,0,302.0
5,860,6.7580945044277305,2,6,15,2.772588722239781,0,0,1,5,2,8,5,0,731.0
9,2780,7.930565854233965,2,1,60,4.110873864173311,1,0,4,0,1,2,20,0,1112.0
4,380,5.942799375126701,2,2,80,4.394449154672439,1,2,3,0,3,9,20,0,76.0
4,4720,8.459775920546287,1,2,25,3.258096538021482,0,1,4,5,1,4,5,0,3540.0
6,260,5.564520407322694,2,1,35,3.58351893845611,0,2,0,5,2,6,5,0,169.0
9,3200,8.071218539969863,2,1,45,3.828641396489095,0,0,3,5,2,8,5,0,1760.0
4,3280,8.0959035329611,1,4,30,3.4339872044851463,1,0,2,0,0,5,10,0,2296.0
1,1260,7.13966033596492,0,0,25,3.258096538021482,0,1,4,5,0,1,5,0,945.0
6,2820,7.944846711001996,0,6,20,3.044522437723423,1,2,6,0,1,2,20,1,2256.0
0,280,5.638354669333745,1,0,85,4.454347296253507,0,1,1,5,3,2,5,0,42.0
5,1100,7.00397413672268,2,1,75,4.330733340286331,0,0,5,5,1,9,25,0,275.0
7,4080,8.314097335405807,0,6,45,3.828641396489095,0,0,3,5,3,0,15,0,2244.0
9,1020,6.928537818164665,0,5,80,4.394449154672439,1,2,3,0,0,9,20,0,204.0
5,3900,8.268988209506656,0,1,15,2.772588722239781,0,0,1,5,2,2,15,1,3315.0
5,500,6.2166061010848646,2,3,15,2.772588722239781,0,0,1,5,0,4,5,0,425.0
3,3560,8.177796683277778,2,4,80,4.394449154672439,1,2,3,0,3,9,40,0,712.0
5,240,5.484796933490655,0,2,55,4.02535169073515,0,1,6,5,0,7,5,0,108.0
1,1620,7.390798521735676,0,3,60,4.110873864173311,1,0,4,0,0,2,60,1,648.0
6,2840,7.951911381854188,2,5,30,3.4339872044851463,1,0,2,0,0,10,10,0,1988.0
4,3180,8.064950891749143,0,2,55,4.02535169073515,0,1,6,5,0,7,5,0,1431.0
7,3480,8.15507488781144,0,1,60,4.110873864173311,1,0,4,0,2,1,60,1,1392.0
8,1380,7.2305631534092925,0,1,25,3.258096538021482,0,1,4,5,2,9,5,0,1035.0
5,480,6.175867270105761,0,4,60,4.110873864173311,1,0,4,0,1,8,60,1,192.0
9,1100,7.00397413672268,2,1,65,4.189654742026425,0,2,2,5,2,2,5,0,385.0
0,2760,7.923348211930154,0,2,25,3.258096538021482,0,1,4,5,1,2,5,0,2070.0
5,480,6.175867270105761,0,4,40,3.713572066704308,1,1,5,0,2,0,40,1,288.0
8,3100,8.03947991910045,1,6,20,3.044522437723423,1,2,6,0,1,8,20,1,2480.0
9,1880,7.53955882930103,2,4,60,4.110873864173311,1,0,4,0,1,4,20,0,752.0
0,4520,8.416488487294606,2,5,85,4.454347296253507,0,1,1,5,3,7,5,0,678.0
0,2340,7.75833346749091,0,2,15,2.772588722239781,0,0,1,5,3,9,15,1,1989.0
2,3720,8.221747728346623,0,3,90,4.51085950651685,1,0,6,0,0,3,30,0,372.0
0,4780,8.472405008626103,1,6,70,4.2626798770413155,1,1,0,0,1,10,10,0,1434.0
6,3540,8.172164452111904,0,5,45,3.828641396489095,0,0,3,5,1,3,15,0,1947.0
7,2780,7.930565854233965,2,1,70,4.2626798770413155,1,1,0,0,3,10,10,0,834.0
6,4760,8.46821300919452,2,0,80,4.394449154672439,1,2,3,0,1,3,40,0,952.0
5,4160,8.333510708982942,2,2,40,3.713572066704308,1,1,5,0,0,8,40,1,2496.0
9,3440,8.14351740579748,2,3,85,4.454347296253507,0,1,1,5,3,0,5,0,516.0
7,3880,8.263848131368906,1,2,30,3.4339872044851463,1,0,2,0,3,4,10,0,2716.0
2,2420,7.791935956938058,2,5,55,4.02535169073515,0,1,6,5,1,3,55,1,1089.0
7,500,6.2166061010848646,2,3,40,3.713572066704308,1,1,5,0,2,7,20,0,300.0
9,2800,7.937731775260109,1,0,10,2.3978952727983707,1,1,3,0,0,1,10,1,2520.0
