slot_person_name,slot_item1,slot_item2,slot_item3,slot_min1,slot_min1_abs_log1p,slot_min1_is_even,slot_min1_mod3,slot_min1_mod7,slot_min1_mod10,slot_min2,slot_min2_abs_log1p,slot_min2_is_even,slot_min2_mod3,slot_min2_mod7,slot_min2_mod10,slot_min3,slot_min3_abs_log1p,slot_min3_is_even,slot_min3_mod3,slot_min3_mod7,slot_min3_mod10,slot_extra_percent,slot_extra_percent_abs_log1p,slot_extra_percent_is_even,slot_extra_percent_mod3,slot_extra_percent_mod7,slot_extra_percent_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
11,1,4,2,1005,6.913737350659685,0,0,4,5,275,5.62040086571715,0,2,2,5,1270,7.147559271189454,1,1,3,0,50,3.9318256327243257,1,2,1,0,2,5,0,45900.0
10,7,4,6,1380,7.2305631534092925,1,0,1,0,205,5.327876168789581,0,1,2,5,1715,7.447751280047908,0,2,0,5,100,4.61512051684126,1,1,2,0,1,5,0,79200.0
12,0,4,3,1325,7.189922170745808,0,2,2,5,1955,7.578656850594762,0,2,2,5,1720,7.450660796211539,1,1,5,0,50,3.9318256327243257,1,2,1,0,3,5,0,90000.0
14,0,0,0,525,6.26530121273771,0,0,0,5,100,4.61512051684126,1,1,2,0,1225,7.111512116496157,0,1,0,5,150,5.017279836814924,1,0,3,0,0,25,0,55500.0
4,1,4,4,360,5.8888779583328805,1,0,3,0,350,5.860786223465865,1,2,0,0,2865,7.960672608388117,0,0,2,5,25,3.258096538021482,0,1,4,5,1,5,1,53625.0
13,0,6,7,60,4.110873864173311,1,0,4,0,450,6.111467339502679,1,0,2,0,1565,7.356279876550748,0,2,4,5,150,5.017279836814924,1,0,3,0,3,5,1,62250.0
13,4,5,1,1725,7.453561871643373,0,0,3,5,1005,6.913737350659685,0,0,4,5,2870,7.962415680121064,1,2,0,0,150,5.017279836814924,1,0,3,0,1,5,0,168000.0
6,7,1,4,1885,7.542213463193403,0,1,2,5,290,5.673323267171493,1,2,3,0,1300,7.170888478512505,1,1,5,0,75,4.330733340286331,0,0,5,5,0,5,0,72975.0
0,0,6,1,695,6.54534966033442,0,2,2,5,1015,6.923628628138427,0,1,0,5,565,6.338594078203183,0,1,5,5,25,3.258096538021482,0,1,4,5,1,5,0,34125.0
8,1,0,3,1290,7.1631723908466425,1,0,2,0,1440,7.273092595999522,1,0,5,0,1120,7.02197642307216,1,1,0,0,175,5.170483995038151,0,1,0,5,2,5,0,127050.0
4,6,2,0,1200,7.0909098220799835,1,0,3,0,895,6.79794041297493,0,1,6,5,2830,7.9483852851118995,1,1,2,0,75,4.330733340286331,0,0,5,5,0,5,1,103425.0
12,4,6,0,255,5.545177444479562,0,0,3,5,1875,7.53689712956617,0,0,6,5,170,5.14166355650266,1,2,2,0,150,5.017279836814924,1,0,3,0,0,5,0,69000.0
5,6,1,4,960,6.8679744089702925,1,0,1,0,1585,7.368970402194793,0,1,3,5,2680,7.893945138235959,1,1,6,0,50,3.9318256327243257,1,2,1,0,3,5,0,94050.0
7,7,7,0,1620,7.390798521735676,1,0,3,0,1495,7.310550158534422,0,1,4,5,360,5.8888779583328805,1,0,3,0,50,3.9318256327243257,1,2,1,0,1,5,0,62550.0
13,5,6,1,1800,7.496097345175956,1,0,1,0,330,5.802118375377063,1,0,1,0,995,6.903747257584598,0,2,1,5,25,3.258096538021482,0,1,4,5,0,5,1,46875.0
2,2,6,1,1040,6.947937068614969,1,2,4,0,315,5.755742213586912,0,0,0,5,220,5.3981627015177525,1,1,3,0,175,5.170483995038151,0,1,0,5,1,5,0,51975.0
10,1,1,5,795,6.679599185844383,0,0,4,5,1900,7.550135342488429,1,1,3,0,455,6.1224928095143865,0,2,0,5,50,3.9318256327243257,1,2,1,0,1,5,1,56700.0
4,7,1,2,870,6.769641976852503,1,0,2,0,1420,7.259116128097101,1,1,6,0,2535,7.8383433155571165,0,0,1,5,125,4.836281906951478,0,2,6,5,2,5,0,130275.0
0,2,7,7,1085,6.990256500493881,0,2,0,5,580,6.364750756851911,1,1,6,0,410,6.018593214496234,1,2,4,0,75,4.330733340286331,0,0,5,5,1,5,0,43575.0
14,3,0,2,1690,7.43307534889858,1,1,3,0,310,5.739792912179234,1,1,2,0,2600,7.8636512654486515,1,2,3,0,150,5.017279836814924,1,0,3,0,3,10,0,138000.0
0,5,7,4,515,6.246106765481563,0,2,4,5,905,6.80903930604298,0,2,2,5,1730,7.456454555176209,1,2,1,0,175,5.170483995038151,0,1,0,5,3,5,0,103950.0
8,2,2,3,1815,7.504391559161238,0,0,2,5,1180,7.074116816197362,1,1,4,0,755,6.628041376179533,0,2,6,5,50,3.9318256327243257,1,2,1,0,3,5,0,67500.0
6,1,4,2,560,6.329720905522696,1,2,0,0,1255,7.135687347028144,0,1,2,5,735,6.601230118728877,0,0,0,5,50,3.9318256327243257,1,2,1,0,2,5,0,45900.0
2,6,2,5,1530,7.333676395657684,1,0,4,0,340,5.831882477283517,1,1,4,0,1805,7.498869733976931,0,2,6,5,175,5.170483995038151,0,1,0,5,1,5,0,121275.0
11,1,0,0,830,6.7226297948554485,1,2,4,0,1760,7.473637108496206,1,2,3,0,785,6.666956792429207,0,2,1,5,75,4.330733340286331,0,0,5,5,0,5,0,70875.0
4,7,4,0,1370,7.223295679562314,1,2,5,0,1090,6.994849985833071,1,1,5,0,1115,7.017506142941256,0,2,2,5,125,4.836281906951478,0,2,6,5,0,5,0,96525.0
4,6,6,6,1825,7.509883061154913,0,1,5,5,925,6.8308742346461795,0,1,1,5,2750,7.919719760924575,1,2,6,0,25,3.258096538021482,0,1,4,5,1,25,3,82500.0
0,1,6,3,965,6.873163834212518,0,2,6,5,405,6.0063531596017325,0,0,6,5,2930,7.983098940710892,1,2,4,0,175,5.170483995038151,0,1,0,5,0,5,0,141900.0
13,0,4,6,225,5.420534999272286,0,0,1,5,300,5.707110264748875,1,0,6,0,525,6.26530121273771,0,0,0,5,175,5.170483995038151,0,1,0,5,3,25,1,34650.0
9,5,2,7,585,6.373319789577012,0,0,4,5,1115,7.017506142941256,0,2,2,5,700,6.55250788703459,1,1,0,0,25,3.258096538021482,0,1,4,5,0,5,1,36000.0
9,4,5,6,1265,7.143617602704121,0,2,5,5,95,4.564348191467836,0,2,4,5,1390,7.237778191923443,1,1,4,0,125,4.836281906951478,0,2,6,5,3,5,0,74250.0
3,7,0,2,1575,7.362645270417825,0,0,0,5,505,6.226536669287466,0,1,1,5,1295,7.16703787691222,0,2,0,5,150,5.017279836814924,1,0,3,0,2,5,0,101250.0
13,4,1,3,775,6.654152520183219,0,1,5,5,445,6.100318952020064,0,1,4,5,155,5.049856007249537,0,2,1,5,25,3.258096538021482,0,1,4,5,3,5,2,20625.0
5,3,7,5,475,6.16541785423142,0,1,6,5,70,4.2626798770413155,1,1,0,0,80,4.394449154672439,1,2,3,0,50,3.9318256327243257,1,2,1,0,1,5,0,11250.0
11,4,2,4,115,4.7535901911063645,0,1,3,5,1900,7.550135342488429,1,1,3,0,710,6.566672429803241,1,2,3,0,75,4.330733340286331,0,0,5,5,2,5,0,57225.0
0,0,4,4,585,6.373319789577012,0,0,4,5,1060,6.966967138613983,1,1,3,0,580,6.364750756851911,1,1,6,0,50,3.9318256327243257,1,2,1,0,2,5,0,40050.0
3,6,4,5,1570,7.359467638255621,1,1,2,0,935,6.841615476477592,0,2,4,5,1220,7.107425474110705,1,2,2,0,100,4.61512051684126,1,1,2,0,3,5,0,89400.0
4,1,5,4,1970,7.58629630715272,1,2,3,0,155,5.049856007249537,0,2,1,5,1850,7.523481312573497,1,2,2,0,175,5.170483995038151,0,1,0,5,0,5,0,131175.0
6,0,2,1,1215,7.103322062526113,0,0,4,5,615,6.423246963533519,0,0,6,5,595,6.39024066706535,0,1,0,5,175,5.170483995038151,0,1,0,5,2,5,0,80025.0
6,6,2,4,740,6.608000625296087,1,2,5,0,1780,7.484930283289661,1,1,2,0,1605,7.381501894506707,0,0,2,5,175,5.170483995038151,0,1,0,5,1,5,0,136125.0
7,5,0,0,1775,7.4821189235521155,0,2,4,5,1460,7.2868764117507,1,2,4,0,2140,7.669028288589683,1,1,5,0,50,3.9318256327243257,1,2,1,0,1,5,0,96750.0
13,1,5,3,1400,7.244941546337007,1,2,0,0,455,6.1224928095143865,0,2,0,5,2270,7.7279755421055585,1,2,2,0,75,4.330733340286331,0,0,5,5,2,5,0,86625.0
6,1,4,3,845,6.740519359606223,0,2,5,5,225,5.420534999272286,0,0,1,5,880,6.78105762593618,1,1,5,0,25,3.258096538021482,0,1,4,5,0,5,1,29250.0
6,7,7,5,755,6.628041376179533,0,2,6,5,1825,7.509883061154913,0,1,5,5,470,6.154858094016418,1,2,1,0,125,4.836281906951478,0,2,6,5,1,5,0,82350.0
4,4,4,7,745,6.61472560020376,0,1,3,5,1590,7.372118028337787,1,0,1,0,2115,7.65728279297819,0,0,1,5,75,4.330733340286331,0,0,5,5,2,5,0,93450.0
8,0,0,7,415,6.030685260261263,0,1,2,5,1115,7.017506142941256,0,2,2,5,70,4.2626798770413155,1,1,0,0,125,4.836281906951478,0,2,6,5,2,5,0,43200.0
4,0,5,7,1410,7.252053951852814,1,0,3,0,1695,7.4360278163518485,0,0,1,5,1495,7.310550158534422,0,1,4,5,75,4.330733340286331,0,0,5,5,0,5,0,96600.0
7,3,6,6,1645,7.406103381237015,0,1,0,5,1845,7.520776415062797,0,0,4,5,2060,7.630946580890459,1,2,2,0,50,3.9318256327243257,1,2,1,0,0,5,0,99900.0
13,2,5,3,145,4.983606621708336,0,1,5,5,1425,7.262628600974241,0,0,4,5,2005,7.603897968521881,0,1,3,5,25,3.258096538021482,0,1,4,5,1,5,1,53625.0
11,7,5,2,1970,7.58629630715272,1,2,3,0,400,5.993961427306569,1,1,1,0,380,5.942799375126701,1,2,2,0,25,3.258096538021482,0,1,4,5,0,5,1,41250.0
12,1,7,4,920,6.825460036255307,1,2,3,0,155,5.049856007249537,0,2,1,5,2075,7.638198244285779,0,2,3,5,125,4.836281906951478,0,2,6,5,2,5,0,85050.0
8,4,0,6,1045,6.952728644624869,0,1,2,5,1660,7.415175109613295,1,1,1,0,1820,7.507141079727608,1,2,0,0,100,4.61512051684126,1,1,2,0,3,5,0,108600.0
1,7,6,5,1330,7.193685818395112,1,1,0,0,1515,7.323830566202317,0,0,3,5,2130,7.664346632098617,1,0,2,0,150,5.017279836814924,1,0,3,0,3,5,0,149250.0
9,1,6,4,1275,7.151485463904735,0,0,1,5,505,6.226536669287466,0,1,1,5,2045,7.6236419465115715,0,2,1,5,175,5.170483995038151,0,1,0,5,0,5,0,126225.0
3,4,2,2,585,6.373319789577012,0,0,4,5,1935,7.568379267836522,0,0,3,5,1130,7.030857476116121,1,2,3,0,50,3.9318256327243257,1,2,1,0,1,5,0,65700.0
2,1,1,4,1435,7.269616749608169,0,1,0,5,1475,7.297091005160418,0,2,5,5,1790,7.490529402060711,1,2,5,0,100,4.61512051684126,1,1,2,0,3,5,0,112800.0
14,0,5,4,745,6.61472560020376,0,1,3,5,910,6.814542897259958,1,1,0,0,70,4.2626798770413155,1,1,0,0,25,3.258096538021482,0,1,4,5,2,5,1,25875.0
13,5,3,6,255,5.545177444479562,0,0,3,5,65,4.189654742026425,0,2,2,5,2955,7.991592282068092,0,0,1,5,50,3.9318256327243257,1,2,1,0,3,5,0,58950.0
2,3,3,6,725,6.587550014824796,0,2,4,5,1740,7.462214939768189,1,0,4,0,2135,7.666690200080086,0,2,0,5,100,4.61512051684126,1,1,2,0,1,5,0,110400.0
5,3,1,0,1110,7.01301578963963,1,0,4,0,165,5.111987788356544,0,0,4,5,200,5.303304908059076,1,2,4,0,25,3.258096538021482,0,1,4,5,3,5,1,22125.0
0,0,3,7,1395,7.241366283322318,0,0,2,5,1925,7.563200592358071,0,2,0,5,1705,7.441906728051625,0,1,4,5,125,4.836281906951478,0,2,6,5,0,5,0,135675.0
8,0,0,6,150,5.017279836814924,1,0,3,0,330,5.802118375377063,1,0,1,0,2495,7.822444729489319,0,2,3,5,100,4.61512051684126,1,1,2,0,1,5,0,71400.0
9,3,2,7,290,5.673323267171493,1,2,3,0,1825,7.509883061154913,0,1,5,5,2210,7.701200180857446,1,2,5,0,100,4.61512051684126,1,1,2,0,2,5,0,103800.0
5,5,0,7,1205,7.095064377287131,0,2,1,5,225,5.420534999272286,0,0,1,5,2745,7.917900586327916,0,0,1,5,125,4.836281906951478,0,2,6,5,2,5,0,112725.0
4,7,7,5,1720,7.450660796211539,1,1,5,0,1460,7.2868764117507,1,2,4,0,1870,7.534228326274089,1,1,1,0,50,3.9318256327243257,1,2,1,0,3,10,0,90900.0
14,3,2,1,645,6.470799503782602,0,0,1,5,1930,7.565793282428515,1,1,5,0,75,4.330733340286331,0,0,5,5,100,4.61512051684126,1,1,2,0,0,5,0,63600.0
9,5,1,4,1970,7.58629630715272,1,2,3,0,405,6.0063531596017325,0,0,6,5,2900,7.972810784121404,1,2,2,0,125,4.836281906951478,0,2,6,5,0,5,0,142425.0
5,4,5,0,120,4.795790545596741,1,0,1,0,285,5.655991810819852,0,0,5,5,1695,7.4360278163518485,0,0,1,5,100,4.61512051684126,1,1,2,0,3,5,0,50400.0
13,7,1,5,1800,7.496097345175956,1,0,1,0,1790,7.490529402060711,1,2,5,0,535,6.284134161070802,0,1,3,5,50,3.9318256327243257,1,2,1,0,0,5,1,74250.0
11,4,3,7,1210,7.099201743553092,1,1,6,0,510,6.236369590203704,1,0,6,0,2055,7.628517626575055,0,0,4,5,100,4.61512051684126,1,1,2,0,2,5,0,90600.0
9,0,2,0,1895,7.547501682814967,0,2,5,5,380,5.942799375126701,1,2,2,0,2475,7.814399633804487,0,0,4,5,25,3.258096538021482,0,1,4,5,3,5,1,71250.0
9,2,5,6,1765,7.476472381163905,0,1,1,5,1570,7.359467638255621,1,1,2,0,765,6.641182169740591,0,0,2,5,150,5.017279836814924,1,0,3,0,2,5,0,123000.0
3,7,2,4,915,6.82001636467413,0,0,5,5,1865,7.531552381407289,0,2,3,5,2670,7.890208213109961,1,0,3,0,75,4.330733340286331,0,0,5,5,3,5,0,114450.0
10,5,0,7,395,5.981414211254481,0,2,3,5,1210,7.099201743553092,1,1,6,0,1920,7.560601162768557,1,0,2,0,25,3.258096538021482,0,1,4,5,0,5,0,52875.0
4,4,3,4,225,5.420534999272286,0,0,1,5,1780,7.484930283289661,1,1,2,0,895,6.79794041297493,0,1,6,5,125,4.836281906951478,0,2,6,5,3,5,0,78300.0
2,0,2,6,345,5.846438775057725,0,0,2,5,1435,7.269616749608169,0,1,0,5,1695,7.4360278163518485,0,0,1,5,50,3.9318256327243257,1,2,1,0,0,5,0,62550.0
2,2,6,4,625,6.439350371100098,0,1,2,5,70,4.2626798770413155,1,1,0,0,2180,7.687538766201629,1,2,3,0,75,4.330733340286331,0,0,5,5,1,5,0,60375.0
13,7,7,1,1745,7.465082736399547,0,2,2,5,80,4.394449154672439,1,2,3,0,1875,7.53689712956617,0,0,6,5,175,5.170483995038151,0,1,0,5,2,5,0,122100.0
5,6,6,0,630,6.447305862541213,1,0,0,0,490,6.19644412779452,1,1,0,0,1005,6.913737350659685,0,0,4,5,125,4.836281906951478,0,2,6,5,1,5,0,57375.0
2,6,1,2,675,6.516193076042964,0,0,3,5,1960,7.581209826196346,1,1,0,0,515,6.246106765481563,0,2,4,5,25,3.258096538021482,0,1,4,5,1,5,1,47250.0
11,7,2,4,1965,7.583756300707112,0,0,5,5,1185,7.078341579557671,0,0,2,5,2950,7.989899374942939,1,1,3,0,75,4.330733340286331,0,0,5,5,2,5,0,128100.0
1,1,4,0,1875,7.53689712956617,0,0,6,5,1880,7.53955882930103,1,2,4,0,2070,7.635786861395585,1,0,5,0,100,4.61512051684126,1,1,2,0,1,5,0,139800.0
8,5,2,2,340,5.831882477283517,1,1,4,0,1050,6.957497370876951,1,0,0,0,2385,7.777373602657861,0,0,5,5,25,3.258096538021482,0,1,4,5,0,5,1,56625.0
3,6,5,7,1440,7.273092595999522,1,0,5,0,1655,7.412160334945205,0,2,3,5,880,6.78105762593618,1,1,5,0,175,5.170483995038151,0,1,0,5,0,5,0,131175.0
6,4,3,7,430,6.066108090103747,1,1,3,0,1885,7.542213463193403,0,1,2,5,2135,7.666690200080086,0,2,0,5,25,3.258096538021482,0,1,4,5,3,5,0,66750.0
1,4,1,6,825,6.716594773520978,0,0,6,5,845,6.740519359606223,0,2,5,5,1305,7.174724309836376,0,0,3,5,75,4.330733340286331,0,0,5,5,2,5,1,62475.0
7,2,1,3,1735,7.459338895220296,0,1,6,5,150,5.017279836814924,1,0,3,0,2765,7.925157512224703,0,2,0,5,100,4.61512051684126,1,1,2,0,3,5,0,111600.0
11,3,1,6,340,5.831882477283517,1,1,4,0,300,5.707110264748875,1,0,6,0,1860,7.528869256642251,1,0,5,0,50,3.9318256327243257,1,2,1,0,0,10,1,45000.0
8,5,5,2,985,6.893656354602635,0,1,5,5,245,5.5053315359323625,0,2,0,5,1995,7.59890045687141,0,0,0,5,150,5.017279836814924,1,0,3,0,0,5,0,96750.0
11,3,4,6,1960,7.581209826196346,1,1,0,0,1990,7.596392304064196,1,1,2,0,2775,7.9287663216266955,0,0,3,5,25,3.258096538021482,0,1,4,5,1,5,1,100875.0
6,6,5,3,1625,7.3938782901077555,0,2,1,5,455,6.1224928095143865,0,2,0,5,2445,7.802209316247118,0,0,2,5,75,4.330733340286331,0,0,5,5,0,5,0,95025.0
14,0,4,3,135,4.912654885736052,0,0,2,5,1250,7.1316985104669115,1,2,4,0,2715,7.906915488678587,0,0,6,5,125,4.836281906951478,0,2,6,5,0,5,1,110700.0
12,1,0,6,1905,7.552762084214147,0,0,1,5,1815,7.504391559161238,0,0,2,5,2380,7.7752758464868625,1,1,0,0,50,3.9318256327243257,1,2,1,0,1,5,0,109800.0
0,0,6,3,1365,7.2196420401307355,0,0,0,5,1285,7.1592919047975645,0,1,4,5,1150,7.048386408721883,1,1,2,0,100,4.61512051684126,1,1,2,0,2,5,0,91200.0
13,2,1,0,600,6.398594934535208,1,0,5,0,265,5.583496308781699,0,1,6,5,2985,8.001689978099135,0,0,3,5,75,4.330733340286331,0,0,5,5,3,5,1,80850.0
14,5,2,4,120,4.795790545596741,1,0,1,0,785,6.666956792429207,0,2,1,5,2820,7.944846711001996,1,0,6,0,100,4.61512051684126,1,1,2,0,0,5,0,89400.0
10,3,6,4,1080,6.985641817639208,1,0,2,0,1895,7.547501682814967,0,2,5,5,1325,7.189922170745808,0,2,2,5,50,3.9318256327243257,1,2,1,0,3,5,0,77400.0
9,4,0,6,1950,7.576097340623111,1,0,4,0,1380,7.2305631534092925,1,0,1,0,145,4.983606621708336,0,1,5,5,50,3.9318256327243257,1,2,1,0,3,5,1,62550.0
1,2,3,7,1220,7.107425474110705,1,2,2,0,475,6.16541785423142,0,1,6,5,2305,7.743269700829004,0,1,2,5,50,3.9318256327243257,1,2,1,0,2,5,0,72000.0
8,0,2,4,95,4.564348191467836,0,2,4,5,1505,7.317212408359839,0,2,0,5,600,6.398594934535208,1,0,5,0,175,5.170483995038151,0,1,0,5,3,5,0,72600.0
10,5,6,0,1290,7.1631723908466425,1,0,2,0,175,5.170483995038151,0,1,0,5,1185,7.078341579557671,0,0,2,5,175,5.170483995038151,0,1,0,5,3,5,1,87450.0
14,4,2,4,1970,7.58629630715272,1,2,3,0,1795,7.493317248862145,0,1,3,5,635,6.455198563340122,0,2,5,5,125,4.836281906951478,0,2,6,5,2,5,0,118800.0
1,7,4,5,1590,7.372118028337787,1,0,1,0,1840,7.518064181233078,1,1,6,0,1595,7.3752557780097545,0,2,6,5,150,5.017279836814924,1,0,3,0,1,5,0,150750.0
10,6,4,5,160,5.081404364984463,1,1,6,0,1545,7.343426229147367,0,0,5,5,1120,7.02197642307216,1,1,0,0,125,4.836281906951478,0,2,6,5,2,5,1,76275.0
6,7,5,6,330,5.802118375377063,1,0,1,0,1575,7.362645270417825,0,0,0,5,1345,7.204892510204673,0,1,1,5,75,4.330733340286331,0,0,5,5,1,5,1,68250.0
2,0,4,4,65,4.189654742026425,0,2,2,5,800,6.68586094706836,1,2,2,0,2060,7.630946580890459,1,2,2,0,100,4.61512051684126,1,1,2,0,2,5,1,70200.0
10,0,1,4,65,4.189654742026425,0,2,2,5,230,5.442417710521793,1,2,6,0,1205,7.095064377287131,0,2,1,5,150,5.017279836814924,1,0,3,0,1,5,0,45000.0
7,0,7,1,1175,7.069874128458572,0,2,6,5,1765,7.476472381163905,0,1,1,5,2085,7.643003635560718,0,0,6,5,25,3.258096538021482,0,1,4,5,2,5,1,75375.0
2,4,6,6,1955,7.578656850594762,0,2,2,5,70,4.2626798770413155,1,1,0,0,2900,7.972810784121404,1,2,2,0,125,4.836281906951478,0,2,6,5,1,5,0,132975.0
14,1,3,1,1260,7.13966033596492,1,0,0,0,620,6.431331081933479,1,2,4,0,1795,7.493317248862145,0,1,3,5,125,4.836281906951478,0,2,6,5,2,5,0,99225.0
5,6,3,7,325,5.786897381366708,0,1,3,5,1140,7.039660349862076,1,0,6,0,1960,7.581209826196346,1,1,0,0,175,5.170483995038151,0,1,0,5,1,5,0,113025.0
6,1,4,1,225,5.420534999272286,0,0,1,5,85,4.454347296253507,0,1,1,5,2890,7.969357742016346,1,1,6,0,25,3.258096538021482,0,1,4,5,1,5,2,48000.0
8,5,6,0,1745,7.465082736399547,0,2,2,5,1430,7.266128779556451,1,2,2,0,1150,7.048386408721883,1,1,2,0,125,4.836281906951478,0,2,6,5,0,5,0,116775.0
3,3,0,0,1325,7.189922170745808,0,2,2,5,315,5.755742213586912,0,0,0,5,1010,6.918695219020472,1,2,2,0,150,5.017279836814924,1,0,3,0,3,5,0,79500.0
10,4,4,0,1275,7.151485463904735,0,0,1,5,635,6.455198563340122,0,2,5,5,1765,7.476472381163905,0,1,1,5,175,5.170483995038151,0,1,0,5,1,5,0,121275.0
10,4,2,4,455,6.1224928095143865,0,2,0,5,1955,7.578656850594762,0,2,2,5,215,5.375278407684165,0,2,5,5,25,3.258096538021482,0,1,4,5,2,5,0,39375.0
1,0,1,4,1600,7.3783837129967145,1,1,4,0,250,5.5254529391317835,1,1,5,0,825,6.716594773520978,0,0,6,5,175,5.170483995038151,0,1,0,5,3,25,0,88275.0
8,0,6,2,755,6.628041376179533,0,2,6,5,435,6.077642243349034,0,0,1,5,1585,7.368970402194793,0,1,3,5,25,3.258096538021482,0,1,4,5,3,5,0,41625.0
0,1,1,1,75,4.330733340286331,0,0,5,5,510,6.236369590203704,1,0,6,0,115,4.7535901911063645,0,1,3,5,75,4.330733340286331,0,0,5,5,3,5,1,14700.0
9,6,3,1,1480,7.300472814267799,1,1,3,0,1860,7.528869256642251,1,0,5,0,2735,7.914252278742441,0,2,5,5,100,4.61512051684126,1,1,2,0,3,5,0,145800.0
4,2,5,1,1790,7.490529402060711,1,2,5,0,70,4.2626798770413155,1,1,0,0,1640,7.403061091090091,1,2,2,0,50,3.9318256327243257,1,2,1,0,0,10,0,63000.0
1,7,6,4,750,6.621405651764134,1,0,1,0,1625,7.3938782901077555,0,2,1,5,850,6.7464121285733745,1,1,3,0,125,4.836281906951478,0,2,6,5,2,25,2,87075.0
9,5,5,6,625,6.439350371100098,0,1,2,5,790,6.673297967767654,1,1,6,0,2985,8.001689978099135,0,0,3,5,50,3.9318256327243257,1,2,1,0,3,5,0,79200.0
6,4,7,0,1790,7.490529402060711,1,2,5,0,1965,7.583756300707112,0,0,5,5,2095,7.647786045440933,0,1,2,5,75,4.330733340286331,0,0,5,5,2,5,0,122850.0
11,7,3,5,1250,7.1316985104669115,1,2,4,0,1050,6.957497370876951,1,0,0,0,2750,7.919719760924575,1,2,6,0,75,4.330733340286331,0,0,5,5,2,25,1,106050.0
12,4,3,2,1480,7.300472814267799,1,1,3,0,1485,7.303843225277705,0,0,1,5,1010,6.918695219020472,1,2,2,0,75,4.330733340286331,0,0,5,5,1,5,0,83475.0
14,4,3,1,635,6.455198563340122,0,2,5,5,1100,7.00397413672268,1,2,1,0,2615,7.86940171257709,0,2,4,5,125,4.836281906951478,0,2,6,5,3,5,0,117450.0
6,3,7,1,1590,7.372118028337787,1,0,1,0,900,6.803505257608338,1,0,4,0,410,6.018593214496234,1,2,4,0,100,4.61512051684126,1,1,2,0,1,10,1,69600.0
13,2,0,3,315,5.755742213586912,0,0,0,5,105,4.663439094112067,0,0,0,5,2655,7.884576510596324,0,0,2,5,25,3.258096538021482,0,1,4,5,2,5,1,46125.0
13,3,7,6,700,6.55250788703459,1,1,0,0,385,5.955837369464831,0,1,0,5,165,5.111987788356544,0,0,4,5,175,5.170483995038151,0,1,0,5,0,5,1,41250.0
6,1,5,4,445,6.100318952020064,0,1,4,5,1600,7.3783837129967145,1,1,4,0,2905,7.974532844130228,0,1,0,5,25,3.258096538021482,0,1,4,5,1,5,1,74250.0
7,0,3,2,535,6.284134161070802,0,1,3,5,1480,7.300472814267799,1,1,3,0,2810,7.941295570906532,1,2,3,0,25,3.258096538021482,0,1,4,5,2,5,0,72375.0
5,5,5,4,1425,7.262628600974241,0,0,4,5,625,6.439350371100098,0,1,2,5,1250,7.1316985104669115,1,2,4,0,100,4.61512051684126,1,1,2,0,0,25,1,79200.0
7,2,5,0,1560,7.353081920515432,1,0,6,0,1235,7.119635638017636,0,2,3,5,355,5.87493073085203,0,1,5,5,150,5.017279836814924,1,0,3,0,2,5,0,94500.0
9,5,7,5,695,6.54534966033442,0,2,2,5,1365,7.2196420401307355,0,0,0,5,1140,7.039660349862076,1,0,6,0,150,5.017279836814924,1,0,3,0,3,5,0,96000.0
4,1,5,1,880,6.78105762593618,1,1,5,0,1055,6.962243464266207,0,2,5,5,2540,7.840312983320164,1,2,6,0,50,3.9318256327243257,1,2,1,0,0,5,0,80550.0
13,7,6,6,250,5.5254529391317835,1,1,5,0,745,6.61472560020376,0,1,3,5,305,5.723585101952381,0,2,4,5,100,4.61512051684126,1,1,2,0,2,5,0,31200.0
11,4,7,1,1145,7.044032897274685,0,2,4,5,220,5.3981627015177525,1,1,3,0,2535,7.8383433155571165,0,0,1,5,50,3.9318256327243257,1,2,1,0,1,5,0,70200.0
4,5,6,3,680,6.523562306149512,1,2,1,0,895,6.79794041297493,0,1,6,5,1275,7.151485463904735,0,0,1,5,25,3.258096538021482,0,1,4,5,3,5,1,42750.0
6,2,1,7,200,5.303304908059076,1,2,4,0,140,4.948759890378168,1,2,0,0,2660,7.886457270977689,1,2,0,0,50,3.9318256327243257,1,2,1,0,3,10,2,54000.0
5,1,2,4,1270,7.147559271189454,1,1,3,0,785,6.666956792429207,0,2,1,5,1345,7.204892510204673,0,1,1,5,50,3.9318256327243257,1,2,1,0,0,5,0,61200.0
8,1,4,3,1080,6.985641817639208,1,0,2,0,1275,7.151485463904735,0,0,1,5,870,6.769641976852503,1,0,2,0,50,3.9318256327243257,1,2,1,0,0,5,0,58050.0
9,4,7,5,1355,7.212294468500341,0,2,4,5,955,6.862757913051401,0,1,3,5,1065,6.97166860472579,0,0,1,5,25,3.258096538021482,0,1,4,5,0,5,0,50625.0
11,5,0,3,1500,7.313886831633462,1,0,2,0,855,6.752270376141742,0,0,1,5,70,4.2626798770413155,1,1,0,0,125,4.836281906951478,0,2,6,5,3,5,1,65475.0
10,3,0,3,460,6.133398042996649,1,1,5,0,1900,7.550135342488429,1,1,3,0,2915,7.977968093128549,0,2,3,5,75,4.330733340286331,0,0,5,5,1,5,0,110775.0
8,6,4,3,250,5.5254529391317835,1,1,5,0,1075,6.98100574072173,0,1,4,5,1725,7.453561871643373,0,0,3,5,150,5.017279836814924,1,0,3,0,0,25,0,91500.0
