slot_producer,slot_product_name_singular,slot_product_name_plural,slot_per_day,slot_per_day_abs_log1p,slot_per_day_is_even,slot_per_day_mod3,slot_per_day_mod5,slot_per_day_mod7,slot_per_day_mod10,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_is_even,slot_unit_price_mod3,slot_unit_price_mod5,slot_unit_price_mod7,slot_unit_price_mod10,slot_currency_symbol,slot_num_weeks,slot_num_weeks_abs_log1p,slot_num_weeks_is_even,slot_num_weeks_mod3,slot_num_weeks_mod5,slot_num_weeks_mod7,slot_num_weeks_mod10,n_multiple_pairs,y
4,5,5,6160,8.725994381014571,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,3,1.3862943611198906,0,0,3,3,3,2,517440.0
1,4,4,14639,9.591512787515303,0,2,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,5,1.791759469228055,0,2,0,5,5,1,5123650.0
3,9,9,9937,9.204121072162266,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,1,1,0.6931471805599453,0,1,1,1,1,3,1043385.0
1,3,3,1912,7.556427969440253,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,4,1.6094379124341003,1,1,4,4,4,3,214144.0
0,5,5,14912,9.609988594762783,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,3,2,1.0986122886681098,1,2,2,2,2,3,3340288.0
0,2,2,7479,8.919988070968524,0,0,4,3,9,7,2.0794415416798357,0,1,2,0,7,3,2,1.0986122886681098,1,2,2,2,2,1,732942.0
0,9,9,12579,9.439863530254431,0,0,4,0,9,6,1.9459101490553132,1,0,1,6,6,3,5,1.791759469228055,0,2,0,5,5,1,2641590.0
5,8,8,18039,9.800346793616615,0,0,4,0,9,25,3.258096538021482,0,1,0,4,5,0,1,0.6931471805599453,0,1,1,1,1,4,3156825.0
6,9,9,14788,9.601638940166769,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,3,1.3862943611198906,0,0,3,3,3,1,931644.0
0,8,8,13265,9.492959650085501,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,3,4,1.6094379124341003,1,1,4,4,4,2,5199880.0
6,3,3,14765,9.60008251961911,0,2,0,2,5,16,2.833213344056216,1,1,1,2,6,3,5,1.791759469228055,0,2,0,5,5,1,8268400.0
6,5,5,18850,9.844321241866913,1,1,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,1.0986122886681098,1,2,2,2,2,1,791700.0
3,2,2,12494,9.433083843269053,1,2,4,6,4,23,3.1780538303479458,0,2,3,2,3,0,5,1.791759469228055,0,2,0,5,5,0,10057670.0
6,5,5,6085,8.713746330456916,0,1,0,2,5,1,0.6931471805599453,0,1,1,1,1,0,3,1.3862943611198906,0,0,3,3,3,3,127785.0
6,1,1,16119,9.68781601606062,0,0,4,5,9,16,2.833213344056216,1,1,1,2,6,1,5,1.791759469228055,0,2,0,5,5,0,9026640.0
5,6,6,19936,9.900332580842827,1,1,1,0,6,13,2.6390573296152584,0,1,3,6,3,2,6,1.9459101490553132,1,0,1,6,6,1,10885056.0
6,7,7,4384,8.385944904806284,1,1,4,2,4,13,2.6390573296152584,0,1,3,6,3,3,1,0.6931471805599453,0,1,1,1,1,3,398944.0
4,9,9,10383,9.248021438943871,0,0,3,2,3,19,2.995732273553991,0,1,4,5,9,3,5,1.791759469228055,0,2,0,5,5,0,6904695.0
5,6,6,14776,9.600827196903634,1,1,1,6,6,22,3.1354942159291497,1,1,2,1,2,1,6,1.9459101490553132,1,0,1,6,6,0,13653024.0
2,0,0,8899,9.093806555720231,0,1,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,3,1.3862943611198906,0,0,3,3,3,0,1495032.0
4,3,3,13200,9.488047863280759,1,0,0,5,0,17,2.8903717578961645,0,2,2,3,7,1,1,0.6931471805599453,0,1,1,1,1,3,1570800.0
3,4,4,15300,9.635673464721814,1,0,0,5,0,18,2.9444389791664403,1,0,3,4,8,0,4,1.6094379124341003,1,1,4,4,4,2,7711200.0
3,0,0,2908,7.975564658495202,1,1,3,3,8,21,3.091042453358316,0,0,1,0,1,1,6,1.9459101490553132,1,0,1,6,6,1,2564856.0
0,2,2,6303,8.748939631537715,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,3,5,1.791759469228055,0,2,0,5,5,0,3750285.0
3,2,2,11176,9.321613374385612,1,1,1,4,6,24,3.2188758248682006,1,0,4,3,4,2,2,1.0986122886681098,1,2,2,2,2,2,3755136.0
0,6,6,3070,8.029758520440822,1,1,0,4,0,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,2,171920.0
1,5,5,3666,8.207129168071326,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,1,0.6931471805599453,0,1,1,1,1,3,205296.0
0,9,9,574,6.354370040797351,1,1,4,0,4,23,3.1780538303479458,0,2,3,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,554484.0
6,3,3,8010,8.988570876215118,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,3,3,1.3862943611198906,0,0,3,3,3,3,3027780.0
5,4,4,16292,9.698490846702954,1,2,2,3,2,22,3.1354942159291497,1,1,2,1,2,0,5,1.791759469228055,0,2,0,5,5,0,12544840.0
4,3,3,16573,9.715590481408988,0,1,3,4,3,10,2.3978952727983707,1,1,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,3,1160110.0
5,2,2,1890,7.544861068658458,1,0,0,0,0,23,3.1780538303479458,0,2,3,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,1825740.0
2,7,7,11139,9.318297513481275,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,1,5,1.791759469228055,0,2,0,5,5,1,5458110.0
2,0,0,10561,9.26501793326688,0,1,1,5,1,1,0.6931471805599453,0,1,1,1,1,2,1,0.6931471805599453,0,1,1,1,1,5,73927.0
2,1,1,7536,8.92757950384347,1,0,1,4,6,2,1.0986122886681098,1,2,2,2,2,3,3,1.3862943611198906,0,0,3,3,3,2,316512.0
0,0,0,16382,9.703999490820264,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,1,6,1.9459101490553132,1,0,1,6,6,0,11008704.0
6,4,4,9575,9.16701524723781,0,2,0,6,5,18,2.9444389791664403,1,0,3,4,8,2,3,1.3862943611198906,0,0,3,3,3,1,3619350.0
4,0,0,2121,7.660114319173928,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,0,2,1.0986122886681098,1,2,2,2,2,2,653268.0
3,8,8,17107,9.7473014693468,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,957992.0
6,1,1,9807,9.190953658175992,0,0,2,0,7,15,2.772588722239781,0,0,0,1,5,1,6,1.9459101490553132,1,0,1,6,6,1,6178410.0
6,4,4,4106,8.320448113956559,1,2,1,4,6,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,3,172452.0
0,3,3,14953,9.61273410155986,0,1,3,1,3,23,3.1780538303479458,0,2,3,2,3,0,6,1.9459101490553132,1,0,1,6,6,0,14444598.0
4,1,1,17613,9.776449319365405,0,0,3,1,3,22,3.1354942159291497,1,1,2,1,2,1,1,0.6931471805599453,0,1,1,1,1,3,2712402.0
3,1,1,3260,8.089789175789319,1,2,0,5,0,20,3.044522437723423,1,2,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,3,1825600.0
3,9,9,8533,9.051813463747946,0,1,3,0,3,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,2,2150316.0
2,7,7,8946,9.099073559547596,1,0,1,0,6,22,3.1354942159291497,1,1,2,1,2,2,3,1.3862943611198906,0,0,3,3,3,2,4133052.0
2,0,0,18796,9.841452561616595,1,1,1,1,6,9,2.302585092994046,0,0,4,2,9,0,5,1.791759469228055,0,2,0,5,5,0,5920740.0
5,0,0,14398,9.57491403870827,1,1,3,6,8,11,2.4849066497880004,0,2,1,4,1,0,5,1.791759469228055,0,2,0,5,5,0,5543230.0
4,0,0,6232,8.73761303680885,1,1,2,2,2,20,3.044522437723423,1,2,0,6,0,1,5,1.791759469228055,0,2,0,5,5,1,4362400.0
6,7,7,10266,9.236690147298965,1,0,1,4,6,16,2.833213344056216,1,1,1,2,6,2,2,1.0986122886681098,1,2,2,2,2,2,2299584.0
6,0,0,14667,9.593423529191217,0,0,2,2,7,8,2.1972245773362196,1,2,3,1,8,2,2,1.0986122886681098,1,2,2,2,2,1,1642704.0
4,0,0,11030,9.308464769969381,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,3,5,1.791759469228055,0,2,0,5,5,4,386050.0
3,8,8,4200,8.343077871169383,1,0,0,0,0,11,2.4849066497880004,0,2,1,4,1,3,5,1.791759469228055,0,2,0,5,5,2,1617000.0
2,2,2,7456,8.916908467543795,1,1,1,1,6,4,1.6094379124341003,1,1,4,4,4,3,1,0.6931471805599453,0,1,1,1,1,4,208768.0
4,4,4,17680,9.780245895678089,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,1,2,1.0986122886681098,1,2,2,2,2,3,3465280.0
0,3,3,2840,7.951911381854188,1,2,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,0.6931471805599453,0,1,1,1,1,4,79520.0
6,4,4,2587,7.858640655620791,0,1,2,4,7,11,2.4849066497880004,0,2,1,4,1,2,1,0.6931471805599453,0,1,1,1,1,3,199199.0
3,6,6,18008,9.798626911919953,1,2,3,4,8,10,2.3978952727983707,1,1,0,3,0,2,6,1.9459101490553132,1,0,1,6,6,0,7563360.0
4,8,8,5790,8.66406026722579,1,0,0,1,0,17,2.8903717578961645,0,2,2,3,7,1,1,0.6931471805599453,0,1,1,1,1,3,689010.0
5,8,8,11679,9.365633256382218,0,0,4,3,9,8,2.1972245773362196,1,2,3,1,8,1,3,1.3862943611198906,0,0,3,3,3,1,1962072.0
0,6,6,1524,7.329749689041512,1,0,4,5,4,23,3.1780538303479458,0,2,3,2,3,1,4,1.6094379124341003,1,1,4,4,4,1,981456.0
1,6,6,6189,8.730690365678642,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,5,43323.0
2,5,5,3646,8.20166019080868,1,1,1,6,6,16,2.833213344056216,1,1,1,2,6,3,3,1.3862943611198906,0,0,3,3,3,0,1225056.0
1,3,3,5099,8.536995818712418,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,0,3,1.3862943611198906,0,0,3,3,3,0,2355738.0
5,2,2,18881,9.845964366292462,0,2,1,2,1,4,1.6094379124341003,1,1,4,4,4,2,3,1.3862943611198906,0,0,3,3,3,0,1586004.0
4,8,8,18349,9.817384853482716,0,1,4,2,9,23,3.1780538303479458,0,2,3,2,3,1,1,0.6931471805599453,0,1,1,1,1,3,2954189.0
2,5,5,17750,9.784197131344804,1,2,0,5,0,22,3.1354942159291497,1,1,2,1,2,2,4,1.6094379124341003,1,1,4,4,4,0,10934000.0
2,0,0,4606,8.435332164935916,1,1,1,0,6,13,2.6390573296152584,0,1,3,6,3,0,2,1.0986122886681098,1,2,2,2,2,2,838292.0
4,1,1,14449,9.578449693540579,0,1,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,505715.0
3,0,0,17053,9.744140059301994,0,1,3,1,3,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,1,4297356.0
2,5,5,9346,9.142810715182584,1,1,1,1,6,25,3.258096538021482,0,1,0,4,5,1,5,1.791759469228055,0,2,0,5,5,1,8177750.0
4,8,8,2982,8.000684784514748,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,2,1,0.6931471805599453,0,1,1,1,1,4,250488.0
4,2,2,10099,9.22029070282935,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,0,5,1.791759469228055,0,2,0,5,5,1,4948510.0
2,1,1,6753,8.817890200945513,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,1,567252.0
0,4,4,12778,9.455558477608703,1,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,5,1.791759469228055,0,2,0,5,5,0,1788920.0
3,4,4,593,6.386879319362645,0,2,3,5,3,7,2.0794415416798357,0,1,2,0,7,3,1,0.6931471805599453,0,1,1,1,1,4,29057.0
6,0,0,15501,9.648724326841457,0,0,1,3,1,17,2.8903717578961645,0,2,2,3,7,1,5,1.791759469228055,0,2,0,5,5,0,9223095.0
2,5,5,878,6.778784897685177,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,3,5,1.791759469228055,0,2,0,5,5,0,491680.0
6,6,6,9626,9.172326929777967,1,2,1,1,6,17,2.8903717578961645,0,2,2,3,7,1,4,1.6094379124341003,1,1,4,4,4,0,4581976.0
6,8,8,12206,9.4097648366698,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,2,2,1.0986122886681098,1,2,2,2,2,1,4272100.0
5,3,3,10319,9.241839039035554,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,0,6,1.9459101490553132,1,0,1,6,6,0,9968154.0
1,7,7,1341,7.201916317531627,0,0,1,4,1,22,3.1354942159291497,1,1,2,1,2,0,4,1.6094379124341003,1,1,4,4,4,0,826056.0
2,8,8,8602,9.059866258621348,1,1,2,6,2,8,2.1972245773362196,1,2,3,1,8,1,1,0.6931471805599453,0,1,1,1,1,3,481712.0
6,1,1,3414,8.13593277200489,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,3,1.3862943611198906,0,0,3,3,3,2,645246.0
1,6,6,5013,8.519989278718239,0,0,3,1,3,6,1.9459101490553132,1,0,1,6,6,1,5,1.791759469228055,0,2,0,5,5,0,1052730.0
2,3,3,6480,8.776630098427717,1,0,0,5,0,9,2.302585092994046,0,0,4,2,9,0,3,1.3862943611198906,0,0,3,3,3,3,1224720.0
1,1,1,18560,9.828817884199099,1,2,0,3,0,23,3.1780538303479458,0,2,3,2,3,3,3,1.3862943611198906,0,0,3,3,3,0,8964480.0
5,9,9,3675,8.209580483475577,0,0,0,0,5,14,2.70805020110221,1,2,4,0,4,3,6,1.9459101490553132,1,0,1,6,6,2,2160900.0
0,5,5,9350,9.143238568435446,1,2,0,5,0,22,3.1354942159291497,1,1,2,1,2,2,6,1.9459101490553132,1,0,1,6,6,1,8639400.0
2,4,4,5701,8.648572269472618,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,2,3,1.3862943611198906,0,0,3,3,3,0,1316931.0
1,4,4,15709,9.662052731249666,0,1,4,1,9,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,3,439852.0
0,2,2,17370,9.762557428101923,1,0,0,3,0,15,2.772588722239781,0,0,0,1,5,1,2,1.0986122886681098,1,2,2,2,2,2,3647700.0
3,7,7,16384,9.704121561132915,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,3,1.3862943611198906,0,0,3,3,3,1,2408448.0
0,5,5,17278,9.757247170313121,1,1,3,2,8,22,3.1354942159291497,1,1,2,1,2,0,1,0.6931471805599453,0,1,1,1,1,3,2660812.0
3,0,0,11611,9.35979432514452,0,1,1,5,1,11,2.4849066497880004,0,2,1,4,1,0,4,1.6094379124341003,1,1,4,4,4,0,3576188.0
0,0,0,18404,9.820377645813121,1,2,4,1,4,2,1.0986122886681098,1,2,2,2,2,1,4,1.6094379124341003,1,1,4,4,4,3,1030624.0
4,8,8,12416,9.426821780416843,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,0,3,1.3862943611198906,0,0,3,3,3,1,2085888.0
0,9,9,19533,9.879911816007422,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,2,2,1.0986122886681098,1,2,2,2,2,1,4922316.0
1,3,3,11918,9.385889044482708,1,2,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,2,1.0986122886681098,1,2,2,2,2,2,2002224.0
1,4,4,18697,9.836171845251261,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,2,1,0.6931471805599453,0,1,1,1,1,4,3141096.0
6,9,9,7686,8.947285869349132,1,0,1,0,6,15,2.772588722239781,0,0,0,1,5,2,2,1.0986122886681098,1,2,2,2,2,2,1614060.0
6,5,5,11620,9.360569085222874,1,1,0,0,0,9,2.302585092994046,0,0,4,2,9,3,6,1.9459101490553132,1,0,1,6,6,1,4392360.0
0,0,0,19924,9.899730503658416,1,1,4,2,4,17,2.8903717578961645,0,2,2,3,7,2,5,1.791759469228055,0,2,0,5,5,1,11854780.0
6,3,3,17162,9.750511182936638,1,2,2,5,2,3,1.3862943611198906,0,0,3,3,3,0,1,0.6931471805599453,0,1,1,1,1,3,360402.0
0,4,4,1484,7.3031700512368,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,4,83104.0
2,3,3,5613,8.633018756921828,0,0,3,6,3,17,2.8903717578961645,0,2,2,3,7,2,6,1.9459101490553132,1,0,1,6,6,0,4007682.0
0,7,7,17240,9.75504554717585,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,1,4,1.6094379124341003,1,1,4,4,4,2,11585280.0
6,7,7,19804,9.893689710056018,1,1,4,1,4,9,2.302585092994046,0,0,4,2,9,1,5,1.791759469228055,0,2,0,5,5,0,6238260.0
6,9,9,6057,8.709134991587183,0,0,2,2,7,21,3.091042453358316,0,0,1,0,1,2,3,1.3862943611198906,0,0,3,3,3,3,2671137.0
4,6,6,2527,7.8351837552667485,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,0,6,1.9459101490553132,1,0,1,6,6,1,1167474.0
5,2,2,4377,8.384347278082808,0,0,2,2,7,4,1.6094379124341003,1,1,4,4,4,3,5,1.791759469228055,0,2,0,5,5,0,612780.0
0,4,4,6977,8.85051762174672,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,1,3,1.3862943611198906,0,0,3,3,3,0,3369891.0
4,5,5,13155,9.484633207308947,0,0,0,2,5,17,2.8903717578961645,0,2,2,3,7,3,2,1.0986122886681098,1,2,2,2,2,0,3130890.0
1,0,0,14062,9.551302513870247,1,1,2,6,2,18,2.9444389791664403,1,0,3,4,8,2,3,1.3862943611198906,0,0,3,3,3,1,5315436.0
1,9,9,19344,9.870189267134613,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,1,8801520.0
2,3,3,12316,9.418735700941484,1,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,1,6,1.9459101490553132,1,0,1,6,6,1,1551816.0
4,9,9,2614,7.869019376499023,1,1,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,4,1.6094379124341003,1,1,4,4,4,1,512344.0
4,8,8,2548,7.8434564043761155,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,0,6,1.9459101490553132,1,0,1,6,6,2,1926288.0
4,6,6,4065,8.310414994188292,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,1,341460.0
4,1,1,14227,9.562967133068346,0,1,2,3,7,8,2.1972245773362196,1,2,3,1,8,3,3,1.3862943611198906,0,0,3,3,3,0,2390136.0
0,3,3,15917,9.675205823365795,0,2,2,6,7,8,2.1972245773362196,1,2,3,1,8,1,3,1.3862943611198906,0,0,3,3,3,0,2674056.0
5,4,4,12969,9.47039427731049,0,0,4,5,9,16,2.833213344056216,1,1,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,1,2905056.0
1,0,0,13723,9.526901403978341,0,1,3,3,3,23,3.1780538303479458,0,2,3,2,3,3,2,1.0986122886681098,1,2,2,2,2,0,4418806.0
2,3,3,11488,9.349145334853365,1,1,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,6,1.9459101490553132,1,0,1,6,6,1,2894976.0
2,5,5,4899,8.496990484098719,0,0,4,6,9,24,3.2188758248682006,1,0,4,3,4,3,1,0.6931471805599453,0,1,1,1,1,3,823032.0
0,8,8,1841,7.518607216815252,0,2,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,1,193305.0
1,2,2,15837,9.670167394770358,0,0,2,3,7,22,3.1354942159291497,1,1,2,1,2,0,2,1.0986122886681098,1,2,2,2,2,1,4877796.0
6,7,7,8534,9.05193063522854,1,2,4,1,4,3,1.3862943611198906,0,0,3,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1075284.0
2,2,2,1214,7.102499355774649,1,2,4,3,4,14,2.70805020110221,1,2,4,0,4,1,1,0.6931471805599453,0,1,1,1,1,4,118972.0
4,8,8,6503,8.780172651227646,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,2,2,1.0986122886681098,1,2,2,2,2,3,637294.0
4,9,9,17098,9.746775261248594,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,3,1,0.6931471805599453,0,1,1,1,1,3,718116.0
4,9,9,7282,8.893298144217916,1,1,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,2,1.0986122886681098,1,2,2,2,2,2,1223376.0
3,6,6,9952,9.205629292246064,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,5,1.791759469228055,0,2,0,5,5,1,696640.0
4,8,8,3361,8.120291313968561,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,2,1.0986122886681098,1,2,2,2,2,0,141162.0
2,6,6,4786,8.473659189392508,1,1,1,5,6,6,1.9459101490553132,1,0,1,6,6,0,6,1.9459101490553132,1,0,1,6,6,1,1206072.0
3,6,6,12001,9.392828581549459,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,336028.0
5,9,9,7751,8.955706153570603,0,2,1,2,1,13,2.6390573296152584,0,1,3,6,3,0,2,1.0986122886681098,1,2,2,2,2,0,1410682.0
1,7,7,5778,8.661985936317778,1,0,3,3,8,10,2.3978952727983707,1,1,0,3,0,2,6,1.9459101490553132,1,0,1,6,6,1,2426760.0
5,3,3,7786,8.960210955576986,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,3,1,0.6931471805599453,0,1,1,1,1,4,381514.0
3,9,9,14217,9.562264046489428,0,0,2,0,7,14,2.70805020110221,1,2,4,0,4,2,4,1.6094379124341003,1,1,4,4,4,2,5573064.0
6,5,5,4705,8.456593569287309,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,1,395220.0
3,7,7,19553,9.880935148065616,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,136871.0
4,3,3,775,6.654152520183219,0,1,0,5,5,11,2.4849066497880004,0,2,1,4,1,0,3,1.3862943611198906,0,0,3,3,3,0,179025.0
0,4,4,14066,9.551586907757695,1,2,1,3,6,7,2.0794415416798357,0,1,2,0,7,2,5,1.791759469228055,0,2,0,5,5,1,3446170.0
2,2,2,16168,9.690851107739814,1,1,3,5,8,22,3.1354942159291497,1,1,2,1,2,0,2,1.0986122886681098,1,2,2,2,2,2,4979744.0
0,4,4,19871,9.897066984733206,0,2,1,5,1,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,0,9041305.0
5,3,3,15144,9.625425723461337,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,2,3,1.3862943611198906,0,0,3,3,3,4,318024.0
3,8,8,7602,8.936298185228436,1,0,2,0,2,21,3.091042453358316,0,0,1,0,1,3,5,1.791759469228055,0,2,0,5,5,3,5587470.0
4,8,8,2762,7.924072324923417,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,1,4,1.6094379124341003,1,1,4,4,4,1,1082704.0
6,1,1,16917,9.73613342286396,0,0,2,5,7,8,2.1972245773362196,1,2,3,1,8,2,3,1.3862943611198906,0,0,3,3,3,1,2842056.0
1,0,0,7527,8.926384681265215,0,0,2,2,7,14,2.70805020110221,1,2,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,1,4425876.0
0,7,7,13428,9.505171826581176,1,0,3,2,8,12,2.5649493574615367,1,0,2,5,2,0,5,1.791759469228055,0,2,0,5,5,1,5639760.0
2,4,4,13363,9.500319803476646,0,1,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,5,1.791759469228055,0,2,0,5,5,3,3273935.0
1,0,0,10966,9.302646042760209,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,0,2,1.0986122886681098,1,2,2,2,2,1,2916956.0
6,2,2,2860,7.95892649305011,1,1,0,4,0,8,2.1972245773362196,1,2,3,1,8,1,5,1.791759469228055,0,2,0,5,5,1,800800.0
0,5,5,12424,9.427465850964829,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,0,3,1.3862943611198906,0,0,3,3,3,1,4696272.0
6,9,9,6149,8.724207360800564,0,2,4,3,9,25,3.258096538021482,0,1,0,4,5,2,6,1.9459101490553132,1,0,1,6,6,0,6456450.0
6,8,8,9046,9.110188490025742,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,0,1,0.6931471805599453,0,1,1,1,1,4,886508.0
5,2,2,2217,7.704361167910313,0,0,2,5,7,9,2.302585092994046,0,0,4,2,9,3,6,1.9459101490553132,1,0,1,6,6,0,838026.0
6,8,8,18071,9.80211905814784,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,0,3,1.3862943611198906,0,0,3,3,3,1,3415419.0
1,3,3,925,6.8308742346461795,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,1,25900.0
6,9,9,2603,7.86480400332846,0,2,3,6,3,5,1.791759469228055,0,2,0,5,5,1,6,1.9459101490553132,1,0,1,6,6,0,546630.0
2,2,2,12313,9.418492105471156,0,1,3,0,3,9,2.302585092994046,0,0,4,2,9,1,3,1.3862943611198906,0,0,3,3,3,2,2327157.0
0,5,5,4845,8.48590890137647,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,1,2034900.0
5,8,8,14433,9.577341813632218,0,0,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,6,1.9459101490553132,1,0,1,6,6,1,4243302.0
6,5,5,12339,9.42060129745938,0,0,4,5,9,17,2.8903717578961645,0,2,2,3,7,0,5,1.791759469228055,0,2,0,5,5,0,7341705.0
3,8,8,6079,8.712759974960212,0,1,4,3,9,17,2.8903717578961645,0,2,2,3,7,0,3,1.3862943611198906,0,0,3,3,3,0,2170203.0
6,8,8,10149,9.225228984469933,0,0,4,6,9,19,2.995732273553991,0,1,4,5,9,0,4,1.6094379124341003,1,1,4,4,4,0,5399268.0
0,5,5,1662,7.416378479192928,1,0,2,3,2,8,2.1972245773362196,1,2,3,1,8,2,5,1.791759469228055,0,2,0,5,5,0,465360.0
2,3,3,405,6.0063531596017325,0,0,0,6,5,19,2.995732273553991,0,1,4,5,9,3,5,1.791759469228055,0,2,0,5,5,1,269325.0
1,8,8,12411,9.42641902556827,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,4,1.6094379124341003,1,1,4,4,4,2,1042524.0
0,6,6,3892,8.266935347610456,1,1,2,0,2,15,2.772588722239781,0,0,0,1,5,2,4,1.6094379124341003,1,1,4,4,4,2,1634640.0
5,4,4,15290,9.63501969900815,1,2,0,2,0,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,1,3210900.0
1,8,8,9593,9.168893182062009,0,2,3,3,3,25,3.258096538021482,0,1,0,4,5,3,5,1.791759469228055,0,2,0,5,5,1,8393875.0
4,0,0,15527,9.650400124848845,0,2,2,1,7,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,0,1304268.0
