slot_person_name,slot_base_age,slot_base_age_abs_log1p,slot_base_age_is_even,slot_base_age_mod3,slot_base_age_mod5,slot_base_age_mod7,slot_base_age_mod10,slot_brother_multiplier,slot_brother_multiplier_abs_log1p,slot_brother_multiplier_is_even,slot_brother_multiplier_mod3,slot_brother_multiplier_mod5,slot_brother_multiplier_mod7,slot_brother_multiplier_mod10,slot_younger_percent,slot_younger_percent_abs_log1p,slot_younger_percent_is_even,slot_younger_percent_mod3,slot_younger_percent_mod7,slot_younger_percent_mod10,gcd_all,n_multiple_pairs,y
3,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,1,290.0
7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,2,47.0
0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,319.0
2,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,190.0
6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,180.0
9,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,192.0
6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,69.0
6,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,324.0
7,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,180.0
7,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,195.0
6,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,132.0
4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,285.0
6,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,190.0
3,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,264.0
7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,340.0
5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,59.0
9,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,465.0
1,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,345.0
4,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,299.0
4,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,306.0
8,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,462.0
0,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,435.0
3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,46.0
7,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,429.0
9,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,2,336.0
8,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,319.0
7,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,3,3,141.0
4,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,374.0
6,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,273.0
1,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,252.0
0,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,462.0
3,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,247.0
9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,30.0
7,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,0,285.0
9,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,170.0
1,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,377.0
8,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,264.0
2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,276.0
5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,304.0
7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,39.0
5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,28.0
7,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,96.0
7,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,385.0
0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,55.0
0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,116.0
6,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,221.0
6,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,138.0
0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,2,58.0
4,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,192.0
3,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,0,380.0
0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,118.0
6,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,5,2,405.0
8,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,264.0
8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,268.0
7,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,2,342.0
4,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,188.0
9,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,403.0
7,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,306.0
2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,114.0
9,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,434.0
6,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,345.0
0,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,216.0
1,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,2,336.0
9,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,235.0
5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,316.0
0,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,121.0
8,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,120.0
8,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,390.0
1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,99.0
5,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,117.0
5,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,148.0
5,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,294.0
5,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,162.0
2,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,0,285.0
9,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,285.0
1,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,185.0
9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,3,175.0
4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,94.0
8,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,185.0
9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,143.0
3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,76.0
2,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,216.0
9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,234.0
0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,2,336.0
3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,57.0
6,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,56.0
8,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,266.0
0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,171.0
5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,38.0
0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,402.0
8,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,385.0
1,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,351.0
9,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,3,65.0
5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,345.0
9,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,276.0
2,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,76.0
5,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,341.0
4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,124.0
2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,156.0
0,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,266.0
8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,264.0
7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,68.0
5,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,276.0
8,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,186.0
9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,195.0
4,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,273.0
9,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,342.0
7,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,108.0
0,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,273.0
5,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,57.0
3,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,46.0
7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,260.0
8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,46.0
7,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,237.0
5,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,234.0
2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,110.0
8,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,59.0
1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,147.0
8,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,402.0
6,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,198.0
6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,335.0
8,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,120.0
6,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,228.0
4,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,319.0
5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,116.0
3,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,234.0
9,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,316.0
2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,69.0
6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,330.0
0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,5,2,270.0
3,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,230.0
6,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,203.0
3,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,465.0
3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,117.0
1,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,348.0
4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,240.0
2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,79.0
6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,2,58.0
2,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,299.0
6,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,198.0
8,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,5,2,135.0
4,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,335.0
8,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,155.0
9,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,145.0
4,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,148.0
5,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,168.0
4,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,209.0
7,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,252.0
4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,66.0
1,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,155.0
9,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,190.0
2,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
4,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,270.0
8,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,195.0
9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,120.0
1,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,117.0
4,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,275.0
8,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,48.0
4,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,3,112.0
2,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,156.0
6,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,185.0
1,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,295.0
2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,27.0
6,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,192.0
2,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,162.0
1,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,285.0
0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,44.0
3,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,170.0
3,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,297.0
9,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,190.0
8,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,184.0
5,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,266.0
5,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
9,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,216.0
8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,69.0
6,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,322.0
8,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,234.0
0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,108.0
7,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,297.0
8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,68.0
1,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,171.0
3,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,238.0
0,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,195.0
7,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,132.0
3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,66.0
9,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,204.0
8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,348.0
9,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,351.0
3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,111.0
0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,152.0
3,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,342.0
0,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,79.0
4,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,228.0
7,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,228.0
2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,272.0
