slot_seller,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_item_name,slot_container_name,slot_capacity_per_container,slot_capacity_per_container_abs_log1p,slot_capacity_per_container_is_even,slot_capacity_per_container_mod3,slot_capacity_per_container_mod5,slot_capacity_per_container_mod7,slot_capacity_per_container_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_frac,slot_price_per_container_n_decimals,slot_currency_symbol,gcd_all,y
5,207,5.337538079701318,0,0,2,4,7,7,6,23,3.1780538303479458,0,2,3,2,3,20.0,3.044522437723423,0.0,1,2,23,180.0
1,1581,7.366445148327599,0,0,1,6,1,6,5,31,3.4657359027997265,0,1,1,3,1,11.25,2.505525936990736,0.25,2,3,31,573.75
6,2233,7.711548979629146,0,1,3,0,3,7,5,29,3.4011973816621555,0,2,4,1,9,1.5,0.9162907318741551,0.5,1,2,29,115.5
5,900,6.803505257608338,1,0,0,4,0,7,4,25,3.258096538021482,0,1,0,4,5,4.75,1.749199854809259,0.75,2,1,25,171.0
6,4389,8.387084506069217,0,0,4,0,9,6,5,57,4.060443010546419,0,0,2,1,7,6.75,2.0476928433652555,0.75,2,2,57,519.75
4,798,6.683360945766275,1,0,3,0,8,4,1,19,2.995732273553991,0,1,4,5,9,5.25,1.8325814637483102,0.25,2,3,19,220.5
4,1848,7.522400231387125,1,0,3,0,8,4,0,28,3.367295829986474,1,1,3,0,8,5.0,1.791759469228055,0.0,1,0,28,330.0
3,3751,8.230044310126114,0,1,1,6,1,2,1,31,3.4657359027997265,0,1,1,3,1,16.25,2.847812143477369,0.25,2,0,31,1966.25
1,5832,8.671286726753637,1,0,2,1,2,1,2,54,4.007333185232471,1,0,4,5,4,11.0,2.4849066497880004,0.0,1,1,54,1188.0
4,1460,7.2868764117507,1,2,0,4,0,7,4,10,2.3978952727983707,1,1,0,3,0,17.5,2.917770732084279,0.5,1,3,10,2555.0
6,92,4.532599493153256,1,2,2,1,2,3,6,4,1.6094379124341003,1,1,4,4,4,6.75,2.0476928433652555,0.75,2,3,4,155.25
1,2064,7.632885505395133,1,0,4,6,4,7,2,16,2.833213344056216,1,1,1,2,6,12.0,2.5649493574615367,0.0,1,0,16,1548.0
5,4773,8.470939806898775,0,0,3,6,3,0,5,37,3.6375861597263857,0,1,2,2,7,3.75,1.55814461804655,0.75,2,1,37,483.75
1,84,4.442651256490317,1,0,4,0,4,5,1,2,1.0986122886681098,1,2,2,2,2,9.0,2.302585092994046,0.0,1,2,2,378.0
6,284,5.652489180268651,1,2,4,4,4,3,2,4,1.6094379124341003,1,1,4,4,4,14.0,2.70805020110221,0.0,1,0,4,994.0
4,924,6.829793737512425,1,0,4,0,4,2,4,22,3.1354942159291497,1,1,2,1,2,3.75,1.55814461804655,0.75,2,1,22,157.5
3,4160,8.333510708982942,1,2,0,2,0,4,6,32,3.4965075614664802,1,2,2,4,2,10.0,2.3978952727983707,0.0,1,1,32,1300.0
5,660,6.493753839851686,1,0,0,2,0,6,6,20,3.044522437723423,1,2,0,6,0,5.0,1.791759469228055,0.0,1,0,20,165.0
0,960,6.8679744089702925,1,0,0,1,0,2,2,20,3.044522437723423,1,2,0,6,0,17.5,2.917770732084279,0.5,1,2,20,840.0
1,2211,7.701652362642226,0,0,1,6,1,2,4,33,3.5263605246161616,0,0,3,5,3,7.25,2.1102132003465894,0.25,2,0,33,485.75
4,3476,8.153925132007862,1,2,1,4,6,4,6,44,3.8066624897703196,1,2,4,2,4,14.25,2.7245795030534206,0.25,2,3,44,1125.75
5,459,6.131226489483141,0,0,4,4,9,7,1,27,3.332204510175204,0,0,2,6,7,6.0,1.9459101490553132,0.0,1,1,27,102.0
6,2301,7.741533589281828,0,0,1,5,1,3,1,59,4.0943445622221,0,2,4,3,9,14.5,2.740840023925201,0.5,1,2,59,565.5
4,642,6.466144724237619,1,0,2,5,2,7,6,6,1.9459101490553132,1,0,1,6,6,10.25,2.4203681286504293,0.25,2,0,6,1096.75
4,1302,7.172424577124845,1,0,2,0,2,2,3,31,3.4657359027997265,0,1,1,3,1,9.0,2.302585092994046,0.0,1,0,31,378.0
6,5992,8.698347400458186,1,1,2,0,2,5,1,56,4.04305126783455,1,2,1,0,6,13.25,2.6567569067146595,0.25,2,2,56,1417.75
1,2058,7.629975707027789,1,0,3,0,8,0,6,49,3.912023005428146,0,1,4,0,9,13.25,2.6567569067146595,0.25,2,3,49,556.5
4,1152,7.050122520269059,1,0,2,4,2,0,4,12,2.5649493574615367,1,0,2,5,2,5.75,1.9095425048844386,0.75,2,1,12,552.0
2,6424,8.76795190976342,1,1,4,5,4,6,3,44,3.8066624897703196,1,2,4,2,4,14.25,2.7245795030534206,0.25,2,3,44,2080.5
5,126,4.844187086458591,1,0,1,0,6,3,6,3,1.3862943611198906,0,0,3,3,3,10.0,2.3978952727983707,0.0,1,0,3,420.0
3,3186,8.066835314417336,1,0,1,1,6,1,2,27,3.332204510175204,0,0,2,6,7,4.75,1.749199854809259,0.75,2,2,27,560.5
5,352,5.8664680569332965,1,1,2,2,2,5,5,4,1.6094379124341003,1,1,4,4,4,6.0,1.9459101490553132,0.0,1,0,4,528.0
5,1092,6.996681488176539,1,0,2,0,2,5,3,26,3.295836866004329,1,2,1,5,6,11.5,2.5257286443082556,0.5,1,2,26,483.0
0,1717,7.4489161025442,0,1,2,2,7,3,6,17,2.8903717578961645,0,2,2,3,7,14.25,2.7245795030534206,0.25,2,2,17,1439.25
3,5289,8.573573524852344,0,0,4,4,9,1,0,41,3.7376696182833684,0,2,1,6,1,15.25,2.7880929087757464,0.25,2,3,41,1967.25
0,1752,7.469083884921234,1,0,2,2,2,0,4,24,3.2188758248682006,1,0,4,3,4,0.5,0.4054651081081644,0.5,1,0,24,36.5
1,8220,9.014447135152134,1,0,0,2,0,6,0,60,4.110873864173311,1,0,0,4,0,0.75,0.5596157879354227,0.75,2,0,60,102.75
4,2460,7.8083230503910555,1,0,0,3,0,3,3,20,3.044522437723423,1,2,0,6,0,8.25,2.224623551524334,0.25,2,1,20,1014.75
5,1564,7.355641102974253,1,1,4,3,4,3,3,34,3.5553480614894135,1,1,4,6,4,2.5,1.252762968495368,0.5,1,2,34,115.0
6,110,4.709530201312334,1,2,0,5,0,3,2,5,1.791759469228055,0,2,0,5,5,15.0,2.772588722239781,0.0,1,1,5,330.0
4,3135,8.0507033814703,0,0,0,6,5,6,6,55,4.02535169073515,0,1,0,6,5,15.0,2.772588722239781,0.0,1,1,55,855.0
6,612,6.418364935936212,1,0,2,3,2,4,2,34,3.5553480614894135,1,1,4,6,4,3.5,1.5040773967762742,0.5,1,2,34,63.0
1,4290,8.364275084991524,1,0,0,6,0,7,2,55,4.02535169073515,0,1,0,6,5,18.0,2.9444389791664403,0.0,1,1,55,1404.0
5,1064,6.970730078143525,1,2,4,0,4,0,1,38,3.6635616461296463,1,2,3,3,8,5.25,1.8325814637483102,0.25,2,0,38,147.0
0,5075,8.532278828834277,0,2,0,0,5,4,2,35,3.58351893845611,0,2,0,0,5,16.5,2.8622008809294686,0.5,1,1,35,2392.5
0,72,4.290459441148391,1,0,2,2,2,2,5,9,2.302585092994046,0,0,4,2,9,2.5,1.252762968495368,0.5,1,0,9,20.0
2,1386,7.234898420314831,1,0,1,0,6,0,0,11,2.4849066497880004,0,2,1,4,1,7.5,2.1400661634962708,0.5,1,3,11,945.0
4,1080,6.985641817639208,1,0,0,2,0,0,0,15,2.772588722239781,0,0,0,1,5,7.5,2.1400661634962708,0.5,1,0,15,540.0
4,1710,7.444833273892193,1,0,0,2,0,0,3,15,2.772588722239781,0,0,0,1,5,18.75,2.9831534913471307,0.75,2,1,15,2137.5
1,1989,7.595889917718538,0,0,4,1,9,0,1,39,3.6888794541139363,0,0,4,4,9,14.75,2.7568403652716422,0.75,2,0,39,752.25
4,3186,8.066835314417336,1,0,1,1,6,3,1,27,3.332204510175204,0,0,2,6,7,1.0,0.6931471805599453,0.0,1,2,27,118.0
1,3708,8.21851757748959,1,0,3,5,8,4,0,36,3.6109179126442243,1,0,1,1,6,1.0,0.6931471805599453,0.0,1,1,36,103.0
3,437,6.082218910376446,0,2,2,3,7,3,0,19,2.995732273553991,0,1,4,5,9,3.25,1.4469189829363254,0.25,2,0,19,74.75
6,494,6.20455776256869,1,2,4,4,4,6,1,19,2.995732273553991,0,1,4,5,9,14.0,2.70805020110221,0.0,1,1,19,364.0
5,2232,7.711101251840158,1,0,2,6,2,4,4,24,3.2188758248682006,1,0,4,3,4,0.75,0.5596157879354227,0.75,2,2,24,69.75
2,2146,7.671826797878781,1,1,1,4,6,3,4,29,3.4011973816621555,0,2,4,1,9,0.25,0.22314355131420976,0.25,2,3,29,18.5
0,3230,8.080546965824498,1,2,0,3,0,1,6,38,3.6635616461296463,1,2,3,3,8,14.0,2.70805020110221,0.0,1,2,38,1190.0
6,2620,7.8713112033234065,1,1,0,2,0,3,4,20,3.044522437723423,1,2,0,6,0,15.5,2.803360380906535,0.5,1,3,20,2030.5
3,2376,7.773594467360194,1,0,1,3,6,4,0,36,3.6109179126442243,1,0,1,1,6,13.0,2.6390573296152584,0.0,1,0,36,858.0
4,1280,7.155396301896734,1,2,0,6,0,6,6,16,2.833213344056216,1,1,1,2,6,19.75,3.0325462466767075,0.75,2,3,16,1580.0
1,90,4.51085950651685,1,0,0,6,0,7,3,6,1.9459101490553132,1,0,1,6,6,9.75,2.3749057545736716,0.75,2,1,6,146.25
4,832,6.725033642166843,1,1,2,6,2,7,1,16,2.833213344056216,1,1,1,2,6,2.75,1.3217558399823195,0.75,2,1,16,143.0
6,847,6.742880635791903,0,1,2,0,7,1,6,7,2.0794415416798357,0,1,2,0,7,1.25,0.8109302162163288,0.25,2,0,7,151.25
1,2192,7.693025748417888,1,2,2,1,2,4,2,16,2.833213344056216,1,1,1,2,6,2.5,1.252762968495368,0.5,1,2,16,342.5
0,7155,8.87570644462861,0,0,0,1,5,2,3,53,3.9889840465642745,0,2,3,4,3,5.75,1.9095425048844386,0.75,2,2,53,776.25
1,4400,8.38958706681109,1,2,0,4,0,6,6,50,3.9318256327243257,1,2,0,1,0,16.25,2.847812143477369,0.25,2,2,50,1430.0
6,406,6.008813185442595,1,1,1,0,6,7,2,7,2.0794415416798357,0,1,2,0,7,3.0,1.3862943611198906,0.0,1,0,7,174.0
1,4620,8.438366410870266,1,0,0,0,0,0,6,60,4.110873864173311,1,0,0,4,0,4.5,1.7047480922384253,0.5,1,0,60,346.5
2,1274,7.150701457592526,1,2,4,0,4,4,1,14,2.70805020110221,1,2,4,0,4,5.75,1.9095425048844386,0.75,2,3,14,523.25
3,3480,8.15507488781144,1,0,0,1,0,7,3,60,4.110873864173311,1,0,0,4,0,7.0,2.0794415416798357,0.0,1,3,60,406.0
1,3780,8.237743803890933,1,0,0,0,0,1,1,60,4.110873864173311,1,0,0,4,0,15.25,2.7880929087757464,0.25,2,3,60,960.75
5,1652,7.410347097821024,1,2,2,0,2,4,3,59,4.0943445622221,0,2,4,3,9,5.5,1.8718021769015913,0.5,1,0,59,154.0
5,1064,6.970730078143525,1,2,4,0,4,6,6,56,4.04305126783455,1,2,1,0,6,2.75,1.3217558399823195,0.75,2,2,56,52.25
6,1533,7.335633981927201,0,0,3,0,3,5,2,21,3.091042453358316,0,0,1,0,1,15.25,2.7880929087757464,0.25,2,2,21,1113.25
3,783,6.664409020350408,0,0,3,6,3,4,4,27,3.332204510175204,0,0,2,6,7,1.75,1.0116009116784799,0.75,2,1,27,50.75
1,6348,8.75605259917045,1,0,3,6,8,4,6,46,3.8501476017100584,1,1,1,4,6,9.0,2.302585092994046,0.0,1,3,46,1242.0
4,4384,8.385944904806284,1,1,4,2,4,1,4,32,3.4965075614664802,1,2,2,4,2,6.25,1.9810014688665833,0.25,2,3,32,856.25
2,4480,8.407601514786142,1,1,0,0,0,7,6,56,4.04305126783455,1,2,1,0,6,5.25,1.8325814637483102,0.25,2,3,56,420.0
2,1003,6.911747300251674,0,1,3,2,3,5,5,59,4.0943445622221,0,2,4,3,9,1.0,0.6931471805599453,0.0,1,0,59,17.0
6,2324,7.751475318021456,1,2,4,0,4,6,0,28,3.367295829986474,1,1,3,0,8,15.75,2.8183982582710754,0.75,2,3,28,1307.25
3,6180,8.729235349659273,1,0,0,6,0,7,0,60,4.110873864173311,1,0,0,4,0,8.5,2.2512917986064953,0.5,1,1,60,875.5
0,4785,8.47345026846832,0,0,0,4,5,7,4,33,3.5263605246161616,0,0,3,5,3,16.75,2.8763855159214247,0.75,2,3,33,2428.75
4,1312,7.180069874302796,1,1,2,3,2,6,2,41,3.7376696182833684,0,2,1,6,1,4.0,1.6094379124341003,0.0,1,3,41,128.0
6,4800,8.476579508530941,1,0,0,5,0,0,5,60,4.110873864173311,1,0,0,4,0,17.0,2.8903717578961645,0.0,1,0,60,1360.0
5,228,5.43372200355424,1,0,3,4,8,1,4,38,3.6635616461296463,1,2,3,3,8,17.25,2.9041650800285006,0.25,2,2,38,103.5
1,1792,7.491645473605133,1,1,2,0,2,2,4,56,4.04305126783455,1,2,1,0,6,6.75,2.0476928433652555,0.75,2,0,56,216.0
3,3111,8.043020885298283,0,0,1,3,1,2,2,51,3.9512437185814275,0,0,1,2,1,3.25,1.4469189829363254,0.25,2,2,51,198.25
6,2016,7.6093665379542115,1,0,1,0,6,6,2,28,3.367295829986474,1,1,3,0,8,3.0,1.3862943611198906,0.0,1,3,28,216.0
2,273,5.6131281063880705,0,0,3,0,3,0,2,21,3.091042453358316,0,0,1,0,1,17.75,2.9311937524164198,0.75,2,1,21,230.75
6,1110,7.01301578963963,1,0,0,4,0,3,3,37,3.6375861597263857,0,1,2,2,7,15.75,2.8183982582710754,0.75,2,1,37,472.5
0,6018,8.70267641154777,1,0,3,5,8,7,0,51,3.9512437185814275,0,0,1,2,1,2.25,1.1786549963416462,0.25,2,0,51,265.5
3,3104,8.040768994367578,1,2,4,3,4,7,5,32,3.4965075614664802,1,2,2,4,2,4.25,1.6582280766035324,0.25,2,1,32,412.25
0,448,6.1070228877422545,1,1,3,0,8,6,2,8,2.1972245773362196,1,2,3,1,8,6.25,1.9810014688665833,0.25,2,3,8,350.0
3,2052,7.627057417018934,1,0,2,1,2,7,2,36,3.6109179126442243,1,0,1,1,6,8.75,2.277267285009756,0.75,2,0,36,498.75
3,2639,7.878534196140362,0,2,4,0,9,2,5,29,3.4011973816621555,0,2,4,1,9,1.5,0.9162907318741551,0.5,1,2,29,136.5
1,480,6.175867270105761,1,0,0,4,0,6,2,8,2.1972245773362196,1,2,3,1,8,17.75,2.9311937524164198,0.75,2,2,8,1065.0
4,2664,7.887959336599945,1,0,4,4,4,6,2,24,3.2188758248682006,1,0,4,3,4,13.0,2.6390573296152584,0.0,1,3,24,1443.0
6,4180,8.338305731356565,1,1,0,1,0,3,5,55,4.02535169073515,0,1,0,6,5,10.5,2.4423470353692043,0.5,1,0,55,798.0
4,790,6.673297967767654,1,1,0,6,0,2,5,10,2.3978952727983707,1,1,0,3,0,4.25,1.6582280766035324,0.25,2,0,10,335.75
5,3040,8.019941687677365,1,1,0,2,0,7,1,32,3.4965075614664802,1,2,2,4,2,12.25,2.583997552432231,0.25,2,0,32,1163.75
1,378,5.937536205082426,1,0,3,0,8,4,2,9,2.302585092994046,0,0,4,2,9,9.5,2.3513752571634776,0.5,1,0,9,399.0
5,7638,8.94102198354136,1,0,3,1,8,2,3,57,4.060443010546419,0,0,2,1,7,19.5,3.0204248861443626,0.5,1,2,57,2613.0
6,1419,7.258412150595307,0,0,4,5,9,2,2,11,2.4849066497880004,0,2,1,4,1,8.75,2.277267285009756,0.75,2,0,11,1128.75
5,780,6.660575149839686,1,0,0,3,0,4,6,30,3.4339872044851463,1,0,0,2,0,19.75,3.0325462466767075,0.75,2,3,30,513.5
6,8642,9.064505023752638,1,2,2,4,2,7,6,58,4.07753744390572,1,1,3,2,8,2.25,1.1786549963416462,0.25,2,3,58,335.25
5,42,3.7612001156935624,1,0,2,0,2,2,1,7,2.0794415416798357,0,1,2,0,7,16.25,2.847812143477369,0.25,2,1,7,97.5
5,644,6.4692503167957724,1,2,4,0,4,4,1,14,2.70805020110221,1,2,4,0,4,8.25,2.224623551524334,0.25,2,1,14,379.5
0,4532,8.41913925094085,1,2,2,3,2,7,6,44,3.8066624897703196,1,2,4,2,4,14.25,2.7245795030534206,0.25,2,0,44,1467.75
5,486,6.18826412308259,1,0,1,3,6,0,5,18,2.9444389791664403,1,0,3,4,8,5.75,1.9095425048844386,0.75,2,1,18,155.25
0,6705,8.810757927026174,0,0,0,6,5,3,1,45,3.828641396489095,0,0,0,3,5,8.75,2.277267285009756,0.75,2,0,45,1303.75
0,2650,7.8826922062890254,1,1,0,4,0,4,1,25,3.258096538021482,0,1,0,4,5,11.25,2.505525936990736,0.25,2,0,25,1192.5
3,5476,8.608312784783722,1,1,1,2,6,1,0,37,3.6375861597263857,0,1,2,2,7,3.0,1.3862943611198906,0.0,1,1,37,444.0
2,288,5.666426688112432,1,0,3,1,8,2,1,48,3.8918202981106265,1,0,3,6,8,11.5,2.5257286443082556,0.5,1,2,48,69.0
4,832,6.725033642166843,1,1,2,6,2,6,6,16,2.833213344056216,1,1,1,2,6,8.0,2.1972245773362196,0.0,1,3,16,416.0
1,5512,8.614864218589684,1,1,2,3,2,1,0,53,3.9889840465642745,0,2,3,4,3,12.5,2.6026896854443837,0.5,1,0,53,1300.0
3,675,6.516193076042964,0,0,0,3,5,1,6,27,3.332204510175204,0,0,2,6,7,11.25,2.505525936990736,0.25,2,1,27,281.25
6,1296,7.167809184316444,1,0,1,1,6,5,2,18,2.9444389791664403,1,0,3,4,8,1.0,0.6931471805599453,0.0,1,2,18,72.0
6,3772,8.235625719964311,1,1,2,6,2,2,4,46,3.8501476017100584,1,1,1,4,6,15.5,2.803360380906535,0.5,1,0,46,1271.0
4,1134,7.034387929915503,1,0,4,0,4,1,5,18,2.9444389791664403,1,0,3,4,8,20.0,3.044522437723423,0.0,1,1,18,1260.0
6,3456,8.148156439921625,1,0,1,5,6,3,4,24,3.2188758248682006,1,0,4,3,4,12.5,2.6026896854443837,0.5,1,2,24,1800.0
5,1092,6.996681488176539,1,0,2,0,2,6,2,42,3.7612001156935624,1,0,2,0,2,8.5,2.2512917986064953,0.5,1,2,42,221.0
2,2496,7.822845290279774,1,0,1,4,6,6,6,24,3.2188758248682006,1,0,4,3,4,18.75,2.9831534913471307,0.75,2,0,24,1950.0
0,2320,7.749753406274437,1,1,0,3,0,1,6,20,3.044522437723423,1,2,0,6,0,2.75,1.3217558399823195,0.75,2,3,20,319.0
0,1260,7.13966033596492,1,0,0,0,0,0,5,20,3.044522437723423,1,2,0,6,0,15.5,2.803360380906535,0.5,1,1,20,976.5
1,2074,7.637716432664798,1,1,4,2,4,7,5,34,3.5553480614894135,1,1,4,6,4,13.75,2.691243082785829,0.75,2,1,34,838.75
5,2205,7.698936199813447,0,0,0,0,5,5,1,21,3.091042453358316,0,0,1,0,1,5.0,1.791759469228055,0.0,1,1,21,525.0
3,140,4.948759890378168,1,2,0,0,0,4,3,14,2.70805020110221,1,2,4,0,4,7.5,2.1400661634962708,0.5,1,1,14,75.0
4,1764,7.475905969367397,1,0,4,0,4,0,1,36,3.6109179126442243,1,0,1,1,6,17.5,2.917770732084279,0.5,1,0,36,857.5
5,840,6.734591659972948,1,0,0,0,0,3,6,6,1.9459101490553132,1,0,1,6,6,13.5,2.6741486494265287,0.5,1,0,6,1890.0
2,3630,8.197263371414335,1,0,0,4,0,0,0,55,4.02535169073515,0,1,0,6,5,1.25,0.8109302162163288,0.25,2,3,55,82.5
1,1935,7.568379267836522,0,0,0,3,5,2,1,43,3.784189633918261,0,1,3,1,3,19.75,3.0325462466767075,0.75,2,1,43,888.75
0,246,5.5093883366279774,1,0,1,1,6,6,5,6,1.9459101490553132,1,0,1,6,6,9.5,2.3513752571634776,0.5,1,1,6,389.5
0,2400,7.783640596221253,1,0,0,6,0,6,5,20,3.044522437723423,1,2,0,6,0,10.0,2.3978952727983707,0.0,1,1,20,1200.0
0,3717,8.220941168281389,0,0,2,0,7,3,3,59,4.0943445622221,0,2,4,3,9,1.25,0.8109302162163288,0.25,2,2,59,78.75
0,4324,8.37216741936598,1,1,4,5,4,1,1,46,3.8501476017100584,1,1,1,4,6,16.0,2.833213344056216,0.0,1,1,46,1504.0
0,4488,8.409385238781931,1,0,3,1,8,5,4,51,3.9512437185814275,0,0,1,2,1,9.0,2.302585092994046,0.0,1,2,51,792.0
0,2160,7.6783263565068856,1,0,0,4,0,5,0,48,3.8918202981106265,1,0,3,6,8,14.5,2.740840023925201,0.5,1,0,48,652.5
2,2408,7.786967002614872,1,2,3,0,8,2,0,43,3.784189633918261,0,1,3,1,3,11.0,2.4849066497880004,0.0,1,2,43,616.0
0,3404,8.133000218583613,1,2,4,2,4,0,5,46,3.8501476017100584,1,1,1,4,6,15.25,2.7880929087757464,0.25,2,1,46,1128.5
4,5014,8.520188700396035,1,1,4,2,4,7,4,46,3.8501476017100584,1,1,1,4,6,12.5,2.6026896854443837,0.5,1,1,46,1362.5
6,2208,7.700295203420117,1,0,3,3,8,6,4,24,3.2188758248682006,1,0,4,3,4,13.75,2.691243082785829,0.75,2,3,24,1265.0
0,1260,7.13966033596492,1,0,0,0,0,6,1,45,3.828641396489095,0,0,0,3,5,1.5,0.9162907318741551,0.5,1,2,45,42.0
1,1045,6.952728644624869,0,1,0,2,5,7,5,55,4.02535169073515,0,1,0,6,5,10.5,2.4423470353692043,0.5,1,0,55,199.5
0,6670,8.805525052709516,1,1,0,6,0,1,0,58,4.07753744390572,1,1,3,2,8,18.25,2.9575110607337933,0.25,2,3,58,2098.75
1,5256,8.567315800819449,1,0,1,6,6,1,3,36,3.6109179126442243,1,0,1,1,6,10.25,2.4203681286504293,0.25,2,0,36,1496.5
0,384,5.953243334287785,1,0,4,6,4,6,5,12,2.5649493574615367,1,0,2,5,2,3.75,1.55814461804655,0.75,2,2,12,120.0
2,150,5.017279836814924,1,0,0,3,0,3,0,5,1.791759469228055,0,2,0,5,5,8.5,2.2512917986064953,0.5,1,2,5,255.0
2,8120,9.002208578282412,1,2,0,0,0,3,3,58,4.07753744390572,1,1,3,2,8,8.5,2.2512917986064953,0.5,1,1,58,1190.0
2,2240,7.714677473800927,1,2,0,0,0,4,2,16,2.833213344056216,1,1,1,2,6,5.5,1.8718021769015913,0.5,1,1,16,770.0
1,882,6.78332520060396,1,0,2,0,2,5,4,6,1.9459101490553132,1,0,1,6,6,16.5,2.8622008809294686,0.5,1,0,6,2425.5
1,1595,7.3752557780097545,0,2,0,6,5,5,4,55,4.02535169073515,0,1,0,6,5,4.5,1.7047480922384253,0.5,1,2,55,130.5
5,580,6.364750756851911,1,1,0,6,0,2,5,10,2.3978952727983707,1,1,0,3,0,18.75,2.9831534913471307,0.75,2,0,10,1087.5
6,1904,7.552237287560802,1,2,4,0,4,3,6,16,2.833213344056216,1,1,1,2,6,4.0,1.6094379124341003,0.0,1,1,16,476.0
4,30,3.4339872044851463,1,0,0,2,0,1,5,3,1.3862943611198906,0,0,3,3,3,9.25,2.327277705584417,0.25,2,3,3,92.5
6,3195,8.069655306886165,0,0,0,3,5,5,2,45,3.828641396489095,0,0,0,3,5,9.25,2.327277705584417,0.25,2,0,45,656.75
6,6900,8.839421607620602,1,0,0,5,0,0,4,50,3.9318256327243257,1,2,0,1,0,15.75,2.8183982582710754,0.75,2,0,50,2173.5
3,1160,7.057036981697891,1,2,0,5,0,4,3,10,2.3978952727983707,1,1,0,3,0,0.25,0.22314355131420976,0.25,2,1,10,29.0
1,2544,7.841885928984623,1,0,4,3,4,4,4,53,3.9889840465642745,0,2,3,4,3,9.75,2.3749057545736716,0.75,2,2,53,468.0
4,3240,8.083637203141548,1,0,0,6,0,6,2,30,3.4339872044851463,1,0,0,2,0,16.25,2.847812143477369,0.25,2,2,30,1755.0
1,304,5.720311776607412,1,1,4,3,4,1,3,19,2.995732273553991,0,1,4,5,9,6.75,2.0476928433652555,0.75,2,1,19,108.0
6,2220,7.7057128238944275,1,0,0,1,0,0,2,60,4.110873864173311,1,0,0,4,0,10.25,2.4203681286504293,0.25,2,2,60,379.25
5,2046,7.624130585661289,1,0,1,2,6,3,6,33,3.5263605246161616,0,0,3,5,3,19.5,3.0204248861443626,0.5,1,0,33,1209.0
0,6026,8.704004653483045,1,2,1,6,6,6,1,46,3.8501476017100584,1,1,1,4,6,0.5,0.4054651081081644,0.5,1,2,46,65.5
5,1144,7.0431599159883405,1,1,4,3,4,6,6,52,3.970291913552122,1,1,2,3,2,0.5,0.4054651081081644,0.5,1,0,52,11.0
6,864,6.762729506931879,1,0,4,3,4,4,3,8,2.1972245773362196,1,2,3,1,8,18.25,2.9575110607337933,0.25,2,0,8,1971.0
1,1360,7.215975002651466,1,1,0,2,0,3,3,34,3.5553480614894135,1,1,4,6,4,5.75,1.9095425048844386,0.75,2,1,34,230.0
3,4851,8.48714627006394,0,0,1,0,1,5,4,49,3.912023005428146,0,1,4,0,9,17.5,2.917770732084279,0.5,1,1,49,1732.5
1,7740,8.954286157204713,1,0,0,5,0,7,2,60,4.110873864173311,1,0,0,4,0,11.5,2.5257286443082556,0.5,1,2,60,1483.5
3,8493,9.047115310873217,0,0,3,2,3,0,0,57,4.060443010546419,0,0,2,1,7,17.25,2.9041650800285006,0.25,2,1,57,2570.25
4,1173,7.068172000388042,0,0,3,4,3,4,3,23,3.1780538303479458,0,2,3,2,3,18.5,2.970414465569701,0.5,1,3,23,943.5
4,7952,8.981304494957135,1,2,2,0,2,6,4,56,4.04305126783455,1,2,1,0,6,6.25,1.9810014688665833,0.25,2,2,56,887.5
6,1320,7.186144304522325,1,0,0,4,0,3,3,40,3.713572066704308,1,1,0,5,0,15.0,2.772588722239781,0.0,1,2,40,495.0
4,621,6.432940092739179,0,0,1,5,1,0,5,9,2.302585092994046,0,0,4,2,9,13.25,2.6567569067146595,0.25,2,0,9,914.25
0,1118,7.020190708311925,1,2,3,5,8,3,6,43,3.784189633918261,0,1,3,1,3,9.5,2.3513752571634776,0.5,1,2,43,247.0
3,156,5.056245805348308,1,0,1,2,6,4,2,6,1.9459101490553132,1,0,1,6,6,2.75,1.3217558399823195,0.75,2,2,6,71.5
6,336,5.820082930352362,1,0,1,0,6,4,1,28,3.367295829986474,1,1,3,0,8,6.25,1.9810014688665833,0.25,2,0,28,75.0
6,1974,7.5883236773352225,1,0,4,0,4,7,1,14,2.70805020110221,1,2,4,0,4,19.25,3.0081547935525483,0.25,2,1,14,2714.25
5,2354,7.764296006450518,1,2,4,2,4,3,3,22,3.1354942159291497,1,1,2,1,2,18.25,2.9575110607337933,0.25,2,0,22,1952.75
4,1078,6.983789965258135,1,1,3,0,8,2,2,22,3.1354942159291497,1,1,2,1,2,14.75,2.7568403652716422,0.75,2,3,22,722.75
4,3132,8.049746290952191,1,0,2,3,2,5,2,27,3.332204510175204,0,0,2,6,7,12.75,2.6210388241125804,0.75,2,1,27,1479.0
1,1615,7.38770923908104,0,1,0,5,5,7,5,17,2.8903717578961645,0,2,2,3,7,13.75,2.691243082785829,0.75,2,1,17,1306.25
6,6272,8.744009988096744,1,2,2,0,2,2,2,56,4.04305126783455,1,2,1,0,6,9.5,2.3513752571634776,0.5,1,1,56,1064.0
5,889,6.7912214627261855,0,1,4,0,9,1,4,7,2.0794415416798357,0,1,2,0,7,7.0,2.0794415416798357,0.0,1,1,7,889.0
3,272,5.60947179518496,1,2,2,6,2,3,1,4,1.6094379124341003,1,1,4,4,4,9.5,2.3513752571634776,0.5,1,0,4,646.0
