slot_name_equal1,slot_name_equal2,slot_name_diff_more,slot_name_diff_less,slot_item_plural,slot_action_past,slot_total_count,slot_total_count_abs_log1p,slot_total_count_is_even,slot_total_count_mod3,slot_total_count_mod5,slot_total_count_mod7,slot_total_count_mod10,slot_pair_total,slot_pair_total_abs_log1p,slot_pair_total_is_even,slot_pair_total_mod3,slot_pair_total_mod5,slot_pair_total_mod7,slot_pair_total_mod10,slot_difference,slot_difference_abs_log1p,slot_difference_is_even,slot_difference_mod3,slot_difference_mod5,slot_difference_mod7,slot_difference_mod10,gcd_all,n_multiple_pairs,y
6,18,21,25,7,7,43,3.784189633918261,0,1,3,1,3,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,0,1,5,1,0,17.0
14,19,18,0,0,0,66,4.204692619390966,1,0,1,3,6,56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,2,4,0,4,2,1,30.0
8,7,0,11,3,3,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,2,6,2,0,16.0
14,15,12,11,9,9,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,2,1,10.0
13,11,10,1,2,2,87,4.477336814478207,0,0,2,3,7,67,4.219507705176107,0,1,2,4,7,13,2.6390573296152584,0,1,3,6,3,1,0,30.0
2,18,23,2,8,8,91,4.5217885770490405,0,1,1,0,1,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,14.0
11,12,9,18,5,5,33,3.5263605246161616,0,0,3,5,3,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,1,8.0
24,22,12,4,9,9,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,2,0,17.0
4,3,2,17,5,5,91,4.5217885770490405,0,1,1,0,1,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,1,0,2.0
14,24,11,4,4,4,51,3.9512437185814275,0,0,1,2,1,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,1,0,7.0
18,14,7,18,2,2,82,4.418840607796598,1,1,2,5,2,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,2,0,31.0
12,1,7,14,5,5,63,4.1588830833596715,0,0,3,0,3,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,1,1,5.0
2,10,17,20,3,3,48,3.8918202981106265,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,2,1,2.0
22,6,8,16,6,6,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,0,5.0
2,26,25,15,4,4,50,3.9318256327243257,1,2,0,1,0,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,0,16.0
12,15,3,14,3,3,57,4.060443010546419,0,0,2,1,7,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,3,2,12.0
4,8,27,4,3,3,82,4.418840607796598,1,1,2,5,2,56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,2,0,25.0
25,27,12,27,5,5,76,4.343805421853684,1,1,1,6,6,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,2,0,5.0
9,15,6,18,9,9,58,4.07753744390572,1,1,3,2,8,34,3.5553480614894135,1,1,4,6,4,20,3.044522437723423,1,2,0,6,0,2,0,15.0
14,1,15,4,9,9,54,4.007333185232471,1,0,4,5,4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,6.0
20,10,13,26,5,5,112,4.727387818712341,1,1,2,0,2,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,2,0,13.0
23,9,18,18,9,9,52,3.970291913552122,1,1,2,3,2,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,4,0,6.0
17,3,2,19,9,9,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,2,0,3.0
11,19,21,21,5,5,86,4.465908118654584,1,2,1,2,6,68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,2,0,35.0
24,5,24,12,6,6,65,4.189654742026425,0,2,0,2,5,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,1,1,26.0
8,18,16,10,9,9,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,2,0,13.0
27,25,26,8,6,6,127,4.852030263919617,0,1,2,1,7,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,0,2.0
21,5,3,15,5,5,80,4.394449154672439,1,2,0,3,0,58,4.07753744390572,1,1,3,2,8,20,3.044522437723423,1,2,0,6,0,2,1,28.0
26,0,9,10,9,9,142,4.962844630259907,1,1,2,2,2,74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,0,12.0
4,25,27,27,9,9,71,4.276666119016055,0,2,1,1,1,49,3.912023005428146,0,1,4,0,9,19,2.995732273553991,0,1,4,5,9,1,0,23.0
18,13,26,12,8,8,148,5.003946305945459,1,1,3,1,8,68,4.23410650459726,1,2,3,5,8,14,2.70805020110221,1,2,4,0,4,2,0,1.0
5,3,22,8,0,0,42,3.7612001156935624,1,0,2,0,2,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,2,1,19.0
27,22,12,15,9,9,67,4.219507705176107,0,1,2,4,7,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,1,0,1.0
11,23,20,22,7,7,113,4.736198448394496,0,2,3,1,3,53,3.9889840465642745,0,2,3,4,3,11,2.4849066497880004,0,2,1,4,1,1,0,2.0
23,25,15,15,5,5,82,4.418840607796598,1,1,2,5,2,58,4.07753744390572,1,1,3,2,8,20,3.044522437723423,1,2,0,6,0,2,0,27.0
21,10,5,15,2,2,44,3.8066624897703196,1,2,4,2,4,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,2,1,6.0
22,6,16,12,8,8,75,4.330733340286331,0,0,0,5,5,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,3,1,27.0
14,26,3,13,1,1,51,3.9512437185814275,0,0,1,2,1,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,1,0,14.0
11,16,17,7,4,4,132,4.890349128221754,1,0,2,6,2,72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,4,0,14.0
4,21,21,7,9,9,76,4.343805421853684,1,1,1,6,6,64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,2,0,31.0
7,19,14,23,1,1,86,4.465908118654584,1,2,1,2,6,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,2,1,3.0
25,3,27,2,0,0,103,4.6443908991413725,0,1,3,5,3,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,1,0,1.0
22,19,20,13,2,2,42,3.7612001156935624,1,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,2,0,19.0
3,10,13,24,2,2,79,4.382026634673881,0,1,4,2,9,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,1,1,28.0
17,11,5,13,4,4,100,4.61512051684126,1,1,0,2,0,52,3.970291913552122,1,1,2,3,2,16,2.833213344056216,1,1,1,2,6,4,0,10.0
27,11,19,3,6,6,53,3.9889840465642745,0,2,3,4,3,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,0,1.0
26,23,4,0,4,4,68,4.23410650459726,1,2,3,5,8,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,4,0,14.0
18,13,6,5,7,7,101,4.624972813284271,0,2,1,3,1,51,3.9512437185814275,0,0,1,2,1,13,2.6390573296152584,0,1,3,6,3,1,0,7.0
27,0,22,7,6,6,75,4.330733340286331,0,0,0,5,5,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,1,1.0
27,9,18,22,2,2,116,4.762173934797756,1,2,1,4,6,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,2,1,5.0
7,3,8,27,3,3,75,4.330733340286331,0,0,0,5,5,37,3.6375861597263857,0,1,2,2,7,17,2.8903717578961645,0,2,2,3,7,1,0,8.0
13,0,22,4,7,7,42,3.7612001156935624,1,0,2,0,2,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,2,1,19.0
5,25,7,12,2,2,105,4.663439094112067,0,0,0,0,5,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,0,11.0
11,23,7,10,0,0,123,4.820281565605037,0,0,3,4,3,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,0,14.0
0,3,14,3,2,2,90,4.51085950651685,1,0,0,6,0,56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,2,4,0,4,2,1,18.0
21,6,4,13,9,9,87,4.477336814478207,0,0,2,3,7,59,4.0943445622221,0,2,4,3,9,19,2.995732273553991,0,1,4,5,9,1,0,25.0
17,22,7,14,7,7,56,4.04305126783455,1,2,1,0,6,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,4,0,18.0
10,24,3,10,9,9,76,4.343805421853684,1,1,1,6,6,68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,4,0,40.0
4,16,1,9,1,1,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,7.0
25,11,22,22,6,6,124,4.8283137373023015,1,1,4,5,4,76,4.343805421853684,1,1,1,6,6,20,3.044522437723423,1,2,0,6,0,4,0,24.0
26,18,16,15,8,8,118,4.77912349311153,1,1,3,6,8,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,0,6.0
4,21,3,14,3,3,102,4.634728988229636,1,0,2,4,2,52,3.970291913552122,1,1,2,3,2,16,2.833213344056216,1,1,1,2,6,2,0,9.0
13,14,5,9,3,3,91,4.5217885770490405,0,1,1,0,1,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,14.0
12,7,8,27,4,4,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,4,0,10.0
22,13,6,27,1,1,90,4.51085950651685,1,0,0,6,0,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,2,0,7.0
25,21,26,19,4,4,124,4.8283137373023015,1,1,4,5,4,56,4.04305126783455,1,2,1,0,6,18,2.9444389791664403,1,0,3,4,8,2,0,3.0
20,13,1,7,6,6,131,4.882801922586371,0,2,1,5,1,67,4.219507705176107,0,1,2,4,7,11,2.4849066497880004,0,2,1,4,1,1,0,7.0
20,7,24,15,3,3,111,4.718498871295094,0,0,1,6,1,71,4.276666119016055,0,2,1,1,1,15,2.772588722239781,0,0,0,1,5,1,0,23.0
9,27,20,1,6,6,38,3.6635616461296463,1,2,3,3,8,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,2,0,14.0
8,15,21,20,4,4,74,4.31748811353631,1,2,4,4,4,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,2,0,27.0
20,0,6,27,5,5,44,3.8066624897703196,1,2,4,2,4,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,4,0,14.0
9,10,1,5,3,3,92,4.532599493153256,1,2,2,1,2,42,3.7612001156935624,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,2,0,2.0
9,8,15,15,1,1,127,4.852030263919617,0,1,2,1,7,65,4.189654742026425,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,1,0,7.0
8,22,16,24,3,3,89,4.499809670330265,0,2,4,5,9,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,1,1,23.0
22,7,25,15,5,5,91,4.5217885770490405,0,1,1,0,1,67,4.219507705176107,0,1,2,4,7,9,2.302585092994046,0,0,4,2,9,1,0,26.0
18,21,25,22,6,6,57,4.060443010546419,0,0,2,1,7,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
12,12,5,11,0,0,103,4.6443908991413725,0,1,3,5,3,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,1,0,3.0
21,22,16,16,8,8,34,3.5553480614894135,1,1,4,6,4,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,2,0,16.0
11,10,12,19,3,3,112,4.727387818712341,1,1,2,0,2,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,4,1,10.0
14,18,26,0,3,3,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,0,17.0
27,2,14,3,7,7,56,4.04305126783455,1,2,1,0,6,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,2,1,15.0
26,2,0,22,7,7,89,4.499809670330265,0,2,4,5,9,59,4.0943445622221,0,2,4,3,9,11,2.4849066497880004,0,2,1,4,1,1,0,20.0
27,27,12,3,7,7,66,4.204692619390966,1,0,1,3,6,58,4.07753744390572,1,1,3,2,8,16,2.833213344056216,1,1,1,2,6,2,0,33.0
16,27,1,26,4,4,72,4.290459441148391,1,0,2,2,2,66,4.204692619390966,1,0,1,3,6,16,2.833213344056216,1,1,1,2,6,2,0,38.0
1,20,24,15,5,5,34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,2,0,5.0
19,8,6,24,2,2,56,4.04305126783455,1,2,1,0,6,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,2,0,11.0
16,26,11,14,7,7,114,4.74493212836325,1,0,4,2,4,64,4.174387269895637,1,1,4,1,4,20,3.044522437723423,1,2,0,6,0,2,0,17.0
8,10,13,1,1,1,63,4.1588830833596715,0,0,3,0,3,53,3.9889840465642745,0,2,3,4,3,15,2.772588722239781,0,0,0,1,5,1,0,29.0
14,10,21,0,8,8,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,1,0,3.0
23,16,25,3,5,5,76,4.343805421853684,1,1,1,6,6,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,2,1,25.0
0,11,17,10,6,6,81,4.406719247264253,0,0,1,4,1,61,4.127134385045092,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,1,0,24.0
25,14,26,3,5,5,98,4.59511985013459,1,2,3,0,8,46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,2,0,7.0
1,12,1,21,5,5,49,3.912023005428146,0,1,4,0,9,41,3.7376696182833684,0,2,1,6,1,9,2.302585092994046,0,0,4,2,9,1,0,21.0
26,24,19,21,9,9,67,4.219507705176107,0,1,2,4,7,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,5.0
15,15,13,5,5,5,78,4.3694478524670215,1,0,3,1,8,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,2,0,4.0
9,5,6,13,6,6,37,3.6375861597263857,0,1,2,2,7,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,1,0,12.0
22,4,8,23,8,8,90,4.51085950651685,1,0,0,6,0,58,4.07753744390572,1,1,3,2,8,12,2.5649493574615367,1,0,2,5,2,2,0,19.0
3,5,8,5,6,6,64,4.174387269895637,1,1,4,1,4,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,8,2,12.0
8,15,19,22,5,5,123,4.820281565605037,0,0,3,4,3,75,4.330733340286331,0,0,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1,21.0
24,10,23,10,5,5,153,5.0369526024136295,0,0,3,6,3,75,4.330733340286331,0,0,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1,6.0
3,7,20,24,7,7,77,4.356708826689592,0,2,2,0,7,65,4.189654742026425,0,2,0,2,5,15,2.772588722239781,0,0,0,1,5,1,0,34.0
3,12,17,1,1,1,88,4.48863636973214,1,1,3,4,8,52,3.970291913552122,1,1,2,3,2,14,2.70805020110221,1,2,4,0,4,2,0,15.0
12,5,19,20,8,8,101,4.624972813284271,0,2,1,3,1,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,0,13.0
17,12,4,6,6,6,122,4.812184355372417,1,2,2,3,2,58,4.07753744390572,1,1,3,2,8,10,2.3978952727983707,1,1,0,3,0,2,0,2.0
3,27,0,25,5,5,60,4.110873864173311,1,0,0,4,0,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,2,0,16.0
3,15,13,13,8,8,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,1,0,3.0
1,1,14,16,6,6,85,4.454347296253507,0,1,0,1,5,51,3.9512437185814275,0,0,1,2,1,13,2.6390573296152584,0,1,3,6,3,1,0,15.0
13,27,6,5,4,4,105,4.663439094112067,0,0,0,0,5,47,3.871201010907891,0,2,2,5,7,17,2.8903717578961645,0,2,2,3,7,1,0,3.0
21,21,18,14,7,7,68,4.23410650459726,1,2,3,5,8,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,4,0,4.0
17,4,23,20,7,7,71,4.276666119016055,0,2,1,1,1,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,0,24.0
0,17,26,15,5,5,96,4.574710978503383,1,0,1,5,6,76,4.343805421853684,1,1,1,6,6,20,3.044522437723423,1,2,0,6,0,4,0,38.0
3,9,12,21,0,0,69,4.248495242049359,0,0,4,6,9,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,1,0,10.0
24,0,9,24,6,6,37,3.6375861597263857,0,1,2,2,7,31,3.4657359027997265,0,1,1,3,1,13,2.6390573296152584,0,1,3,6,3,1,0,19.0
21,23,25,5,1,1,111,4.718498871295094,0,0,1,6,1,55,4.02535169073515,0,1,0,6,5,19,2.995732273553991,0,1,4,5,9,1,0,9.0
25,15,11,15,7,7,95,4.564348191467836,0,2,0,4,5,73,4.30406509320417,0,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,0,32.0
5,10,17,25,9,9,150,5.017279836814924,1,0,0,3,0,78,4.3694478524670215,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,2,0,13.0
10,25,3,2,6,6,38,3.6635616461296463,1,2,3,3,8,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2,1,11.0
14,23,27,27,9,9,115,4.7535901911063645,0,1,0,3,5,71,4.276666119016055,0,2,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,0,22.0
5,15,10,12,0,0,59,4.0943445622221,0,2,4,3,9,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,1,0,21.0
23,24,1,3,2,2,78,4.3694478524670215,1,0,3,1,8,62,4.143134726391533,1,2,2,6,2,16,2.833213344056216,1,1,1,2,6,2,0,31.0
13,20,0,20,7,7,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,2,1,10.0
10,15,0,13,6,6,127,4.852030263919617,0,1,2,1,7,77,4.356708826689592,0,2,2,0,7,19,2.995732273553991,0,1,4,5,9,1,0,23.0
5,16,18,14,4,4,105,4.663439094112067,0,0,0,0,5,49,3.912023005428146,0,1,4,0,9,15,2.772588722239781,0,0,0,1,5,1,1,4.0
17,6,2,24,6,6,61,4.127134385045092,0,1,1,5,1,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,21.0
11,10,21,7,4,4,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,1,1,1.0
8,8,1,4,3,3,93,4.543294782270004,0,0,3,2,3,65,4.189654742026425,0,2,0,2,5,17,2.8903717578961645,0,2,2,3,7,1,0,27.0
23,20,13,8,6,6,61,4.127134385045092,0,1,1,5,1,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,1,0,23.0
12,1,1,10,3,3,55,4.02535169073515,0,1,0,6,5,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,1,1,5.0
19,12,11,21,6,6,84,4.442651256490317,1,0,4,0,4,70,4.2626798770413155,1,1,0,0,0,16,2.833213344056216,1,1,1,2,6,2,0,36.0
25,17,9,18,5,5,122,4.812184355372417,1,2,2,3,2,70,4.2626798770413155,1,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,0,15.0
23,0,1,2,6,6,95,4.564348191467836,0,2,0,4,5,53,3.9889840465642745,0,2,3,4,3,11,2.4849066497880004,0,2,1,4,1,1,0,11.0
12,13,13,23,0,0,143,4.969813299576001,0,2,3,3,3,73,4.30406509320417,0,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,1,8.0
13,1,3,14,0,0,63,4.1588830833596715,0,0,3,0,3,45,3.828641396489095,0,0,0,3,5,17,2.8903717578961645,0,2,2,3,7,1,0,22.0
9,13,15,9,9,9,138,4.9344739331306915,1,0,3,5,8,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,0,10.0
24,14,9,25,9,9,43,3.784189633918261,0,1,3,1,3,37,3.6375861597263857,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,1,0,20.0
20,22,3,20,2,2,92,4.532599493153256,1,2,2,1,2,54,4.007333185232471,1,0,4,5,4,10,2.3978952727983707,1,1,0,3,0,2,0,13.0
2,26,15,7,3,3,67,4.219507705176107,0,1,2,4,7,47,3.871201010907891,0,2,2,5,7,17,2.8903717578961645,0,2,2,3,7,1,0,22.0
19,14,11,9,9,9,83,4.430816798843313,0,2,3,6,3,61,4.127134385045092,0,1,1,5,1,19,2.995732273553991,0,1,4,5,9,1,0,29.0
9,26,20,19,0,0,76,4.343805421853684,1,1,1,6,6,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,2,0,9.0
18,2,16,11,0,0,110,4.709530201312334,1,2,0,5,0,64,4.174387269895637,1,1,4,1,4,14,2.70805020110221,1,2,4,0,4,2,0,16.0
24,26,25,18,4,4,74,4.31748811353631,1,2,4,4,4,68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,2,0,41.0
24,21,0,9,9,9,72,4.290459441148391,1,0,2,2,2,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,2,1,19.0
19,8,27,14,6,6,84,4.442651256490317,1,0,4,0,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,9.0
2,11,14,0,0,0,96,4.574710978503383,1,0,1,5,6,62,4.143134726391533,1,2,2,6,2,12,2.5649493574615367,1,0,2,5,2,2,1,20.0
17,23,25,22,5,5,48,3.8918202981106265,1,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,2,3,1.0
18,19,23,5,1,1,99,4.605170185988092,0,0,4,1,9,67,4.219507705176107,0,1,2,4,7,19,2.995732273553991,0,1,4,5,9,1,0,27.0
17,3,23,4,0,0,102,4.634728988229636,1,0,2,4,2,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,2,0,3.0
0,8,17,16,4,4,84,4.442651256490317,1,0,4,0,4,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,1,14.0
10,19,16,12,9,9,92,4.532599493153256,1,2,2,1,2,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,2,1,5.0
7,16,8,4,0,0,91,4.5217885770490405,0,1,1,0,1,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,0,15.0
5,15,2,0,2,2,49,3.912023005428146,0,1,4,0,9,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,1,0,12.0
17,17,12,6,5,5,115,4.7535901911063645,0,1,0,3,5,73,4.30406509320417,0,1,3,3,3,19,2.995732273553991,0,1,4,5,9,1,0,25.0
5,16,19,1,1,1,86,4.465908118654584,1,2,1,2,6,68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,2,0,35.0
23,23,10,20,2,2,78,4.3694478524670215,1,0,3,1,8,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,2,2,2.0
11,13,19,21,1,1,98,4.59511985013459,1,2,3,0,8,60,4.110873864173311,1,0,0,4,0,16,2.833213344056216,1,1,1,2,6,2,0,19.0
14,6,24,5,5,5,107,4.68213122712422,0,2,2,2,7,61,4.127134385045092,0,1,1,5,1,19,2.995732273553991,0,1,4,5,9,1,0,17.0
26,21,4,22,6,6,104,4.653960350157523,1,2,4,6,4,74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,0,31.0
16,16,10,14,1,1,34,3.5553480614894135,1,1,4,6,4,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,2,0,15.0
15,26,19,8,9,9,130,4.875197323201151,1,1,0,4,0,66,4.204692619390966,1,0,1,3,6,18,2.9444389791664403,1,0,3,4,8,2,0,10.0
1,15,20,24,0,0,67,4.219507705176107,0,1,2,4,7,59,4.0943445622221,0,2,4,3,9,15,2.772588722239781,0,0,0,1,5,1,0,33.0
17,24,13,5,2,2,70,4.2626798770413155,1,1,0,0,0,52,3.970291913552122,1,1,2,3,2,18,2.9444389791664403,1,0,3,4,8,2,0,26.0
23,20,0,2,1,1,91,4.5217885770490405,0,1,1,0,1,57,4.060443010546419,0,0,2,1,7,19,2.995732273553991,0,1,4,5,9,1,1,21.0
4,24,19,5,3,3,57,4.060443010546419,0,0,2,1,7,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,1,0,11.0
8,13,19,22,7,7,117,4.770684624465665,0,0,2,5,7,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,1,17.0
18,2,18,13,8,8,112,4.727387818712341,1,1,2,0,2,70,4.2626798770413155,1,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,0,23.0
23,15,8,9,1,1,78,4.3694478524670215,1,0,3,1,8,40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,2,0,8.0
11,13,20,1,7,7,94,4.553876891600541,1,1,4,3,4,52,3.970291913552122,1,1,2,3,2,16,2.833213344056216,1,1,1,2,6,2,0,13.0
12,2,25,2,1,1,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,1,0,7.0
