slot_name,slot_monthly_qty,slot_monthly_qty_abs_log1p,slot_monthly_qty_is_even,slot_monthly_qty_mod3,slot_monthly_qty_mod5,slot_monthly_qty_mod7,slot_monthly_qty_mod10,slot_annual_spend,slot_annual_spend_abs_log1p,slot_annual_spend_mod7,slot_currency,slot_item_singular,slot_item_plural,gcd_all,y
2,7,2.0794415416798357,0,1,2,0,7,13440,9.506065016071148,0,1,10,10,7,160.0
1,6,1.9459101490553132,1,0,1,6,6,13680,9.523763287920113,2,0,1,1,6,190.0
9,4,1.6094379124341003,1,1,4,4,4,480,6.175867270105761,4,3,1,1,4,10.0
4,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,0,7,4,4,7,165.0
5,11,2.4849066497880004,0,2,1,4,1,9240,9.13140538388804,0,2,0,0,11,70.0
6,3,1.3862943611198906,0,0,3,3,3,6300,8.748463629942055,0,4,0,0,3,175.0
5,2,1.0986122886681098,1,2,2,2,2,2520,7.83241092718792,0,5,5,5,2,105.0
2,9,2.302585092994046,0,0,4,2,9,28080,10.242848470041249,3,2,8,8,9,260.0
3,10,2.3978952727983707,1,1,0,3,0,24000,10.085850775128717,4,1,6,6,10,200.0
2,1,0.6931471805599453,0,1,1,1,1,2580,7.855932199718614,4,2,4,4,1,215.0
3,1,0.6931471805599453,0,1,1,1,1,3600,8.188966863648876,2,4,4,4,1,300.0
5,6,1.9459101490553132,1,0,1,6,6,17640,9.777981017296407,0,2,10,10,6,245.0
4,4,1.6094379124341003,1,1,4,4,4,8160,9.007121989469242,5,5,5,5,4,170.0
1,2,1.0986122886681098,1,2,2,2,2,6360,8.757940876678804,4,0,3,3,2,265.0
0,5,1.791759469228055,0,2,0,5,5,8400,9.036106025364846,0,0,6,6,5,140.0
0,2,1.0986122886681098,1,2,2,2,2,1920,7.560601162768557,2,2,5,5,2,80.0
7,12,2.5649493574615367,1,0,2,5,2,21600,9.980494888896912,5,2,3,3,12,150.0
6,12,2.5649493574615367,1,0,2,5,2,40320,10.604627704024997,0,4,2,2,12,280.0
8,9,2.302585092994046,0,0,4,2,9,540,6.293419278846481,1,6,10,10,9,5.0
0,8,2.1972245773362196,1,2,3,1,8,28800,10.268165387743457,2,2,10,10,8,300.0
6,8,2.1972245773362196,1,2,3,1,8,27840,10.234265033343494,1,6,5,5,8,290.0
3,1,0.6931471805599453,0,1,1,1,1,1500,7.313886831633462,2,3,10,10,1,125.0
1,5,1.791759469228055,0,2,0,5,5,9900,9.200391041122515,2,1,4,4,5,165.0
0,6,1.9459101490553132,1,0,1,6,6,11160,9.320180837655714,2,3,3,3,6,155.0
7,8,2.1972245773362196,1,2,3,1,8,2400,7.783640596221253,6,5,6,6,8,25.0
3,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,6,7,10,10,5,5.0
9,8,2.1972245773362196,1,2,3,1,8,1920,7.560601162768557,2,7,10,10,8,20.0
1,11,2.4849066497880004,0,2,1,4,1,5940,8.689632748355741,4,7,6,6,11,45.0
1,1,0.6931471805599453,0,1,1,1,1,2760,7.923348211930154,2,3,1,1,1,230.0
0,9,2.302585092994046,0,0,4,2,9,25380,10.141756141595407,5,4,1,1,9,235.0
0,11,2.4849066497880004,0,2,1,4,1,35640,10.481251939552509,3,4,1,1,11,270.0
5,12,2.5649493574615367,1,0,2,5,2,12240,9.412546252075513,4,5,2,2,12,85.0
0,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,5,1,8,8,1,15.0
4,7,2.0794415416798357,0,1,2,0,7,3360,8.119993827725105,0,1,1,1,7,40.0
9,11,2.4849066497880004,0,2,1,4,1,27060,10.205848855956967,5,6,6,6,11,205.0
3,3,1.3862943611198906,0,0,3,3,3,1080,6.985641817639208,2,0,0,0,3,30.0
3,11,2.4849066497880004,0,2,1,4,1,27060,10.205848855956967,5,0,8,8,11,205.0
6,2,1.0986122886681098,1,2,2,2,2,6720,8.812992231969966,0,3,3,3,2,280.0
6,1,0.6931471805599453,0,1,1,1,1,1680,7.427144133408616,0,5,10,10,1,140.0
3,12,2.5649493574615367,1,0,2,5,2,10800,9.287394001418473,6,1,7,7,12,75.0
0,7,2.0794415416798357,0,1,2,0,7,7560,8.93075873555827,0,1,4,4,7,90.0
4,12,2.5649493574615367,1,0,2,5,2,19440,9.87513951702064,1,2,3,3,12,135.0
4,3,1.3862943611198906,0,0,3,3,3,3060,8.026496938945412,1,2,7,7,3,85.0
2,4,1.6094379124341003,1,1,4,4,4,9360,9.144307401371744,1,5,1,1,4,195.0
3,12,2.5649493574615367,1,0,2,5,2,6480,8.776630098427717,5,0,8,8,12,45.0
4,7,2.0794415416798357,0,1,2,0,7,9660,9.17585244151751,0,4,3,3,7,115.0
2,10,2.3978952727983707,1,1,0,3,0,5400,8.594339400592892,3,4,3,3,10,45.0
9,2,1.0986122886681098,1,2,2,2,2,2880,7.9658927350845286,3,7,8,8,2,120.0
1,3,1.3862943611198906,0,0,3,3,3,6660,8.804024902413179,3,1,3,3,3,185.0
8,7,2.0794415416798357,0,1,2,0,7,23520,10.065648918115544,0,3,3,3,7,280.0
6,8,2.1972245773362196,1,2,3,1,8,19200,9.862717639992917,6,0,10,10,8,200.0
6,9,2.302585092994046,0,0,4,2,9,11880,9.382695764458287,1,7,1,1,9,110.0
2,1,0.6931471805599453,0,1,1,1,1,3240,8.083637203141548,6,6,6,6,1,270.0
9,11,2.4849066497880004,0,2,1,4,1,21780,9.988793309115229,3,1,10,10,11,165.0
0,9,2.302585092994046,0,0,4,2,9,11340,9.33617975681533,0,0,1,1,9,105.0
7,12,2.5649493574615367,1,0,2,5,2,2880,7.9658927350845286,3,4,6,6,12,20.0
3,9,2.302585092994046,0,0,4,2,9,15660,9.658928824466434,1,7,4,4,9,145.0
5,4,1.6094379124341003,1,1,4,4,4,10320,9.241935933565934,2,6,8,8,4,215.0
6,10,2.3978952727983707,1,1,0,3,0,29400,10.288783966353765,0,4,7,7,10,245.0
1,12,2.5649493574615367,1,0,2,5,2,38880,10.568260978408226,2,0,0,0,12,270.0
5,9,2.302585092994046,0,0,4,2,9,20520,9.929204031040765,3,5,6,6,9,190.0
5,7,2.0794415416798357,0,1,2,0,7,20160,9.911505324129712,0,6,4,4,7,240.0
7,1,0.6931471805599453,0,1,1,1,1,540,6.293419278846481,1,7,6,6,1,45.0
1,1,0.6931471805599453,0,1,1,1,1,1620,7.390798521735676,3,2,8,8,1,135.0
9,1,0.6931471805599453,0,1,1,1,1,1620,7.390798521735676,3,5,4,4,1,135.0
8,8,2.1972245773362196,1,2,3,1,8,20160,9.911505324129712,0,7,0,0,8,210.0
4,11,2.4849066497880004,0,2,1,4,1,8580,9.057305735807121,5,7,1,1,11,65.0
5,6,1.9459101490553132,1,0,1,6,6,4680,8.45126704130007,4,1,7,7,6,65.0
0,9,2.302585092994046,0,0,4,2,9,4320,8.371242135931933,1,0,7,7,9,40.0
8,7,2.0794415416798357,0,1,2,0,7,7980,8.984818995876008,0,2,6,6,7,95.0
5,1,0.6931471805599453,0,1,1,1,1,900,6.803505257608338,4,4,1,1,1,75.0
8,2,1.0986122886681098,1,2,2,2,2,720,6.580639137284949,6,4,1,1,2,30.0
2,4,1.6094379124341003,1,1,4,4,4,6960,8.848078421168667,2,6,1,1,4,145.0
3,5,1.791759469228055,0,2,0,5,5,12600,9.441531454869693,0,7,3,3,5,210.0
0,4,1.6094379124341003,1,1,4,4,4,4560,8.4252971767117,3,3,2,2,4,95.0
6,4,1.6094379124341003,1,1,4,4,4,10080,9.218407743053941,0,1,5,5,4,210.0
9,6,1.9459101490553132,1,0,1,6,6,10080,9.218407743053941,0,6,8,8,6,140.0
1,2,1.0986122886681098,1,2,2,2,2,3120,8.045908742270779,5,3,8,8,2,130.0
7,5,1.791759469228055,0,2,0,5,5,14100,9.55400099583723,2,3,4,4,5,235.0
0,11,2.4849066497880004,0,2,1,4,1,13200,9.488047863280759,5,1,0,0,11,100.0
2,6,1.9459101490553132,1,0,1,6,6,1800,7.496097345175956,1,2,6,6,6,25.0
6,12,2.5649493574615367,1,0,2,5,2,14400,9.575052927597383,1,5,8,8,12,100.0
2,12,2.5649493574615367,1,0,2,5,2,8640,9.0642735958414,2,6,10,10,12,60.0
3,4,1.6094379124341003,1,1,4,4,4,6240,8.738895704934043,3,7,7,7,4,130.0
1,7,2.0794415416798357,0,1,2,0,7,6720,8.812992231969966,0,4,8,8,7,80.0
4,7,2.0794415416798357,0,1,2,0,7,3360,8.119993827725105,0,4,3,3,7,40.0
2,12,2.5649493574615367,1,0,2,5,2,38880,10.568260978408226,2,2,9,9,12,270.0
3,10,2.3978952727983707,1,1,0,3,0,11400,9.34145634983372,4,0,1,1,10,95.0
2,10,2.3978952727983707,1,1,0,3,0,7800,8.962007209588313,2,6,7,7,10,65.0
5,4,1.6094379124341003,1,1,4,4,4,5040,8.525359754082631,0,7,6,6,4,105.0
3,10,2.3978952727983707,1,1,0,3,0,31800,10.367253014814716,6,6,2,2,10,265.0
0,2,1.0986122886681098,1,2,2,2,2,5880,8.679482094459956,0,0,7,7,2,245.0
7,10,2.3978952727983707,1,1,0,3,0,9600,9.169622538697624,3,0,2,2,10,80.0
9,2,1.0986122886681098,1,2,2,2,2,6840,8.830689198760998,1,6,3,3,2,285.0
7,10,2.3978952727983707,1,1,0,3,0,12600,9.441531454869693,0,5,1,1,10,105.0
7,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,4,5,5,4,70.0
4,6,1.9459101490553132,1,0,1,6,6,19800,9.893487720457795,4,6,3,3,6,275.0
5,7,2.0794415416798357,0,1,2,0,7,6720,8.812992231969966,0,3,3,3,7,80.0
0,8,2.1972245773362196,1,2,3,1,8,12000,9.392745258631441,2,1,9,9,8,125.0
1,1,0.6931471805599453,0,1,1,1,1,3060,8.026496938945412,1,4,4,4,1,255.0
3,5,1.791759469228055,0,2,0,5,5,3600,8.188966863648876,2,0,1,1,5,60.0
7,12,2.5649493574615367,1,0,2,5,2,19440,9.87513951702064,1,1,8,8,12,135.0
7,1,0.6931471805599453,0,1,1,1,1,2700,7.901377353792616,5,3,1,1,1,225.0
8,9,2.302585092994046,0,0,4,2,9,21600,9.980494888896912,5,6,5,5,9,200.0
1,2,1.0986122886681098,1,2,2,2,2,2520,7.83241092718792,0,7,9,9,2,105.0
4,7,2.0794415416798357,0,1,2,0,7,2940,7.9865049385539955,0,4,1,1,7,35.0
6,2,1.0986122886681098,1,2,2,2,2,4440,8.398634855292102,2,5,0,0,2,185.0
6,5,1.791759469228055,0,2,0,5,5,14700,9.595670797663967,0,4,3,3,5,245.0
5,11,2.4849066497880004,0,2,1,4,1,23760,10.075800860133013,2,0,1,1,11,180.0
5,2,1.0986122886681098,1,2,2,2,2,6960,8.848078421168667,2,7,1,1,2,290.0
2,10,2.3978952727983707,1,1,0,3,0,28800,10.268165387743457,2,5,10,10,10,240.0
1,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,1,1,8,8,5,30.0
9,7,2.0794415416798357,0,1,2,0,7,17640,9.777981017296407,0,1,6,6,7,210.0
5,4,1.6094379124341003,1,1,4,4,4,6960,8.848078421168667,2,1,10,10,4,145.0
6,5,1.791759469228055,0,2,0,5,5,16500,9.711176264112805,1,5,9,9,5,275.0
0,1,0.6931471805599453,0,1,1,1,1,3000,8.006700845440367,4,6,2,2,1,250.0
2,6,1.9459101490553132,1,0,1,6,6,16200,9.692828247710418,2,6,5,5,6,225.0
2,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,0,1,1,6,55.0
1,6,1.9459101490553132,1,0,1,6,6,10080,9.218407743053941,0,4,0,0,6,140.0
0,9,2.302585092994046,0,0,4,2,9,14580,9.587474590316285,6,4,7,7,9,135.0
4,11,2.4849066497880004,0,2,1,4,1,15180,9.627799924932715,4,1,4,4,11,115.0
6,8,2.1972245773362196,1,2,3,1,8,27360,10.216873920776164,4,0,8,8,8,285.0
6,11,2.4849066497880004,0,2,1,4,1,35640,10.481251939552509,3,6,2,2,11,270.0
1,6,1.9459101490553132,1,0,1,6,6,18720,9.837401167408268,2,6,7,7,6,260.0
0,6,1.9459101490553132,1,0,1,6,6,6480,8.776630098427717,5,6,6,6,6,90.0
7,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,2,1,1,4,230.0
0,2,1.0986122886681098,1,2,2,2,2,2640,7.878912912297133,1,1,7,7,2,110.0
1,1,0.6931471805599453,0,1,1,1,1,1800,7.496097345175956,1,3,8,8,1,150.0
5,11,2.4849066497880004,0,2,1,4,1,33660,10.424095176156737,4,3,2,2,11,255.0
6,8,2.1972245773362196,1,2,3,1,8,26400,10.181157167204903,3,0,1,1,8,275.0
4,12,2.5649493574615367,1,0,2,5,2,41760,10.639718168629964,5,3,4,4,12,290.0
7,2,1.0986122886681098,1,2,2,2,2,6960,8.848078421168667,2,6,8,8,2,290.0
8,9,2.302585092994046,0,0,4,2,9,16200,9.692828247710418,2,7,7,7,9,150.0
4,6,1.9459101490553132,1,0,1,6,6,4320,8.371242135931933,1,5,8,8,6,60.0
1,10,2.3978952727983707,1,1,0,3,0,12000,9.392745258631441,2,6,1,1,10,100.0
1,8,2.1972245773362196,1,2,3,1,8,4320,8.371242135931933,1,7,0,0,8,45.0
4,5,1.791759469228055,0,2,0,5,5,11400,9.34145634983372,4,1,1,1,5,190.0
1,8,2.1972245773362196,1,2,3,1,8,15840,9.670356794688852,6,0,6,6,8,165.0
3,10,2.3978952727983707,1,1,0,3,0,8400,9.036106025364846,0,3,1,1,10,70.0
3,8,2.1972245773362196,1,2,3,1,8,1440,7.273092595999522,5,6,6,6,8,15.0
5,5,1.791759469228055,0,2,0,5,5,10800,9.287394001418473,6,0,5,5,5,180.0
1,7,2.0794415416798357,0,1,2,0,7,23520,10.065648918115544,0,6,5,5,7,280.0
8,3,1.3862943611198906,0,0,3,3,3,5580,8.627123250788433,1,1,4,4,3,155.0
1,12,2.5649493574615367,1,0,2,5,2,25200,10.134638955251866,0,6,1,1,12,175.0
1,1,0.6931471805599453,0,1,1,1,1,1560,7.353081920515432,6,1,5,5,1,130.0
1,5,1.791759469228055,0,2,0,5,5,9000,9.105090961257085,5,6,2,2,5,150.0
8,7,2.0794415416798357,0,1,2,0,7,22680,10.029282848580436,0,7,7,7,7,270.0
6,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,1,6,6,4,245.0
1,9,2.302585092994046,0,0,4,2,9,27540,10.223431082444048,2,5,3,3,9,255.0
1,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,4,0,7,7,4,150.0
4,9,2.302585092994046,0,0,4,2,9,28080,10.242848470041249,3,0,6,6,9,260.0
0,1,0.6931471805599453,0,1,1,1,1,1020,6.928537818164665,5,1,7,7,1,85.0
1,8,2.1972245773362196,1,2,3,1,8,11040,9.309370895439137,1,4,3,3,8,115.0
4,7,2.0794415416798357,0,1,2,0,7,10500,9.259225769705994,0,1,5,5,7,125.0
6,5,1.791759469228055,0,2,0,5,5,9000,9.105090961257085,5,3,0,0,5,150.0
0,2,1.0986122886681098,1,2,2,2,2,3840,8.253488028345904,4,1,3,3,2,160.0
0,5,1.791759469228055,0,2,0,5,5,10500,9.259225769705994,0,2,10,10,5,175.0
7,6,1.9459101490553132,1,0,1,6,6,6120,8.71948076085107,2,3,10,10,6,85.0
5,6,1.9459101490553132,1,0,1,6,6,20160,9.911505324129712,0,2,6,6,6,280.0
4,1,0.6931471805599453,0,1,1,1,1,3360,8.119993827725105,0,5,5,5,1,280.0
1,4,1.6094379124341003,1,1,4,4,4,4320,8.371242135931933,1,7,5,5,4,90.0
3,5,1.791759469228055,0,2,0,5,5,600,6.398594934535208,5,5,4,4,5,10.0
7,9,2.302585092994046,0,0,4,2,9,8640,9.0642735958414,2,5,6,6,9,80.0
6,6,1.9459101490553132,1,0,1,6,6,11880,9.382695764458287,1,6,8,8,6,165.0
1,11,2.4849066497880004,0,2,1,4,1,4620,8.438366410870266,0,7,8,8,11,35.0
0,1,0.6931471805599453,0,1,1,1,1,3180,8.064950891749143,2,4,1,1,1,265.0
9,2,1.0986122886681098,1,2,2,2,2,720,6.580639137284949,6,7,4,4,2,30.0
7,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,0,2,4,4,7,165.0
4,2,1.0986122886681098,1,2,2,2,2,6360,8.757940876678804,4,1,10,10,2,265.0
5,1,0.6931471805599453,0,1,1,1,1,1620,7.390798521735676,3,4,9,9,1,135.0
6,1,0.6931471805599453,0,1,1,1,1,2880,7.9658927350845286,3,2,8,8,1,240.0
8,1,0.6931471805599453,0,1,1,1,1,3120,8.045908742270779,5,4,3,3,1,260.0
2,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,1,4,4,4,230.0
4,8,2.1972245773362196,1,2,3,1,8,2880,7.9658927350845286,3,1,0,0,8,30.0
9,8,2.1972245773362196,1,2,3,1,8,20640,9.935034668034257,4,5,5,5,8,215.0
6,6,1.9459101490553132,1,0,1,6,6,20520,9.929204031040765,3,0,8,8,6,285.0
2,10,2.3978952727983707,1,1,0,3,0,19200,9.862717639992917,6,7,9,9,10,160.0
2,3,1.3862943611198906,0,0,3,3,3,10260,9.236105579862208,5,5,3,3,3,285.0
0,12,2.5649493574615367,1,0,2,5,2,2880,7.9658927350845286,3,4,4,4,12,20.0
4,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,3,5,5,6,55.0
7,7,2.0794415416798357,0,1,2,0,7,18900,9.846970109700957,0,0,4,4,7,225.0
5,6,1.9459101490553132,1,0,1,6,6,6840,8.830689198760998,1,2,6,6,6,95.0
5,7,2.0794415416798357,0,1,2,0,7,20160,9.911505324129712,0,4,6,6,7,240.0
2,12,2.5649493574615367,1,0,2,5,2,16560,9.714805812589491,5,5,9,9,12,115.0
2,10,2.3978952727983707,1,1,0,3,0,34200,10.440010162389305,5,1,6,6,10,285.0
2,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,1,5,5,6,100.0
0,5,1.791759469228055,0,2,0,5,5,12000,9.392745258631441,2,2,3,3,5,200.0
6,12,2.5649493574615367,1,0,2,5,2,40320,10.604627704024997,0,7,8,8,12,280.0
6,6,1.9459101490553132,1,0,1,6,6,21600,9.980494888896912,5,7,7,7,6,300.0
3,4,1.6094379124341003,1,1,4,4,4,10320,9.241935933565934,2,2,1,1,4,215.0
6,9,2.302585092994046,0,0,4,2,9,2160,7.6783263565068856,4,0,2,2,9,20.0
4,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,0,1,1,4,230.0
5,10,2.3978952727983707,1,1,0,3,0,16200,9.692828247710418,2,4,4,4,10,135.0
1,8,2.1972245773362196,1,2,3,1,8,4800,8.476579508530941,5,6,5,5,8,50.0
5,1,0.6931471805599453,0,1,1,1,1,1200,7.0909098220799835,3,0,4,4,1,100.0
4,8,2.1972245773362196,1,2,3,1,8,13440,9.506065016071148,0,7,9,9,8,140.0
5,9,2.302585092994046,0,0,4,2,9,32400,10.385944565501662,4,6,7,7,9,300.0
0,7,2.0794415416798357,0,1,2,0,7,15960,9.677903525682558,0,2,6,6,7,190.0
1,1,0.6931471805599453,0,1,1,1,1,3540,8.172164452111904,5,5,5,5,1,295.0
0,9,2.302585092994046,0,0,4,2,9,12960,9.469700127423375,3,4,1,1,9,120.0
1,10,2.3978952727983707,1,1,0,3,0,33000,10.404293143019792,2,6,6,6,10,275.0
7,8,2.1972245773362196,1,2,3,1,8,22560,10.023978030870751,6,1,10,10,8,235.0
9,12,2.5649493574615367,1,0,2,5,2,34560,10.450481157684562,1,3,10,10,12,240.0
5,12,2.5649493574615367,1,0,2,5,2,5760,8.658866349732383,6,3,9,9,12,40.0
9,4,1.6094379124341003,1,1,4,4,4,9600,9.169622538697624,3,6,3,3,4,200.0
3,6,1.9459101490553132,1,0,1,6,6,2520,7.83241092718792,0,4,3,3,6,35.0
8,1,0.6931471805599453,0,1,1,1,1,2100,7.650168700845001,0,4,8,8,1,175.0
8,9,2.302585092994046,0,0,4,2,9,8640,9.0642735958414,2,2,0,0,9,80.0
0,10,2.3978952727983707,1,1,0,3,0,10200,9.23024103368252,1,4,8,8,10,85.0
2,3,1.3862943611198906,0,0,3,3,3,9900,9.200391041122515,2,7,1,1,3,275.0
4,11,2.4849066497880004,0,2,1,4,1,5940,8.689632748355741,4,0,6,6,11,45.0
7,3,1.3862943611198906,0,0,3,3,3,2880,7.9658927350845286,3,2,0,0,3,80.0
6,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,3,6,2,2,3,10.0
2,5,1.791759469228055,0,2,0,5,5,17700,9.781376414141157,4,5,10,10,5,295.0
4,2,1.0986122886681098,1,2,2,2,2,2880,7.9658927350845286,3,5,2,2,2,120.0
2,10,2.3978952727983707,1,1,0,3,0,16200,9.692828247710418,2,1,2,2,10,135.0
5,1,0.6931471805599453,0,1,1,1,1,1680,7.427144133408616,0,4,10,10,1,140.0
9,5,1.791759469228055,0,2,0,5,5,9900,9.200391041122515,2,1,1,1,5,165.0
4,9,2.302585092994046,0,0,4,2,9,26460,10.183427229849748,0,4,7,7,9,245.0
3,11,2.4849066497880004,0,2,1,4,1,3960,8.284251797621916,5,5,2,2,11,30.0
0,9,2.302585092994046,0,0,4,2,9,28620,10.261895993101012,4,1,5,5,9,265.0
2,4,1.6094379124341003,1,1,4,4,4,1200,7.0909098220799835,3,7,9,9,4,25.0
2,3,1.3862943611198906,0,0,3,3,3,1980,7.591357046698551,6,4,1,1,3,55.0
7,9,2.302585092994046,0,0,4,2,9,2160,7.6783263565068856,4,4,0,0,9,20.0
6,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,3,6,4,4,3,10.0
7,10,2.3978952727983707,1,1,0,3,0,30000,10.308985993422082,5,3,9,9,10,250.0
1,4,1.6094379124341003,1,1,4,4,4,12000,9.392745258631441,2,0,1,1,4,250.0
0,2,1.0986122886681098,1,2,2,2,2,6240,8.738895704934043,3,2,10,10,2,260.0
1,2,1.0986122886681098,1,2,2,2,2,6960,8.848078421168667,2,4,4,4,2,290.0
3,5,1.791759469228055,0,2,0,5,5,6000,8.699681400989514,1,5,3,3,5,100.0
1,12,2.5649493574615367,1,0,2,5,2,34560,10.450481157684562,1,4,5,5,12,240.0
6,2,1.0986122886681098,1,2,2,2,2,5160,8.548885638148727,1,5,1,1,2,215.0
8,4,1.6094379124341003,1,1,4,4,4,4560,8.4252971767117,3,0,10,10,4,95.0
8,3,1.3862943611198906,0,0,3,3,3,4860,8.488999457045455,2,4,7,7,3,135.0
0,10,2.3978952727983707,1,1,0,3,0,13800,9.53249633228804,3,1,1,1,10,115.0
9,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,4,4,5,5,2,300.0
0,11,2.4849066497880004,0,2,1,4,1,1320,7.186144304522325,4,6,4,4,11,10.0
6,12,2.5649493574615367,1,0,2,5,2,40320,10.604627704024997,0,0,0,0,12,280.0
7,1,0.6931471805599453,0,1,1,1,1,1200,7.0909098220799835,3,2,10,10,1,100.0
5,1,0.6931471805599453,0,1,1,1,1,2220,7.7057128238944275,1,0,4,4,1,185.0
2,5,1.791759469228055,0,2,0,5,5,3900,8.268988209506656,1,1,6,6,5,65.0
3,8,2.1972245773362196,1,2,3,1,8,17760,9.784760321267326,1,7,6,6,8,185.0
4,2,1.0986122886681098,1,2,2,2,2,3600,8.188966863648876,2,3,7,7,2,150.0
7,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,2,4,2,2,5,25.0
6,10,2.3978952727983707,1,1,0,3,0,18000,9.798182590890704,3,4,1,1,10,150.0
0,3,1.3862943611198906,0,0,3,3,3,5400,8.594339400592892,3,6,1,1,3,150.0
2,12,2.5649493574615367,1,0,2,5,2,720,6.580639137284949,6,4,3,3,12,5.0
8,5,1.791759469228055,0,2,0,5,5,16200,9.692828247710418,2,0,8,8,5,270.0
6,4,1.6094379124341003,1,1,4,4,4,9600,9.169622538697624,3,1,9,9,4,200.0
3,1,0.6931471805599453,0,1,1,1,1,300,5.707110264748875,6,0,4,4,1,25.0
8,7,2.0794415416798357,0,1,2,0,7,14700,9.595670797663967,0,2,7,7,7,175.0
3,7,2.0794415416798357,0,1,2,0,7,19320,9.868947866261383,0,5,5,5,7,230.0
7,8,2.1972245773362196,1,2,3,1,8,14880,9.60784051043005,5,2,10,10,8,155.0
0,3,1.3862943611198906,0,0,3,3,3,4320,8.371242135931933,1,4,8,8,3,120.0
8,8,2.1972245773362196,1,2,3,1,8,10560,9.264923249746474,4,4,2,2,8,110.0
2,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,4,10,10,6,100.0
8,7,2.0794415416798357,0,1,2,0,7,5040,8.525359754082631,0,2,3,3,7,60.0
3,3,1.3862943611198906,0,0,3,3,3,5760,8.658866349732383,6,4,7,7,3,160.0
7,7,2.0794415416798357,0,1,2,0,7,24780,10.117832509493988,0,7,2,2,7,295.0
6,8,2.1972245773362196,1,2,3,1,8,27360,10.216873920776164,4,6,8,8,8,285.0
7,12,2.5649493574615367,1,0,2,5,2,22320,10.013283218359012,4,0,0,0,12,155.0
1,8,2.1972245773362196,1,2,3,1,8,15360,9.639587108749145,2,7,2,2,8,160.0
3,2,1.0986122886681098,1,2,2,2,2,6240,8.738895704934043,3,1,8,8,2,260.0
8,12,2.5649493574615367,1,0,2,5,2,10080,9.218407743053941,0,6,3,3,12,70.0
1,5,1.791759469228055,0,2,0,5,5,8400,9.036106025364846,0,0,9,9,5,140.0
2,4,1.6094379124341003,1,1,4,4,4,13920,9.541153770388567,4,4,10,10,4,290.0
9,8,2.1972245773362196,1,2,3,1,8,3360,8.119993827725105,0,6,2,2,8,35.0
3,11,2.4849066497880004,0,2,1,4,1,11880,9.382695764458287,1,1,3,3,11,90.0
3,4,1.6094379124341003,1,1,4,4,4,13920,9.541153770388567,4,4,1,1,4,290.0
7,7,2.0794415416798357,0,1,2,0,7,8400,9.036106025364846,0,0,10,10,7,100.0
2,8,2.1972245773362196,1,2,3,1,8,17760,9.784760321267326,1,6,3,3,8,185.0
8,7,2.0794415416798357,0,1,2,0,7,4620,8.438366410870266,0,4,6,6,7,55.0
1,6,1.9459101490553132,1,0,1,6,6,1440,7.273092595999522,5,4,7,7,6,20.0
7,2,1.0986122886681098,1,2,2,2,2,2280,7.732369222284388,5,5,9,9,2,95.0
0,9,2.302585092994046,0,0,4,2,9,30780,10.334652895494106,1,4,10,10,9,285.0
0,11,2.4849066497880004,0,2,1,4,1,10560,9.264923249746474,4,7,8,8,11,80.0
6,10,2.3978952727983707,1,1,0,3,0,5400,8.594339400592892,3,2,1,1,10,45.0
6,11,2.4849066497880004,0,2,1,4,1,3300,8.101980731853192,3,3,6,6,11,25.0
9,1,0.6931471805599453,0,1,1,1,1,2520,7.83241092718792,0,7,0,0,1,210.0
9,7,2.0794415416798357,0,1,2,0,7,9240,9.13140538388804,0,1,9,9,7,110.0
8,11,2.4849066497880004,0,2,1,4,1,11880,9.382695764458287,1,1,2,2,11,90.0
0,1,0.6931471805599453,0,1,1,1,1,780,6.660575149839686,3,6,7,7,1,65.0
9,1,0.6931471805599453,0,1,1,1,1,3480,8.15507488781144,1,7,3,3,1,290.0
8,4,1.6094379124341003,1,1,4,4,4,3600,8.188966863648876,2,5,7,7,4,75.0
7,5,1.791759469228055,0,2,0,5,5,11700,9.367429587218957,3,3,8,8,5,195.0
7,12,2.5649493574615367,1,0,2,5,2,31680,10.363472411086743,5,5,3,3,12,220.0
8,3,1.3862943611198906,0,0,3,3,3,1800,7.496097345175956,1,0,10,10,3,50.0
2,10,2.3978952727983707,1,1,0,3,0,33000,10.404293143019792,2,4,8,8,10,275.0
5,5,1.791759469228055,0,2,0,5,5,16800,9.729193687429403,0,1,4,4,5,280.0
