slot_name_a,slot_name_b,slot_name_c,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod5,slot_base_count_mod7,slot_base_count_mod10,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_item_plural,n_multiple_pairs,y
8,0,1,52,3.970291913552122,1,2,3,2,5,1.791759469228055,0,2,0,5,5,4,4,78.0
9,3,4,52,3.970291913552122,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,2,4,26.0
3,0,5,30,3.4339872044851463,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,4,75.0
7,5,2,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,6,60.0
10,2,11,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,6,84.0
6,5,9,50,3.9318256327243257,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,0,5,50.0
9,5,6,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,5,16.0
11,10,3,32,3.4965075614664802,2,2,4,2,5,1.791759469228055,0,2,0,5,5,6,4,48.0
3,8,6,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,6,4,69.0
8,4,11,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,8,6,24.0
8,9,9,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,6,20.0
0,11,5,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,4,6.0
1,8,6,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,5,40.0
3,5,0,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,6,5,16.0
1,1,1,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,4,5.0
2,1,3,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,7,4,33.0
4,1,3,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,3,6,48.0
6,7,8,12,2.5649493574615367,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,6,24.0
11,4,8,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,3,5,18.0
6,1,0,26,3.295836866004329,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,2,4,65.0
1,9,8,46,3.8501476017100584,1,1,4,6,9,2.302585092994046,0,0,4,2,9,6,4,161.0
2,11,10,34,3.5553480614894135,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,7,4,17.0
1,9,11,46,3.8501476017100584,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,8,5,138.0
7,0,11,14,2.70805020110221,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,3,5,28.0
1,0,5,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,4,8.0
2,2,3,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,7,4,16.0
11,4,0,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,8,5,90.0
10,8,6,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,5,68.0
7,1,4,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,8,6,12.0
5,5,2,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,2,6,40.0
10,8,5,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,5,112.0
10,2,9,16,2.833213344056216,1,1,2,6,5,1.791759469228055,0,2,0,5,5,6,4,24.0
6,4,3,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,5,6.0
1,10,11,54,4.007333185232471,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,4,5,27.0
4,2,11,38,3.6635616461296463,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,2,5,114.0
2,5,1,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,4,11.0
9,5,6,18,2.9444389791664403,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,7,5,18.0
3,6,11,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,9,5,30.0
2,2,9,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,9,4,140.0
6,3,4,26,3.295836866004329,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,5,78.0
7,8,3,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,8,5,63.0
10,10,1,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,9,6,32.0
0,9,11,58,4.07753744390572,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,9,4,145.0
6,9,2,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,4,11.0
2,5,10,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,2,5,132.0
0,5,10,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,2,5,140.0
4,10,10,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,5,10.0
6,11,9,38,3.6635616461296463,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,4,5,114.0
8,5,8,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,6,5,30.0
5,2,6,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,6,5,8.0
1,9,0,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2,5,40.0
5,1,4,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,4,4,14.0
0,0,5,32,3.4965075614664802,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,1,6,96.0
8,1,11,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,3,4,147.0
9,2,6,32,3.4965075614664802,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,0,6,96.0
4,6,2,52,3.970291913552122,1,2,3,2,9,2.302585092994046,0,0,4,2,9,1,4,182.0
3,3,1,38,3.6635616461296463,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,5,4,95.0
8,8,10,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,0,6,40.0
1,5,3,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,4,147.0
8,11,4,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,7,6,32.0
1,11,6,16,2.833213344056216,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,6,16.0
9,6,4,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,6,6,72.0
8,0,1,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,7,6,72.0
3,4,3,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,4,4,140.0
0,1,10,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,5,75.0
11,1,2,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,0,5,36.0
11,1,4,50,3.9318256327243257,2,0,1,0,9,2.302585092994046,0,0,4,2,9,1,4,175.0
5,0,2,56,4.04305126783455,2,1,0,6,5,1.791759469228055,0,2,0,5,5,0,4,84.0
11,9,8,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,0,4,63.0
4,3,5,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,9,4,11.0
1,9,0,16,2.833213344056216,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,8,6,16.0
6,1,0,20,3.044522437723423,2,0,6,0,9,2.302585092994046,0,0,4,2,9,9,4,70.0
4,7,7,26,3.295836866004329,2,1,5,6,9,2.302585092994046,0,0,4,2,9,7,4,91.0
1,10,8,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,7,5,90.0
9,9,7,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,8,4,87.0
5,10,11,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,9,5,14.0
10,0,7,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,5,14.0
4,1,4,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,4,6,44.0
9,0,6,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,3,5,10.0
10,3,2,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,6,5,36.0
4,2,8,52,3.970291913552122,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,9,6,52.0
0,7,11,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,3,5,38.0
9,0,8,12,2.5649493574615367,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,4,30.0
7,5,4,14,2.70805020110221,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,8,5,42.0
1,8,7,6,1.9459101490553132,0,1,6,6,9,2.302585092994046,0,0,4,2,9,6,4,21.0
5,10,4,2,1.0986122886681098,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,4,1.0
5,6,5,16,2.833213344056216,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,6,6,16.0
0,9,10,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,4,5,90.0
8,0,0,12,2.5649493574615367,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,4,30.0
0,7,9,36,3.6109179126442243,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,9,5,18.0
8,1,10,56,4.04305126783455,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,9,4,28.0
11,2,9,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,0,4,7.0
5,11,7,24,3.2188758248682006,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,4,84.0
8,0,0,42,3.7612001156935624,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,9,5,42.0
4,3,4,34,3.5553480614894135,1,4,6,4,9,2.302585092994046,0,0,4,2,9,5,4,119.0
8,3,7,52,3.970291913552122,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,5,5,156.0
1,6,7,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,9,5,45.0
8,2,0,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,5,18.0
6,2,0,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,8,5,24.0
8,7,3,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,7,5,140.0
6,2,3,44,3.8066624897703196,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,7,4,110.0
9,0,6,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,7,6,24.0
9,6,11,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,0,5,58.0
10,5,0,24,3.2188758248682006,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,8,6,24.0
4,6,2,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,5,3.0
5,1,1,42,3.7612001156935624,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,5,5,21.0
2,8,8,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,5,5,36.0
7,5,2,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,9,4,85.0
10,4,5,30,3.4339872044851463,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,3,5,30.0
10,0,1,30,3.4339872044851463,0,0,2,0,9,2.302585092994046,0,0,4,2,9,0,4,105.0
8,3,7,40,3.713572066704308,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,3,6,120.0
10,11,7,14,2.70805020110221,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,4,49.0
4,9,1,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,3,4,100.0
8,5,5,34,3.5553480614894135,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,3,4,17.0
7,0,3,58,4.07753744390572,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,8,4,29.0
8,5,3,20,3.044522437723423,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,3,5,60.0
10,8,7,12,2.5649493574615367,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,5,5,6.0
11,9,0,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,4,5,102.0
5,4,1,42,3.7612001156935624,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,1,5,105.0
3,7,11,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,4,4,72.0
5,10,2,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,4,4.0
9,0,7,34,3.5553480614894135,1,4,6,4,5,1.791759469228055,0,2,0,5,5,3,4,51.0
3,11,9,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,2,5,24.0
8,2,4,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,2,4,63.0
0,7,0,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,9,6,12.0
3,8,5,26,3.295836866004329,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,9,5,78.0
10,4,8,56,4.04305126783455,2,1,0,6,5,1.791759469228055,0,2,0,5,5,3,4,84.0
2,4,0,18,2.9444389791664403,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,8,5,18.0
4,5,7,20,3.044522437723423,2,0,6,0,9,2.302585092994046,0,0,4,2,9,7,4,70.0
11,10,2,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,2,5,24.0
1,6,5,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,4,5,68.0
4,4,8,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,6,4.0
2,5,6,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,6,4,18.0
6,3,4,48,3.8918202981106265,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,6,6,96.0
11,7,0,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,0,4,85.0
10,3,10,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,2,4,135.0
5,3,6,12,2.5649493574615367,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,5,6.0
6,8,6,48,3.8918202981106265,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,2,4,120.0
4,5,7,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,6,4,16.0
10,10,11,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,3,5,45.0
3,4,4,24,3.2188758248682006,0,4,3,4,9,2.302585092994046,0,0,4,2,9,7,4,84.0
2,4,10,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,6,2.0
11,0,5,56,4.04305126783455,2,1,0,6,9,2.302585092994046,0,0,4,2,9,2,4,196.0
9,3,10,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,4,5,24.0
5,8,4,22,3.1354942159291497,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,0,4,55.0
9,7,3,28,3.367295829986474,1,3,0,8,9,2.302585092994046,0,0,4,2,9,3,4,98.0
0,1,11,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,5,4,14.0
10,3,5,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,5,14.0
11,7,3,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,7,4,4.0
11,3,9,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,6,4,23.0
11,11,4,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,5,12.0
9,1,5,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,7,6,168.0
10,9,9,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,0,5,174.0
4,10,6,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,6,20.0
10,5,0,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,4,11.0
9,5,6,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,4,6.0
3,10,3,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,6,6.0
8,9,0,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,5,14.0
5,6,7,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,7,6,72.0
8,9,8,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,9,6,4.0
4,9,5,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,4,10.0
7,11,6,12,2.5649493574615367,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,8,6,24.0
9,3,5,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,0,4,69.0
5,2,7,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,1,5,76.0
7,11,2,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,7,4,100.0
0,1,5,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,9,5,189.0
11,8,1,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,6,2.0
2,5,3,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,8,4,25.0
3,11,3,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,7,6,36.0
0,9,7,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,8,4,135.0
7,10,7,18,2.9444389791664403,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,6,36.0
11,9,9,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,6,12.0
9,7,11,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,8,4,85.0
4,1,3,42,3.7612001156935624,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,7,5,105.0
2,9,4,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,4,5,45.0
11,7,3,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,8,5,15.0
2,8,9,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,6,5,15.0
5,3,5,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,4,6.0
10,6,7,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,4,4.0
8,7,8,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,6,28.0
7,8,10,24,3.2188758248682006,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,9,6,24.0
5,1,0,28,3.367295829986474,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,6,4,14.0
8,8,10,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,9,6,168.0
7,8,4,50,3.9318256327243257,2,0,1,0,9,2.302585092994046,0,0,4,2,9,1,4,175.0
6,5,4,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,6,60.0
2,8,7,40,3.713572066704308,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,5,6,120.0
5,7,0,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,9,4,72.0
5,1,10,38,3.6635616461296463,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,4,4,95.0
11,8,0,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,1,4,133.0
3,3,5,48,3.8918202981106265,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,0,6,96.0
4,3,2,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,5,16.0
9,0,4,14,2.70805020110221,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,4,21.0
5,5,6,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,5,4,7.0
2,9,11,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,9,5,70.0
11,4,0,26,3.295836866004329,2,1,5,6,9,2.302585092994046,0,0,4,2,9,3,4,91.0
5,10,4,18,2.9444389791664403,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,5,18.0
6,11,11,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,4,9.0
5,3,4,18,2.9444389791664403,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,7,6,36.0
5,10,10,42,3.7612001156935624,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,9,5,105.0
4,6,3,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,0,4,90.0
7,9,1,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,8,4,7.0
11,0,2,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,4,18.0
5,0,4,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,4,5.0
4,10,4,46,3.8501476017100584,1,1,4,6,9,2.302585092994046,0,0,4,2,9,3,4,161.0
1,6,5,30,3.4339872044851463,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,8,5,30.0
6,2,9,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,6,6,40.0
1,10,3,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,5,15.0
7,1,5,50,3.9318256327243257,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,4,25.0
0,5,5,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,6,2.0
4,6,11,36,3.6109179126442243,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,3,5,18.0
0,1,10,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,6,5,24.0
6,9,7,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,1,4,130.0
9,2,11,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,5,10.0
4,0,11,24,3.2188758248682006,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,7,6,72.0
8,1,11,52,3.970291913552122,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,3,6,52.0
5,1,10,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,9,5,102.0
10,9,0,28,3.367295829986474,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,3,5,56.0
7,6,3,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,8,5,75.0
4,6,3,50,3.9318256327243257,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,3,5,50.0
10,6,1,12,2.5649493574615367,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,6,24.0
0,10,3,46,3.8501476017100584,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,4,5,92.0
0,7,10,12,2.5649493574615367,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5,6,12.0
2,1,0,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,9,4,5.0
11,3,9,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,0,5,132.0
11,1,9,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,1,6,84.0
9,4,1,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,5,6.0
8,5,8,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,7,4,72.0
7,7,6,36,3.6109179126442243,0,1,1,6,9,2.302585092994046,0,0,4,2,9,3,5,126.0
3,4,10,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,6,60.0
9,6,10,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,7,4,135.0
5,3,5,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,9,6,48.0
6,4,2,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,2,4,66.0
6,1,0,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,9,4,20.0
7,6,10,32,3.4965075614664802,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,9,6,96.0
5,3,4,52,3.970291913552122,1,2,3,2,5,1.791759469228055,0,2,0,5,5,3,4,78.0
5,10,0,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,4,4,33.0
9,7,5,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,2,5,75.0
1,7,8,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,9,5,15.0
2,11,7,34,3.5553480614894135,1,4,6,4,9,2.302585092994046,0,0,4,2,9,6,4,119.0
0,3,4,46,3.8501476017100584,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,3,5,46.0
9,11,6,34,3.5553480614894135,1,4,6,4,5,1.791759469228055,0,2,0,5,5,9,4,51.0
11,8,0,32,3.4965075614664802,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,4,5,64.0
8,9,2,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,4,15.0
2,8,7,54,4.007333185232471,0,4,5,4,5,1.791759469228055,0,2,0,5,5,4,4,81.0
11,0,7,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,8,5,54.0
9,7,8,16,2.833213344056216,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,4,4,40.0
6,2,8,38,3.6635616461296463,2,3,3,8,5,1.791759469228055,0,2,0,5,5,7,4,57.0
9,0,1,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,7,5,16.0
8,0,4,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,5,15.0
8,9,8,46,3.8501476017100584,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,9,4,115.0
6,3,2,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,6,84.0
10,6,2,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,5,5,75.0
8,8,3,50,3.9318256327243257,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,4,5,100.0
5,8,5,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,4,10.0
5,5,9,56,4.04305126783455,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,7,6,56.0
7,6,10,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,4,7.0
3,3,11,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,6,5,40.0
3,6,5,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,1,6,32.0
