slot_person,slot_place,slot_unit,slot_day1,slot_day2,slot_day3,slot_base_amount,slot_base_amount_abs_log1p,slot_base_amount_is_even,slot_base_amount_mod3,slot_base_amount_mod5,slot_base_amount_mod7,slot_base_amount_mod10,slot_mult_day2,slot_mult_day2_abs_log1p,slot_mult_day2_is_even,slot_mult_day2_mod3,slot_mult_day2_mod5,slot_mult_day2_mod7,slot_mult_day2_mod10,slot_mult_day3,slot_mult_day3_abs_log1p,slot_mult_day3_is_even,slot_mult_day3_mod3,slot_mult_day3_mod5,slot_mult_day3_mod7,slot_mult_day3_mod10,slot_initial_total,slot_initial_total_abs_log1p,slot_initial_total_is_even,slot_initial_total_mod3,slot_initial_total_mod5,slot_initial_total_mod7,slot_initial_total_mod10,gcd_all,n_multiple_pairs,y
7,3,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,1,2,49.0
5,1,0,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,381,5.945420608606575,0,0,1,3,1,1,2,1.0
1,1,4,2,2,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,1,2,18.0
4,1,3,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,133,4.897839799950911,0,1,3,0,3,1,1,5.0
2,4,3,0,0,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,274,5.616771097666572,1,1,4,1,4,2,3,22.0
5,7,4,3,3,3,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,493,6.202535517187923,0,1,3,3,3,1,0,25.0
5,5,3,0,0,0,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,264,5.579729825986222,1,0,4,5,4,1,1,17.0
1,7,3,4,4,4,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,254,5.541263545158426,1,2,4,2,4,1,1,46.0
6,2,0,1,1,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,193,5.267858159063328,0,1,3,4,3,1,0,33.0
4,1,0,1,1,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,489,6.194405391104672,0,0,4,6,9,1,3,24.0
1,7,0,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,97,4.584967478670572,0,1,2,6,7,1,0,13.0
4,2,1,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,370,5.916202062607435,1,1,0,6,0,1,2,28.0
4,0,3,0,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,2,31.0
7,4,4,0,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,152,5.030437921392435,1,2,2,5,2,1,1,40.0
7,1,4,0,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,422,6.0473721790462776,1,2,2,2,2,2,3,2.0
7,3,4,1,1,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,194,5.272999558563747,1,2,4,5,4,1,2,44.0
4,2,3,0,0,0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,177,5.181783550292085,0,0,2,2,7,1,2,33.0
2,7,3,1,1,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,222,5.407171771460119,1,0,2,5,2,1,1,1.0
6,3,3,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,189,5.247024072160486,0,0,4,0,9,1,1,29.0
5,3,0,0,0,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,502,6.220590170099739,1,1,2,5,2,1,0,34.0
6,4,2,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,1,3,35.0
5,3,4,2,2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,165,5.111987788356544,0,0,0,4,5,1,3,5.0
4,5,4,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,85,4.454347296253507,0,1,0,1,5,1,1,1.0
7,0,1,2,2,2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,263,5.575949103146316,0,2,3,4,3,1,1,3.0
0,6,0,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,164,5.10594547390058,1,2,4,3,4,1,0,12.0
2,3,2,1,1,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,246,5.5093883366279774,1,0,1,1,6,1,1,25.0
4,5,3,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,1,4,3.0
6,4,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,65,4.189654742026425,0,2,0,2,5,1,1,25.0
6,5,0,2,2,2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,272,5.60947179518496,1,2,2,6,2,2,5,12.0
2,4,0,4,4,4,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,360,5.8888779583328805,1,0,0,3,0,1,2,35.0
3,4,3,4,4,4,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,193,5.267858159063328,0,1,3,4,3,1,0,6.0
0,6,0,1,1,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,313,5.749392985908253,0,1,3,5,3,1,0,41.0
0,4,3,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,1,2,3.0
4,7,4,1,1,1,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,556,6.322565239927284,1,1,1,3,6,1,1,29.0
6,3,1,1,1,1,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,518,6.251903883165888,1,2,3,0,8,1,0,43.0
0,0,0,4,4,4,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,185,5.225746673713202,0,2,0,3,5,1,1,25.0
4,6,2,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,1,1,18.0
6,6,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,399,5.991464547107982,0,0,4,0,9,1,1,21.0
3,4,3,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,176,5.176149732573829,1,2,1,1,6,1,2,50.0
5,7,2,1,1,1,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,391,5.971261839790462,0,1,1,6,1,1,1,34.0
4,0,0,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,214,5.3706380281276624,1,1,4,4,4,1,2,32.0
6,5,1,2,2,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,132,4.890349128221754,1,0,2,6,2,1,3,15.0
2,2,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,593,6.386879319362645,0,2,3,5,3,1,1,35.0
6,1,1,2,2,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,270,5.602118820879701,1,0,0,4,0,1,3,22.0
5,1,3,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,153,5.0369526024136295,0,0,3,6,3,1,1,48.0
5,4,2,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,172,5.153291594497779,1,1,2,4,2,1,3,25.0
0,5,3,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,112,4.727387818712341,1,1,2,0,2,1,2,34.0
3,0,0,2,2,2,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,525,6.26530121273771,0,0,0,0,5,1,3,5.0
6,0,2,0,0,0,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,305,5.723585101952381,0,2,0,4,5,1,1,33.0
6,2,1,2,2,2,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,343,5.840641657373398,0,1,3,0,3,1,0,20.0
6,2,4,0,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,383,5.950642552587727,0,2,3,5,3,1,1,43.0
0,2,1,1,1,1,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,412,6.023447592961033,1,1,2,6,2,1,1,48.0
6,7,3,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,130,4.875197323201151,1,1,0,4,0,1,1,28.0
0,3,4,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,152,5.030437921392435,1,2,2,5,2,1,1,26.0
5,7,3,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,101,4.624972813284271,0,2,1,3,1,1,1,29.0
3,2,1,3,3,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,286,5.659482215759621,1,1,1,6,6,1,1,30.0
0,3,2,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,2,5,36.0
2,7,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,106,4.672828834461906,1,1,1,1,6,1,1,11.0
5,4,1,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,1,2,24.0
5,0,1,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,320,5.771441123130016,1,2,0,5,0,1,2,14.0
5,6,4,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,331,5.805134968916488,0,1,1,2,1,1,1,19.0
1,3,2,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,1,5,20.0
7,2,1,1,1,1,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,439,6.0867747269123065,0,1,4,5,9,1,1,5.0
0,7,3,2,2,2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,234,5.459585514144159,1,0,4,3,4,2,4,26.0
5,3,3,0,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,141,4.955827057601261,0,0,1,1,1,1,2,5.0
3,1,4,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,216,5.37989735354046,1,0,1,6,6,1,2,45.0
5,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,0,5,1,2,1.0
0,6,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,94,4.553876891600541,1,1,4,3,4,1,0,18.0
4,5,2,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,1,2,45.0
4,0,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,87,4.477336814478207,0,0,2,3,7,1,3,3.0
7,7,4,2,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,131,4.882801922586371,0,2,1,5,1,1,1,36.0
1,0,3,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,61,4.127134385045092,0,1,1,5,1,1,1,40.0
1,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,83,4.430816798843313,0,2,3,6,3,1,1,34.0
7,3,2,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,215,5.375278407684165,0,2,0,5,5,1,2,33.0
5,5,0,4,4,4,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,188,5.241747015059643,1,2,3,6,8,2,4,6.0
3,0,4,0,0,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,194,5.272999558563747,1,2,4,5,4,1,1,4.0
7,4,4,1,1,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,504,6.22455842927536,1,0,4,0,4,1,3,4.0
1,1,2,0,0,0,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,256,5.54907608489522,1,1,1,4,6,1,3,47.0
0,0,0,2,2,2,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,232,5.4510384535657,1,1,2,1,2,1,3,11.0
2,4,1,2,2,2,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,441,6.091309882077698,0,0,1,0,1,1,0,16.0
7,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,234,5.459585514144159,1,0,4,3,4,2,4,14.0
0,5,3,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,167,5.123963979403259,0,2,2,6,7,1,1,41.0
6,4,4,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,3,33.0
6,1,2,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,1,2,6.0
2,1,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,221,5.402677381872279,0,2,1,4,1,1,0,45.0
5,4,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,215,5.375278407684165,0,2,0,5,5,1,1,39.0
5,3,4,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,312,5.746203190540153,1,0,2,4,2,1,3,24.0
6,2,4,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,1,4,40.0
7,2,1,0,0,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,1,4,40.0
6,7,0,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,1,4,8.0
7,3,3,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,101,4.624972813284271,0,2,1,3,1,1,1,23.0
4,6,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,1,1,18.0
1,6,3,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,108,4.6913478822291435,1,0,3,3,8,1,4,45.0
3,3,4,1,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,135,4.912654885736052,0,0,0,2,5,1,3,5.0
6,1,2,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,1,4,32.0
1,4,2,2,2,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,163,5.099866427824199,0,1,3,2,3,1,1,28.0
6,6,1,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,1,3,43.0
5,6,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,312,5.746203190540153,1,0,2,4,2,1,2,40.0
5,2,3,3,3,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,98,4.59511985013459,1,2,3,0,8,2,4,10.0
4,1,1,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,1,3,30.0
1,4,3,2,2,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,171,5.147494476813453,0,0,1,3,1,1,3,31.0
2,2,3,2,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,340,5.831882477283517,1,1,0,4,0,1,1,36.0
5,5,0,3,3,3,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,459,6.131226489483141,0,0,4,4,9,1,1,25.0
5,1,4,2,2,2,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,458,6.129050210060545,1,2,3,3,8,1,0,16.0
6,7,4,3,3,3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,228,5.43372200355424,1,0,3,4,8,1,3,28.0
6,0,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,0,5,5,1,3,19.0
5,4,1,2,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,82,4.418840607796598,1,1,2,5,2,1,1,32.0
7,6,1,2,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,146,4.990432586778736,1,2,1,6,6,1,2,47.0
7,5,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,237,5.472270673671475,0,0,2,6,7,1,1,3.0
7,7,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,353,5.869296913133774,0,2,3,3,3,1,3,43.0
3,2,4,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,1,4,30.0
3,7,3,0,0,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,121,4.804021044733257,0,1,1,2,1,1,0,36.0
4,0,4,0,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,236,5.4680601411351315,1,2,1,5,6,1,1,46.0
0,0,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,101,4.624972813284271,0,2,1,3,1,1,1,6.0
7,7,3,2,2,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,415,6.030685260261263,0,1,0,2,5,1,2,25.0
4,0,0,2,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,103,4.6443908991413725,0,1,3,5,3,1,1,8.0
7,7,2,1,1,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,273,5.6131281063880705,0,0,3,0,3,1,1,7.0
7,4,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,251,5.529429087511423,0,2,1,6,1,1,1,17.0
2,1,2,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,176,5.176149732573829,1,2,1,1,6,1,1,46.0
1,0,0,4,4,4,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,295,5.69035945432406,0,1,0,1,5,1,0,6.0
2,7,4,0,0,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,164,5.10594547390058,1,2,4,3,4,1,3,8.0
4,3,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,1,1,49.0
6,2,1,2,2,2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,271,5.605802066295998,0,1,1,5,1,1,1,11.0
3,6,0,3,3,3,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,234,5.459585514144159,1,0,4,3,4,1,2,39.0
3,6,0,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,173,5.159055299214529,0,2,3,5,3,1,1,26.0
5,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,297,5.697093486505405,0,0,2,3,7,1,2,9.0
0,1,3,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,2,5,4.0
3,5,3,2,2,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,113,4.736198448394496,0,2,3,1,3,1,0,3.0
4,6,3,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,152,5.030437921392435,1,2,2,5,2,2,4,22.0
4,5,0,1,1,1,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,341,5.834810737062605,0,2,1,5,1,1,0,3.0
0,7,4,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,176,5.176149732573829,1,2,1,1,6,1,1,5.0
2,0,1,0,0,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,377,5.934894195619588,0,2,2,6,7,1,0,27.0
7,4,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,152,5.030437921392435,1,2,2,5,2,1,1,26.0
