slot_group_a_label,slot_group_b_label,slot_ra,slot_ra_abs_log1p,slot_ra_is_even,slot_ra_mod3,slot_ra_mod5,slot_ra_mod7,slot_ra_mod10,slot_rb,slot_rb_abs_log1p,slot_rb_is_even,slot_rb_mod3,slot_rb_mod5,slot_rb_mod7,slot_rb_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_b_leaves,slot_b_leaves_abs_log1p,slot_b_leaves_sign,slot_b_leaves_is_even,slot_b_leaves_mod3,slot_b_leaves_mod5,slot_b_leaves_mod7,slot_b_leaves_mod10,gcd_all,n_multiple_pairs,y
1,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,434,6.075346031088684,1,2,4,0,4,208,5.342334251964811,1,1,1,3,5,8,1,3,9.0
8,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,1,0,0,4,2,9,1,4,41.0
2,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,407,6.0112671744041615,0,2,2,1,7,198,5.293304824724492,1,1,0,3,2,8,1,0,61.0
1,1,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,240,5.484796933490655,1,0,0,2,0,136,4.919980925828125,1,1,1,1,3,6,4,3,8.0
9,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,186,5.231108616854587,1,0,1,4,6,51,3.9512437185814275,1,0,0,1,2,1,3,5,42.0
5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,70,4.2626798770413155,1,1,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,1,2,43.0
2,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,480,6.175867270105761,1,0,0,4,0,118,4.77912349311153,1,1,1,3,6,8,1,3,266.0
8,8,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,1,0,0,4,2,9,1,0,26.0
0,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,1,0,0,4,2,9,1,0,19.0
5,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,522,6.259581464064923,1,0,2,4,2,90,4.51085950651685,1,1,0,0,6,0,6,3,84.0
1,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,352,5.8664680569332965,1,1,2,2,2,0,0.0,0,1,0,0,0,0,1,1,256.0
1,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,119,4.787491742782046,0,2,4,0,9,53,3.9889840465642745,1,0,2,3,4,3,1,0,3.0
4,4,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,638,6.459904454377535,1,2,3,1,8,260,5.564520407322694,1,1,2,0,1,0,1,3,59.0
0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,132,4.890349128221754,1,0,2,6,2,18,2.9444389791664403,1,1,0,3,4,8,1,3,4.0
0,0,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,340,5.831882477283517,1,1,0,4,0,143,4.969813299576001,1,0,2,3,3,3,1,1,77.0
4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,1,2,0,0,0,43,3.784189633918261,1,0,1,3,1,3,1,1,41.0
3,3,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,1,0,2,0,5,5,1,4,2.0
6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,154,5.043425116919247,1,1,4,0,4,27,3.332204510175204,1,0,0,2,6,7,1,0,17.0
2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,627,6.4425401664681985,0,0,2,4,7,318,5.765191102784844,1,1,0,3,3,8,1,1,45.0
7,7,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,192,5.262690188904886,1,0,2,3,2,117,4.770684624465665,1,0,0,2,5,7,1,2,43.0
9,9,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,741,6.60934924316738,0,0,1,6,1,172,5.153291594497779,1,1,1,2,4,2,1,0,257.0
4,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,121,4.804021044733257,0,1,1,2,1,66,4.204692619390966,1,1,0,1,3,6,1,1,22.0
1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,342,5.8377304471659395,1,0,2,6,2,169,5.135798437050262,1,0,1,4,1,9,1,0,21.0
8,8,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,756,6.6293632534374485,1,0,1,0,6,50,3.9318256327243257,1,1,2,0,1,0,1,1,310.0
7,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,189,5.247024072160486,0,0,4,0,9,17,2.8903717578961645,1,0,2,2,3,7,1,1,64.0
6,6,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,260,5.564520407322694,1,2,0,1,0,56,4.04305126783455,1,1,2,1,0,6,1,1,4.0
1,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,1,0,0,3,3,3,1,4,3.0
4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,128,4.859812404361672,1,2,3,2,8,12,2.5649493574615367,1,1,0,2,5,2,2,5,52.0
8,8,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,1,2,0,5,0,57,4.060443010546419,1,0,0,2,1,7,1,1,43.0
2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,0,2,0,55,4.02535169073515,1,0,1,0,6,5,1,3,20.0
9,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,552,6.315358001522335,1,0,2,6,2,176,5.176149732573829,1,1,2,1,1,6,4,3,100.0
9,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,176,5.176149732573829,1,2,1,1,6,7,2.0794415416798357,1,0,1,2,0,7,1,4,15.0
2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,468,6.150602768446279,1,0,3,6,8,8,2.1972245773362196,1,1,2,3,1,8,1,1,352.0
8,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,468,6.150602768446279,1,0,3,6,8,19,2.995732273553991,1,0,1,4,5,9,1,3,20.0
6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,196,5.2832037287379885,1,1,1,0,6,61,4.127134385045092,1,0,1,1,5,1,1,1,51.0
7,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,52,3.970291913552122,1,1,1,2,3,2,2,4,38.0
1,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,288,5.666426688112432,1,0,3,1,8,142,4.962844630259907,1,1,1,2,2,2,2,3,2.0
9,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,41,3.7376696182833684,1,0,2,1,6,1,1,3,14.0
7,7,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,184,5.220355825078324,1,1,4,2,4,2,1.0986122886681098,1,1,2,2,2,2,1,2,94.0
1,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,270,5.602118820879701,1,0,0,4,0,71,4.276666119016055,1,0,2,1,1,1,1,0,1.0
6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,153,5.0369526024136295,0,0,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,1,4,14.0
9,9,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,182,5.209486152841421,1,2,2,0,2,41,3.7376696182833684,1,0,2,1,6,1,1,3,127.0
5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,88,4.48863636973214,1,1,3,4,8,29,3.4011973816621555,1,0,2,4,1,9,1,2,37.0
5,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,252,5.53338948872752,1,0,2,0,2,66,4.204692619390966,1,1,0,1,3,6,2,1,6.0
4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,270,5.602118820879701,1,0,0,4,0,8,2.1972245773362196,1,1,2,3,1,8,1,4,19.0
7,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,285,5.655991810819852,0,0,0,5,5,158,5.0689042022202315,1,1,2,3,4,8,1,0,7.0
4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,115,4.7535901911063645,0,1,0,3,5,0,0.0,0,1,0,0,0,0,1,2,23.0
6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,248,5.517452896464707,1,2,3,3,8,17,2.8903717578961645,1,0,2,2,3,7,1,0,76.0
2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,308,5.733341276897746,1,2,3,0,8,45,3.828641396489095,1,0,0,0,3,5,1,1,95.0
8,8,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,154,5.043425116919247,1,1,4,0,4,37,3.6375861597263857,1,0,1,2,2,7,1,0,62.0
5,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,368,5.910796644040527,1,2,3,4,8,47,3.871201010907891,1,0,2,2,5,7,1,2,45.0
2,2,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,294,5.68697535633982,1,0,4,0,4,119,4.787491742782046,1,0,2,4,0,9,1,0,7.0
4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,100,4.61512051684126,1,1,1,0,2,0,1,4,10.0
2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,18,2.9444389791664403,1,1,0,3,4,8,1,2,27.0
9,9,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,13,2.6390573296152584,1,0,1,3,6,3,1,2,23.0
5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,480,6.175867270105761,1,0,0,4,0,247,5.5134287461649825,1,0,1,2,2,7,1,3,113.0
9,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,432,6.07073772800249,1,0,2,5,2,63,4.1588830833596715,1,0,0,3,0,3,1,2,9.0
8,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,378,5.937536205082426,1,0,3,0,8,141,4.955827057601261,1,0,0,1,1,1,1,1,21.0
3,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,1,4,4,4,1,2,10.0
1,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,396,5.983936280687191,1,0,1,4,6,246,5.5093883366279774,1,1,0,1,1,6,1,1,6.0
5,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,162,5.093750200806762,1,0,2,1,2,11,2.4849066497880004,1,0,2,1,4,1,1,3,7.0
2,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,1,0,1,1,1,1,1,5,4.0
8,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,1,2,1,2,1,4,11.0
7,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,304,5.720311776607412,1,1,4,3,4,27,3.332204510175204,1,0,0,2,6,7,1,2,49.0
6,6,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,735,6.601230118728877,0,0,0,0,5,106,4.672828834461906,1,1,1,1,1,6,1,0,314.0
3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,429,6.063785208687608,0,0,4,2,9,112,4.727387818712341,1,1,1,2,0,2,1,1,218.0
6,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,391,5.971261839790462,0,1,1,6,1,114,4.74493212836325,1,1,0,4,2,4,1,0,90.0
5,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,1,2,2,2,2,1,3,14.0
8,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,231,5.44673737166631,0,0,1,0,1,138,4.9344739331306915,1,1,0,3,5,8,1,1,9.0
8,8,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,720,6.580639137284949,1,0,0,6,0,185,5.225746673713202,1,0,2,0,3,5,1,1,211.0
0,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,130,4.875197323201151,1,1,0,4,0,64,4.174387269895637,1,1,1,4,1,4,1,0,6.0
3,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,494,6.20455776256869,1,2,4,4,4,91,4.5217885770490405,1,0,1,1,0,1,1,0,251.0
7,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,99,4.605170185988092,0,0,4,1,9,51,3.9512437185814275,1,0,0,1,2,1,1,0,4.0
3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,60,4.110873864173311,1,1,0,0,4,0,1,2,4.0
2,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,15,2.772588722239781,1,0,0,0,1,5,1,1,13.0
1,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,864,6.762729506931879,1,0,4,3,4,395,5.981414211254481,1,0,2,0,3,5,1,3,37.0
6,6,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,0,0.0,0,1,0,0,0,0,4,1,16.0
2,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,242,5.493061443340548,1,2,2,4,2,181,5.204006687076795,1,0,1,1,6,1,1,1,17.0
5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,330,5.802118375377063,1,0,0,1,0,54,4.007333185232471,1,1,0,4,5,4,1,3,6.0
4,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,27,3.332204510175204,1,0,0,2,6,7,1,4,37.0
9,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,1,2,2,2,2,1,3,10.0
2,2,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,90,4.51085950651685,1,0,0,6,0,57,4.060443010546419,1,0,0,2,1,7,1,0,9.0
4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,234,5.459585514144159,1,0,4,3,4,18,2.9444389791664403,1,1,0,3,4,8,1,4,8.0
3,3,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,1,0,1,2,0,7,1,0,9.0
0,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,1,2,2,2,2,1,4,9.0
6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,210,5.351858133476067,1,0,0,0,0,98,4.59511985013459,1,1,2,3,0,8,1,3,7.0
6,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,759,6.633318433280377,0,0,4,3,9,272,5.60947179518496,1,1,2,2,6,2,1,1,124.0
8,8,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,1,0,2,1,4,1,1,3,34.0
5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,225,5.420534999272286,0,0,0,1,5,12,2.5649493574615367,1,1,0,2,5,2,1,2,113.0
3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,136,4.919980925828125,1,1,1,3,6,82,4.418840607796598,1,1,1,2,5,2,1,3,20.0
5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,512,6.240275845170769,1,2,2,1,2,41,3.7376696182833684,1,0,2,1,6,1,1,2,343.0
8,8,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,448,6.1070228877422545,1,1,3,0,8,57,4.060443010546419,1,0,0,2,1,7,1,3,167.0
1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,429,6.063785208687608,0,0,4,2,9,18,2.9444389791664403,1,1,0,3,4,8,1,3,15.0
9,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,84,4.442651256490317,1,0,4,0,4,53,3.9889840465642745,1,0,2,3,4,3,1,3,17.0
8,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,136,4.919980925828125,1,1,1,3,6,16,2.833213344056216,1,1,1,1,2,6,1,3,1.0
6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,324,5.783825182329737,1,0,4,2,4,31,3.4657359027997265,1,0,1,1,3,1,1,3,50.0
7,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,102,4.634728988229636,1,0,2,4,2,4,1.6094379124341003,1,1,1,4,4,4,1,3,81.0
4,4,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,648,6.47543271670409,1,0,3,4,8,68,4.23410650459726,1,1,2,3,5,8,4,3,256.0
7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,1,2,3,1,8,1,1,16.0
1,1,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,31,3.4657359027997265,1,0,1,1,3,1,1,1,104.0
3,3,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,546,6.304448802421981,1,0,1,0,6,203,5.318119993844216,1,0,2,3,0,3,7,5,70.0
0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,297,5.697093486505405,0,0,2,3,7,35,3.58351893845611,1,0,2,0,0,5,1,2,64.0
2,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,342,5.8377304471659395,1,0,2,6,2,118,4.77912349311153,1,1,1,3,6,8,2,0,34.0
6,6,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,561,6.331501849893691,0,0,1,1,1,85,4.454347296253507,1,0,1,0,1,5,1,1,278.0
1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,200,5.303304908059076,1,2,0,4,0,39,3.6888794541139363,1,0,0,4,4,9,1,2,81.0
5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,290,5.673323267171493,1,2,0,3,0,46,3.8501476017100584,1,1,1,1,4,6,2,3,186.0
4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,190,5.25227342804663,1,1,0,1,0,32,3.4965075614664802,1,1,2,2,4,2,2,4,120.0
7,7,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,276,5.6240175061873385,1,0,1,3,6,118,4.77912349311153,1,1,1,3,6,8,1,1,14.0
3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,128,4.859812404361672,1,2,3,2,8,5,1.791759469228055,1,0,2,0,5,5,1,3,27.0
2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,1,2,0,6,0,1,1,13.0
5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,364,5.8998973535824915,1,1,4,0,4,89,4.499809670330265,1,0,2,4,5,9,1,0,191.0
7,7,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,1,2,0,5,0,68,4.23410650459726,1,1,2,3,5,8,1,1,32.0
1,1,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,150,5.017279836814924,1,0,0,3,0,52,3.970291913552122,1,1,1,2,3,2,1,3,83.0
6,6,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,38,3.6635616461296463,1,1,2,3,3,8,1,1,11.0
3,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,435,6.077642243349034,0,0,0,1,5,38,3.6635616461296463,1,1,2,3,3,8,1,2,252.0
6,6,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,81,4.406719247264253,1,0,0,1,4,1,1,1,9.0
7,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,646,6.472346294500901,1,1,1,2,6,142,4.962844630259907,1,1,1,2,2,2,1,0,86.0
7,7,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,391,5.971261839790462,0,1,1,6,1,1,0.6931471805599453,1,0,1,1,1,1,1,3,186.0
6,6,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,418,6.037870919922137,1,1,3,5,8,93,4.543294782270004,1,0,0,3,2,3,1,3,116.0
3,3,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,1,0,1,4,5,9,1,3,1.0
7,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,224,5.41610040220442,1,2,4,0,4,26,3.295836866004329,1,1,2,1,5,6,2,0,58.0
7,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,416,6.0330862217988015,1,2,1,3,6,15,2.772588722239781,1,0,0,0,1,5,1,1,113.0
9,9,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,551,6.313548046277095,0,2,1,5,1,185,5.225746673713202,1,0,2,0,3,5,1,0,18.0
3,3,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,624,6.437751649736401,1,0,4,1,4,244,5.501258210544727,1,1,1,4,6,4,4,3,68.0
4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,119,4.787491742782046,0,2,4,0,9,39,3.6888794541139363,1,0,0,4,4,9,1,1,12.0
7,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,24,3.2188758248682006,1,1,0,4,3,4,1,2,1.0
1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,385,5.955837369464831,0,1,0,0,5,69,4.248495242049359,1,0,0,4,6,9,1,1,36.0
6,6,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,481,6.1779441140506,0,1,1,5,1,329,5.799092654460526,1,0,2,4,0,9,1,0,78.0
8,8,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,660,6.493753839851686,1,0,0,2,0,280,5.638354669333745,1,1,1,0,0,0,1,3,50.0
8,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,1,0,2,5,2,4,4,8.0
2,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,1,2,2,2,2,1,4,4.0
7,7,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,608,6.411818267709897,1,2,3,6,8,188,5.241747015059643,1,1,2,3,6,8,1,0,36.0
7,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,46,3.8501476017100584,1,1,1,1,4,6,1,1,4.0
8,8,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,182,5.209486152841421,1,2,2,0,2,66,4.204692619390966,1,1,0,1,3,6,2,0,64.0
1,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,242,5.493061443340548,1,2,2,4,2,92,4.532599493153256,1,1,2,2,1,2,1,3,128.0
4,4,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,630,6.447305862541213,1,0,0,0,0,312,5.746203190540153,1,1,0,2,4,2,3,2,48.0
7,7,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,156,5.056245805348308,1,0,1,2,6,71,4.276666119016055,1,0,2,1,1,1,1,0,20.0
3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,128,4.859812404361672,1,2,3,2,8,20,3.044522437723423,1,1,2,0,6,0,1,1,68.0
6,6,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,646,6.472346294500901,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,1,0,260.0
8,8,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,280,5.638354669333745,1,1,0,0,0,223,5.4116460518550396,1,0,1,3,6,3,1,3,29.0
6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,1,0,3,0,1,5,2.0
5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,145,4.983606621708336,0,1,0,5,5,23,3.1780538303479458,1,0,2,3,2,3,1,3,6.0
