slot_owner,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_rate3,slot_rate3_abs_log1p,slot_rate3_is_even,slot_rate3_mod3,slot_rate3_mod5,slot_rate3_mod7,slot_rate3_mod10,gcd_all,n_multiple_pairs,y
1,1,8,12500,9.433563920090563,2,5,40,3.713572066704308,1,1,0,5,0,37,3.6375861597263857,0,1,2,2,7,35,3.58351893845611,0,2,0,0,5,1,0,3071.25
6,0,1,23300,10.056251557087757,2,4,50,3.9318256327243257,1,2,0,1,0,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,2,2,5331.04
8,6,6,26100,10.169728906753061,0,4,50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,34,3.5553480614894135,1,1,4,6,4,1,2,7148.79
2,3,7,14100,9.55400099583723,0,2,46,3.8501476017100584,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,1,2,5695.27
0,2,3,27000,10.203629181337648,0,1,38,3.6635616461296463,1,2,3,3,8,44,3.8066624897703196,1,2,4,2,4,18,2.9444389791664403,1,0,3,4,8,2,1,7687.01
4,3,3,7900,8.974744612722734,1,4,19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,1,0,4650.79
7,6,3,4300,8.366602832783736,1,2,30,3.4339872044851463,1,0,0,2,0,37,3.6375861597263857,0,1,2,2,7,24,3.2188758248682006,1,0,4,3,4,1,0,1441.19
0,3,2,27200,10.211009016314167,2,5,25,3.258096538021482,0,1,0,4,5,49,3.912023005428146,0,1,4,0,9,22,3.1354942159291497,1,1,2,1,2,1,1,8115.12
9,0,4,5100,8.537191877922927,0,4,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,1,1,3010.95
0,4,4,3000,8.006700845440367,0,4,37,3.6375861597263857,0,1,2,2,7,43,3.784189633918261,0,1,3,1,3,30,3.4339872044851463,1,0,0,2,0,1,1,754.11
6,2,2,17800,9.787009914477434,1,6,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,1,11222.47
1,6,4,14100,9.55400099583723,0,2,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,1,1,6486.28
1,0,5,9400,9.148571345578551,1,6,36,3.6109179126442243,1,0,1,1,6,33,3.5263605246161616,0,0,3,5,3,37,3.6375861597263857,0,1,2,2,7,1,0,2539.35
9,1,4,24600,10.110542371500753,0,2,10,2.3978952727983707,1,1,0,3,0,41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,1,2,11233.84
7,2,8,2600,7.8636512654486515,2,3,45,3.828641396489095,0,0,0,3,5,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,1,0,854.57
0,4,5,13300,9.495594499353297,1,0,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,1,6684.65
9,1,5,13700,9.525224101853109,2,1,12,2.5649493574615367,1,0,2,5,2,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,2,1,5859.22
1,4,4,5800,8.665785595466064,1,4,46,3.8501476017100584,1,1,1,4,6,17,2.8903717578961645,0,2,2,3,7,23,3.1780538303479458,0,2,3,2,3,1,1,2001.66
3,3,8,6800,8.824824939175638,2,3,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,1,0,3188.72
3,0,7,25400,10.142543822310387,2,4,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,40,3.713572066704308,1,1,0,5,0,2,1,7936.99
9,4,6,19000,9.852246888342531,1,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,1,0,13839.14
1,1,7,19000,9.852246888342531,1,2,23,3.1780538303479458,0,2,3,2,3,28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,1,0,8005.54
7,5,4,28400,10.254179634797001,2,1,49,3.912023005428146,0,1,4,0,9,43,3.784189633918261,0,1,3,1,3,28,3.367295829986474,1,1,3,0,8,1,0,5944.23
8,3,4,12600,9.441531454869693,0,0,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,2,2,7239.46
8,4,0,29400,10.288783966353765,0,0,20,3.044522437723423,1,2,0,6,0,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,2,3,13923.84
4,1,2,12700,9.44943600950432,1,2,36,3.6109179126442243,1,0,1,1,6,42,3.7612001156935624,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,2,1,3771.39
3,1,5,17600,9.77571099759397,2,2,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,1,6174.75
7,3,3,27100,10.207325906555994,1,3,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,1,0,12795.24
6,2,7,2200,7.696667081526462,1,2,31,3.4657359027997265,0,1,1,3,1,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,1,0,1028.6
7,7,4,11300,9.332646496360152,2,2,40,3.713572066704308,1,1,0,5,0,36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,1,0,3514.75
8,0,8,8400,9.036106025364846,0,0,34,3.5553480614894135,1,1,4,6,4,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,1,2,2162.16
8,0,1,14000,9.546884034617925,2,0,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,1,1,7613.42
6,5,3,14600,9.588845298501564,2,5,47,3.871201010907891,0,2,2,5,7,39,3.6888794541139363,0,0,4,4,9,35,3.58351893845611,0,2,0,0,5,1,0,3068.12
6,6,2,25500,10.146472946063877,0,6,38,3.6635616461296463,1,2,3,3,8,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,1,1,7912.91
0,4,7,19900,9.898525260706313,1,6,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,34,3.5553480614894135,1,1,4,6,4,1,0,4967.28
2,5,2,19100,9.857495968685136,2,4,24,3.2188758248682006,1,0,4,3,4,48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,1,1,5057.37
8,6,8,5800,8.665785595466064,1,4,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,2,1,2555.71
3,2,7,27200,10.211009016314167,2,5,44,3.8066624897703196,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,2,1,7067.65
0,2,8,20300,9.918425424900335,2,0,42,3.7612001156935624,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,1,1,6876.02
8,0,7,18300,9.814710982145282,0,2,27,3.332204510175204,0,0,2,6,7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,1,7741.54
9,0,5,29000,10.275085591132715,2,6,31,3.4657359027997265,0,1,1,3,1,50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,1,1,7803.9
5,4,6,17700,9.781376414141157,0,4,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,4,9628.8
6,5,3,16000,9.680406499268875,1,5,36,3.6109179126442243,1,0,1,1,6,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,0,7904.26
1,5,0,26800,10.196194479235656,1,4,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,1,1,14672.2
8,5,4,19500,9.87822102528824,0,5,32,3.4965075614664802,1,2,2,4,2,46,3.8501476017100584,1,1,1,4,6,28,3.367295829986474,1,1,3,0,8,2,0,5155.49
0,3,6,14000,9.546884034617925,2,0,31,3.4657359027997265,0,1,1,3,1,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,1,0,4144.14
4,3,5,18500,9.825580063659602,2,6,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,1,0,9157.72
6,4,4,9700,9.179984251961283,1,5,50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,34,3.5553480614894135,1,1,4,6,4,1,2,2656.83
9,4,4,18200,9.809231816610408,2,0,40,3.713572066704308,1,1,0,5,0,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,1,1,7751.02
9,0,2,9400,9.148571345578551,1,6,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,2,0,4162.47
3,1,8,8600,9.059633754551479,2,4,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,1,4549.06
2,0,6,3800,8.24301946898925,2,6,34,3.5553480614894135,1,1,4,6,4,41,3.7376696182833684,0,2,1,6,1,36,3.6109179126442243,1,0,1,1,6,1,0,947.02
0,0,5,16300,9.69898173460629,1,4,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,3,8449.92
6,7,3,9700,9.179984251961283,1,5,41,3.7376696182833684,0,2,1,6,1,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,1,0,1888.59
5,6,3,4500,8.412054873292933,0,6,19,2.995732273553991,0,1,4,5,9,42,3.7612001156935624,1,0,2,0,2,33,3.5263605246161616,0,0,3,5,3,1,0,1416.45
2,5,5,22100,10.003378135350923,2,1,32,3.4965075614664802,1,2,2,4,2,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,1,0,7153.33
1,0,0,3200,8.071218539969863,2,1,37,3.6375861597263857,0,1,2,2,7,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,1,0,1256.37
4,1,8,11200,9.32375833901174,1,0,48,3.8918202981106265,1,0,3,6,8,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,1,1,4008.08
6,3,3,14100,9.55400099583723,0,2,43,3.784189633918261,0,1,3,1,3,28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,1,0,4397.85
2,5,1,20500,9.928228944424575,1,4,18,2.9444389791664403,1,0,3,4,8,44,3.8066624897703196,1,2,4,2,4,27,3.332204510175204,0,0,2,6,7,1,0,6871.93
3,5,2,11900,9.38437770918244,2,0,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,10,2.3978952727983707,1,1,0,3,0,1,1,5735.21
1,4,7,22600,10.025749432069084,1,4,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,24,3.2188758248682006,1,0,4,3,4,1,0,11655.63
9,0,7,12100,9.401043372798053,1,4,48,3.8918202981106265,1,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,4,2,3825.54
1,0,1,29200,10.281958234245314,1,3,47,3.871201010907891,0,2,2,5,7,35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,1,0,8651.08
3,7,8,3900,8.268988209506656,0,1,34,3.5553480614894135,1,1,4,6,4,31,3.4657359027997265,0,1,1,3,1,30,3.4339872044851463,1,0,0,2,0,1,1,1243.24
7,3,8,10400,9.249657234353133,2,5,28,3.367295829986474,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,2,1,3995.6
8,0,6,18900,9.846970109700957,0,0,11,2.4849066497880004,0,2,1,4,1,29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,1,0,9076.61
9,6,1,6200,8.732465848349879,2,5,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,1,2,2617.02
5,2,0,16200,9.692828247710418,0,2,48,3.8918202981106265,1,0,3,6,8,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,1,1,4991.22
0,1,1,28000,10.239995502805316,1,0,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,13,2.6390573296152584,0,1,3,6,3,1,1,11400.48
5,0,6,26900,10.199918739620157,2,6,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,1,0,16883.19
6,7,3,28100,10.243560441877241,2,2,50,3.9318256327243257,1,2,0,1,0,47,3.871201010907891,0,2,2,5,7,34,3.5553480614894135,1,1,4,6,4,1,1,4914.69
3,6,7,19100,9.857495968685136,2,4,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,1,0,11683.41
9,4,4,22800,10.034559673629849,0,1,50,3.9318256327243257,1,2,0,1,0,39,3.6888794541139363,0,0,4,4,9,39,3.6888794541139363,0,0,4,4,9,1,2,4241.94
7,5,2,29900,10.305647203635566,2,3,28,3.367295829986474,1,1,3,0,8,26,3.295836866004329,1,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,2,1,9877.05
8,1,5,6800,8.824824939175638,2,3,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,29,3.4011973816621555,0,2,4,1,9,1,1,2453.59
2,7,2,25700,10.154285180632154,2,3,14,2.70805020110221,1,2,4,0,4,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,1,0,12774.96
1,5,3,18200,9.809231816610408,2,0,10,2.3978952727983707,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,1,1,8293.19
3,5,6,15000,9.61587214452889,0,6,11,2.4849066497880004,0,2,1,4,1,38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,1,0,7118.22
7,0,1,10900,9.296609807128359,1,1,44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,1,1,2999.51
6,6,2,10300,9.239996256883693,1,3,20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,1,1,4568.26
8,1,7,16700,9.723223876851618,2,5,43,3.784189633918261,0,1,3,1,3,41,3.7376696182833684,0,2,1,6,1,18,2.9444389791664403,1,0,3,4,8,1,0,4605.29
6,2,7,6500,8.77971129020447,2,4,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,1,1,3258.41
1,7,6,3200,8.071218539969863,2,1,14,2.70805020110221,1,2,4,0,4,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,1,1,1637.99
3,5,0,14000,9.546884034617925,2,0,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,32,3.4965075614664802,1,2,2,4,2,1,0,4703.83
2,6,8,16000,9.680406499268875,1,5,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,1,1,6741.5
8,1,0,22300,10.012386799492118,1,5,33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,1,0,9765.44
7,2,8,8200,9.012011377036412,1,3,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,1,1,4353.22
0,4,0,18100,9.803722464346553,1,5,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,1,1,8074.05
7,5,4,22900,10.038935856711177,1,3,44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,1,0,8621.58
9,0,1,25900,10.16203685698089,1,0,13,2.6390573296152584,0,1,3,6,3,49,3.912023005428146,0,1,4,0,9,32,3.4965075614664802,1,2,2,4,2,1,0,7814.44
5,1,1,21100,9.957075711706057,1,2,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,1,1,8720.21
9,3,3,14600,9.588845298501564,2,5,34,3.5553480614894135,1,1,4,6,4,46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,2,1,4162.75
0,1,0,23500,10.064798252418377,1,1,12,2.5649493574615367,1,0,2,5,2,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,1,0,8809.68
4,2,5,18400,9.820160289946374,1,4,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,2,8539.44
0,5,7,25000,10.12667110305036,1,3,23,3.1780538303479458,0,2,3,2,3,39,3.6888794541139363,0,0,4,4,9,25,3.258096538021482,0,1,0,4,5,1,1,8806.88
1,0,4,4600,8.434028950155469,1,1,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,24,3.2188758248682006,1,0,4,3,4,1,0,1872.11
8,1,8,17500,9.770013301136158,1,0,11,2.4849066497880004,0,2,1,4,1,46,3.8501476017100584,1,1,1,4,6,13,2.6390573296152584,0,1,3,6,3,1,0,7317.14
1,2,1,2700,7.901377353792616,0,5,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,1,2,984.15
3,6,4,8500,9.04793908261736,1,2,31,3.4657359027997265,0,1,1,3,1,43,3.784189633918261,0,1,3,1,3,23,3.1780538303479458,0,2,3,2,3,1,0,2574.15
5,4,8,11900,9.38437770918244,2,0,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,1,1,4618.15
8,1,7,19800,9.893487720457795,0,4,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,1,4,10593.79
1,7,6,23900,10.081675578048475,2,2,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,1,1,9410.29
1,4,8,14300,9.568084743872936,2,6,27,3.332204510175204,0,0,2,6,7,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,1,0,4546.18
7,7,5,9000,9.105090961257085,0,5,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,1,2,5094.9
4,5,2,29600,10.295563423525277,2,4,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,1,1,12680.64
0,2,0,5800,8.665785595466064,1,4,13,2.6390573296152584,0,1,3,6,3,48,3.8918202981106265,1,0,3,6,8,22,3.1354942159291497,1,1,2,1,2,1,0,2046.66
7,4,6,17900,9.792611856190192,2,1,21,3.091042453358316,0,0,1,0,1,47,3.871201010907891,0,2,2,5,7,36,3.6109179126442243,1,0,1,1,6,1,0,4796.63
5,2,5,18900,9.846970109700957,0,0,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,1,1,10232.21
2,4,7,6400,8.764209507142004,1,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,22,3.1354942159291497,1,1,2,1,2,2,0,3520.36
5,7,0,29600,10.295563423525277,2,4,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,36,3.6109179126442243,1,0,1,1,6,2,3,9941.81
8,4,7,17100,9.746892220313054,0,6,29,3.4011973816621555,0,2,4,1,9,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,1,6548.86
5,0,7,2600,7.8636512654486515,2,3,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,2,2,946.61
2,5,7,4600,8.434028950155469,1,1,48,3.8918202981106265,1,0,3,6,8,44,3.8066624897703196,1,2,4,2,4,38,3.6635616461296463,1,2,3,3,8,2,0,830.5
3,6,7,14300,9.568084743872936,2,6,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,1,0,6659.45
6,0,4,20700,9.937937287265354,0,1,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,1,1,7688.97
2,3,8,3200,8.071218539969863,2,1,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,1,1,1865.66
5,6,2,3400,8.131824785007195,1,5,37,3.6375861597263857,0,1,2,2,7,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,1,0,1165.25
1,3,6,19800,9.893487720457795,0,4,20,3.044522437723423,1,2,0,6,0,49,3.912023005428146,0,1,4,0,9,27,3.332204510175204,0,0,2,6,7,1,1,5897.23
5,5,8,17500,9.770013301136158,1,0,41,3.7376696182833684,0,2,1,6,1,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,1,1,5301.89
3,0,7,8700,9.071193240566025,0,6,44,3.8066624897703196,1,2,4,2,4,46,3.8501476017100584,1,1,1,4,6,26,3.295836866004329,1,2,1,5,6,2,0,1946.85
5,2,0,3200,8.071218539969863,2,1,20,3.044522437723423,1,2,0,6,0,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,1,1,1257.98
6,2,0,19300,9.867912187022208,1,1,25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,1,11429.46
0,3,7,8300,9.024131268455035,2,5,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,1,4491.96
0,6,6,11900,9.38437770918244,2,0,21,3.091042453358316,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,1,1,5644.36
8,1,0,17800,9.787009914477434,1,6,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,1,10640.48
5,4,5,19900,9.898525260706313,1,6,45,3.828641396489095,0,0,0,3,5,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,6117.16
9,4,4,2300,7.741099090035366,2,4,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,36,3.6109179126442243,1,0,1,1,6,1,0,1101.35
2,0,1,9500,9.15915233520675,2,1,10,2.3978952727983707,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,1,1,3987.72
9,1,0,3400,8.131824785007195,1,5,47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,0,6,0,1,1,1110.03
3,0,2,15800,9.6678285081515,2,1,32,3.4965075614664802,1,2,2,4,2,43,3.784189633918261,0,1,3,1,3,16,2.833213344056216,1,1,1,2,6,1,1,5144.23
8,5,5,10700,9.278092474027002,2,4,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,1,0,3674.29
3,2,7,5600,8.630700432209832,2,0,36,3.6109179126442243,1,0,1,1,6,38,3.6635616461296463,1,2,3,3,8,37,3.6375861597263857,0,1,2,2,7,1,0,1399.91
3,6,0,13700,9.525224101853109,2,1,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,1,1,5892.51
0,0,5,3000,8.006700845440367,0,4,49,3.912023005428146,0,1,4,0,9,29,3.4011973816621555,0,2,4,1,9,25,3.258096538021482,0,1,0,4,5,1,1,814.73
9,1,3,7100,8.867990898182093,2,2,34,3.5553480614894135,1,1,4,6,4,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,1,1,2761.46
0,0,5,22900,10.038935856711177,1,3,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,5,3,8759.25
7,7,6,2700,7.901377353792616,0,5,48,3.8918202981106265,1,0,3,6,8,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,2,1,589.68
5,4,8,19500,9.87822102528824,0,5,44,3.8066624897703196,1,2,4,2,4,30,3.4339872044851463,1,0,0,2,0,31,3.4657359027997265,0,1,1,3,1,1,1,5274.36
0,4,7,8700,9.071193240566025,0,6,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,1,1,4601.43
2,2,5,16300,9.69898173460629,1,4,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,14,2.70805020110221,1,2,4,0,4,1,0,5301.61
7,5,7,29700,10.298935994257638,0,6,35,3.58351893845611,0,2,0,0,5,43,3.784189633918261,0,1,3,1,3,22,3.1354942159291497,1,1,2,1,2,1,1,8583.0
2,0,0,7400,8.909370405197466,2,1,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,17,2.8903717578961645,0,2,2,3,7,1,1,2599.91
7,6,3,19000,9.852246888342531,1,2,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,1,0,6835.14
3,7,7,20000,9.90353755128617,2,1,29,3.4011973816621555,0,2,4,1,9,49,3.912023005428146,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,1,0,6372.96
5,3,5,12300,9.417435838868785,0,1,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,0,5,38,3.6635616461296463,1,2,3,3,8,1,0,3767.24
2,6,7,18100,9.803722464346553,1,5,25,3.258096538021482,0,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,27,3.332204510175204,0,0,2,6,7,1,1,6540.44
9,4,8,25200,10.134638955251866,0,0,30,3.4339872044851463,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,1,2,10873.3
