slot_owner_name,slot_fast_entity,slot_slow_entity,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,slot_fast_speed,slot_fast_speed_abs_log1p,slot_fast_speed_is_even,slot_fast_speed_mod3,slot_fast_speed_mod5,slot_fast_speed_mod7,slot_fast_speed_mod10,slot_dist_unit,slot_time_unit_singular,slot_time_unit_plural,slot_time_duration,slot_time_duration_abs_log1p,slot_time_duration_is_even,slot_time_duration_mod3,slot_time_duration_mod5,slot_time_duration_mod7,slot_time_duration_mod10,gcd_all,n_multiple_pairs,y
4,5,5,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,2,1,1,138,4.9344739331306915,1,0,3,5,8,3,1,3312.0
0,5,5,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,5,0,0,121,4.804021044733257,0,1,1,2,1,1,1,3025.0
5,1,1,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,4,1,1,108,4.6913478822291435,1,0,3,3,8,9,2,1512.0
5,6,6,9,2.302585092994046,0,0,4,2,9,234,5.459585514144159,1,0,4,3,4,3,0,0,49,3.912023005428146,0,1,4,0,9,1,1,1274.0
5,2,2,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,1,2,2,46,3.8501476017100584,1,1,1,4,6,2,1,322.0
8,2,2,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,0,0,157,5.062595033026967,0,1,2,3,7,1,1,1256.0
0,9,9,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,3,2,2,42,3.7612001156935624,1,0,2,0,2,2,1,1554.0
5,3,3,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,1,1,1,27,3.332204510175204,0,0,2,6,7,1,1,378.0
4,0,0,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,5,2,2,92,4.532599493153256,1,2,2,1,2,1,1,552.0
1,6,6,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,3,1,1,142,4.962844630259907,1,1,2,2,2,2,2,3976.0
3,8,8,7,2.0794415416798357,0,1,2,0,7,147,4.997212273764115,0,0,2,0,7,4,0,0,85,4.454347296253507,0,1,0,1,5,1,1,1785.0
6,2,2,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,1,2,2,36,3.6109179126442243,1,0,1,1,6,2,2,432.0
2,5,5,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,0,0,0,116,4.762173934797756,1,2,1,4,6,1,1,928.0
4,7,7,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,3,0,0,69,4.248495242049359,0,0,4,6,9,3,1,966.0
4,0,0,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,0,2,2,53,3.9889840465642745,0,2,3,4,3,1,1,636.0
2,9,9,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,0,0,124,4.8283137373023015,1,1,4,5,4,2,2,1984.0
0,7,7,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,2,1,1,141,4.955827057601261,0,0,1,1,1,1,1,4653.0
3,6,6,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,4,0,0,50,3.9318256327243257,1,2,0,1,0,2,1,250.0
3,1,1,8,2.1972245773362196,1,2,3,1,8,256,5.54907608489522,1,1,1,4,6,1,1,1,137,4.927253685157205,0,2,2,4,7,1,1,4384.0
2,0,0,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,4,1,1,67,4.219507705176107,0,1,2,4,7,1,1,1474.0
5,5,5,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,1,0,0,124,4.8283137373023015,1,1,4,5,4,4,1,1488.0
7,8,8,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,0,2,0,0,0,0,74,4.31748811353631,1,2,4,4,4,1,1,2516.0
0,1,1,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,4,2,2,40,3.713572066704308,1,1,0,5,0,2,2,880.0
5,9,9,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,4,2,2,154,5.043425116919247,1,1,4,0,4,1,1,3850.0
0,7,7,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,2,1,1,149,5.0106352940962555,0,2,4,2,9,1,1,2682.0
9,9,9,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,5,1,1,166,5.117993812416755,1,1,1,5,6,1,1,5312.0
8,0,0,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,5,2,2,71,4.276666119016055,0,2,1,1,1,1,1,497.0
9,7,7,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,3,2,2,67,4.219507705176107,0,1,2,4,7,1,1,1139.0
2,8,8,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,1,1,1,139,4.941642422609304,0,1,4,6,9,1,1,556.0
8,4,4,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,3,2,2,111,4.718498871295094,0,0,1,6,1,1,1,4218.0
2,6,6,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,2,2,2,37,3.6375861597263857,0,1,2,2,7,1,1,481.0
2,8,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,1,2,2,160,5.081404364984463,1,1,0,6,0,2,2,4000.0
5,6,6,7,2.0794415416798357,0,1,2,0,7,168,5.1298987149230735,1,0,3,0,8,1,1,1,21,3.091042453358316,0,0,1,0,1,7,3,504.0
3,8,8,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,2,2,2,91,4.5217885770490405,0,1,1,0,1,1,1,3458.0
9,2,2,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,3,1,1,180,5.198497031265826,1,0,0,5,0,5,2,6840.0
4,8,8,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,4,1,1,73,4.30406509320417,0,1,3,3,3,1,1,1460.0
2,3,3,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,3,0,0,98,4.59511985013459,1,2,3,0,8,1,1,2058.0
1,1,1,2,1.0986122886681098,1,2,2,2,2,38,3.6635616461296463,1,2,3,3,8,1,0,0,81,4.406719247264253,0,0,1,4,1,1,1,1539.0
6,4,4,7,2.0794415416798357,0,1,2,0,7,210,5.351858133476067,1,0,0,0,0,0,1,1,78,4.3694478524670215,1,0,3,1,8,1,1,2340.0
3,0,0,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,4,2,2,54,4.007333185232471,1,0,4,5,4,9,3,1944.0
6,1,1,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,4,0,0,62,4.143134726391533,1,2,2,6,2,1,1,1736.0
2,2,2,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,0,0,0,134,4.90527477843843,1,2,4,1,4,2,1,2546.0
9,5,5,9,2.302585092994046,0,0,4,2,9,333,5.811140992976701,0,0,3,4,3,4,0,0,81,4.406719247264253,0,0,1,4,1,9,2,2997.0
7,1,1,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,5,1,1,163,5.099866427824199,0,1,3,2,3,1,1,2608.0
2,9,9,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,0,0,0,72,4.290459441148391,1,0,2,2,2,1,1,792.0
2,8,8,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,5,0,0,148,5.003946305945459,1,1,3,1,8,1,1,3404.0
6,3,3,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,5,1,1,161,5.087596335232384,0,2,1,0,1,7,2,644.0
5,1,1,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,4,2,2,81,4.406719247264253,0,0,1,4,1,1,1,2997.0
2,7,7,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,0,0,0,14,2.70805020110221,1,2,4,0,4,2,1,322.0
6,0,0,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,0,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,324.0
5,1,1,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,0,3,5,3,2,2,95,4.564348191467836,0,2,0,4,5,5,2,2185.0
6,8,8,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,4,2,2,54,4.007333185232471,1,0,4,5,4,3,2,810.0
1,7,7,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,1,0,0,100,4.61512051684126,1,1,0,2,0,4,2,2400.0
5,7,7,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,0,0,0,93,4.543294782270004,0,0,3,2,3,1,1,3348.0
1,4,4,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,0,1,1,138,4.9344739331306915,1,0,3,5,8,2,1,828.0
5,9,9,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,3,0,0,129,4.867534450455582,0,0,4,3,9,1,1,2064.0
1,1,1,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,1,2,2,177,5.181783550292085,0,0,2,2,7,1,1,6372.0
0,2,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1,1,99,4.605170185988092,0,0,4,1,9,1,1,396.0
4,0,0,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,1,2,2,144,4.976733742420574,1,0,4,4,4,4,2,5040.0
5,0,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,2,0,0,28,3.367295829986474,1,1,3,0,8,1,1,280.0
4,4,4,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,2,2,2,108,4.6913478822291435,1,0,3,3,8,1,1,3888.0
7,1,1,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,1,2,2,114,4.74493212836325,1,0,4,2,4,2,1,4560.0
8,9,9,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,3,1,1,122,4.812184355372417,1,2,2,3,2,2,2,4392.0
7,4,4,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,2,1,1,145,4.983606621708336,0,1,0,5,5,1,1,2030.0
5,7,7,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,0,2,2,47,3.871201010907891,0,2,2,5,7,1,1,893.0
1,9,9,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,3,2,2,57,4.060443010546419,0,0,2,1,7,1,1,1881.0
5,2,2,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,2,1,1,137,4.927253685157205,0,2,2,4,7,1,1,1096.0
3,9,9,7,2.0794415416798357,0,1,2,0,7,259,5.560681631015528,0,1,4,0,9,2,0,0,21,3.091042453358316,0,0,1,0,1,7,2,777.0
5,9,9,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,0,0,0,84,4.442651256490317,1,0,4,0,4,6,2,3024.0
7,9,9,8,2.1972245773362196,1,2,3,1,8,304,5.720311776607412,1,1,4,3,4,3,1,1,118,4.77912349311153,1,1,3,6,8,2,1,4484.0
7,7,7,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,0,0,0,29,3.4011973816621555,0,2,4,1,9,1,1,580.0
4,4,4,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,5,1,1,76,4.343805421853684,1,1,1,6,6,1,1,1216.0
0,5,5,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,3,0,0,66,4.204692619390966,1,0,1,3,6,1,1,1056.0
3,7,7,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,0,0,0,151,5.0238805208462765,0,1,1,4,1,1,1,5436.0
5,3,3,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,5,1,1,99,4.605170185988092,0,0,4,1,9,3,1,990.0
0,2,2,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,2,2,2,160,5.081404364984463,1,1,0,6,0,8,2,2240.0
9,9,9,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,0,3,5,1,0,0,45,3.828641396489095,0,0,0,3,5,5,2,1035.0
8,6,6,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,0,2,2,103,4.6443908991413725,0,1,3,5,3,1,1,515.0
0,8,8,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,4,0,0,171,5.147494476813453,0,0,1,3,1,1,1,4446.0
0,7,7,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,3,0,0,78,4.3694478524670215,1,0,3,1,8,2,1,1404.0
7,2,2,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,0,2,2,52,3.970291913552122,1,1,2,3,2,4,1,1872.0
3,5,5,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,4,1,1,15,2.772588722239781,0,0,0,1,5,1,1,360.0
3,8,8,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,0,5,0,0,0,157,5.062595033026967,0,1,2,3,7,1,1,3297.0
2,7,7,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,5,2,2,64,4.174387269895637,1,1,4,1,4,4,2,1984.0
6,3,3,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,3,1,1,79,4.382026634673881,0,1,4,2,9,1,1,2449.0
1,6,6,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,4,2,2,84,4.442651256490317,1,0,4,0,4,1,1,3024.0
1,0,0,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,1,0,0,127,4.852030263919617,0,1,2,1,7,1,1,1651.0
8,0,0,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,3,0,0,43,3.784189633918261,0,1,3,1,3,1,1,1118.0
2,0,0,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,1,1,114,4.74493212836325,1,0,4,2,4,2,2,1824.0
4,8,8,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,2,1,1,20,3.044522437723423,1,2,0,6,0,1,1,160.0
8,0,0,7,2.0794415416798357,0,1,2,0,7,259,5.560681631015528,0,1,4,0,9,5,2,2,152,5.030437921392435,1,2,2,5,2,1,1,5624.0
9,5,5,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,0,0,0,167,5.123963979403259,0,2,2,6,7,1,1,3340.0
9,8,8,4,1.6094379124341003,1,1,4,4,4,88,4.48863636973214,1,1,3,4,8,2,0,0,19,2.995732273553991,0,1,4,5,9,1,1,418.0
9,7,7,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,5,0,0,170,5.14166355650266,1,2,0,2,0,2,1,2380.0
4,5,5,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,4,2,2,173,5.159055299214529,0,2,3,5,3,1,1,5882.0
4,2,2,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,1,0,0,23,3.1780538303479458,0,2,3,2,3,1,1,437.0
8,5,5,4,1.6094379124341003,1,1,4,4,4,128,4.859812404361672,1,2,3,2,8,5,0,0,165,5.111987788356544,0,0,0,4,5,1,1,5280.0
5,4,4,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,0,1,1,145,4.983606621708336,0,1,0,5,5,1,1,4060.0
2,5,5,6,1.9459101490553132,1,0,1,6,6,78,4.3694478524670215,1,0,3,1,8,1,2,2,128,4.859812404361672,1,2,3,2,8,2,1,1664.0
8,4,4,7,2.0794415416798357,0,1,2,0,7,105,4.663439094112067,0,0,0,0,5,2,0,0,56,4.04305126783455,1,2,1,0,6,7,2,840.0
0,2,2,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,2,1,1,36,3.6109179126442243,1,0,1,1,6,4,1,1224.0
2,2,2,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,0,1,1,33,3.5263605246161616,0,0,3,5,3,1,1,462.0
9,0,0,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,1,0,6,0,0,0,0,171,5.147494476813453,0,0,1,3,1,1,1,5472.0
7,6,6,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,3,2,2,135,4.912654885736052,0,0,0,2,5,3,1,3375.0
6,7,7,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,1,2,2,124,4.8283137373023015,1,1,4,5,4,4,1,2480.0
4,1,1,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,4,1,1,102,4.634728988229636,1,0,2,4,2,6,2,3060.0
1,7,7,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,3,1,1,72,4.290459441148391,1,0,2,2,2,4,2,576.0
8,3,3,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,0,1,1,131,4.882801922586371,0,2,1,5,1,1,1,2227.0
6,1,1,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,4,1,1,115,4.7535901911063645,0,1,0,3,5,1,1,2530.0
2,0,0,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,1,0,6,0,1,1,1,179,5.19295685089021,0,2,4,4,9,1,1,5728.0
7,4,4,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,1,1,1,161,5.087596335232384,0,2,1,0,1,1,1,2737.0
8,8,8,4,1.6094379124341003,1,1,4,4,4,68,4.23410650459726,1,2,3,5,8,4,0,0,131,4.882801922586371,0,2,1,5,1,1,1,2227.0
0,4,4,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,2,0,0,156,5.056245805348308,1,0,1,2,6,2,3,2028.0
0,0,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,1,2,2,85,4.454347296253507,0,1,0,1,5,1,1,425.0
1,1,1,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,2,1,1,55,4.02535169073515,0,1,0,6,5,1,1,1375.0
8,2,2,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,5,2,2,66,4.204692619390966,1,0,1,3,6,3,2,660.0
7,2,2,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,2,0,0,135,4.912654885736052,0,0,0,2,5,5,3,1215.0
5,5,5,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,1,2,2,135,4.912654885736052,0,0,0,2,5,1,1,2295.0
7,7,7,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,0,2,2,79,4.382026634673881,0,1,4,2,9,1,1,2923.0
0,3,3,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,0,1,1,104,4.653960350157523,1,2,4,6,4,1,1,1872.0
9,6,6,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,0,2,2,145,4.983606621708336,0,1,0,5,5,1,1,1595.0
8,3,3,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,3,0,0,112,4.727387818712341,1,1,2,0,2,2,1,4032.0
6,0,0,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,2,0,0,146,4.990432586778736,1,2,1,6,6,1,1,4088.0
7,8,8,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,4,2,2,20,3.044522437723423,1,2,0,6,0,5,2,600.0
9,5,5,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,3,2,2,50,3.9318256327243257,1,2,0,1,0,2,1,700.0
5,6,6,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,3,1,1,65,4.189654742026425,0,2,0,2,5,1,1,1040.0
3,8,8,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,1,2,2,26,3.295836866004329,1,2,1,5,6,2,1,156.0
5,0,0,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,4,0,0,104,4.653960350157523,1,2,4,6,4,2,1,2288.0
3,0,0,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,4,2,2,29,3.4011973816621555,0,2,4,1,9,1,1,957.0
0,6,6,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,0,2,2,151,5.0238805208462765,0,1,1,4,1,1,1,5889.0
6,6,6,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,4,0,0,126,4.844187086458591,1,0,1,0,6,3,2,1134.0
2,0,0,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,3,1,1,157,5.062595033026967,0,1,2,3,7,1,1,3611.0
8,6,6,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,3,2,2,136,4.919980925828125,1,1,1,3,6,1,1,4216.0
9,8,8,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,4,1,1,125,4.836281906951478,0,2,0,6,5,5,2,3500.0
0,4,4,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,1,1,1,46,3.8501476017100584,1,1,1,4,6,2,1,644.0
2,8,8,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,5,0,0,77,4.356708826689592,0,2,2,0,7,1,1,2387.0
8,1,1,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,1,0,0,47,3.871201010907891,0,2,2,5,7,1,1,1457.0
6,1,1,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,4,0,0,117,4.770684624465665,0,0,2,5,7,1,1,3042.0
1,7,7,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,0,1,1,46,3.8501476017100584,1,1,1,4,6,2,1,1334.0
3,9,9,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,4,0,0,52,3.970291913552122,1,1,2,3,2,1,1,1196.0
0,8,8,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,5,1,1,92,4.532599493153256,1,2,2,1,2,2,1,2852.0
3,4,4,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,5,1,1,63,4.1588830833596715,0,0,3,0,3,1,1,2394.0
3,8,8,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,0,0,0,85,4.454347296253507,0,1,0,1,5,1,1,1785.0
8,0,0,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,0,0,0,63,4.1588830833596715,0,0,3,0,3,1,1,2142.0
1,3,3,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,2,1,1,133,4.897839799950911,0,1,3,0,3,1,1,4655.0
9,0,0,9,2.302585092994046,0,0,4,2,9,333,5.811140992976701,0,0,3,4,3,4,0,0,78,4.3694478524670215,1,0,3,1,8,3,1,2886.0
1,8,8,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,4,0,0,106,4.672828834461906,1,1,1,1,6,2,2,3180.0
7,1,1,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,4,0,0,164,5.10594547390058,1,2,4,3,4,1,1,4920.0
2,5,5,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,1,1,1,56,4.04305126783455,1,2,1,0,6,1,1,1512.0
5,7,7,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,0,0,0,102,4.634728988229636,1,0,2,4,2,2,2,3264.0
0,0,0,7,2.0794415416798357,0,1,2,0,7,273,5.6131281063880705,0,0,3,0,3,5,1,1,166,5.117993812416755,1,1,1,5,6,1,1,6474.0
3,3,3,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,0,0,0,83,4.430816798843313,0,2,3,6,3,1,1,498.0
6,8,8,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,2,0,0,62,4.143134726391533,1,2,2,6,2,1,1,1302.0
8,8,8,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,4,2,2,54,4.007333185232471,1,0,4,5,4,1,1,324.0
7,5,5,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,1,0,0,34,3.5553480614894135,1,1,4,6,4,2,1,714.0
3,8,8,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,0,2,2,110,4.709530201312334,1,2,0,5,0,2,2,3190.0
6,5,5,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,1,0,0,101,4.624972813284271,0,2,1,3,1,1,1,1111.0
7,9,9,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,4,2,2,134,4.90527477843843,1,2,4,1,4,2,2,3082.0
7,9,9,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,3,1,1,63,4.1588830833596715,0,0,3,0,3,9,3,1764.0
8,6,6,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,0,2,2,26,3.295836866004329,1,2,1,5,6,1,1,468.0
8,6,6,9,2.302585092994046,0,0,4,2,9,54,4.007333185232471,1,0,4,5,4,5,0,0,51,3.9512437185814275,0,0,1,2,1,3,1,306.0
9,7,7,6,1.9459101490553132,1,0,1,6,6,78,4.3694478524670215,1,0,3,1,8,2,1,1,148,5.003946305945459,1,1,3,1,8,2,1,1924.0
6,7,7,6,1.9459101490553132,1,0,1,6,6,78,4.3694478524670215,1,0,3,1,8,1,0,0,124,4.8283137373023015,1,1,4,5,4,2,1,1612.0
1,3,3,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,2,1,1,172,5.153291594497779,1,1,2,4,2,1,1,5848.0
2,4,4,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,4,0,0,55,4.02535169073515,0,1,0,6,5,1,1,385.0
2,5,5,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,2,2,26,3.295836866004329,1,2,1,5,6,2,2,416.0
6,0,0,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1,1,64,4.174387269895637,1,1,4,1,4,1,1,192.0
