slot_group_count,slot_group_count_abs_log1p,slot_group_count_mod3,slot_group_count_mod7,slot_avg_units_per_member,slot_avg_units_per_member_abs_log1p,slot_avg_units_per_member_mod3,slot_avg_units_per_member_mod7,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_frac,slot_unit_price_n_decimals,slot_unit_cost,slot_unit_cost_abs_log1p,slot_unit_cost_frac,slot_unit_cost_n_decimals,slot_group_label,slot_item_name,slot_currency_symbol,slot_fund_purpose,gcd_all,n_multiple_pairs,y
40,3.713572066704308,1,5,10,2.3978952727983707,1,3,1.98,1.091923300517313,0.98,2,0.73,0.5481214085096876,0.73,2,1,2,2,1,10,1,500.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,3.84,1.5769147207285403,0.8399999999999999,2,2.4,1.2237754316221157,0.3999999999999999,1,3,5,1,5,10,1,1728.0
130,4.875197323201151,1,4,60,4.110873864173311,0,4,5.03,1.7967470107390942,0.03000000000000025,2,4.75,1.749199854809259,0.75,2,1,3,0,2,10,0,2184.0
160,5.081404364984463,1,6,100,4.61512051684126,1,2,5.2,1.824549292051046,0.20000000000000018,1,3.37,1.4747630091074988,0.3700000000000001,2,5,4,0,0,20,0,29280.0
200,5.303304908059076,2,4,80,4.394449154672439,2,3,0.99,0.688134638736401,0.99,2,0.41,0.3435897043900769,0.41,2,1,2,1,3,40,0,9280.0
110,4.709530201312334,2,5,70,4.2626798770413155,1,0,2.8,1.33500106673234,0.7999999999999998,1,1.62,0.9631743177730056,0.6200000000000001,2,0,1,3,3,10,0,9086.0
50,3.9318256327243257,2,1,20,3.044522437723423,2,6,4.33,1.673351238177753,0.33000000000000007,2,2.63,1.2892326482767593,0.6299999999999999,2,1,0,2,0,10,0,1700.0
200,5.303304908059076,2,4,20,3.044522437723423,2,6,5.22,1.827769906751088,0.21999999999999975,2,4.51,1.706564623164823,0.5099999999999998,2,1,0,1,1,20,1,2840.0
20,3.044522437723423,2,6,50,3.9318256327243257,2,1,5.56,1.8809906029559975,0.5599999999999996,2,3.91,1.5912739418064292,0.9100000000000001,2,4,4,3,5,10,0,1650.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,2.82,1.3402504226184837,0.8199999999999998,2,2.74,1.3190856114264407,0.7400000000000002,2,2,3,3,3,10,0,576.0
190,5.25227342804663,1,1,10,2.3978952727983707,1,3,4.87,1.7698546338400052,0.8700000000000001,2,3.67,1.541159071680806,0.6699999999999999,2,5,5,1,3,10,1,2280.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,5.53,1.8764069432883397,0.5300000000000002,2,4.38,1.682688374173693,0.3799999999999999,2,1,3,3,3,10,0,5060.0
30,3.4339872044851463,0,2,100,4.61512051684126,1,2,3.64,1.534714366238164,0.6400000000000001,2,1.95,1.0818051703517284,0.95,2,1,2,2,4,10,0,5070.0
150,5.017279836814924,0,3,50,3.9318256327243257,2,1,5.19,1.8229350866965048,0.1900000000000004,2,3.19,1.4327007339340463,0.18999999999999995,2,4,3,2,2,50,1,15000.0
130,4.875197323201151,1,4,20,3.044522437723423,2,6,4.81,1.7595805708638197,0.8099999999999996,2,3.93,1.5953389880545987,0.9300000000000002,2,4,5,2,0,10,0,2288.0
100,4.61512051684126,1,2,30,3.4339872044851463,0,2,3.73,1.5539252025038417,0.73,2,2.45,1.2383742310432684,0.4500000000000002,2,3,0,2,1,10,0,3840.0
190,5.25227342804663,1,1,30,3.4339872044851463,0,2,1.6,0.9555114450274363,0.6000000000000001,1,0.43,0.3576744442718159,0.43,2,0,1,0,2,10,0,6669.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,1.78,1.0224509277025458,0.78,2,1.29,0.8285518175661483,0.29000000000000004,2,2,5,0,0,10,1,588.0
80,4.394449154672439,2,3,80,4.394449154672439,2,3,3.76,1.5602476682433286,0.7599999999999998,2,2.1,1.1314021114911006,0.10000000000000009,1,0,1,0,0,80,1,10624.0
160,5.081404364984463,1,6,40,3.713572066704308,1,5,2.27,1.184789984909162,0.27,2,1.58,0.9477893989335261,0.5800000000000001,2,2,4,2,2,40,1,4416.0
120,4.795790545596741,0,1,80,4.394449154672439,2,3,2.88,1.355835153635182,0.8799999999999999,2,2.79,1.332366019094335,0.79,2,3,1,2,0,40,0,864.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,5.95,1.9387416595767009,0.9500000000000002,2,4.69,1.7387102481382397,0.6900000000000004,2,3,4,0,3,100,1,12600.0
70,4.2626798770413155,1,0,80,4.394449154672439,2,3,5.3,1.840549633397487,0.2999999999999998,1,4.65,1.7316555451583497,0.6500000000000004,2,1,3,2,4,10,0,3640.0
120,4.795790545596741,0,1,90,4.51085950651685,0,6,5.85,1.9242486522741338,0.8499999999999996,2,4.97,1.7867469274045107,0.9699999999999998,2,5,4,1,0,30,0,9504.0
190,5.25227342804663,1,1,90,4.51085950651685,0,6,1.48,0.9082585601768908,0.48,2,0.56,0.44468582126144574,0.56,2,1,4,1,0,10,0,15732.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,4.68,1.7369512327330598,0.6799999999999997,2,4.04,1.6174060820832772,0.040000000000000036,2,3,5,2,3,100,1,12800.0
90,4.51085950651685,0,6,100,4.61512051684126,1,2,5.49,1.8702625307159986,0.4900000000000002,2,4.54,1.7119945007591924,0.54,2,3,3,1,4,10,0,8550.0
50,3.9318256327243257,2,1,10,2.3978952727983707,1,3,6.58,2.0255131996542803,0.5800000000000001,2,4.66,1.7334238922150915,0.6600000000000001,2,3,4,1,4,10,1,960.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,4.75,1.749199854809259,0.75,2,4.61,1.724550719534605,0.6100000000000003,2,3,1,2,1,10,0,504.0
140,4.948759890378168,2,0,70,4.2626798770413155,1,0,3.82,1.5727739280625088,0.8199999999999998,2,3.23,1.4422019930581866,0.22999999999999998,2,0,0,2,5,70,1,5782.0
90,4.51085950651685,0,6,70,4.2626798770413155,1,0,5.19,1.8229350866965048,0.1900000000000004,2,4.77,1.7526720805200082,0.7699999999999996,2,0,5,1,1,10,0,2646.0
200,5.303304908059076,2,4,60,4.110873864173311,0,4,2.43,1.2325602611778486,0.43000000000000016,2,1.59,0.9516578757114464,0.5900000000000001,2,4,3,3,3,20,0,10080.0
190,5.25227342804663,1,1,30,3.4339872044851463,0,2,3.27,1.4516138272405332,0.27,2,2.21,1.1662709371419244,0.20999999999999996,2,4,4,1,1,10,0,6042.0
110,4.709530201312334,2,5,80,4.394449154672439,2,3,2.56,1.269760544863939,0.56,2,0.59,0.4637340162321401,0.59,2,4,5,1,5,10,0,17336.0
180,5.198497031265826,0,5,50,3.9318256327243257,2,1,1.73,1.0043016091968684,0.73,2,0.69,0.5247285289349821,0.69,2,4,1,3,5,10,0,9360.0
20,3.044522437723423,2,6,30,3.4339872044851463,0,2,4.78,1.7544036826842861,0.7800000000000002,2,4.23,1.6544112780768316,0.23000000000000043,2,2,5,0,1,10,0,330.0
140,4.948759890378168,2,0,80,4.394449154672439,2,3,3.25,1.4469189829363254,0.25,2,1.39,0.8712933659434192,0.3899999999999999,2,0,0,0,2,20,0,20832.0
80,4.394449154672439,2,3,50,3.9318256327243257,2,1,5.1,1.8082887711792655,0.09999999999999964,1,3.61,1.5282278570085572,0.6099999999999999,2,1,5,0,4,10,0,5960.0
80,4.394449154672439,2,3,100,4.61512051684126,1,2,2.3,1.1939224684724346,0.2999999999999998,1,1.21,0.7929925155296614,0.20999999999999996,2,0,4,3,3,20,0,8720.0
190,5.25227342804663,1,1,20,3.044522437723423,2,6,3.67,1.541159071680806,0.6699999999999999,2,2.4,1.2237754316221157,0.3999999999999999,1,5,1,1,4,10,0,4826.0
110,4.709530201312334,2,5,70,4.2626798770413155,1,0,5.73,1.9065751436566365,0.7300000000000004,2,4.16,1.6409365794934714,0.16000000000000014,2,2,1,2,5,10,0,12089.0
60,4.110873864173311,0,4,30,3.4339872044851463,0,2,1.84,1.0438040521731147,0.8400000000000001,2,1.67,0.9820784724121582,0.6699999999999999,2,1,0,3,0,30,1,306.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,5.04,1.7984040119467235,0.040000000000000036,2,3.14,1.420695787837223,0.14000000000000012,2,0,2,1,4,10,1,1140.0
60,4.110873864173311,0,4,100,4.61512051684126,1,2,1.55,0.9360933591703348,0.55,2,0.34,0.29266961396282004,0.34,2,2,2,2,2,20,0,7260.0
60,4.110873864173311,0,4,20,3.044522437723423,2,6,5.93,1.9358598132018119,0.9299999999999997,2,4.95,1.7833912195575383,0.9500000000000002,2,1,2,0,2,20,1,1176.0
30,3.4339872044851463,0,2,80,4.394449154672439,2,3,2.24,1.1755733298042381,0.2400000000000002,2,1.54,0.9321640810304452,0.54,2,2,4,1,5,10,0,1680.0
80,4.394449154672439,2,3,100,4.61512051684126,1,2,6.54,2.020222182019865,0.54,2,4.72,1.7439688053917064,0.7199999999999998,2,0,3,1,1,20,0,14560.0
180,5.198497031265826,0,5,10,2.3978952727983707,1,3,2.14,1.144222799920162,0.14000000000000012,2,1.15,0.7654678421395714,0.1499999999999999,2,1,1,2,0,10,1,1782.0
160,5.081404364984463,1,6,80,4.394449154672439,2,3,4.55,1.713797927758343,0.5499999999999998,2,2.78,1.3297240096314962,0.7799999999999998,2,1,2,3,2,80,1,22656.0
110,4.709530201312334,2,5,10,2.3978952727983707,1,3,4.86,1.7681496035889213,0.8600000000000003,2,3.03,1.3937663759585917,0.029999999999999805,2,4,3,1,4,10,1,2013.0
200,5.303304908059076,2,4,50,3.9318256327243257,2,1,1.81,1.0331844833456545,0.81,2,1.17,0.7747271675523681,0.16999999999999993,2,3,2,3,2,50,1,6400.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,3.36,1.4724720573609429,0.3599999999999999,2,1.66,0.9783261227936076,0.6599999999999999,2,1,0,2,2,20,0,8160.0
90,4.51085950651685,0,6,60,4.110873864173311,0,4,3.2,1.4350845252893227,0.20000000000000018,1,2.79,1.332366019094335,0.79,2,0,2,1,5,30,0,2214.0
180,5.198497031265826,0,5,80,4.394449154672439,2,3,4.39,1.6845453849209058,0.3899999999999997,2,3.67,1.541159071680806,0.6699999999999999,2,3,1,2,2,20,0,10368.0
100,4.61512051684126,1,2,70,4.2626798770413155,1,0,1.53,0.9282193027394289,0.53,2,1.15,0.7654678421395714,0.1499999999999999,2,3,2,0,1,10,0,2660.0
50,3.9318256327243257,2,1,10,2.3978952727983707,1,3,3.47,1.4973884086254776,0.4700000000000002,2,2.82,1.3402504226184837,0.8199999999999998,2,1,2,1,5,10,1,325.0
60,4.110873864173311,0,4,100,4.61512051684126,1,2,3.22,1.4398351280479205,0.2200000000000002,2,2.86,1.3506671834767394,0.8599999999999999,2,4,5,3,2,20,0,2160.0
90,4.51085950651685,0,6,50,3.9318256327243257,2,1,5.71,1.9035989509835904,0.71,2,4.53,1.7101878155342434,0.5300000000000002,2,3,3,1,3,10,0,5310.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,3.29,1.4562867329399256,0.29000000000000004,2,2.68,1.3029127521808397,0.6800000000000002,2,3,0,0,0,10,0,9333.0
130,4.875197323201151,1,4,70,4.2626798770413155,1,0,2.27,1.184789984909162,0.27,2,1.34,0.8501509293696101,0.3400000000000001,2,0,4,0,5,10,0,8463.0
80,4.394449154672439,2,3,20,3.044522437723423,2,6,1.69,0.9895411936137477,0.69,2,0.29,0.25464221837358075,0.29,2,2,4,1,3,20,1,2240.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,5.08,1.8050046959780757,0.08000000000000007,2,3.66,1.5390154481375546,0.6600000000000001,2,0,2,1,4,20,1,2840.0
150,5.017279836814924,0,3,40,3.713572066704308,1,5,5.23,1.8293763327993617,0.23000000000000043,2,4.94,1.7817091333745536,0.9400000000000004,2,2,4,3,5,10,0,1740.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,4.01,1.6114359150967734,0.009999999999999787,2,2.86,1.3506671834767394,0.8599999999999999,2,4,2,1,2,10,0,4140.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,5.06,1.801709800081223,0.05999999999999961,2,4.22,1.6524974018945473,0.21999999999999975,2,5,0,0,2,20,0,4032.0
120,4.795790545596741,0,1,40,3.713572066704308,1,5,3.37,1.4747630091074988,0.3700000000000001,2,2.15,1.1474024528375417,0.1499999999999999,2,4,0,2,1,40,1,5856.0
100,4.61512051684126,1,2,50,3.9318256327243257,2,1,3.86,1.5810384379124023,0.8599999999999999,2,3.19,1.4327007339340463,0.18999999999999995,2,1,4,3,0,50,1,3350.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,3.99,1.6074359097634274,0.9900000000000002,2,2.48,1.247032293786383,0.48,2,2,1,0,5,20,0,7248.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,5.49,1.8702625307159986,0.4900000000000002,2,3.77,1.56234630490025,0.77,2,5,3,3,3,10,0,26316.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,0.95,0.6678293725756554,0.95,2,0.61,0.4762341789963716,0.61,2,0,4,2,4,100,1,6800.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,3.31,1.4609379041156565,0.31000000000000005,2,3.06,1.4011829736136412,0.06000000000000005,2,1,0,2,4,20,0,1000.0
50,3.9318256327243257,2,1,10,2.3978952727983707,1,3,4.18,1.6448050562713916,0.17999999999999972,2,2.93,1.3686394258811698,0.9300000000000002,2,1,0,1,4,10,1,625.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,2.97,1.3787660946990992,0.9700000000000002,2,2.06,1.1184149159642893,0.06000000000000005,2,4,5,3,0,10,0,3276.0
40,3.713572066704308,1,5,10,2.3978952727983707,1,3,5.49,1.8702625307159986,0.4900000000000002,2,4.2,1.6486586255873816,0.20000000000000018,1,2,2,3,5,10,1,516.0
150,5.017279836814924,0,3,40,3.713572066704308,1,5,2.43,1.2325602611778486,0.43000000000000016,2,1.04,0.712949807856125,0.040000000000000036,2,1,1,1,3,10,0,8340.0
190,5.25227342804663,1,1,80,4.394449154672439,2,3,4.21,1.6505798557652755,0.20999999999999996,2,3.34,1.4678743481123135,0.33999999999999986,2,4,3,1,2,10,0,13224.0
110,4.709530201312334,2,5,70,4.2626798770413155,1,0,5.29,1.8389610707123492,0.29000000000000004,2,4.71,1.742219023667919,0.71,2,0,1,2,2,10,0,4466.0
140,4.948759890378168,2,0,30,3.4339872044851463,0,2,3.34,1.4678743481123135,0.33999999999999986,2,2.21,1.1662709371419244,0.20999999999999996,2,0,2,1,2,10,0,4746.0
90,4.51085950651685,0,6,60,4.110873864173311,0,4,4.68,1.7369512327330598,0.6799999999999997,2,2.91,1.3635373739972745,0.9100000000000001,2,2,3,0,3,30,0,9558.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,2.42,1.2296405510745139,0.41999999999999993,2,0.78,0.5766133643039938,0.78,2,2,4,1,3,20,1,1968.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,4.07,1.623340817603092,0.07000000000000028,2,2.16,1.1505720275988207,0.16000000000000014,2,5,2,3,1,10,0,8404.0
180,5.198497031265826,0,5,100,4.61512051684126,1,2,2.47,1.244154593958768,0.4700000000000002,2,1.5,0.9162907318741551,0.5,1,3,5,0,1,20,0,17460.0
80,4.394449154672439,2,3,30,3.4339872044851463,0,2,2.91,1.3635373739972745,0.9100000000000001,2,1.57,0.9439058989071285,0.5700000000000001,2,2,5,0,4,10,0,3216.0
170,5.14166355650266,2,2,40,3.713572066704308,1,5,1.58,0.9477893989335261,0.5800000000000001,2,1.2,0.7884573603642702,0.19999999999999996,1,4,3,2,2,10,0,2584.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,5.42,1.8594181177018698,0.41999999999999993,2,4.13,1.6351056591826783,0.1299999999999999,2,2,0,2,2,20,1,1032.0
120,4.795790545596741,0,1,90,4.51085950651685,0,6,2.27,1.184789984909162,0.27,2,1.87,1.0543120297715298,0.8700000000000001,2,3,2,0,2,30,0,4320.0
150,5.017279836814924,0,3,30,3.4339872044851463,0,2,4.47,1.6992786164338898,0.46999999999999975,2,4.2,1.6486586255873816,0.20000000000000018,1,2,4,3,3,30,1,1215.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,3.21,1.43746264769429,0.20999999999999996,2,2.88,1.355835153635182,0.8799999999999999,2,4,2,2,2,10,1,396.0
40,3.713572066704308,1,5,20,3.044522437723423,2,6,2.1,1.1314021114911006,0.10000000000000009,1,0.95,0.6678293725756554,0.95,2,5,1,0,0,20,1,920.0
50,3.9318256327243257,2,1,80,4.394449154672439,2,3,2.09,1.128171090909654,0.08999999999999986,2,0.91,0.6471032420585385,0.91,2,4,1,1,5,10,0,4720.0
90,4.51085950651685,0,6,70,4.2626798770413155,1,0,4.8,1.7578579175523736,0.7999999999999998,1,3.34,1.4678743481123135,0.33999999999999986,2,1,2,0,0,10,0,9198.0
100,4.61512051684126,1,2,40,3.713572066704308,1,5,4.14,1.6370530794670737,0.13999999999999968,2,2.73,1.3164082336557241,0.73,2,2,3,0,0,20,0,5640.0
30,3.4339872044851463,0,2,100,4.61512051684126,1,2,6.16,1.9685099809725544,0.16000000000000014,2,4.48,1.7011051009599243,0.4800000000000004,2,3,5,2,0,10,0,5040.0
200,5.303304908059076,2,4,50,3.9318256327243257,2,1,1.08,0.7323678937132266,0.08000000000000007,2,0.5,0.4054651081081644,0.5,1,0,4,2,2,50,1,5800.0
20,3.044522437723423,2,6,10,2.3978952727983707,1,3,4.68,1.7369512327330598,0.6799999999999997,2,4.3,1.667706820558076,0.2999999999999998,1,3,3,0,2,10,1,76.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,2.95,1.3737155789130306,0.9500000000000002,2,2.44,1.235471471385307,0.43999999999999995,2,0,4,0,5,10,0,2142.0
130,4.875197323201151,1,4,90,4.51085950651685,0,6,5.21,1.8261608959453874,0.20999999999999996,2,4.16,1.6409365794934714,0.16000000000000014,2,4,1,3,3,10,0,12285.0
140,4.948759890378168,2,0,60,4.110873864173311,0,4,4.35,1.6770965609079151,0.34999999999999964,2,3.18,1.430311246536665,0.18000000000000016,2,5,1,3,1,20,0,9828.0
140,4.948759890378168,2,0,90,4.51085950651685,0,6,6.09,1.958685340544036,0.08999999999999986,2,4.45,1.6956156086751528,0.4500000000000002,2,2,5,0,1,10,0,20664.0
40,3.713572066704308,1,5,80,4.394449154672439,2,3,0.54,0.43178241642553783,0.54,2,0.2,0.18232155679395465,0.2,1,0,3,3,1,40,1,1088.0
110,4.709530201312334,2,5,50,3.9318256327243257,2,1,4.28,1.6639260977181702,0.28000000000000025,2,2.53,1.2612978709452054,0.5299999999999998,2,5,4,3,3,10,0,9625.0
140,4.948759890378168,2,0,100,4.61512051684126,1,2,4.77,1.7526720805200082,0.7699999999999996,2,3.78,1.5644405465033646,0.7799999999999998,2,3,3,2,3,20,0,13860.0
110,4.709530201312334,2,5,10,2.3978952727983707,1,3,4.0,1.6094379124341003,0.0,1,2.82,1.3402504226184837,0.8199999999999998,2,4,1,3,2,10,1,1298.0
110,4.709530201312334,2,5,10,2.3978952727983707,1,3,4.85,1.766441661243765,0.8499999999999996,2,3.01,1.3887912413184778,0.009999999999999787,2,3,4,2,1,10,1,2024.0
170,5.14166355650266,2,2,50,3.9318256327243257,2,1,6.34,1.9933388426264242,0.33999999999999986,2,4.6,1.7227665977411035,0.5999999999999996,1,1,1,0,1,10,0,14790.0
190,5.25227342804663,1,1,70,4.2626798770413155,1,0,5.92,1.9344157696295783,0.9199999999999999,2,4.66,1.7334238922150915,0.6600000000000001,2,4,4,0,1,10,0,16758.0
110,4.709530201312334,2,5,50,3.9318256327243257,2,1,5.26,1.8341801851120072,0.2599999999999998,2,4.16,1.6409365794934714,0.16000000000000014,2,4,1,3,5,10,0,6050.0
80,4.394449154672439,2,3,60,4.110873864173311,0,4,4.07,1.623340817603092,0.07000000000000028,2,2.63,1.2892326482767593,0.6299999999999999,2,3,0,1,4,20,0,6912.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,4.8,1.7578579175523736,0.7999999999999998,1,3.62,1.5303947050936475,0.6200000000000001,2,4,4,2,1,10,0,8496.0
30,3.4339872044851463,0,2,20,3.044522437723423,2,6,2.72,1.3137236682850553,0.7200000000000002,2,0.95,0.6678293725756554,0.95,2,0,4,3,0,10,0,1062.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,5.5,1.8718021769015913,0.5,1,3.75,1.55814461804655,0.75,2,5,3,1,5,100,1,17500.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,4.68,1.7369512327330598,0.6799999999999997,2,4.44,1.6937790608678513,0.4400000000000004,2,0,2,2,2,10,0,432.0
50,3.9318256327243257,2,1,80,4.394449154672439,2,3,2.92,1.366091653802371,0.9199999999999999,2,1.68,0.9858167945227653,0.6799999999999999,2,2,3,3,5,10,0,4960.0
60,4.110873864173311,0,4,40,3.713572066704308,1,5,2.21,1.1662709371419244,0.20999999999999996,2,2.11,1.1346227261911428,0.10999999999999988,2,0,4,3,5,20,0,240.0
30,3.4339872044851463,0,2,80,4.394449154672439,2,3,2.63,1.2892326482767593,0.6299999999999999,2,1.83,1.0402767116551463,0.8300000000000001,2,4,1,0,0,10,0,1920.0
80,4.394449154672439,2,3,70,4.2626798770413155,1,0,6.36,1.9960599327407849,0.3600000000000003,2,5.0,1.791759469228055,0.0,1,2,1,1,0,10,0,7616.0
50,3.9318256327243257,2,1,50,3.9318256327243257,2,1,5.74,1.9080599249242156,0.7400000000000002,2,4.82,1.7613002617433464,0.8200000000000003,2,4,4,0,1,50,1,2300.0
130,4.875197323201151,1,4,90,4.51085950651685,0,6,5.94,1.937301774518713,0.9400000000000004,2,4.39,1.6845453849209058,0.3899999999999997,2,3,0,0,5,10,0,18135.0
160,5.081404364984463,1,6,70,4.2626798770413155,1,0,3.0,1.3862943611198906,0.0,1,2.82,1.3402504226184837,0.8199999999999998,2,0,3,2,5,10,0,2016.0
190,5.25227342804663,1,1,50,3.9318256327243257,2,1,1.89,1.0612565021243408,0.8899999999999999,2,0.59,0.4637340162321401,0.59,2,4,1,2,2,10,0,12350.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,3.01,1.3887912413184778,0.009999999999999787,2,1.29,0.8285518175661483,0.29000000000000004,2,2,5,2,4,10,0,7224.0
40,3.713572066704308,1,5,20,3.044522437723423,2,6,1.06,0.7227059828014898,0.06000000000000005,2,0.57,0.4510756193602167,0.57,2,3,4,3,5,20,1,392.0
150,5.017279836814924,0,3,60,4.110873864173311,0,4,5.93,1.9358598132018119,0.9299999999999997,2,4.3,1.667706820558076,0.2999999999999998,1,1,1,0,3,30,0,14670.0
140,4.948759890378168,2,0,90,4.51085950651685,0,6,4.2,1.6486586255873816,0.20000000000000018,1,3.56,1.5173226235262947,0.56,2,1,2,1,5,10,0,8064.0
180,5.198497031265826,0,5,70,4.2626798770413155,1,0,4.9,1.7749523509116738,0.9000000000000004,1,4.33,1.673351238177753,0.33000000000000007,2,2,2,3,5,10,0,7182.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,1.22,0.7975071958841881,0.21999999999999997,2,0.3,0.26236426446749106,0.3,1,3,2,3,2,10,1,552.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,2.81,1.3376291891386096,0.81,2,2.73,1.3164082336557241,0.73,2,2,0,0,5,10,0,576.0
160,5.081404364984463,1,6,40,3.713572066704308,1,5,4.93,1.780024213009634,0.9299999999999997,2,4.11,1.631199404215613,0.11000000000000032,2,2,1,2,4,40,1,5248.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,5.22,1.827769906751088,0.21999999999999975,2,3.75,1.55814461804655,0.75,2,5,5,2,0,100,1,29400.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,2.9,1.3609765531356006,0.8999999999999999,1,1.83,1.0402767116551463,0.8300000000000001,2,3,5,2,2,20,1,2140.0
190,5.25227342804663,1,1,10,2.3978952727983707,1,3,4.61,1.724550719534605,0.6100000000000003,2,3.48,1.4996230464268938,0.48,2,4,1,3,3,10,1,2147.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,1.35,0.8544153281560676,0.3500000000000001,2,0.86,0.6205764877251099,0.86,2,0,2,0,4,100,1,9800.0
30,3.4339872044851463,0,2,100,4.61512051684126,1,2,5.6,1.8870696490323797,0.5999999999999996,1,4.46,1.6974487897568136,0.45999999999999996,2,4,1,1,4,10,0,3420.0
30,3.4339872044851463,0,2,70,4.2626798770413155,1,0,2.31,1.1969481893889715,0.31000000000000005,2,0.39,0.3293037471426004,0.39,2,4,2,3,4,10,0,4032.0
20,3.044522437723423,2,6,50,3.9318256327243257,2,1,3.94,1.597365331199831,0.94,2,2.95,1.3737155789130306,0.9500000000000002,2,5,5,3,5,10,0,990.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,2.19,1.1600209167967532,0.18999999999999995,2,1.44,0.8919980393051105,0.43999999999999995,2,3,2,1,2,10,1,450.0
130,4.875197323201151,1,4,20,3.044522437723423,2,6,4.61,1.724550719534605,0.6100000000000003,2,3.06,1.4011829736136412,0.06000000000000005,2,3,4,3,4,10,0,4030.0
100,4.61512051684126,1,2,90,4.51085950651685,0,6,1.93,1.0750024230289759,0.9299999999999999,2,1.13,0.7561219797213337,0.1299999999999999,2,1,4,1,2,10,0,7200.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,5.07,1.803358605071407,0.07000000000000028,2,4.83,1.763017000362401,0.8300000000000001,2,3,4,0,5,20,1,288.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,2.9,1.3609765531356006,0.8999999999999999,1,2.37,1.2149127443642704,0.3700000000000001,2,5,0,0,1,100,1,5300.0
