slot_dist_first_to_second,slot_dist_first_to_second_abs_log1p,slot_dist_first_to_second_is_even,slot_dist_first_to_second_mod3,slot_dist_first_to_second_mod5,slot_dist_first_to_second_mod7,slot_dist_first_to_second_mod10,slot_dist_second_to_third,slot_dist_second_to_third_abs_log1p,slot_dist_second_to_third_is_even,slot_dist_second_to_third_mod3,slot_dist_second_to_third_mod5,slot_dist_second_to_third_mod7,slot_dist_second_to_third_mod10,slot_reduction_from_combined,slot_reduction_from_combined_abs_log1p,slot_reduction_from_combined_is_even,slot_reduction_from_combined_mod3,slot_reduction_from_combined_mod5,slot_reduction_from_combined_mod7,slot_reduction_from_combined_mod10,slot_loops_per_day,slot_loops_per_day_abs_log1p,slot_loops_per_day_is_even,slot_loops_per_day_mod3,slot_loops_per_day_mod5,slot_loops_per_day_mod7,slot_loops_per_day_mod10,slot_service_interval_distance,slot_service_interval_distance_abs_log1p,slot_service_interval_distance_is_even,slot_service_interval_distance_mod3,slot_service_interval_distance_mod5,slot_service_interval_distance_mod7,slot_service_interval_distance_mod10,slot_unit,slot_vehicle,slot_location_label,gcd_all,n_multiple_pairs,y
168,5.1298987149230735,1,0,3,0,8,99,4.605170185988092,0,0,4,1,9,94,4.553876891600541,1,1,4,3,4,8,2.1972245773362196,1,2,3,1,8,31680,10.363472411086743,1,0,0,5,0,1,1,5,1,3,9.0
55,4.02535169073515,0,1,0,6,5,380,5.942799375126701,1,2,0,2,0,92,4.532599493153256,1,2,2,1,2,1,0.6931471805599453,0,1,1,1,1,15560,9.65252306301951,1,2,0,6,0,0,2,0,1,4,20.0
49,3.912023005428146,0,1,4,0,9,311,5.7430031878094825,0,2,1,3,1,336,5.820082930352362,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,96768,11.480081974040464,1,0,3,0,8,0,0,1,1,3,42.0
254,5.541263545158426,1,2,4,2,4,351,5.863631175598097,0,0,1,1,1,194,5.272999558563747,1,2,4,5,4,8,2.1972245773362196,1,2,3,1,8,471424,13.063515301595123,1,1,4,2,4,0,5,1,1,2,58.0
177,5.181783550292085,0,0,2,2,7,199,5.298317366548036,0,1,4,3,9,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,30926,10.339384867764494,1,2,1,0,6,1,0,3,1,5,47.0
341,5.834810737062605,0,2,1,5,1,158,5.0689042022202315,1,2,3,4,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,159408,11.979228505475842,1,0,3,4,8,0,3,6,1,1,27.0
261,5.568344503761097,0,0,1,2,1,40,3.713572066704308,1,1,0,5,0,276,5.6240175061873385,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,81500,11.308370569092329,1,2,0,6,0,0,5,1,1,2,50.0
372,5.921578419643816,1,0,2,1,2,354,5.872117789475416,1,0,4,4,4,556,6.322565239927284,1,1,1,3,6,6,1.9459101490553132,1,0,1,6,6,59136,10.987612065031541,1,0,1,0,6,0,0,2,2,3,11.0
259,5.560681631015528,0,1,4,0,9,261,5.568344503761097,0,0,1,2,1,318,5.765191102784844,1,0,3,3,8,4,1.6094379124341003,1,1,4,4,4,80864,11.300536376553879,1,2,4,0,4,0,1,4,1,1,28.0
163,5.099866427824199,0,1,3,2,3,197,5.288267030694535,0,2,2,1,7,316,5.75890177387728,1,1,1,1,6,6,1.9459101490553132,1,0,1,6,6,12120,9.402694764470512,1,0,0,3,0,1,6,2,1,1,5.0
255,5.545177444479562,0,0,0,3,5,382,5.948034989180646,1,1,2,4,2,548,6.3080984415095305,1,2,3,2,8,6,1.9459101490553132,1,0,1,6,6,69696,11.151912554215412,1,0,1,4,6,0,6,7,1,1,16.0
354,5.872117789475416,1,0,4,4,4,312,5.746203190540153,1,0,2,4,2,601,6.400257445308821,0,1,1,6,1,3,1.3862943611198906,0,0,3,3,3,76755,11.248386838289633,0,0,0,0,5,1,7,9,1,3,35.0
260,5.564520407322694,1,2,0,1,0,56,4.04305126783455,1,2,1,0,6,206,5.332718793265369,1,2,1,3,6,4,1.6094379124341003,1,1,4,4,4,95424,11.46609587761343,1,0,4,0,4,1,1,8,2,4,56.0
70,4.2626798770413155,1,1,0,0,0,98,4.59511985013459,1,2,3,0,8,81,4.406719247264253,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,44625,10.706071927794449,0,0,0,0,5,0,3,4,1,3,25.0
159,5.075173815233827,0,0,4,5,9,137,4.927253685157205,0,2,2,4,7,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,58464,10.976183563574418,1,0,4,0,4,0,7,8,1,1,28.0
73,4.30406509320417,0,1,3,3,3,72,4.290459441148391,1,0,2,2,2,132,4.890349128221754,1,0,2,6,2,7,2.0794415416798357,0,1,2,0,7,19908,9.898927169779796,1,0,3,0,8,1,4,1,1,1,18.0
50,3.9318256327243257,1,2,0,1,0,369,5.91350300563827,0,0,4,5,9,411,6.021023349349527,0,0,1,5,1,6,1.9459101490553132,1,0,1,6,6,120414,11.698699388814434,1,0,4,0,4,0,2,4,1,1,47.0
353,5.869296913133774,0,2,3,3,3,106,4.672828834461906,1,1,1,1,6,238,5.476463551931511,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,84320,11.342386223287408,1,2,0,5,0,0,0,1,1,1,31.0
306,5.726847747587197,1,0,1,5,6,68,4.23410650459726,1,2,3,5,8,163,5.099866427824199,0,1,3,2,3,3,1.3862943611198906,0,0,3,3,3,15795,9.66751202240654,0,0,0,3,5,1,3,3,1,2,9.0
148,5.003946305945459,1,1,3,1,8,310,5.739792912179234,1,1,0,2,0,133,4.897839799950911,0,1,3,0,3,2,1.0986122886681098,1,2,2,2,2,89262,11.399342347298056,1,0,2,5,2,1,5,2,1,3,57.0
211,5.356586274672012,0,1,1,1,1,156,5.056245805348308,1,0,1,2,6,340,5.831882477283517,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,11820,9.377632889750377,1,0,0,4,0,0,4,6,1,2,6.0
162,5.093750200806762,1,0,2,1,2,204,5.3230099791384085,1,0,4,1,4,294,5.68697535633982,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,17520,9.771155440487087,1,0,0,6,0,0,3,6,1,1,8.0
289,5.66988092298052,0,1,4,2,9,278,5.631211781821365,1,2,3,5,8,436,6.07993319509559,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,117264,11.672191609895677,1,0,4,0,4,1,7,5,1,1,56.0
22,3.1354942159291497,1,1,2,1,2,118,4.77912349311153,1,1,3,6,8,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,39375,10.580911772630838,0,0,0,0,5,1,5,1,1,1,25.0
127,4.852030263919617,0,1,2,1,7,193,5.267858159063328,0,1,3,4,3,270,5.602118820879701,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,14800,9.60245002503719,1,1,0,2,0,1,7,7,1,2,20.0
40,3.713572066704308,1,1,0,5,0,206,5.332718793265369,1,2,1,3,6,94,4.553876891600541,1,1,4,3,4,4,1.6094379124341003,1,1,4,4,4,93928,11.450294456705977,1,1,3,2,8,1,1,2,2,2,59.0
211,5.356586274672012,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,133,4.897839799950911,0,1,3,0,3,8,2.1972245773362196,1,2,3,1,8,121808,11.710209523153697,1,2,3,1,8,1,2,3,1,1,46.0
59,4.0943445622221,0,2,4,3,9,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4256,8.356319965828153,1,2,1,0,6,1,7,7,1,5,19.0
30,3.4339872044851463,1,0,0,2,0,124,4.8283137373023015,1,1,4,5,4,153,5.0369526024136295,0,0,3,6,3,4,1.6094379124341003,1,1,4,4,4,10540,9.26302769425519,1,1,0,5,0,0,3,8,1,3,17.0
192,5.262690188904886,1,0,2,3,2,325,5.786897381366708,0,1,0,3,5,313,5.749392985908253,0,1,3,5,3,5,1.791759469228055,0,2,0,5,5,180250,12.102105602982014,1,1,0,0,0,0,7,2,1,2,50.0
152,5.030437921392435,1,2,2,5,2,173,5.159055299214529,0,2,3,5,3,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,287680,12.569607506343889,1,1,0,1,0,0,4,2,1,2,58.0
352,5.8664680569332965,1,1,2,2,2,98,4.59511985013459,1,2,3,0,8,205,5.327876168789581,0,1,0,2,5,3,1.3862943611198906,0,0,3,3,3,43785,10.68706941056728,0,0,0,0,5,0,1,4,1,1,21.0
274,5.616771097666572,1,1,4,1,4,367,5.908082938168931,0,1,2,3,7,119,4.787491742782046,0,2,4,0,9,3,1.3862943611198906,0,0,3,3,3,202362,12.217818393360224,1,0,2,6,2,1,4,7,1,1,58.0
148,5.003946305945459,1,1,3,1,8,308,5.733341276897746,1,2,3,0,8,126,4.844187086458591,1,0,1,0,6,7,2.0794415416798357,0,1,2,0,7,302610,12.620203431294987,1,0,0,0,0,1,6,9,1,3,55.0
260,5.564520407322694,1,2,0,1,0,29,3.4011973816621555,0,2,4,1,9,202,5.313205979041787,1,1,2,6,2,6,1.9459101490553132,1,0,1,6,6,58656,10.97946219904839,1,0,1,3,6,0,4,6,1,1,26.0
149,5.0106352940962555,0,2,4,2,9,280,5.638354669333745,1,1,0,0,0,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,239700,12.387147592295292,1,0,0,6,0,1,5,1,1,1,50.0
307,5.730099782973574,0,1,2,6,7,160,5.081404364984463,1,1,0,6,0,263,5.575949103146316,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,35563,10.47908916924103,0,1,3,3,3,1,3,7,1,4,53.0
398,5.988961416889864,1,2,3,6,8,172,5.153291594497779,1,1,2,4,2,355,5.87493073085203,0,1,0,5,5,4,1.6094379124341003,1,1,4,4,4,109900,11.60733523953139,1,1,0,0,0,0,4,4,1,2,35.0
178,5.187385805840755,1,1,3,3,8,324,5.783825182329737,1,0,4,2,4,408,6.013715156042802,1,0,3,2,8,6,1.9459101490553132,1,0,1,6,6,168072,12.032153687816788,1,0,2,2,2,0,1,3,2,3,47.0
155,5.049856007249537,0,2,0,1,5,170,5.14166355650266,1,2,0,2,0,244,5.501258210544727,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,12180,9.407632639699958,1,0,0,0,0,0,0,4,1,1,5.0
247,5.5134287461649825,0,1,2,2,7,399,5.991464547107982,0,0,4,0,9,583,6.369900982828227,0,1,3,2,3,8,2.1972245773362196,1,2,3,1,8,306288,12.632284379671916,1,0,3,3,8,0,7,0,1,1,54.0
102,4.634728988229636,1,0,2,4,2,251,5.529429087511423,0,2,1,6,1,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,115584,11.657761469015677,1,0,4,0,4,1,2,4,1,2,43.0
227,5.429345628954441,0,2,2,3,7,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,41600,10.635879484421974,1,2,0,6,0,1,3,8,1,2,16.0
147,4.997212273764115,0,0,2,0,7,335,5.817111159963204,0,2,0,6,5,146,4.990432586778736,1,2,1,6,6,4,1.6094379124341003,1,1,4,4,4,68712,11.137693688838821,1,0,2,0,2,0,7,1,1,1,21.0
261,5.568344503761097,0,0,1,2,1,190,5.25227342804663,1,1,0,1,0,107,4.68213122712422,0,2,2,2,7,8,2.1972245773362196,1,2,3,1,8,375240,12.835323765197428,1,0,0,5,0,0,5,2,1,1,59.0
146,4.990432586778736,1,2,1,6,6,325,5.786897381366708,0,1,0,3,5,312,5.746203190540153,1,0,2,4,2,1,0.6931471805599453,0,1,1,1,1,19530,9.879758225836891,1,0,0,0,0,1,1,6,1,4,31.0
244,5.501258210544727,1,1,4,6,4,290,5.673323267171493,1,2,0,3,0,189,5.247024072160486,0,0,4,0,9,7,2.0794415416798357,0,1,2,0,7,190743,12.158687493868243,0,0,3,0,3,0,2,7,1,2,31.0
149,5.0106352940962555,0,2,4,2,9,362,5.8944028342648505,1,2,2,5,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,84840,11.348534195502129,1,0,0,0,0,0,1,7,1,2,12.0
289,5.66988092298052,0,1,4,2,9,54,4.007333185232471,1,0,4,5,4,151,5.0238805208462765,0,1,1,4,1,8,2.1972245773362196,1,2,3,1,8,111280,11.619813812897709,1,1,0,1,0,0,3,8,1,1,26.0
188,5.241747015059643,1,2,3,6,8,153,5.0369526024136295,0,0,3,6,3,295,5.69035945432406,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,35991,10.491051970521008,0,0,1,4,1,0,1,5,1,2,31.0
300,5.707110264748875,1,0,0,6,0,277,5.627621113690637,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,169050,12.037955723528178,1,0,0,0,0,0,5,5,1,2,21.0
104,4.653960350157523,1,2,4,6,4,198,5.293304824724492,1,0,3,2,8,160,5.081404364984463,1,1,0,6,0,7,2.0794415416798357,0,1,2,0,7,108780,11.597091965801033,1,0,0,0,0,0,2,7,1,1,35.0
107,4.68213122712422,0,2,2,2,7,71,4.276666119016055,0,2,1,1,1,135,4.912654885736052,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,46410,10.745291779083457,1,0,0,0,0,0,4,2,1,2,42.0
90,4.51085950651685,1,0,0,6,0,321,5.7745515455444085,0,0,1,6,1,398,5.988961416889864,1,2,3,6,8,7,2.0794415416798357,0,1,2,0,7,74200,11.214532906153606,1,1,0,0,0,1,3,0,1,1,25.0
316,5.75890177387728,1,1,1,1,6,341,5.834810737062605,0,2,1,5,1,137,4.927253685157205,0,2,2,4,7,7,2.0794415416798357,0,1,2,0,7,255409,12.450625376081883,0,1,4,0,9,0,4,3,1,2,31.0
207,5.337538079701318,0,0,2,4,7,116,4.762173934797756,1,2,1,4,6,189,5.247024072160486,0,0,4,0,9,2,1.0986122886681098,1,2,2,2,2,22850,10.036750159040897,1,2,0,2,0,1,5,4,1,2,25.0
64,4.174387269895637,1,1,4,1,4,371,5.918893854273146,0,2,1,0,1,170,5.14166355650266,1,2,0,2,0,4,1.6094379124341003,1,1,4,4,4,103600,11.548302261270587,1,1,0,0,0,0,4,1,1,2,37.0
320,5.771441123130016,1,2,0,5,0,211,5.356586274672012,0,1,1,1,1,524,6.263398262591624,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,241024,12.392655941532581,1,1,4,0,4,1,6,2,1,2,56.0
382,5.948034989180646,1,1,2,4,2,213,5.365976015021851,0,0,3,3,3,572,6.35088571671474,1,2,2,5,2,8,2.1972245773362196,1,2,3,1,8,39552,10.585396823669269,1,0,2,2,2,1,6,2,1,1,8.0
302,5.713732805509369,1,2,2,1,2,106,4.672828834461906,1,1,1,1,6,375,5.929589143389895,0,0,0,4,5,6,1.9459101490553132,1,0,1,6,6,52920,10.876555514497824,1,0,0,0,0,1,0,9,1,1,20.0
22,3.1354942159291497,1,1,2,1,2,256,5.54907608489522,1,1,1,4,6,91,4.5217885770490405,0,1,1,0,1,3,1.3862943611198906,0,0,3,3,3,47430,10.767031302351667,1,0,0,5,0,0,7,1,1,1,34.0
50,3.9318256327243257,1,2,0,1,0,385,5.955837369464831,0,1,0,0,5,398,5.988961416889864,1,2,3,6,8,3,1.3862943611198906,0,0,3,3,3,70800,11.167628403875849,1,0,0,2,0,1,2,1,1,2,50.0
134,4.90527477843843,1,2,4,1,4,51,3.9512437185814275,0,0,1,2,1,61,4.127134385045092,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,10815,9.288781798282745,0,0,0,0,5,1,6,9,1,1,5.0
190,5.25227342804663,1,1,0,1,0,238,5.476463551931511,1,1,3,0,8,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,176472,12.080923169149447,1,0,2,2,2,1,5,7,1,1,36.0
170,5.14166355650266,1,2,0,2,0,87,4.477336814478207,0,0,2,3,7,128,4.859812404361672,1,2,3,2,8,3,1.3862943611198906,0,0,3,3,3,13896,9.539428268486581,1,0,1,1,6,0,5,9,1,2,12.0
257,5.552959584921617,0,2,2,5,7,204,5.3230099791384085,1,0,4,1,4,316,5.75890177387728,1,1,1,1,6,8,2.1972245773362196,1,2,3,1,8,38784,10.565788852924973,1,0,4,4,4,0,3,7,1,1,8.0
64,4.174387269895637,1,1,4,1,4,64,4.174387269895637,1,1,4,1,4,88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,8568,9.055906318669118,1,0,3,0,8,1,5,1,1,2,17.0
362,5.8944028342648505,1,2,2,5,2,335,5.817111159963204,0,2,0,6,5,230,5.442417710521793,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,52380,10.866299209135672,1,0,0,6,0,0,7,7,1,4,45.0
286,5.659482215759621,1,1,1,6,6,31,3.4657359027997265,0,1,1,3,1,179,5.19295685089021,0,2,4,4,9,2,1.0986122886681098,1,2,2,2,2,17290,9.75794141390479,1,1,0,0,0,0,1,8,1,2,19.0
157,5.062595033026967,0,1,2,3,7,249,5.521460917862246,0,0,4,4,9,137,4.927253685157205,0,2,2,4,7,1,0.6931471805599453,0,1,1,1,1,9450,9.153875834995056,1,0,0,0,0,0,0,4,1,4,14.0
281,5.641907070938114,0,2,1,1,1,240,5.484796933490655,1,0,0,2,0,282,5.645446897643238,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,125400,11.73927188163082,1,0,0,2,0,0,1,1,1,3,55.0
103,4.6443908991413725,0,1,3,5,3,52,3.970291913552122,1,1,2,3,2,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,2350,7.762596048540069,1,1,0,5,0,0,4,6,1,4,10.0
296,5.6937321388027,1,2,1,2,6,172,5.153291594497779,1,1,2,4,2,238,5.476463551931511,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,59330,10.990887213990135,1,2,0,5,0,0,6,4,1,1,17.0
149,5.0106352940962555,0,2,4,2,9,123,4.820281565605037,0,0,3,4,3,192,5.262690188904886,1,0,2,3,2,6,1.9459101490553132,1,0,1,6,6,38016,10.545788707090159,1,0,1,6,6,0,7,2,1,3,18.0
195,5.278114659230517,0,0,0,6,5,177,5.181783550292085,0,0,2,2,7,183,5.214935757608986,0,0,3,1,3,8,2.1972245773362196,1,2,3,1,8,219912,12.300987292576275,1,0,2,0,2,1,4,5,1,1,49.0
153,5.0369526024136295,0,0,3,6,3,342,5.8377304471659395,1,0,2,6,2,482,6.180016653652572,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,88900,11.395278670032656,1,1,0,0,0,1,7,3,1,1,25.0
354,5.872117789475416,1,0,4,4,4,22,3.1354942159291497,1,1,2,1,2,372,5.921578419643816,1,0,2,1,2,4,1.6094379124341003,1,1,4,4,4,36480,10.50454685609326,1,0,0,3,0,0,3,3,2,2,24.0
91,4.5217885770490405,0,1,1,0,1,100,4.61512051684126,1,1,0,2,0,101,4.624972813284271,0,2,1,3,1,6,1.9459101490553132,1,0,1,6,6,48894,10.797430420746375,1,0,4,6,4,0,6,8,1,1,29.0
139,4.941642422609304,0,1,4,6,9,125,4.836281906951478,0,2,0,6,5,164,5.10594547390058,1,2,4,3,4,1,0.6931471805599453,0,1,1,1,1,6188,8.73052880173936,1,2,3,0,8,0,0,9,1,4,17.0
325,5.786897381366708,0,1,0,3,5,229,5.438079308923196,0,1,4,5,9,520,6.255750041753367,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,54096,10.898534010431941,1,0,1,0,6,0,3,5,1,2,23.0
353,5.869296913133774,0,2,3,3,3,311,5.7430031878094825,0,2,1,3,1,271,5.605802066295998,0,1,1,5,1,8,2.1972245773362196,1,2,3,1,8,186032,12.133679356313225,1,2,2,0,2,1,1,9,1,1,22.0
205,5.327876168789581,0,1,0,2,5,41,3.7376696182833684,0,2,1,6,1,181,5.204006687076795,0,1,1,6,1,4,1.6094379124341003,1,1,4,4,4,18660,9.834191063533472,1,0,0,5,0,0,3,5,1,2,15.0
202,5.313205979041787,1,1,2,6,2,384,5.953243334287785,1,0,4,6,4,471,6.156978985585555,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,40658,10.612975492684125,1,2,3,2,8,1,2,4,1,4,58.0
77,4.356708826689592,0,2,2,0,7,110,4.709530201312334,1,2,0,5,0,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,140728,11.854591334159924,1,1,3,0,8,1,7,8,1,1,49.0
224,5.41610040220442,1,2,4,0,4,110,4.709530201312334,1,2,0,5,0,167,5.123963979403259,0,2,2,6,7,8,2.1972245773362196,1,2,3,1,8,180360,12.102715676986273,1,0,0,5,0,0,4,7,1,3,45.0
369,5.91350300563827,0,0,4,5,9,193,5.267858159063328,0,1,3,4,3,302,5.713732805509369,1,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,197280,12.192384387322875,1,0,0,6,0,0,1,8,1,1,60.0
202,5.313205979041787,1,1,2,6,2,169,5.135798437050262,0,1,4,1,9,213,5.365976015021851,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,88872,11.39496366333616,1,0,2,0,2,1,7,5,1,1,21.0
147,4.997212273764115,0,0,2,0,7,379,5.940171252720432,0,1,4,1,9,136,4.919980925828125,1,1,1,3,6,4,1.6094379124341003,1,1,4,4,4,18320,9.815803221891244,1,2,0,1,0,1,7,6,1,2,5.0
102,4.634728988229636,1,0,2,4,2,262,5.572154032177765,1,1,2,3,2,286,5.659482215759621,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,18122,9.80493712880685,1,2,2,6,2,0,2,4,1,4,41.0
135,4.912654885736052,0,0,0,2,5,56,4.04305126783455,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,35616,10.480578330949756,1,0,1,0,6,1,5,2,1,2,16.0
113,4.736198448394496,0,2,3,1,3,128,4.859812404361672,1,2,3,2,8,76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,77952,11.263861359954456,1,0,2,0,2,0,6,5,1,3,24.0
383,5.950642552587727,0,2,3,5,3,242,5.493061443340548,1,2,2,4,2,347,5.8522024797744745,0,2,2,4,7,1,0.6931471805599453,0,1,1,1,1,49665,10.813075873350607,0,0,0,0,5,0,1,1,1,4,55.0
294,5.68697535633982,1,0,4,0,4,378,5.937536205082426,1,0,3,0,8,535,6.284134161070802,0,1,0,3,5,2,1.0986122886681098,1,2,2,2,2,43686,10.684805853989356,1,0,1,6,6,0,7,2,1,3,27.0
271,5.605802066295998,0,1,1,5,1,185,5.225746673713202,0,2,0,3,5,434,6.075346031088684,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,55448,10.92321895835079,1,2,3,1,8,1,5,6,1,2,58.0
393,5.976350909297934,0,0,3,1,3,36,3.6109179126442243,1,0,1,1,6,86,4.465908118654584,1,2,1,2,6,7,2.0794415416798357,0,1,2,0,7,243180,12.401561301022232,1,0,0,0,0,0,6,5,1,2,45.0
302,5.713732805509369,1,2,2,1,2,279,5.634789603169249,0,0,4,6,9,229,5.438079308923196,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,69975,11.15590760509969,0,0,0,3,5,0,7,9,1,1,15.0
198,5.293304824724492,1,0,3,2,8,326,5.7899601708972535,1,2,1,4,6,502,6.220590170099739,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,5460,8.605387202152153,1,0,0,0,0,1,0,6,1,4,10.0
273,5.6131281063880705,0,0,3,0,3,328,5.796057750765372,1,1,3,6,8,582,6.368187186350492,1,0,2,1,2,3,1.3862943611198906,0,0,3,3,3,76260,11.241916946359936,1,0,0,2,0,1,2,3,1,3,41.0
224,5.41610040220442,1,2,4,0,4,352,5.8664680569332965,1,1,2,2,2,575,6.3561076606958915,0,2,0,1,5,1,0.6931471805599453,0,1,1,1,1,21349,9.96880701865677,0,1,4,6,9,0,1,1,1,4,37.0
144,4.976733742420574,1,0,4,4,4,221,5.402677381872279,0,2,1,4,1,250,5.5254529391317835,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,144000,11.87757552297847,1,0,0,3,0,1,7,8,1,4,50.0
83,4.430816798843313,0,2,3,6,3,327,5.793013608384144,0,0,2,5,7,83,4.430816798843313,0,2,3,6,3,1,0.6931471805599453,0,1,1,1,1,30217,10.316193052299786,0,1,2,5,7,0,5,9,1,5,41.0
186,5.231108616854587,1,0,1,4,6,58,4.07753744390572,1,1,3,2,8,99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,84024,11.338869652593306,1,0,4,3,4,1,2,5,1,1,27.0
164,5.10594547390058,1,2,4,3,4,325,5.786897381366708,0,1,0,3,5,415,6.030685260261263,0,1,0,2,5,3,1.3862943611198906,0,0,3,3,3,99651,11.509439395685396,0,0,1,6,1,0,4,2,1,1,59.0
312,5.746203190540153,1,0,2,4,2,232,5.4510384535657,1,1,2,1,2,517,6.249975242259483,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,20556,9.930956794525674,1,0,1,4,6,1,4,1,1,3,18.0
34,3.5553480614894135,1,1,4,6,4,169,5.135798437050262,0,1,4,1,9,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,44400,10.70101727068921,1,0,0,6,0,1,5,4,1,1,15.0
186,5.231108616854587,1,0,1,4,6,383,5.950642552587727,0,2,3,5,3,199,5.298317366548036,0,1,4,3,9,2,1.0986122886681098,1,2,2,2,2,63852,11.064338845478296,1,0,2,5,2,0,3,1,1,2,34.0
59,4.0943445622221,0,2,4,3,9,104,4.653960350157523,1,2,4,6,4,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,9065,9.112286431500795,0,2,0,0,5,1,2,4,1,1,7.0
237,5.472270673671475,0,0,2,6,7,192,5.262690188904886,1,0,2,3,2,257,5.552959584921617,0,2,2,5,7,6,1.9459101490553132,1,0,1,6,6,50484,10.82943154143842,1,0,4,0,4,0,0,3,1,2,14.0
253,5.537334267018537,0,1,3,1,3,177,5.181783550292085,0,0,2,2,7,359,5.886104031450156,0,2,4,2,9,3,1.3862943611198906,0,0,3,3,3,87174,11.375672871543852,1,0,4,3,4,0,6,0,1,2,58.0
195,5.278114659230517,0,0,0,6,5,207,5.337538079701318,0,0,2,4,7,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,79856,11.287992814171558,1,2,1,0,6,1,1,3,1,2,16.0
332,5.808142489980444,1,2,2,3,2,272,5.60947179518496,1,2,2,6,2,370,5.916202062607435,1,1,0,6,0,1,0.6931471805599453,0,1,1,1,1,33520,10.419927387086586,1,1,0,4,0,0,4,8,1,4,40.0
189,5.247024072160486,0,0,4,0,9,44,3.8066624897703196,1,2,4,2,4,158,5.0689042022202315,1,2,3,4,8,4,1.6094379124341003,1,1,4,4,4,70224,11.159459651972444,1,0,4,0,4,1,2,5,1,3,57.0
125,4.836281906951478,0,2,0,6,5,172,5.153291594497779,1,1,2,4,2,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,12121,9.402777262511231,0,1,1,4,1,1,5,5,1,4,23.0
386,5.958424693029782,1,2,1,1,6,164,5.10594547390058,1,2,4,3,4,68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,105264,11.564236259204655,1,0,4,5,4,0,1,5,2,2,17.0
232,5.4510384535657,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,237,5.472270673671475,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1614,7.387090235656757,1,0,4,4,4,0,5,9,1,4,6.0
