slot_venue_name,slot_venue_capacity,slot_venue_capacity_abs_log1p,slot_venue_capacity_is_even,slot_venue_capacity_mod3,slot_venue_capacity_mod5,slot_venue_capacity_mod7,slot_venue_capacity_mod10,slot_num_participants,slot_num_participants_abs_log1p,slot_num_participants_is_even,slot_num_participants_mod3,slot_num_participants_mod5,slot_num_participants_mod7,slot_num_participants_mod10,slot_reserved_staff,slot_reserved_staff_abs_log1p,slot_reserved_staff_is_even,slot_reserved_staff_mod3,slot_reserved_staff_mod5,slot_reserved_staff_mod7,slot_reserved_staff_mod10,slot_group_term,slot_staff_term,gcd_all,n_multiple_pairs,y
8,15784,9.666815400992093,1,1,4,6,4,2391,7.779885115070522,0,0,1,4,1,1438,7.271703706887368,1,1,3,3,8,1,1,1,0,5.0
9,4004,8.29529885950246,1,2,4,0,4,343,5.840641657373398,0,1,3,0,3,1260,7.13966033596492,1,0,0,0,0,5,3,7,0,7.0
5,2494,7.822044008185619,1,1,4,2,4,173,5.159055299214529,0,2,3,5,3,1283,7.157735484249907,0,2,3,2,3,5,0,1,0,6.0
1,3651,8.20303024171486,0,0,1,4,1,706,6.561030665896573,1,1,1,6,6,827,6.71901315438526,0,2,2,1,7,5,5,1,0,3.0
0,16736,9.725377116513638,1,2,1,6,6,1353,7.21081845347222,0,0,3,2,3,1853,7.5251007461258,0,2,3,5,3,1,3,1,0,10.0
8,7214,8.88391747120797,1,2,4,4,4,1729,7.455876687491824,0,1,4,0,9,298,5.700443573390687,1,1,3,4,8,3,1,1,0,3.0
3,1850,7.523481312573497,1,2,0,2,0,180,5.198497031265826,1,0,0,5,0,410,6.018593214496234,1,2,0,4,0,4,6,10,0,7.0
1,15936,9.676398728859633,1,0,1,4,6,2099,7.649692623711514,0,2,4,6,9,1243,7.126087273299125,0,1,3,4,3,3,3,1,0,6.0
1,6839,8.830543010616596,0,2,4,0,9,1692,7.4342573821331355,1,0,2,5,2,1763,7.475339236566737,0,2,3,6,3,1,2,1,0,2.0
9,19620,9.884355700220102,1,0,0,6,0,2774,7.928406026180535,1,2,4,2,4,202,5.313205979041787,1,1,2,6,2,2,6,2,0,6.0
3,9276,9.135293497653272,1,0,1,1,6,2853,7.956476798036782,0,0,3,4,3,717,6.576469569048224,0,0,2,3,7,3,4,3,0,2.0
6,8359,9.031213706078747,0,1,4,1,9,2505,7.826443135456014,0,0,0,6,5,844,6.739336627357174,1,1,4,4,4,4,6,1,0,2.0
0,2697,7.900266036767701,0,0,2,2,7,351,5.863631175598097,0,0,1,1,1,1995,7.59890045687141,0,0,0,0,5,4,6,3,0,1.0
5,8912,9.095266164130717,1,2,2,1,2,2126,7.6624678152002375,1,2,1,5,6,408,6.013715156042802,1,0,3,2,8,2,5,2,0,3.0
3,1188,7.080867896690782,1,0,3,5,8,142,4.962844630259907,1,1,2,2,2,478,6.171700597410915,1,1,3,2,8,2,6,2,0,4.0
3,5238,8.56388591940822,1,0,3,2,8,950,6.85751406254539,1,2,0,5,0,488,6.192362489474872,1,2,3,5,8,4,3,2,0,4.0
5,8766,9.078749951588586,1,0,1,2,6,2385,7.777373602657861,0,0,0,5,5,1611,7.385230923066573,0,0,1,1,1,1,3,9,0,2.0
8,4122,8.3243363327069,1,0,2,6,2,1235,7.119635638017636,0,2,0,3,5,1652,7.410347097821024,1,2,2,0,2,5,3,1,0,1.0
0,3521,8.166784289056151,0,2,1,0,1,598,6.395261598115449,1,1,3,3,8,531,6.2766434893416445,0,0,1,6,1,3,3,1,0,4.0
6,5809,8.667335849845957,0,1,4,6,9,333,5.811140992976701,0,0,3,4,3,1813,7.503289630675082,0,1,3,0,3,1,3,37,0,11.0
1,16859,9.732699231555847,0,2,4,3,9,1860,7.528869256642251,1,0,0,5,0,119,4.787491742782046,0,2,4,0,9,1,5,1,0,8.0
4,24453,10.104549080704135,0,0,3,2,3,2010,7.606387389772652,1,0,0,1,0,333,5.811140992976701,0,0,3,4,3,3,5,3,0,11.0
4,12215,9.410501846898468,0,2,0,0,5,2422,7.792761720816526,1,1,2,0,2,105,4.663439094112067,0,0,0,0,5,4,3,7,0,4.0
6,10412,9.250810304529896,1,2,2,3,2,1077,6.982862751468942,0,0,2,6,7,719,6.579251212010101,0,2,4,5,9,0,5,1,0,8.0
2,4748,8.465689348549121,1,2,3,2,8,610,6.415096959171596,1,1,0,1,0,1088,6.9930151229329605,1,2,3,3,8,6,5,2,0,5.0
6,17153,9.749986661550366,0,2,3,3,3,2117,7.658227526161352,0,2,2,3,7,217,5.384495062789089,0,1,2,0,7,1,0,1,0,7.0
0,5444,8.602453035367061,1,2,4,5,4,940,6.846943139585379,1,1,0,2,0,1684,7.429520842786462,1,1,4,4,4,4,6,4,0,3.0
8,9062,9.111955470054781,1,2,2,4,2,1853,7.5251007461258,0,2,3,5,3,1650,7.409136443920128,1,0,0,5,0,6,0,1,0,3.0
6,5764,8.65956043270316,1,1,4,3,4,414,6.028278520230698,1,0,4,1,4,796,6.680854678790215,1,1,1,5,6,5,3,2,0,11.0
3,7560,8.93075873555827,1,0,0,0,0,1180,7.074116816197362,1,1,0,4,0,480,6.175867270105761,1,0,0,4,0,3,0,20,0,5.0
4,7294,8.894944460956886,1,1,4,0,4,483,6.182084906716632,0,0,3,0,3,1015,6.923628628138427,0,1,0,0,5,5,2,7,0,12.0
4,2582,7.8567067930958405,1,2,2,6,2,1041,6.948897222313312,0,0,1,5,1,500,6.2166061010848646,1,2,0,3,0,6,1,1,0,1.0
1,21505,9.976087244950472,0,1,0,1,5,1570,7.359467638255621,1,1,0,2,0,1095,6.999422467507961,0,0,0,3,5,2,3,5,0,12.0
4,24499,10.106428396532818,0,1,4,6,9,1787,7.488852955733459,0,2,2,2,7,1268,7.1459844677143876,1,2,3,1,8,4,1,1,0,12.0
7,30948,10.34009596741305,1,0,3,1,8,2776,7.9291264873067995,1,1,1,4,6,412,6.023447592961033,1,1,2,6,2,5,1,4,0,10.0
8,5302,8.57602797713713,1,1,2,3,2,1592,7.373374309910049,1,2,2,3,2,526,6.267200548541362,1,1,1,1,6,2,6,2,0,2.0
4,8859,9.089302043599126,0,0,4,4,9,1116,7.018401799069201,1,0,1,3,6,1047,6.954638864880987,0,0,2,4,7,0,4,3,0,6.0
1,3289,8.098642843759418,0,1,4,6,9,763,6.638567789166521,0,1,3,0,3,237,5.472270673671475,0,0,2,6,7,1,5,1,0,3.0
7,1660,7.415175109613295,1,1,0,1,0,290,5.673323267171493,1,2,0,3,0,210,5.351858133476067,1,0,0,0,0,6,3,10,0,4.0
2,11396,9.341105441855735,1,2,1,0,6,1912,7.556427969440253,1,1,2,1,2,1836,7.515889085215125,1,0,1,2,6,6,3,4,0,4.0
1,23612,10.06955268681056,1,2,2,1,2,2243,7.716015266642587,0,2,3,3,3,1182,7.075808863978387,1,0,2,6,2,6,2,1,0,9.0
6,18980,9.851193757814993,1,2,0,3,0,1387,7.23561914106675,0,1,2,1,7,949,6.856461984594587,0,1,4,4,9,5,4,73,1,12.0
8,25449,10.144471021978669,0,0,4,4,9,2520,7.83241092718792,1,0,0,0,0,249,5.521460917862246,0,0,4,4,9,5,0,3,0,9.0
4,18658,9.834083882397248,1,1,3,3,8,2598,7.8628820346414905,1,0,3,1,8,472,6.159095388491933,1,1,2,3,2,2,4,2,0,6.0
1,17731,9.783126195864945,0,1,1,0,1,2147,7.672292455628756,0,2,2,5,7,555,6.320768294250582,0,0,0,2,5,5,4,1,0,7.0
5,9210,9.128153700988236,1,0,0,5,0,2994,8.00469951054955,1,0,4,5,4,228,5.43372200355424,1,0,3,4,8,3,6,6,0,2.0
5,5169,8.550627967502475,0,0,4,3,9,910,6.814542897259958,1,1,0,0,0,1529,7.333023014386481,0,2,4,3,9,5,0,1,0,3.0
8,2575,7.853993087224244,0,1,0,6,5,265,5.583496308781699,0,1,0,6,5,1250,7.1316985104669115,1,2,0,4,0,5,0,5,0,4.0
9,1028,6.9363427358340495,1,2,3,6,8,58,4.07753744390572,1,1,3,2,8,622,6.434546518787453,1,1,2,6,2,3,0,2,0,6.0
3,2994,8.00469951054955,1,0,4,5,4,265,5.583496308781699,0,1,0,6,5,344,5.84354441703136,1,2,4,1,4,0,0,1,0,9.0
9,15729,9.663324996052323,0,0,4,0,9,1715,7.447751280047908,0,2,0,0,5,294,5.68697535633982,1,0,4,0,4,3,3,49,0,8.0
8,31190,10.34788487064608,1,2,0,5,0,2366,7.769378609513984,1,2,1,0,6,432,6.07073772800249,1,0,2,5,2,2,1,2,0,12.0
5,23913,10.082219340479526,0,0,3,1,3,2816,7.943427767876373,1,2,1,2,6,1385,7.234177179749849,0,2,0,6,5,5,6,1,0,7.0
4,7404,8.909910726701899,1,0,4,5,4,1802,7.497207223203318,1,2,2,3,2,196,5.2832037287379885,1,1,1,0,6,1,1,2,0,3.0
1,27566,10.224374684168994,1,2,1,0,6,2858,7.958227192322312,1,2,3,2,8,1844,7.520234556474628,1,2,4,3,4,3,4,2,0,8.0
2,20863,9.94578046472638,0,1,3,3,3,2084,7.642524134232902,1,2,4,5,4,23,3.1780538303479458,0,2,3,2,3,0,4,1,0,9.0
0,4103,8.319717386850606,0,2,3,1,3,1180,7.074116816197362,1,1,0,4,0,563,6.335054251498059,0,2,3,3,3,5,6,1,0,2.0
0,22553,10.023667712792234,0,2,3,6,3,2347,7.761319180947987,0,1,2,2,7,1430,7.266128779556451,1,2,0,2,0,0,2,1,0,8.0
4,7232,8.886409166849282,1,2,2,1,2,1089,6.993932975223189,0,0,4,4,9,1787,7.488852955733459,0,2,2,2,7,4,2,1,0,4.0
9,614,6.421622267806518,1,2,4,5,4,61,4.127134385045092,0,1,1,5,1,248,5.517452896464707,1,2,3,3,8,5,6,1,0,5.0
7,803,6.6895992691789665,0,2,3,5,3,71,4.276666119016055,0,2,1,1,1,22,3.1354942159291497,1,1,2,1,2,2,5,1,0,10.0
3,2241,7.715123603632105,0,0,1,1,1,171,5.147494476813453,0,0,1,3,1,1215,7.103322062526113,0,0,0,4,5,2,0,9,0,5.0
1,17109,9.747418366886238,0,0,4,1,9,2007,7.60489448081162,0,0,2,5,7,1053,6.960347729101308,0,0,3,3,3,1,4,9,0,7.0
6,2043,7.622663951323595,0,0,3,6,3,402,5.998936561946683,1,0,2,3,2,435,6.077642243349034,0,0,0,1,5,5,6,3,0,3.0
2,4974,8.512180649592693,1,0,4,4,4,392,5.973809611869261,1,2,2,0,2,1054,6.961296045910167,1,1,4,4,4,5,4,2,0,9.0
0,9751,9.185227671161108,0,1,1,0,1,847,6.742880635791903,0,1,2,0,7,1281,7.156176637480615,0,0,1,0,1,1,6,7,0,9.0
5,30857,10.337151315002972,0,2,2,1,7,2265,7.725771441587952,0,0,0,4,5,1412,7.253470382684528,1,2,2,5,2,3,6,1,0,12.0
4,6257,8.741615924228828,0,2,2,6,7,2224,7.707512194600341,1,1,4,5,4,1809,7.501082124259871,0,0,4,3,9,1,2,1,0,1.0
0,8431,9.039789270781144,0,1,1,3,1,1449,7.27931883541462,0,0,4,0,9,1186,7.079184394609668,1,1,1,3,6,5,0,1,0,4.0
0,29108,10.278802683693408,1,2,3,2,8,2891,7.969703583278656,0,2,1,0,1,198,5.293304824724492,1,0,3,2,8,6,1,1,0,9.0
6,22257,10.01045677353337,0,0,2,4,7,2172,7.6838639802564295,1,0,2,2,2,537,6.2878585601617845,0,0,2,5,7,2,1,3,0,9.0
3,18744,9.838682329170013,1,0,4,5,4,1578,7.364547014255642,1,0,3,3,8,1386,7.234898420314831,1,0,1,0,6,0,4,6,0,10.0
7,14606,9.589256144850811,1,2,1,4,6,1171,7.066466970136958,0,1,1,2,1,1725,7.453561871643373,0,0,0,3,5,0,6,1,0,10.0
3,8315,9.025936648977904,0,2,0,6,5,2107,7.653494909661253,0,1,2,0,7,1994,7.598399329323964,1,2,4,6,4,3,1,1,0,2.0
5,3413,8.135639903354386,0,2,3,4,3,129,4.867534450455582,0,0,4,3,9,1865,7.531552381407289,0,2,0,3,5,0,5,1,0,11.0
3,3509,8.163371316459912,0,2,4,2,9,1204,7.094234845924755,1,1,4,0,4,1101,7.004881989712859,0,0,1,2,1,3,0,1,0,1.0
8,2486,7.818832443803404,1,2,1,1,6,59,4.0943445622221,0,2,4,3,9,1778,7.483806687665835,1,2,3,0,8,0,2,1,0,11.0
5,19615,9.884100838735938,0,1,0,1,5,1746,7.465655310134056,1,0,1,3,6,409,6.016157159698354,0,1,4,3,9,2,1,1,0,10.0
0,14411,9.575816471867984,0,2,1,5,1,2057,7.629489916393995,0,2,2,6,7,12,2.5649493574615367,1,0,2,5,2,6,3,1,0,6.0
1,34183,10.439512977323862,0,1,3,2,3,2565,7.850103545175582,0,0,0,3,5,838,6.732210706467206,1,1,3,5,8,3,0,1,0,12.0
8,3366,8.121777419161074,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,924,6.829793737512425,1,0,4,0,4,3,1,6,0,10.0
2,3721,8.222016437202196,0,1,1,4,1,430,6.066108090103747,1,1,0,3,0,1141,7.040536390215956,0,1,1,0,1,0,4,1,0,5.0
4,6836,8.830104317913793,1,2,1,4,6,894,6.796823718274855,1,0,4,5,4,578,6.361302477572996,1,2,3,4,8,0,6,2,0,6.0
7,6254,8.741136422901011,1,2,4,3,4,669,6.507277712385012,0,0,4,4,9,902,6.805722553416985,1,2,2,6,2,0,4,1,0,7.0
4,15499,9.648595302907339,0,1,4,1,9,1239,7.122866658599083,0,0,4,0,9,631,6.448889394146858,0,1,1,1,1,5,4,1,0,11.0
7,17006,9.741380302992413,1,2,1,3,6,2526,7.834788107388194,1,0,1,6,6,1850,7.523481312573497,1,2,0,2,0,5,1,2,0,5.0
9,6597,8.794521851788527,0,0,2,3,7,1226,7.112327444710911,1,2,1,1,6,1693,7.434847875211999,0,1,3,6,3,6,0,1,0,3.0
6,20439,9.92524904431764,0,0,4,6,9,2475,7.814399633804487,0,0,0,4,5,639,6.461468176353717,0,0,4,2,9,0,2,9,0,7.0
7,3835,8.252185436003328,0,1,0,6,5,1731,7.4570320891223805,0,0,1,2,1,373,5.924255797414532,0,1,3,2,3,3,6,1,0,1.0
2,22510,10.021759357614163,1,1,0,5,0,1846,7.52131798019924,1,1,1,5,6,358,5.883322388488279,1,1,3,1,8,3,4,2,0,11.0
0,12956,9.469391461628812,1,2,1,6,6,949,6.856461984594587,0,1,4,4,9,1568,7.358193752733032,1,2,3,0,8,3,1,1,0,11.0
3,10867,9.293577970546238,0,1,2,3,7,1848,7.522400231387125,1,0,3,0,8,1627,7.395107546562485,0,1,2,3,7,3,1,1,0,4.0
4,2929,7.982757702011113,0,1,4,3,9,179,5.19295685089021,0,2,4,4,9,602,6.401917196727186,1,2,2,0,2,4,4,1,0,12.0
6,18834,9.843472120126142,1,0,4,4,4,1573,7.3613754289773485,0,1,3,5,3,1531,7.3343293503005365,0,1,1,5,1,0,4,1,0,10.0
4,13615,9.519000850813155,0,1,0,0,5,1470,7.293697720601438,1,0,0,0,0,385,5.955837369464831,0,1,0,0,5,0,4,35,0,8.0
1,16551,9.714262219425379,0,0,1,3,1,1182,7.075808863978387,1,0,2,6,2,1185,7.078341579557671,0,0,0,2,5,2,3,3,0,12.0
9,8078,8.997023381479709,1,2,3,0,8,781,6.661854740545311,0,1,1,4,1,1049,6.956545443151569,0,2,4,6,9,0,4,1,0,8.0
4,11446,9.345482965918476,1,1,1,1,6,737,6.6039438246004725,0,2,2,2,7,1865,7.531552381407289,0,2,0,3,5,5,1,1,0,12.0
9,17070,9.745136396380753,1,0,0,4,0,1588,7.370860166536716,1,1,3,6,8,1190,7.0825485693553,1,2,0,0,0,5,1,2,0,9.0
9,11130,9.317489287493226,1,0,0,0,0,1365,7.2196420401307355,0,0,0,0,5,210,5.351858133476067,1,0,0,0,0,0,0,105,1,7.0
5,7717,8.951310542097564,0,1,2,3,7,1756,7.471363088187097,1,1,1,6,6,693,6.542471960506805,0,0,3,0,3,1,4,1,0,3.0
0,16715,9.724121623567806,0,2,0,6,5,1324,7.1891677384203225,1,1,4,1,4,827,6.71901315438526,0,2,2,1,7,2,4,1,0,11.0
8,17509,9.770527425279898,0,1,4,2,9,1911,7.555905093611346,0,0,1,0,1,310,5.739792912179234,1,1,0,2,0,1,1,1,0,8.0
1,20526,9.929496371717178,1,0,1,2,6,1426,7.2633296174768365,1,1,1,5,6,1988,7.5953872788539725,1,2,3,0,8,4,4,2,0,12.0
4,5774,8.661293535389994,1,2,4,6,4,722,6.583409222158765,1,2,2,1,2,720,6.580639137284949,1,0,0,6,0,4,3,2,0,6.0
6,11440,9.344958673700944,1,1,0,2,0,1821,7.507690077819904,0,0,1,1,1,514,6.244166900663736,1,1,4,3,4,1,2,1,0,5.0
8,3587,8.185350223178686,0,2,2,3,7,743,6.612041034833092,0,2,3,1,3,1358,7.214504414151143,1,2,3,0,8,6,3,1,0,2.0
2,8765,9.078635880978755,0,2,0,1,5,895,6.79794041297493,0,1,0,6,5,1605,7.381501894506707,0,0,0,2,5,0,6,5,0,7.0
9,3984,8.290292591224315,1,0,4,1,4,341,5.834810737062605,0,2,1,5,1,233,5.455321115357702,0,2,3,2,3,4,1,1,0,10.0
1,3101,8.039802343736485,0,2,1,0,1,289,5.66988092298052,0,1,4,2,9,1367,7.221105098182496,0,2,2,2,7,4,6,1,0,5.0
0,23909,10.082052060452371,0,2,4,4,9,2086,7.643482907077201,1,1,1,0,6,963,6.871091294610546,0,0,3,4,3,3,3,1,0,10.0
0,6262,8.742414582525413,1,1,2,4,2,1521,7.3277805384216315,0,0,1,2,1,178,5.187385805840755,1,1,3,3,8,2,4,1,0,3.0
1,6505,8.780480107033297,0,1,0,2,5,2987,8.002359546252707,0,2,2,5,7,531,6.2766434893416445,0,0,1,6,1,1,5,1,0,1.0
9,8220,9.014447135152134,1,0,0,2,0,2039,7.620705086838262,0,2,4,2,9,64,4.174387269895637,1,1,4,1,4,1,0,1,0,3.0
0,13845,9.53575166123797,0,0,0,6,5,1836,7.515889085215125,1,0,1,2,6,993,6.901737206656574,0,0,3,6,3,4,5,3,0,6.0
6,19264,9.866045257060257,1,1,4,0,4,2467,7.811163385025279,0,1,2,3,7,1995,7.59890045687141,0,0,0,0,5,3,5,1,0,6.0
9,2251,7.719573989259581,0,1,1,4,1,187,5.236441962829949,0,1,2,5,7,381,5.945420608606575,0,0,1,3,1,5,4,1,0,9.0
1,21850,9.992001966066868,1,1,0,3,0,2560,7.848153086199526,1,1,0,5,0,1370,7.223295679562314,1,2,0,5,0,6,5,10,0,7.0
0,1372,7.224753405767971,1,1,2,0,2,78,4.3694478524670215,1,0,3,1,8,436,6.07993319509559,1,1,1,2,6,5,5,2,0,11.0
3,16266,9.696893794766453,1,0,1,5,6,2010,7.606387389772652,1,0,0,1,0,186,5.231108616854587,1,0,1,4,6,6,2,6,0,7.0
3,7498,8.92252495730139,1,1,3,1,8,1383,7.232733136177615,0,0,3,4,3,1966,7.584264818389059,1,1,1,6,6,5,5,1,0,3.0
5,10119,9.222268942841456,0,0,4,4,9,1689,7.432483807917119,0,0,4,2,9,1674,7.423568444259167,1,0,4,1,4,3,4,3,0,4.0
2,23793,10.077188727036472,0,0,3,0,3,2378,7.774435510302958,1,2,3,5,8,13,2.6390573296152584,0,1,3,6,3,0,2,1,0,9.0
6,16372,9.703388915639492,1,1,2,6,2,1132,7.0326242610280065,1,1,2,5,2,1656,7.4127640174265625,1,0,1,4,6,0,6,4,0,12.0
5,20216,9.914279113614327,1,2,1,0,6,2383,7.776535028185241,0,1,3,3,3,1152,7.050122520269059,1,0,2,4,2,5,3,1,0,7.0
1,11864,9.381348168869865,1,2,4,6,4,2235,7.71244383427499,0,0,0,2,5,689,6.536691597591305,0,2,4,3,9,1,2,1,0,4.0
9,3389,8.128585200374497,0,2,4,1,9,277,5.627621113690637,0,1,2,4,7,65,4.189654742026425,0,2,0,2,5,4,1,1,0,11.0
0,17257,9.756031083068253,0,1,2,2,7,2063,7.6324011266014535,0,2,3,5,3,753,6.625392368007956,0,0,3,4,3,2,6,1,0,7.0
2,17524,9.771383711902791,1,1,4,3,4,2406,7.786136437783072,1,0,1,5,6,682,6.52649485957079,1,1,2,3,2,4,2,2,0,6.0
5,11821,9.377717481384314,0,1,1,5,1,2777,7.9294865233142895,0,2,2,5,7,713,6.570882962339584,0,2,3,6,3,2,0,1,0,3.0
5,12995,9.472396896788991,0,2,0,3,5,996,6.904750769961838,1,0,1,2,6,1043,6.950814768442584,0,2,3,0,3,3,6,1,0,11.0
2,22635,10.027296838262414,0,0,0,4,5,2588,7.859026979751538,1,2,3,5,8,1931,7.566311014772463,0,2,1,6,1,0,0,1,0,7.0
8,23661,10.071625664813608,0,0,1,1,1,1759,7.473069088032197,0,1,4,2,9,794,6.678342114654332,1,2,4,3,4,2,4,1,0,12.0
1,11650,9.36314729221994,1,1,0,2,0,1049,6.956545443151569,0,2,4,6,9,111,4.718498871295094,0,0,1,6,1,0,3,1,0,10.0
5,9062,9.111955470054781,1,2,2,4,2,704,6.558197802812269,1,2,4,4,4,614,6.421622267806518,1,2,4,5,4,2,2,2,0,11.0
6,19636,9.885170820750231,1,1,1,1,6,1894,7.546974117516527,1,1,4,4,4,696,6.546785410760524,1,0,1,3,6,4,5,2,0,9.0
0,18694,9.836011387411213,1,1,4,4,4,1963,7.582738488914411,0,1,3,3,3,1027,6.93537044601511,0,1,2,5,7,6,0,13,0,8.0
4,4916,8.50045386741194,1,2,1,2,6,577,6.359573868672378,0,1,2,3,7,300,5.707110264748875,1,0,0,6,0,4,6,1,0,7.0
5,5596,8.62998601889136,1,1,1,3,6,1518,7.325807502595773,1,0,3,6,8,1042,6.949856455000773,1,1,2,6,2,4,5,2,0,2.0
5,21087,9.956459437302234,0,0,2,3,7,2901,7.973155433444133,0,0,1,3,1,780,6.660575149839686,1,0,0,3,0,5,0,3,0,6.0
7,17872,9.791046473190379,1,1,2,1,2,1271,7.148345743900068,0,2,1,4,1,1349,7.2078598714324755,0,2,4,5,9,6,5,1,0,12.0
7,12856,9.46164368908425,1,1,1,4,6,2296,7.739359202689098,1,1,1,0,6,1376,7.227662498728654,1,2,1,4,6,3,1,8,0,4.0
5,1598,7.377133712833954,1,2,3,2,8,85,4.454347296253507,0,1,0,1,5,748,6.618738983517219,1,1,3,6,8,6,4,17,0,9.0
6,10448,9.254261559034111,1,2,3,4,8,2190,7.692113339595466,1,0,0,6,0,1688,7.4318919168078,1,2,3,1,8,3,4,2,0,3.0
1,18467,9.82379478362688,0,2,2,1,7,2395,7.78155595923534,0,1,0,1,5,1702,7.440146680662688,1,1,2,1,2,2,3,1,0,6.0
5,31133,10.346055748595795,0,2,3,4,3,2823,7.945909598613133,0,0,3,2,3,80,4.394449154672439,1,2,0,3,0,6,4,1,0,10.0
1,18448,9.822765447457765,1,1,3,3,8,2842,7.952615111651,1,1,2,0,2,1396,7.242082359256962,1,1,1,3,6,3,2,2,0,5.0
6,25219,10.135392609518911,0,1,4,5,9,2248,7.718240951959316,1,1,3,1,8,491,6.198478716492308,0,2,1,1,1,3,4,1,0,10.0
2,7136,8.873047798971067,1,2,1,3,6,558,6.326149473155099,1,0,3,5,8,1556,7.350516171833998,1,2,1,2,6,6,1,2,0,9.0
6,1388,7.236339342754344,1,2,3,2,8,92,4.532599493153256,1,2,2,1,2,652,6.481577129276431,1,1,2,1,2,5,5,4,0,7.0
9,4783,8.473032295630468,0,1,3,2,3,1931,7.566311014772463,0,2,1,6,1,921,6.826545223556594,0,0,1,4,1,6,5,1,0,1.0
8,12592,9.440896383005846,1,1,2,6,2,1201,7.091742115095153,0,1,1,4,1,582,6.368187186350492,1,0,2,1,2,0,5,1,0,9.0
8,7683,8.946895523888447,0,0,3,4,3,779,6.659293919683638,0,2,4,2,9,672,6.511745329644728,1,0,2,0,2,3,4,1,0,8.0
0,21276,9.965381956073719,1,0,1,3,6,1541,7.340835554123275,0,2,1,1,1,1243,7.126087273299125,0,1,3,4,3,2,4,1,0,12.0
1,7452,8.916371914881694,1,0,2,4,2,434,6.075346031088684,1,2,4,0,4,1810,7.501634457883413,1,1,0,4,0,1,6,2,0,12.0
4,7844,8.967631665167133,1,2,4,4,4,632,6.450470422144176,1,2,2,2,2,892,6.794586580876499,1,1,2,3,2,1,6,4,0,10.0
4,20005,9.903787507545125,0,1,0,6,5,1963,7.582738488914411,0,1,3,3,3,375,5.929589143389895,0,0,0,4,5,4,4,1,0,9.0
8,1279,7.154615356913663,0,1,4,5,9,105,4.663439094112067,0,0,0,0,5,124,4.8283137373023015,1,1,4,5,4,4,6,1,0,10.0
4,6809,8.826147399143558,0,2,4,5,9,2836,7.950502434808851,1,1,1,1,6,1137,7.037027614686276,0,0,2,3,7,3,1,1,0,1.0
5,4690,8.453401058328458,1,1,0,0,0,424,6.052089168924417,1,1,4,4,4,450,6.111467339502679,1,0,0,2,0,2,2,2,0,9.0
1,8754,9.077380244719953,1,0,4,4,4,697,6.548219102762372,0,1,2,4,7,1784,7.487173694213739,1,2,4,6,4,5,6,1,0,9.0
6,27953,10.238315581044851,0,2,3,2,3,2209,7.700747794511798,0,1,4,4,9,1445,7.27655640271871,0,2,0,3,5,4,4,1,0,11.0
9,3303,8.102889134640868,0,0,3,6,3,684,6.529418838262226,1,0,4,5,4,1935,7.568379267836522,0,0,0,3,5,0,5,9,0,1.0
1,39867,10.593329276087347,0,0,2,2,7,2940,7.9865049385539955,1,0,0,0,0,1647,7.4073177104694174,0,0,2,2,7,3,4,3,0,12.0
5,17584,9.774801544908083,1,1,4,0,4,2634,7.876638460975463,1,0,4,2,4,1780,7.484930283289661,1,1,0,2,0,0,4,2,0,5.0
9,1913,7.5569505720129,0,2,3,2,3,204,5.3230099791384085,1,0,4,1,4,1301,7.171656822768514,0,2,1,6,1,2,2,1,0,2.0
5,3215,8.075893630298857,0,2,0,2,5,553,6.317164686747284,0,1,3,0,3,450,6.111467339502679,1,0,0,2,0,0,3,1,0,4.0
4,8689,9.069928218259438,0,1,4,2,9,673,6.513230110912307,0,1,3,1,3,613,6.419994928147142,0,1,3,4,3,1,3,1,0,11.0
0,5747,8.656607247198915,0,2,2,0,7,1384,7.233455418621439,1,1,4,5,4,211,5.356586274672012,0,1,1,1,1,3,1,1,0,3.0
7,17711,9.781997654948418,0,2,1,1,1,1584,7.368339686311381,1,0,4,2,4,287,5.662960480135946,0,2,2,0,7,4,0,1,0,10.0
1,18522,9.826768482122723,1,0,2,0,2,1739,7.461640392208575,0,2,4,3,9,1132,7.0326242610280065,1,1,2,5,2,3,2,1,0,9.0
6,14750,9.599066156080049,1,2,0,1,0,1363,7.218176838403408,0,1,3,5,3,1120,7.02197642307216,1,1,0,0,0,5,5,1,0,9.0
0,5931,8.688116703257823,0,0,1,2,1,818,6.70808408385307,1,2,3,6,8,1841,7.518607216815252,0,2,1,0,1,1,5,1,0,4.0
0,2303,7.742402021815782,0,2,3,0,3,406,6.008813185442595,1,1,1,0,6,273,5.6131281063880705,0,0,3,0,3,2,4,7,0,4.0
0,708,6.5638555265321274,1,0,3,1,8,76,4.343805421853684,1,1,1,6,6,24,3.2188758248682006,1,0,4,3,4,3,6,4,0,8.0
7,2747,7.91862865334224,0,2,2,3,7,868,6.767343125265392,1,1,3,0,8,143,4.969813299576001,0,2,3,3,3,4,0,1,0,2.0
8,12665,9.446676517076376,0,2,0,2,5,1350,7.208600337960199,1,0,0,6,0,1865,7.531552381407289,0,2,0,3,5,1,4,5,0,7.0
7,7625,8.939318740417509,0,2,0,2,5,2194,7.693937325509272,1,1,4,3,4,1043,6.950814768442584,0,2,3,0,3,4,5,1,0,2.0
0,31821,10.367913153467802,0,0,1,6,1,2341,7.758760544157663,0,1,1,3,1,1388,7.236339342754344,1,2,3,2,8,3,4,1,0,12.0
