slot_n_people,slot_n_people_abs_log1p,slot_n_people_is_even,slot_n_people_mod3,slot_n_people_mod5,slot_n_people_mod7,slot_n_people_mod10,slot_total_amount,slot_total_amount_abs_log1p,slot_total_amount_is_even,slot_total_amount_mod3,slot_total_amount_mod7,slot_total_amount_mod10,slot_external_contrib,slot_external_contrib_abs_log1p,slot_external_contrib_mod3,slot_external_contrib_mod7,slot_currency,slot_org_source,slot_group_label,gcd_all,n_multiple_pairs,y
54,4.007333185232471,1,0,4,5,4,216610,12.2858583971164,1,1,2,0,70000,11.156264806643742,1,0,0,0,1,2,0,2715.0
6,1.9459101490553132,1,0,1,6,6,57100,10.9525769086256,1,1,1,0,52000,10.859018228147887,1,4,0,7,0,2,0,850.0
5,1.791759469228055,0,2,0,5,5,92725,11.437404186877691,0,1,3,5,88000,11.385103457032141,1,3,3,7,6,5,2,945.0
33,3.5263605246161616,0,0,3,5,3,343700,12.747527372347804,1,2,0,0,116000,11.661354090741,2,3,5,1,2,1,0,6900.0
59,4.0943445622221,0,2,4,3,9,283255,12.554106361366697,0,1,0,5,139000,11.842236406331555,1,1,3,1,7,1,0,2445.0
33,3.5263605246161616,0,0,3,5,3,345675,12.753257199143356,0,0,1,5,33000,10.404293143019792,0,2,5,4,4,33,2,9475.0
12,2.5649493574615367,1,0,2,5,2,207980,12.245202008357294,1,2,3,0,116000,11.661354090741,2,3,0,0,2,4,0,7665.0
30,3.4339872044851463,1,0,0,2,0,120750,11.701485853054026,1,0,0,0,30000,10.308985993422082,0,5,4,0,3,30,2,3025.0
43,3.784189633918261,0,1,3,1,3,611165,13.323123887014887,0,2,2,5,196000,12.185875040240456,1,0,1,3,4,1,0,9655.0
50,3.9318256327243257,1,2,0,1,0,51000,10.839600519357369,1,0,5,0,29000,10.275085591132715,2,6,0,4,3,50,2,440.0
8,2.1972245773362196,1,2,3,1,8,206080,12.236024574370825,1,1,0,0,168000,12.031725210748633,0,0,0,0,1,8,2,4760.0
57,4.060443010546419,0,0,2,1,7,242030,12.39682109610838,1,2,5,0,83000,11.326607934898927,2,1,1,6,0,1,0,2790.0
7,2.0794415416798357,0,1,2,0,7,143390,11.873330443671795,1,2,2,0,89000,11.39640288460621,2,2,2,2,4,1,0,7770.0
7,2.0794415416798357,0,1,2,0,7,78865,11.27550548873721,0,1,3,5,53000,10.87806606028079,2,3,0,1,2,1,0,3695.0
45,3.828641396489095,0,0,0,3,5,375875,12.83701458074622,0,2,3,5,125000,11.736077016252437,2,1,2,4,6,5,0,5575.0
51,3.9512437185814275,0,0,1,2,1,317710,12.668897443517203,1,1,1,0,1000,6.90875477931522,1,6,1,5,7,1,0,6210.0
8,2.1972245773362196,1,2,3,1,8,213720,12.272426705080038,1,0,3,0,171000,12.049424683420915,0,4,1,4,7,8,2,5340.0
27,3.332204510175204,0,0,2,6,7,235150,12.367983139968873,1,1,6,0,196000,12.185875040240456,1,0,0,5,1,1,0,1450.0
44,3.8066624897703196,1,2,4,2,4,68260,11.131093872221541,1,1,3,0,50000,10.819798284210286,2,6,3,5,7,4,0,415.0
59,4.0943445622221,0,2,4,3,9,512460,13.146979889538159,1,0,4,0,162000,11.995357787034976,0,6,1,6,0,1,0,5940.0
16,2.833213344056216,1,1,1,2,6,286040,12.563890436170764,1,2,6,0,171000,12.049424683420915,0,4,1,0,1,8,0,7190.0
13,2.6390573296152584,0,1,3,6,3,68460,11.134019519047316,1,0,0,0,63000,11.050905878263567,0,0,4,7,6,1,0,420.0
42,3.7612001156935624,1,0,2,0,2,573720,13.259898494417158,1,0,0,0,189000,12.149507585033072,0,0,0,6,5,42,2,9160.0
58,4.07753744390572,1,1,3,2,8,541410,13.201933973650801,1,0,2,0,156000,11.957617696467539,0,5,3,7,0,2,0,6645.0
17,2.8903717578961645,0,2,2,3,7,351950,12.771247240344927,1,2,4,0,193000,12.170450649220749,1,3,4,3,3,1,0,9350.0
9,2.302585092994046,0,0,4,2,9,173275,12.062640977942523,0,1,4,5,124000,11.728044909070785,1,2,3,0,3,1,0,5475.0
14,2.70805020110221,1,2,4,0,4,162900,12.000897933306716,1,0,3,0,137000,11.827743504053695,2,3,5,5,2,2,0,1850.0
33,3.5263605246161616,0,0,3,5,3,442680,13.000604699344274,1,0,0,0,147000,11.898194668458823,0,0,2,1,1,3,0,8960.0
58,4.07753744390572,1,1,3,2,8,421160,12.950770462362406,1,2,5,0,101000,11.522885696764481,2,4,5,4,6,2,0,5520.0
46,3.8501476017100584,1,1,1,4,6,465580,13.051041367006576,1,1,3,0,156000,11.957617696467539,0,5,0,5,2,2,0,6730.0
45,3.828641396489095,0,0,0,3,5,570275,13.25387573314496,0,2,6,5,152000,11.931642378754141,2,2,3,7,0,5,0,9295.0
9,2.302585092994046,0,0,4,2,9,64245,11.070474744010092,0,0,6,5,3000,8.006700845440367,0,4,3,7,1,3,0,6805.0
30,3.4339872044851463,1,0,0,2,0,356700,12.784653174819363,1,0,1,0,108000,11.58989576532275,0,4,2,6,2,30,2,8290.0
5,1.791759469228055,0,2,0,5,5,52125,10.861419143569357,0,0,3,5,18000,9.798182590890704,0,3,5,0,1,5,2,6825.0
46,3.8501476017100584,1,1,1,4,6,115160,11.654086428259095,1,2,3,0,2000,7.601402334583733,2,5,0,4,1,2,0,2460.0
46,3.8501476017100584,1,1,1,4,6,67350,11.11767302953823,1,0,3,0,34000,10.434145214930487,1,1,2,6,2,2,0,725.0
7,2.0794415416798357,0,1,2,0,7,119240,11.688901934204342,1,2,2,0,110000,11.608244735642321,2,2,5,3,1,1,0,1320.0
8,2.1972245773362196,1,2,3,1,8,32200,10.379752786950895,1,1,0,0,8000,8.987321812850125,2,6,4,0,6,8,2,3025.0
7,2.0794415416798357,0,1,2,0,7,218285,12.293561408552957,0,2,4,5,199000,12.201065128819632,1,4,0,3,1,1,0,2755.0
35,3.58351893845611,0,2,0,0,5,338975,12.733684587396223,0,2,0,5,56000,10.933124826700707,2,0,0,7,6,35,2,8085.0
16,2.833213344056216,1,1,1,2,6,86640,11.36952842362119,1,0,1,0,30000,10.308985993422082,0,5,5,6,7,16,2,3540.0
48,3.8918202981106265,1,0,3,6,8,300920,12.614603050811,1,2,4,0,131000,11.782960235741939,2,2,3,2,4,8,0,3540.0
43,3.784189633918261,0,1,3,1,3,418965,12.945545050027068,0,0,1,5,107000,11.580593459194764,2,5,3,5,3,1,0,7255.0
53,3.9889840465642745,0,2,3,4,3,673815,13.42071235559133,0,0,2,5,178000,12.08954444723597,1,4,0,6,7,1,0,9355.0
46,3.8501476017100584,1,1,1,4,6,267520,12.496953346909764,1,1,1,0,32000,10.373522431293592,2,3,1,4,0,2,0,5120.0
60,4.110873864173311,1,0,0,4,0,447300,13.01098702505448,1,0,0,0,111000,11.6172944892629,0,1,3,6,7,60,2,5605.0
59,4.0943445622221,0,2,4,3,9,363030,12.802243509049699,1,0,3,0,58000,10.968215530759236,1,5,1,7,2,1,0,5170.0
52,3.970291913552122,1,1,2,3,2,452600,13.022766221635607,1,2,1,0,34000,10.434145214930487,1,1,4,5,1,4,0,8050.0
49,3.912023005428146,0,1,4,0,9,396915,12.891479950379898,0,0,1,5,111000,11.6172944892629,0,1,5,3,0,1,0,5835.0
20,3.044522437723423,1,2,0,6,0,229600,12.34409829881876,1,1,0,0,108000,11.58989576532275,0,4,4,5,7,20,2,6080.0
58,4.07753744390572,1,1,3,2,8,112750,11.632937126505194,1,1,1,0,91000,11.418625774449596,1,0,4,0,1,2,0,375.0
47,3.871201010907891,0,2,2,5,7,547030,13.21226075255879,1,1,1,0,148000,11.904974309480183,1,6,2,1,6,1,0,8490.0
22,3.1354942159291497,1,1,2,1,2,247120,12.417633374201303,1,1,6,0,160000,11.982935344196433,1,1,2,1,4,2,0,3960.0
50,3.9318256327243257,1,2,0,1,0,143500,11.874097282798648,1,1,0,0,141000,11.856522261533737,0,6,0,5,1,50,2,50.0
9,2.302585092994046,0,0,4,2,9,80530,11.296397482445013,1,1,2,0,70000,11.156264806643742,1,0,4,1,1,1,0,1170.0
15,2.772588722239781,0,0,0,1,5,240000,12.388398368982115,1,0,5,0,117000,11.669937760751914,0,2,2,7,3,15,2,8200.0
12,2.5649493574615367,1,0,2,5,2,233580,12.36128419101185,1,0,4,0,183000,12.117246896289503,0,6,4,1,6,12,2,4215.0
6,1.9459101490553132,1,0,1,6,6,144520,11.88118010469515,1,1,5,0,127000,11.751950239425476,1,6,2,0,2,2,0,2920.0
51,3.9512437185814275,0,0,1,2,1,509735,13.141648223616192,0,2,2,5,26000,10.165890277802454,2,2,2,4,2,1,0,9485.0
46,3.8501476017100584,1,1,1,4,6,510120,13.142403231461977,1,0,2,0,155000,11.951186847493476,2,6,1,3,7,2,0,7720.0
24,3.2188758248682006,1,0,4,3,4,59600,10.995427631436174,1,2,2,0,50000,10.819798284210286,2,6,2,5,4,8,0,400.0
52,3.970291913552122,1,1,2,3,2,338700,12.732872991266813,1,0,5,0,93000,11.440365524765756,0,5,2,6,1,4,0,4725.0
46,3.8501476017100584,1,1,1,4,6,426600,12.963604429132907,1,0,6,0,54000,10.896757843893464,0,2,2,3,7,2,0,8100.0
24,3.2188758248682006,1,0,4,3,4,365560,12.809188438911448,1,1,6,0,151000,11.92504173829169,1,3,0,5,2,8,0,8940.0
25,3.258096538021482,0,1,0,4,5,294875,12.594310207971713,0,2,0,5,196000,12.185875040240456,1,0,3,1,1,25,2,3955.0
51,3.9512437185814275,0,0,1,2,1,232645,12.357273263916307,0,1,0,5,85000,11.350418300109132,1,6,3,2,6,17,0,2895.0
39,3.6888794541139363,0,0,4,4,9,183005,12.117274218171326,0,2,4,5,74000,11.211833885608513,2,3,2,3,7,1,0,2795.0
60,4.110873864173311,1,0,0,4,0,562300,13.239792572688813,1,1,4,0,31000,10.34177474101152,1,4,0,7,6,20,0,8855.0
60,4.110873864173311,1,0,0,4,0,282400,12.551083325671442,1,1,6,0,16000,9.680406499268875,1,5,0,6,4,20,0,4440.0
59,4.0943445622221,0,2,4,3,9,111655,11.623177995188481,0,1,5,5,50000,10.819798284210286,2,6,3,5,4,1,0,1045.0
44,3.8066624897703196,1,2,4,2,4,488880,13.099874385058442,1,0,0,0,180000,12.100717685412471,0,2,0,0,0,4,0,7020.0
6,1.9459101490553132,1,0,1,6,6,70640,11.165365991463034,1,2,3,0,17000,9.741027444837728,2,4,4,0,2,2,0,8940.0
19,2.995732273553991,0,1,4,5,9,257150,12.457418739976369,1,2,5,0,184000,12.122696471358964,1,5,3,1,1,1,0,3850.0
30,3.4339872044851463,1,0,0,2,0,207800,12.244336169955224,1,2,5,0,29000,10.275085591132715,2,6,2,3,3,10,0,5960.0
30,3.4339872044851463,1,0,0,2,0,76150,11.240473490213446,1,1,4,0,73000,11.19822841866684,1,4,2,3,3,10,0,105.0
58,4.07753744390572,1,1,3,2,8,562750,13.240592535755406,1,1,6,0,135000,11.813037464800539,0,5,2,4,0,2,0,7375.0
39,3.6888794541139363,0,0,4,4,9,92390,11.433784850288433,1,2,4,0,53000,10.87806606028079,2,3,4,5,3,1,0,1010.0
59,4.0943445622221,0,2,4,3,9,387105,12.866453836316452,0,0,5,5,116000,11.661354090741,2,3,1,7,0,1,0,4595.0
9,2.302585092994046,0,0,4,2,9,218120,12.2928052336618,1,2,0,0,149000,11.91170829631447,2,5,1,2,0,1,0,7680.0
30,3.4339872044851463,1,0,0,2,0,310400,12.645620288935495,1,2,6,0,200000,12.206077645517674,2,3,3,0,3,10,0,3680.0
49,3.912023005428146,0,1,4,0,9,625395,13.346140328078805,0,0,1,5,167000,12.025755079404917,2,1,4,4,2,1,0,9355.0
55,4.02535169073515,0,1,0,6,5,364225,12.80552983307406,0,1,1,5,51000,10.839600519357369,0,5,0,3,4,5,0,5695.0
13,2.6390573296152584,0,1,3,6,3,126705,11.749624721146931,0,0,5,5,110000,11.608244735642321,2,2,3,7,3,1,0,1285.0
33,3.5263605246161616,0,0,3,5,3,322265,12.683132570461034,0,2,6,5,134000,11.80560254159177,2,6,4,3,3,1,0,5705.0
52,3.970291913552122,1,1,2,3,2,639660,13.368693627501873,1,0,0,0,174000,12.066816325306588,0,1,1,6,1,4,0,8955.0
30,3.4339872044851463,1,0,0,2,0,289700,12.576604635598223,1,2,5,0,35000,10.463131911491967,2,0,5,5,2,10,0,8490.0
28,3.367295829986474,1,1,3,0,8,293160,12.588477225140531,1,0,0,0,126000,11.744045122410057,0,0,4,7,4,28,2,5970.0
22,3.1354942159291497,1,1,2,1,2,329980,12.70679035602754,1,1,0,0,196000,12.185875040240456,1,0,5,6,4,2,0,6090.0
10,2.3978952727983707,1,1,0,3,0,120050,11.695671931477264,1,2,0,0,89000,11.39640288460621,2,2,2,6,7,10,2,3105.0
55,4.02535169073515,0,1,0,6,5,588450,13.285248939684092,1,0,2,0,160000,11.982935344196433,1,1,2,1,6,5,0,7790.0
40,3.713572066704308,1,1,0,5,0,184200,12.123782831670258,1,0,2,0,15000,9.61587214452889,0,6,0,2,6,40,2,4230.0
34,3.5553480614894135,1,1,4,6,4,457000,13.032440858057756,1,1,5,0,151000,11.92504173829169,1,3,2,6,7,2,0,9000.0
18,2.9444389791664403,1,0,3,4,8,189550,12.152413396583427,1,1,4,0,163000,12.001511614739405,1,5,0,1,3,2,0,1475.0
47,3.871201010907891,0,2,2,5,7,268430,12.500349176664981,1,2,1,0,1000,6.90875477931522,1,6,2,0,2,1,0,5690.0
58,4.07753744390572,1,1,3,2,8,212450,12.26646665252176,1,2,0,0,66000,11.097425172408931,0,4,1,7,6,2,0,2525.0
23,3.1780538303479458,0,2,3,2,3,217265,12.288877688286883,0,2,6,5,55000,10.915106645867503,1,1,1,5,5,1,0,7055.0
7,2.0794415416798357,0,1,2,0,7,45625,10.72823300845282,0,1,6,5,43000,10.668978650219241,1,6,5,4,3,1,0,375.0
57,4.060443010546419,0,0,2,1,7,615420,13.33006186543476,1,0,1,0,156000,11.957617696467539,0,5,3,6,7,3,0,8060.0
54,4.007333185232471,1,0,4,5,4,434600,12.982183647768226,1,2,5,0,62000,11.034905792929415,2,1,2,2,5,2,0,6900.0
58,4.07753744390572,1,1,3,2,8,457670,13.033905864354727,1,2,3,0,16000,9.680406499268875,1,5,5,7,4,2,0,7615.0
55,4.02535169073515,0,1,0,6,5,169875,12.042824038117502,0,0,6,5,86000,11.362114203075018,2,5,3,4,0,5,0,1525.0
8,2.1972245773362196,1,2,3,1,8,260040,12.468594589873232,1,0,4,0,184000,12.122696471358964,1,5,0,0,4,8,2,9505.0
12,2.5649493574615367,1,0,2,5,2,199040,12.201266112636086,1,2,2,0,101000,11.522885696764481,2,4,1,0,2,4,0,8170.0
42,3.7612001156935624,1,0,2,0,2,219120,12.297379367635928,1,0,6,0,141000,11.856522261533737,0,6,1,1,3,6,0,1860.0
16,2.833213344056216,1,1,1,2,6,232560,12.356907835189112,1,0,6,0,88000,11.385103457032141,1,3,3,4,2,16,2,9035.0
9,2.302585092994046,0,0,4,2,9,198535,12.19872572286712,0,1,1,5,121000,11.703554089007538,1,5,3,1,4,1,0,8615.0
8,2.1972245773362196,1,2,3,1,8,196920,12.19055791206359,1,0,3,0,161000,11.989165855127435,2,0,3,4,3,8,2,4490.0
33,3.5263605246161616,0,0,3,5,3,469640,13.059723852032402,1,2,3,0,170000,12.04355959836804,2,5,4,6,1,1,0,9080.0
57,4.060443010546419,0,0,2,1,7,281930,12.549417639129944,1,2,5,0,83000,11.326607934898927,2,1,2,4,6,1,0,3490.0
48,3.8918202981106265,1,0,3,6,8,247600,12.419573858556635,1,1,3,0,40000,10.596659732783579,1,2,0,6,0,16,0,4325.0
50,3.9318256327243257,1,2,0,1,0,573750,13.259950783274762,1,0,2,0,121000,11.703554089007538,1,5,4,5,3,50,2,9055.0
34,3.5553480614894135,1,1,4,6,4,283160,12.553770919454145,1,2,3,0,173000,12.06105265381003,2,2,3,0,0,2,0,3240.0
52,3.970291913552122,1,1,2,3,2,49360,10.806915917693338,1,1,3,0,1000,6.90875477931522,1,6,5,1,4,4,0,930.0
15,2.772588722239781,0,0,0,1,5,190175,12.155705238166387,0,2,6,5,152000,11.931642378754141,2,2,3,4,6,5,0,2545.0
6,1.9459101490553132,1,0,1,6,6,223120,12.31546950418448,1,1,2,0,187000,12.138869243416009,1,2,3,2,7,2,0,6020.0
32,3.4965075614664802,1,2,2,4,2,158760,11.975155205692987,1,0,0,0,109000,11.599112335481124,1,3,5,1,2,8,0,1555.0
45,3.828641396489095,0,0,0,3,5,455925,13.030085794625831,0,0,1,5,174000,12.066816325306588,0,1,3,3,4,15,0,6265.0
41,3.7376696182833684,0,2,1,6,1,419810,12.947559888979166,1,2,6,0,34000,10.434145214930487,1,1,2,1,5,1,0,9410.0
46,3.8501476017100584,1,1,1,4,6,247160,12.417795225128861,1,2,4,0,180000,12.100717685412471,0,2,5,1,2,2,0,1460.0
20,3.044522437723423,1,2,0,6,0,201800,12.215037342290755,1,2,4,0,82000,11.314486721293981,1,2,0,4,6,20,2,5990.0
54,4.007333185232471,1,0,4,5,4,290460,12.579224594970714,1,0,2,0,21000,9.952325334619427,0,0,3,6,2,6,0,4990.0
30,3.4339872044851463,1,0,0,2,0,309500,12.64271660211934,1,2,2,0,44000,10.691967639914864,2,5,3,7,7,10,0,8850.0
40,3.713572066704308,1,1,0,5,0,376400,12.838410343437973,1,2,3,0,2000,7.601402334583733,2,5,4,5,2,40,2,9360.0
42,3.7612001156935624,1,0,2,0,2,396720,12.890988541829328,1,0,2,0,12000,9.392745258631441,0,2,0,3,6,6,0,9160.0
36,3.6109179126442243,1,0,1,1,6,196740,12.189643421904293,1,0,5,0,9000,9.105090961257085,0,5,0,3,4,36,2,5215.0
25,3.258096538021482,0,1,0,4,5,370375,12.822273984838471,0,1,5,5,122000,11.711784520403112,2,4,4,6,1,25,2,9935.0
12,2.5649493574615367,1,0,2,5,2,272980,12.51715747467551,1,1,1,0,166000,12.019749091416921,1,2,5,7,0,4,0,8915.0
39,3.6888794541139363,0,0,4,4,9,260660,12.470975991492605,1,2,1,0,68000,11.127277689932466,2,2,5,0,1,1,0,4940.0
14,2.70805020110221,1,2,4,0,4,278370,12.53671003535001,1,0,1,0,167000,12.025755079404917,2,1,5,3,7,2,0,7955.0
44,3.8066624897703196,1,2,4,2,4,293240,12.588750075507674,1,2,3,0,163000,12.001511614739405,1,5,2,3,1,4,0,2960.0
41,3.7376696182833684,0,2,1,6,1,331165,12.71037503921882,0,1,2,5,185000,12.128116509451258,2,4,0,3,3,1,0,3565.0
40,3.713572066704308,1,1,0,5,0,371600,12.825575976983862,1,2,5,0,54000,10.896757843893464,0,2,1,3,7,40,2,7940.0
45,3.828641396489095,0,0,0,3,5,452175,13.021826763556415,0,0,3,5,87000,11.373674891823535,0,4,3,3,1,15,0,8115.0
49,3.912023005428146,0,1,4,0,9,240410,12.390105237667914,1,2,2,0,89000,11.39640288460621,2,2,4,3,6,1,0,3090.0
14,2.70805020110221,1,2,4,0,4,128600,11.76446986680519,1,2,3,0,4000,8.294299608857235,1,3,0,0,5,2,0,8900.0
49,3.912023005428146,0,1,4,0,9,217970,12.292117305399344,1,2,4,0,143000,11.870606902224587,2,4,1,1,3,1,0,1530.0
12,2.5649493574615367,1,0,2,5,2,130580,11.779749002851904,1,2,2,0,122000,11.711784520403112,2,4,4,3,3,4,0,715.0
31,3.4657359027997265,0,1,1,3,1,417480,12.941994313255446,1,0,0,0,167000,12.025755079404917,2,1,0,6,2,1,0,8080.0
26,3.295836866004329,1,2,1,5,6,215440,12.28044236913828,1,1,1,0,165000,12.013706813470414,0,3,2,4,0,2,0,1940.0
51,3.9512437185814275,0,0,1,2,1,517530,13.156824705709168,1,0,6,0,108000,11.58989576532275,0,4,1,6,1,3,0,8030.0
21,3.091042453358316,0,0,1,0,1,127535,11.756153956667704,0,2,2,5,26000,10.165890277802454,2,2,3,5,6,1,0,4835.0
37,3.6375861597263857,0,1,2,2,7,311210,12.648226417705382,1,2,4,0,114000,11.643962499267984,0,5,3,3,7,1,0,5330.0
49,3.912023005428146,0,1,4,0,9,267395,12.496485984674969,0,2,2,5,152000,11.931642378754141,2,2,4,3,0,1,0,2355.0
21,3.091042453358316,0,0,1,0,1,268670,12.501242861722842,1,2,3,0,158000,11.970356641102999,2,3,2,3,5,1,0,5270.0
25,3.258096538021482,0,1,0,4,5,210750,12.258432620811327,1,0,1,0,73000,11.19822841866684,1,4,0,5,0,25,2,5510.0
15,2.772588722239781,0,0,0,1,5,165450,12.016430357453585,1,0,5,0,138000,11.835016210489899,0,2,0,6,0,15,2,1830.0
53,3.9889840465642745,0,2,3,4,3,121440,11.707183827114658,1,0,4,0,43000,10.668978650219241,1,6,2,0,7,1,0,1480.0
52,3.970291913552122,1,1,2,3,2,471240,13.06312491941875,1,0,0,0,192000,12.165255859329688,0,4,1,3,2,4,0,5370.0
30,3.4339872044851463,1,0,0,2,0,294000,12.591338447675579,1,0,0,0,198000,12.19602736016897,0,5,4,6,5,30,2,3200.0
33,3.5263605246161616,0,0,3,5,3,311615,12.649526939542373,0,2,3,5,191000,12.160033942617156,2,5,2,0,7,1,0,3655.0
53,3.9889840465642745,0,2,3,4,3,163280,12.003227921913771,1,2,5,0,70000,11.156264806643742,1,0,0,4,0,1,0,1760.0
31,3.4657359027997265,0,1,1,3,1,118870,11.685794150490812,1,1,3,0,95000,11.461642696843066,2,3,2,6,7,1,0,770.0
16,2.833213344056216,1,1,1,2,6,179640,12.098715693875114,1,0,6,0,63000,11.050905878263567,0,0,3,5,1,8,0,7290.0
23,3.1780538303479458,0,2,3,2,3,294820,12.594123671495659,1,1,1,0,80000,11.289794413577894,2,4,0,1,0,1,0,9340.0
12,2.5649493574615367,1,0,2,5,2,145120,11.885323156174174,1,1,3,0,85000,11.350418300109132,1,6,3,7,2,4,0,5010.0
26,3.295836866004329,1,2,1,5,6,276280,12.529173742712791,1,1,4,0,139000,11.842236406331555,1,1,4,2,6,2,0,5280.0
20,3.044522437723423,1,2,0,6,0,231000,12.35017731849889,1,0,0,0,82000,11.314486721293981,1,2,5,0,4,20,2,7450.0
46,3.8501476017100584,1,1,1,4,6,523440,13.168179599980432,1,0,1,0,149000,11.91170829631447,2,5,5,6,5,2,0,8140.0
18,2.9444389791664403,1,0,3,4,8,241760,12.395704913831565,1,2,1,0,200000,12.206077645517674,2,3,0,7,5,2,0,2320.0
22,3.1354942159291497,1,1,2,1,2,227600,12.335349374897772,1,2,2,0,89000,11.39640288460621,2,2,1,0,4,2,0,6300.0
33,3.5263605246161616,0,0,3,5,3,65985,11.097197877295555,0,0,3,5,15000,9.61587214452889,0,6,0,3,0,3,0,1545.0
59,4.0943445622221,0,2,4,3,9,317105,12.666991381823305,0,2,5,5,46000,10.736418414365376,1,3,5,3,7,1,0,4595.0
17,2.8903717578961645,0,2,2,3,7,59700,10.997104049659168,1,0,4,0,24000,10.085850775128717,0,4,4,4,6,1,0,2100.0
19,2.995732273553991,0,1,4,5,9,22325,10.013507197574677,0,2,2,5,19000,9.852246888342531,1,2,1,5,4,19,2,175.0
54,4.007333185232471,1,0,4,5,4,211470,12.261843152227991,1,0,0,0,33000,10.404293143019792,0,2,5,6,0,6,0,3305.0
16,2.833213344056216,1,1,1,2,6,274640,12.523220069255151,1,2,2,0,142000,11.863589378812122,1,5,5,3,3,16,2,8290.0
33,3.5263605246161616,0,0,3,5,3,442890,13.001078969090688,1,0,0,0,135000,11.813037464800539,0,5,4,7,2,3,0,9330.0
16,2.833213344056216,1,1,1,2,6,255160,12.44964999745779,1,1,3,0,191000,12.160033942617156,2,5,1,5,0,8,0,4010.0
31,3.4657359027997265,0,1,1,3,1,434495,12.98194201766132,0,2,5,5,182000,12.111767460549332,2,0,0,4,6,1,0,8145.0
34,3.5553480614894135,1,1,4,6,4,87340,11.377575276481679,1,1,1,0,53000,10.87806606028079,2,3,4,1,4,2,0,1010.0
50,3.9318256327243257,1,2,0,1,0,411250,12.926959012669705,1,1,0,0,27000,10.203629181337648,0,1,0,7,3,50,2,7685.0
56,4.04305126783455,1,2,1,0,6,83200,11.329014645967838,1,1,5,0,2000,7.601402334583733,2,5,2,2,1,8,0,1450.0
44,3.8066624897703196,1,2,4,2,4,56380,10.939887501296903,1,1,2,0,39000,10.571342565808699,0,3,0,6,6,4,0,395.0
31,3.4657359027997265,0,1,1,3,1,388555,12.870192582546215,0,1,6,5,159000,11.976665770490767,0,2,5,7,7,1,0,7405.0
5,1.791759469228055,0,2,0,5,5,122675,11.717302012545014,0,2,0,5,120000,11.695255355062795,0,6,4,6,6,5,2,535.0
56,4.04305126783455,1,2,1,0,6,225080,12.324215616402105,1,2,2,0,152000,11.931642378754141,2,2,4,2,7,8,0,1305.0
40,3.713572066704308,1,1,0,5,0,519000,13.159661088928443,1,0,6,0,128000,11.759793355371237,2,5,4,6,3,40,2,9775.0
11,2.4849066497880004,0,2,1,4,1,221815,12.309603488357066,0,1,6,5,132000,11.790564777297387,0,1,5,6,2,11,2,8165.0
34,3.5553480614894135,1,1,4,6,4,343920,12.748167258818878,1,0,3,0,25000,10.12667110305036,1,3,0,0,0,2,0,9380.0
48,3.8918202981106265,1,0,3,6,8,284600,12.55884347833516,1,2,1,0,119000,11.686887175419702,2,0,3,0,1,8,0,3450.0
40,3.713572066704308,1,1,0,5,0,399600,12.898221828255906,1,0,5,0,69000,11.141876276228,0,1,1,6,7,40,2,8265.0
18,2.9444389791664403,1,0,3,4,8,109530,11.603962893194858,1,0,1,0,63000,11.050905878263567,0,0,5,4,3,18,2,2585.0
13,2.6390573296152584,0,1,3,6,3,153875,11.943902362247115,0,2,1,5,97000,11.48247656671073,1,1,3,7,5,1,0,4375.0
11,2.4849066497880004,0,2,1,4,1,126830,11.75061077060029,1,2,4,0,66000,11.097425172408931,0,4,1,2,1,11,2,5530.0
39,3.6888794541139363,0,0,4,4,9,256570,12.455160708408954,1,1,6,0,154000,11.944714374881176,1,0,3,0,2,1,0,2630.0
40,3.713572066704308,1,1,0,5,0,333600,12.717700947064154,1,0,1,0,62000,11.034905792929415,2,1,1,1,7,40,2,6790.0
40,3.713572066704308,1,1,0,5,0,139800,11.847975261832087,1,0,3,0,76000,11.23850177707664,1,1,3,6,0,40,2,1595.0
37,3.6375861597263857,0,1,2,2,7,267210,12.495793887461934,1,0,6,0,144000,11.87757552297847,0,3,5,1,6,1,0,3330.0
57,4.060443010546419,0,0,2,1,7,408595,12.920482171792534,0,1,5,5,190000,12.154784614286667,1,6,0,1,4,19,0,3835.0
37,3.6375861597263857,0,1,2,2,7,223040,12.315110890044963,1,2,6,0,189000,12.149507585033072,0,0,4,1,0,1,0,920.0
57,4.060443010546419,0,0,2,1,7,334595,12.72067911289078,0,2,2,5,116000,11.661354090741,2,3,1,7,7,1,0,3835.0
58,4.07753744390572,1,1,3,2,8,381820,12.852707191380368,1,1,5,0,75000,11.225256725762893,0,2,0,2,1,2,0,5290.0
11,2.4849066497880004,0,2,1,4,1,157370,11.966361354026013,1,2,3,0,128000,11.759793355371237,2,5,5,4,1,1,0,2670.0
48,3.8918202981106265,1,0,3,6,8,256880,12.456368221624084,1,2,1,0,158000,11.970356641102999,2,3,2,5,2,16,0,2060.0
20,3.044522437723423,1,2,0,6,0,106700,11.577785809317154,1,2,6,0,99000,11.502885230075814,0,6,5,3,2,20,2,385.0
19,2.995732273553991,0,1,4,5,9,145160,11.885598750253402,1,2,1,0,95000,11.461642696843066,2,3,1,6,2,19,2,2640.0
10,2.3978952727983707,1,1,0,3,0,134700,11.810812786275873,1,0,6,0,85000,11.350418300109132,1,6,0,5,3,10,2,4970.0
51,3.9512437185814275,0,0,1,2,1,298460,12.606394550012581,1,2,1,0,122000,11.711784520403112,2,4,1,5,0,1,0,3460.0
