slot_d1,slot_d1_abs_log1p,slot_d1_is_even,slot_d1_mod3,slot_d1_mod5,slot_d1_mod7,slot_d1_mod10,slot_d2,slot_d2_abs_log1p,slot_d2_is_even,slot_d2_mod3,slot_d2_mod5,slot_d2_mod7,slot_d2_mod10,slot_d3,slot_d3_abs_log1p,slot_d3_is_even,slot_d3_mod3,slot_d3_mod5,slot_d3_mod7,slot_d3_mod10,slot_removed,slot_removed_abs_log1p,slot_removed_sign,slot_removed_is_even,slot_removed_mod3,slot_removed_mod5,slot_removed_mod7,slot_removed_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,slot_group,slot_place,slot_event_phrase,gcd_all,n_multiple_pairs,y
9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,2,1,1,1,18.0
10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,2,5,1,3,29.0
17,2.8903717578961645,0,2,2,3,7,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,5,0,1,1,1.0
22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,4,0,1,2,2.0
22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,1,0,1,1,33.0
26,3.295836866004329,1,2,1,5,6,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,3,3,1,1,50.0
13,2.6390573296152584,0,1,3,6,3,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,2,5,1,0,6.0
26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,5,0,1,1,10.0
23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,3,4,1,1,37.0
24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1,4,1,5,75.0
21,3.091042453358316,0,0,1,0,1,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,1,4,1,1,72.0
17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,1,1,3,37.0
22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,4,2,1,3,4.0
10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,2,5,1,2,5.0
17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,4,1,1,1,55.0
24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,2,5,1,3,44.0
14,2.70805020110221,1,2,4,0,4,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,5,2,3,1,1,17.0
25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,0,3,1,5,19.0
11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,0,1,1,1,8.0
28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,0,2,1,2,97.0
13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,5,46.0
14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1,5,1,4,7.0
9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,0,1,1,3,2.0
27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,3,3,1,0,70.0
15,2.772588722239781,0,0,0,1,5,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,5,1,2,33.0
10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,0,2,1,8,5.0
13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1,0,1,6,11.0
16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1,0,1,3,3.0
16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,2,2,1,1,23.0
6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,2,1,1,11.0
30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,1,5,1,3,36.0
12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,2,4,1,1,18.0
7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0,2,1,3,13.0
9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,4,3,1,1,18.0
23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,3,5,1,0,77.0
30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,4,5,1,3,133.0
11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,4,2,1,1,13.0
22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,1,3,1,1,90.0
25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,3,1,3,92.0
16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,4,3,1,2,43.0
27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,4,0,1,4,80.0
18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,5,0,1,1,56.0
27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,4,1,3,63.0
26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,0,2,1,5,70.0
23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,0,4,1,1,100.0
20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,3,2,1,5,28.0
7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,5,0,5,1,1,6.0
13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,5,4,1,1,40.0
8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,2,2,3,4,5,8.0
19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,4,1,1,0,74.0
20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,3,3,1,2,22.0
20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,5,5,1,4,65.0
18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,2,4,2,1,1,36.0
15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,3,1,1,0,53.0
28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,4,4,1,0,93.0
16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1,4,1,3,36.0
11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,5,3,1,5,11.0
19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,0,0,1,2,4.0
27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,3,1,1,3,41.0
9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,4,1,1,6,21.0
16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,1,0,4,4,24.0
24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,2,0,1,4,60.0
23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,3,1,2,35.0
11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,2,0,1,2,3.0
21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,4,1,1,0,78.0
15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,2,4,1,2,10.0
28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1,2,1,2,126.0
25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,3,3,1,1,98.0
23,3.1780538303479458,0,2,3,2,3,29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,0,0,1,3,68.0
27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,4,2,1,3,26.0
25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,0,1,6,52.0
29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,0,0,1,1,16.0
23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,5,0,1,1,98.0
19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1,4,1,3,28.0
10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,0,5,1,1,20.0
29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,3,2,1,4,77.0
15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,2,4,1,5,16.0
17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,2,3,1,5,75.0
13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,2,5,1,1,28.0
17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,0,0,1,1,62.0
25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,2,3,1,1,28.0
23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,4,3,1,3,74.0
16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,4,5,1,3,1.0
10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,0,1,1,1,11.0
27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,3,1,1,3,12.0
16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,1,3,1,3,45.0
24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,0,5,1,3,81.0
14,2.70805020110221,1,2,4,0,4,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1,4,1,3,30.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,2,3,1,5,1.0
21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,0,1,1,2,67.0
13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,4,1,1,44.0
30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,4,4,1,3,124.0
28,3.367295829986474,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,1,3,54.0
17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,4,3,1,0,18.0
11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,4,5,1,0,11.0
24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,4,2,1,3,97.0
24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,3,1,3,31.0
16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,5,4,1,2,35.0
14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,2,4,1,1,22.0
20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,5,0,1,3,79.0
26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,4,2,1,6,103.0
18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,5,1,1,2,8.0
28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1,4,1,5,1.0
20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,3,1,1,1,19.0
16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,4,1,5,1,2,56.0
9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,1,1,1,5,25.0
24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,2,3,1,2,69.0
15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,3,4,1,6,49.0
17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,5,4,1,3,27.0
24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,3,1,4,74.0
16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,1,1,5,54.0
20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,4,4,1,2,76.0
16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,4,1,1,2,27.0
28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,5,2,1,0,95.0
