slot_name,slot_daily_amount,slot_daily_amount_abs_log1p,slot_daily_amount_is_even,slot_daily_amount_mod3,slot_daily_amount_mod5,slot_daily_amount_mod7,slot_daily_amount_mod10,slot_small_unit,slot_per_large,slot_per_large_abs_log1p,slot_per_large_is_even,slot_per_large_mod3,slot_per_large_mod5,slot_per_large_mod7,slot_per_large_mod10,slot_large_unit,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,gcd_all,n_multiple_pairs,y
3,19,2.995732273553991,0,1,4,5,9,1,25,3.258096538021482,0,1,0,4,5,1,300,5.707110264748875,1,0,0,6,0,1,1,228.0
5,36,3.6109179126442243,1,0,1,1,6,5,16,2.833213344056216,1,1,1,2,6,5,36,3.6109179126442243,1,0,1,1,6,4,1,81.0
9,5,1.791759469228055,0,2,0,5,5,9,50,3.9318256327243257,1,2,0,1,0,9,330,5.802118375377063,1,0,0,1,0,5,2,33.0
6,24,3.2188758248682006,1,0,4,3,4,7,60,4.110873864173311,1,0,0,4,0,7,360,5.8888779583328805,1,0,0,3,0,12,2,144.0
10,50,3.9318256327243257,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,0,220,5.3981627015177525,1,1,0,3,0,10,2,1100.0
6,15,2.772588722239781,0,0,0,1,5,8,20,3.044522437723423,1,2,0,6,0,8,76,4.343805421853684,1,1,1,6,6,1,0,57.0
11,4,1.6094379124341003,1,1,4,4,4,1,25,3.258096538021482,0,1,0,4,5,1,325,5.786897381366708,0,1,0,3,5,1,1,52.0
11,41,3.7376696182833684,0,2,1,6,1,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,1,1,82.0
2,43,3.784189633918261,0,1,3,1,3,4,6,1.9459101490553132,1,0,1,6,6,4,84,4.442651256490317,1,0,4,0,4,1,1,602.0
3,4,1.6094379124341003,1,1,4,4,4,1,25,3.258096538021482,0,1,0,4,5,1,250,5.5254529391317835,1,1,0,5,0,1,1,40.0
7,48,3.8918202981106265,1,0,3,6,8,6,16,2.833213344056216,1,1,1,2,6,6,217,5.384495062789089,0,1,2,0,7,1,1,651.0
9,16,2.833213344056216,1,1,1,2,6,4,6,1.9459101490553132,1,0,1,6,6,4,147,4.997212273764115,0,0,2,0,7,1,0,392.0
10,23,3.1780538303479458,0,2,3,2,3,5,16,2.833213344056216,1,1,1,2,6,5,48,3.8918202981106265,1,0,3,6,8,1,1,69.0
4,21,3.091042453358316,0,0,1,0,1,3,12,2.5649493574615367,1,0,2,5,2,3,348,5.855071922202427,1,0,3,5,8,3,1,609.0
9,43,3.784189633918261,0,1,3,1,3,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,43.0
9,3,1.3862943611198906,0,0,3,3,3,6,16,2.833213344056216,1,1,1,2,6,6,176,5.176149732573829,1,2,1,1,6,1,1,33.0
3,31,3.4657359027997265,0,1,1,3,1,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,1,1,93.0
5,18,2.9444389791664403,1,0,3,4,8,5,16,2.833213344056216,1,1,1,2,6,5,216,5.37989735354046,1,0,1,6,6,2,1,243.0
8,5,1.791759469228055,0,2,0,5,5,9,50,3.9318256327243257,1,2,0,1,0,9,340,5.831882477283517,1,1,0,4,0,5,2,34.0
11,43,3.784189633918261,0,1,3,1,3,0,10,2.3978952727983707,1,1,0,3,0,0,310,5.739792912179234,1,1,0,2,0,1,1,1333.0
3,5,1.791759469228055,0,2,0,5,5,9,50,3.9318256327243257,1,2,0,1,0,9,170,5.14166355650266,1,2,0,2,0,5,2,17.0
6,31,3.4657359027997265,0,1,1,3,1,3,15,2.772588722239781,0,0,0,1,5,3,300,5.707110264748875,1,0,0,6,0,1,1,620.0
4,3,1.3862943611198906,0,0,3,3,3,6,16,2.833213344056216,1,1,1,2,6,6,112,4.727387818712341,1,1,2,0,2,1,1,21.0
10,26,3.295836866004329,1,2,1,5,6,9,20,3.044522437723423,1,2,0,6,0,9,70,4.2626798770413155,1,1,0,0,0,2,0,91.0
8,17,2.8903717578961645,0,2,2,3,7,7,60,4.110873864173311,1,0,0,4,0,7,60,4.110873864173311,1,0,0,4,0,1,1,17.0
7,14,2.70805020110221,1,2,4,0,4,6,16,2.833213344056216,1,1,1,2,6,6,256,5.54907608489522,1,1,1,4,6,2,1,224.0
7,34,3.5553480614894135,1,1,4,6,4,1,10,2.3978952727983707,1,1,0,3,0,1,280,5.638354669333745,1,1,0,0,0,2,1,952.0
4,41,3.7376696182833684,0,2,1,6,1,8,40,3.713572066704308,1,1,0,5,0,8,120,4.795790545596741,1,0,0,1,0,1,1,123.0
2,48,3.8918202981106265,1,0,3,6,8,7,60,4.110873864173311,1,0,0,4,0,7,40,3.713572066704308,1,1,0,5,0,4,0,32.0
3,14,2.70805020110221,1,2,4,0,4,1,50,3.9318256327243257,1,2,0,1,0,1,100,4.61512051684126,1,1,0,2,0,2,1,28.0
1,24,3.2188758248682006,1,0,4,3,4,9,50,3.9318256327243257,1,2,0,1,0,9,350,5.860786223465865,1,2,0,0,0,2,1,168.0
4,12,2.5649493574615367,1,0,2,5,2,1,25,3.258096538021482,0,1,0,4,5,1,225,5.420534999272286,0,0,0,1,5,1,1,108.0
8,10,2.3978952727983707,1,1,0,3,0,7,60,4.110873864173311,1,0,0,4,0,7,42,3.7612001156935624,1,0,2,0,2,2,1,7.0
10,10,2.3978952727983707,1,1,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,0,216,5.37989735354046,1,0,1,6,6,2,1,216.0
7,13,2.6390573296152584,0,1,3,6,3,3,30,3.4339872044851463,1,0,0,2,0,3,90,4.51085950651685,1,0,0,6,0,1,1,39.0
9,2,1.0986122886681098,1,2,2,2,2,5,16,2.833213344056216,1,1,1,2,6,5,272,5.60947179518496,1,2,2,6,2,2,3,34.0
10,47,3.871201010907891,0,2,2,5,7,0,20,3.044522437723423,1,2,0,6,0,0,60,4.110873864173311,1,0,0,4,0,1,1,141.0
7,24,3.2188758248682006,1,0,4,3,4,1,10,2.3978952727983707,1,1,0,3,0,1,70,4.2626798770413155,1,1,0,0,0,2,1,168.0
0,37,3.6375861597263857,0,1,2,2,7,0,10,2.3978952727983707,1,1,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,1,1,37.0
8,7,2.0794415416798357,0,1,2,0,7,1,50,3.9318256327243257,1,2,0,1,0,1,200,5.303304908059076,1,2,0,4,0,1,1,28.0
4,50,3.9318256327243257,1,2,0,1,0,3,10,2.3978952727983707,1,1,0,3,0,3,76,4.343805421853684,1,1,1,6,6,2,1,380.0
10,16,2.833213344056216,1,1,1,2,6,8,25,3.258096538021482,0,1,0,4,5,8,350,5.860786223465865,1,2,0,0,0,1,1,224.0
2,19,2.995732273553991,0,1,4,5,9,0,10,2.3978952727983707,1,1,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,1,1,57.0
6,37,3.6375861597263857,0,1,2,2,7,2,50,3.9318256327243257,1,2,0,1,0,2,200,5.303304908059076,1,2,0,4,0,1,1,148.0
2,25,3.258096538021482,0,1,0,4,5,7,60,4.110873864173311,1,0,0,4,0,7,264,5.579729825986222,1,0,4,5,4,1,0,110.0
3,47,3.871201010907891,0,2,2,5,7,2,50,3.9318256327243257,1,2,0,1,0,2,300,5.707110264748875,1,0,0,6,0,1,1,282.0
8,25,3.258096538021482,0,1,0,4,5,7,60,4.110873864173311,1,0,0,4,0,7,48,3.8918202981106265,1,0,3,6,8,1,0,20.0
0,8,2.1972245773362196,1,2,3,1,8,3,10,2.3978952727983707,1,1,0,3,0,3,210,5.351858133476067,1,0,0,0,0,2,1,168.0
2,3,1.3862943611198906,0,0,3,3,3,9,20,3.044522437723423,1,2,0,6,0,9,300,5.707110264748875,1,0,0,6,0,1,2,45.0
3,14,2.70805020110221,1,2,4,0,4,3,40,3.713572066704308,1,1,0,5,0,3,100,4.61512051684126,1,1,0,2,0,2,0,35.0
11,15,2.772588722239781,0,0,0,1,5,3,24,3.2188758248682006,1,0,4,3,4,3,224,5.41610040220442,1,2,4,0,4,1,0,140.0
0,23,3.1780538303479458,0,2,3,2,3,3,40,3.713572066704308,1,1,0,5,0,3,200,5.303304908059076,1,2,0,4,0,1,1,115.0
2,30,3.4339872044851463,1,0,0,2,0,8,50,3.9318256327243257,1,2,0,1,0,8,210,5.351858133476067,1,0,0,0,0,10,1,126.0
7,44,3.8066624897703196,1,2,4,2,4,5,8,2.1972245773362196,1,2,3,1,8,5,178,5.187385805840755,1,1,3,3,8,2,0,979.0
10,40,3.713572066704308,1,1,0,5,0,6,16,2.833213344056216,1,1,1,2,6,6,338,5.82600010738045,1,2,3,2,8,2,0,845.0
6,10,2.3978952727983707,1,1,0,3,0,4,12,2.5649493574615367,1,0,2,5,2,4,66,4.204692619390966,1,0,1,3,6,2,0,55.0
9,36,3.6109179126442243,1,0,1,1,6,3,40,3.713572066704308,1,1,0,5,0,3,180,5.198497031265826,1,0,0,5,0,4,1,162.0
11,23,3.1780538303479458,0,2,3,2,3,5,8,2.1972245773362196,1,2,3,1,8,5,152,5.030437921392435,1,2,2,5,2,1,1,437.0
9,17,2.8903717578961645,0,2,2,3,7,3,12,2.5649493574615367,1,0,2,5,2,3,276,5.6240175061873385,1,0,1,3,6,1,1,391.0
2,3,1.3862943611198906,0,0,3,3,3,4,12,2.5649493574615367,1,0,2,5,2,4,344,5.84354441703136,1,2,4,1,4,1,1,86.0
3,29,3.4011973816621555,0,2,4,1,9,9,20,3.044522437723423,1,2,0,6,0,9,140,4.948759890378168,1,2,0,0,0,1,1,203.0
3,42,3.7612001156935624,1,0,2,0,2,6,16,2.833213344056216,1,1,1,2,6,6,104,4.653960350157523,1,2,4,6,4,2,0,273.0
1,41,3.7376696182833684,0,2,1,6,1,4,6,1.9459101490553132,1,0,1,6,6,4,72,4.290459441148391,1,0,2,2,2,1,1,492.0
10,40,3.713572066704308,1,1,0,5,0,0,20,3.044522437723423,1,2,0,6,0,0,37,3.6375861597263857,0,1,2,2,7,1,1,74.0
8,15,2.772588722239781,0,0,0,1,5,5,8,2.1972245773362196,1,2,3,1,8,5,112,4.727387818712341,1,1,2,0,2,1,1,210.0
5,25,3.258096538021482,0,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,4,192,5.262690188904886,1,0,2,3,2,1,1,800.0
10,9,2.302585092994046,0,0,4,2,9,1,10,2.3978952727983707,1,1,0,3,0,1,180,5.198497031265826,1,0,0,5,0,1,2,162.0
3,4,1.6094379124341003,1,1,4,4,4,4,24,3.2188758248682006,1,0,4,3,4,4,114,4.74493212836325,1,0,4,2,4,2,1,19.0
10,31,3.4657359027997265,0,1,1,3,1,3,24,3.2188758248682006,1,0,4,3,4,3,216,5.37989735354046,1,0,1,6,6,1,1,279.0
3,4,1.6094379124341003,1,1,4,4,4,1,50,3.9318256327243257,1,2,0,1,0,1,100,4.61512051684126,1,1,0,2,0,2,2,8.0
3,27,3.332204510175204,0,0,2,6,7,3,24,3.2188758248682006,1,0,4,3,4,3,264,5.579729825986222,1,0,4,5,4,3,1,297.0
8,13,2.6390573296152584,0,1,3,6,3,1,25,3.258096538021482,0,1,0,4,5,1,175,5.170483995038151,0,1,0,0,5,1,1,91.0
8,47,3.871201010907891,0,2,2,5,7,3,40,3.713572066704308,1,1,0,5,0,3,320,5.771441123130016,1,2,0,5,0,1,1,376.0
10,25,3.258096538021482,0,1,0,4,5,0,10,2.3978952727983707,1,1,0,3,0,0,122,4.812184355372417,1,2,2,3,2,1,0,305.0
9,49,3.912023005428146,0,1,4,0,9,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,49.0
2,25,3.258096538021482,0,1,0,4,5,5,8,2.1972245773362196,1,2,3,1,8,5,264,5.579729825986222,1,0,4,5,4,1,1,825.0
11,14,2.70805020110221,1,2,4,0,4,7,60,4.110873864173311,1,0,0,4,0,7,330,5.802118375377063,1,0,0,1,0,2,0,77.0
3,46,3.8501476017100584,1,1,1,4,6,0,10,2.3978952727983707,1,1,0,3,0,0,60,4.110873864173311,1,0,0,4,0,2,1,276.0
4,8,2.1972245773362196,1,2,3,1,8,1,10,2.3978952727983707,1,1,0,3,0,1,130,4.875197323201151,1,1,0,4,0,2,1,104.0
0,49,3.912023005428146,0,1,4,0,9,0,20,3.044522437723423,1,2,0,6,0,0,180,5.198497031265826,1,0,0,5,0,1,1,441.0
5,34,3.5553480614894135,1,1,4,6,4,6,16,2.833213344056216,1,1,1,2,6,6,240,5.484796933490655,1,0,0,2,0,2,1,510.0
11,14,2.70805020110221,1,2,4,0,4,5,16,2.833213344056216,1,1,1,2,6,5,176,5.176149732573829,1,2,1,1,6,2,1,154.0
4,22,3.1354942159291497,1,1,2,1,2,7,60,4.110873864173311,1,0,0,4,0,7,150,5.017279836814924,1,0,0,3,0,2,0,55.0
9,33,3.5263605246161616,0,0,3,5,3,5,16,2.833213344056216,1,1,1,2,6,5,192,5.262690188904886,1,0,2,3,2,1,1,396.0
9,35,3.58351893845611,0,2,0,0,5,0,20,3.044522437723423,1,2,0,6,0,0,132,4.890349128221754,1,0,2,6,2,1,0,231.0
1,15,2.772588722239781,0,0,0,1,5,3,30,3.4339872044851463,1,0,0,2,0,3,348,5.855071922202427,1,0,3,5,8,3,1,174.0
0,27,3.332204510175204,0,0,2,6,7,9,20,3.044522437723423,1,2,0,6,0,9,160,5.081404364984463,1,1,0,6,0,1,1,216.0
2,39,3.6888794541139363,0,0,4,4,9,7,60,4.110873864173311,1,0,0,4,0,7,220,5.3981627015177525,1,1,0,3,0,1,0,143.0
4,2,1.0986122886681098,1,2,2,2,2,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,2,3,6.0
6,13,2.6390573296152584,0,1,3,6,3,0,20,3.044522437723423,1,2,0,6,0,0,220,5.3981627015177525,1,1,0,3,0,1,1,143.0
8,25,3.258096538021482,0,1,0,4,5,6,16,2.833213344056216,1,1,1,2,6,6,160,5.081404364984463,1,1,0,6,0,1,1,250.0
9,20,3.044522437723423,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,1,50,3.9318256327243257,1,2,0,1,0,10,2,100.0
2,24,3.2188758248682006,1,0,4,3,4,6,16,2.833213344056216,1,1,1,2,6,6,30,3.4339872044851463,1,0,0,2,0,2,0,45.0
4,19,2.995732273553991,0,1,4,5,9,9,50,3.9318256327243257,1,2,0,1,0,9,50,3.9318256327243257,1,2,0,1,0,1,1,19.0
1,11,2.4849066497880004,0,2,1,4,1,8,50,3.9318256327243257,1,2,0,1,0,8,150,5.017279836814924,1,0,0,3,0,1,1,33.0
10,43,3.784189633918261,0,1,3,1,3,3,40,3.713572066704308,1,1,0,5,0,3,40,3.713572066704308,1,1,0,5,0,1,1,43.0
2,30,3.4339872044851463,1,0,0,2,0,0,20,3.044522437723423,1,2,0,6,0,0,332,5.808142489980444,1,2,2,3,2,2,0,498.0
0,31,3.4657359027997265,0,1,1,3,1,3,20,3.044522437723423,1,2,0,6,0,3,100,4.61512051684126,1,1,0,2,0,1,1,155.0
9,10,2.3978952727983707,1,1,0,3,0,2,50,3.9318256327243257,1,2,0,1,0,2,230,5.442417710521793,1,2,0,6,0,10,2,46.0
11,3,1.3862943611198906,0,0,3,3,3,9,50,3.9318256327243257,1,2,0,1,0,9,250,5.5254529391317835,1,1,0,5,0,1,1,15.0
6,8,2.1972245773362196,1,2,3,1,8,2,50,3.9318256327243257,1,2,0,1,0,2,275,5.62040086571715,0,2,0,2,5,1,0,44.0
2,35,3.58351893845611,0,2,0,0,5,7,60,4.110873864173311,1,0,0,4,0,7,348,5.855071922202427,1,0,3,5,8,1,0,203.0
1,49,3.912023005428146,0,1,4,0,9,1,10,2.3978952727983707,1,1,0,3,0,1,200,5.303304908059076,1,2,0,4,0,1,1,980.0
9,50,3.9318256327243257,1,2,0,1,0,7,60,4.110873864173311,1,0,0,4,0,7,198,5.293304824724492,1,0,3,2,8,2,0,165.0
3,15,2.772588722239781,0,0,0,1,5,3,40,3.713572066704308,1,1,0,5,0,3,96,4.574710978503383,1,0,1,5,6,1,0,36.0
1,29,3.4011973816621555,0,2,4,1,9,3,12,2.5649493574615367,1,0,2,5,2,3,348,5.855071922202427,1,0,3,5,8,1,2,841.0
7,24,3.2188758248682006,1,0,4,3,4,8,50,3.9318256327243257,1,2,0,1,0,8,50,3.9318256327243257,1,2,0,1,0,2,1,24.0
6,15,2.772588722239781,0,0,0,1,5,4,12,2.5649493574615367,1,0,2,5,2,4,12,2.5649493574615367,1,0,2,5,2,3,1,15.0
7,10,2.3978952727983707,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,0,142,4.962844630259907,1,1,2,2,2,2,1,71.0
9,19,2.995732273553991,0,1,4,5,9,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,19.0
3,32,3.4965075614664802,1,2,2,4,2,5,16,2.833213344056216,1,1,1,2,6,5,238,5.476463551931511,1,1,3,0,8,2,1,476.0
1,8,2.1972245773362196,1,2,3,1,8,5,16,2.833213344056216,1,1,1,2,6,5,76,4.343805421853684,1,1,1,6,6,4,1,38.0
1,16,2.833213344056216,1,1,1,2,6,1,25,3.258096538021482,0,1,0,4,5,1,250,5.5254529391317835,1,1,0,5,0,1,1,160.0
8,46,3.8501476017100584,1,1,1,4,6,6,16,2.833213344056216,1,1,1,2,6,6,112,4.727387818712341,1,1,2,0,2,2,1,322.0
6,38,3.6635616461296463,1,2,3,3,8,3,10,2.3978952727983707,1,1,0,3,0,3,130,4.875197323201151,1,1,0,4,0,2,1,494.0
6,4,1.6094379124341003,1,1,4,4,4,5,8,2.1972245773362196,1,2,3,1,8,5,296,5.6937321388027,1,2,1,2,6,4,3,148.0
0,37,3.6375861597263857,0,1,2,2,7,5,16,2.833213344056216,1,1,1,2,6,5,192,5.262690188904886,1,0,2,3,2,1,1,444.0
3,19,2.995732273553991,0,1,4,5,9,4,12,2.5649493574615367,1,0,2,5,2,4,300,5.707110264748875,1,0,0,6,0,1,1,475.0
8,47,3.871201010907891,0,2,2,5,7,5,16,2.833213344056216,1,1,1,2,6,5,16,2.833213344056216,1,1,1,2,6,1,1,47.0
10,17,2.8903717578961645,0,2,2,3,7,5,8,2.1972245773362196,1,2,3,1,8,5,352,5.8664680569332965,1,1,2,2,2,1,1,748.0
6,16,2.833213344056216,1,1,1,2,6,6,16,2.833213344056216,1,1,1,2,6,6,92,4.532599493153256,1,2,2,1,2,4,1,92.0
5,21,3.091042453358316,0,0,1,0,1,9,20,3.044522437723423,1,2,0,6,0,9,60,4.110873864173311,1,0,0,4,0,1,1,63.0
7,7,2.0794415416798357,0,1,2,0,7,4,6,1.9459101490553132,1,0,1,6,6,4,234,5.459585514144159,1,0,4,3,4,1,1,273.0
11,19,2.995732273553991,0,1,4,5,9,8,40,3.713572066704308,1,1,0,5,0,8,80,4.394449154672439,1,2,0,3,0,1,1,38.0
6,31,3.4657359027997265,0,1,1,3,1,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,31.0
3,21,3.091042453358316,0,0,1,0,1,8,20,3.044522437723423,1,2,0,6,0,8,100,4.61512051684126,1,1,0,2,0,1,1,105.0
0,24,3.2188758248682006,1,0,4,3,4,3,20,3.044522437723423,1,2,0,6,0,3,275,5.62040086571715,0,2,0,2,5,1,0,330.0
4,25,3.258096538021482,0,1,0,4,5,9,20,3.044522437723423,1,2,0,6,0,9,332,5.808142489980444,1,2,2,3,2,1,0,415.0
10,4,1.6094379124341003,1,1,4,4,4,5,8,2.1972245773362196,1,2,3,1,8,5,164,5.10594547390058,1,2,4,3,4,4,2,82.0
6,48,3.8918202981106265,1,0,3,6,8,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,12,1,144.0
1,5,1.791759469228055,0,2,0,5,5,7,60,4.110873864173311,1,0,0,4,0,7,84,4.442651256490317,1,0,4,0,4,1,1,7.0
11,25,3.258096538021482,0,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,4,48,3.8918202981106265,1,0,3,6,8,1,1,50.0
1,36,3.6109179126442243,1,0,1,1,6,0,10,2.3978952727983707,1,1,0,3,0,0,125,4.836281906951478,0,2,0,6,5,1,0,450.0
3,10,2.3978952727983707,1,1,0,3,0,9,20,3.044522437723423,1,2,0,6,0,9,48,3.8918202981106265,1,0,3,6,8,2,1,24.0
9,14,2.70805020110221,1,2,4,0,4,5,16,2.833213344056216,1,1,1,2,6,5,224,5.41610040220442,1,2,4,0,4,2,2,196.0
1,13,2.6390573296152584,0,1,3,6,3,4,12,2.5649493574615367,1,0,2,5,2,4,192,5.262690188904886,1,0,2,3,2,1,1,208.0
6,8,2.1972245773362196,1,2,3,1,8,5,16,2.833213344056216,1,1,1,2,6,5,304,5.720311776607412,1,1,4,3,4,8,3,152.0
9,6,1.9459101490553132,1,0,1,6,6,3,24,3.2188758248682006,1,0,4,3,4,3,304,5.720311776607412,1,1,4,3,4,2,1,76.0
7,37,3.6375861597263857,0,1,2,2,7,4,6,1.9459101490553132,1,0,1,6,6,4,54,4.007333185232471,1,0,4,5,4,1,1,333.0
5,34,3.5553480614894135,1,1,4,6,4,1,50,3.9318256327243257,1,2,0,1,0,1,250,5.5254529391317835,1,1,0,5,0,2,1,170.0
7,21,3.091042453358316,0,0,1,0,1,3,20,3.044522437723423,1,2,0,6,0,3,280,5.638354669333745,1,1,0,0,0,1,1,294.0
11,2,1.0986122886681098,1,2,2,2,2,1,50,3.9318256327243257,1,2,0,1,0,1,175,5.170483995038151,0,1,0,0,5,1,1,7.0
7,49,3.912023005428146,0,1,4,0,9,6,16,2.833213344056216,1,1,1,2,6,6,320,5.771441123130016,1,2,0,5,0,1,1,980.0
7,42,3.7612001156935624,1,0,2,0,2,3,40,3.713572066704308,1,1,0,5,0,3,300,5.707110264748875,1,0,0,6,0,2,0,315.0
3,23,3.1780538303479458,0,2,3,2,3,9,50,3.9318256327243257,1,2,0,1,0,9,300,5.707110264748875,1,0,0,6,0,1,1,138.0
2,40,3.713572066704308,1,1,0,5,0,1,25,3.258096538021482,0,1,0,4,5,1,220,5.3981627015177525,1,1,0,3,0,5,0,352.0
6,34,3.5553480614894135,1,1,4,6,4,4,12,2.5649493574615367,1,0,2,5,2,4,294,5.68697535633982,1,0,4,0,4,2,0,833.0
9,15,2.772588722239781,0,0,0,1,5,3,40,3.713572066704308,1,1,0,5,0,3,256,5.54907608489522,1,1,1,4,6,1,0,96.0
3,42,3.7612001156935624,1,0,2,0,2,3,30,3.4339872044851463,1,0,0,2,0,3,85,4.454347296253507,0,1,0,1,5,1,0,119.0
1,47,3.871201010907891,0,2,2,5,7,0,20,3.044522437723423,1,2,0,6,0,0,220,5.3981627015177525,1,1,0,3,0,1,1,517.0
11,46,3.8501476017100584,1,1,1,4,6,3,40,3.713572066704308,1,1,0,5,0,3,160,5.081404364984463,1,1,0,6,0,2,1,184.0
3,30,3.4339872044851463,1,0,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,0,355,5.87493073085203,0,1,0,5,5,5,1,1065.0
5,39,3.6888794541139363,0,0,4,4,9,5,16,2.833213344056216,1,1,1,2,6,5,336,5.820082930352362,1,0,1,0,6,1,1,819.0
9,47,3.871201010907891,0,2,2,5,7,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,47.0
11,44,3.8066624897703196,1,2,4,2,4,2,200,5.303304908059076,1,2,0,4,0,2,150,5.017279836814924,1,0,0,3,0,2,0,33.0
6,37,3.6375861597263857,0,1,2,2,7,3,30,3.4339872044851463,1,0,0,2,0,3,270,5.602118820879701,1,0,0,4,0,1,1,333.0
10,24,3.2188758248682006,1,0,4,3,4,4,24,3.2188758248682006,1,0,4,3,4,4,53,3.9889840465642745,0,2,3,4,3,1,1,53.0
10,39,3.6888794541139363,0,0,4,4,9,2,50,3.9318256327243257,1,2,0,1,0,2,50,3.9318256327243257,1,2,0,1,0,1,1,39.0
2,37,3.6375861597263857,0,1,2,2,7,3,20,3.044522437723423,1,2,0,6,0,3,360,5.8888779583328805,1,0,0,3,0,1,1,666.0
0,21,3.091042453358316,0,0,1,0,1,6,16,2.833213344056216,1,1,1,2,6,6,128,4.859812404361672,1,2,3,2,8,1,1,168.0
0,47,3.871201010907891,0,2,2,5,7,2,50,3.9318256327243257,1,2,0,1,0,2,50,3.9318256327243257,1,2,0,1,0,1,1,47.0
9,45,3.828641396489095,0,0,0,3,5,8,50,3.9318256327243257,1,2,0,1,0,8,50,3.9318256327243257,1,2,0,1,0,5,1,45.0
3,13,2.6390573296152584,0,1,3,6,3,7,60,4.110873864173311,1,0,0,4,0,7,360,5.8888779583328805,1,0,0,3,0,1,1,78.0
5,2,1.0986122886681098,1,2,2,2,2,5,16,2.833213344056216,1,1,1,2,6,5,264,5.579729825986222,1,0,4,5,4,2,2,33.0
0,12,2.5649493574615367,1,0,2,5,2,8,25,3.258096538021482,0,1,0,4,5,8,75,4.330733340286331,0,0,0,5,5,1,1,36.0
0,44,3.8066624897703196,1,2,4,2,4,6,16,2.833213344056216,1,1,1,2,6,6,316,5.75890177387728,1,1,1,1,6,4,0,869.0
4,35,3.58351893845611,0,2,0,0,5,3,15,2.772588722239781,0,0,0,1,5,3,312,5.746203190540153,1,0,2,4,2,1,0,728.0
10,6,1.9459101490553132,1,0,1,6,6,1,10,2.3978952727983707,1,1,0,3,0,1,280,5.638354669333745,1,1,0,0,0,2,1,168.0
9,28,3.367295829986474,1,1,3,0,8,4,6,1.9459101490553132,1,0,1,6,6,4,291,5.676753802268282,0,0,1,4,1,1,0,1358.0
2,28,3.367295829986474,1,1,3,0,8,0,10,2.3978952727983707,1,1,0,3,0,0,185,5.225746673713202,0,2,0,3,5,1,0,518.0
7,23,3.1780538303479458,0,2,3,2,3,1,25,3.258096538021482,0,1,0,4,5,1,75,4.330733340286331,0,0,0,5,5,1,1,69.0
7,9,2.302585092994046,0,0,4,2,9,8,40,3.713572066704308,1,1,0,5,0,8,360,5.8888779583328805,1,0,0,3,0,1,2,81.0
4,36,3.6109179126442243,1,0,1,1,6,2,50,3.9318256327243257,1,2,0,1,0,2,325,5.786897381366708,0,1,0,3,5,1,0,234.0
3,39,3.6888794541139363,0,0,4,4,9,2,100,4.61512051684126,1,1,0,2,0,2,300,5.707110264748875,1,0,0,6,0,1,1,117.0
10,27,3.332204510175204,0,0,2,6,7,0,10,2.3978952727983707,1,1,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,1,1,81.0
2,21,3.091042453358316,0,0,1,0,1,6,16,2.833213344056216,1,1,1,2,6,6,304,5.720311776607412,1,1,4,3,4,1,1,399.0
3,8,2.1972245773362196,1,2,3,1,8,4,12,2.5649493574615367,1,0,2,5,2,4,57,4.060443010546419,0,0,2,1,7,1,0,38.0
5,43,3.784189633918261,0,1,3,1,3,1,50,3.9318256327243257,1,2,0,1,0,1,200,5.303304908059076,1,2,0,4,0,1,1,172.0
1,5,1.791759469228055,0,2,0,5,5,3,15,2.772588722239781,0,0,0,1,5,3,300,5.707110264748875,1,0,0,6,0,5,3,100.0
10,22,3.1354942159291497,1,1,2,1,2,1,25,3.258096538021482,0,1,0,4,5,1,250,5.5254529391317835,1,1,0,5,0,1,1,220.0
8,28,3.367295829986474,1,1,3,0,8,4,12,2.5649493574615367,1,0,2,5,2,4,282,5.645446897643238,1,0,2,2,2,2,0,658.0
10,44,3.8066624897703196,1,2,4,2,4,1,50,3.9318256327243257,1,2,0,1,0,1,225,5.420534999272286,0,0,0,1,5,1,0,198.0
