slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_num_containers,slot_num_containers_abs_log1p,slot_num_containers_is_even,slot_num_containers_mod3,slot_num_containers_mod5,slot_num_containers_mod7,slot_num_containers_mod10,slot_duration_per_item,slot_duration_per_item_abs_log1p,slot_duration_per_item_is_even,slot_duration_per_item_mod3,slot_duration_per_item_mod5,slot_duration_per_item_mod7,slot_duration_per_item_mod10,slot_time_unit,slot_person_name,slot_item_noun_plural,slot_container_noun_singular,slot_container_noun_plural,gcd_all,n_multiple_pairs,y
279,5.634789603169249,0,0,4,6,9,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,1,2,5,2,2,1,0,116064.0
773,6.651571873589727,0,2,3,3,3,48,3.8918202981106265,1,0,3,6,8,175,5.170483995038151,0,1,0,0,5,1,5,0,0,0,1,0,6493200.0
246,5.5093883366279774,1,0,1,1,6,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,0,9,3,4,4,1,0,16728.0
426,6.056784013228625,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,0,4,2,2,2,1,0,63048.0
490,6.19644412779452,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,1,7,1,3,3,1,1,178360.0
602,6.401917196727186,1,2,2,0,2,17,2.8903717578961645,0,2,2,3,7,97,4.584967478670572,0,1,2,6,7,1,2,5,2,2,1,0,992698.0
479,6.173786103901937,0,2,4,3,9,24,3.2188758248682006,1,0,4,3,4,81,4.406719247264253,0,0,1,4,1,1,0,4,4,4,1,0,931176.0
238,5.476463551931511,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,0,7,1,4,4,2,2,8568.0
644,6.4692503167957724,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,0,5,5,1,1,1,0,197064.0
390,5.968707559985366,1,0,0,5,0,40,3.713572066704308,1,1,0,5,0,104,4.653960350157523,1,2,4,6,4,1,5,2,4,4,2,0,1622400.0
252,5.53338948872752,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,4,5,5,5,2,3,3024.0
630,6.447305862541213,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,109,4.700480365792417,0,1,4,4,9,1,0,1,3,3,1,0,1373400.0
587,6.376726947898627,0,2,2,6,7,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,0,2,2,3,3,1,0,135010.0
771,6.648984550024776,0,0,1,1,1,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,1,4,0,3,3,1,0,690816.0
161,5.087596335232384,0,2,1,0,1,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,0,9,3,0,0,1,0,31878.0
604,6.405228458030842,1,1,4,2,4,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,0,5,2,5,5,1,0,332200.0
581,6.366470447731438,0,2,1,0,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,0,5,2,1,1,1,0,30212.0
499,6.214608098422191,0,1,4,2,9,39,3.6888794541139363,0,0,4,4,9,12,2.5649493574615367,1,0,2,5,2,0,2,3,3,3,1,0,233532.0
127,4.852030263919617,0,1,2,1,7,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,0,2,0,4,4,1,0,16383.0
306,5.726847747587197,1,0,1,5,6,33,3.5263605246161616,0,0,3,5,3,76,4.343805421853684,1,1,1,6,6,1,1,5,2,2,1,0,767448.0
691,6.539585955617669,0,1,1,5,1,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,0,0,2,5,5,1,1,167222.0
630,6.447305862541213,1,0,0,0,0,34,3.5553480614894135,1,1,4,6,4,12,2.5649493574615367,1,0,2,5,2,0,0,1,2,2,2,0,257040.0
655,6.486160788944089,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,0,4,2,3,3,1,0,15720.0
101,4.624972813284271,0,2,1,3,1,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,0,4,2,5,5,1,0,15756.0
551,6.313548046277095,0,2,1,5,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,0,0,5,5,5,1,1,52896.0
547,6.306275286948016,0,1,2,1,7,7,2.0794415416798357,0,1,2,0,7,33,3.5263605246161616,0,0,3,5,3,1,1,3,1,1,1,0,126357.0
512,6.240275845170769,1,2,2,1,2,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,0,1,2,2,2,1,0,145920.0
143,4.969813299576001,0,2,3,3,3,57,4.060443010546419,0,0,2,1,7,12,2.5649493574615367,1,0,2,5,2,0,8,5,4,4,1,0,97812.0
371,5.918893854273146,0,2,1,0,1,19,2.995732273553991,0,1,4,5,9,113,4.736198448394496,0,2,3,1,3,1,9,2,3,3,1,0,796537.0
343,5.840641657373398,0,1,3,0,3,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,0,8,1,5,5,1,0,80605.0
163,5.099866427824199,0,1,3,2,3,51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,0,3,3,1,1,1,0,58191.0
168,5.1298987149230735,1,0,3,0,8,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,1,0,5,0,0,4,0,96768.0
53,3.9889840465642745,0,2,3,4,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,3,1,1,1,1,0,2544.0
63,4.1588830833596715,0,0,3,0,3,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,0,7,2,3,3,1,0,12474.0
448,6.1070228877422545,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,81,4.406719247264253,0,0,1,4,1,1,5,1,0,0,1,0,689472.0
96,4.574710978503383,1,0,1,5,6,13,2.6390573296152584,0,1,3,6,3,74,4.31748811353631,1,2,4,4,4,1,7,1,3,3,1,0,92352.0
339,5.8289456176102075,0,0,4,3,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,5,0,1,1,1,1,6780.0
540,6.293419278846481,1,0,0,1,0,33,3.5263605246161616,0,0,3,5,3,145,4.983606621708336,0,1,0,5,5,1,9,3,0,0,1,0,2583900.0
265,5.583496308781699,0,1,0,6,5,23,3.1780538303479458,0,2,3,2,3,53,3.9889840465642745,0,2,3,4,3,1,3,1,1,1,1,1,323035.0
700,6.55250788703459,1,1,0,0,0,59,4.0943445622221,0,2,4,3,9,168,5.1298987149230735,1,0,3,0,8,1,0,5,1,1,1,0,6938400.0
233,5.455321115357702,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,169,5.135798437050262,0,1,4,1,9,1,9,4,5,5,1,0,157508.0
563,6.335054251498059,0,2,3,3,3,42,3.7612001156935624,1,0,2,0,2,180,5.198497031265826,1,0,0,5,0,1,7,0,0,0,1,0,4256280.0
111,4.718498871295094,0,0,1,6,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,7,5,5,5,1,0,7770.0
327,5.793013608384144,0,0,2,5,7,43,3.784189633918261,0,1,3,1,3,112,4.727387818712341,1,1,2,0,2,1,1,3,1,1,1,0,1574832.0
674,6.51471269087253,1,2,4,2,4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,0,0,4,3,3,2,2,43136.0
556,6.322565239927284,1,1,1,3,6,39,3.6888794541139363,0,0,4,4,9,112,4.727387818712341,1,1,2,0,2,1,0,5,1,1,1,0,2428608.0
308,5.733341276897746,1,2,3,0,8,33,3.5263605246161616,0,0,3,5,3,43,3.784189633918261,0,1,3,1,3,1,3,0,3,3,1,0,437052.0
670,6.508769136971682,1,1,0,5,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,0,9,2,4,4,2,1,42880.0
39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,0,2,3,3,3,1,1,936.0
26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,0,7,4,5,5,2,0,2496.0
80,4.394449154672439,1,2,0,3,0,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,0,5,1,3,2,2,2,1,0,53200.0
93,4.543294782270004,0,0,3,2,3,50,3.9318256327243257,1,2,0,1,0,84,4.442651256490317,1,0,4,0,4,1,4,0,3,3,1,0,390600.0
307,5.730099782973574,0,1,2,6,7,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,0,8,2,2,2,1,0,42366.0
684,6.529418838262226,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,0,6,1,0,0,1,0,180576.0
212,5.3612921657094255,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,98,4.59511985013459,1,2,3,0,8,1,9,1,2,2,2,0,581728.0
424,6.052089168924417,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,143,4.969813299576001,0,2,3,3,3,1,8,2,1,1,1,0,606320.0
357,5.8805329864007,0,0,2,0,7,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,0,6,5,5,5,3,1,67473.0
637,6.45833828334479,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,169,5.135798437050262,0,1,4,1,9,1,4,3,4,4,1,1,5274997.0
393,5.976350909297934,0,0,3,1,3,58,4.07753744390572,1,1,3,2,8,12,2.5649493574615367,1,0,2,5,2,0,4,4,4,4,1,0,273528.0
268,5.594711379601839,1,1,3,2,8,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,0,7,1,5,5,4,0,128640.0
376,5.932245187448011,1,1,1,5,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,4,1,0,0,2,2,4512.0
712,6.569481420414296,1,1,2,5,2,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,0,1,1,3,3,1,0,206480.0
575,6.3561076606958915,0,2,0,1,5,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,8,2,3,3,1,1,220800.0
355,5.87493073085203,0,1,0,5,5,13,2.6390573296152584,0,1,3,6,3,76,4.343805421853684,1,1,1,6,6,1,8,4,2,2,1,0,350740.0
417,6.035481432524756,0,0,2,4,7,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,0,1,3,5,5,1,0,175140.0
193,5.267858159063328,0,1,3,4,3,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,0,4,0,0,0,1,0,39372.0
319,5.768320995793772,0,1,4,4,9,17,2.8903717578961645,0,2,2,3,7,169,5.135798437050262,0,1,4,1,9,1,8,1,3,3,1,0,916487.0
372,5.921578419643816,1,0,2,1,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,0,7,2,1,1,1,1,7812.0
459,6.131226489483141,0,0,4,4,9,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,0,7,0,2,2,1,1,33048.0
692,6.541029999189903,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,152,5.030437921392435,1,2,2,5,2,1,9,3,1,1,2,0,631104.0
458,6.129050210060545,1,2,3,3,8,49,3.912023005428146,0,1,4,0,9,8,2.1972245773362196,1,2,3,1,8,0,7,2,2,2,1,0,179536.0
683,6.52795791762255,0,2,3,4,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,0,4,4,3,3,1,1,109280.0
457,6.126869184114185,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,0,6,4,5,5,1,0,30162.0
519,6.253828811575473,0,0,4,1,9,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,0,2,0,1,6,1,3,3,1,0,529380.0
442,6.093569770045136,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,167,5.123963979403259,0,2,2,6,7,1,0,1,3,3,1,0,4059770.0
503,6.222576268071369,0,2,3,6,3,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,0,8,1,1,1,1,1,125750.0
521,6.257667587882639,0,2,1,3,1,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,2,2,4,4,1,0,59394.0
166,5.117993812416755,1,1,1,5,6,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,0,4,0,5,5,1,0,13944.0
555,6.320768294250582,0,0,0,2,5,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,0,2,3,0,0,3,0,199800.0
464,6.142037405587356,1,2,4,2,4,39,3.6888794541139363,0,0,4,4,9,161,5.087596335232384,0,2,1,0,1,1,5,3,2,2,1,0,2913456.0
351,5.863631175598097,0,0,1,1,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,3,1,2,2,1,0,11934.0
323,5.780743515792329,0,2,3,1,3,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,5,0,4,4,1,0,69445.0
420,6.042632833682381,1,0,0,0,0,8,2.1972245773362196,1,2,3,1,8,108,4.6913478822291435,1,0,3,3,8,1,1,5,1,1,4,0,362880.0
725,6.587550014824796,0,2,0,4,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,0,3,3,0,0,1,1,31900.0
702,6.555356891810665,1,0,2,2,2,40,3.713572066704308,1,1,0,5,0,176,5.176149732573829,1,2,1,1,6,1,4,1,4,4,2,0,4942080.0
611,6.416732282512326,0,2,1,2,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,0,2,5,0,0,1,0,25662.0
748,6.618738983517219,1,1,3,6,8,42,3.7612001156935624,1,0,2,0,2,173,5.159055299214529,0,2,3,5,3,1,9,5,2,2,1,0,5434968.0
235,5.4638318050256105,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,165,5.111987788356544,0,0,0,4,5,1,5,3,3,3,5,0,1551000.0
552,6.315358001522335,1,0,2,6,2,22,3.1354942159291497,1,1,2,1,2,150,5.017279836814924,1,0,0,3,0,1,3,3,5,5,2,0,1821600.0
793,6.677083461247136,0,1,3,2,3,10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,1,6,2,3,3,1,0,245830.0
587,6.376726947898627,0,2,2,6,7,24,3.2188758248682006,1,0,4,3,4,97,4.584967478670572,0,1,2,6,7,1,8,5,1,1,1,0,1366536.0
229,5.438079308923196,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,5,5,5,5,1,1,5725.0
108,4.6913478822291435,1,0,3,3,8,44,3.8066624897703196,1,2,4,2,4,138,4.9344739331306915,1,0,3,5,8,1,8,2,0,0,2,0,655776.0
322,5.777652323222656,1,1,2,0,2,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,0,7,3,3,3,2,2,34776.0
420,6.042632833682381,1,0,0,0,0,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,6,0,1,1,2,1,141120.0
309,5.736572297479192,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,0,4,4,1,1,1,0,12360.0
373,5.924255797414532,0,1,3,2,3,3,1.3862943611198906,0,0,3,3,3,124,4.8283137373023015,1,1,4,5,4,1,6,2,1,1,1,0,138756.0
745,6.61472560020376,0,1,0,3,5,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,0,8,0,1,1,1,0,113985.0
495,6.206575926724928,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,0,5,0,1,8,4,5,5,1,0,217800.0
309,5.736572297479192,0,0,4,1,9,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,0,4,4,4,4,1,0,21012.0
390,5.968707559985366,1,0,0,5,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,6,5,2,2,1,1,23400.0
735,6.601230118728877,0,0,0,0,5,19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,1,0,0,4,0,1,0,0,5,5,1,0,837900.0
506,6.2285110035911835,1,2,1,2,6,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,8,3,2,2,1,1,245916.0
777,6.656726524178391,0,0,2,0,7,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,0,0,0,2,2,1,0,118881.0
248,5.517452896464707,1,2,3,3,8,29,3.4011973816621555,0,2,4,1,9,133,4.897839799950911,0,1,3,0,3,1,4,0,3,3,1,0,956536.0
785,6.666956792429207,0,2,0,1,5,9,2.302585092994046,0,0,4,2,9,83,4.430816798843313,0,2,3,6,3,1,0,0,3,3,1,0,586395.0
693,6.542471960506805,0,0,3,0,3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,0,0,4,0,0,1,0,48510.0
150,5.017279836814924,1,0,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,0,8,0,3,3,1,1,9900.0
250,5.5254529391317835,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,0,0,0,1,1,2,0,52000.0
211,5.356586274672012,0,1,1,1,1,40,3.713572066704308,1,1,0,5,0,149,5.0106352940962555,0,2,4,2,9,1,3,1,3,3,1,0,1257560.0
106,4.672828834461906,1,1,1,1,6,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,0,5,3,1,1,1,0,36464.0
482,6.180016653652572,1,2,2,6,2,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,0,7,4,4,4,1,0,134960.0
241,5.488937726156687,0,1,1,3,1,38,3.6635616461296463,1,2,3,3,8,98,4.59511985013459,1,2,3,0,8,1,9,3,4,4,1,0,897484.0
445,6.100318952020064,0,1,0,4,5,41,3.7376696182833684,0,2,1,6,1,155,5.049856007249537,0,2,0,1,5,1,0,5,1,1,1,0,2827975.0
79,4.382026634673881,0,1,4,2,9,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,0,4,4,3,3,1,0,4424.0
64,4.174387269895637,1,1,4,1,4,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,0,7,2,2,2,2,0,28160.0
725,6.587550014824796,0,2,0,4,5,34,3.5553480614894135,1,1,4,6,4,35,3.58351893845611,0,2,0,0,5,1,9,1,4,4,1,0,862750.0
522,6.259581464064923,1,0,2,4,2,19,2.995732273553991,0,1,4,5,9,112,4.727387818712341,1,1,2,0,2,1,2,3,3,3,1,0,1110816.0
705,6.559615237493242,0,0,0,5,5,24,3.2188758248682006,1,0,4,3,4,106,4.672828834461906,1,1,1,1,6,1,4,4,1,1,1,0,1793520.0
770,6.647688373563329,1,2,0,0,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,0,3,5,5,5,2,1,101640.0
628,6.444131256700441,1,1,3,5,8,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,1,4,5,3,3,1,0,710268.0
766,6.642486801367256,1,1,1,3,6,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,0,1,4,0,0,1,0,145540.0
409,6.016157159698354,0,1,4,3,9,47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,0,8,4,5,5,1,0,230676.0
58,4.07753744390572,1,1,3,2,8,11,2.4849066497880004,0,2,1,4,1,167,5.123963979403259,0,2,2,6,7,1,7,3,1,1,1,0,106546.0
215,5.375278407684165,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,0,2,4,3,3,1,0,77400.0
186,5.231108616854587,1,0,1,4,6,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,0,7,4,5,5,1,0,11160.0
515,6.246106765481563,0,2,0,4,5,60,4.110873864173311,1,0,0,4,0,85,4.454347296253507,0,1,0,1,5,1,5,4,1,1,5,0,2626500.0
118,4.77912349311153,1,1,3,6,8,49,3.912023005428146,0,1,4,0,9,8,2.1972245773362196,1,2,3,1,8,1,6,1,2,2,1,0,46256.0
270,5.602118820879701,1,0,0,4,0,29,3.4011973816621555,0,2,4,1,9,55,4.02535169073515,0,1,0,6,5,1,0,2,5,5,1,0,430650.0
703,6.556778356158042,0,1,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,0,4,1,1,1,1,14060.0
123,4.820281565605037,0,0,3,4,3,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,0,0,4,3,3,1,1,9348.0
590,6.3818160174060985,1,2,0,2,0,41,3.7376696182833684,0,2,1,6,1,9,2.302585092994046,0,0,4,2,9,0,7,5,4,4,1,0,217710.0
505,6.226536669287466,0,1,0,1,5,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,0,1,1,5,5,1,0,84840.0
174,5.1647859739235145,1,0,4,6,4,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,0,8,3,1,1,1,1,22446.0
652,6.481577129276431,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,1,3,2,2,1,0,101712.0
214,5.3706380281276624,1,1,4,4,4,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,0,6,0,3,3,2,0,78752.0
658,6.490723534502507,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,1,6,4,1,1,2,0,921200.0
721,6.582025138892826,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,1,4,2,2,1,1,10094.0
145,4.983606621708336,0,1,0,5,5,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,0,8,3,3,3,1,1,39150.0
765,6.641182169740591,0,0,0,2,5,12,2.5649493574615367,1,0,2,5,2,157,5.062595033026967,0,1,2,3,7,1,0,2,5,5,1,0,1441260.0
22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,1,2,0,0,0,1,6,5,1,1,2,0,49280.0
546,6.304448802421981,1,0,1,0,6,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,1,8,0,0,0,1,0,223860.0
386,5.958424693029782,1,2,1,1,6,8,2.1972245773362196,1,2,3,1,8,107,4.68213122712422,0,2,2,2,7,1,6,5,3,3,1,0,330416.0
25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,0,4,2,0,0,1,0,11550.0
282,5.645446897643238,1,0,2,2,2,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,1,2,2,2,1,1,93060.0
297,5.697093486505405,0,0,2,3,7,59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,0,5,4,0,0,1,0,122661.0
410,6.018593214496234,1,2,0,4,0,4,1.6094379124341003,1,1,4,4,4,163,5.099866427824199,0,1,3,2,3,1,8,1,5,5,1,0,267320.0
142,4.962844630259907,1,1,2,2,2,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,4,5,1,1,1,0,16898.0
114,4.74493212836325,1,0,4,2,4,4,1.6094379124341003,1,1,4,4,4,49,3.912023005428146,0,1,4,0,9,1,6,4,5,5,1,0,22344.0
537,6.2878585601617845,0,0,2,5,7,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,0,2,3,5,5,1,1,147675.0
628,6.444131256700441,1,1,3,5,8,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,0,9,5,5,5,1,0,195936.0
504,6.22455842927536,1,0,4,0,4,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,0,3,3,0,0,1,1,46368.0
448,6.1070228877422545,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,119,4.787491742782046,0,2,4,0,9,1,6,1,3,3,1,1,426496.0
474,6.163314804034641,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,0,5,1,4,4,1,0,142674.0
344,5.84354441703136,1,2,4,1,4,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,0,9,3,3,3,1,0,148608.0
331,5.805134968916488,0,1,1,2,1,42,3.7612001156935624,1,0,2,0,2,82,4.418840607796598,1,1,2,5,2,1,6,2,0,0,1,0,1139964.0
141,4.955827057601261,0,0,1,1,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,0,2,3,1,1,1,0,14382.0
151,5.0238805208462765,0,1,1,4,1,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,1,1,4,2,2,1,0,112344.0
73,4.30406509320417,0,1,3,3,3,54,4.007333185232471,1,0,4,5,4,139,4.941642422609304,0,1,4,6,9,1,8,0,5,5,1,0,547938.0
532,6.278521424165844,1,1,2,0,2,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,0,4,5,4,4,1,1,96824.0
540,6.293419278846481,1,0,0,1,0,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,0,8,1,5,5,3,1,68040.0
617,6.42648845745769,0,2,2,1,7,48,3.8918202981106265,1,0,3,6,8,122,4.812184355372417,1,2,2,3,2,1,6,4,2,2,1,0,3613152.0
695,6.54534966033442,0,2,0,2,5,30,3.4339872044851463,1,0,0,2,0,85,4.454347296253507,0,1,0,1,5,1,6,4,0,0,5,0,1772250.0
86,4.465908118654584,1,2,1,2,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,4,4,5,5,1,0,11868.0
534,6.282266746896006,1,0,4,2,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,0,1,0,0,2,1,25632.0
523,6.261491684321042,0,1,3,5,3,17,2.8903717578961645,0,2,2,3,7,138,4.9344739331306915,1,0,3,5,8,1,6,5,3,3,1,0,1226958.0
416,6.0330862217988015,1,2,1,3,6,7,2.0794415416798357,0,1,2,0,7,128,4.859812404361672,1,2,3,2,8,1,5,4,3,3,1,0,372736.0
634,6.453624998892692,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,7,2.0794415416798357,0,1,2,0,7,0,2,0,4,4,1,0,173082.0
347,5.8522024797744745,0,2,2,4,7,33,3.5263605246161616,0,0,3,5,3,53,3.9889840465642745,0,2,3,4,3,1,9,2,4,4,1,0,606903.0
