slot_name1,slot_name2,slot_sold1_whole,slot_sold1_whole_abs_log1p,slot_sold1_whole_is_even,slot_sold1_whole_mod3,slot_sold1_whole_mod5,slot_sold1_whole_mod7,slot_sold1_whole_mod10,slot_sold2_whole,slot_sold2_whole_abs_log1p,slot_sold2_whole_is_even,slot_sold2_whole_mod3,slot_sold2_whole_mod5,slot_sold2_whole_mod7,slot_sold2_whole_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_frac_decimal_str,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
15,12,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,7,7,384,5.953243334287785,1,0,4,6,4,1,7,32.0
2,13,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,0,0,5,5,1558,7.351799869057777,1,1,3,4,8,1,1,190.0
18,13,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,4,4,0,0,2448,7.803435056952168,1,0,3,5,8,1,2,170.0
18,14,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,2,2,4,4,1320,7.186144304522325,1,0,0,4,0,1,4,110.0
4,11,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1,1,2,2,360,5.8888779583328805,1,0,0,3,0,1,7,40.0
1,21,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,2,2,2,2,200,5.303304908059076,1,2,0,4,0,1,5,20.0
5,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,6,6,840,6.734591659972948,1,0,0,0,0,1,5,80.0
1,18,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,6,6,30,3.4339872044851463,1,0,0,2,0,1,10,10.0
20,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,18,3,3,5,5,888,6.790097235513905,1,0,3,6,8,1,1,80.0
1,21,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,16,2.833213344056216,1,1,1,2,6,1,10,4.0
12,12,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,11,3,3,7,7,3718,8.22121009392507,1,1,3,1,8,1,1,260.0
7,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,0,0,5,5,3104,8.040768994367578,1,2,4,3,4,1,4,320.0
17,10,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,0,0,6,6,1050,6.957497370876951,1,0,0,0,0,1,4,140.0
4,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,1,1,6,6,1008,6.9167150203536085,1,0,3,0,8,1,4,90.0
11,16,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,3,3,5,5,108,4.6913478822291435,1,0,3,3,8,1,6,20.0
10,11,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,3,3,162,5.093750200806762,1,0,2,1,2,1,10,18.0
15,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,1,1,4,4,1896,7.5480289699350145,1,0,1,6,6,1,1,120.0
21,13,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,3,3,6,6,1870,7.534228326274089,1,1,0,1,0,5,10,170.0
0,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1,1,6,6,416,6.0330862217988015,1,2,1,3,6,1,8,52.0
9,21,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,1,1,188,5.241747015059643,1,2,3,6,8,1,5,20.0
21,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,1,1,7,7,1168,7.063903961472068,1,1,3,6,8,1,1,80.0
8,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,1,1,0,0,435,6.077642243349034,0,0,0,1,5,1,6,75.0
2,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,3,3,1,1,1480,7.300472814267799,1,1,0,3,0,1,3,100.0
21,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,4,4,2,2,608,6.411818267709897,1,2,3,6,8,1,6,64.0
3,6,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,3,5,5,186,5.231108616854587,1,0,1,4,6,1,2,12.0
8,10,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,2,2,0,0,1020,6.928537818164665,1,0,0,5,0,1,7,100.0
0,14,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,0,0,7,7,408,6.013715156042802,1,0,3,2,8,1,6,85.0
20,16,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,0,0,2,2,432,6.07073772800249,1,0,2,5,2,1,6,90.0
2,19,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,1,1,364,5.8998973535824915,1,1,4,0,4,1,8,28.0
14,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,17,1,1,7,7,1248,7.130098510125578,1,0,3,2,8,2,6,160.0
9,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,2,1,1,418,6.037870919922137,1,1,3,5,8,1,6,44.0
0,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,0,0,4,4,5040,8.525359754082631,1,0,0,0,0,1,5,400.0
15,17,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,5,5,496,6.208590026096629,1,1,1,6,6,1,2,80.0
6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,3,3,6,6,2128,7.663407664893479,1,1,3,0,8,2,8,280.0
6,21,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,1,1,5,5,1440,7.273092595999522,1,0,0,5,0,1,10,360.0
18,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,2,2,342,5.8377304471659395,1,0,2,6,2,1,8,76.0
17,15,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,4,4,7,7,880,6.78105762593618,1,1,0,5,0,2,6,100.0
9,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,4,4,168,5.1298987149230735,1,0,3,0,8,1,8,24.0
16,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,1,1,3,3,129,4.867534450455582,0,0,4,3,9,1,4,15.0
8,15,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,1,1,0,0,1032,6.940222469119639,1,0,2,3,2,2,6,120.0
3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,7,7,60,4.110873864173311,1,0,0,4,0,1,10,10.0
6,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,3,3,4,4,1740,7.462214939768189,1,0,0,4,0,1,6,150.0
15,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,2,2,672,6.511745329644728,1,0,2,0,2,1,7,64.0
18,19,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,0,0,2,2,680,6.523562306149512,1,2,0,1,0,1,7,68.0
0,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,5,5,162,5.093750200806762,1,0,2,1,2,1,8,18.0
19,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,2,324,5.783825182329737,1,0,4,2,4,1,6,36.0
11,12,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,2,270,5.602118820879701,1,0,0,4,0,1,7,30.0
18,21,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,1,210,5.351858133476067,1,0,0,0,0,1,9,30.0
10,21,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,3,3,102,4.634728988229636,1,0,2,4,2,1,6,10.0
10,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,4,4,260,5.564520407322694,1,2,0,1,0,1,10,40.0
17,10,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,330,5.802118375377063,1,0,0,1,0,1,6,30.0
19,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,0,0,6,6,418,6.037870919922137,1,1,3,5,8,1,6,44.0
21,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,2,2,578,6.361302477572996,1,2,3,4,8,1,7,68.0
9,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,0,0,7,7,238,5.476463551931511,1,1,3,0,8,1,8,28.0
20,10,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,3,3,276,5.6240175061873385,1,0,1,3,6,1,6,24.0
21,14,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,0,0,4,4,1300,7.170888478512505,1,1,0,5,0,1,4,200.0
4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,4,4,6,6,1430,7.266128779556451,1,2,0,2,0,5,10,130.0
3,20,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,1,1,5,5,2000,7.601402334583733,1,2,0,5,0,1,7,200.0
8,12,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,4,4,1,1,624,6.437751649736401,1,0,4,1,4,1,6,80.0
13,13,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,6,6,555,6.320768294250582,0,0,0,2,5,1,7,75.0
21,11,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,2,2,7,7,2686,7.8961806086154915,1,1,1,5,6,1,4,340.0
19,10,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,11,3,3,4,4,2266,7.726212650507529,1,1,1,5,6,1,2,220.0
2,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,4,4,6,6,2480,7.816416983691801,1,2,0,2,0,2,6,200.0
0,10,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,1,1,7,7,540,6.293419278846481,1,0,0,1,0,1,7,100.0
20,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,17,4,4,7,7,1936,7.5688956634069955,1,1,1,4,6,1,5,220.0
10,15,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,5,5,110,4.709530201312334,1,2,0,5,0,1,8,22.0
3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,3,3,3,3,2300,7.741099090035366,1,2,0,4,0,5,8,200.0
20,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,0,0,1,1,2912,7.976938756959434,1,2,2,0,2,1,6,260.0
13,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,4,4,2,2,3810,8.24564690087386,1,0,0,2,0,1,3,300.0
5,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,1,1,170,5.14166355650266,1,2,0,2,0,1,8,34.0
20,21,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,1,1,2,2,644,6.4692503167957724,1,2,4,0,4,1,7,140.0
14,21,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,4,4,100,4.61512051684126,1,1,0,2,0,1,7,10.0
15,10,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,1,1,408,6.013715156042802,1,0,3,2,8,1,6,48.0
4,16,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,21,4,4,5,5,3154,8.056743774975313,1,1,4,4,4,1,4,380.0
11,16,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,2,2,6,6,424,6.052089168924417,1,1,4,4,4,1,2,40.0
6,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,2,4,4,570,6.3473892096560105,1,0,0,3,0,1,6,76.0
12,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,2,2,1,1,1062,6.968850378341948,1,0,2,5,2,1,4,90.0
1,14,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,4,4,84,4.442651256490317,1,0,4,0,4,1,8,12.0
17,18,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,2,2,68,4.23410650459726,1,2,3,5,8,1,4,8.0
11,14,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,6,6,216,5.37989735354046,1,0,1,6,6,1,6,24.0
21,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,2,2,7,7,504,6.22455842927536,1,0,4,0,4,1,8,70.0
21,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,3,3,112,4.727387818712341,1,1,2,0,2,1,5,20.0
11,18,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,0,0,2,2,540,6.293419278846481,1,0,0,1,0,2,10,60.0
7,13,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,7,7,196,5.2832037287379885,1,1,1,0,6,2,10,28.0
12,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,1,1,690,6.53813982376767,1,0,0,4,0,1,3,60.0
6,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,4,4,5,5,710,6.566672429803241,1,2,0,3,0,1,2,50.0
1,14,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,1,1,0,0,936,6.842683282238422,1,0,1,5,6,1,9,180.0
6,16,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,4,4,900,6.803505257608338,1,0,0,4,0,1,4,60.0
9,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2,2,2,2,1680,7.427144133408616,1,0,0,0,0,1,8,200.0
7,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,7,7,418,6.037870919922137,1,1,3,5,8,1,5,44.0
9,17,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,2,2,2,2,288,5.666426688112432,1,0,3,1,8,1,4,32.0
19,17,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,17,4,4,2,2,1280,7.155396301896734,1,2,0,6,0,1,4,100.0
7,15,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,5,5,60,4.110873864173311,1,0,0,4,0,1,8,10.0
21,9,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,3,3,6,6,285,5.655991810819852,0,0,0,5,5,1,5,25.0
11,14,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,1,1,88,4.48863636973214,1,1,3,4,8,1,10,22.0
11,18,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,4,4,288,5.666426688112432,1,0,3,1,8,1,7,24.0
14,15,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,5,5,517,6.249975242259483,0,1,2,6,7,1,5,55.0
6,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,0,0,5,5,1360,7.215975002651466,1,1,0,2,0,1,2,100.0
16,12,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,3,3,532,6.278521424165844,1,1,2,0,2,1,6,70.0
15,19,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,7,2,2,0,0,1562,7.354362330421477,1,2,2,1,2,1,7,220.0
16,19,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,6,6,680,6.523562306149512,1,2,0,1,0,1,6,80.0
15,18,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,7,0,0,1,1,1066,6.9726062513017535,1,1,1,2,6,1,7,260.0
7,14,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,2,2,2,2,1386,7.234898420314831,1,0,1,0,6,1,2,110.0
11,20,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,2,2,180,5.198497031265826,1,0,0,5,0,1,9,36.0
0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,0,0,1,1,2736,7.914617709040679,1,0,1,6,6,1,5,360.0
21,18,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,3,3,0,0,1180,7.074116816197362,1,1,0,4,0,1,4,100.0
11,14,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,432,6.07073772800249,1,0,2,5,2,1,7,36.0
