slot_old_item,slot_new_item,slot_old_units_per_day,slot_old_units_per_day_abs_log1p,slot_old_units_per_day_is_even,slot_old_units_per_day_mod3,slot_old_units_per_day_mod5,slot_old_units_per_day_mod7,slot_old_units_per_day_mod10,slot_old_unit_profit,slot_old_unit_profit_abs_log1p,slot_old_unit_profit_mod3,slot_old_unit_profit_mod7,slot_new_units_per_day,slot_new_units_per_day_abs_log1p,slot_new_units_per_day_is_even,slot_new_units_per_day_mod3,slot_new_units_per_day_mod5,slot_new_units_per_day_mod7,slot_new_units_per_day_mod10,slot_new_unit_profit,slot_new_unit_profit_abs_log1p,slot_new_unit_profit_is_even,slot_new_unit_profit_mod3,slot_new_unit_profit_mod5,slot_new_unit_profit_mod7,slot_new_unit_profit_mod10,slot_currency,gcd_all,n_multiple_pairs,y
5,10,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,2080,7.640603826393634,1,1,0,1,0,0,1,6,30.0
10,8,10,2.3978952727983707,1,1,0,3,0,440,6.089044875446846,2,6,28,3.367295829986474,1,1,3,0,8,220,5.3981627015177525,1,1,0,3,0,2,2,3,40.0
7,7,14,2.70805020110221,1,2,4,0,4,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,308,5.733341276897746,1,2,3,0,8,0,14,5,10.0
4,9,15,2.772588722239781,0,0,0,1,5,140,4.948759890378168,2,0,21,3.091042453358316,0,0,1,0,1,150,5.017279836814924,1,0,0,3,0,1,1,1,50.0
9,7,18,2.9444389791664403,1,0,3,4,8,220,5.3981627015177525,1,3,12,2.5649493574615367,1,0,2,5,2,429,6.063785208687608,0,0,4,2,9,2,1,0,30.0
3,1,19,2.995732273553991,0,1,4,5,9,120,4.795790545596741,0,1,19,2.995732273553991,0,1,4,5,9,132,4.890349128221754,1,0,2,6,2,2,1,1,10.0
7,1,18,2.9444389791664403,1,0,3,4,8,80,4.394449154672439,2,3,18,2.9444389791664403,1,0,3,4,8,104,4.653960350157523,1,2,4,6,4,3,2,1,30.0
6,3,15,2.772588722239781,0,0,0,1,5,440,6.089044875446846,2,6,10,2.3978952727983707,1,1,0,3,0,957,6.86484777797086,0,0,2,5,7,3,1,1,45.0
8,4,20,3.044522437723423,1,2,0,6,0,200,5.303304908059076,2,4,8,2.1972245773362196,1,2,3,1,8,700,6.55250788703459,1,1,0,0,0,0,4,3,40.0
6,6,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,2,10,2.3978952727983707,1,1,0,3,0,175,5.170483995038151,0,1,0,0,5,3,1,1,25.0
0,1,5,1.791759469228055,0,2,0,5,5,400,5.993961427306569,1,1,4,1.6094379124341003,1,1,4,4,4,700,6.55250788703459,1,1,0,0,0,3,1,4,40.0
2,7,14,2.70805020110221,1,2,4,0,4,120,4.795790545596741,0,1,21,3.091042453358316,0,0,1,0,1,120,4.795790545596741,1,0,0,1,0,0,1,1,50.0
6,4,5,1.791759469228055,0,2,0,5,5,500,6.2166061010848646,2,3,23,3.1780538303479458,0,2,3,2,3,125,4.836281906951478,0,2,0,6,5,1,1,3,15.0
8,7,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,2,1.0986122886681098,1,2,2,2,2,2860,7.95892649305011,1,1,0,4,0,3,1,3,10.0
8,3,19,2.995732273553991,0,1,4,5,9,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,1596,7.3758821482150125,1,0,1,0,6,2,1,4,5.0
3,6,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,2,0,23,3.1780538303479458,0,2,3,2,3,56,4.04305126783455,1,2,1,0,6,3,1,1,15.0
2,1,12,2.5649493574615367,1,0,2,5,2,160,5.081404364984463,1,6,7,2.0794415416798357,0,1,2,0,7,288,5.666426688112432,1,0,3,1,8,0,1,1,5.0
1,7,16,2.833213344056216,1,1,1,2,6,380,5.942799375126701,2,2,6,1.9459101490553132,1,0,1,6,6,1064,6.970730078143525,1,2,4,0,4,0,2,0,5.0
8,1,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,0,4,3,1.3862943611198906,0,0,3,3,3,231,5.44673737166631,0,0,1,0,1,2,1,3,5.0
4,1,12,2.5649493574615367,1,0,2,5,2,480,6.175867270105761,0,4,6,1.9459101490553132,1,0,1,6,6,1200,7.0909098220799835,1,0,0,3,0,0,6,5,25.0
9,7,17,2.8903717578961645,0,2,2,3,7,300,5.707110264748875,0,6,17,2.8903717578961645,0,2,2,3,7,375,5.929589143389895,0,0,0,4,5,1,1,1,25.0
9,6,14,2.70805020110221,1,2,4,0,4,180,5.198497031265826,0,5,30,3.4339872044851463,1,0,0,2,0,126,4.844187086458591,1,0,1,0,6,2,2,2,50.0
5,8,6,1.9459101490553132,1,0,1,6,6,260,5.564520407322694,2,1,26,3.295836866004329,1,2,1,5,6,87,4.477336814478207,0,0,2,3,7,0,1,1,45.0
6,5,5,1.791759469228055,0,2,0,5,5,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,580,6.364750756851911,1,1,0,6,0,2,5,5,45.0
6,1,13,2.6390573296152584,0,1,3,6,3,380,5.942799375126701,2,2,6,1.9459101490553132,1,0,1,6,6,988,6.8966943316227125,1,1,3,1,8,3,1,1,20.0
4,5,19,2.995732273553991,0,1,4,5,9,140,4.948759890378168,2,0,11,2.4849066497880004,0,2,1,4,1,266,5.58724865840025,1,2,1,0,6,0,1,1,10.0
9,0,7,2.0794415416798357,0,1,2,0,7,160,5.081404364984463,1,6,12,2.5649493574615367,1,0,2,5,2,112,4.727387818712341,1,1,2,0,2,3,1,1,20.0
7,3,19,2.995732273553991,0,1,4,5,9,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,1140,7.039660349862076,1,0,0,6,0,0,1,3,20.0
0,7,10,2.3978952727983707,1,1,0,3,0,380,5.942799375126701,2,2,20,3.044522437723423,1,2,0,6,0,266,5.58724865840025,1,2,1,0,6,0,2,3,40.0
2,10,9,2.302585092994046,0,0,4,2,9,140,4.948759890378168,2,0,9,2.302585092994046,0,0,4,2,9,161,5.087596335232384,0,2,1,0,1,1,1,1,15.0
7,7,19,2.995732273553991,0,1,4,5,9,480,6.175867270105761,0,4,8,2.1972245773362196,1,2,3,1,8,1596,7.3758821482150125,1,0,1,0,6,2,1,2,40.0
6,7,17,2.8903717578961645,0,2,2,3,7,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,680,6.523562306149512,1,2,0,1,0,2,1,1,50.0
5,4,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,8,2.1972245773362196,1,2,3,1,8,1232,7.117205503164344,1,2,2,0,2,1,8,4,40.0
0,9,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,0,4,7,2.0794415416798357,0,1,2,0,7,216,5.37989735354046,1,0,1,6,6,2,1,1,40.0
4,7,20,3.044522437723423,1,2,0,6,0,480,6.175867270105761,0,4,3,1.3862943611198906,0,0,3,3,3,3840,8.253488028345904,1,0,0,4,0,1,1,5,20.0
0,0,9,2.302585092994046,0,0,4,2,9,280,5.638354669333745,1,0,2,1.0986122886681098,1,2,2,2,2,1638,7.40184157874383,1,0,3,0,8,2,1,3,30.0
6,10,9,2.302585092994046,0,0,4,2,9,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,2700,7.901377353792616,1,0,0,5,0,0,1,4,25.0
2,7,11,2.4849066497880004,0,2,1,4,1,500,6.2166061010848646,2,3,15,2.772588722239781,0,0,0,1,5,440,6.089044875446846,1,2,0,6,0,2,1,1,20.0
10,0,20,3.044522437723423,1,2,0,6,0,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,1560,7.353081920515432,1,0,0,6,0,1,5,6,50.0
9,1,18,2.9444389791664403,1,0,3,4,8,300,5.707110264748875,0,6,1,0.6931471805599453,0,1,1,1,1,6750,8.81744592104187,1,0,0,2,0,0,1,4,25.0
8,8,15,2.772588722239781,0,0,0,1,5,360,5.8888779583328805,0,3,9,2.302585092994046,0,0,4,2,9,630,6.447305862541213,1,0,0,0,0,3,3,4,5.0
3,4,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,2,0,13,2.6390573296152584,0,1,3,6,3,224,5.41610040220442,1,2,4,0,4,0,1,1,30.0
5,7,18,2.9444389791664403,1,0,3,4,8,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,486,6.18826412308259,1,0,1,3,6,1,9,5,35.0
2,4,17,2.8903717578961645,0,2,2,3,7,500,6.2166061010848646,2,3,22,3.1354942159291497,1,1,2,1,2,425,6.054439346269371,0,2,0,5,5,1,1,1,10.0
7,2,17,2.8903717578961645,0,2,2,3,7,180,5.198497031265826,0,5,12,2.5649493574615367,1,0,2,5,2,357,5.8805329864007,0,0,2,0,7,0,1,2,40.0
4,4,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,0,1,8,2.1972245773362196,1,2,3,1,8,126,4.844187086458591,1,0,1,0,6,3,2,3,40.0
0,4,20,3.044522437723423,1,2,0,6,0,360,5.8888779583328805,0,3,29,3.4011973816621555,0,2,4,1,9,360,5.8888779583328805,1,0,0,3,0,1,1,3,45.0
9,3,9,2.302585092994046,0,0,4,2,9,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,0,3,0,450,6.111467339502679,1,0,0,2,0,3,1,3,25.0
8,7,18,2.9444389791664403,1,0,3,4,8,420,6.042632833682381,0,0,2,1.0986122886681098,1,2,2,2,2,4725,8.460834457746854,0,0,0,0,5,0,1,2,25.0
8,4,20,3.044522437723423,1,2,0,6,0,480,6.175867270105761,0,4,15,2.772588722239781,0,0,0,1,5,672,6.511745329644728,1,0,2,0,2,3,1,2,5.0
7,6,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,0,4,6,1.9459101490553132,1,0,1,6,6,91,4.5217885770490405,0,1,1,0,1,3,1,2,30.0
7,2,9,2.302585092994046,0,0,4,2,9,160,5.081404364984463,1,6,23,3.1780538303479458,0,2,3,2,3,72,4.290459441148391,1,0,2,2,2,2,1,1,15.0
1,9,10,2.3978952727983707,1,1,0,3,0,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,3510,8.163656176168432,1,0,0,3,0,3,1,5,35.0
2,10,10,2.3978952727983707,1,1,0,3,0,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,0,6,0,261,5.568344503761097,0,0,1,2,1,2,1,3,45.0
2,1,13,2.6390573296152584,0,1,3,6,3,460,6.133398042996649,1,5,11,2.4849066497880004,0,2,1,4,1,598,6.395261598115449,1,1,3,3,8,2,1,1,10.0
6,1,12,2.5649493574615367,1,0,2,5,2,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,5928,8.687610843707368,1,0,3,6,8,0,1,4,30.0
4,1,20,3.044522437723423,1,2,0,6,0,260,5.564520407322694,2,1,20,3.044522437723423,1,2,0,6,0,338,5.82600010738045,1,2,3,2,8,3,2,3,30.0
8,4,12,2.5649493574615367,1,0,2,5,2,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,324,5.783825182329737,1,0,4,2,4,2,1,2,35.0
10,7,19,2.995732273553991,0,1,4,5,9,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,10450,9.254452946594503,1,1,0,6,0,2,1,4,10.0
3,7,13,2.6390573296152584,0,1,3,6,3,360,5.8888779583328805,0,3,27,3.332204510175204,0,0,2,6,7,234,5.459585514144159,1,0,4,3,4,1,1,1,35.0
7,0,10,2.3978952727983707,1,1,0,3,0,480,6.175867270105761,0,4,25,3.258096538021482,0,1,0,4,5,240,5.484796933490655,1,0,0,2,0,0,5,3,25.0
7,1,11,2.4849066497880004,0,2,1,4,1,340,5.831882477283517,1,4,17,2.8903717578961645,0,2,2,3,7,319,5.768320995793772,0,1,4,4,9,3,1,2,45.0
10,7,19,2.995732273553991,0,1,4,5,9,80,4.394449154672439,2,3,19,2.995732273553991,0,1,4,5,9,88,4.48863636973214,1,1,3,4,8,1,1,1,10.0
0,10,10,2.3978952727983707,1,1,0,3,0,360,5.8888779583328805,0,3,9,2.302585092994046,0,0,4,2,9,420,6.042632833682381,1,0,0,0,0,1,1,3,5.0
8,1,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,2,3,7,2.0794415416798357,0,1,2,0,7,625,6.439350371100098,0,1,0,2,5,3,1,1,25.0
10,9,18,2.9444389791664403,1,0,3,4,8,140,4.948759890378168,2,0,1,0.6931471805599453,0,1,1,1,1,3402,8.132412674500905,1,0,2,0,2,1,1,4,35.0
1,5,12,2.5649493574615367,1,0,2,5,2,420,6.042632833682381,0,0,12,2.5649493574615367,1,0,2,5,2,588,6.3784261836515865,1,0,3,0,8,1,12,5,40.0
2,10,14,2.70805020110221,1,2,4,0,4,140,4.948759890378168,2,0,2,1.0986122886681098,1,2,2,2,2,1225,7.111512116496157,0,1,0,0,5,3,1,3,25.0
9,0,13,2.6390573296152584,0,1,3,6,3,120,4.795790545596741,0,1,2,1.0986122886681098,1,2,2,2,2,1170,7.065613363597717,1,0,0,1,0,1,1,3,50.0
1,6,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,2,0,4,1.6094379124341003,1,1,4,4,4,343,5.840641657373398,0,1,3,0,3,1,1,3,40.0
7,1,11,2.4849066497880004,0,2,1,4,1,260,5.564520407322694,2,1,30,3.4339872044851463,1,0,0,2,0,143,4.969813299576001,0,2,3,3,3,2,1,1,50.0
6,4,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,0,28,3.367295829986474,1,1,3,0,8,88,4.48863636973214,1,1,3,4,8,2,4,3,10.0
0,0,16,2.833213344056216,1,1,1,2,6,80,4.394449154672439,2,3,4,1.6094379124341003,1,1,4,4,4,352,5.8664680569332965,1,1,2,2,2,2,4,5,10.0
2,1,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,2,2,19,2.995732273553991,0,1,4,5,9,115,4.7535901911063645,0,1,0,3,5,3,1,3,15.0
7,1,14,2.70805020110221,1,2,4,0,4,460,6.133398042996649,1,5,2,1.0986122886681098,1,2,2,2,2,4025,8.300528606199737,0,2,0,0,5,1,1,2,25.0
6,0,18,2.9444389791664403,1,0,3,4,8,240,5.484796933490655,0,2,6,1.9459101490553132,1,0,1,6,6,756,6.6293632534374485,1,0,1,0,6,3,6,4,5.0
5,0,12,2.5649493574615367,1,0,2,5,2,460,6.133398042996649,1,5,6,1.9459101490553132,1,0,1,6,6,1334,7.19668657083435,1,2,4,4,4,0,2,1,45.0
10,10,13,2.6390573296152584,0,1,3,6,3,420,6.042632833682381,0,0,27,3.332204510175204,0,0,2,6,7,273,5.6131281063880705,0,0,3,0,3,0,1,1,35.0
4,4,14,2.70805020110221,1,2,4,0,4,160,5.081404364984463,1,6,16,2.833213344056216,1,1,1,2,6,154,5.043425116919247,1,1,4,0,4,2,2,2,10.0
1,8,20,3.044522437723423,1,2,0,6,0,140,4.948759890378168,2,0,10,2.3978952727983707,1,1,0,3,0,392,5.973809611869261,1,2,2,0,2,1,2,3,40.0
10,8,11,2.4849066497880004,0,2,1,4,1,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,6875,8.83579236650274,0,2,0,1,5,0,1,4,25.0
0,10,19,2.995732273553991,0,1,4,5,9,160,5.081404364984463,1,6,3,1.3862943611198906,0,0,3,3,3,1064,6.970730078143525,1,2,4,0,4,3,1,1,5.0
6,5,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,0,1,7,2.0794415416798357,0,1,2,0,7,360,5.8888779583328805,1,0,0,3,0,0,1,3,5.0
1,0,6,1.9459101490553132,1,0,1,6,6,100,4.61512051684126,1,2,1,0.6931471805599453,0,1,1,1,1,840,6.734591659972948,1,0,0,0,0,3,1,4,40.0
4,8,15,2.772588722239781,0,0,0,1,5,100,4.61512051684126,1,2,29,3.4011973816621555,0,2,4,1,9,75,4.330733340286331,0,0,0,5,5,2,1,1,45.0
5,9,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,0,4,2,1.0986122886681098,1,2,2,2,2,546,6.304448802421981,1,0,1,0,6,3,2,4,30.0
2,3,19,2.995732273553991,0,1,4,5,9,400,5.993961427306569,1,1,8,2.1972245773362196,1,2,3,1,8,1045,6.952728644624869,0,1,0,2,5,1,1,2,10.0
2,1,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,0,3,0,300,5.707110264748875,1,0,0,6,0,0,10,5,25.0
1,2,11,2.4849066497880004,0,2,1,4,1,260,5.564520407322694,2,1,3,1.3862943611198906,0,0,3,3,3,1144,7.0431599159883405,1,1,4,3,4,3,1,1,20.0
4,3,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,0,4,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,1,3,2,50.0
7,8,20,3.044522437723423,1,2,0,6,0,340,5.831882477283517,1,4,17,2.8903717578961645,0,2,2,3,7,440,6.089044875446846,1,2,0,6,0,0,1,3,10.0
1,6,18,2.9444389791664403,1,0,3,4,8,380,5.942799375126701,2,2,6,1.9459101490553132,1,0,1,6,6,1254,7.134890851565884,1,0,4,1,4,3,2,2,10.0
1,0,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,290,5.673323267171493,1,2,0,3,0,3,1,3,45.0
8,4,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,0,4,21,3.091042453358316,0,0,1,0,1,52,3.970291913552122,1,1,2,3,2,0,1,0,30.0
8,3,11,2.4849066497880004,0,2,1,4,1,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,1012,6.920671504248683,1,1,2,4,2,1,1,4,15.0
10,8,13,2.6390573296152584,0,1,3,6,3,440,6.089044875446846,2,6,1,0.6931471805599453,0,1,1,1,1,8294,9.023408202624545,1,2,4,6,4,3,1,4,45.0
7,2,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,0,4,3,1.3862943611198906,0,0,3,3,3,375,5.929589143389895,0,0,0,4,5,2,3,5,25.0
2,1,18,2.9444389791664403,1,0,3,4,8,440,6.089044875446846,2,6,18,2.9444389791664403,1,0,3,4,8,638,6.459904454377535,1,2,3,1,8,3,2,1,45.0
8,0,14,2.70805020110221,1,2,4,0,4,300,5.707110264748875,0,6,2,1.0986122886681098,1,2,2,2,2,2625,7.873217054862741,0,0,0,0,5,1,1,2,25.0
10,7,18,2.9444389791664403,1,0,3,4,8,340,5.831882477283517,1,4,8,2.1972245773362196,1,2,3,1,8,918,6.823286122355687,1,0,3,1,8,1,2,1,20.0
1,6,17,2.8903717578961645,0,2,2,3,7,420,6.042632833682381,0,0,17,2.8903717578961645,0,2,2,3,7,483,6.182084906716632,0,0,3,0,3,0,1,1,15.0
9,8,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,2,3,13,2.6390573296152584,0,1,3,6,3,160,5.081404364984463,1,1,0,6,0,2,1,3,30.0
2,2,14,2.70805020110221,1,2,4,0,4,440,6.089044875446846,2,6,2,1.0986122886681098,1,2,2,2,2,3696,8.215276958936633,1,0,1,0,6,1,2,4,20.0
3,0,12,2.5649493574615367,1,0,2,5,2,420,6.042632833682381,0,0,6,1.9459101490553132,1,0,1,6,6,1092,6.996681488176539,1,0,2,0,2,0,6,5,30.0
3,0,15,2.772588722239781,0,0,0,1,5,280,5.638354669333745,1,0,15,2.772588722239781,0,0,0,1,5,392,5.973809611869261,1,2,2,0,2,1,1,1,40.0
1,2,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,2,2,1.0986122886681098,1,2,2,2,2,825,6.716594773520978,0,0,0,6,5,1,1,2,50.0
10,0,14,2.70805020110221,1,2,4,0,4,240,5.484796933490655,0,2,3,1.3862943611198906,0,0,3,3,3,1400,7.244941546337007,1,2,0,0,0,1,1,2,25.0
1,1,12,2.5649493574615367,1,0,2,5,2,180,5.198497031265826,0,5,24,3.2188758248682006,1,0,4,3,4,99,4.605170185988092,0,0,4,1,9,3,3,2,10.0
2,10,5,1.791759469228055,0,2,0,5,5,220,5.3981627015177525,1,3,2,1.0986122886681098,1,2,2,2,2,605,6.406879986069314,0,2,0,3,5,2,1,3,10.0
7,8,10,2.3978952727983707,1,1,0,3,0,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,572,6.35088571671474,1,2,2,5,2,1,1,3,10.0
4,0,16,2.833213344056216,1,1,1,2,6,120,4.795790545596741,0,1,4,1.6094379124341003,1,1,4,4,4,552,6.315358001522335,1,0,2,6,2,2,4,3,15.0
0,9,11,2.4849066497880004,0,2,1,4,1,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,6600,8.79497643168877,1,0,0,6,0,3,1,4,20.0
8,5,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,0,1,2,1.0986122886681098,1,2,2,2,2,957,6.86484777797086,0,0,2,5,7,3,1,2,45.0
2,6,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,0,1,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,1,0,0,5,0,0,1,1,50.0
6,1,11,2.4849066497880004,0,2,1,4,1,340,5.831882477283517,1,4,22,3.1354942159291497,1,1,2,1,2,255,5.545177444479562,0,0,0,3,5,1,1,1,50.0
8,7,8,2.1972245773362196,1,2,3,1,8,400,5.993961427306569,1,1,25,3.258096538021482,0,1,0,4,5,192,5.262690188904886,1,0,2,3,2,0,1,3,50.0
3,1,18,2.9444389791664403,1,0,3,4,8,460,6.133398042996649,1,5,9,2.302585092994046,0,0,4,2,9,1196,7.087573705557973,1,2,1,6,6,2,1,1,30.0
3,6,17,2.8903717578961645,0,2,2,3,7,400,5.993961427306569,1,1,12,2.5649493574615367,1,0,2,5,2,595,6.39024066706535,0,1,0,0,5,2,1,1,5.0
5,9,19,2.995732273553991,0,1,4,5,9,380,5.942799375126701,2,2,24,3.2188758248682006,1,0,4,3,4,361,5.8916442118257715,0,1,1,4,1,3,1,2,20.0
6,1,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,120,4.795790545596741,1,0,0,1,0,3,2,3,10.0
6,9,15,2.772588722239781,0,0,0,1,5,380,5.942799375126701,2,2,15,2.772588722239781,0,0,0,1,5,494,6.20455776256869,1,2,4,4,4,2,1,1,30.0
8,2,8,2.1972245773362196,1,2,3,1,8,380,5.942799375126701,2,2,8,2.1972245773362196,1,2,3,1,8,437,6.082218910376446,0,2,2,3,7,3,1,1,15.0
5,9,11,2.4849066497880004,0,2,1,4,1,140,4.948759890378168,2,0,25,3.258096538021482,0,1,0,4,5,77,4.356708826689592,0,2,2,0,7,2,1,1,25.0
2,3,14,2.70805020110221,1,2,4,0,4,340,5.831882477283517,1,4,21,3.091042453358316,0,0,1,0,1,306,5.726847747587197,1,0,1,5,6,2,1,0,35.0
9,7,7,2.0794415416798357,0,1,2,0,7,300,5.707110264748875,0,6,15,2.772588722239781,0,0,0,1,5,147,4.997212273764115,0,0,2,0,7,2,1,2,5.0
6,3,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,2,0,23,3.1780538303479458,0,2,3,2,3,49,3.912023005428146,0,1,4,0,9,0,1,2,15.0
10,2,9,2.302585092994046,0,0,4,2,9,480,6.175867270105761,0,4,27,3.332204510175204,0,0,2,6,7,224,5.41610040220442,1,2,4,0,4,3,1,1,40.0
5,10,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,0,4,3,1.3862943611198906,0,0,3,3,3,240,5.484796933490655,1,0,0,2,0,2,1,4,50.0
2,3,9,2.302585092994046,0,0,4,2,9,340,5.831882477283517,1,4,5,1.791759469228055,0,2,0,5,5,918,6.823286122355687,1,0,3,1,8,2,1,2,50.0
2,4,13,2.6390573296152584,0,1,3,6,3,280,5.638354669333745,1,0,3,1.3862943611198906,0,0,3,3,3,1274,7.150701457592526,1,2,4,0,4,2,1,1,5.0
8,1,18,2.9444389791664403,1,0,3,4,8,360,5.8888779583328805,0,3,21,3.091042453358316,0,0,1,0,1,432,6.07073772800249,1,0,2,5,2,3,3,2,40.0
8,2,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,2,3,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,1,4,5,25.0
5,6,15,2.772588722239781,0,0,0,1,5,460,6.133398042996649,1,5,23,3.1780538303479458,0,2,3,2,3,375,5.929589143389895,0,0,0,4,5,0,1,2,25.0
5,3,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,3,15,2.772588722239781,0,0,0,1,5,132,4.890349128221754,1,0,2,6,2,2,1,1,50.0
3,0,11,2.4849066497880004,0,2,1,4,1,320,5.771441123130016,2,5,13,2.6390573296152584,0,1,3,6,3,352,5.8664680569332965,1,1,2,2,2,0,1,1,30.0
9,2,11,2.4849066497880004,0,2,1,4,1,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,3872,8.261784679514752,1,2,2,1,2,2,1,4,10.0
3,8,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,135,4.912654885736052,0,0,0,2,5,2,5,4,50.0
8,2,11,2.4849066497880004,0,2,1,4,1,80,4.394449154672439,2,3,4,1.6094379124341003,1,1,4,4,4,275,5.62040086571715,0,2,0,2,5,0,1,2,25.0
10,6,20,3.044522437723423,1,2,0,6,0,420,6.042632833682381,0,0,2,1.0986122886681098,1,2,2,2,2,4830,8.482808764554406,1,0,0,0,0,0,2,4,15.0
8,3,18,2.9444389791664403,1,0,3,4,8,200,5.303304908059076,2,4,30,3.4339872044851463,1,0,0,2,0,150,5.017279836814924,1,0,0,3,0,0,2,1,25.0
5,3,7,2.0794415416798357,0,1,2,0,7,380,5.942799375126701,2,2,13,2.6390573296152584,0,1,3,6,3,266,5.58724865840025,1,2,1,0,6,2,1,1,30.0
3,8,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,2,5,1.791759469228055,0,2,0,5,5,294,5.68697535633982,1,0,4,0,4,2,1,2,5.0
7,0,14,2.70805020110221,1,2,4,0,4,140,4.948759890378168,2,0,6,1.9459101490553132,1,0,1,6,6,441,6.091309882077698,0,0,1,0,1,3,1,1,35.0
4,10,6,1.9459101490553132,1,0,1,6,6,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,156,5.056245805348308,1,0,1,2,6,2,1,3,30.0
0,0,20,3.044522437723423,1,2,0,6,0,460,6.133398042996649,1,5,16,2.833213344056216,1,1,1,2,6,690,6.53813982376767,1,0,0,4,0,0,2,1,20.0
2,8,20,3.044522437723423,1,2,0,6,0,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,11340,9.33617975681533,1,0,0,0,0,3,1,6,35.0
3,1,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,2,4,11,2.4849066497880004,0,2,1,4,1,160,5.081404364984463,1,1,0,6,0,3,1,2,10.0
3,1,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,480,6.175867270105761,1,0,0,4,0,2,2,5,20.0
4,7,15,2.772588722239781,0,0,0,1,5,160,5.081404364984463,1,6,9,2.302585092994046,0,0,4,2,9,320,5.771441123130016,1,2,0,5,0,1,1,1,20.0
10,7,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,2,3,1.3862943611198906,0,0,3,3,3,330,5.802118375377063,1,0,0,1,0,0,1,2,10.0
9,2,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,0,4,6,1.9459101490553132,1,0,1,6,6,176,5.176149732573829,1,2,1,1,6,2,2,2,10.0
