slot_num_people,slot_num_people_abs_log1p,slot_num_people_is_even,slot_num_people_mod3,slot_num_people_mod5,slot_num_people_mod7,slot_num_people_mod10,slot_payer_name,slot_currency,slot_total_bill,slot_total_bill_abs_log1p,slot_total_bill_mod3,slot_total_bill_mod7,slot_tip_percent,slot_tip_percent_abs_log1p,slot_tip_percent_is_even,slot_tip_percent_mod3,slot_tip_percent_mod5,slot_tip_percent_mod7,slot_tip_percent_mod10,gcd_all,n_multiple_pairs,y
5,1.791759469228055,0,2,0,5,5,4,3,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,0,2,0,5,3,210.0
4,1.6094379124341003,1,1,4,4,4,4,0,740,6.608000625296087,2,5,18,2.9444389791664403,1,0,3,4,8,2,1,318.2
2,1.0986122886681098,1,2,2,2,2,3,1,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,1,2,220.0
6,1.9459101490553132,1,0,1,6,6,5,3,1080,6.985641817639208,0,2,20,3.044522437723423,1,2,0,6,0,2,2,396.0
3,1.3862943611198906,0,0,3,3,3,5,3,180,5.198497031265826,0,5,5,1.791759469228055,0,2,0,5,5,1,2,69.0
2,1.0986122886681098,1,2,2,2,2,2,1,100,4.61512051684126,1,2,15,2.772588722239781,0,0,0,1,5,1,1,65.0
2,1.0986122886681098,1,2,2,2,2,2,3,600,6.398594934535208,0,5,30,3.4339872044851463,1,0,0,2,0,2,3,480.0
2,1.0986122886681098,1,2,2,2,2,0,2,620,6.431331081933479,2,4,30,3.4339872044851463,1,0,0,2,0,2,2,496.0
5,1.791759469228055,0,2,0,5,5,6,1,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,5,3,50.0
6,1.9459101490553132,1,0,1,6,6,2,2,1620,7.390798521735676,0,3,15,2.772588722239781,0,0,0,1,5,3,2,513.0
4,1.6094379124341003,1,1,4,4,4,4,3,400,5.993961427306569,1,1,15,2.772588722239781,0,0,0,1,5,1,1,160.0
3,1.3862943611198906,0,0,3,3,3,0,2,660,6.493753839851686,0,2,5,1.791759469228055,0,2,0,5,5,1,2,253.0
6,1.9459101490553132,1,0,1,6,6,4,0,1860,7.528869256642251,0,5,5,1.791759469228055,0,2,0,5,5,1,2,403.0
5,1.791759469228055,0,2,0,5,5,2,1,200,5.303304908059076,2,4,20,3.044522437723423,1,2,0,6,0,5,3,80.0
6,1.9459101490553132,1,0,1,6,6,1,3,1080,6.985641817639208,0,2,20,3.044522437723423,1,2,0,6,0,2,2,396.0
5,1.791759469228055,0,2,0,5,5,7,1,320,5.771441123130016,2,5,18,2.9444389791664403,1,0,3,4,8,1,1,121.6
3,1.3862943611198906,0,0,3,3,3,7,1,600,6.398594934535208,0,5,20,3.044522437723423,1,2,0,6,0,1,2,320.0
6,1.9459101490553132,1,0,1,6,6,6,2,1560,7.353081920515432,0,6,15,2.772588722239781,0,0,0,1,5,3,2,494.0
5,1.791759469228055,0,2,0,5,5,5,2,60,4.110873864173311,0,4,10,2.3978952727983707,1,1,0,3,0,5,3,18.0
3,1.3862943611198906,0,0,3,3,3,6,0,900,6.803505257608338,0,4,5,1.791759469228055,0,2,0,5,5,1,2,345.0
5,1.791759469228055,0,2,0,5,5,7,0,600,6.398594934535208,0,5,22,3.1354942159291497,1,1,2,1,2,1,1,252.0
5,1.791759469228055,0,2,0,5,5,3,1,620,6.431331081933479,2,4,25,3.258096538021482,0,1,0,4,5,5,2,279.0
5,1.791759469228055,0,2,0,5,5,3,1,180,5.198497031265826,0,5,25,3.258096538021482,0,1,0,4,5,5,2,81.0
5,1.791759469228055,0,2,0,5,5,6,2,460,6.133398042996649,1,5,10,2.3978952727983707,1,1,0,3,0,5,3,138.0
5,1.791759469228055,0,2,0,5,5,0,0,780,6.660575149839686,0,3,5,1.791759469228055,0,2,0,5,5,5,3,195.0
5,1.791759469228055,0,2,0,5,5,4,2,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,1,2,136.8
3,1.3862943611198906,0,0,3,3,3,5,0,1560,7.353081920515432,0,6,25,3.258096538021482,0,1,0,4,5,1,1,910.0
2,1.0986122886681098,1,2,2,2,2,5,2,560,6.329720905522696,2,0,10,2.3978952727983707,1,1,0,3,0,2,3,336.0
5,1.791759469228055,0,2,0,5,5,0,0,220,5.3981627015177525,1,3,10,2.3978952727983707,1,1,0,3,0,5,3,66.0
4,1.6094379124341003,1,1,4,4,4,5,1,680,6.523562306149512,2,1,30,3.4339872044851463,1,0,0,2,0,2,1,374.0
4,1.6094379124341003,1,1,4,4,4,1,2,640,6.46302945692067,1,3,22,3.1354942159291497,1,1,2,1,2,2,1,300.8
5,1.791759469228055,0,2,0,5,5,0,2,60,4.110873864173311,0,4,20,3.044522437723423,1,2,0,6,0,5,3,24.0
2,1.0986122886681098,1,2,2,2,2,0,1,220,5.3981627015177525,1,3,25,3.258096538021482,0,1,0,4,5,1,1,165.0
4,1.6094379124341003,1,1,4,4,4,2,0,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,4,3,261.0
3,1.3862943611198906,0,0,3,3,3,6,3,180,5.198497031265826,0,5,20,3.044522437723423,1,2,0,6,0,1,2,96.0
3,1.3862943611198906,0,0,3,3,3,4,2,540,6.293419278846481,0,1,18,2.9444389791664403,1,0,3,4,8,3,3,277.2
5,1.791759469228055,0,2,0,5,5,3,0,540,6.293419278846481,0,1,30,3.4339872044851463,1,0,0,2,0,5,3,270.0
3,1.3862943611198906,0,0,3,3,3,6,1,2100,7.650168700845001,0,0,10,2.3978952727983707,1,1,0,3,0,1,2,910.0
6,1.9459101490553132,1,0,1,6,6,4,3,1080,6.985641817639208,0,2,30,3.4339872044851463,1,0,0,2,0,6,3,504.0
3,1.3862943611198906,0,0,3,3,3,5,1,2220,7.7057128238944275,0,1,10,2.3978952727983707,1,1,0,3,0,1,2,962.0
3,1.3862943611198906,0,0,3,3,3,1,0,1920,7.560601162768557,0,2,18,2.9444389791664403,1,0,3,4,8,3,2,985.6
5,1.791759469228055,0,2,0,5,5,0,2,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,327.6
5,1.791759469228055,0,2,0,5,5,0,2,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,5,3,60.0
5,1.791759469228055,0,2,0,5,5,0,3,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,0,6,0,5,3,88.0
4,1.6094379124341003,1,1,4,4,4,4,1,40,3.713572066704308,1,5,25,3.258096538021482,0,1,0,4,5,1,1,20.0
5,1.791759469228055,0,2,0,5,5,6,3,400,5.993961427306569,1,1,25,3.258096538021482,0,1,0,4,5,5,3,180.0
5,1.791759469228055,0,2,0,5,5,1,2,740,6.608000625296087,2,5,15,2.772588722239781,0,0,0,1,5,5,2,259.0
2,1.0986122886681098,1,2,2,2,2,5,2,140,4.948759890378168,2,0,22,3.1354942159291497,1,1,2,1,2,2,2,100.8
3,1.3862943611198906,0,0,3,3,3,1,0,1020,6.928537818164665,0,5,10,2.3978952727983707,1,1,0,3,0,1,2,442.0
4,1.6094379124341003,1,1,4,4,4,2,0,400,5.993961427306569,1,1,20,3.044522437723423,1,2,0,6,0,4,3,180.0
3,1.3862943611198906,0,0,3,3,3,0,3,1380,7.2305631534092925,0,1,10,2.3978952727983707,1,1,0,3,0,1,2,598.0
4,1.6094379124341003,1,1,4,4,4,6,2,460,6.133398042996649,1,5,22,3.1354942159291497,1,1,2,1,2,2,1,216.2
2,1.0986122886681098,1,2,2,2,2,2,0,280,5.638354669333745,1,0,25,3.258096538021482,0,1,0,4,5,1,1,210.0
3,1.3862943611198906,0,0,3,3,3,1,1,1860,7.528869256642251,0,5,25,3.258096538021482,0,1,0,4,5,1,1,1085.0
3,1.3862943611198906,0,0,3,3,3,6,2,2160,7.6783263565068856,0,4,15,2.772588722239781,0,0,0,1,5,3,3,1044.0
3,1.3862943611198906,0,0,3,3,3,3,2,1320,7.186144304522325,0,4,15,2.772588722239781,0,0,0,1,5,3,3,638.0
2,1.0986122886681098,1,2,2,2,2,5,2,560,6.329720905522696,2,0,5,1.791759469228055,0,2,0,5,5,1,2,308.0
5,1.791759469228055,0,2,0,5,5,1,2,740,6.608000625296087,2,5,22,3.1354942159291497,1,1,2,1,2,1,1,310.8
5,1.791759469228055,0,2,0,5,5,3,2,80,4.394449154672439,2,3,10,2.3978952727983707,1,1,0,3,0,5,3,24.0
4,1.6094379124341003,1,1,4,4,4,5,3,400,5.993961427306569,1,1,25,3.258096538021482,0,1,0,4,5,1,2,200.0
6,1.9459101490553132,1,0,1,6,6,6,1,2160,7.6783263565068856,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,835.2
5,1.791759469228055,0,2,0,5,5,1,3,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,0,3,0,5,3,120.0
4,1.6094379124341003,1,1,4,4,4,1,1,600,6.398594934535208,0,5,18,2.9444389791664403,1,0,3,4,8,2,1,258.0
4,1.6094379124341003,1,1,4,4,4,5,3,260,5.564520407322694,2,1,20,3.044522437723423,1,2,0,6,0,4,3,117.0
2,1.0986122886681098,1,2,2,2,2,1,3,320,5.771441123130016,2,5,30,3.4339872044851463,1,0,0,2,0,2,2,256.0
6,1.9459101490553132,1,0,1,6,6,5,0,1320,7.186144304522325,0,4,5,1.791759469228055,0,2,0,5,5,1,2,286.0
6,1.9459101490553132,1,0,1,6,6,6,0,1140,7.039660349862076,0,6,30,3.4339872044851463,1,0,0,2,0,6,3,532.0
5,1.791759469228055,0,2,0,5,5,0,3,380,5.942799375126701,2,2,30,3.4339872044851463,1,0,0,2,0,5,2,190.0
6,1.9459101490553132,1,0,1,6,6,0,2,420,6.042632833682381,0,0,22,3.1354942159291497,1,1,2,1,2,2,1,162.4
4,1.6094379124341003,1,1,4,4,4,7,3,200,5.303304908059076,2,4,18,2.9444389791664403,1,0,3,4,8,2,1,86.0
2,1.0986122886681098,1,2,2,2,2,5,1,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,1,2,78.0
6,1.9459101490553132,1,0,1,6,6,7,1,1920,7.560601162768557,0,2,22,3.1354942159291497,1,1,2,1,2,2,1,742.4
4,1.6094379124341003,1,1,4,4,4,6,2,780,6.660575149839686,0,3,10,2.3978952727983707,1,1,0,3,0,2,2,273.0
5,1.791759469228055,0,2,0,5,5,5,1,680,6.523562306149512,2,1,30,3.4339872044851463,1,0,0,2,0,5,2,340.0
4,1.6094379124341003,1,1,4,4,4,1,0,760,6.634633357861686,1,4,18,2.9444389791664403,1,0,3,4,8,2,1,326.8
2,1.0986122886681098,1,2,2,2,2,2,1,500,6.2166061010848646,2,3,30,3.4339872044851463,1,0,0,2,0,2,2,400.0
5,1.791759469228055,0,2,0,5,5,0,0,140,4.948759890378168,2,0,30,3.4339872044851463,1,0,0,2,0,5,2,70.0
6,1.9459101490553132,1,0,1,6,6,3,1,900,6.803505257608338,0,4,18,2.9444389791664403,1,0,3,4,8,6,3,312.0
4,1.6094379124341003,1,1,4,4,4,0,2,300,5.707110264748875,0,6,25,3.258096538021482,0,1,0,4,5,1,2,150.0
5,1.791759469228055,0,2,0,5,5,5,3,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,0,2,0,5,3,210.0
6,1.9459101490553132,1,0,1,6,6,1,3,1440,7.273092595999522,0,5,20,3.044522437723423,1,2,0,6,0,2,2,528.0
4,1.6094379124341003,1,1,4,4,4,7,1,60,4.110873864173311,0,4,20,3.044522437723423,1,2,0,6,0,4,3,27.0
2,1.0986122886681098,1,2,2,2,2,1,0,560,6.329720905522696,2,0,20,3.044522437723423,1,2,0,6,0,2,3,392.0
4,1.6094379124341003,1,1,4,4,4,1,0,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,0,3,0,2,2,84.0
2,1.0986122886681098,1,2,2,2,2,6,2,760,6.634633357861686,1,4,20,3.044522437723423,1,2,0,6,0,2,3,532.0
4,1.6094379124341003,1,1,4,4,4,5,1,660,6.493753839851686,0,2,15,2.772588722239781,0,0,0,1,5,1,2,264.0
2,1.0986122886681098,1,2,2,2,2,5,2,160,5.081404364984463,1,6,10,2.3978952727983707,1,1,0,3,0,2,3,96.0
5,1.791759469228055,0,2,0,5,5,4,0,60,4.110873864173311,0,4,25,3.258096538021482,0,1,0,4,5,5,2,27.0
3,1.3862943611198906,0,0,3,3,3,4,2,960,6.8679744089702925,0,1,15,2.772588722239781,0,0,0,1,5,3,3,464.0
4,1.6094379124341003,1,1,4,4,4,1,2,60,4.110873864173311,0,4,30,3.4339872044851463,1,0,0,2,0,2,2,33.0
3,1.3862943611198906,0,0,3,3,3,1,0,1500,7.313886831633462,0,2,5,1.791759469228055,0,2,0,5,5,1,2,575.0
6,1.9459101490553132,1,0,1,6,6,5,0,1380,7.2305631534092925,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,533.6
5,1.791759469228055,0,2,0,5,5,1,0,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,0,3,0,5,3,162.0
5,1.791759469228055,0,2,0,5,5,0,3,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,5,3,65.0
6,1.9459101490553132,1,0,1,6,6,0,0,1200,7.0909098220799835,0,3,5,1.791759469228055,0,2,0,5,5,1,2,260.0
5,1.791759469228055,0,2,0,5,5,4,2,240,5.484796933490655,0,2,20,3.044522437723423,1,2,0,6,0,5,3,96.0
2,1.0986122886681098,1,2,2,2,2,3,3,80,4.394449154672439,2,3,30,3.4339872044851463,1,0,0,2,0,2,2,64.0
3,1.3862943611198906,0,0,3,3,3,5,3,1020,6.928537818164665,0,5,18,2.9444389791664403,1,0,3,4,8,3,2,523.6
5,1.791759469228055,0,2,0,5,5,3,2,360,5.8888779583328805,0,3,10,2.3978952727983707,1,1,0,3,0,5,3,108.0
4,1.6094379124341003,1,1,4,4,4,3,0,100,4.61512051684126,1,2,22,3.1354942159291497,1,1,2,1,2,2,1,47.0
5,1.791759469228055,0,2,0,5,5,0,3,680,6.523562306149512,2,1,5,1.791759469228055,0,2,0,5,5,5,3,170.0
2,1.0986122886681098,1,2,2,2,2,1,2,300,5.707110264748875,0,6,5,1.791759469228055,0,2,0,5,5,1,2,165.0
6,1.9459101490553132,1,0,1,6,6,7,3,120,4.795790545596741,0,1,25,3.258096538021482,0,1,0,4,5,1,1,50.0
3,1.3862943611198906,0,0,3,3,3,6,3,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,3,3,203.0
4,1.6094379124341003,1,1,4,4,4,2,1,620,6.431331081933479,2,4,25,3.258096538021482,0,1,0,4,5,1,1,310.0
6,1.9459101490553132,1,0,1,6,6,3,0,1920,7.560601162768557,0,2,15,2.772588722239781,0,0,0,1,5,3,2,608.0
2,1.0986122886681098,1,2,2,2,2,6,3,280,5.638354669333745,1,0,22,3.1354942159291497,1,1,2,1,2,2,2,201.6
5,1.791759469228055,0,2,0,5,5,3,3,680,6.523562306149512,2,1,15,2.772588722239781,0,0,0,1,5,5,2,238.0
3,1.3862943611198906,0,0,3,3,3,7,3,1020,6.928537818164665,0,5,25,3.258096538021482,0,1,0,4,5,1,1,595.0
2,1.0986122886681098,1,2,2,2,2,7,1,660,6.493753839851686,0,2,18,2.9444389791664403,1,0,3,4,8,2,2,448.8
3,1.3862943611198906,0,0,3,3,3,1,1,960,6.8679744089702925,0,1,10,2.3978952727983707,1,1,0,3,0,1,2,416.0
6,1.9459101490553132,1,0,1,6,6,3,3,1020,6.928537818164665,0,5,20,3.044522437723423,1,2,0,6,0,2,2,374.0
5,1.791759469228055,0,2,0,5,5,0,3,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,5,3,42.0
6,1.9459101490553132,1,0,1,6,6,5,2,1800,7.496097345175956,0,1,15,2.772588722239781,0,0,0,1,5,3,2,570.0
2,1.0986122886681098,1,2,2,2,2,2,2,300,5.707110264748875,0,6,20,3.044522437723423,1,2,0,6,0,2,3,210.0
5,1.791759469228055,0,2,0,5,5,5,0,320,5.771441123130016,2,5,20,3.044522437723423,1,2,0,6,0,5,3,128.0
6,1.9459101490553132,1,0,1,6,6,0,2,960,6.8679744089702925,0,1,10,2.3978952727983707,1,1,0,3,0,2,2,256.0
3,1.3862943611198906,0,0,3,3,3,0,3,600,6.398594934535208,0,5,25,3.258096538021482,0,1,0,4,5,1,2,350.0
3,1.3862943611198906,0,0,3,3,3,7,1,1140,7.039660349862076,0,6,10,2.3978952727983707,1,1,0,3,0,1,2,494.0
4,1.6094379124341003,1,1,4,4,4,4,0,640,6.46302945692067,1,3,22,3.1354942159291497,1,1,2,1,2,2,1,300.8
3,1.3862943611198906,0,0,3,3,3,1,3,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,431.6
3,1.3862943611198906,0,0,3,3,3,5,0,2340,7.75833346749091,0,2,20,3.044522437723423,1,2,0,6,0,1,2,1248.0
4,1.6094379124341003,1,1,4,4,4,2,0,100,4.61512051684126,1,2,18,2.9444389791664403,1,0,3,4,8,2,1,43.0
2,1.0986122886681098,1,2,2,2,2,6,0,720,6.580639137284949,0,6,15,2.772588722239781,0,0,0,1,5,1,2,468.0
6,1.9459101490553132,1,0,1,6,6,2,1,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,0,3,0,2,2,240.0
4,1.6094379124341003,1,1,4,4,4,4,0,380,5.942799375126701,2,2,30,3.4339872044851463,1,0,0,2,0,2,1,209.0
3,1.3862943611198906,0,0,3,3,3,6,0,2220,7.7057128238944275,0,1,25,3.258096538021482,0,1,0,4,5,1,1,1295.0
4,1.6094379124341003,1,1,4,4,4,6,3,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,2,2,63.0
4,1.6094379124341003,1,1,4,4,4,0,3,620,6.431331081933479,2,4,20,3.044522437723423,1,2,0,6,0,4,3,279.0
5,1.791759469228055,0,2,0,5,5,0,1,540,6.293419278846481,0,1,18,2.9444389791664403,1,0,3,4,8,1,2,205.2
2,1.0986122886681098,1,2,2,2,2,3,1,300,5.707110264748875,0,6,10,2.3978952727983707,1,1,0,3,0,2,3,180.0
3,1.3862943611198906,0,0,3,3,3,5,3,720,6.580639137284949,0,6,15,2.772588722239781,0,0,0,1,5,3,3,348.0
5,1.791759469228055,0,2,0,5,5,5,2,640,6.46302945692067,1,3,18,2.9444389791664403,1,0,3,4,8,1,1,243.2
6,1.9459101490553132,1,0,1,6,6,6,2,2040,7.621195162809845,0,3,15,2.772588722239781,0,0,0,1,5,3,2,646.0
5,1.791759469228055,0,2,0,5,5,1,2,120,4.795790545596741,0,1,5,1.791759469228055,0,2,0,5,5,5,3,30.0
2,1.0986122886681098,1,2,2,2,2,3,3,560,6.329720905522696,2,0,30,3.4339872044851463,1,0,0,2,0,2,2,448.0
4,1.6094379124341003,1,1,4,4,4,4,0,120,4.795790545596741,0,1,10,2.3978952727983707,1,1,0,3,0,2,2,42.0
5,1.791759469228055,0,2,0,5,5,4,2,680,6.523562306149512,2,1,10,2.3978952727983707,1,1,0,3,0,5,3,204.0
5,1.791759469228055,0,2,0,5,5,2,2,780,6.660575149839686,0,3,30,3.4339872044851463,1,0,0,2,0,5,3,390.0
5,1.791759469228055,0,2,0,5,5,0,1,620,6.431331081933479,2,4,5,1.791759469228055,0,2,0,5,5,5,3,155.0
2,1.0986122886681098,1,2,2,2,2,3,3,460,6.133398042996649,1,5,22,3.1354942159291497,1,1,2,1,2,2,2,331.2
2,1.0986122886681098,1,2,2,2,2,5,1,500,6.2166061010848646,2,3,10,2.3978952727983707,1,1,0,3,0,2,3,300.0
3,1.3862943611198906,0,0,3,3,3,5,3,1020,6.928537818164665,0,5,15,2.772588722239781,0,0,0,1,5,3,3,493.0
3,1.3862943611198906,0,0,3,3,3,2,2,720,6.580639137284949,0,6,22,3.1354942159291497,1,1,2,1,2,1,1,398.4
5,1.791759469228055,0,2,0,5,5,1,2,760,6.634633357861686,1,4,20,3.044522437723423,1,2,0,6,0,5,3,304.0
5,1.791759469228055,0,2,0,5,5,2,2,680,6.523562306149512,2,1,18,2.9444389791664403,1,0,3,4,8,1,1,258.4
5,1.791759469228055,0,2,0,5,5,0,3,140,4.948759890378168,2,0,30,3.4339872044851463,1,0,0,2,0,5,2,70.0
6,1.9459101490553132,1,0,1,6,6,6,0,180,5.198497031265826,0,5,22,3.1354942159291497,1,1,2,1,2,2,1,69.6
4,1.6094379124341003,1,1,4,4,4,4,0,60,4.110873864173311,0,4,30,3.4339872044851463,1,0,0,2,0,2,2,33.0
5,1.791759469228055,0,2,0,5,5,7,3,480,6.175867270105761,0,4,20,3.044522437723423,1,2,0,6,0,5,3,192.0
3,1.3862943611198906,0,0,3,3,3,4,0,660,6.493753839851686,0,2,18,2.9444389791664403,1,0,3,4,8,3,2,338.8
4,1.6094379124341003,1,1,4,4,4,5,2,640,6.46302945692067,1,3,30,3.4339872044851463,1,0,0,2,0,2,1,352.0
2,1.0986122886681098,1,2,2,2,2,3,0,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,1,2,110.0
6,1.9459101490553132,1,0,1,6,6,2,1,2220,7.7057128238944275,0,1,5,1.791759469228055,0,2,0,5,5,1,2,481.0
2,1.0986122886681098,1,2,2,2,2,0,3,60,4.110873864173311,0,4,20,3.044522437723423,1,2,0,6,0,2,3,42.0
3,1.3862943611198906,0,0,3,3,3,0,2,600,6.398594934535208,0,5,18,2.9444389791664403,1,0,3,4,8,3,2,308.0
6,1.9459101490553132,1,0,1,6,6,6,1,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,2,1,139.2
5,1.791759469228055,0,2,0,5,5,6,0,340,5.831882477283517,1,4,5,1.791759469228055,0,2,0,5,5,5,3,85.0
4,1.6094379124341003,1,1,4,4,4,4,0,440,6.089044875446846,2,6,10,2.3978952727983707,1,1,0,3,0,2,2,154.0
4,1.6094379124341003,1,1,4,4,4,4,0,500,6.2166061010848646,2,3,15,2.772588722239781,0,0,0,1,5,1,1,200.0
5,1.791759469228055,0,2,0,5,5,4,1,540,6.293419278846481,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,226.8
4,1.6094379124341003,1,1,4,4,4,0,0,220,5.3981627015177525,1,3,5,1.791759469228055,0,2,0,5,5,1,2,66.0
4,1.6094379124341003,1,1,4,4,4,1,3,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,2,2,154.8
6,1.9459101490553132,1,0,1,6,6,2,0,540,6.293419278846481,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,208.8
3,1.3862943611198906,0,0,3,3,3,7,3,2340,7.75833346749091,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,1482.0
4,1.6094379124341003,1,1,4,4,4,6,0,160,5.081404364984463,1,6,15,2.772588722239781,0,0,0,1,5,1,1,64.0
2,1.0986122886681098,1,2,2,2,2,6,2,800,6.68586094706836,2,2,18,2.9444389791664403,1,0,3,4,8,2,2,544.0
2,1.0986122886681098,1,2,2,2,2,0,0,580,6.364750756851911,1,6,22,3.1354942159291497,1,1,2,1,2,2,2,417.6
3,1.3862943611198906,0,0,3,3,3,2,2,180,5.198497031265826,0,5,18,2.9444389791664403,1,0,3,4,8,3,3,92.4
3,1.3862943611198906,0,0,3,3,3,3,0,2160,7.6783263565068856,0,4,30,3.4339872044851463,1,0,0,2,0,3,3,1368.0
5,1.791759469228055,0,2,0,5,5,3,1,780,6.660575149839686,0,3,15,2.772588722239781,0,0,0,1,5,5,3,273.0
3,1.3862943611198906,0,0,3,3,3,4,3,2100,7.650168700845001,0,0,20,3.044522437723423,1,2,0,6,0,1,2,1120.0
5,1.791759469228055,0,2,0,5,5,1,0,80,4.394449154672439,2,3,5,1.791759469228055,0,2,0,5,5,5,3,20.0
6,1.9459101490553132,1,0,1,6,6,6,2,540,6.293419278846481,0,1,25,3.258096538021482,0,1,0,4,5,1,1,225.0
2,1.0986122886681098,1,2,2,2,2,5,2,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,2,3,84.0
2,1.0986122886681098,1,2,2,2,2,5,0,340,5.831882477283517,1,4,22,3.1354942159291497,1,1,2,1,2,2,2,244.8
4,1.6094379124341003,1,1,4,4,4,4,3,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,1,2,78.0
2,1.0986122886681098,1,2,2,2,2,5,2,500,6.2166061010848646,2,3,15,2.772588722239781,0,0,0,1,5,1,1,325.0
3,1.3862943611198906,0,0,3,3,3,0,1,1320,7.186144304522325,0,4,20,3.044522437723423,1,2,0,6,0,1,2,704.0
3,1.3862943611198906,0,0,3,3,3,3,3,1860,7.528869256642251,0,5,5,1.791759469228055,0,2,0,5,5,1,2,713.0
5,1.791759469228055,0,2,0,5,5,5,0,620,6.431331081933479,2,4,15,2.772588722239781,0,0,0,1,5,5,2,217.0
6,1.9459101490553132,1,0,1,6,6,4,0,1140,7.039660349862076,0,6,20,3.044522437723423,1,2,0,6,0,2,2,418.0
4,1.6094379124341003,1,1,4,4,4,7,1,740,6.608000625296087,2,5,5,1.791759469228055,0,2,0,5,5,1,2,222.0
3,1.3862943611198906,0,0,3,3,3,0,1,900,6.803505257608338,0,4,22,3.1354942159291497,1,1,2,1,2,1,1,498.0
6,1.9459101490553132,1,0,1,6,6,3,1,780,6.660575149839686,0,3,25,3.258096538021482,0,1,0,4,5,1,1,325.0
4,1.6094379124341003,1,1,4,4,4,6,1,380,5.942799375126701,2,2,20,3.044522437723423,1,2,0,6,0,4,3,171.0
2,1.0986122886681098,1,2,2,2,2,6,1,120,4.795790545596741,0,1,22,3.1354942159291497,1,1,2,1,2,2,2,86.4
4,1.6094379124341003,1,1,4,4,4,2,0,60,4.110873864173311,0,4,25,3.258096538021482,0,1,0,4,5,1,1,30.0
5,1.791759469228055,0,2,0,5,5,6,3,60,4.110873864173311,0,4,30,3.4339872044851463,1,0,0,2,0,5,3,30.0
6,1.9459101490553132,1,0,1,6,6,6,3,2340,7.75833346749091,0,2,5,1.791759469228055,0,2,0,5,5,1,2,507.0
5,1.791759469228055,0,2,0,5,5,1,2,660,6.493753839851686,0,2,15,2.772588722239781,0,0,0,1,5,5,3,231.0
3,1.3862943611198906,0,0,3,3,3,7,0,120,4.795790545596741,0,1,25,3.258096538021482,0,1,0,4,5,1,1,70.0
2,1.0986122886681098,1,2,2,2,2,3,1,640,6.46302945692067,1,3,18,2.9444389791664403,1,0,3,4,8,2,2,435.2
6,1.9459101490553132,1,0,1,6,6,4,3,1680,7.427144133408616,0,0,25,3.258096538021482,0,1,0,4,5,1,1,700.0
3,1.3862943611198906,0,0,3,3,3,3,1,480,6.175867270105761,0,4,25,3.258096538021482,0,1,0,4,5,1,1,280.0
3,1.3862943611198906,0,0,3,3,3,7,1,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,199.2
2,1.0986122886681098,1,2,2,2,2,3,0,120,4.795790545596741,0,1,18,2.9444389791664403,1,0,3,4,8,2,2,81.6
2,1.0986122886681098,1,2,2,2,2,2,3,320,5.771441123130016,2,5,25,3.258096538021482,0,1,0,4,5,1,1,240.0
4,1.6094379124341003,1,1,4,4,4,4,0,420,6.042632833682381,0,0,20,3.044522437723423,1,2,0,6,0,4,3,189.0
4,1.6094379124341003,1,1,4,4,4,0,3,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,1,1,180.0
3,1.3862943611198906,0,0,3,3,3,0,3,1620,7.390798521735676,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,896.4
2,1.0986122886681098,1,2,2,2,2,0,2,680,6.523562306149512,2,1,10,2.3978952727983707,1,1,0,3,0,2,3,408.0
4,1.6094379124341003,1,1,4,4,4,5,1,260,5.564520407322694,2,1,18,2.9444389791664403,1,0,3,4,8,2,1,111.8
