slot_person1,slot_person2,slot_country,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_person2_current_age,slot_person2_current_age_abs_log1p,slot_person2_current_age_is_even,slot_person2_current_age_mod3,slot_person2_current_age_mod5,slot_person2_current_age_mod7,slot_person2_current_age_mod10,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_pop_scale_k,slot_pop_scale_k_abs_log1p,slot_pop_scale_k_mod3,slot_pop_scale_k_mod7,slot_current_to_past_factor,slot_current_to_past_factor_abs_log1p,slot_current_to_past_factor_is_even,slot_current_to_past_factor_mod3,slot_current_to_past_factor_mod5,slot_current_to_past_factor_mod7,slot_current_to_past_factor_mod10,n_multiple_pairs,y
6,10,8,6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,3,1.3862943611198906,0,0,3,3,3,7,192000.0
13,16,2,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5200,8.556606193773073,1,6,3,1.3862943611198906,0,0,3,3,3,5,561600.0
10,1,3,11,2.4849066497880004,0,2,1,4,1,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3400,8.131824785007195,1,5,5,1.791759469228055,0,2,0,5,5,2,340000.0
2,9,2,3,1.3862943611198906,0,0,3,3,3,102,4.634728988229636,1,0,2,4,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,14,831600.0
1,9,2,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3300,8.101980731853192,0,3,5,1.791759469228055,0,2,0,5,5,14,280500.0
2,15,8,11,2.4849066497880004,0,2,1,4,1,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7500,8.922791623969637,0,3,3,1.3862943611198906,0,0,3,3,3,7,540000.0
16,7,2,7,2.0794415416798357,0,1,2,0,7,172,5.153291594497779,1,1,2,4,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4300,8.366602832783736,1,2,6,1.9459101490553132,1,0,1,6,6,7,851400.0
12,16,0,11,2.4849066497880004,0,2,1,4,1,123,4.820281565605037,0,0,3,4,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4600,8.434028950155469,1,1,4,1.6094379124341003,1,1,4,4,4,4,1545600.0
15,8,7,4,1.6094379124341003,1,1,4,4,4,79,4.382026634673881,0,1,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6400,8.764209507142004,1,2,5,1.791759469228055,0,2,0,5,5,4,1440000.0
16,14,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2000,7.601402334583733,2,5,5,1.791759469228055,0,2,0,5,5,11,150000.0
0,6,0,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5300,8.575650760987806,2,1,4,1.6094379124341003,1,1,4,4,4,8,275600.0
11,7,9,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6400,8.764209507142004,1,2,4,1.6094379124341003,1,1,4,4,4,6,1740800.0
12,15,1,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7000,8.853808274977197,1,0,3,1.3862943611198906,0,0,3,3,3,4,1050000.0
11,6,3,8,2.1972245773362196,1,2,3,1,8,125,4.836281906951478,0,2,0,6,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7200,8.881975184248867,0,4,5,1.791759469228055,0,2,0,5,5,9,1404000.0
10,5,1,4,1.6094379124341003,1,1,4,4,4,119,4.787491742782046,0,2,4,0,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4200,8.343077871169383,0,0,2,1.0986122886681098,1,2,2,2,2,5,579600.0
10,8,3,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,11,960000.0
14,7,8,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3200,8.071218539969863,2,1,3,1.3862943611198906,0,0,3,3,3,7,1036800.0
0,10,2,3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7100,8.867990898182093,2,2,3,1.3862943611198906,0,0,3,3,3,4,639000.0
17,13,6,7,2.0794415416798357,0,1,2,0,7,103,4.6443908991413725,0,1,3,5,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3600,8.188966863648876,0,2,4,1.6094379124341003,1,1,4,4,4,7,460800.0
11,1,4,11,2.4849066497880004,0,2,1,4,1,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6400,8.764209507142004,1,2,2,1.0986122886681098,1,2,2,2,2,6,409600.0
11,2,9,9,2.302585092994046,0,0,4,2,9,133,4.897839799950911,0,1,3,0,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5400,8.594339400592892,0,3,6,1.9459101490553132,1,0,1,6,6,6,3013200.0
1,12,2,12,2.5649493574615367,1,0,2,5,2,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5200,8.556606193773073,1,6,5,1.791759469228055,0,2,0,5,5,9,572000.0
10,8,0,7,2.0794415416798357,0,1,2,0,7,97,4.584967478670572,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,4,1242000.0
2,10,3,6,1.9459101490553132,1,0,1,6,6,74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7000,8.853808274977197,1,0,3,1.3862943611198906,0,0,3,3,3,4,1071000.0
4,14,4,11,2.4849066497880004,0,2,1,4,1,89,4.499809670330265,0,2,4,5,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3800,8.24301946898925,2,6,6,1.9459101490553132,1,0,1,6,6,6,592800.0
6,7,9,9,2.302585092994046,0,0,4,2,9,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3600,8.188966863648876,0,2,2,1.0986122886681098,1,2,2,2,2,9,100800.0
17,8,9,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5000,8.517393171418904,2,2,4,1.6094379124341003,1,1,4,4,4,12,540000.0
11,2,6,10,2.3978952727983707,1,1,0,3,0,72,4.290459441148391,1,0,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6800,8.824824939175638,2,3,5,1.791759469228055,0,2,0,5,5,11,1054000.0
6,17,8,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7300,8.895766604056085,1,6,4,1.6094379124341003,1,1,4,4,4,6,876000.0
13,8,5,7,2.0794415416798357,0,1,2,0,7,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3200,8.071218539969863,2,1,3,1.3862943611198906,0,0,3,3,3,7,384000.0
9,8,6,4,1.6094379124341003,1,1,4,4,4,174,5.1647859739235145,1,0,4,6,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7800,8.962007209588313,0,2,6,1.9459101490553132,1,0,1,6,6,8,3182400.0
7,7,3,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,5,4140000.0
10,11,2,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4900,8.497194544909547,1,0,6,1.9459101490553132,1,0,1,6,6,8,1499400.0
7,7,3,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,0,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3100,8.03947991910045,1,6,4,1.6094379124341003,1,1,4,4,4,8,409200.0
7,8,5,10,2.3978952727983707,1,1,0,3,0,110,4.709530201312334,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8000,8.987321812850125,2,6,5,1.791759469228055,0,2,0,5,5,14,800000.0
4,4,9,4,1.6094379124341003,1,1,4,4,4,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,0,4,5,1.791759469228055,0,2,0,5,5,11,720000.0
16,15,3,10,2.3978952727983707,1,1,0,3,0,205,5.327876168789581,0,1,0,2,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4700,8.45553053102413,2,3,5,1.791759469228055,0,2,0,5,5,8,2749500.0
17,0,5,11,2.4849066497880004,0,2,1,4,1,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3500,8.160803920954665,2,0,2,1.0986122886681098,1,2,2,2,2,8,168000.0
16,10,9,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7700,8.94910546953925,2,0,3,1.3862943611198906,0,0,3,3,3,3,2772000.0
14,4,9,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2600,7.8636512654486515,2,3,4,1.6094379124341003,1,1,4,4,4,8,312000.0
6,13,6,12,2.5649493574615367,1,0,2,5,2,187,5.236441962829949,0,1,2,5,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4000,8.294299608857235,1,3,6,1.9459101490553132,1,0,1,6,6,7,840000.0
17,17,7,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3300,8.101980731853192,0,3,5,1.791759469228055,0,2,0,5,5,12,412500.0
11,10,7,6,1.9459101490553132,1,0,1,6,6,116,4.762173934797756,1,2,1,4,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7500,8.922791623969637,0,3,4,1.6094379124341003,1,1,4,4,4,8,1320000.0
10,12,7,12,2.5649493574615367,1,0,2,5,2,202,5.313205979041787,1,1,2,6,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5700,8.648396877031582,0,2,3,1.3862943611198906,0,0,3,3,3,9,649800.0
11,8,3,10,2.3978952727983707,1,1,0,3,0,114,4.74493212836325,1,0,4,2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4500,8.412054873292933,0,6,4,1.6094379124341003,1,1,4,4,4,6,1404000.0
7,10,0,9,2.302585092994046,0,0,4,2,9,133,4.897839799950911,0,1,3,0,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2100,7.650168700845001,0,0,5,1.791759469228055,0,2,0,5,5,4,976500.0
11,8,0,9,2.302585092994046,0,0,4,2,9,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3300,8.101980731853192,0,3,6,1.9459101490553132,1,0,1,6,6,6,712800.0
14,11,1,12,2.5649493574615367,1,0,2,5,2,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3600,8.188966863648876,0,2,5,1.791759469228055,0,2,0,5,5,7,828000.0
0,12,5,5,1.791759469228055,0,2,0,5,5,71,4.276666119016055,0,2,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7400,8.909370405197466,2,1,6,1.9459101490553132,1,0,1,6,6,8,1465200.0
9,13,4,4,1.6094379124341003,1,1,4,4,4,169,5.135798437050262,0,1,4,1,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5400,8.594339400592892,0,3,6,1.9459101490553132,1,0,1,6,6,8,1069200.0
16,7,2,11,2.4849066497880004,0,2,1,4,1,141,4.955827057601261,0,0,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7000,8.853808274977197,1,0,2,1.0986122886681098,1,2,2,2,2,7,364000.0
0,8,7,5,1.791759469228055,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7500,8.922791623969637,0,3,6,1.9459101490553132,1,0,1,6,6,8,495000.0
9,9,7,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4700,8.45553053102413,2,3,5,1.791759469228055,0,2,0,5,5,9,376000.0
12,14,9,9,2.302585092994046,0,0,4,2,9,117,4.770684624465665,0,0,2,5,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2700,7.901377353792616,0,5,3,1.3862943611198906,0,0,3,3,3,10,583200.0
17,7,7,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3500,8.160803920954665,2,0,6,1.9459101490553132,1,0,1,6,6,10,294000.0
15,15,3,12,2.5649493574615367,1,0,2,5,2,126,4.844187086458591,1,0,1,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2500,7.824445930877619,1,1,3,1.3862943611198906,0,0,3,3,3,10,285000.0
13,15,9,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,10,422400.0
17,3,9,12,2.5649493574615367,1,0,2,5,2,152,5.030437921392435,1,2,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2400,7.783640596221253,0,6,2,1.0986122886681098,1,2,2,2,2,10,504000.0
1,0,2,11,2.4849066497880004,0,2,1,4,1,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,6,380800.0
13,5,0,10,2.3978952727983707,1,1,0,3,0,122,4.812184355372417,1,2,2,3,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2100,7.650168700845001,0,0,5,1.791759469228055,0,2,0,5,5,5,882000.0
4,7,7,4,1.6094379124341003,1,1,4,4,4,118,4.77912349311153,1,1,3,6,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7200,8.881975184248867,0,4,6,1.9459101490553132,1,0,1,6,6,9,1641600.0
6,7,6,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6000,8.699681400989514,0,1,6,1.9459101490553132,1,0,1,6,6,9,1800000.0
12,2,4,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6200,8.732465848349879,2,5,3,1.3862943611198906,0,0,3,3,3,6,1339200.0
11,8,9,3,1.3862943611198906,0,0,3,3,3,163,5.099866427824199,0,1,3,2,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,7,4968000.0
5,5,9,7,2.0794415416798357,0,1,2,0,7,127,4.852030263919617,0,1,2,1,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5900,8.682877107057168,2,6,4,1.6094379124341003,1,1,4,4,4,2,1699200.0
15,8,6,9,2.302585092994046,0,0,4,2,9,121,4.804021044733257,0,1,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4600,8.434028950155469,1,1,4,1.6094379124341003,1,1,4,4,4,4,1545600.0
10,6,1,5,1.791759469228055,0,2,0,5,5,129,4.867534450455582,0,0,4,3,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5000,8.517393171418904,2,2,6,1.9459101490553132,1,0,1,6,6,7,930000.0
4,6,9,9,2.302585092994046,0,0,4,2,9,114,4.74493212836325,1,0,4,2,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7300,8.895766604056085,1,6,4,1.6094379124341003,1,1,4,4,4,5,1226400.0
3,9,7,11,2.4849066497880004,0,2,1,4,1,141,4.955827057601261,0,0,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5300,8.575650760987806,2,1,2,1.0986122886681098,1,2,2,2,2,4,551200.0
12,10,3,12,2.5649493574615367,1,0,2,5,2,212,5.3612921657094255,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7500,8.922791623969637,0,3,5,1.791759469228055,0,2,0,5,5,7,3000000.0
11,5,4,8,2.1972245773362196,1,2,3,1,8,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,9,469800.0
15,10,1,10,2.3978952727983707,1,1,0,3,0,114,4.74493212836325,1,0,4,2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4400,8.38958706681109,2,4,4,1.6094379124341003,1,1,4,4,4,5,1372800.0
3,14,3,10,2.3978952727983707,1,1,0,3,0,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6100,8.716207971151853,1,3,4,1.6094379124341003,1,1,4,4,4,7,512400.0
13,14,5,11,2.4849066497880004,0,2,1,4,1,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5500,8.612685172875459,1,5,3,1.3862943611198906,0,0,3,3,3,3,594000.0
1,9,2,9,2.302585092994046,0,0,4,2,9,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6800,8.824824939175638,2,3,2,1.0986122886681098,1,2,2,2,2,6,408000.0
8,15,2,6,1.9459101490553132,1,0,1,6,6,118,4.77912349311153,1,1,3,6,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2200,7.696667081526462,1,2,3,1.3862943611198906,0,0,3,3,3,4,554400.0
12,4,6,6,1.9459101490553132,1,0,1,6,6,191,5.2574953720277815,0,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5300,8.575650760987806,2,1,4,1.6094379124341003,1,1,4,4,4,3,2353200.0
10,13,8,3,1.3862943611198906,0,0,3,3,3,135,4.912654885736052,0,0,0,2,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2100,7.650168700845001,0,0,2,1.0986122886681098,1,2,2,2,2,8,415800.0
3,15,3,8,2.1972245773362196,1,2,3,1,8,143,4.969813299576001,0,2,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7600,8.936035096566041,1,5,3,1.3862943611198906,0,0,3,3,3,4,1231200.0
17,16,6,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5800,8.665785595466064,1,4,3,1.3862943611198906,0,0,3,3,3,10,469800.0
2,16,4,5,1.791759469228055,0,2,0,5,5,153,5.0369526024136295,0,0,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,0,4,5,1.791759469228055,0,2,0,5,5,6,3996000.0
10,1,3,12,2.5649493574615367,1,0,2,5,2,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2900,7.972810784121404,2,2,6,1.9459101490553132,1,0,1,6,6,12,313200.0
12,16,0,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6500,8.77971129020447,2,4,6,1.9459101490553132,1,0,1,6,6,9,546000.0
11,4,6,9,2.302585092994046,0,0,4,2,9,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5100,8.537191877922927,0,4,5,1.791759469228055,0,2,0,5,5,8,382500.0
4,7,1,10,2.3978952727983707,1,1,0,3,0,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3000,8.006700845440367,0,4,4,1.6094379124341003,1,1,4,4,4,12,396000.0
1,2,4,3,1.3862943611198906,0,0,3,3,3,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2400,7.783640596221253,0,6,5,1.791759469228055,0,2,0,5,5,9,252000.0
4,7,4,8,2.1972245773362196,1,2,3,1,8,113,4.736198448394496,0,2,3,1,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3800,8.24301946898925,2,6,5,1.791759469228055,0,2,0,5,5,4,1330000.0
6,4,7,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,12,624000.0
2,9,8,8,2.1972245773362196,1,2,3,1,8,122,4.812184355372417,1,2,2,3,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3700,8.216358332386156,1,4,4,1.6094379124341003,1,1,4,4,4,6,1124800.0
17,8,4,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,1,2,0,0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3200,8.071218539969863,2,1,4,1.6094379124341003,1,1,4,4,4,13,422400.0
2,5,0,11,2.4849066497880004,0,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6800,8.824824939175638,2,3,4,1.6094379124341003,1,1,4,4,4,6,598400.0
2,10,1,10,2.3978952727983707,1,1,0,3,0,52,3.970291913552122,1,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3700,8.216358332386156,1,4,2,1.0986122886681098,1,2,2,2,2,13,155400.0
1,4,6,6,1.9459101490553132,1,0,1,6,6,117,4.770684624465665,0,0,2,5,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2700,7.901377353792616,0,5,5,1.791759469228055,0,2,0,5,5,10,499500.0
1,16,9,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5700,8.648396877031582,0,2,4,1.6094379124341003,1,1,4,4,4,9,1504800.0
17,11,7,4,1.6094379124341003,1,1,4,4,4,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6500,8.77971129020447,2,4,3,1.3862943611198906,0,0,3,3,3,5,1014000.0
3,12,3,4,1.6094379124341003,1,1,4,4,4,199,5.298317366548036,0,1,4,3,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,3,1.3862943611198906,0,0,3,3,3,5,631800.0
1,4,1,11,2.4849066497880004,0,2,1,4,1,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,2,621600.0
17,1,9,9,2.302585092994046,0,0,4,2,9,149,5.0106352940962555,0,2,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,5,2835000.0
14,8,4,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5900,8.682877107057168,2,6,6,1.9459101490553132,1,0,1,6,6,9,354000.0
16,14,8,10,2.3978952727983707,1,1,0,3,0,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5700,8.648396877031582,0,2,2,1.0986122886681098,1,2,2,2,2,13,262200.0
17,12,1,3,1.3862943611198906,0,0,3,3,3,115,4.7535901911063645,0,1,0,3,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,0,1,2,1.0986122886681098,1,2,2,2,2,9,336000.0
