slot_first_item,slot_second_item,slot_third_item,slot_fourth_item,slot_place,slot_base_weight,slot_base_weight_abs_log1p,slot_base_weight_is_even,slot_base_weight_mod3,slot_base_weight_mod5,slot_base_weight_mod7,slot_base_weight_mod10,slot_m1,slot_m1_abs_log1p,slot_m1_is_even,slot_m1_mod3,slot_m1_mod5,slot_m1_mod7,slot_m1_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_m3,slot_m3_abs_log1p,slot_m3_is_even,slot_m3_mod3,slot_m3_mod5,slot_m3_mod7,slot_m3_mod10,slot_unit,gcd_all,n_multiple_pairs,y
4,6,1,5,3,145,4.983606621708336,0,1,0,5,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,3,1,3,8120.0
6,3,5,1,4,196,5.2832037287379885,1,1,1,0,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,33,3.5263605246161616,0,0,3,5,3,0,1,2,18480.0
2,0,3,4,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,6,50.0
3,4,6,5,6,264,5.579729825986222,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,0,1,2,53460.0
2,3,4,2,0,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,1,5,714.0
3,4,6,0,2,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,3,1,3,2520.0
4,3,2,5,2,90,4.51085950651685,1,0,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,0,1,3,14880.0
5,3,1,6,5,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,0,1,4,800.0
4,4,1,3,2,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,1,1,6,2880.0
5,0,2,5,0,260,5.564520407322694,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,42,3.7612001156935624,1,0,2,0,2,1,1,6,6552.0
5,3,2,1,3,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,0,1,5,3264.0
0,1,0,6,3,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,2,1080.0
1,2,4,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1,7,28.0
6,0,6,6,6,81,4.406719247264253,0,0,1,4,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,52,3.970291913552122,1,1,2,3,2,1,1,2,9360.0
3,0,6,4,2,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,37,3.6375861597263857,0,1,2,2,7,3,1,3,1554.0
5,3,1,4,3,308,5.733341276897746,1,2,3,0,8,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,2,1,1,68544.0
3,2,3,5,3,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,0,1,3,1386.0
1,1,0,2,3,228,5.43372200355424,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,0,6,5,1,1,2,103455.0
1,0,4,1,1,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,2,1,5,3168.0
4,2,5,5,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,2,2,9,2560.0
0,6,1,5,0,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,58,4.07753744390572,1,1,3,2,8,0,1,4,14616.0
0,3,3,3,0,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,3,1,4,4050.0
4,5,4,6,5,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,3,1,6,6160.0
4,1,2,5,4,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,47,3.871201010907891,0,2,2,5,7,0,1,1,5405.0
6,1,6,5,6,210,5.351858133476067,1,0,0,0,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,0,1,2,70200.0
3,0,0,1,4,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,2,1,3,4212.0
5,6,1,4,2,180,5.198497031265826,1,0,0,5,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,1,1,2,39900.0
2,5,6,3,0,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,6,960.0
6,5,1,4,3,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,3,1,7,1872.0
2,4,6,5,2,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,3,1,6,960.0
3,6,4,1,5,56,4.04305126783455,1,2,1,0,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,1,3,6300.0
2,2,0,6,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,1,1,5,256.0
2,2,2,6,5,138,4.9344739331306915,1,0,3,5,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,0,1,1,8050.0
2,2,4,4,2,264,5.579729825986222,1,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,1,1,2,30576.0
6,5,0,6,3,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,55,4.02535169073515,0,1,0,6,5,1,1,1,9240.0
4,2,1,3,2,28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,3,1,4,4536.0
5,5,3,4,6,90,4.51085950651685,1,0,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,57,4.060443010546419,0,0,2,1,7,2,1,3,12312.0
5,5,1,0,4,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,1,9,540.0
0,4,4,6,2,135,4.912654885736052,0,0,0,2,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,1,1,1,25515.0
1,5,5,1,6,143,4.969813299576001,0,2,3,3,3,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,1,2,2912.0
3,3,1,2,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,0,1,6,440.0
0,3,6,1,4,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,2,1,7,3588.0
2,1,4,5,1,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,2,1,2,612.0
4,6,5,6,1,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,0,5,3,1,2,25515.0
6,6,2,2,2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,39,3.6888794541139363,0,0,4,4,9,2,1,1,5850.0
6,1,6,6,6,200,5.303304908059076,1,2,0,4,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,3,7840.0
4,5,1,1,1,112,4.727387818712341,1,1,2,0,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,2,1,4,13720.0
5,0,5,0,6,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,37,3.6375861597263857,0,1,2,2,7,0,1,2,8325.0
0,0,0,5,3,140,4.948759890378168,1,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,1,1,2,21756.0
0,5,2,5,4,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,0,1,4,1152.0
3,2,5,6,1,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,2,1,5,1064.0
6,3,4,2,4,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,57,4.060443010546419,0,0,2,1,7,3,1,3,10944.0
2,4,5,0,5,38,3.6635616461296463,1,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,3,1,6,2128.0
2,4,1,0,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,2,2,4,832.0
5,6,1,2,3,72,4.290459441148391,1,0,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,0,1,6,540.0
6,6,4,3,4,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,6,2464.0
6,3,0,1,0,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,1,1,7,1440.0
0,1,3,3,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,2,1,5,2268.0
6,4,4,6,3,72,4.290459441148391,1,0,2,2,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,3,1,2,4800.0
5,1,2,4,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,1,6,1700.0
6,2,2,6,4,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,0,1,7,5152.0
2,6,0,4,0,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,0,6,5,3,1,3,1980.0
5,2,1,5,6,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,34,3.5553480614894135,1,1,4,6,4,0,1,2,6732.0
5,2,6,3,3,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,1,4,408.0
6,6,3,5,4,182,5.209486152841421,1,2,2,0,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,0,1,1,21528.0
0,5,3,5,3,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,1,3,900.0
2,0,5,4,3,132,4.890349128221754,1,0,2,6,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,47,3.871201010907891,0,2,2,5,7,3,1,2,16920.0
6,2,3,5,2,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,3,1,7,108.0
3,0,6,0,4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,1,3,3306.0
3,3,4,5,4,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,3,1,6,3456.0
0,5,1,3,2,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,2,1,1,1440.0
5,5,0,1,5,66,4.204692619390966,1,0,1,3,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,2,1,6,5148.0
5,2,1,5,4,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,1,9,432.0
6,0,3,2,5,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,2,1,3,16758.0
2,4,1,5,2,117,4.770684624465665,0,0,2,5,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,51,3.9512437185814275,0,0,1,2,1,1,1,1,13260.0
2,0,5,1,5,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,3,1,6,4860.0
3,2,0,0,5,312,5.746203190540153,1,0,2,4,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,0,1,7,3120.0
5,3,3,5,1,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,6,864.0
2,0,2,4,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,0,1,4,702.0
5,6,1,4,6,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,1,6,840.0
0,5,3,4,0,260,5.564520407322694,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,1,1,1,36036.0
3,3,1,2,1,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1,6,288.0
2,1,1,2,0,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,2,8,136.0
0,1,2,1,6,150,5.017279836814924,1,0,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,0,1,7,1800.0
2,0,2,0,5,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,2,1,6,2860.0
3,2,3,1,4,105,4.663439094112067,0,0,0,0,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,1,1,3,14400.0
6,6,3,4,3,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,3,1,6,2128.0
0,1,2,3,6,297,5.697093486505405,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,52,3.970291913552122,1,1,2,3,2,0,1,2,126360.0
2,2,5,4,3,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,54,4.007333185232471,1,0,4,5,4,2,1,4,10368.0
1,3,2,1,4,81,4.406719247264253,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,53,3.9889840465642745,0,2,3,4,3,2,1,7,4293.0
0,4,2,2,0,116,4.762173934797756,1,2,1,4,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,49,3.912023005428146,0,1,4,0,9,3,1,1,29841.0
2,1,6,4,0,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,0,1,2,2550.0
5,1,1,1,1,196,5.2832037287379885,1,1,1,0,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,0,1,4,8064.0
1,0,0,3,4,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1,8,300.0
5,4,6,0,0,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,0,4,0,0,1,3,43740.0
3,5,5,2,0,161,5.087596335232384,0,2,1,0,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,1,1,1,3036.0
1,3,2,4,1,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,3,1,4,12240.0
1,5,5,2,0,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,1,1,8,608.0
3,2,6,6,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,0,1,6,135.0
3,5,4,3,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,1,1,10,36.0
0,6,0,4,4,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,0,5,2,1,6,2310.0
5,6,4,4,6,240,5.484796933490655,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,2,1,6,3888.0
0,0,3,0,3,90,4.51085950651685,1,0,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,2,1,4,24960.0
3,6,4,5,6,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1,3,1260.0
0,4,1,1,3,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,3,1,2,1404.0
4,1,2,2,4,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,2,1,4,1536.0
5,2,5,0,3,100,4.61512051684126,1,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,1,1,2,4560.0
3,2,2,3,3,187,5.236441962829949,0,1,2,5,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,48,3.8918202981106265,1,0,3,6,8,3,1,3,9792.0
4,4,1,3,5,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,0,1,2,9800.0
