slot_person1,slot_person2,slot_factor,slot_factor_abs_log1p,slot_factor_is_even,slot_factor_mod3,slot_factor_mod5,slot_factor_mod7,slot_factor_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_item,gcd_all,n_multiple_pairs,y
10,15,8,2.1972245773362196,1,2,3,1,8,6066000,15.61821013208393,1,0,0,3,0,1,8,1,674000.0
14,14,8,2.1972245773362196,1,2,3,1,8,6993000,15.760420349686136,1,0,0,0,0,10,8,1,777000.0
0,4,4,1.6094379124341003,1,1,4,4,4,267500,12.496878583628968,1,2,0,2,0,14,4,1,53500.0
14,4,2,1.0986122886681098,1,2,2,2,2,936000,13.749371823835228,1,0,0,2,0,10,2,1,312000.0
19,17,9,2.302585092994046,0,0,4,2,9,4820000,15.388284693495642,1,2,0,3,0,15,1,0,482000.0
12,18,8,2.1972245773362196,1,2,3,1,8,67050000,18.020949182606206,1,0,0,3,0,0,8,1,7450000.0
10,7,9,2.302585092994046,0,0,4,2,9,76100,11.239816684367907,1,2,0,3,0,4,1,0,7610.0
7,18,8,2.1972245773362196,1,2,3,1,8,5787000,15.571124753357067,1,0,0,2,0,8,8,1,643000.0
18,5,7,2.0794415416798357,0,1,2,0,7,21120,9.958023085184141,1,0,0,1,0,13,1,0,2640.0
3,7,8,2.1972245773362196,1,2,3,1,8,2790,7.934155233536322,1,0,0,4,0,10,2,0,310.0
1,19,12,2.5649493574615367,1,0,2,5,2,11609000,16.267291303460233,1,2,0,4,0,3,4,0,893000.0
4,14,7,2.0794415416798357,0,1,2,0,7,28960,10.273705376290232,1,1,0,1,0,0,1,0,3620.0
13,4,3,1.3862943611198906,0,0,3,3,3,19160000,16.768335382699053,1,2,0,6,0,3,1,0,4790000.0
9,6,5,1.791759469228055,0,2,0,5,5,5184000,15.461087709915464,1,0,0,3,0,12,5,1,864000.0
3,16,12,2.5649493574615367,1,0,2,5,2,410800,12.925864191308163,1,1,0,5,0,8,4,0,31600.0
16,15,3,1.3862943611198906,0,0,3,3,3,260400,12.469978029554953,1,0,0,0,0,5,3,1,65100.0
11,10,4,1.6094379124341003,1,1,4,4,4,19750000,16.798664099944315,1,1,0,4,0,6,4,1,3950000.0
2,8,8,2.1972245773362196,1,2,3,1,8,23760000,16.98351409454626,1,0,0,5,0,12,8,1,2640000.0
12,15,12,2.5649493574615367,1,0,2,5,2,7683000,15.854520784007255,1,0,0,3,0,2,12,1,591000.0
19,5,8,2.1972245773362196,1,2,3,1,8,25830,10.159330600013353,1,0,0,0,0,6,2,0,2870.0
5,15,5,1.791759469228055,0,2,0,5,5,39300000,17.486735102284783,1,0,0,5,0,2,5,1,6550000.0
9,8,7,2.0794415416798357,0,1,2,0,7,38480,10.55791989196796,1,2,0,1,0,14,1,0,4810.0
14,10,2,1.0986122886681098,1,2,2,2,2,9600000,16.077273760604726,1,0,0,4,0,7,2,1,3200000.0
6,8,10,2.3978952727983707,1,1,0,3,0,8382,9.033961124637857,1,0,2,3,2,7,2,0,762.0
14,11,11,2.4849066497880004,0,2,1,4,1,6192,8.731174900938061,1,0,2,4,2,1,1,0,516.0
16,9,6,1.9459101490553132,1,0,1,6,6,61740000,17.93844259323524,1,0,0,0,0,9,6,1,8820000.0
9,16,9,2.302585092994046,0,0,4,2,9,1320,7.186144304522325,1,0,0,4,0,12,3,0,132.0
1,4,7,2.0794415416798357,0,1,2,0,7,3736,8.226038429485484,1,1,1,5,6,9,1,0,467.0
6,16,11,2.4849066497880004,0,2,1,4,1,8052000,15.90143118993456,1,0,0,5,0,13,11,1,671000.0
15,16,10,2.3978952727983707,1,1,0,3,0,88550,11.391333936201985,1,2,0,0,0,7,10,1,8050.0
8,4,6,1.9459101490553132,1,0,1,6,6,384300,12.8591813786833,1,0,0,0,0,1,6,1,54900.0
18,19,10,2.3978952727983707,1,1,0,3,0,9614,9.17107965802288,1,2,4,3,4,2,2,0,874.0
9,2,9,2.302585092994046,0,0,4,2,9,4350000,15.285686632949897,1,0,0,4,0,14,3,0,435000.0
5,14,4,1.6094379124341003,1,1,4,4,4,17300000,16.666217117271472,1,2,0,4,0,7,4,1,3460000.0
1,4,8,2.1972245773362196,1,2,3,1,8,3285,8.097426298597213,0,0,0,2,5,5,1,0,365.0
15,13,2,1.0986122886681098,1,2,2,2,2,22830000,16.943586062307993,1,0,0,4,0,10,2,1,7610000.0
19,3,6,1.9459101490553132,1,0,1,6,6,2940000,14.89392047945086,1,0,0,0,0,14,6,1,420000.0
11,3,10,2.3978952727983707,1,1,0,3,0,2750,7.919719760924575,1,2,0,6,0,11,10,1,250.0
13,19,7,2.0794415416798357,0,1,2,0,7,396800,12.89119017455097,1,2,0,5,0,3,1,0,49600.0
1,8,8,2.1972245773362196,1,2,3,1,8,2259,7.723120092266331,0,0,4,5,9,10,1,0,251.0
9,13,6,1.9459101490553132,1,0,1,6,6,583800,13.277315450316067,1,0,0,0,0,7,6,1,83400.0
17,15,7,2.0794415416798357,0,1,2,0,7,1200,7.0909098220799835,1,0,0,3,0,12,1,0,150.0
13,10,3,1.3862943611198906,0,0,3,3,3,2384000,14.684290726630376,1,2,0,3,0,4,1,0,596000.0
13,13,11,2.4849066497880004,0,2,1,4,1,111600,11.622685289462678,1,0,0,6,0,8,1,0,9300.0
14,19,5,1.791759469228055,0,2,0,5,5,150600,11.922389234432126,1,0,0,2,0,8,5,1,25100.0
12,18,10,2.3978952727983707,1,1,0,3,0,946,6.853299093186078,1,1,1,1,6,5,2,0,86.0
9,6,12,2.5649493574615367,1,0,2,5,2,72800,11.195484970354173,1,2,0,0,0,6,4,0,5600.0
2,5,3,1.3862943611198906,0,0,3,3,3,292400,12.585881426824553,1,2,0,3,0,1,1,0,73100.0
14,3,4,1.6094379124341003,1,1,4,4,4,17450,9.767152232578871,1,2,0,6,0,15,2,0,3490.0
11,7,12,2.5649493574615367,1,0,2,5,2,102830000,18.448587706930162,1,2,0,0,0,15,4,0,7910000.0
12,8,4,1.6094379124341003,1,1,4,4,4,6050000,15.615568995296266,1,2,0,5,0,11,4,1,1210000.0
12,0,6,1.9459101490553132,1,0,1,6,6,2527,7.8351837552667485,0,1,2,0,7,4,1,0,361.0
0,0,2,1.0986122886681098,1,2,2,2,2,36600,10.50783084142058,1,0,0,4,0,13,2,1,12200.0
16,0,11,2.4849066497880004,0,2,1,4,1,9900,9.200391041122515,1,0,0,2,0,0,11,1,825.0
15,8,10,2.3978952727983707,1,1,0,3,0,30800,10.335302435967074,1,2,0,0,0,9,10,1,2800.0
8,11,2,1.0986122886681098,1,2,2,2,2,390000,12.873904582205107,1,0,0,2,0,2,2,1,130000.0
19,15,3,1.3862943611198906,0,0,3,3,3,640,6.46302945692067,1,1,0,3,0,6,1,0,160.0
3,6,10,2.3978952727983707,1,1,0,3,0,90420,11.41223182028755,1,0,0,1,0,7,10,1,8220.0
7,17,8,2.1972245773362196,1,2,3,1,8,72630000,18.100888631350767,1,0,0,2,0,6,8,1,8070000.0
4,10,3,1.3862943611198906,0,0,3,3,3,1244000,14.03384335613946,1,2,0,2,0,8,1,0,311000.0
9,1,10,2.3978952727983707,1,1,0,3,0,1749,7.4673710669175595,0,0,4,6,9,15,1,0,159.0
19,2,7,2.0794415416798357,0,1,2,0,7,952000,13.766321364193118,1,1,0,0,0,8,7,1,119000.0
6,3,9,2.302585092994046,0,0,4,2,9,26400,10.181157167204903,1,0,0,3,0,3,3,0,2640.0
9,11,8,2.1972245773362196,1,2,3,1,8,80370000,18.202151542631356,1,0,0,4,0,5,8,1,8930000.0
13,11,3,1.3862943611198906,0,0,3,3,3,2900000,14.88022163978423,1,2,0,5,0,13,1,0,725000.0
16,6,11,2.4849066497880004,0,2,1,4,1,484800,13.091493776441386,1,0,0,1,0,2,1,0,40400.0
1,5,12,2.5649493574615367,1,0,2,5,2,89310,11.399879939569674,1,0,0,4,0,12,6,0,6870.0
10,19,3,1.3862943611198906,0,0,3,3,3,27080,10.206587653966265,1,2,0,4,0,6,1,0,6770.0
18,19,12,2.5649493574615367,1,0,2,5,2,8905000,16.002123587002355,1,1,0,6,0,12,4,0,685000.0
7,5,12,2.5649493574615367,1,0,2,5,2,42900,10.666650414667744,1,0,0,4,0,14,12,1,3300.0
1,3,9,2.302585092994046,0,0,4,2,9,75900000,18.144927255541088,1,0,0,1,0,4,3,0,7590000.0
17,4,7,2.0794415416798357,0,1,2,0,7,7440000,15.822381541217867,1,0,0,1,0,15,1,0,930000.0
19,11,5,1.791759469228055,0,2,0,5,5,1488000,14.212944166417959,1,0,0,3,0,7,5,1,248000.0
10,6,11,2.4849066497880004,0,2,1,4,1,9084000,16.022025292291243,1,0,0,2,0,13,1,0,757000.0
1,1,11,2.4849066497880004,0,2,1,4,1,51480,10.848968086540825,1,0,0,2,0,6,11,1,4290.0
1,2,12,2.5649493574615367,1,0,2,5,2,1820,7.507141079727608,1,2,0,0,0,7,4,0,140.0
7,7,9,2.302585092994046,0,0,4,2,9,8450,9.042040056544483,1,2,0,1,0,11,1,0,845.0
0,13,12,2.5649493574615367,1,0,2,5,2,18330000,16.72404967437126,1,0,0,3,0,10,12,1,1410000.0
18,14,2,1.0986122886681098,1,2,2,2,2,4620000,15.345905479508115,1,0,0,0,0,5,2,1,1540000.0
16,9,6,1.9459101490553132,1,0,1,6,6,546000,13.210376086227196,1,0,0,0,0,12,6,1,78000.0
6,19,2,1.0986122886681098,1,2,2,2,2,228000,12.337105293891872,1,0,0,3,0,1,2,1,76000.0
5,10,12,2.5649493574615367,1,0,2,5,2,32240,10.380994213509263,1,2,0,5,0,2,4,0,2480.0
3,3,10,2.3978952727983707,1,1,0,3,0,3718000,15.128696716225297,1,1,0,6,0,6,10,1,338000.0
13,12,3,1.3862943611198906,0,0,3,3,3,5560,8.623533227187563,1,1,0,2,0,14,1,0,1390.0
16,1,9,2.302585092994046,0,0,4,2,9,24900000,17.030378401595577,1,0,0,6,0,15,3,0,2490000.0
19,9,4,1.6094379124341003,1,1,4,4,4,27550000,17.13151312986084,1,1,0,2,0,15,4,1,5510000.0
15,18,3,1.3862943611198906,0,0,3,3,3,5560000,15.531108846082864,1,1,0,5,0,13,1,0,1390000.0
8,17,8,2.1972245773362196,1,2,3,1,8,4869,8.490849216076635,0,0,4,4,9,14,1,0,541.0
16,7,8,2.1972245773362196,1,2,3,1,8,538200,13.195987375318552,1,0,0,5,0,0,8,1,59800.0
12,5,9,2.302585092994046,0,0,4,2,9,24900,10.122663242288953,1,0,0,1,0,14,3,0,2490.0
14,0,5,1.791759469228055,0,2,0,5,5,3306000,15.0112498598434,1,0,0,5,0,3,5,1,551000.0
14,10,10,2.3978952727983707,1,1,0,3,0,7260,8.890272839380247,1,0,0,1,0,13,10,1,660.0
19,14,12,2.5649493574615367,1,0,2,5,2,354900,12.779594156325743,1,0,0,0,0,10,12,1,27300.0
4,16,11,2.4849066497880004,0,2,1,4,1,7824,8.965079015408355,1,0,4,5,4,2,1,0,652.0
14,6,2,1.0986122886681098,1,2,2,2,2,2139,7.668561108015897,0,0,4,4,9,8,1,0,713.0
7,2,3,1.3862943611198906,0,0,3,3,3,140400,11.852257893055606,1,0,0,1,0,5,3,1,35100.0
11,10,2,1.0986122886681098,1,2,2,2,2,8850,9.088285725968877,1,0,0,2,0,15,2,1,2950.0
15,3,10,2.3978952727983707,1,1,0,3,0,3289,8.098642843759418,0,1,4,6,9,0,1,0,299.0
9,16,6,1.9459101490553132,1,0,1,6,6,1225000,14.018452218287162,1,1,0,0,0,10,2,0,175000.0
2,1,6,1.9459101490553132,1,0,1,6,6,4032000,15.209773336749183,1,0,0,0,0,4,6,1,576000.0
6,3,7,2.0794415416798357,0,1,2,0,7,1880000,14.446782866720884,1,2,0,3,0,14,1,0,235000.0
13,4,6,1.9459101490553132,1,0,1,6,6,1323,7.188412736496954,0,0,3,0,3,10,3,0,189.0
10,11,2,1.0986122886681098,1,2,2,2,2,146100,11.892053442342334,1,0,0,3,0,14,2,1,48700.0
10,8,3,1.3862943611198906,0,0,3,3,3,23560000,16.97506095919248,1,1,0,2,0,10,1,0,5890000.0
5,12,9,2.302585092994046,0,0,4,2,9,27000000,17.11134746100564,1,0,0,6,0,13,9,1,2700000.0
2,0,2,1.0986122886681098,1,2,2,2,2,1947000,14.481800797964889,1,0,0,6,0,10,2,1,649000.0
3,14,2,1.0986122886681098,1,2,2,2,2,1551,7.347299700743164,0,0,1,4,1,4,1,0,517.0
16,2,2,1.0986122886681098,1,2,2,2,2,1851000,14.431237131804004,1,0,0,4,0,15,2,1,617000.0
9,1,11,2.4849066497880004,0,2,1,4,1,954000,13.768419998647904,1,0,0,5,0,3,1,0,79500.0
19,4,2,1.0986122886681098,1,2,2,2,2,4530000,15.326232718209745,1,0,0,6,0,8,2,1,1510000.0
0,16,3,1.3862943611198906,0,0,3,3,3,23880,10.080838442676662,1,0,0,3,0,10,3,1,5970.0
10,1,2,1.0986122886681098,1,2,2,2,2,2310000,14.652758515398315,1,0,0,0,0,9,2,1,770000.0
7,4,10,2.3978952727983707,1,1,0,3,0,46310000,17.650868500050542,1,2,0,2,0,4,10,1,4210000.0
9,10,10,2.3978952727983707,1,1,0,3,0,37840000,17.448877328575012,1,1,0,2,0,7,10,1,3440000.0
6,6,3,1.3862943611198906,0,0,3,3,3,184,5.220355825078324,1,1,4,2,4,6,1,0,46.0
18,18,10,2.3978952727983707,1,1,0,3,0,5775,8.661466680572662,0,0,0,0,5,7,5,0,525.0
13,7,9,2.302585092994046,0,0,4,2,9,38800000,17.473930830366697,1,1,0,1,0,5,1,0,3880000.0
18,9,3,1.3862943611198906,0,0,3,3,3,368000,12.81584093453868,1,2,0,3,0,11,1,0,92000.0
18,8,5,1.791759469228055,0,2,0,5,5,31380,10.353957893210753,1,0,0,6,0,14,5,1,5230.0
0,12,5,1.791759469228055,0,2,0,5,5,166800,12.02455676409265,1,0,0,4,0,15,5,1,27800.0
0,5,5,1.791759469228055,0,2,0,5,5,5394,8.593227877692234,1,0,4,4,4,15,1,0,899.0
7,11,8,2.1972245773362196,1,2,3,1,8,70200,11.159117834926688,1,0,0,4,0,8,8,1,7800.0
14,6,12,2.5649493574615367,1,0,2,5,2,374400,12.833082694522178,1,0,0,5,0,12,12,1,28800.0
1,19,4,1.6094379124341003,1,1,4,4,4,3605,8.190354403763262,0,2,0,0,5,6,1,0,721.0
6,3,2,1.0986122886681098,1,2,2,2,2,5250000,15.473738825043979,1,0,0,0,0,15,2,1,1750000.0
4,11,12,2.5649493574615367,1,0,2,5,2,7280,8.893023494394711,1,2,0,0,0,1,4,0,560.0
10,0,9,2.302585092994046,0,0,4,2,9,32800000,17.305939103842178,1,1,0,2,0,10,1,0,3280000.0
3,19,3,1.3862943611198906,0,0,3,3,3,289200,12.57487722707543,1,0,0,2,0,8,3,1,72300.0
2,5,9,2.302585092994046,0,0,4,2,9,626000,13.347107247525049,1,2,0,4,0,9,1,0,62600.0
7,13,2,1.0986122886681098,1,2,2,2,2,16710000,16.63151796041598,1,0,0,6,0,15,2,1,5570000.0
19,13,5,1.791759469228055,0,2,0,5,5,4596000,15.340697135531265,1,0,0,3,0,3,5,1,766000.0
18,1,5,1.791759469228055,0,2,0,5,5,2790,7.934155233536322,1,0,0,4,0,6,5,1,465.0
17,4,8,2.1972245773362196,1,2,3,1,8,4068,8.31115254800169,1,0,3,1,8,4,4,0,452.0
1,14,10,2.3978952727983707,1,1,0,3,0,280500,12.544332569000922,1,0,0,3,0,8,10,1,25500.0
7,8,11,2.4849066497880004,0,2,1,4,1,5784,8.663023639627777,1,0,4,2,4,3,1,0,482.0
17,11,7,2.0794415416798357,0,1,2,0,7,880,6.78105762593618,1,1,0,5,0,0,1,0,110.0
16,0,7,2.0794415416798357,0,1,2,0,7,582400,13.274914492896107,1,1,0,0,0,15,7,1,72800.0
2,13,9,2.302585092994046,0,0,4,2,9,5270,8.569975376855206,1,2,0,6,0,2,1,0,527.0
1,19,9,2.302585092994046,0,0,4,2,9,8640000,15.971913256520972,1,0,0,5,0,1,9,1,864000.0
19,2,8,2.1972245773362196,1,2,3,1,8,73080000,18.107065303157714,1,0,0,0,0,12,8,1,8120000.0
13,7,12,2.5649493574615367,1,0,2,5,2,58760,10.981233648522853,1,2,0,2,0,3,4,0,4520.0
19,1,8,2.1972245773362196,1,2,3,1,8,9180,9.1248914101437,1,0,0,3,0,5,4,0,1020.0
9,14,11,2.4849066497880004,0,2,1,4,1,7200,8.881975184248867,1,0,0,4,0,10,1,0,600.0
10,15,10,2.3978952727983707,1,1,0,3,0,12980000,16.378920346281816,1,2,0,5,0,9,10,1,1180000.0
19,14,2,1.0986122886681098,1,2,2,2,2,113100,11.636036503798104,1,0,0,1,0,8,2,1,37700.0
14,4,2,1.0986122886681098,1,2,2,2,2,16500,9.711176264112805,1,0,0,1,0,1,2,1,5500.0
13,5,12,2.5649493574615367,1,0,2,5,2,36920,10.516535773840447,1,2,0,2,0,15,4,0,2840.0
9,16,3,1.3862943611198906,0,0,3,3,3,28280000,17.157665434353323,1,2,0,0,0,1,1,0,7070000.0
14,6,7,2.0794415416798357,0,1,2,0,7,1120,7.02197642307216,1,1,0,0,0,5,7,1,140.0
3,16,7,2.0794415416798357,0,1,2,0,7,626400,13.347746020081466,1,0,0,5,0,10,1,0,78300.0
0,7,2,1.0986122886681098,1,2,2,2,2,288000,12.570719231334277,1,0,0,6,0,12,2,1,96000.0
13,10,5,1.791759469228055,0,2,0,5,5,26040000,17.0751444137071,1,0,0,0,0,11,5,1,4340000.0
0,17,8,2.1972245773362196,1,2,3,1,8,2466000,14.71810836822135,1,0,0,5,0,4,8,1,274000.0
4,11,5,1.791759469228055,0,2,0,5,5,492000,13.106236027992704,1,0,0,5,0,7,5,1,82000.0
14,6,12,2.5649493574615367,1,0,2,5,2,54730,10.91018555548575,1,1,0,4,0,8,2,0,4210.0
8,1,6,1.9459101490553132,1,0,1,6,6,1673,7.422971251049421,0,2,3,0,3,2,1,0,239.0
12,13,3,1.3862943611198906,0,0,3,3,3,220,5.3981627015177525,1,1,0,3,0,14,1,0,55.0
5,6,6,1.9459101490553132,1,0,1,6,6,24990,10.126271039034782,1,0,0,0,0,3,6,1,3570.0
7,8,11,2.4849066497880004,0,2,1,4,1,303600,12.62346961830583,1,0,0,3,0,1,11,1,25300.0
19,12,7,2.0794415416798357,0,1,2,0,7,141600,11.860768522363712,1,0,0,4,0,15,1,0,17700.0
5,6,4,1.6094379124341003,1,1,4,4,4,450000,13.017005083966255,1,0,0,5,0,11,4,1,90000.0
2,7,5,1.791759469228055,0,2,0,5,5,13920,9.541153770388567,1,0,0,4,0,2,5,1,2320.0
19,1,6,1.9459101490553132,1,0,1,6,6,468300,13.056866530552654,1,0,0,0,0,11,6,1,66900.0
2,18,10,2.3978952727983707,1,1,0,3,0,9548,9.164191715950203,1,2,3,0,8,0,2,0,868.0
19,3,4,1.6094379124341003,1,1,4,4,4,2235000,14.619752233457,1,0,0,5,0,9,4,1,447000.0
12,10,5,1.791759469228055,0,2,0,5,5,47520,10.768926997586153,1,0,0,4,0,0,5,1,7920.0
0,17,2,1.0986122886681098,1,2,2,2,2,21540,9.977713374888099,1,0,0,1,0,15,2,1,7180.0
14,10,3,1.3862943611198906,0,0,3,3,3,944000,13.75788250444911,1,2,0,1,0,3,1,0,236000.0
11,14,5,1.791759469228055,0,2,0,5,5,1272,7.149131598557407,1,0,2,5,2,3,1,0,212.0
5,0,4,1.6094379124341003,1,1,4,4,4,41300,10.628641991731053,1,2,0,0,0,13,4,1,8260.0
5,9,6,1.9459101490553132,1,0,1,6,6,728000,13.498057700804253,1,2,0,0,0,13,2,0,104000.0
6,8,6,1.9459101490553132,1,0,1,6,6,4144000,15.237172304234168,1,1,0,0,0,14,2,0,592000.0
6,0,4,1.6094379124341003,1,1,4,4,4,306000,12.631343648903034,1,0,0,2,0,3,4,1,61200.0
15,14,5,1.791759469228055,0,2,0,5,5,678,6.520621127558696,1,0,3,6,8,5,1,0,113.0
3,4,5,1.791759469228055,0,2,0,5,5,301200,12.615533094955484,1,0,0,4,0,1,5,1,50200.0
6,17,9,2.302585092994046,0,0,4,2,9,5060,8.529319371214077,1,2,0,6,0,11,1,0,506.0
19,2,10,2.3978952727983707,1,1,0,3,0,963600,13.778432587497326,1,0,0,1,0,14,10,1,87600.0
0,8,10,2.3978952727983707,1,1,0,3,0,24200,10.094149233605084,1,2,0,1,0,13,10,1,2200.0
13,7,3,1.3862943611198906,0,0,3,3,3,14440000,16.48551276068103,1,1,0,1,0,6,1,0,3610000.0
12,17,7,2.0794415416798357,0,1,2,0,7,2472,7.813187267521416,1,0,2,1,2,1,1,0,309.0
19,0,5,1.791759469228055,0,2,0,5,5,8100000,15.90737474309945,1,0,0,6,0,10,5,1,1350000.0
5,11,12,2.5649493574615367,1,0,2,5,2,2262,7.724446645633537,1,0,2,1,2,4,6,0,174.0
13,17,12,2.5649493574615367,1,0,2,5,2,8151000,15.91365129976092,1,0,0,4,0,3,12,1,627000.0
17,18,9,2.302585092994046,0,0,4,2,9,3780,8.237743803890933,1,0,0,0,0,8,9,1,378.0
5,8,10,2.3978952727983707,1,1,0,3,0,8272,9.020752479190183,1,1,2,5,2,6,2,0,752.0
12,0,8,2.1972245773362196,1,2,3,1,8,3222,8.078067881815437,1,0,2,2,2,6,2,0,358.0
9,10,7,2.0794415416798357,0,1,2,0,7,6592,8.7937637591133,1,1,2,5,2,5,1,0,824.0
13,1,4,1.6094379124341003,1,1,4,4,4,19300,9.867912187022208,1,1,0,1,0,11,4,1,3860.0
14,13,7,2.0794415416798357,0,1,2,0,7,274400,12.522345819142096,1,2,0,0,0,5,7,1,34300.0
2,18,3,1.3862943611198906,0,0,3,3,3,31680,10.363472411086743,1,0,0,5,0,13,3,1,7920.0
15,18,7,2.0794415416798357,0,1,2,0,7,1232000,14.024150234763585,1,2,0,0,0,3,7,1,154000.0
17,0,9,2.302585092994046,0,0,4,2,9,47400000,17.67413280776235,1,0,0,4,0,9,3,0,4740000.0
15,4,7,2.0794415416798357,0,1,2,0,7,10000000,16.118095750958314,1,1,0,3,0,15,1,0,1250000.0
13,11,5,1.791759469228055,0,2,0,5,5,11280000,16.238541892686666,1,0,0,4,0,0,5,1,1880000.0
0,15,9,2.302585092994046,0,0,4,2,9,63400000,17.964974435180324,1,1,0,6,0,0,1,0,6340000.0
8,6,9,2.302585092994046,0,0,4,2,9,519000,13.159661088928443,1,0,0,6,0,0,3,0,51900.0
14,6,10,2.3978952727983707,1,1,0,3,0,38170000,17.45756045092,1,1,0,1,0,4,10,1,3470000.0
1,17,5,1.791759469228055,0,2,0,5,5,13800,9.53249633228804,1,0,0,3,0,13,5,1,2300.0
11,8,7,2.0794415416798357,0,1,2,0,7,386400,12.86463096930887,1,0,0,0,0,7,7,1,48300.0
19,15,5,1.791759469228055,0,2,0,5,5,47340,10.765132006630253,1,0,0,6,0,0,5,1,7890.0
12,6,11,2.4849066497880004,0,2,1,4,1,8544000,15.960739957223305,1,0,0,3,0,0,1,0,712000.0
4,8,12,2.5649493574615367,1,0,2,5,2,91000,11.418625774449596,1,1,0,0,0,0,4,0,7000.0
10,8,11,2.4849066497880004,0,2,1,4,1,922800,13.73516888893958,1,0,0,4,0,9,1,0,76900.0
4,10,12,2.5649493574615367,1,0,2,5,2,75010,11.22539004843061,1,1,0,5,0,0,2,0,5770.0
9,17,2,1.0986122886681098,1,2,2,2,2,1458000,14.192576877421562,1,0,0,5,0,4,2,1,486000.0
5,11,4,1.6094379124341003,1,1,4,4,4,1725000,14.360738188157574,1,0,0,4,0,7,4,1,345000.0
18,11,8,2.1972245773362196,1,2,3,1,8,4617000,15.345255918079962,1,0,0,3,0,1,8,1,513000.0
2,2,5,1.791759469228055,0,2,0,5,5,1332,7.195187320178709,1,0,2,2,2,10,1,0,222.0
17,18,10,2.3978952727983707,1,1,0,3,0,5236,8.563504094279487,1,1,1,0,6,14,2,0,476.0
5,6,12,2.5649493574615367,1,0,2,5,2,2106000,14.560301446509753,1,0,0,1,0,9,12,1,162000.0
2,17,12,2.5649493574615367,1,0,2,5,2,3328000,15.017882381403961,1,1,0,4,0,0,4,0,256000.0
4,9,3,1.3862943611198906,0,0,3,3,3,680,6.523562306149512,1,2,0,1,0,7,1,0,170.0
13,12,5,1.791759469228055,0,2,0,5,5,47520000,17.676661254062434,1,0,0,3,0,2,5,1,7920000.0
12,18,11,2.4849066497880004,0,2,1,4,1,10764000,16.191717883731197,1,0,0,2,0,11,1,0,897000.0
10,9,3,1.3862943611198906,0,0,3,3,3,596,6.391917113392602,1,2,1,1,6,4,1,0,149.0
8,15,9,2.302585092994046,0,0,4,2,9,2600000,14.77102238760702,1,2,0,4,0,1,1,0,260000.0
1,15,12,2.5649493574615367,1,0,2,5,2,42770,10.663615581822071,1,2,0,0,0,3,2,0,3290.0
6,4,4,1.6094379124341003,1,1,4,4,4,351500,12.769967835179024,1,2,0,2,0,11,4,1,70300.0
0,19,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,11,1,0,5.0
1,19,5,1.791759469228055,0,2,0,5,5,1992000,14.504650219134586,1,0,0,3,0,8,5,1,332000.0
14,8,5,1.791759469228055,0,2,0,5,5,4794000,15.382875902570522,1,0,0,1,0,0,5,1,799000.0
19,2,2,1.0986122886681098,1,2,2,2,2,10890,9.295692039075686,1,0,0,5,0,9,2,1,3630.0
0,12,11,2.4849066497880004,0,2,1,4,1,5220,8.560444233410552,1,0,0,5,0,5,1,0,435.0
8,4,3,1.3862943611198906,0,0,3,3,3,29600,10.295563423525277,1,2,0,4,0,9,1,0,7400.0
11,8,10,2.3978952727983707,1,1,0,3,0,60720000,17.921783707520685,1,0,0,5,0,13,10,1,5520000.0
3,10,10,2.3978952727983707,1,1,0,3,0,9757000,16.093495636580602,1,1,0,1,0,13,10,1,887000.0
10,9,11,2.4849066497880004,0,2,1,4,1,5316000,15.486231886926618,1,0,0,4,0,8,1,0,443000.0
0,4,7,2.0794415416798357,0,1,2,0,7,158400,11.972885071473847,1,0,0,4,0,0,1,0,19800.0
18,15,11,2.4849066497880004,0,2,1,4,1,705600,13.466805200907274,1,0,0,0,0,7,1,0,58800.0
15,3,5,1.791759469228055,0,2,0,5,5,18720,9.837401167408268,1,0,0,2,0,9,5,1,3120.0
9,2,11,2.4849066497880004,0,2,1,4,1,4596,8.433159195806228,1,0,1,4,6,1,1,0,383.0
3,1,9,2.302585092994046,0,0,4,2,9,3680000,15.118423581884207,1,2,0,2,0,9,1,0,368000.0
4,9,12,2.5649493574615367,1,0,2,5,2,650,6.478509642208569,1,2,0,6,0,3,2,0,50.0
13,18,5,1.791759469228055,0,2,0,5,5,564000,13.242811303528269,1,0,0,3,0,4,5,1,94000.0
13,6,4,1.6094379124341003,1,1,4,4,4,15500,9.648659816955295,1,2,0,2,0,8,4,1,3100.0
6,15,5,1.791759469228055,0,2,0,5,5,2280000,14.639686439527019,1,0,0,2,0,1,5,1,380000.0
15,11,9,2.302585092994046,0,0,4,2,9,800000,13.592368256649284,1,2,0,5,0,11,1,0,80000.0
13,2,12,2.5649493574615367,1,0,2,5,2,93600000,18.354540952131583,1,0,0,4,0,5,12,1,7200000.0
11,7,8,2.1972245773362196,1,2,3,1,8,51660000,17.760194364989303,1,0,0,0,0,6,8,1,5740000.0
2,19,4,1.6094379124341003,1,1,4,4,4,176000,12.07824495582233,1,2,0,6,0,12,4,1,35200.0
1,17,7,2.0794415416798357,0,1,2,0,7,4104000,15.22747290949743,1,0,0,5,0,9,1,0,513000.0
8,3,11,2.4849066497880004,0,2,1,4,1,3936,8.278174290943738,1,0,1,2,6,10,1,0,328.0
