slot_a,slot_a_abs_log1p,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_d,slot_d_abs_log1p,slot_d_sign,slot_d_is_even,slot_d_mod3,slot_d_mod5,slot_d_mod7,slot_d_mod10,slot_name1,slot_name2,gcd_all,n_multiple_pairs,y
1058,6.9650803456014065,2,3,1,8,17,2.8903717578961645,1,0,2,2,3,7,12,7,1,0,1604.0
582,6.368187186350492,0,2,1,2,9,2.302585092994046,1,0,0,4,2,9,12,1,3,0,882.0
128,4.859812404361672,2,3,2,8,15,2.772588722239781,1,0,0,0,1,5,14,9,1,0,207.0
758,6.63200177739563,2,3,2,8,22,3.1354942159291497,1,1,1,2,1,2,15,6,2,0,1159.0
162,5.093750200806762,0,2,1,2,42,3.7612001156935624,1,1,0,2,0,2,11,14,6,0,285.0
398,5.988961416889864,2,3,6,8,44,3.8066624897703196,1,1,2,4,2,4,8,0,2,0,641.0
764,6.639875833826536,2,4,1,4,39,3.6888794541139363,1,0,0,4,4,9,13,12,1,0,1185.0
1146,7.044905117129371,0,1,5,6,1,0.6931471805599453,1,0,1,1,1,1,1,17,1,1,1720.0
394,5.978885764901122,1,4,2,4,32,3.4965075614664802,1,1,2,2,4,2,2,4,2,0,623.0
1182,7.075808863978387,0,2,6,2,29,3.4011973816621555,1,0,2,4,1,9,7,2,1,0,1802.0
1022,6.930494765951626,2,2,0,2,9,2.302585092994046,1,0,0,4,2,9,13,0,1,0,1542.0
246,5.5093883366279774,0,1,1,6,42,3.7612001156935624,1,1,0,2,0,2,19,17,6,0,411.0
1064,6.970730078143525,2,4,0,4,11,2.4849066497880004,1,0,2,1,4,1,0,19,1,0,1607.0
1142,7.04141166379481,2,2,1,2,15,2.772588722239781,1,0,0,0,1,5,6,14,1,0,1728.0
122,4.812184355372417,2,2,3,2,20,3.044522437723423,1,1,2,0,6,0,15,10,2,0,203.0
1136,7.036148493750536,2,1,2,6,23,3.1780538303479458,1,0,2,3,2,3,18,1,1,0,1727.0
276,5.6240175061873385,0,1,3,6,30,3.4339872044851463,1,1,0,0,2,0,17,3,6,0,444.0
208,5.342334251964811,1,3,5,8,34,3.5553480614894135,1,1,1,4,6,4,0,2,2,0,346.0
808,6.695798917058491,1,3,3,8,22,3.1354942159291497,1,1,1,2,1,2,11,15,2,0,1234.0
550,6.311734809152915,1,0,4,0,44,3.8066624897703196,1,1,2,4,2,4,6,18,22,0,869.0
696,6.546785410760524,0,1,3,6,7,2.0794415416798357,1,0,1,2,0,7,2,19,1,0,1051.0
936,6.842683282238422,0,1,5,6,37,3.6375861597263857,1,0,1,2,2,7,1,11,1,0,1441.0
208,5.342334251964811,1,3,5,8,34,3.5553480614894135,1,1,1,4,6,4,1,1,2,0,346.0
622,6.434546518787453,1,2,6,2,7,2.0794415416798357,1,0,1,2,0,7,12,5,1,0,940.0
436,6.07993319509559,1,1,2,6,11,2.4849066497880004,1,0,2,1,4,1,17,16,1,0,665.0
592,6.385194398997726,1,2,4,2,15,2.772588722239781,1,0,0,0,1,5,13,12,1,0,903.0
528,6.270988431858299,0,3,3,8,19,2.995732273553991,1,0,1,4,5,9,13,3,1,0,811.0
662,6.4967749901858625,2,2,4,2,12,2.5649493574615367,1,1,0,2,5,2,15,9,2,0,1005.0
448,6.1070228877422545,1,3,0,8,41,3.7376696182833684,1,0,2,1,6,1,19,18,1,0,713.0
624,6.437751649736401,0,4,1,4,46,3.8501476017100584,1,1,1,1,4,6,2,7,2,0,982.0
692,6.541029999189903,2,2,6,2,22,3.1354942159291497,1,1,1,2,1,2,2,15,2,0,1060.0
510,6.236369590203704,0,0,6,0,21,3.091042453358316,1,0,0,1,0,1,12,17,3,0,786.0
726,6.588926477533519,0,1,5,6,8,2.1972245773362196,1,1,2,3,1,8,10,2,2,0,1097.0
376,5.932245187448011,1,1,5,6,44,3.8066624897703196,1,1,2,4,2,4,7,6,4,0,608.0
626,6.440946540632921,2,1,3,6,22,3.1354942159291497,1,1,1,2,1,2,4,2,2,0,961.0
558,6.326149473155099,0,3,5,8,22,3.1354942159291497,1,1,1,2,1,2,0,11,2,0,859.0
164,5.10594547390058,2,4,3,4,45,3.828641396489095,1,0,0,0,3,5,13,8,1,0,291.0
1014,6.922643891475888,0,4,6,4,3,1.3862943611198906,1,0,0,3,3,3,7,9,3,1,1524.0
220,5.3981627015177525,1,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,10,14,1,1,331.0
1002,6.910750787961936,0,2,1,2,4,1.6094379124341003,1,1,1,4,4,4,13,15,2,0,1507.0
1186,7.079184394609668,1,1,3,6,9,2.302585092994046,1,0,0,4,2,9,18,10,1,0,1788.0
422,6.0473721790462776,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,6,1,2,0,649.0
1100,7.00397413672268,2,0,1,0,50,3.9318256327243257,1,1,2,0,1,0,3,2,50,1,1700.0
1136,7.036148493750536,2,1,2,6,11,2.4849066497880004,1,0,2,1,4,1,14,7,1,0,1715.0
474,6.163314804034641,0,4,5,4,21,3.091042453358316,1,0,0,1,0,1,5,10,3,0,732.0
670,6.508769136971682,1,0,5,0,39,3.6888794541139363,1,0,0,4,4,9,19,13,1,0,1044.0
1008,6.9167150203536085,0,3,0,8,9,2.302585092994046,1,0,0,4,2,9,16,14,9,1,1521.0
610,6.415096959171596,1,0,1,0,49,3.912023005428146,1,0,1,4,0,9,6,13,1,0,964.0
646,6.472346294500901,1,1,2,6,28,3.367295829986474,1,1,1,3,0,8,2,8,2,0,997.0
462,6.137727054086234,0,2,0,2,34,3.5553480614894135,1,1,1,4,6,4,5,0,2,0,727.0
550,6.311734809152915,1,0,4,0,8,2.1972245773362196,1,1,2,3,1,8,7,10,2,0,833.0
746,6.616065185132817,2,1,4,6,19,2.995732273553991,1,0,1,4,5,9,6,18,1,0,1138.0
640,6.46302945692067,1,0,3,0,15,2.772588722239781,1,0,0,0,1,5,14,6,5,0,975.0
674,6.51471269087253,2,4,2,4,38,3.6635616461296463,1,1,2,3,3,8,4,16,2,0,1049.0
1198,7.089243155027514,1,3,1,8,27,3.332204510175204,1,0,0,2,6,7,17,14,1,0,1824.0
1110,7.01301578963963,0,0,4,0,2,1.0986122886681098,1,1,2,2,2,2,5,15,2,1,1667.0
680,6.523562306149512,2,0,1,0,28,3.367295829986474,1,1,1,3,0,8,6,5,4,0,1048.0
312,5.746203190540153,0,2,4,2,38,3.6635616461296463,1,1,2,3,3,8,2,9,2,0,506.0
536,6.285998094508865,2,1,4,6,7,2.0794415416798357,1,0,1,2,0,7,15,5,1,0,811.0
820,6.710523109452428,1,0,1,0,38,3.6635616461296463,1,1,2,3,3,8,16,18,2,0,1268.0
1170,7.065613363597717,0,0,1,0,38,3.6635616461296463,1,1,2,3,3,8,17,17,2,0,1793.0
354,5.872117789475416,0,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,7,12,3,1,534.0
646,6.472346294500901,1,1,2,6,25,3.258096538021482,1,0,1,0,4,5,5,3,1,0,994.0
1036,6.9440872082295275,1,1,0,6,12,2.5649493574615367,1,1,0,2,5,2,8,19,4,0,1566.0
142,4.962844630259907,1,2,2,2,48,3.8918202981106265,1,1,0,3,6,8,4,7,2,0,261.0
1002,6.910750787961936,0,2,1,2,20,3.044522437723423,1,1,2,0,6,0,16,7,2,0,1523.0
998,6.906754778648554,2,3,4,8,50,3.9318256327243257,1,1,2,0,1,0,17,19,2,0,1547.0
1044,6.951772164398911,0,4,1,4,37,3.6375861597263857,1,0,1,2,2,7,8,9,1,0,1603.0
546,6.304448802421981,0,1,0,6,32,3.4965075614664802,1,1,2,2,4,2,0,0,2,0,851.0
950,6.85751406254539,2,0,5,0,6,1.9459101490553132,1,1,0,1,6,6,12,7,2,0,1431.0
172,5.153291594497779,1,2,4,2,48,3.8918202981106265,1,1,0,3,6,8,5,10,4,0,306.0
784,6.665683717782408,1,4,0,4,1,0.6931471805599453,1,0,1,1,1,1,17,0,1,1,1177.0
786,6.668228248417403,0,1,2,6,42,3.7612001156935624,1,1,0,2,0,2,17,4,6,0,1221.0
642,6.466144724237619,0,2,5,2,9,2.302585092994046,1,0,0,4,2,9,9,14,3,0,972.0
702,6.555356891810665,0,2,2,2,49,3.912023005428146,1,0,1,4,0,9,6,13,1,0,1102.0
970,6.878326468291325,1,0,4,0,22,3.1354942159291497,1,1,1,2,1,2,0,5,2,0,1477.0
278,5.631211781821365,2,3,5,8,17,2.8903717578961645,1,0,2,2,3,7,6,15,1,0,434.0
186,5.231108616854587,0,1,4,6,7,2.0794415416798357,1,0,1,2,0,7,15,16,1,0,286.0
932,6.838405200847344,2,2,1,2,7,2.0794415416798357,1,0,1,2,0,7,14,14,1,0,1405.0
206,5.332718793265369,2,1,3,6,22,3.1354942159291497,1,1,1,2,1,2,7,2,2,0,331.0
1114,7.016609683894219,1,4,1,4,18,2.9444389791664403,1,1,0,3,4,8,1,3,2,0,1689.0
1126,7.027314514039777,1,1,6,6,46,3.8501476017100584,1,1,1,1,4,6,14,12,2,0,1735.0
992,6.900730664045173,2,2,5,2,43,3.784189633918261,1,0,1,3,1,3,16,3,1,0,1531.0
444,6.09807428216624,0,4,3,4,43,3.784189633918261,1,0,1,3,1,3,6,3,1,0,709.0
884,6.785587645007929,2,4,2,4,34,3.5553480614894135,1,1,1,4,6,4,2,15,34,1,1360.0
622,6.434546518787453,1,2,6,2,12,2.5649493574615367,1,1,0,2,5,2,5,13,2,0,945.0
1150,7.048386408721883,1,0,2,0,42,3.7612001156935624,1,1,0,2,0,2,3,10,2,0,1767.0
718,6.577861357721047,1,3,4,8,9,2.302585092994046,1,0,0,4,2,9,12,1,1,0,1086.0
516,6.248042874508429,0,1,5,6,12,2.5649493574615367,1,1,0,2,5,2,9,15,12,1,786.0
716,6.57507584059962,2,1,2,6,20,3.044522437723423,1,1,2,0,6,0,5,5,4,0,1094.0
636,6.456769655572163,0,1,6,6,22,3.1354942159291497,1,1,1,2,1,2,9,18,2,0,976.0
344,5.84354441703136,2,4,1,4,38,3.6635616461296463,1,1,2,3,3,8,5,8,2,0,554.0
218,5.389071729816501,2,3,1,8,46,3.8501476017100584,1,1,1,1,4,6,1,16,2,0,373.0
718,6.577861357721047,1,3,4,8,49,3.912023005428146,1,0,1,4,0,9,16,17,1,0,1126.0
1026,6.934397209928558,0,1,4,6,36,3.6109179126442243,1,1,0,1,1,6,16,14,18,0,1575.0
214,5.3706380281276624,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,18,8,1,0,326.0
638,6.459904454377535,2,3,1,8,26,3.295836866004329,1,1,2,1,5,6,9,11,2,0,983.0
492,6.20050917404269,0,2,2,2,14,2.70805020110221,1,1,2,4,0,4,5,8,2,0,752.0
714,6.5722825426940075,0,4,0,4,5,1.791759469228055,1,0,2,0,5,5,12,11,1,0,1076.0
296,5.6937321388027,2,1,2,6,36,3.6109179126442243,1,1,0,1,1,6,4,14,4,0,480.0
246,5.5093883366279774,0,1,1,6,46,3.8501476017100584,1,1,1,1,4,6,3,15,2,0,415.0
196,5.2832037287379885,1,1,0,6,18,2.9444389791664403,1,1,0,3,4,8,7,5,2,0,312.0
806,6.693323668269949,2,1,1,6,20,3.044522437723423,1,1,2,0,6,0,18,16,2,0,1229.0
532,6.278521424165844,1,2,0,2,47,3.871201010907891,1,0,2,2,5,7,2,15,1,0,845.0
1200,7.0909098220799835,0,0,3,0,42,3.7612001156935624,1,1,0,2,0,2,11,2,6,0,1842.0
880,6.78105762593618,1,0,5,0,24,3.2188758248682006,1,1,0,4,3,4,8,2,8,0,1344.0
986,6.894670039433482,2,1,6,6,16,2.833213344056216,1,1,1,1,2,6,14,1,2,0,1495.0
656,6.48768401848461,2,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,7,8,1,0,991.0
1194,7.085901464365611,0,4,4,4,12,2.5649493574615367,1,1,0,2,5,2,1,8,6,0,1803.0
304,5.720311776607412,1,4,3,4,31,3.4657359027997265,1,0,1,1,3,1,16,9,1,0,487.0
514,6.244166900663736,1,4,3,4,26,3.295836866004329,1,1,2,1,5,6,16,14,2,0,797.0
210,5.351858133476067,0,0,0,0,0,0.0,0,1,0,0,0,0,15,3,210,0,315.0
532,6.278521424165844,1,2,0,2,11,2.4849066497880004,1,0,2,1,4,1,18,19,1,0,809.0
1132,7.0326242610280065,1,2,5,2,13,2.6390573296152584,1,0,1,3,6,3,16,16,1,0,1711.0
862,6.760414691083428,1,2,1,2,10,2.3978952727983707,1,1,1,0,3,0,1,3,2,0,1303.0
466,6.1463292576688975,1,1,4,6,15,2.772588722239781,1,0,0,0,1,5,5,12,1,0,714.0
490,6.19644412779452,1,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,11,5,1,1,736.0
540,6.293419278846481,0,0,1,0,25,3.258096538021482,1,0,1,0,4,5,16,9,5,0,835.0
240,5.484796933490655,0,0,2,0,29,3.4011973816621555,1,0,2,4,1,9,9,14,1,0,389.0
236,5.4680601411351315,2,1,5,6,35,3.58351893845611,1,0,2,0,0,5,0,15,1,0,389.0
746,6.616065185132817,2,1,4,6,39,3.6888794541139363,1,0,0,4,4,9,10,17,1,0,1158.0
310,5.739792912179234,1,0,2,0,25,3.258096538021482,1,0,1,0,4,5,18,11,5,0,490.0
702,6.555356891810665,0,2,2,2,22,3.1354942159291497,1,1,1,2,1,2,16,18,2,0,1075.0
1034,6.942156705699469,2,4,5,4,20,3.044522437723423,1,1,2,0,6,0,14,9,2,0,1571.0
388,5.963579343618446,1,3,3,8,14,2.70805020110221,1,1,2,4,0,4,9,14,2,0,596.0
186,5.231108616854587,0,1,4,6,30,3.4339872044851463,1,1,0,0,2,0,14,16,6,0,309.0
900,6.803505257608338,0,0,4,0,22,3.1354942159291497,1,1,1,2,1,2,0,19,2,0,1372.0
694,6.543911845564792,1,4,1,4,50,3.9318256327243257,1,1,2,0,1,0,9,10,2,0,1091.0
188,5.241747015059643,2,3,6,8,36,3.6109179126442243,1,1,0,1,1,6,18,9,4,0,318.0
1018,6.926577033222725,1,3,3,8,15,2.772588722239781,1,0,0,0,1,5,10,3,1,0,1542.0
1066,6.9726062513017535,1,1,2,6,8,2.1972245773362196,1,1,2,3,1,8,6,17,2,0,1607.0
880,6.78105762593618,1,0,5,0,35,3.58351893845611,1,0,2,0,0,5,16,3,5,0,1355.0
372,5.921578419643816,0,2,1,2,29,3.4011973816621555,1,0,2,4,1,9,4,18,1,0,587.0
618,6.428105272684596,0,3,2,8,49,3.912023005428146,1,0,1,4,0,9,10,1,1,0,976.0
124,4.8283137373023015,1,4,5,4,15,2.772588722239781,1,0,0,0,1,5,7,14,1,0,201.0
700,6.55250788703459,1,0,0,0,37,3.6375861597263857,1,0,1,2,2,7,18,17,1,0,1087.0
656,6.48768401848461,2,1,5,6,18,2.9444389791664403,1,1,0,3,4,8,0,11,2,0,1002.0
812,6.70073110954781,2,2,0,2,20,3.044522437723423,1,1,2,0,6,0,0,11,4,0,1238.0
984,6.892641641172089,0,4,4,4,22,3.1354942159291497,1,1,1,2,1,2,19,3,2,0,1498.0
844,6.739336627357174,1,4,4,4,42,3.7612001156935624,1,1,0,2,0,2,14,18,2,0,1308.0
1016,6.92461239604856,2,1,1,6,14,2.70805020110221,1,1,2,4,0,4,19,14,2,0,1538.0
108,4.6913478822291435,0,3,3,8,33,3.5263605246161616,1,0,0,3,5,3,17,13,3,0,195.0
372,5.921578419643816,0,2,1,2,45,3.828641396489095,1,0,0,0,3,5,15,10,3,0,603.0
840,6.734591659972948,0,0,0,0,15,2.772588722239781,1,0,0,0,1,5,8,19,15,1,1275.0
1056,6.963189985870238,0,1,6,6,32,3.4965075614664802,1,1,2,2,4,2,19,3,32,1,1616.0
370,5.916202062607435,1,0,6,0,27,3.332204510175204,1,0,0,2,6,7,2,3,1,0,582.0
752,6.6240652277998935,2,2,3,2,15,2.772588722239781,1,0,0,0,1,5,7,4,1,0,1143.0
378,5.937536205082426,0,3,0,8,16,2.833213344056216,1,1,1,1,2,6,6,18,2,0,583.0
700,6.55250788703459,1,0,0,0,7,2.0794415416798357,1,0,1,2,0,7,0,16,7,1,1057.0
538,6.289715570908998,1,3,6,8,16,2.833213344056216,1,1,1,1,2,6,2,1,2,0,823.0
284,5.652489180268651,2,4,4,4,0,0.0,0,1,0,0,0,0,2,14,284,0,426.0
1170,7.065613363597717,0,0,1,0,5,1.791759469228055,1,0,2,0,5,5,0,5,5,1,1760.0
848,6.744059186311348,2,3,1,8,27,3.332204510175204,1,0,0,2,6,7,16,10,1,0,1299.0
554,6.318968113746434,2,4,1,4,18,2.9444389791664403,1,1,0,3,4,8,4,18,2,0,849.0
576,6.3578422665081,0,1,2,6,22,3.1354942159291497,1,1,1,2,1,2,10,16,2,0,886.0
1088,6.9930151229329605,2,3,3,8,8,2.1972245773362196,1,1,2,3,1,8,19,15,8,1,1640.0
102,4.634728988229636,0,2,4,2,1,0.6931471805599453,1,0,1,1,1,1,0,12,1,1,154.0
906,6.810142450115136,0,1,3,6,16,2.833213344056216,1,1,1,1,2,6,3,12,2,0,1375.0
800,6.68586094706836,2,0,2,0,9,2.302585092994046,1,0,0,4,2,9,1,19,1,0,1209.0
778,6.658011045870748,1,3,1,8,19,2.995732273553991,1,0,1,4,5,9,1,16,1,0,1186.0
260,5.564520407322694,2,0,1,0,23,3.1780538303479458,1,0,2,3,2,3,13,2,1,0,413.0
1148,7.046647277848756,2,3,0,8,44,3.8066624897703196,1,1,2,4,2,4,0,5,4,0,1766.0
398,5.988961416889864,2,3,6,8,9,2.302585092994046,1,0,0,4,2,9,7,9,1,0,606.0
490,6.19644412779452,1,0,0,0,42,3.7612001156935624,1,1,0,2,0,2,11,17,14,0,777.0
1088,6.9930151229329605,2,3,3,8,35,3.58351893845611,1,0,2,0,0,5,14,16,1,0,1667.0
746,6.616065185132817,2,1,4,6,21,3.091042453358316,1,0,0,1,0,1,19,14,1,0,1140.0
806,6.693323668269949,2,1,1,6,40,3.713572066704308,1,1,1,0,5,0,6,8,2,0,1249.0
728,6.591673732008658,2,3,0,8,15,2.772588722239781,1,0,0,0,1,5,18,13,1,0,1107.0
308,5.733341276897746,2,3,0,8,35,3.58351893845611,1,0,2,0,0,5,0,16,7,0,497.0
514,6.244166900663736,1,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,17,10,2,0,777.0
1146,7.044905117129371,0,1,5,6,37,3.6375861597263857,1,0,1,2,2,7,9,12,1,0,1756.0
148,5.003946305945459,1,3,1,8,20,3.044522437723423,1,1,2,0,6,0,14,8,4,0,242.0
380,5.942799375126701,2,0,2,0,24,3.2188758248682006,1,1,0,4,3,4,9,3,4,0,594.0
134,4.90527477843843,2,4,1,4,41,3.7376696182833684,1,0,2,1,6,1,16,6,1,0,242.0
362,5.8944028342648505,2,2,5,2,0,0.0,0,1,0,0,0,0,15,16,362,0,543.0
356,5.877735781779639,2,1,6,6,14,2.70805020110221,1,1,2,4,0,4,12,1,2,0,548.0
870,6.769641976852503,0,0,2,0,39,3.6888794541139363,1,0,0,4,4,9,2,12,3,0,1344.0
266,5.58724865840025,2,1,0,6,5,1.791759469228055,1,0,2,0,5,5,8,3,1,0,404.0
654,6.484635235635252,0,4,3,4,20,3.044522437723423,1,1,2,0,6,0,2,9,2,0,1001.0
368,5.910796644040527,2,3,4,8,9,2.302585092994046,1,0,0,4,2,9,12,8,1,0,561.0
972,6.880384082186005,0,2,6,2,34,3.5553480614894135,1,1,1,4,6,4,0,1,2,0,1492.0
1056,6.963189985870238,0,1,6,6,23,3.1780538303479458,1,0,2,3,2,3,11,12,1,0,1607.0
574,6.354370040797351,1,4,0,4,10,2.3978952727983707,1,1,1,0,3,0,13,2,2,0,871.0
348,5.855071922202427,0,3,5,8,12,2.5649493574615367,1,1,0,2,5,2,17,3,12,1,534.0
378,5.937536205082426,0,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,12,17,3,1,570.0
614,6.421622267806518,2,4,5,4,41,3.7376696182833684,1,0,2,1,6,1,6,18,1,0,962.0
712,6.569481420414296,1,2,5,2,9,2.302585092994046,1,0,0,4,2,9,11,0,1,0,1077.0
846,6.741700694652055,0,1,6,6,49,3.912023005428146,1,0,1,4,0,9,9,18,1,0,1318.0
148,5.003946305945459,1,3,1,8,30,3.4339872044851463,1,1,0,0,2,0,13,18,2,0,252.0
948,6.855408798609928,0,3,3,8,11,2.4849066497880004,1,0,2,1,4,1,19,0,1,0,1433.0
1032,6.940222469119639,0,2,3,2,28,3.367295829986474,1,1,1,3,0,8,17,10,4,0,1576.0
496,6.208590026096629,1,1,6,6,28,3.367295829986474,1,1,1,3,0,8,17,7,4,0,772.0
594,6.38856140554563,0,4,6,4,41,3.7376696182833684,1,0,2,1,6,1,12,4,1,0,932.0
530,6.274762021241939,2,0,5,0,45,3.828641396489095,1,0,0,0,3,5,15,15,5,0,840.0
342,5.8377304471659395,0,2,6,2,19,2.995732273553991,1,0,1,4,5,9,11,6,19,1,532.0
646,6.472346294500901,1,1,2,6,3,1.3862943611198906,1,0,0,3,3,3,10,13,1,0,972.0
470,6.154858094016418,2,0,1,0,21,3.091042453358316,1,0,0,1,0,1,0,1,1,0,726.0
1024,6.932447891572509,1,4,2,4,30,3.4339872044851463,1,1,0,0,2,0,0,2,2,0,1566.0
406,6.008813185442595,1,1,0,6,48,3.8918202981106265,1,1,0,3,6,8,6,11,2,0,657.0
176,5.176149732573829,2,1,1,6,0,0.0,0,1,0,0,0,0,5,10,176,0,264.0
150,5.017279836814924,0,0,3,0,49,3.912023005428146,1,0,1,4,0,9,7,2,1,0,274.0
448,6.1070228877422545,1,3,0,8,22,3.1354942159291497,1,1,1,2,1,2,19,14,2,0,694.0
956,6.863803391452954,2,1,4,6,19,2.995732273553991,1,0,1,4,5,9,17,10,1,0,1453.0
762,6.637258031284457,0,2,6,2,42,3.7612001156935624,1,1,0,2,0,2,12,16,6,0,1185.0
276,5.6240175061873385,0,1,3,6,45,3.828641396489095,1,0,0,0,3,5,12,6,3,0,459.0
1042,6.949856455000773,1,2,6,2,48,3.8918202981106265,1,1,0,3,6,8,9,15,2,0,1611.0
498,6.212606095751519,0,3,1,8,37,3.6375861597263857,1,0,1,2,2,7,11,6,1,0,784.0
208,5.342334251964811,1,3,5,8,50,3.9318256327243257,1,1,2,0,1,0,15,0,2,0,362.0
796,6.680854678790215,1,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,6,6,1,0,1201.0
808,6.695798917058491,1,3,3,8,21,3.091042453358316,1,0,0,1,0,1,13,18,1,0,1233.0
800,6.68586094706836,2,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,5,11,1,1,1201.0
378,5.937536205082426,0,3,0,8,47,3.871201010907891,1,0,2,2,5,7,14,2,1,0,614.0
502,6.220590170099739,1,2,5,2,49,3.912023005428146,1,0,1,4,0,9,14,18,1,0,802.0
1176,7.0707241072602764,0,1,0,6,11,2.4849066497880004,1,0,2,1,4,1,11,14,1,0,1775.0
214,5.3706380281276624,1,4,4,4,36,3.6109179126442243,1,1,0,1,1,6,16,8,2,0,357.0
238,5.476463551931511,1,3,0,8,33,3.5263605246161616,1,0,0,3,5,3,5,2,1,0,390.0
390,5.968707559985366,0,0,5,0,18,2.9444389791664403,1,1,0,3,4,8,2,3,6,0,603.0
410,6.018593214496234,2,0,4,0,47,3.871201010907891,1,0,2,2,5,7,1,11,1,0,662.0
598,6.395261598115449,1,3,3,8,14,2.70805020110221,1,1,2,4,0,4,18,6,2,0,911.0
584,6.371611847231857,2,4,3,4,40,3.713572066704308,1,1,1,0,5,0,11,17,8,0,916.0
498,6.212606095751519,0,3,1,8,22,3.1354942159291497,1,1,1,2,1,2,18,0,2,0,769.0
450,6.111467339502679,0,0,2,0,24,3.2188758248682006,1,1,0,4,3,4,10,8,6,0,699.0
920,6.825460036255307,2,0,3,0,36,3.6109179126442243,1,1,0,1,1,6,8,9,4,0,1416.0
708,6.5638555265321274,0,3,1,8,36,3.6109179126442243,1,1,0,1,1,6,1,18,12,0,1098.0
366,5.905361848054571,0,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,2,7,1,1,550.0
1166,7.062191632286556,2,1,4,6,19,2.995732273553991,1,0,1,4,5,9,0,15,1,0,1768.0
238,5.476463551931511,1,3,0,8,50,3.9318256327243257,1,1,2,0,1,0,2,17,2,0,407.0
1006,6.914730892718563,1,1,5,6,31,3.4657359027997265,1,0,1,1,3,1,2,7,1,0,1540.0
582,6.368187186350492,0,2,1,2,19,2.995732273553991,1,0,1,4,5,9,11,16,1,0,892.0
1136,7.036148493750536,2,1,2,6,38,3.6635616461296463,1,1,2,3,3,8,6,13,2,0,1742.0
848,6.744059186311348,2,3,1,8,10,2.3978952727983707,1,1,1,0,3,0,15,5,2,0,1282.0
982,6.890609120147166,1,2,2,2,15,2.772588722239781,1,0,0,0,1,5,9,18,1,0,1488.0
1022,6.930494765951626,2,2,0,2,48,3.8918202981106265,1,1,0,3,6,8,6,1,2,0,1581.0
470,6.154858094016418,2,0,1,0,13,2.6390573296152584,1,0,1,3,6,3,19,7,1,0,718.0
1192,7.084226422097916,1,2,2,2,16,2.833213344056216,1,1,1,1,2,6,0,2,8,0,1804.0
914,6.818924065275521,2,4,4,4,22,3.1354942159291497,1,1,1,2,1,2,0,15,2,0,1393.0
436,6.07993319509559,1,1,2,6,11,2.4849066497880004,1,0,2,1,4,1,1,14,1,0,665.0
366,5.905361848054571,0,1,2,6,50,3.9318256327243257,1,1,2,0,1,0,11,6,2,0,599.0
310,5.739792912179234,1,0,2,0,36,3.6109179126442243,1,1,0,1,1,6,5,4,2,0,501.0
358,5.883322388488279,1,3,1,8,13,2.6390573296152584,1,0,1,3,6,3,15,1,1,0,550.0
394,5.978885764901122,1,4,2,4,35,3.58351893845611,1,0,2,0,0,5,9,6,1,0,626.0
1106,7.009408932708637,2,1,0,6,17,2.8903717578961645,1,0,2,2,3,7,15,4,1,0,1676.0
552,6.315358001522335,0,2,6,2,10,2.3978952727983707,1,1,1,0,3,0,5,11,2,0,838.0
1000,6.90875477931522,1,0,6,0,29,3.4011973816621555,1,0,2,4,1,9,18,4,1,0,1529.0
160,5.081404364984463,1,0,6,0,20,3.044522437723423,1,1,2,0,6,0,14,9,20,1,260.0
1044,6.951772164398911,0,4,1,4,4,1.6094379124341003,1,1,1,4,4,4,19,17,4,1,1570.0
786,6.668228248417403,0,1,2,6,12,2.5649493574615367,1,1,0,2,5,2,4,16,6,0,1191.0
794,6.678342114654332,2,4,3,4,20,3.044522437723423,1,1,2,0,6,0,10,1,2,0,1211.0
272,5.60947179518496,2,2,6,2,48,3.8918202981106265,1,1,0,3,6,8,17,19,16,0,456.0
508,6.2324480165505225,1,3,4,8,25,3.258096538021482,1,0,1,0,4,5,18,11,1,0,787.0
996,6.904750769961838,0,1,2,6,2,1.0986122886681098,1,1,2,2,2,2,1,2,2,1,1496.0
850,6.7464121285733745,1,0,3,0,21,3.091042453358316,1,0,0,1,0,1,14,19,1,0,1296.0
238,5.476463551931511,1,3,0,8,17,2.8903717578961645,1,0,2,2,3,7,16,0,17,1,374.0
106,4.672828834461906,1,1,1,6,32,3.4965075614664802,1,1,2,2,4,2,5,16,2,0,191.0
848,6.744059186311348,2,3,1,8,23,3.1780538303479458,1,0,2,3,2,3,13,17,1,0,1295.0
1104,7.007600613951853,0,4,5,4,5,1.791759469228055,1,0,2,0,5,5,14,0,1,0,1661.0
494,6.20455776256869,2,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,8,8,2,0,751.0
434,6.075346031088684,2,4,0,4,6,1.9459101490553132,1,1,0,1,6,6,2,13,2,0,657.0
724,6.586171654854675,1,4,3,4,34,3.5553480614894135,1,1,1,4,6,4,18,16,2,0,1120.0
