slot_person_name,slot_years_ahead,slot_years_ahead_abs_log1p,slot_years_ahead_is_even,slot_years_ahead_mod3,slot_years_ahead_mod5,slot_years_ahead_mod7,slot_years_ahead_mod10,slot_future_age,slot_future_age_abs_log1p,slot_future_age_is_even,slot_future_age_mod3,slot_future_age_mod5,slot_future_age_mod7,slot_future_age_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,gcd_all,n_multiple_pairs,y
6,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,2,50.0
3,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,2,1,54.0
4,6,1.9459101490553132,1,0,1,6,6,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,1,0,180.0
3,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,55.0
1,38,3.6635616461296463,1,2,3,3,8,81,4.406719247264253,0,0,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,129.0
4,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,0,176.0
2,32,3.4965075614664802,1,2,2,4,2,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,1,0,16.0
0,37,3.6375861597263857,0,1,2,2,7,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,1,0,56.0
2,13,2.6390573296152584,0,1,3,6,3,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
1,38,3.6635616461296463,1,2,3,3,8,59,4.0943445622221,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,1,0,63.0
1,15,2.772588722239781,0,0,0,1,5,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,0,40.0
9,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
9,37,3.6375861597263857,0,1,2,2,7,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,26.0
5,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,100.0
7,32,3.4965075614664802,1,2,2,4,2,87,4.477336814478207,0,0,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,110.0
2,19,2.995732273553991,0,1,4,5,9,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,1,0,20.0
7,17,2.8903717578961645,0,2,2,3,7,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,0,104.0
5,15,2.772588722239781,0,0,0,1,5,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,2,96.0
1,20,3.044522437723423,1,2,0,6,0,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,1,1,129.0
3,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,0,45.0
3,34,3.5553480614894135,1,1,4,6,4,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,39.0
9,20,3.044522437723423,1,2,0,6,0,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,1,1,124.0
8,17,2.8903717578961645,0,2,2,3,7,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,1,0,36.0
8,29,3.4011973816621555,0,2,4,1,9,84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,220.0
1,22,3.1354942159291497,1,1,2,1,2,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,0,124.0
1,20,3.044522437723423,1,2,0,6,0,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,1,1,176.0
6,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,6,1.9459101490553132,1,0,1,6,6,1,0,70.0
7,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,20.0
3,27,3.332204510175204,0,0,2,6,7,70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,1,0,215.0
8,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0,30.0
5,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,3,0,90.0
6,20,3.044522437723423,1,2,0,6,0,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
7,31,3.4657359027997265,0,1,1,3,1,85,4.454347296253507,0,1,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,0,162.0
3,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,1,1,153.0
1,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,4.0
8,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,48.0
2,35,3.58351893845611,0,2,0,0,5,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,185.0
1,1,0.6931471805599453,0,1,1,1,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,3,69.0
2,11,2.4849066497880004,0,2,1,4,1,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,1,0,172.0
3,35,3.58351893845611,0,2,0,0,5,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,1,1,65.0
1,11,2.4849066497880004,0,2,1,4,1,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,1,0,108.0
2,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,2,1,42.0
5,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,3,1,195.0
0,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,1,0,22.0
2,13,2.6390573296152584,0,1,3,6,3,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,129.0
9,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,1,24.0
2,15,2.772588722239781,0,0,0,1,5,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,1,148.0
8,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,1,1,155.0
2,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,70.0
2,31,3.4657359027997265,0,1,1,3,1,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,0,108.0
8,33,3.5263605246161616,0,0,3,5,3,49,3.912023005428146,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,1,0,64.0
0,14,2.70805020110221,1,2,4,0,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,36.0
0,28,3.367295829986474,1,1,3,0,8,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,48.0
2,39,3.6888794541139363,0,0,4,4,9,91,4.5217885770490405,0,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,0,156.0
2,19,2.995732273553991,0,1,4,5,9,78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,236.0
4,26,3.295836866004329,1,2,1,5,6,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,0,64.0
9,1,0.6931471805599453,0,1,1,1,1,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,2,38.0
9,1,0.6931471805599453,0,1,1,1,1,53,3.9889840465642745,0,2,3,4,3,6,1.9459101490553132,1,0,1,6,6,1,2,260.0
3,36,3.6109179126442243,1,0,1,1,6,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,48.0
1,31,3.4657359027997265,0,1,1,3,1,87,4.477336814478207,0,0,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,0,56.0
3,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,2,3,54.0
3,9,2.302585092994046,0,0,4,2,9,68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,1,0,295.0
4,36,3.6109179126442243,1,0,1,1,6,90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,1,1,216.0
2,38,3.6635616461296463,1,2,3,3,8,83,4.430816798843313,0,2,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,135.0
9,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,2,0,50.0
3,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,2,3,102.0
0,28,3.367295829986474,1,1,3,0,8,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,56.0
6,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
0,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,4,3,168.0
1,32,3.4965075614664802,1,2,2,4,2,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,245.0
6,36,3.6109179126442243,1,0,1,1,6,94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,1,0,232.0
5,28,3.367295829986474,1,1,3,0,8,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,0,42.0
5,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,1,1,39.0
5,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,96.0
0,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,3,1,75.0
0,1,0.6931471805599453,0,1,1,1,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,3,69.0
7,39,3.6888794541139363,0,0,4,4,9,82,4.418840607796598,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,1,86.0
2,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,0,16.0
6,38,3.6635616461296463,1,2,3,3,8,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,1,0,55.0
7,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,1,7.0
8,11,2.4849066497880004,0,2,1,4,1,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0,120.0
9,14,2.70805020110221,1,2,4,0,4,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,1,0,66.0
8,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,0,36.0
7,29,3.4011973816621555,0,2,4,1,9,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,1,0,152.0
5,27,3.332204510175204,0,0,2,6,7,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,0,105.0
1,29,3.4011973816621555,0,2,4,1,9,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,0,99.0
1,34,3.5553480614894135,1,1,4,6,4,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,1,1,124.0
1,24,3.2188758248682006,1,0,4,3,4,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,1,111.0
3,39,3.6888794541139363,0,0,4,4,9,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,1,0,30.0
7,33,3.5263605246161616,0,0,3,5,3,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,0,55.0
8,24,3.2188758248682006,1,0,4,3,4,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,3,3,48.0
5,14,2.70805020110221,1,2,4,0,4,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,1,1,110.0
5,3,1.3862943611198906,0,0,3,3,3,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,1,265.0
0,17,2.8903717578961645,0,2,2,3,7,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,177.0
8,4,1.6094379124341003,1,1,4,4,4,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,1,0,86.0
5,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,0,48.0
8,11,2.4849066497880004,0,2,1,4,1,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,0,96.0
0,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,2,62.0
5,16,2.833213344056216,1,1,1,2,6,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,2,58.0
9,22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,64.0
1,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,1,0,124.0
8,28,3.367295829986474,1,1,3,0,8,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,0,114.0
3,38,3.6635616461296463,1,2,3,3,8,74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,144.0
4,38,3.6635616461296463,1,2,3,3,8,97,4.584967478670572,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,1,59.0
1,38,3.6635616461296463,1,2,3,3,8,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,0,65.0
5,15,2.772588722239781,0,0,0,1,5,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,1,0,155.0
2,38,3.6635616461296463,1,2,3,3,8,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,0,24.0
2,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,0,165.0
9,23,3.1780538303479458,0,2,3,2,3,53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,1,0,60.0
4,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,1,64.0
7,21,3.091042453358316,0,0,1,0,1,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,1,44.0
4,32,3.4965075614664802,1,2,2,4,2,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,1,0,16.0
6,30,3.4339872044851463,1,0,0,2,0,68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,1,1,152.0
0,35,3.58351893845611,0,2,0,0,5,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,1,72.0
5,21,3.091042453358316,0,0,1,0,1,67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,1,0,138.0
3,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,1,0,56.0
4,12,2.5649493574615367,1,0,2,5,2,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,0,128.0
0,29,3.4011973816621555,0,2,4,1,9,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,68.0
9,9,2.302585092994046,0,0,4,2,9,65,4.189654742026425,0,2,0,2,5,4,1.6094379124341003,1,1,4,4,4,1,0,168.0
7,24,3.2188758248682006,1,0,4,3,4,62,4.143134726391533,1,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,1,1,76.0
9,36,3.6109179126442243,1,0,1,1,6,92,4.532599493153256,1,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,168.0
9,27,3.332204510175204,0,0,2,6,7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,92.0
6,31,3.4657359027997265,0,1,1,3,1,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,0,100.0
2,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,10.0
1,36,3.6109179126442243,1,0,1,1,6,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,0,32.0
8,20,3.044522437723423,1,2,0,6,0,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,2,1,138.0
4,40,3.713572066704308,1,1,0,5,0,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,1,1,5.0
0,25,3.258096538021482,0,1,0,4,5,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,6.0
9,40,3.713572066704308,1,1,0,5,0,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,0,12.0
5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,5.0
8,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,1,1,43.0
1,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,27.0
9,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,1,93.0
8,27,3.332204510175204,0,0,2,6,7,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,0,34.0
0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,3,28.0
2,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,64.0
6,7,2.0794415416798357,0,1,2,0,7,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,55.0
6,36,3.6109179126442243,1,0,1,1,6,86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,2,50.0
8,40,3.713572066704308,1,1,0,5,0,98,4.59511985013459,1,2,3,0,8,5,1.791759469228055,0,2,0,5,5,1,1,232.0
7,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0,69.0
1,14,2.70805020110221,1,2,4,0,4,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
1,26,3.295836866004329,1,2,1,5,6,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,1,0,69.0
5,18,2.9444389791664403,1,0,3,4,8,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,1,56.0
6,38,3.6635616461296463,1,2,3,3,8,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,2,58.0
5,24,3.2188758248682006,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,1,17.0
1,32,3.4965075614664802,1,2,2,4,2,73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,123.0
8,16,2.833213344056216,1,1,1,2,6,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,4,2,108.0
1,29,3.4011973816621555,0,2,4,1,9,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,260.0
9,32,3.4965075614664802,1,2,2,4,2,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,20.0
6,10,2.3978952727983707,1,1,0,3,0,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,2,1,220.0
1,26,3.295836866004329,1,2,1,5,6,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,0,125.0
8,32,3.4965075614664802,1,2,2,4,2,63,4.1588830833596715,0,0,3,0,3,6,1.9459101490553132,1,0,1,6,6,1,0,155.0
9,29,3.4011973816621555,0,2,4,1,9,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,1,1,37.0
3,7,2.0794415416798357,0,1,2,0,7,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,0,62.0
2,27,3.332204510175204,0,0,2,6,7,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,3,2,60.0
2,13,2.6390573296152584,0,1,3,6,3,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,1,156.0
3,20,3.044522437723423,1,2,0,6,0,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,2,1,138.0
5,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,2,270.0
6,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0,102.0
4,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,1,0,270.0
7,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,50.0
3,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,1,1,28.0
5,35,3.58351893845611,0,2,0,0,5,94,4.553876891600541,1,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,0,118.0
2,6,1.9459101490553132,1,0,1,6,6,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,2,1,290.0
9,19,2.995732273553991,0,1,4,5,9,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,0,12.0
6,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,3,32.0
8,26,3.295836866004329,1,2,1,5,6,82,4.418840607796598,1,1,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,224.0
3,12,2.5649493574615367,1,0,2,5,2,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,1,0,228.0
6,32,3.4965075614664802,1,2,2,4,2,79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0,235.0
8,7,2.0794415416798357,0,1,2,0,7,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,0,34.0
3,24,3.2188758248682006,1,0,4,3,4,81,4.406719247264253,0,0,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,228.0
3,19,2.995732273553991,0,1,4,5,9,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,1,55.0
5,24,3.2188758248682006,1,0,4,3,4,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1,114.0
9,35,3.58351893845611,0,2,0,0,5,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,1,32.0
2,25,3.258096538021482,0,1,0,4,5,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,1,0,170.0
2,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,108.0
3,35,3.58351893845611,0,2,0,0,5,93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,0,58.0
9,40,3.713572066704308,1,1,0,5,0,76,4.343805421853684,1,1,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,0,180.0
1,4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,0,74.0
9,29,3.4011973816621555,0,2,4,1,9,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,54.0
9,20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,3.0
9,9,2.302585092994046,0,0,4,2,9,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,1,0,212.0
2,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,0,48.0
1,22,3.1354942159291497,1,1,2,1,2,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,0,96.0
8,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,1,168.0
8,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,1,0,84.0
5,21,3.091042453358316,0,0,1,0,1,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0,60.0
3,17,2.8903717578961645,0,2,2,3,7,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,1,0,180.0
8,21,3.091042453358316,0,0,1,0,1,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,1,0,90.0
8,27,3.332204510175204,0,0,2,6,7,80,4.394449154672439,1,2,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,0,265.0
