slot_person,slot_object,slot_place,slot_level_term,slot_floors,slot_floors_abs_log1p,slot_floors_is_even,slot_floors_mod3,slot_floors_mod5,slot_floors_mod7,slot_floors_mod10,slot_height_per_floor,slot_height_per_floor_abs_log1p,slot_height_per_floor_is_even,slot_height_per_floor_mod3,slot_height_per_floor_mod5,slot_height_per_floor_mod7,slot_height_per_floor_mod10,slot_unit,slot_ratio_numer,slot_ratio_numer_abs_log1p,slot_ratio_numer_is_even,slot_ratio_numer_mod3,slot_ratio_numer_mod5,slot_ratio_numer_mod7,slot_ratio_numer_mod10,slot_ratio_denom,slot_ratio_denom_abs_log1p,slot_ratio_denom_is_even,slot_ratio_denom_mod3,slot_ratio_denom_mod5,slot_ratio_denom_mod7,slot_ratio_denom_mod10,slot_bounce_count,slot_bounce_count_abs_log1p,slot_bounce_count_is_even,slot_bounce_count_mod3,slot_bounce_count_mod5,slot_bounce_count_mod7,slot_bounce_count_mod10,n_multiple_pairs,y
0,2,2,1,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,162.0
6,4,4,1,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,192.0
4,2,5,1,5,1.791759469228055,0,2,0,5,5,64,4.174387269895637,1,1,4,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,180.0
7,0,4,2,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,60.0
5,4,0,2,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,576.0
2,4,0,0,4,1.6094379124341003,1,1,4,4,4,243,5.497168225293202,0,0,3,5,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,288.0
3,3,2,0,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,96.0
6,1,1,0,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,120.0
4,3,3,1,5,1.791759469228055,0,2,0,5,5,375,5.929589143389895,0,0,0,4,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,960.0
7,1,0,0,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,36.0
7,0,5,2,4,1.6094379124341003,1,1,4,4,4,275,5.62040086571715,0,2,0,2,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,704.0
4,0,3,2,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,10.0
5,0,2,2,4,1.6094379124341003,1,1,4,4,4,448,6.1070228877422545,1,1,3,0,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,756.0
3,0,0,0,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,72.0
4,2,5,0,5,1.791759469228055,0,2,0,5,5,500,6.2166061010848646,1,2,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1280.0
6,0,5,1,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,1,2,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,648.0
5,4,5,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,120.0
3,1,1,0,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,225.0
4,3,4,0,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,16.0
3,2,5,2,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,1,2,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,675.0
2,1,3,1,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,162.0
0,1,1,0,5,1.791759469228055,0,2,0,5,5,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,405.0
2,4,5,2,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,120.0
5,4,2,2,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,32.0
0,4,2,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,60.0
4,0,2,2,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,144.0
3,4,4,2,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,8,48.0
1,0,5,1,2,1.0986122886681098,1,2,2,2,2,270,5.602118820879701,1,0,0,4,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,160.0
4,2,3,1,5,1.791759469228055,0,2,0,5,5,256,5.54907608489522,1,1,1,4,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,540.0
6,2,1,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,30.0
1,1,3,1,3,1.3862943611198906,0,0,3,3,3,704,6.558197802812269,1,2,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,891.0
7,2,5,1,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,9.0
4,2,3,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,6.0
7,2,1,2,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,135.0
5,2,2,0,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,144.0
3,3,3,2,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,8,48.0
7,4,1,2,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,216.0
7,0,3,0,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,44.0
3,0,3,2,4,1.6094379124341003,1,1,4,4,4,275,5.62040086571715,0,2,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,704.0
0,2,3,2,5,1.791759469228055,0,2,0,5,5,162,5.093750200806762,1,0,2,1,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,240.0
7,4,4,2,2,1.0986122886681098,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,432.0
2,4,0,1,2,1.0986122886681098,1,2,2,2,2,875,6.775366090936392,0,2,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,896.0
6,1,2,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,45.0
5,3,5,0,2,1.0986122886681098,1,2,2,2,2,704,6.558197802812269,1,2,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,594.0
7,4,1,2,2,1.0986122886681098,1,2,2,2,2,250,5.5254529391317835,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,320.0
1,3,1,2,4,1.6094379124341003,1,1,4,4,4,90,4.51085950651685,1,0,0,6,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,160.0
1,0,0,0,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,54.0
2,4,5,2,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,48.0
5,2,4,0,2,1.0986122886681098,1,2,2,2,2,1250,7.1316985104669115,1,2,0,4,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1280.0
3,1,0,2,5,1.791759469228055,0,2,0,5,5,640,6.46302945692067,1,1,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1350.0
6,3,1,2,6,1.9459101490553132,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,3072.0
0,4,2,0,3,1.3862943611198906,0,0,3,3,3,243,5.497168225293202,0,0,3,5,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,216.0
5,3,5,1,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,160.0
4,3,5,1,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,180.0
5,1,1,1,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,36.0
4,3,3,2,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,128.0
3,0,3,1,3,1.3862943611198906,0,0,3,3,3,225,5.420534999272286,0,0,0,1,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,243.0
2,2,5,2,3,1.3862943611198906,0,0,3,3,3,500,6.2166061010848646,1,2,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,324.0
7,4,2,1,2,1.0986122886681098,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1024.0
0,4,5,0,6,1.9459101490553132,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,288.0
1,1,5,1,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,135.0
3,2,1,1,5,1.791759469228055,0,2,0,5,5,250,5.5254529391317835,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,800.0
3,3,2,0,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,144.0
2,1,2,0,4,1.6094379124341003,1,1,4,4,4,512,6.240275845170769,1,2,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,864.0
3,1,5,2,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,20.0
6,1,0,0,2,1.0986122886681098,1,2,2,2,2,99,4.605170185988092,0,0,4,1,9,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,88.0
2,2,3,2,4,1.6094379124341003,1,1,4,4,4,1375,7.226936018493289,0,1,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1188.0
6,4,5,1,6,1.9459101490553132,1,0,1,6,6,33,3.5263605246161616,0,0,3,5,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,132.0
1,1,1,2,3,1.3862943611198906,0,0,3,3,3,1125,7.026426808699636,0,0,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1728.0
3,1,3,2,2,1.0986122886681098,1,2,2,2,2,200,5.303304908059076,1,2,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,144.0
4,3,2,0,3,1.3862943611198906,0,0,3,3,3,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,24.0
5,2,4,1,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,162.0
4,3,4,0,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,32.0
0,3,5,0,3,1.3862943611198906,0,0,3,3,3,625,6.439350371100098,0,1,0,2,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,960.0
6,0,3,0,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,32.0
6,0,1,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,90.0
6,2,4,2,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,96.0
7,1,0,2,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,180.0
6,3,4,2,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,72.0
2,4,0,1,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,48.0
1,4,5,1,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,16.0
1,3,2,0,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,1,0,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,540.0
4,4,1,1,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,36.0
2,2,0,2,6,1.9459101490553132,1,0,1,6,6,192,5.262690188904886,1,0,2,3,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,486.0
7,2,5,2,6,1.9459101490553132,1,0,1,6,6,875,6.775366090936392,0,2,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1134.0
1,2,0,2,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,14.0
3,2,5,0,6,1.9459101490553132,1,0,1,6,6,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,48.0
7,0,0,1,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,6.0
7,1,0,2,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,144.0
6,2,4,0,6,1.9459101490553132,1,0,1,6,6,72,4.290459441148391,1,0,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,8,192.0
6,2,4,0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,96.0
1,2,2,2,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,32.0
1,0,5,0,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,33.0
2,4,0,1,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,252.0
1,2,4,1,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,180.0
6,4,2,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,27.0
7,3,1,1,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,324.0
3,2,2,1,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,28.0
7,2,3,1,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,8,72.0
7,4,5,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,200.0
5,4,3,2,4,1.6094379124341003,1,1,4,4,4,300,5.707110264748875,1,0,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,432.0
5,4,2,2,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,24.0
3,1,3,2,5,1.791759469228055,0,2,0,5,5,625,6.439350371100098,0,1,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1600.0
3,1,0,1,3,1.3862943611198906,0,0,3,3,3,1500,7.313886831633462,1,0,0,2,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,2304.0
1,1,1,0,3,1.3862943611198906,0,0,3,3,3,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,24.0
2,3,0,0,5,1.791759469228055,0,2,0,5,5,189,5.247024072160486,0,0,4,0,9,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,280.0
5,1,3,2,6,1.9459101490553132,1,0,1,6,6,81,4.406719247264253,0,0,1,4,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,144.0
5,1,1,1,3,1.3862943611198906,0,0,3,3,3,1500,7.313886831633462,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,972.0
7,3,3,2,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,96.0
6,0,1,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,6.0
2,0,3,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,20.0
2,2,1,0,6,1.9459101490553132,1,0,1,6,6,176,5.176149732573829,1,2,1,1,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,594.0
