slot_buyer_name,slot_store_type,slot_unit_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_q1,slot_q1_abs_log1p,slot_q1_is_even,slot_q1_mod3,slot_q1_mod5,slot_q1_mod7,slot_q1_mod10,slot_q2,slot_q2_abs_log1p,slot_q2_is_even,slot_q2_mod3,slot_q2_mod5,slot_q2_mod7,slot_q2_mod10,slot_q3,slot_q3_abs_log1p,slot_q3_is_even,slot_q3_mod3,slot_q3_mod5,slot_q3_mod7,slot_q3_mod10,slot_p1,slot_p1_abs_log1p,slot_p1_is_even,slot_p1_mod3,slot_p1_mod5,slot_p1_mod7,slot_p1_mod10,slot_p2,slot_p2_abs_log1p,slot_p2_is_even,slot_p2_mod3,slot_p2_mod5,slot_p2_mod7,slot_p2_mod10,slot_p3,slot_p3_abs_log1p,slot_p3_is_even,slot_p3_mod3,slot_p3_mod5,slot_p3_mod7,slot_p3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
2,0,4,3,1,11,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,131,4.882801922586371,0,2,1,5,1,195,5.278114659230517,0,0,0,6,5,133,4.897839799950911,0,1,3,0,3,1,1,2,3418.0
7,3,0,11,5,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,145,4.983606621708336,0,1,0,5,5,95,4.564348191467836,0,2,0,4,5,16,2.833213344056216,1,1,1,2,6,0,1,2,1678.0
3,3,1,9,2,4,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,194,5.272999558563747,1,2,4,5,4,37,3.6375861597263857,0,1,2,2,7,0,1,0,2672.0
1,6,3,0,0,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,103,4.6443908991413725,0,1,3,5,3,16,2.833213344056216,1,1,1,2,6,162,5.093750200806762,1,0,2,1,2,1,1,6,2460.0
9,0,4,6,9,9,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,141,4.955827057601261,0,0,1,1,1,170,5.14166355650266,1,2,0,2,0,157,5.062595033026967,0,1,2,3,7,1,1,2,3536.0
9,4,3,1,0,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,110,4.709530201312334,1,2,0,5,0,112,4.727387818712341,1,1,2,0,2,140,4.948759890378168,1,2,0,0,0,2,1,11,1022.0
8,5,3,3,9,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,106,4.672828834461906,1,1,1,1,6,113,4.736198448394496,0,2,3,1,3,105,4.663439094112067,0,0,0,0,5,1,1,1,3782.0
8,2,1,6,3,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,165,5.111987788356544,0,0,0,4,5,182,5.209486152841421,1,2,2,0,2,25,3.258096538021482,0,1,0,4,5,3,1,5,2394.0
0,3,4,4,1,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,57,4.060443010546419,0,0,2,1,7,33,3.5263605246161616,0,0,3,5,3,28,3.367295829986474,1,1,3,0,8,1,1,7,364.0
0,3,4,11,8,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,145,4.983606621708336,0,1,0,5,5,166,5.117993812416755,1,1,1,5,6,1,1,0,2387.0
0,5,0,8,6,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,83,4.430816798843313,0,2,3,6,3,175,5.170483995038151,0,1,0,0,5,106,4.672828834461906,1,1,1,1,6,1,1,0,3050.0
2,4,2,10,7,0,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,70,4.2626798770413155,1,1,0,0,0,100,4.61512051684126,1,1,0,2,0,119,4.787491742782046,0,2,4,0,9,1,1,3,2779.0
3,0,0,2,8,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,110,4.709530201312334,1,2,0,5,0,191,5.2574953720277815,0,2,1,2,1,174,5.1647859739235145,1,0,4,6,4,3,1,1,2231.0
2,0,2,1,1,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,192,5.262690188904886,1,0,2,3,2,187,5.236441962829949,0,1,2,5,7,97,4.584967478670572,0,1,2,6,7,2,1,2,3349.0
8,4,0,11,10,6,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,68,4.23410650459726,1,2,3,5,8,192,5.262690188904886,1,0,2,3,2,71,4.276666119016055,0,2,1,1,1,3,1,1,3156.0
8,0,1,5,8,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,144,4.976733742420574,1,0,4,4,4,175,5.170483995038151,0,1,0,0,5,0,1,7,1585.0
9,1,3,7,0,5,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,134,4.90527477843843,1,2,4,1,4,107,4.68213122712422,0,2,2,2,7,165,5.111987788356544,0,0,0,4,5,3,1,2,3262.0
3,0,2,10,2,11,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,125,4.836281906951478,0,2,0,6,5,197,5.288267030694535,0,2,2,1,7,11,2.4849066497880004,0,2,1,4,1,1,1,3,1848.0
4,5,3,4,4,0,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,197,5.288267030694535,0,2,2,1,7,19,2.995732273553991,0,1,4,5,9,2,1,0,2011.0
2,5,1,11,3,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,66,4.204692619390966,1,0,1,3,6,48,3.8918202981106265,1,0,3,6,8,200,5.303304908059076,1,2,0,4,0,1,1,4,1102.0
0,4,2,2,8,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,61,4.127134385045092,0,1,1,5,1,43,3.784189633918261,0,1,3,1,3,124,4.8283137373023015,1,1,4,5,4,2,1,2,1081.0
3,0,2,4,0,8,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,168,5.1298987149230735,1,0,3,0,8,48,3.8918202981106265,1,0,3,6,8,195,5.278114659230517,0,0,0,6,5,1,1,8,1227.0
7,4,2,6,7,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,94,4.553876891600541,1,1,4,3,4,122,4.812184355372417,1,2,2,3,2,18,2.9444389791664403,1,0,3,4,8,1,2,5,1968.0
8,2,2,3,5,11,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,191,5.2574953720277815,0,2,1,2,1,68,4.23410650459726,1,2,3,5,8,97,4.584967478670572,0,1,2,6,7,1,1,1,1809.0
8,0,0,7,9,1,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,92,4.532599493153256,1,2,2,1,2,84,4.442651256490317,1,0,4,0,4,90,4.51085950651685,1,0,0,6,0,2,1,5,2008.0
9,6,3,5,1,2,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,92,4.532599493153256,1,2,2,1,2,53,3.9889840465642745,0,2,3,4,3,45,3.828641396489095,0,0,0,3,5,3,1,1,1592.0
6,2,4,9,8,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,123,4.820281565605037,0,0,3,4,3,66,4.204692619390966,1,0,1,3,6,189,5.247024072160486,0,0,4,0,9,1,1,2,2892.0
0,2,3,11,3,1,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,133,4.897839799950911,0,1,3,0,3,78,4.3694478524670215,1,0,3,1,8,164,5.10594547390058,1,2,4,3,4,0,1,1,3203.0
4,0,0,0,11,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,55,4.02535169073515,0,1,0,6,5,74,4.31748811353631,1,2,4,4,4,0,1,6,949.0
1,6,3,7,4,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,193,5.267858159063328,0,1,3,4,3,197,5.288267030694535,0,2,2,1,7,157,5.062595033026967,0,1,2,3,7,2,1,0,5390.0
9,6,0,7,8,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,193,5.267858159063328,0,1,3,4,3,91,4.5217885770490405,0,1,1,0,1,2,1,4,1988.0
7,2,1,5,0,7,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,46,3.8501476017100584,1,1,1,4,6,132,4.890349128221754,1,0,2,6,2,152,5.030437921392435,1,2,2,5,2,0,1,3,3242.0
4,2,1,11,8,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,187,5.236441962829949,0,1,2,5,7,125,4.836281906951478,0,2,0,6,5,21,3.091042453358316,0,0,1,0,1,3,1,1,2705.0
7,5,4,1,0,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,135,4.912654885736052,0,0,0,2,5,15,2.772588722239781,0,0,0,1,5,2,1,6,1490.0
4,5,0,1,7,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,179,5.19295685089021,0,2,4,4,9,82,4.418840607796598,1,1,2,5,2,60,4.110873864173311,1,0,0,4,0,2,1,4,1806.0
9,0,0,9,3,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,52,3.970291913552122,1,1,2,3,2,118,4.77912349311153,1,1,3,6,8,0,2,6,1616.0
1,3,4,3,11,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,0,5,0,52,3.970291913552122,1,1,2,3,2,139,4.941642422609304,0,1,4,6,9,0,1,4,1140.0
8,0,3,10,10,6,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,141,4.955827057601261,0,0,1,1,1,158,5.0689042022202315,1,2,3,4,8,154,5.043425116919247,1,1,4,0,4,2,1,1,3739.0
5,6,2,5,9,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,184,5.220355825078324,1,1,4,2,4,178,5.187385805840755,1,1,3,3,8,33,3.5263605246161616,0,0,3,5,3,0,1,4,4226.0
2,6,0,9,10,0,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,191,5.2574953720277815,0,2,1,2,1,122,4.812184355372417,1,2,2,3,2,82,4.418840607796598,1,1,2,5,2,3,1,0,3271.0
3,1,2,4,8,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,148,5.003946305945459,1,1,3,1,8,57,4.060443010546419,0,0,2,1,7,76,4.343805421853684,1,1,1,6,6,0,1,3,1959.0
4,2,4,11,8,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,160,5.081404364984463,1,1,0,6,0,84,4.442651256490317,1,0,4,0,4,1,1,4,1286.0
2,2,3,2,0,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,162,5.093750200806762,1,0,2,1,2,123,4.820281565605037,0,0,3,4,3,165,5.111987788356544,0,0,0,4,5,3,1,2,3399.0
9,2,0,1,10,11,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,146,4.990432586778736,1,2,1,6,6,42,3.7612001156935624,1,0,2,0,2,0,1,9,1260.0
2,6,3,6,1,3,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,73,4.30406509320417,0,1,3,3,3,168,5.1298987149230735,1,0,3,0,8,127,4.852030263919617,0,1,2,1,7,3,1,3,3048.0
2,6,4,3,1,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,200,5.303304908059076,1,2,0,4,0,120,4.795790545596741,1,0,0,1,0,146,4.990432586778736,1,2,1,6,6,0,1,4,3006.0
4,5,2,7,1,11,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,104,4.653960350157523,1,2,4,6,4,27,3.332204510175204,0,0,2,6,7,89,4.499809670330265,0,2,4,5,9,1,1,2,1759.0
2,2,2,3,5,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,131,4.882801922586371,0,2,1,5,1,113,4.736198448394496,0,2,3,1,3,111,4.718498871295094,0,0,1,6,1,2,1,1,3363.0
1,6,0,7,0,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,82,4.418840607796598,1,1,2,5,2,38,3.6635616461296463,1,2,3,3,8,106,4.672828834461906,1,1,1,1,6,0,1,5,1204.0
8,0,0,7,6,1,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,68,4.23410650459726,1,2,3,5,8,49,3.912023005428146,0,1,4,0,9,3,1,3,859.0
9,2,3,8,9,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,135,4.912654885736052,0,0,0,2,5,79,4.382026634673881,0,1,4,2,9,3,1,1,2187.0
6,0,4,9,10,5,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,109,4.700480365792417,0,1,4,4,9,86,4.465908118654584,1,2,1,2,6,3,1,1,2011.0
0,1,4,8,5,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,85,4.454347296253507,0,1,0,1,5,63,4.1588830833596715,0,0,3,0,3,166,5.117993812416755,1,1,1,5,6,2,1,2,2027.0
5,6,2,2,8,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,71,4.276666119016055,0,2,1,1,1,176,5.176149732573829,1,2,1,1,6,112,4.727387818712341,1,1,2,0,2,3,1,5,1036.0
4,4,4,1,7,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,142,4.962844630259907,1,1,2,2,2,24,3.2188758248682006,1,0,4,3,4,140,4.948759890378168,1,2,0,0,0,3,1,6,1364.0
9,2,2,10,7,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,22,3.1354942159291497,1,1,2,1,2,178,5.187385805840755,1,1,3,3,8,2,1,1,2279.0
6,4,4,10,1,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,51,3.9512437185814275,0,0,1,2,1,187,5.236441962829949,0,1,2,5,7,196,5.2832037287379885,1,1,1,0,6,3,1,3,2239.0
6,0,3,11,3,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,70,4.2626798770413155,1,1,0,0,0,125,4.836281906951478,0,2,0,6,5,121,4.804021044733257,0,1,1,2,1,3,1,3,2497.0
7,1,2,6,8,10,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,192,5.262690188904886,1,0,2,3,2,175,5.170483995038151,0,1,0,0,5,61,4.127134385045092,0,1,1,5,1,0,1,4,2640.0
2,2,1,11,9,10,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,125,4.836281906951478,0,2,0,6,5,124,4.8283137373023015,1,1,4,5,4,192,5.262690188904886,1,0,2,3,2,3,1,3,5100.0
1,0,0,1,3,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,49,3.912023005428146,0,1,4,0,9,130,4.875197323201151,1,1,0,4,0,188,5.241747015059643,1,2,3,6,8,1,1,1,3809.0
4,3,2,7,6,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,156,5.056245805348308,1,0,1,2,6,102,4.634728988229636,1,0,2,4,2,145,4.983606621708336,0,1,0,5,5,0,1,3,2552.0
7,5,4,5,10,2,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,179,5.19295685089021,0,2,4,4,9,118,4.77912349311153,1,1,3,6,8,123,4.820281565605037,0,0,3,4,3,2,1,0,4625.0
0,2,0,1,5,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,144,4.976733742420574,1,0,4,4,4,50,3.9318256327243257,1,2,0,1,0,2,1,6,834.0
6,6,1,4,4,1,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,161,5.087596335232384,0,2,1,0,1,191,5.2574953720277815,0,2,1,2,1,0,1,3,3619.0
0,0,0,0,9,6,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,57,4.060443010546419,0,0,2,1,7,58,4.07753744390572,1,1,3,2,8,170,5.14166355650266,1,2,0,2,0,1,1,2,1821.0
0,2,1,0,5,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,55,4.02535169073515,0,1,0,6,5,102,4.634728988229636,1,0,2,4,2,1,1,8,1441.0
4,4,4,10,4,10,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,135,4.912654885736052,0,0,0,2,5,108,4.6913478822291435,1,0,3,3,8,103,4.6443908991413725,0,1,3,5,3,0,1,2,2294.0
1,5,4,4,11,8,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,182,5.209486152841421,1,2,2,0,2,124,4.8283137373023015,1,1,4,5,4,200,5.303304908059076,1,2,0,4,0,1,1,4,3766.0
5,1,0,11,9,3,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,103,4.6443908991413725,0,1,3,5,3,119,4.787491742782046,0,2,4,0,9,190,5.25227342804663,1,1,0,1,0,2,1,5,3454.0
7,2,2,7,11,9,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,118,4.77912349311153,1,1,3,6,8,177,5.181783550292085,0,0,2,2,7,0,1,2,3314.0
3,4,2,0,8,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,156,5.056245805348308,1,0,1,2,6,81,4.406719247264253,0,0,1,4,1,144,4.976733742420574,1,0,4,4,4,3,1,5,1794.0
4,1,2,2,0,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,0,3,0,119,4.787491742782046,0,2,4,0,9,12,2.5649493574615367,1,0,2,5,2,1,1,6,1769.0
8,1,2,2,9,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,195,5.278114659230517,0,0,0,6,5,29,3.4011973816621555,0,2,4,1,9,86,4.465908118654584,1,2,1,2,6,2,1,2,1589.0
8,2,3,7,1,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,160,5.081404364984463,1,1,0,6,0,3,1,7,1152.0
8,2,2,8,3,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,106,4.672828834461906,1,1,1,1,6,162,5.093750200806762,1,0,2,1,2,148,5.003946305945459,1,1,3,1,8,2,1,4,3216.0
9,0,1,9,2,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,163,5.099866427824199,0,1,3,2,3,145,4.983606621708336,0,1,0,5,5,200,5.303304908059076,1,2,0,4,0,2,1,2,3918.0
8,1,2,9,3,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,131,4.882801922586371,0,2,1,5,1,161,5.087596335232384,0,2,1,0,1,41,3.7376696182833684,0,2,1,6,1,2,1,1,2047.0
2,2,4,9,0,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,151,5.0238805208462765,0,1,1,4,1,0,1,5,1947.0
3,1,4,3,1,10,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,163,5.099866427824199,0,1,3,2,3,58,4.07753744390572,1,1,3,2,8,3,1,0,2678.0
6,4,1,7,6,6,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,139,4.941642422609304,0,1,4,6,9,177,5.181783550292085,0,0,2,2,7,105,4.663439094112067,0,0,0,0,5,0,1,6,1622.0
5,1,1,4,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,118,4.77912349311153,1,1,3,6,8,124,4.8283137373023015,1,1,4,5,4,1,1,4,2864.0
2,6,2,2,6,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,129,4.867534450455582,0,0,4,3,9,114,4.74493212836325,1,0,4,2,4,15,2.772588722239781,0,0,0,1,5,1,1,3,1860.0
7,3,3,11,9,6,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,185,5.225746673713202,0,2,0,3,5,23,3.1780538303479458,0,2,3,2,3,2,1,2,2521.0
5,3,4,9,2,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,177,5.181783550292085,0,0,2,2,7,28,3.367295829986474,1,1,3,0,8,96,4.574710978503383,1,0,1,5,6,1,1,3,2682.0
8,0,1,8,0,1,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,70,4.2626798770413155,1,1,0,0,0,200,5.303304908059076,1,2,0,4,0,15,2.772588722239781,0,0,0,1,5,0,1,1,3290.0
1,0,1,0,3,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,166,5.117993812416755,1,1,1,5,6,152,5.030437921392435,1,2,2,5,2,162,5.093750200806762,1,0,2,1,2,1,2,8,2196.0
6,3,3,6,3,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,135,4.912654885736052,0,0,0,2,5,168,5.1298987149230735,1,0,3,0,8,14,2.70805020110221,1,2,4,0,4,3,1,8,1361.0
5,2,3,4,0,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,97,4.584967478670572,0,1,2,6,7,178,5.187385805840755,1,1,3,3,8,0,1,4,1742.0
0,6,1,6,2,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,69,4.248495242049359,0,0,4,6,9,38,3.6635616461296463,1,2,3,3,8,99,4.605170185988092,0,0,4,1,9,1,1,6,617.0
8,4,3,9,10,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,136,4.919980925828125,1,1,1,3,6,30,3.4339872044851463,1,0,0,2,0,140,4.948759890378168,1,2,0,0,0,2,1,5,2052.0
5,6,3,11,6,11,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,68,4.23410650459726,1,2,3,5,8,136,4.919980925828125,1,1,1,3,6,151,5.0238805208462765,0,1,1,4,1,1,1,4,2115.0
