slot_person1,slot_person2,slot_item1,slot_item2,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_count1_person2,slot_count1_person2_abs_log1p,slot_count1_person2_is_even,slot_count1_person2_mod3,slot_count1_person2_mod5,slot_count1_person2_mod7,slot_count1_person2_mod10,slot_count2_person2,slot_count2_person2_abs_log1p,slot_count2_person2_is_even,slot_count2_person2_mod3,slot_count2_person2_mod5,slot_count2_person2_mod7,slot_count2_person2_mod10,gcd_all,n_multiple_pairs,y
7,3,4,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,5,3,6.0
2,8,1,6,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,75,4.330733340286331,0,0,0,5,5,3,2,64.0
7,1,8,5,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,280,5.638354669333745,1,1,0,0,0,8,2,54.0
0,3,5,0,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,77,4.356708826689592,0,2,2,0,7,7,2,25.0
7,0,9,1,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,56,4.04305126783455,1,2,1,0,6,2,2,46.0
1,3,6,1,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,96,4.574710978503383,1,0,1,5,6,6,3,20.0
5,8,0,5,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,0,1,0,8,2.1972245773362196,1,2,3,1,8,4,3,32.0
3,6,9,5,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,4,3,12.0
7,5,5,4,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,170,5.14166355650266,1,2,0,2,0,5,2,74.0
2,8,7,5,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,174,5.1647859739235145,1,0,4,6,4,6,2,65.0
9,9,7,9,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,96,4.574710978503383,1,0,1,5,6,4,3,48.0
6,0,0,1,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,92,4.532599493153256,1,2,2,1,2,4,2,31.0
3,0,6,9,8,2.1972245773362196,1,2,3,1,8,104,4.653960350157523,1,2,4,6,4,120,4.795790545596741,1,0,0,1,0,8,2,28.0
0,3,8,0,7,2.0794415416798357,0,1,2,0,7,259,5.560681631015528,0,1,4,0,9,77,4.356708826689592,0,2,2,0,7,7,2,48.0
8,7,3,5,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,168,5.1298987149230735,1,0,3,0,8,6,2,37.0
4,2,2,0,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,64,4.174387269895637,1,1,4,1,4,4,2,22.0
7,9,7,3,5,1.791759469228055,0,2,0,5,5,185,5.225746673713202,0,2,0,3,5,200,5.303304908059076,1,2,0,4,0,5,2,77.0
7,1,4,6,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,120,4.795790545596741,1,0,0,1,0,8,2,55.0
4,9,0,2,5,1.791759469228055,0,2,0,5,5,145,4.983606621708336,0,1,0,5,5,45,3.828641396489095,0,0,0,3,5,5,2,38.0
3,4,2,2,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,16,2.833213344056216,1,1,1,2,6,2,2,47.0
3,9,4,6,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,99,4.605170185988092,0,0,4,1,9,3,2,69.0
6,1,1,6,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,144,4.976733742420574,1,0,4,4,4,8,2,58.0
4,5,4,5,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,3,2,24.0
0,9,8,3,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,36,3.6109179126442243,1,0,1,1,6,6,2,28.0
6,7,3,0,9,2.302585092994046,0,0,4,2,9,261,5.568344503761097,0,0,1,2,1,360,5.8888779583328805,1,0,0,3,0,9,2,69.0
2,7,6,4,7,2.0794415416798357,0,1,2,0,7,154,5.043425116919247,1,1,4,0,4,77,4.356708826689592,0,2,2,0,7,7,3,33.0
2,5,6,8,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,248,5.517452896464707,1,2,3,3,8,8,2,45.0
7,9,5,1,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,54,4.007333185232471,1,0,4,5,4,2,2,65.0
7,9,5,0,2,1.0986122886681098,1,2,2,2,2,62,4.143134726391533,1,2,2,6,2,24,3.2188758248682006,1,0,4,3,4,2,2,43.0
7,3,7,5,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,6,2,10.0
4,7,0,9,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,2,0,6,0,5,2,15.0
0,1,3,9,9,2.302585092994046,0,0,4,2,9,351,5.863631175598097,0,0,1,1,1,36,3.6109179126442243,1,0,1,1,6,9,2,43.0
1,6,0,2,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,135,4.912654885736052,0,0,0,2,5,5,2,47.0
5,4,7,4,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,2,2,58.0
4,4,5,6,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,200,5.303304908059076,1,2,0,4,0,8,2,39.0
6,3,8,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,66,4.204692619390966,1,0,1,3,6,2,2,38.0
7,2,6,6,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,297,5.697093486505405,0,0,2,3,7,9,2,61.0
7,6,2,1,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,288,5.666426688112432,1,0,3,1,8,9,2,49.0
5,0,2,2,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,160,5.081404364984463,1,1,0,6,0,8,2,54.0
9,7,3,5,5,1.791759469228055,0,2,0,5,5,185,5.225746673713202,0,2,0,3,5,110,4.709530201312334,1,2,0,5,0,5,2,59.0
3,6,3,6,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,3,2,18.0
4,6,7,4,6,1.9459101490553132,1,0,1,6,6,228,5.43372200355424,1,0,3,4,8,204,5.3230099791384085,1,0,4,1,4,6,2,72.0
6,3,5,2,7,2.0794415416798357,0,1,2,0,7,133,4.897839799950911,0,1,3,0,3,182,5.209486152841421,1,2,2,0,2,7,2,45.0
7,4,7,0,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,0,5,0,18,2.9444389791664403,1,0,3,4,8,9,3,22.0
8,1,0,0,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,54,4.007333185232471,1,0,4,5,4,2,2,43.0
8,6,6,1,6,1.9459101490553132,1,0,1,6,6,228,5.43372200355424,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,6,2,48.0
4,4,4,0,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,60,4.110873864173311,1,0,0,4,0,3,2,44.0
6,2,0,7,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,96,4.574710978503383,1,0,1,5,6,4,3,28.0
1,7,0,0,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,70,4.2626798770413155,1,1,0,0,0,5,2,38.0
3,6,9,6,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,0,1,0,28,3.367295829986474,1,1,3,0,8,4,2,37.0
6,2,9,6,7,2.0794415416798357,0,1,2,0,7,182,5.209486152841421,1,2,2,0,2,49,3.912023005428146,0,1,4,0,9,7,2,33.0
9,4,9,3,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,60,4.110873864173311,1,0,0,4,0,4,2,40.0
6,9,2,1,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,40,3.713572066704308,1,1,0,5,0,8,2,42.0
9,6,4,7,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,240,5.484796933490655,1,0,0,2,0,6,2,43.0
5,9,2,5,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,20,3.044522437723423,1,2,0,6,0,4,2,44.0
6,4,4,8,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,160,5.081404364984463,1,1,0,6,0,5,2,44.0
1,9,8,8,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,1,2,0,0,0,70,4.2626798770413155,1,1,0,0,0,7,3,30.0
1,8,3,7,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,288,5.666426688112432,1,0,3,1,8,8,3,38.0
8,9,8,6,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,38,3.6635616461296463,1,2,3,3,8,2,2,56.0
9,9,3,8,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,342,5.8377304471659395,1,0,2,6,2,9,2,71.0
1,5,4,7,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,2,2,19.0
2,5,2,6,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,333,5.811140992976701,0,0,3,4,3,9,2,40.0
1,2,2,0,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,25,3.258096538021482,0,1,0,4,5,5,2,23.0
4,6,8,1,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,50,3.9318256327243257,1,2,0,1,0,2,2,65.0
6,2,3,1,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,102,4.634728988229636,1,0,2,4,2,3,2,52.0
1,7,6,1,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,175,5.170483995038151,0,1,0,0,5,7,2,29.0
3,7,9,1,3,1.3862943611198906,0,0,3,3,3,42,3.7612001156935624,1,0,2,0,2,45,3.828641396489095,0,0,0,3,5,3,2,29.0
4,6,2,7,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,12,2.5649493574615367,1,0,2,5,2,4,2,26.0
6,7,2,1,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,144,4.976733742420574,1,0,4,4,4,6,2,63.0
3,8,6,1,7,2.0794415416798357,0,1,2,0,7,70,4.2626798770413155,1,1,0,0,0,280,5.638354669333745,1,1,0,0,0,7,3,50.0
8,7,6,1,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,6,3,45.0
3,5,6,8,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,200,5.303304908059076,1,2,0,4,0,5,2,78.0
3,1,0,6,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,324,5.783825182329737,1,0,4,2,4,9,2,69.0
6,6,3,2,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,3,18.0
6,0,3,2,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,234,5.459585514144159,1,0,4,3,4,9,2,42.0
8,8,3,4,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,80,4.394449154672439,1,2,0,3,0,4,2,49.0
9,1,1,5,5,1.791759469228055,0,2,0,5,5,145,4.983606621708336,0,1,0,5,5,160,5.081404364984463,1,1,0,6,0,5,2,61.0
1,4,1,6,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,30,3.4339872044851463,1,0,0,2,0,3,2,46.0
3,6,9,3,8,2.1972245773362196,1,2,3,1,8,216,5.37989735354046,1,0,1,6,6,176,5.176149732573829,1,2,1,1,6,8,2,49.0
5,9,0,0,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,18,2.9444389791664403,1,0,3,4,8,3,2,19.0
8,0,8,3,7,2.0794415416798357,0,1,2,0,7,280,5.638354669333745,1,1,0,0,0,14,2.70805020110221,1,2,4,0,4,7,3,42.0
0,1,5,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,7,3,35.0
3,6,8,2,6,1.9459101490553132,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,210,5.351858133476067,1,0,0,0,0,6,2,62.0
0,7,4,7,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,111,4.718498871295094,0,0,1,6,1,3,2,72.0
1,9,7,9,6,1.9459101490553132,1,0,1,6,6,108,4.6913478822291435,1,0,3,3,8,72,4.290459441148391,1,0,2,2,2,6,2,30.0
3,1,0,8,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,184,5.220355825078324,1,1,4,2,4,8,2,53.0
2,1,2,5,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,45,3.828641396489095,0,0,0,3,5,9,2,37.0
0,5,7,2,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,51,3.9512437185814275,0,0,1,2,1,3,3,34.0
9,5,1,0,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,132,4.890349128221754,1,0,2,6,2,6,2,30.0
3,3,3,8,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,3,3,9.0
9,6,9,7,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,140,4.948759890378168,1,2,0,0,0,4,2,58.0
3,1,9,3,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,24,3.2188758248682006,1,0,4,3,4,6,2,39.0
5,4,5,9,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,238,5.476463551931511,1,1,3,0,8,7,2,45.0
9,2,0,3,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,168,5.1298987149230735,1,0,3,0,8,7,2,31.0
7,3,0,3,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,45,3.828641396489095,0,0,0,3,5,9,2,37.0
9,9,5,1,7,2.0794415416798357,0,1,2,0,7,189,5.247024072160486,0,0,4,0,9,98,4.59511985013459,1,2,3,0,8,7,2,41.0
4,5,3,3,6,1.9459101490553132,1,0,1,6,6,78,4.3694478524670215,1,0,3,1,8,198,5.293304824724492,1,0,3,2,8,6,2,46.0
8,3,5,8,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,78,4.3694478524670215,1,0,3,1,8,3,2,50.0
7,5,2,8,7,2.0794415416798357,0,1,2,0,7,168,5.1298987149230735,1,0,3,0,8,245,5.5053315359323625,0,2,0,0,5,7,2,59.0
6,4,1,3,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,174,5.1647859739235145,1,0,4,6,4,6,2,53.0
5,2,6,2,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,0,5,0,216,5.37989735354046,1,0,1,6,6,9,2,44.0
9,4,7,3,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,280,5.638354669333745,1,1,0,0,0,8,2,37.0
4,4,9,1,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,170,5.14166355650266,1,2,0,2,0,5,2,70.0
3,1,7,7,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,16,2.833213344056216,1,1,1,2,6,4,2,23.0
1,1,9,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,256,5.54907608489522,1,1,1,4,6,8,2,65.0
8,6,4,7,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,7,2,7.0
9,1,6,4,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,261,5.568344503761097,0,0,1,2,1,9,2,69.0
1,2,1,5,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,56,4.04305126783455,1,2,1,0,6,7,3,24.0
4,3,7,2,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,228,5.43372200355424,1,0,3,4,8,6,2,72.0
0,8,0,7,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,50,3.9318256327243257,1,2,0,1,0,2,2,51.0
7,8,1,1,7,2.0794415416798357,0,1,2,0,7,245,5.5053315359323625,0,2,0,0,5,147,4.997212273764115,0,0,2,0,7,7,2,56.0
0,7,8,7,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,238,5.476463551931511,1,1,3,0,8,7,2,43.0
6,1,1,6,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,333,5.811140992976701,0,0,3,4,3,9,3,38.0
7,5,8,8,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,168,5.1298987149230735,1,0,3,0,8,6,3,35.0
0,2,1,6,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,333,5.811140992976701,0,0,3,4,3,9,2,41.0
4,2,3,8,9,2.302585092994046,0,0,4,2,9,342,5.8377304471659395,1,0,2,6,2,297,5.697093486505405,0,0,2,3,7,9,2,71.0
1,3,5,8,2,1.0986122886681098,1,2,2,2,2,66,4.204692619390966,1,0,1,3,6,48,3.8918202981106265,1,0,3,6,8,2,2,57.0
2,5,9,3,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,44,3.8066624897703196,1,2,4,2,4,4,2,31.0
4,1,3,9,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,2,2,43.0
5,3,7,9,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,126,4.844187086458591,1,0,1,0,6,9,2,36.0
0,1,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,80,4.394449154672439,1,2,0,3,0,8,3,15.0
8,1,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,5,2,14.0
6,9,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,2,3,30.0
7,0,8,0,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,96,4.574710978503383,1,0,1,5,6,8,2,42.0
2,4,4,2,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,27,3.332204510175204,0,0,2,6,7,3,2,35.0
7,2,4,4,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,6,2,67.0
6,6,8,9,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,18,2.9444389791664403,1,0,3,4,8,3,3,42.0
3,6,7,4,6,1.9459101490553132,1,0,1,6,6,228,5.43372200355424,1,0,3,4,8,120,4.795790545596741,1,0,0,1,0,6,2,58.0
5,6,8,4,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,63,4.1588830833596715,0,0,3,0,3,3,2,51.0
3,9,5,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,125,4.836281906951478,0,2,0,6,5,5,3,30.0
2,2,5,8,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,2,2,23.0
6,8,7,9,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,5,2,9.0
2,9,4,1,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,42,3.7612001156935624,1,0,2,0,2,2,2,48.0
0,2,7,5,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,80,4.394449154672439,1,2,0,3,0,2,2,74.0
4,3,6,4,7,2.0794415416798357,0,1,2,0,7,154,5.043425116919247,1,1,4,0,4,126,4.844187086458591,1,0,1,0,6,7,2,40.0
5,7,5,5,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,144,4.976733742420574,1,0,4,4,4,8,2,55.0
7,3,7,4,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,138,4.9344739331306915,1,0,3,5,8,6,2,30.0
6,8,7,4,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,3,8.0
1,7,7,1,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,63,4.1588830833596715,0,0,3,0,3,9,2,24.0
0,7,2,6,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,147,4.997212273764115,0,0,2,0,7,7,2,34.0
9,5,9,5,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,84,4.442651256490317,1,0,4,0,4,7,2,40.0
1,2,9,0,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,217,5.384495062789089,0,1,2,0,7,7,2,39.0
9,9,8,1,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,75,4.330733340286331,0,0,0,5,5,5,2,39.0
7,4,1,7,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,150,5.017279836814924,1,0,0,3,0,5,2,34.0
5,4,5,7,7,2.0794415416798357,0,1,2,0,7,147,4.997212273764115,0,0,2,0,7,105,4.663439094112067,0,0,0,0,5,7,2,36.0
4,0,1,8,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,240,5.484796933490655,1,0,0,2,0,6,2,57.0
0,7,3,2,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,1,2,0,0,0,63,4.1588830833596715,0,0,3,0,3,7,2,29.0
1,1,3,6,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,10,2.3978952727983707,1,1,0,3,0,5,3,20.0
8,1,2,5,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,144,4.976733742420574,1,0,4,4,4,6,2,31.0
6,8,0,2,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,66,4.204692619390966,1,0,1,3,6,2,2,59.0
1,4,9,6,7,2.0794415416798357,0,1,2,0,7,175,5.170483995038151,0,1,0,0,5,119,4.787491742782046,0,2,4,0,9,7,2,42.0
8,9,0,1,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,2,3,30.0
5,4,8,8,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,64,4.174387269895637,1,1,4,1,4,2,2,68.0
6,3,4,3,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,28,3.367295829986474,1,1,3,0,8,4,2,19.0
5,8,6,5,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,3,22.0
4,4,8,2,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,20,3.044522437723423,1,2,0,6,0,5,3,32.0
8,4,9,1,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,351,5.863631175598097,0,0,1,1,1,9,2,71.0
7,7,1,8,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,20,3.044522437723423,1,2,0,6,0,5,2,23.0
9,5,8,0,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,21,3.091042453358316,0,0,1,0,1,7,2,5.0
4,2,3,9,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,117,4.770684624465665,0,0,2,5,7,9,2,36.0
7,6,9,7,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,78,4.3694478524670215,1,0,3,1,8,6,2,49.0
1,8,9,9,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,6,2,63.0
0,7,4,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,78,4.3694478524670215,1,0,3,1,8,2,2,69.0
8,6,6,7,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,2,2,47.0
4,5,4,7,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,16,2.833213344056216,1,1,1,2,6,2,3,40.0
9,3,0,8,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,102,4.634728988229636,1,0,2,4,2,3,2,74.0
1,5,3,3,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,2,2,16.0
0,8,7,7,8,2.1972245773362196,1,2,3,1,8,216,5.37989735354046,1,0,1,6,6,208,5.342334251964811,1,1,3,5,8,8,2,53.0
5,4,3,9,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,360,5.8888779583328805,1,0,0,3,0,9,2,75.0
1,9,9,3,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,306,5.726847747587197,1,0,1,5,6,9,2,67.0
1,2,2,9,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,32,3.4965075614664802,1,2,2,4,2,2,3,48.0
1,8,5,2,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,72,4.290459441148391,1,0,2,2,2,6,2,19.0
4,2,1,0,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,24,3.2188758248682006,1,0,4,3,4,6,2,21.0
5,7,0,7,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,96,4.574710978503383,1,0,1,5,6,3,2,62.0
1,1,6,4,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,192,5.262690188904886,1,0,2,3,2,6,2,72.0
9,9,7,3,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,98,4.59511985013459,1,2,3,0,8,7,2,25.0
9,5,3,7,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,18,2.9444389791664403,1,0,3,4,8,9,3,16.0
