slot_person_name,slot_item,slot_place,slot_d1,slot_d2,slot_d3,slot_base_count,slot_base_count_abs_log1p,slot_base_count_is_even,slot_base_count_mod3,slot_base_count_mod5,slot_base_count_mod7,slot_base_count_mod10,slot_mult2,slot_mult2_abs_log1p,slot_mult2_is_even,slot_mult2_mod3,slot_mult2_mod5,slot_mult2_mod7,slot_mult2_mod10,slot_mult3,slot_mult3_abs_log1p,slot_mult3_is_even,slot_mult3_mod3,slot_mult3_mod5,slot_mult3_mod7,slot_mult3_mod10,gcd_all,n_multiple_pairs,y
3,10,5,6,6,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,21.0
0,0,1,8,8,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,2,130.0
6,3,0,3,7,8,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,195.0
10,4,9,8,1,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,1,143.0
11,9,6,1,6,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,3,26.0
3,4,2,6,0,5,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,126.0
8,1,1,1,1,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,350.0
2,5,3,1,3,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,96.0
5,1,3,3,8,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
8,2,9,6,9,9,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,114.0
2,0,3,3,8,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,380.0
3,2,0,6,6,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,80.0
6,7,10,9,3,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,114.0
7,5,11,6,8,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,220.0
11,10,6,1,0,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,90.0
0,10,9,1,5,6,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,720.0
11,10,2,0,4,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,1,121.0
0,6,0,2,2,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,96.0
7,8,9,5,1,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,3,14.0
11,2,1,6,7,6,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,434.0
7,8,5,0,6,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,78.0
2,5,11,8,9,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,170.0
9,8,1,4,9,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,2,16.0
10,0,4,0,8,7,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,500.0
3,8,3,2,1,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,180.0
6,11,2,4,8,8,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,225.0
1,2,0,2,7,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0,288.0
0,1,5,1,5,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,57.0
9,10,7,5,8,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,116.0
0,8,10,5,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,17.0
2,4,3,9,6,1,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,208.0
10,5,6,8,2,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,77.0
10,11,0,1,7,8,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,1,272.0
7,4,4,4,1,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,90.0
7,0,6,7,9,7,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,444.0
5,3,7,8,9,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,117.0
8,10,5,4,6,7,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,126.0
10,2,6,1,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,60.0
2,6,5,0,2,8,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,555.0
10,2,8,9,7,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,130.0
3,3,4,9,5,9,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,144.0
2,2,7,8,7,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,200.0
3,7,11,6,4,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0,288.0
3,4,1,6,4,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,247.0
1,8,8,7,2,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,180.0
10,9,0,6,5,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,225.0
10,5,2,5,9,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,2,348.0
7,10,3,5,3,3,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,325.0
9,2,8,8,2,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,252.0
7,11,9,1,8,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,91.0
2,3,4,9,9,9,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0,589.0
7,9,4,1,1,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,77.0
0,0,6,3,0,9,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,703.0
9,6,3,0,8,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,1,136.0
7,1,4,0,3,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,273.0
5,7,10,0,5,8,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,234.0
1,1,0,5,0,7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,140.0
11,2,8,9,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,3,43.0
8,8,9,9,2,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,209.0
4,1,1,1,1,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,62.0
1,0,8,7,7,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,152.0
3,6,3,3,7,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,31.0
6,11,1,7,9,4,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,272.0
6,8,7,9,4,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,185.0
7,9,6,7,9,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,186.0
3,11,5,5,9,7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,224.0
0,6,9,1,8,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,165.0
5,10,10,5,2,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,182.0
10,11,0,1,1,2,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,91.0
8,2,2,7,0,0,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,475.0
3,10,1,0,7,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,78.0
5,10,6,6,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,1,39.0
4,3,0,7,0,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,27.0
1,5,0,0,8,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,255.0
3,1,5,5,6,7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,250.0
0,6,4,1,2,8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,210.0
10,6,7,5,6,7,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,731.0
2,3,1,1,5,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,148.0
9,0,4,3,4,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,225.0
1,1,8,7,8,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,2,29.0
7,6,3,6,0,7,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,375.0
5,8,0,3,9,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,176.0
11,7,5,2,7,6,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,559.0
5,1,6,2,9,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,189.0
2,1,4,4,9,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,40.0
4,3,9,2,9,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,1,34.0
2,6,10,3,2,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,87.0
2,2,5,0,3,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,124.0
4,9,2,8,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,1,34.0
8,2,6,6,3,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,225.0
0,11,11,8,2,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,222.0
0,0,9,1,8,4,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,273.0
6,8,4,9,7,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0,576.0
0,3,4,7,4,8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,250.0
2,5,2,9,1,4,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,374.0
2,8,9,0,5,2,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,176.0
9,0,9,0,0,9,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1,602.0
3,4,9,0,7,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,3,43.0
9,9,8,2,7,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,105.0
0,10,6,8,2,4,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,323.0
11,0,2,2,1,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,116.0
6,5,0,2,1,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,81.0
0,1,3,9,4,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,1,312.0
10,1,11,9,6,8,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,224.0
5,8,5,1,9,2,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,140.0
11,1,3,8,8,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,520.0
8,7,10,7,2,8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,300.0
6,6,11,8,5,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,65.0
7,6,6,8,9,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,78.0
3,7,0,6,8,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,110.0
3,5,5,1,1,8,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,255.0
11,10,4,7,5,5,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,442.0
10,8,5,2,1,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,120.0
3,11,5,4,0,3,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,304.0
1,0,0,8,1,9,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0,252.0
1,10,7,5,2,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,440.0
0,5,1,7,5,4,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,304.0
9,9,11,6,9,7,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,1,645.0
2,9,0,9,0,3,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,465.0
0,2,10,2,3,5,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,308.0
2,3,1,4,5,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,0,290.0
3,0,8,1,2,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,1,77.0
7,1,10,7,7,4,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,629.0
11,2,10,6,8,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,60.0
3,7,7,9,1,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,48.0
7,0,7,1,1,8,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,144.0
10,7,2,2,8,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,120.0
3,5,10,4,6,6,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,247.0
9,3,5,1,5,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,93.0
2,9,1,3,0,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,150.0
8,0,3,7,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,48.0
1,6,3,5,8,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,48.0
6,4,4,4,4,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,315.0
3,5,2,5,9,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,95.0
0,2,1,3,2,1,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,592.0
3,11,8,8,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,80.0
6,0,8,8,1,7,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,558.0
7,2,2,3,2,2,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,176.0
2,5,2,2,9,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,39.0
11,7,3,8,9,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,91.0
8,6,1,8,7,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,95.0
3,0,3,7,9,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,168.0
0,1,6,0,4,7,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,279.0
8,7,11,6,3,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,125.0
2,7,9,4,7,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,105.0
10,5,8,9,1,0,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,247.0
0,8,1,3,4,9,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,150.0
2,0,11,6,8,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,85.0
10,1,7,6,4,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,130.0
0,3,2,6,7,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,105.0
7,2,5,9,0,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,216.0
3,11,2,4,0,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,216.0
10,9,11,9,9,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1,126.0
6,11,0,0,5,3,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,375.0
11,3,1,2,9,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,52.0
7,7,9,5,8,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,147.0
2,6,8,5,6,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,260.0
4,7,9,0,8,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,3,26.0
7,6,10,2,0,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,76.0
5,3,1,1,0,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,81.0
5,9,0,8,3,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,200.0
3,5,8,7,5,4,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,256.0
11,1,7,7,2,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,176.0
1,11,1,8,8,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,62.0
0,6,7,2,6,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,147.0
6,11,3,1,6,7,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0,589.0
