slot_base_price,slot_base_price_abs_log1p,slot_base_price_is_even,slot_base_price_mod3,slot_base_price_mod7,slot_base_price_mod10,slot_inc_pct,slot_inc_pct_abs_log1p,slot_inc_pct_is_even,slot_inc_pct_mod3,slot_inc_pct_mod7,slot_inc_pct_mod10,slot_dec_pct,slot_dec_pct_abs_log1p,slot_dec_pct_is_even,slot_dec_pct_mod3,slot_dec_pct_mod7,slot_dec_pct_mod10,slot_currency,slot_item,slot_month1,slot_month2,slot_month3,gcd_all,n_multiple_pairs,y
365,5.902633333401366,0,2,1,5,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,3,4,3,11,2,5,0,292.0
425,6.054439346269371,0,2,5,5,100,4.61512051684126,1,1,2,0,75,4.330733340286331,0,0,5,5,2,2,2,8,9,25,0,212.5
230,5.442417710521793,1,2,6,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,2,1,6,9,10,10,1,55.2
275,5.62040086571715,0,2,2,5,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,2,6,0,0,8,8,2,4,5,0,330.0
135,4.912654885736052,0,0,2,5,10,2.3978952727983707,1,1,3,0,50,3.9318256327243257,1,2,1,0,3,2,2,11,7,5,1,74.25
70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,0,6,10,1,0,10,1,16.8
150,5.017279836814924,1,0,3,0,30,3.4339872044851463,1,0,2,0,55,4.02535169073515,0,1,6,5,0,7,2,6,8,5,1,87.75
320,5.771441123130016,1,2,5,0,30,3.4339872044851463,1,0,2,0,60,4.110873864173311,1,0,4,0,2,9,1,5,2,10,1,166.4
305,5.723585101952381,0,2,4,5,90,4.51085950651685,1,0,6,0,30,3.4339872044851463,1,0,2,0,1,8,2,5,7,5,1,405.65
35,3.58351893845611,0,2,0,5,90,4.51085950651685,1,0,6,0,70,4.2626798770413155,1,1,0,0,0,7,8,4,11,5,1,19.95
100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,5,0,25,3.258096538021482,0,1,4,5,3,6,4,9,2,5,1,105.0
35,3.58351893845611,0,2,0,5,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,4,5,3,3,9,5,3,5,0,47.25
490,6.19644412779452,1,1,0,0,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,1,5,2,4,6,10,8,5,1,478.97
220,5.3981627015177525,1,1,3,0,50,3.9318256327243257,1,2,1,0,15,2.772588722239781,0,0,1,5,3,3,6,2,5,5,0,280.5
245,5.5053315359323625,0,2,0,5,70,4.2626798770413155,1,1,0,0,15,2.772588722239781,0,0,1,5,0,2,5,5,3,5,0,354.02
300,5.707110264748875,1,0,6,0,100,4.61512051684126,1,1,2,0,15,2.772588722239781,0,0,1,5,0,8,8,6,6,5,2,510.0
280,5.638354669333745,1,1,0,0,80,4.394449154672439,1,2,3,0,90,4.51085950651685,1,0,6,0,3,2,7,3,9,10,0,50.4
240,5.484796933490655,1,0,2,0,120,4.795790545596741,1,0,1,0,25,3.258096538021482,0,1,4,5,0,7,10,10,5,5,1,396.0
140,4.948759890378168,1,2,0,0,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,2,0,3,0,4,5,7,10,0,147.0
120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,15,2.772588722239781,0,0,1,5,3,7,1,6,7,5,1,173.4
345,5.846438775057725,0,0,2,5,25,3.258096538021482,0,1,4,5,55,4.02535169073515,0,1,6,5,2,2,8,8,4,5,0,194.06
35,3.58351893845611,0,2,0,5,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,2,8,1,1,4,5,1,33.6
395,5.981414211254481,0,2,3,5,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,3,0,3,1,0,11,3,5,2,373.28
205,5.327876168789581,0,1,2,5,5,1.791759469228055,0,2,5,5,30,3.4339872044851463,1,0,2,0,3,7,2,0,6,5,2,150.67
440,6.089044875446846,1,2,6,0,90,4.51085950651685,1,0,6,0,70,4.2626798770413155,1,1,0,0,1,9,6,11,1,10,0,250.8
145,4.983606621708336,0,1,5,5,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,5,2,5,7,11,2,5,0,113.1
295,5.69035945432406,0,1,1,5,15,2.772588722239781,0,0,1,5,25,3.258096538021482,0,1,4,5,2,5,8,7,0,5,0,254.44
355,5.87493073085203,0,1,5,5,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,3,0,2,4,4,9,3,5,0,367.42
125,4.836281906951478,0,2,6,5,70,4.2626798770413155,1,1,0,0,5,1.791759469228055,0,2,5,5,0,7,1,11,1,5,2,201.88
410,6.018593214496234,1,2,4,0,40,3.713572066704308,1,1,5,0,40,3.713572066704308,1,1,5,0,3,4,1,0,9,10,1,344.4
240,5.484796933490655,1,0,2,0,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,2,5,9,7,4,5,0,183.6
440,6.089044875446846,1,2,6,0,80,4.394449154672439,1,2,3,0,50,3.9318256327243257,1,2,1,0,3,1,6,5,10,10,0,396.0
495,6.206575926724928,0,0,5,5,100,4.61512051684126,1,1,2,0,65,4.189654742026425,0,2,2,5,3,9,9,3,6,5,0,346.5
430,6.066108090103747,1,1,3,0,80,4.394449154672439,1,2,3,0,10,2.3978952727983707,1,1,3,0,3,6,1,1,4,10,2,696.6
325,5.786897381366708,0,1,3,5,120,4.795790545596741,1,0,1,0,90,4.51085950651685,1,0,6,0,1,8,2,1,8,5,0,71.5
45,3.828641396489095,0,0,3,5,70,4.2626798770413155,1,1,0,0,50,3.9318256327243257,1,2,1,0,0,0,5,1,6,5,0,38.25
495,6.206575926724928,0,0,5,5,90,4.51085950651685,1,0,6,0,40,3.713572066704308,1,1,5,0,0,9,6,1,9,5,0,564.3
145,4.983606621708336,0,1,5,5,100,4.61512051684126,1,1,2,0,80,4.394449154672439,1,2,3,0,3,4,4,7,11,5,0,58.0
500,6.2166061010848646,1,2,3,0,75,4.330733340286331,0,0,5,5,15,2.772588722239781,0,0,1,5,2,5,6,7,3,5,1,743.75
325,5.786897381366708,0,1,3,5,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,0,1,1,5,3,5,0,248.62
115,4.7535901911063645,0,1,3,5,100,4.61512051684126,1,1,2,0,15,2.772588722239781,0,0,1,5,2,4,2,9,4,5,0,195.5
10,2.3978952727983707,1,1,3,0,120,4.795790545596741,1,0,1,0,55,4.02535169073515,0,1,6,5,0,4,8,8,7,5,1,9.9
485,6.186208623900494,0,2,2,5,80,4.394449154672439,1,2,3,0,50,3.9318256327243257,1,2,1,0,3,6,2,5,11,5,0,436.5
240,5.484796933490655,1,0,2,0,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,0,1,5,8,1,5,0,195.0
375,5.929589143389895,0,0,4,5,25,3.258096538021482,0,1,4,5,60,4.110873864173311,1,0,4,0,1,9,5,8,8,5,1,187.5
55,4.02535169073515,0,1,6,5,75,4.330733340286331,0,0,5,5,90,4.51085950651685,1,0,6,0,0,4,11,10,11,5,0,9.62
110,4.709530201312334,1,2,5,0,25,3.258096538021482,0,1,4,5,90,4.51085950651685,1,0,6,0,1,3,10,11,7,5,0,13.75
355,5.87493073085203,0,1,5,5,40,3.713572066704308,1,1,5,0,35,3.58351893845611,0,2,0,5,2,1,3,3,0,5,0,323.05
475,6.16541785423142,0,1,6,5,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,0,0,3,5,2,0,10,2,10,5,0,391.88
140,4.948759890378168,1,2,0,0,90,4.51085950651685,1,0,6,0,5,1.791759469228055,0,2,5,5,1,4,8,6,11,5,2,252.7
215,5.375278407684165,0,2,5,5,60,4.110873864173311,1,0,4,0,80,4.394449154672439,1,2,3,0,2,0,1,5,5,5,0,68.8
75,4.330733340286331,0,0,5,5,75,4.330733340286331,0,0,5,5,10,2.3978952727983707,1,1,3,0,3,3,1,3,5,5,1,118.12
30,3.4339872044851463,1,0,2,0,40,3.713572066704308,1,1,5,0,75,4.330733340286331,0,0,5,5,0,6,0,1,7,5,0,10.5
445,6.100318952020064,0,1,4,5,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,3,0,0,1,10,5,1,427.2
355,5.87493073085203,0,1,5,5,120,4.795790545596741,1,0,1,0,75,4.330733340286331,0,0,5,5,2,7,11,9,7,5,0,195.25
465,6.144185634125646,0,0,3,5,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,5,5,0,6,10,10,0,5,2,485.93
470,6.154858094016418,1,2,1,0,20,3.044522437723423,1,2,6,0,45,3.828641396489095,0,0,3,5,1,0,2,6,6,5,0,310.2
120,4.795790545596741,1,0,1,0,5,1.791759469228055,0,2,5,5,15,2.772588722239781,0,0,1,5,3,9,3,11,3,5,3,107.1
360,5.8888779583328805,1,0,3,0,25,3.258096538021482,0,1,4,5,65,4.189654742026425,0,2,2,5,0,2,7,1,10,5,0,157.5
90,4.51085950651685,1,0,6,0,40,3.713572066704308,1,1,5,0,60,4.110873864173311,1,0,4,0,1,8,6,7,3,10,0,50.4
355,5.87493073085203,0,1,5,5,40,3.713572066704308,1,1,5,0,80,4.394449154672439,1,2,3,0,3,6,7,8,3,5,1,99.4
470,6.154858094016418,1,2,1,0,120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,2,3,3,8,0,10,0,310.2
400,5.993961427306569,1,1,1,0,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,0,3,4,11,0,10,1,380.0
105,4.663439094112067,0,0,0,5,100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,5,0,1,7,6,1,7,5,0,126.0
470,6.154858094016418,1,2,1,0,50,3.9318256327243257,1,2,1,0,55,4.02535169073515,0,1,6,5,2,6,9,5,7,5,0,317.25
395,5.981414211254481,0,2,3,5,80,4.394449154672439,1,2,3,0,20,3.044522437723423,1,2,6,0,0,9,4,7,5,5,1,568.8
435,6.077642243349034,0,0,1,5,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,1,5,1,0,2,10,6,5,1,517.65
190,5.25227342804663,1,1,1,0,25,3.258096538021482,0,1,4,5,50,3.9318256327243257,1,2,1,0,0,4,10,6,9,5,1,118.75
45,3.828641396489095,0,0,3,5,15,2.772588722239781,0,0,1,5,90,4.51085950651685,1,0,6,0,1,9,8,2,9,15,3,5.17
315,5.755742213586912,0,0,0,5,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,6,0,2,7,7,6,3,5,2,264.6
140,4.948759890378168,1,2,0,0,60,4.110873864173311,1,0,4,0,30,3.4339872044851463,1,0,2,0,1,6,1,6,0,10,1,156.8
375,5.929589143389895,0,0,4,5,25,3.258096538021482,0,1,4,5,75,4.330733340286331,0,0,5,5,2,3,11,4,9,25,3,117.19
60,4.110873864173311,1,0,4,0,10,2.3978952727983707,1,1,3,0,45,3.828641396489095,0,0,3,5,0,8,9,9,3,5,1,36.3
250,5.5254529391317835,1,1,5,0,20,3.044522437723423,1,2,6,0,55,4.02535169073515,0,1,6,5,2,0,0,3,1,5,0,135.0
30,3.4339872044851463,1,0,2,0,60,4.110873864173311,1,0,4,0,90,4.51085950651685,1,0,6,0,1,0,4,2,3,30,2,4.8
45,3.828641396489095,0,0,3,5,75,4.330733340286331,0,0,5,5,40,3.713572066704308,1,1,5,0,1,7,2,0,5,5,0,47.25
260,5.564520407322694,1,2,1,0,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,1,3,2,5,5,5,0,370.5
420,6.042632833682381,1,0,0,0,90,4.51085950651685,1,0,6,0,45,3.828641396489095,0,0,3,5,0,4,7,5,6,15,1,438.9
295,5.69035945432406,0,1,1,5,70,4.2626798770413155,1,1,0,0,40,3.713572066704308,1,1,5,0,2,0,3,5,2,5,0,300.9
330,5.802118375377063,1,0,1,0,20,3.044522437723423,1,2,6,0,5,1.791759469228055,0,2,5,5,2,5,9,2,7,5,2,376.2
150,5.017279836814924,1,0,3,0,120,4.795790545596741,1,0,1,0,35,3.58351893845611,0,2,0,5,1,4,5,4,5,5,0,214.5
85,4.454347296253507,0,1,1,5,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,5,0,7,5,0,1,5,0,66.3
330,5.802118375377063,1,0,1,0,5,1.791759469228055,0,2,5,5,25,3.258096538021482,0,1,4,5,2,4,1,5,6,5,2,259.88
405,6.0063531596017325,0,0,6,5,80,4.394449154672439,1,2,3,0,70,4.2626798770413155,1,1,0,0,1,4,6,4,11,5,0,218.7
390,5.968707559985366,1,0,5,0,10,2.3978952727983707,1,1,3,0,10,2.3978952727983707,1,1,3,0,1,8,5,0,5,10,3,386.1
385,5.955837369464831,0,1,0,5,30,3.4339872044851463,1,0,2,0,70,4.2626798770413155,1,1,0,0,1,6,8,9,0,5,0,150.15
295,5.69035945432406,0,1,1,5,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,5,5,1,8,2,1,7,5,2,308.27
495,6.206575926724928,0,0,5,5,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,3,1,3,8,9,5,1,475.2
380,5.942799375126701,1,2,2,0,5,1.791759469228055,0,2,5,5,90,4.51085950651685,1,0,6,0,1,7,11,0,11,5,2,39.9
275,5.62040086571715,0,2,2,5,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,2,6,0,1,6,2,0,5,5,0,253.0
80,4.394449154672439,1,2,3,0,80,4.394449154672439,1,2,3,0,15,2.772588722239781,0,0,1,5,2,8,11,4,7,5,1,122.4
445,6.100318952020064,0,1,4,5,80,4.394449154672439,1,2,3,0,80,4.394449154672439,1,2,3,0,0,1,8,6,5,5,1,160.2
255,5.545177444479562,0,0,3,5,70,4.2626798770413155,1,1,0,0,80,4.394449154672439,1,2,3,0,2,8,0,0,8,5,0,86.7
425,6.054439346269371,0,2,5,5,10,2.3978952727983707,1,1,3,0,25,3.258096538021482,0,1,4,5,0,1,3,8,4,5,1,350.63
255,5.545177444479562,0,0,3,5,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,3,9,3,2,7,5,0,363.38
265,5.583496308781699,0,1,6,5,20,3.044522437723423,1,2,6,0,70,4.2626798770413155,1,1,0,0,1,6,11,6,7,5,0,95.4
10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,5,5,60,4.110873864173311,1,0,4,0,1,3,9,1,0,5,3,4.2
195,5.278114659230517,0,0,6,5,40,3.713572066704308,1,1,5,0,50,3.9318256327243257,1,2,1,0,1,0,5,10,8,5,0,136.5
370,5.916202062607435,1,1,6,0,80,4.394449154672439,1,2,3,0,60,4.110873864173311,1,0,4,0,2,1,3,10,0,10,0,266.4
165,5.111987788356544,0,0,4,5,15,2.772588722239781,0,0,1,5,75,4.330733340286331,0,0,5,5,2,4,11,4,10,15,2,47.44
265,5.583496308781699,0,1,6,5,90,4.51085950651685,1,0,6,0,10,2.3978952727983707,1,1,3,0,3,6,6,3,7,5,1,453.15
335,5.817111159963204,0,2,6,5,90,4.51085950651685,1,0,6,0,40,3.713572066704308,1,1,5,0,1,8,1,6,9,5,0,381.9
165,5.111987788356544,0,0,4,5,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,0,1,4,5,1,9,6,10,4,5,1,185.62
290,5.673323267171493,1,2,3,0,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,2,6,0,1,6,8,10,11,10,0,348.0
250,5.5254529391317835,1,1,5,0,75,4.330733340286331,0,0,5,5,25,3.258096538021482,0,1,4,5,2,6,3,11,10,25,2,328.12
500,6.2166061010848646,1,2,3,0,100,4.61512051684126,1,1,2,0,70,4.2626798770413155,1,1,0,0,3,6,0,1,0,10,1,300.0
65,4.189654742026425,0,2,2,5,90,4.51085950651685,1,0,6,0,15,2.772588722239781,0,0,1,5,2,6,8,0,0,5,1,104.97
455,6.1224928095143865,0,2,0,5,40,3.713572066704308,1,1,5,0,50,3.9318256327243257,1,2,1,0,1,8,5,6,0,5,0,318.5
345,5.846438775057725,0,0,2,5,80,4.394449154672439,1,2,3,0,70,4.2626798770413155,1,1,0,0,0,7,9,1,7,5,0,186.3
30,3.4339872044851463,1,0,2,0,50,3.9318256327243257,1,2,1,0,65,4.189654742026425,0,2,2,5,0,7,1,11,6,5,0,15.75
295,5.69035945432406,0,1,1,5,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,3,0,1,1,8,0,8,5,1,318.6
310,5.739792912179234,1,1,2,0,70,4.2626798770413155,1,1,0,0,80,4.394449154672439,1,2,3,0,1,6,3,8,8,10,0,105.4
10,2.3978952727983707,1,1,3,0,25,3.258096538021482,0,1,4,5,60,4.110873864173311,1,0,4,0,2,9,8,11,0,5,1,5.0
450,6.111467339502679,1,0,2,0,70,4.2626798770413155,1,1,0,0,10,2.3978952727983707,1,1,3,0,3,1,0,1,5,10,2,688.5
100,4.61512051684126,1,1,2,0,20,3.044522437723423,1,2,6,0,5,1.791759469228055,0,2,5,5,0,2,3,6,0,5,3,114.0
240,5.484796933490655,1,0,2,0,75,4.330733340286331,0,0,5,5,20,3.044522437723423,1,2,6,0,2,4,7,5,5,5,1,336.0
85,4.454347296253507,0,1,1,5,120,4.795790545596741,1,0,1,0,55,4.02535169073515,0,1,6,5,2,3,11,11,9,5,0,84.15
120,4.795790545596741,1,0,1,0,75,4.330733340286331,0,0,5,5,40,3.713572066704308,1,1,5,0,3,0,3,7,3,5,1,126.0
355,5.87493073085203,0,1,5,5,80,4.394449154672439,1,2,3,0,35,3.58351893845611,0,2,0,5,2,5,7,7,2,5,0,415.35
220,5.3981627015177525,1,1,3,0,25,3.258096538021482,0,1,4,5,65,4.189654742026425,0,2,2,5,3,9,3,2,4,5,0,96.25
265,5.583496308781699,0,1,6,5,5,1.791759469228055,0,2,5,5,15,2.772588722239781,0,0,1,5,2,5,5,2,0,5,2,236.51
250,5.5254529391317835,1,1,5,0,70,4.2626798770413155,1,1,0,0,35,3.58351893845611,0,2,0,5,0,2,3,6,2,5,1,276.25
430,6.066108090103747,1,1,3,0,10,2.3978952727983707,1,1,3,0,55,4.02535169073515,0,1,6,5,0,2,2,1,6,5,1,212.85
270,5.602118820879701,1,0,4,0,30,3.4339872044851463,1,0,2,0,70,4.2626798770413155,1,1,0,0,3,4,3,6,0,10,1,105.3
470,6.154858094016418,1,2,1,0,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,5,3,9,2,2,2,5,0,366.6
125,4.836281906951478,0,2,6,5,75,4.330733340286331,0,0,5,5,70,4.2626798770413155,1,1,0,0,1,9,7,3,0,5,0,65.63
365,5.902633333401366,0,2,1,5,20,3.044522437723423,1,2,6,0,5,1.791759469228055,0,2,5,5,2,2,1,11,5,5,2,416.1
155,5.049856007249537,0,2,1,5,120,4.795790545596741,1,0,1,0,15,2.772588722239781,0,0,1,5,1,6,4,6,0,5,1,289.85
210,5.351858133476067,1,0,0,0,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,3,7,3,6,3,10,0,168.0
470,6.154858094016418,1,2,1,0,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,1,5,1,6,9,0,3,5,0,559.3
175,5.170483995038151,0,1,0,5,75,4.330733340286331,0,0,5,5,90,4.51085950651685,1,0,6,0,2,0,4,8,0,5,0,30.62
295,5.69035945432406,0,1,1,5,75,4.330733340286331,0,0,5,5,90,4.51085950651685,1,0,6,0,2,6,8,2,9,5,0,51.62
265,5.583496308781699,0,1,6,5,60,4.110873864173311,1,0,4,0,75,4.330733340286331,0,0,5,5,0,9,0,9,3,5,0,106.0
295,5.69035945432406,0,1,1,5,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,0,0,3,5,1,4,11,7,5,5,0,243.38
210,5.351858133476067,1,0,0,0,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,2,7,1,8,10,10,0,168.0
485,6.186208623900494,0,2,2,5,80,4.394449154672439,1,2,3,0,45,3.828641396489095,0,0,3,5,1,5,7,3,0,5,0,480.15
140,4.948759890378168,1,2,0,0,100,4.61512051684126,1,1,2,0,55,4.02535169073515,0,1,6,5,2,8,11,4,4,5,0,126.0
365,5.902633333401366,0,2,1,5,30,3.4339872044851463,1,0,2,0,30,3.4339872044851463,1,0,2,0,1,2,0,4,10,5,1,332.15
475,6.16541785423142,0,1,6,5,75,4.330733340286331,0,0,5,5,65,4.189654742026425,0,2,2,5,2,1,9,8,5,5,0,290.94
400,5.993961427306569,1,1,1,0,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,0,4,2,0,1,5,0,308.0
60,4.110873864173311,1,0,4,0,5,1.791759469228055,0,2,5,5,75,4.330733340286331,0,0,5,5,3,7,6,3,11,5,2,15.75
275,5.62040086571715,0,2,2,5,50,3.9318256327243257,1,2,1,0,65,4.189654742026425,0,2,2,5,2,0,3,4,2,5,0,144.38
265,5.583496308781699,0,1,6,5,5,1.791759469228055,0,2,5,5,35,3.58351893845611,0,2,0,5,3,5,5,0,5,5,2,180.86
230,5.442417710521793,1,2,6,0,120,4.795790545596741,1,0,1,0,50,3.9318256327243257,1,2,1,0,2,0,3,4,10,10,0,253.0
195,5.278114659230517,0,0,6,5,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,5,2,5,9,9,11,5,0,190.12
450,6.111467339502679,1,0,2,0,100,4.61512051684126,1,1,2,0,20,3.044522437723423,1,2,6,0,3,5,3,6,0,10,1,720.0
65,4.189654742026425,0,2,2,5,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,2,6,0,3,2,11,4,7,5,0,65.0
310,5.739792912179234,1,1,2,0,30,3.4339872044851463,1,0,2,0,80,4.394449154672439,1,2,3,0,3,8,8,8,9,10,0,80.6
365,5.902633333401366,0,2,1,5,90,4.51085950651685,1,0,6,0,15,2.772588722239781,0,0,1,5,0,3,2,7,2,5,1,589.48
125,4.836281906951478,0,2,6,5,75,4.330733340286331,0,0,5,5,75,4.330733340286331,0,0,5,5,0,8,0,4,2,25,1,54.69
395,5.981414211254481,0,2,3,5,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,2,0,2,7,5,1,2,5,0,414.75
300,5.707110264748875,1,0,6,0,5,1.791759469228055,0,2,5,5,25,3.258096538021482,0,1,4,5,0,1,4,7,3,5,3,236.25
455,6.1224928095143865,0,2,0,5,10,2.3978952727983707,1,1,3,0,90,4.51085950651685,1,0,6,0,3,3,6,10,1,5,1,50.05
110,4.709530201312334,1,2,5,0,120,4.795790545596741,1,0,1,0,15,2.772588722239781,0,0,1,5,0,5,11,8,6,5,1,205.7
350,5.860786223465865,1,2,0,0,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,0,2,0,3,7,7,8,10,10,0,294.0
255,5.545177444479562,0,0,3,5,75,4.330733340286331,0,0,5,5,25,3.258096538021482,0,1,4,5,2,7,3,4,8,5,1,334.69
495,6.206575926724928,0,0,5,5,70,4.2626798770413155,1,1,0,0,70,4.2626798770413155,1,1,0,0,1,6,10,6,7,5,1,252.45
140,4.948759890378168,1,2,0,0,15,2.772588722239781,0,0,1,5,90,4.51085950651685,1,0,6,0,1,2,1,1,10,5,1,16.1
165,5.111987788356544,0,0,4,5,75,4.330733340286331,0,0,5,5,60,4.110873864173311,1,0,4,0,0,3,8,0,0,15,0,115.5
435,6.077642243349034,0,0,1,5,80,4.394449154672439,1,2,3,0,65,4.189654742026425,0,2,2,5,3,2,2,0,0,5,0,274.05
460,6.133398042996649,1,1,5,0,60,4.110873864173311,1,0,4,0,10,2.3978952727983707,1,1,3,0,2,8,4,10,7,10,2,662.4
310,5.739792912179234,1,1,2,0,40,3.713572066704308,1,1,5,0,60,4.110873864173311,1,0,4,0,3,4,9,10,7,10,0,173.6
460,6.133398042996649,1,1,5,0,80,4.394449154672439,1,2,3,0,50,3.9318256327243257,1,2,1,0,1,4,3,8,9,10,0,414.0
490,6.19644412779452,1,1,0,0,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,5,5,3,7,7,2,8,5,2,698.25
235,5.4638318050256105,0,1,4,5,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,2,1,5,1,1,5,1,225.6
50,3.9318256327243257,1,2,1,0,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,3,0,1,7,11,6,10,10,3,67.5
250,5.5254529391317835,1,1,5,0,40,3.713572066704308,1,1,5,0,40,3.713572066704308,1,1,5,0,0,2,6,2,7,10,1,210.0
285,5.655991810819852,0,0,5,5,120,4.795790545596741,1,0,1,0,75,4.330733340286331,0,0,5,5,1,3,11,6,8,15,0,156.75
280,5.638354669333745,1,1,0,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,2,0,1,9,2,20,2,67.2
500,6.2166061010848646,1,2,3,0,60,4.110873864173311,1,0,4,0,90,4.51085950651685,1,0,6,0,2,0,1,4,5,10,0,80.0
290,5.673323267171493,1,2,3,0,40,3.713572066704308,1,1,5,0,55,4.02535169073515,0,1,6,5,0,0,7,1,0,5,0,182.7
230,5.442417710521793,1,2,6,0,80,4.394449154672439,1,2,3,0,40,3.713572066704308,1,1,5,0,3,7,6,2,1,10,1,248.4
420,6.042632833682381,1,0,0,0,30,3.4339872044851463,1,0,2,0,35,3.58351893845611,0,2,0,5,3,1,4,5,3,5,2,354.9
350,5.860786223465865,1,2,0,0,30,3.4339872044851463,1,0,2,0,25,3.258096538021482,0,1,4,5,0,9,11,4,4,5,1,341.25
10,2.3978952727983707,1,1,3,0,75,4.330733340286331,0,0,5,5,20,3.044522437723423,1,2,6,0,1,6,4,3,8,5,1,14.0
200,5.303304908059076,1,2,4,0,90,4.51085950651685,1,0,6,0,60,4.110873864173311,1,0,4,0,2,0,2,7,4,10,0,152.0
260,5.564520407322694,1,2,1,0,75,4.330733340286331,0,0,5,5,75,4.330733340286331,0,0,5,5,3,2,1,7,5,5,1,113.75
425,6.054439346269371,0,2,5,5,25,3.258096538021482,0,1,4,5,10,2.3978952727983707,1,1,3,0,3,9,7,4,8,5,1,478.12
405,6.0063531596017325,0,0,6,5,15,2.772588722239781,0,0,1,5,70,4.2626798770413155,1,1,0,0,2,0,4,3,7,5,1,139.72
270,5.602118820879701,1,0,4,0,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,0,2,0,0,1,3,3,11,5,1,236.25
500,6.2166061010848646,1,2,3,0,100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,5,0,0,1,11,6,9,20,1,600.0
330,5.802118375377063,1,0,1,0,5,1.791759469228055,0,2,5,5,55,4.02535169073515,0,1,6,5,3,9,4,0,4,5,3,155.92
260,5.564520407322694,1,2,1,0,5,1.791759469228055,0,2,5,5,30,3.4339872044851463,1,0,2,0,0,1,9,8,11,5,2,191.1
250,5.5254529391317835,1,1,5,0,30,3.4339872044851463,1,0,2,0,45,3.828641396489095,0,0,3,5,0,9,0,6,2,5,0,178.75
275,5.62040086571715,0,2,2,5,80,4.394449154672439,1,2,3,0,75,4.330733340286331,0,0,5,5,0,8,2,9,11,5,0,123.75
300,5.707110264748875,1,0,6,0,20,3.044522437723423,1,2,6,0,65,4.189654742026425,0,2,2,5,1,4,0,6,6,5,1,126.0
150,5.017279836814924,1,0,3,0,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,0,4,1,10,2,5,1,121.88
130,4.875197323201151,1,1,4,0,5,1.791759469228055,0,2,5,5,55,4.02535169073515,0,1,6,5,2,1,7,5,1,5,2,61.42
365,5.902633333401366,0,2,1,5,5,1.791759469228055,0,2,5,5,80,4.394449154672439,1,2,3,0,2,4,5,2,3,5,2,76.65
