slot_person1,slot_person2,slot_item1,slot_item2,slot_currency_symbol,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_hours1,slot_hours1_abs_log1p,slot_hours1_is_even,slot_hours1_mod3,slot_hours1_mod5,slot_hours1_mod7,slot_hours1_mod10,slot_hours2,slot_hours2_abs_log1p,slot_hours2_is_even,slot_hours2_mod3,slot_hours2_mod5,slot_hours2_mod7,slot_hours2_mod10,gcd_all,n_multiple_pairs,y
4,11,0,4,0,55,4.02535169073515,0,1,0,6,5,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0,470.0
12,10,8,5,2,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,170.0
11,20,5,5,3,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,28.0
15,9,3,9,1,28,3.367295829986474,1,1,3,0,8,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,303.0
15,11,4,4,1,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,2,120.0
5,6,11,6,1,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,6,75.0
21,8,5,2,2,50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,2,600.0
4,13,6,11,1,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,215.0
3,21,7,7,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,176.0
16,19,3,1,3,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,264.0
12,8,2,8,1,50,3.9318256327243257,1,2,0,1,0,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,440.0
20,4,8,8,2,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,2,360.0
9,3,5,0,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,190.0
19,4,5,1,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,68.0
0,15,4,2,1,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,160.0
5,9,5,4,0,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,150.0
4,9,3,7,3,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,126.0
14,3,8,8,2,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,6,120.0
7,0,2,8,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,176.0
1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,4,150.0
15,8,10,9,1,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,2,488.0
20,3,6,4,1,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,492.0
0,11,10,7,0,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,470.0
16,15,8,10,2,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,255.0
21,14,4,8,1,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,1,320.0
6,14,6,10,3,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,306.0
9,19,10,11,1,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,259.0
4,17,1,11,1,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,362.0
1,15,8,10,1,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,93.0
7,7,4,1,3,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,1,244.0
14,3,3,2,3,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,5,204.0
13,19,1,8,2,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,3,495.0
4,2,3,5,2,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,3,680.0
20,15,0,3,3,55,4.02535169073515,0,1,0,6,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,4,183.0
17,18,9,8,1,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,4,124.0
4,1,9,8,0,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,410.0
13,2,11,8,2,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,6,150.0
14,14,6,9,1,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0,606.0
3,12,11,8,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0,118.0
1,15,9,2,2,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,225.0
16,3,10,7,3,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,5,152.0
8,10,7,3,2,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,212.0
20,18,4,3,2,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,135.0
16,14,5,2,2,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,223.0
20,5,4,5,0,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,262.0
11,12,8,8,2,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,135.0
17,3,7,9,1,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,3,120.0
16,16,1,10,0,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,3,52.0
13,0,3,0,3,55,4.02535169073515,0,1,0,6,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,475.0
5,3,2,1,2,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,2,199.0
18,5,2,8,0,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,80.0
21,5,1,7,2,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,290.0
2,17,6,9,1,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,3,150.0
20,4,9,8,3,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,120.0
7,18,8,10,3,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,2,360.0
19,13,7,3,1,45,3.828641396489095,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,2,279.0
2,9,7,9,0,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,366.0
10,14,8,9,2,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,4,80.0
21,21,5,5,1,35,3.58351893845611,0,2,0,0,5,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,2,285.0
20,4,6,0,0,60,4.110873864173311,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,235.0
17,9,3,11,3,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,395.0
17,12,7,6,1,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,270.0
7,9,6,1,3,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,1,226.0
19,3,10,5,0,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,165.0
4,6,10,0,3,60,4.110873864173311,1,0,0,4,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,440.0
6,19,5,5,2,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,220.0
16,17,0,1,1,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0,320.0
12,18,6,4,1,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,4,420.0
18,13,5,5,2,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,272.0
1,11,0,8,2,40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,310.0
20,13,5,1,1,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,76.0
11,5,1,11,3,45,3.828641396489095,0,0,0,3,5,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,220.0
2,15,0,6,2,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,60.0
2,5,5,8,1,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,275.0
17,2,3,7,1,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,240.0
20,10,8,4,3,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,178.0
10,17,5,6,2,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,444.0
8,18,8,7,1,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,264.0
11,16,11,10,0,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,4,91.0
5,18,5,3,2,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,297.0
10,7,2,8,0,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,1,214.0
9,18,8,11,2,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,350.0
9,18,3,7,1,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,170.0
2,10,4,10,2,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,43.0
1,15,6,11,0,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,111.0
7,5,2,4,1,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,144.0
3,6,11,3,0,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,38.0
21,14,6,5,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,50.0
14,13,2,2,0,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,98.0
12,0,11,9,3,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,415.0
18,8,11,3,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,44.0
5,9,0,8,0,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,380.0
20,18,10,10,3,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,395.0
0,18,2,10,2,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,285.0
7,0,11,11,0,45,3.828641396489095,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,171.0
13,6,6,9,3,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,284.0
13,18,6,0,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,86.0
1,20,7,7,0,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,280.0
10,19,1,1,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,3,112.0
10,0,7,5,0,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,83.0
10,9,1,0,0,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,99.0
9,20,3,10,2,35,3.58351893845611,0,2,0,0,5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,2,281.0
5,19,0,3,0,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,173.0
3,2,4,9,0,50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,0,532.0
0,15,9,6,2,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,154.0
12,13,9,7,3,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,320.0
16,5,8,0,1,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,4,98.0
3,18,11,2,3,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,360.0
14,6,11,8,3,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,5,60.0
19,18,5,4,1,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,220.0
1,12,8,7,0,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,384.0
16,18,4,5,2,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,272.0
15,19,7,5,0,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,398.0
17,2,8,5,2,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,112.0
6,19,4,3,1,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,156.0
1,21,2,3,0,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,78.0
1,6,2,9,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,118.0
1,10,11,1,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,128.0
11,8,10,0,1,25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,3,155.0
6,7,1,11,3,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,5,188.0
18,4,11,1,3,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,6,100.0
12,17,6,10,3,22,3.1354942159291497,1,1,2,1,2,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,552.0
4,13,1,9,0,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,2,236.0
7,16,4,7,2,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,132.0
12,8,3,0,2,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,110.0
21,13,6,2,1,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,3,122.0
8,17,10,7,3,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,5,325.0
15,16,8,9,3,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,472.0
5,14,7,4,3,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,4,100.0
18,5,7,0,0,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,119.0
2,1,4,2,3,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,138.0
12,10,3,5,3,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,2,500.0
3,18,6,7,2,60,4.110873864173311,1,0,0,4,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,3,350.0
18,5,9,2,0,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,48.0
5,9,2,1,0,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,175.0
