slot_person_name,slot_base_item,slot_other_item,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod7,slot_percent_more,slot_percent_more_abs_log1p,slot_percent_more_is_even,slot_percent_more_mod3,slot_percent_more_mod7,slot_percent_more_mod10,gcd_all,n_multiple_pairs,y
7,0,0,260,5.564520407322694,2,1,25,3.258096538021482,0,1,4,5,5,0,585.0
3,5,5,180,5.198497031265826,0,5,55,4.02535169073515,0,1,6,5,5,0,459.0
1,2,2,480,6.175867270105761,0,4,40,3.713572066704308,1,1,5,0,40,1,1152.0
3,1,1,500,6.2166061010848646,2,3,85,4.454347296253507,0,1,1,5,5,0,1425.0
9,1,1,440,6.089044875446846,2,6,5,1.791759469228055,0,2,5,5,5,1,902.0
3,0,0,800,6.68586094706836,2,2,35,3.58351893845611,0,2,0,5,5,0,1880.0
3,4,4,660,6.493753839851686,0,2,75,4.330733340286331,0,0,5,5,15,0,1815.0
7,2,2,320,5.771441123130016,2,5,35,3.58351893845611,0,2,0,5,5,0,752.0
7,1,1,480,6.175867270105761,0,4,15,2.772588722239781,0,0,1,5,15,1,1032.0
5,3,3,320,5.771441123130016,2,5,15,2.772588722239781,0,0,1,5,5,0,688.0
8,0,0,360,5.8888779583328805,0,3,80,4.394449154672439,1,2,3,0,40,0,1008.0
5,5,5,980,6.8885724595653635,2,0,15,2.772588722239781,0,0,1,5,5,0,2107.0
2,2,2,280,5.638354669333745,1,0,55,4.02535169073515,0,1,6,5,5,0,714.0
5,3,3,660,6.493753839851686,0,2,15,2.772588722239781,0,0,1,5,15,1,1419.0
3,8,8,860,6.7580945044277305,2,6,70,4.2626798770413155,1,1,0,0,10,0,2322.0
4,3,3,80,4.394449154672439,2,3,60,4.110873864173311,1,0,4,0,20,0,208.0
5,8,8,880,6.78105762593618,1,5,70,4.2626798770413155,1,1,0,0,10,0,2376.0
2,8,8,540,6.293419278846481,0,1,65,4.189654742026425,0,2,2,5,5,0,1431.0
3,8,8,320,5.771441123130016,2,5,20,3.044522437723423,1,2,6,0,20,1,704.0
2,7,7,240,5.484796933490655,0,2,45,3.828641396489095,0,0,3,5,15,0,588.0
4,6,6,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,3,0,10,1,1134.0
1,8,8,200,5.303304908059076,2,4,80,4.394449154672439,1,2,3,0,40,0,560.0
0,2,2,1000,6.90875477931522,1,6,35,3.58351893845611,0,2,0,5,5,0,2350.0
8,4,4,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,3,0,10,1,1890.0
2,6,6,900,6.803505257608338,0,4,80,4.394449154672439,1,2,3,0,20,0,2520.0
6,2,2,580,6.364750756851911,1,6,90,4.51085950651685,1,0,6,0,10,0,1682.0
7,2,2,760,6.634633357861686,1,4,5,1.791759469228055,0,2,5,5,5,1,1558.0
8,4,4,760,6.634633357861686,1,4,85,4.454347296253507,0,1,1,5,5,0,2166.0
1,4,4,980,6.8885724595653635,2,0,15,2.772588722239781,0,0,1,5,5,0,2107.0
7,8,8,80,4.394449154672439,2,3,10,2.3978952727983707,1,1,3,0,10,1,168.0
5,5,5,660,6.493753839851686,0,2,70,4.2626798770413155,1,1,0,0,10,0,1782.0
5,8,8,420,6.042632833682381,0,0,80,4.394449154672439,1,2,3,0,20,0,1176.0
5,7,7,620,6.431331081933479,2,4,85,4.454347296253507,0,1,1,5,5,0,1767.0
1,3,3,100,4.61512051684126,1,2,80,4.394449154672439,1,2,3,0,20,0,280.0
0,7,7,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,3,0,10,1,378.0
6,2,2,1000,6.90875477931522,1,6,20,3.044522437723423,1,2,6,0,20,1,2200.0
6,0,0,420,6.042632833682381,0,0,15,2.772588722239781,0,0,1,5,15,1,903.0
7,7,7,920,6.825460036255307,2,3,75,4.330733340286331,0,0,5,5,5,0,2530.0
2,5,5,720,6.580639137284949,0,6,60,4.110873864173311,1,0,4,0,60,1,1872.0
0,4,4,1000,6.90875477931522,1,6,65,4.189654742026425,0,2,2,5,5,0,2650.0
7,6,6,420,6.042632833682381,0,0,65,4.189654742026425,0,2,2,5,5,0,1113.0
4,5,5,860,6.7580945044277305,2,6,35,3.58351893845611,0,2,0,5,5,0,2021.0
3,1,1,200,5.303304908059076,2,4,5,1.791759469228055,0,2,5,5,5,1,410.0
4,7,7,120,4.795790545596741,0,1,5,1.791759469228055,0,2,5,5,5,1,246.0
0,3,3,560,6.329720905522696,2,0,5,1.791759469228055,0,2,5,5,5,1,1148.0
2,1,1,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,3,0,10,1,1890.0
1,0,0,240,5.484796933490655,0,2,50,3.9318256327243257,1,2,1,0,10,0,600.0
2,7,7,80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,5,1,164.0
1,2,2,480,6.175867270105761,0,4,90,4.51085950651685,1,0,6,0,30,0,1392.0
4,2,2,640,6.46302945692067,1,3,95,4.564348191467836,0,2,4,5,5,0,1888.0
6,2,2,500,6.2166061010848646,2,3,95,4.564348191467836,0,2,4,5,5,0,1475.0
6,7,7,140,4.948759890378168,2,0,55,4.02535169073515,0,1,6,5,5,0,357.0
6,6,6,260,5.564520407322694,2,1,95,4.564348191467836,0,2,4,5,5,0,767.0
6,4,4,900,6.803505257608338,0,4,60,4.110873864173311,1,0,4,0,60,1,2340.0
8,5,5,540,6.293419278846481,0,1,90,4.51085950651685,1,0,6,0,90,1,1566.0
1,7,7,800,6.68586094706836,2,2,15,2.772588722239781,0,0,1,5,5,0,1720.0
6,8,8,900,6.803505257608338,0,4,15,2.772588722239781,0,0,1,5,15,1,1935.0
6,4,4,440,6.089044875446846,2,6,65,4.189654742026425,0,2,2,5,5,0,1166.0
7,5,5,120,4.795790545596741,0,1,55,4.02535169073515,0,1,6,5,5,0,306.0
6,1,1,180,5.198497031265826,0,5,95,4.564348191467836,0,2,4,5,5,0,531.0
6,3,3,300,5.707110264748875,0,6,10,2.3978952727983707,1,1,3,0,10,1,630.0
4,1,1,120,4.795790545596741,0,1,40,3.713572066704308,1,1,5,0,40,1,288.0
4,4,4,660,6.493753839851686,0,2,40,3.713572066704308,1,1,5,0,20,0,1584.0
4,2,2,560,6.329720905522696,2,0,95,4.564348191467836,0,2,4,5,5,0,1652.0
0,0,0,320,5.771441123130016,2,5,30,3.4339872044851463,1,0,2,0,10,0,736.0
2,7,7,540,6.293419278846481,0,1,55,4.02535169073515,0,1,6,5,5,0,1377.0
4,2,2,380,5.942799375126701,2,2,90,4.51085950651685,1,0,6,0,10,0,1102.0
0,2,2,680,6.523562306149512,2,1,70,4.2626798770413155,1,1,0,0,10,0,1836.0
9,7,7,200,5.303304908059076,2,4,40,3.713572066704308,1,1,5,0,40,1,480.0
3,8,8,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,3,0,10,1,882.0
1,4,4,300,5.707110264748875,0,6,40,3.713572066704308,1,1,5,0,20,0,720.0
5,4,4,620,6.431331081933479,2,4,55,4.02535169073515,0,1,6,5,5,0,1581.0
6,3,3,300,5.707110264748875,0,6,30,3.4339872044851463,1,0,2,0,30,1,690.0
4,4,4,460,6.133398042996649,1,5,70,4.2626798770413155,1,1,0,0,10,0,1242.0
7,3,3,980,6.8885724595653635,2,0,50,3.9318256327243257,1,2,1,0,10,0,2450.0
9,2,2,780,6.660575149839686,0,3,65,4.189654742026425,0,2,2,5,65,1,2067.0
4,0,0,180,5.198497031265826,0,5,5,1.791759469228055,0,2,5,5,5,1,369.0
4,7,7,740,6.608000625296087,2,5,15,2.772588722239781,0,0,1,5,5,0,1591.0
7,5,5,900,6.803505257608338,0,4,25,3.258096538021482,0,1,4,5,25,1,2025.0
1,4,4,980,6.8885724595653635,2,0,35,3.58351893845611,0,2,0,5,35,1,2303.0
1,4,4,980,6.8885724595653635,2,0,85,4.454347296253507,0,1,1,5,5,0,2793.0
9,6,6,820,6.710523109452428,1,1,5,1.791759469228055,0,2,5,5,5,1,1681.0
4,2,2,780,6.660575149839686,0,3,25,3.258096538021482,0,1,4,5,5,0,1755.0
7,1,1,760,6.634633357861686,1,4,75,4.330733340286331,0,0,5,5,5,0,2090.0
0,5,5,700,6.55250788703459,1,0,85,4.454347296253507,0,1,1,5,5,0,1995.0
2,6,6,940,6.846943139585379,1,2,35,3.58351893845611,0,2,0,5,5,0,2209.0
4,3,3,100,4.61512051684126,1,2,15,2.772588722239781,0,0,1,5,5,0,215.0
1,1,1,360,5.8888779583328805,0,3,30,3.4339872044851463,1,0,2,0,30,1,828.0
8,6,6,560,6.329720905522696,2,0,80,4.394449154672439,1,2,3,0,80,1,1568.0
2,2,2,800,6.68586094706836,2,2,90,4.51085950651685,1,0,6,0,10,0,2320.0
6,7,7,140,4.948759890378168,2,0,70,4.2626798770413155,1,1,0,0,70,1,378.0
4,8,8,460,6.133398042996649,1,5,80,4.394449154672439,1,2,3,0,20,0,1288.0
3,0,0,320,5.771441123130016,2,5,95,4.564348191467836,0,2,4,5,5,0,944.0
0,8,8,720,6.580639137284949,0,6,85,4.454347296253507,0,1,1,5,5,0,2052.0
0,1,1,400,5.993961427306569,1,1,50,3.9318256327243257,1,2,1,0,50,1,1000.0
0,1,1,100,4.61512051684126,1,2,15,2.772588722239781,0,0,1,5,5,0,215.0
5,5,5,200,5.303304908059076,2,4,75,4.330733340286331,0,0,5,5,25,0,550.0
3,7,7,80,4.394449154672439,2,3,50,3.9318256327243257,1,2,1,0,10,0,200.0
2,4,4,860,6.7580945044277305,2,6,35,3.58351893845611,0,2,0,5,5,0,2021.0
3,4,4,940,6.846943139585379,1,2,60,4.110873864173311,1,0,4,0,20,0,2444.0
2,1,1,440,6.089044875446846,2,6,70,4.2626798770413155,1,1,0,0,10,0,1188.0
3,2,2,80,4.394449154672439,2,3,90,4.51085950651685,1,0,6,0,10,0,232.0
0,3,3,840,6.734591659972948,0,0,5,1.791759469228055,0,2,5,5,5,1,1722.0
7,4,4,260,5.564520407322694,2,1,20,3.044522437723423,1,2,6,0,20,1,572.0
0,7,7,880,6.78105762593618,1,5,55,4.02535169073515,0,1,6,5,55,1,2244.0
4,6,6,720,6.580639137284949,0,6,40,3.713572066704308,1,1,5,0,40,1,1728.0
6,8,8,140,4.948759890378168,2,0,30,3.4339872044851463,1,0,2,0,10,0,322.0
4,7,7,640,6.46302945692067,1,3,60,4.110873864173311,1,0,4,0,20,0,1664.0
1,5,5,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,6,0,20,1,792.0
7,0,0,240,5.484796933490655,0,2,50,3.9318256327243257,1,2,1,0,10,0,600.0
1,3,3,280,5.638354669333745,1,0,60,4.110873864173311,1,0,4,0,20,0,728.0
3,7,7,320,5.771441123130016,2,5,15,2.772588722239781,0,0,1,5,5,0,688.0
1,8,8,400,5.993961427306569,1,1,45,3.828641396489095,0,0,3,5,5,0,980.0
1,0,0,760,6.634633357861686,1,4,80,4.394449154672439,1,2,3,0,40,0,2128.0
5,3,3,260,5.564520407322694,2,1,85,4.454347296253507,0,1,1,5,5,0,741.0
4,7,7,640,6.46302945692067,1,3,50,3.9318256327243257,1,2,1,0,10,0,1600.0
6,8,8,500,6.2166061010848646,2,3,50,3.9318256327243257,1,2,1,0,50,1,1250.0
8,3,3,720,6.580639137284949,0,6,60,4.110873864173311,1,0,4,0,60,1,1872.0
0,8,8,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,4,5,5,0,810.0
1,0,0,600,6.398594934535208,0,5,15,2.772588722239781,0,0,1,5,15,1,1290.0
7,1,1,360,5.8888779583328805,0,3,60,4.110873864173311,1,0,4,0,60,1,936.0
6,6,6,920,6.825460036255307,2,3,20,3.044522437723423,1,2,6,0,20,1,2024.0
2,6,6,480,6.175867270105761,0,4,60,4.110873864173311,1,0,4,0,60,1,1248.0
3,0,0,400,5.993961427306569,1,1,95,4.564348191467836,0,2,4,5,5,0,1180.0
5,4,4,860,6.7580945044277305,2,6,75,4.330733340286331,0,0,5,5,5,0,2365.0
2,2,2,640,6.46302945692067,1,3,95,4.564348191467836,0,2,4,5,5,0,1888.0
9,4,4,880,6.78105762593618,1,5,20,3.044522437723423,1,2,6,0,20,1,1936.0
3,3,3,520,6.255750041753367,1,2,45,3.828641396489095,0,0,3,5,5,0,1274.0
2,6,6,500,6.2166061010848646,2,3,30,3.4339872044851463,1,0,2,0,10,0,1150.0
5,0,0,1000,6.90875477931522,1,6,70,4.2626798770413155,1,1,0,0,10,0,2700.0
7,3,3,960,6.8679744089702925,0,1,50,3.9318256327243257,1,2,1,0,10,0,2400.0
3,1,1,640,6.46302945692067,1,3,20,3.044522437723423,1,2,6,0,20,1,1408.0
1,0,0,180,5.198497031265826,0,5,90,4.51085950651685,1,0,6,0,90,1,522.0
0,1,1,860,6.7580945044277305,2,6,40,3.713572066704308,1,1,5,0,20,0,2064.0
8,2,2,60,4.110873864173311,0,4,60,4.110873864173311,1,0,4,0,60,1,156.0
2,7,7,320,5.771441123130016,2,5,30,3.4339872044851463,1,0,2,0,10,0,736.0
6,3,3,360,5.8888779583328805,0,3,90,4.51085950651685,1,0,6,0,90,1,1044.0
2,3,3,500,6.2166061010848646,2,3,60,4.110873864173311,1,0,4,0,20,0,1300.0
8,1,1,120,4.795790545596741,0,1,90,4.51085950651685,1,0,6,0,30,0,348.0
5,3,3,760,6.634633357861686,1,4,80,4.394449154672439,1,2,3,0,40,0,2128.0
0,0,0,880,6.78105762593618,1,5,65,4.189654742026425,0,2,2,5,5,0,2332.0
1,6,6,520,6.255750041753367,1,2,60,4.110873864173311,1,0,4,0,20,0,1352.0
4,4,4,340,5.831882477283517,1,4,45,3.828641396489095,0,0,3,5,5,0,833.0
8,3,3,160,5.081404364984463,1,6,20,3.044522437723423,1,2,6,0,20,1,352.0
1,0,0,340,5.831882477283517,1,4,50,3.9318256327243257,1,2,1,0,10,0,850.0
4,1,1,780,6.660575149839686,0,3,70,4.2626798770413155,1,1,0,0,10,0,2106.0
2,3,3,600,6.398594934535208,0,5,80,4.394449154672439,1,2,3,0,40,0,1680.0
7,1,1,620,6.431331081933479,2,4,20,3.044522437723423,1,2,6,0,20,1,1364.0
3,2,2,900,6.803505257608338,0,4,65,4.189654742026425,0,2,2,5,5,0,2385.0
6,5,5,480,6.175867270105761,0,4,70,4.2626798770413155,1,1,0,0,10,0,1296.0
3,2,2,920,6.825460036255307,2,3,90,4.51085950651685,1,0,6,0,10,0,2668.0
0,6,6,300,5.707110264748875,0,6,65,4.189654742026425,0,2,2,5,5,0,795.0
4,1,1,60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,5,0,153.0
5,1,1,840,6.734591659972948,0,0,75,4.330733340286331,0,0,5,5,15,0,2310.0
6,3,3,820,6.710523109452428,1,1,55,4.02535169073515,0,1,6,5,5,0,2091.0
8,7,7,500,6.2166061010848646,2,3,80,4.394449154672439,1,2,3,0,20,0,1400.0
9,4,4,940,6.846943139585379,1,2,40,3.713572066704308,1,1,5,0,20,0,2256.0
3,0,0,280,5.638354669333745,1,0,30,3.4339872044851463,1,0,2,0,10,0,644.0
6,6,6,620,6.431331081933479,2,4,45,3.828641396489095,0,0,3,5,5,0,1519.0
7,0,0,560,6.329720905522696,2,0,30,3.4339872044851463,1,0,2,0,10,0,1288.0
8,0,0,720,6.580639137284949,0,6,60,4.110873864173311,1,0,4,0,60,1,1872.0
6,7,7,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
9,0,0,700,6.55250788703459,1,0,45,3.828641396489095,0,0,3,5,5,0,1715.0
9,5,5,520,6.255750041753367,1,2,80,4.394449154672439,1,2,3,0,40,0,1456.0
6,6,6,680,6.523562306149512,2,1,10,2.3978952727983707,1,1,3,0,10,1,1428.0
7,1,1,720,6.580639137284949,0,6,80,4.394449154672439,1,2,3,0,80,1,2016.0
1,1,1,680,6.523562306149512,2,1,20,3.044522437723423,1,2,6,0,20,1,1496.0
6,3,3,400,5.993961427306569,1,1,55,4.02535169073515,0,1,6,5,5,0,1020.0
7,0,0,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,1,5,15,1,774.0
3,0,0,360,5.8888779583328805,0,3,35,3.58351893845611,0,2,0,5,5,0,846.0
9,6,6,400,5.993961427306569,1,1,55,4.02535169073515,0,1,6,5,5,0,1020.0
8,6,6,1000,6.90875477931522,1,6,95,4.564348191467836,0,2,4,5,5,0,2950.0
9,5,5,340,5.831882477283517,1,4,10,2.3978952727983707,1,1,3,0,10,1,714.0
5,3,3,200,5.303304908059076,2,4,50,3.9318256327243257,1,2,1,0,50,1,500.0
7,8,8,620,6.431331081933479,2,4,45,3.828641396489095,0,0,3,5,5,0,1519.0
7,2,2,680,6.523562306149512,2,1,85,4.454347296253507,0,1,1,5,85,1,1938.0
9,1,1,340,5.831882477283517,1,4,40,3.713572066704308,1,1,5,0,20,0,816.0
7,2,2,760,6.634633357861686,1,4,55,4.02535169073515,0,1,6,5,5,0,1938.0
4,8,8,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,2,0,30,1,552.0
2,5,5,380,5.942799375126701,2,2,5,1.791759469228055,0,2,5,5,5,1,779.0
2,8,8,860,6.7580945044277305,2,6,55,4.02535169073515,0,1,6,5,5,0,2193.0
8,5,5,420,6.042632833682381,0,0,50,3.9318256327243257,1,2,1,0,10,0,1050.0
9,1,1,700,6.55250788703459,1,0,25,3.258096538021482,0,1,4,5,25,1,1575.0
9,6,6,340,5.831882477283517,1,4,70,4.2626798770413155,1,1,0,0,10,0,918.0
6,6,6,540,6.293419278846481,0,1,60,4.110873864173311,1,0,4,0,60,1,1404.0
9,6,6,340,5.831882477283517,1,4,75,4.330733340286331,0,0,5,5,5,0,935.0
7,2,2,580,6.364750756851911,1,6,10,2.3978952727983707,1,1,3,0,10,1,1218.0
4,4,4,740,6.608000625296087,2,5,25,3.258096538021482,0,1,4,5,5,0,1665.0
5,8,8,60,4.110873864173311,0,4,40,3.713572066704308,1,1,5,0,20,0,144.0
2,3,3,200,5.303304908059076,2,4,50,3.9318256327243257,1,2,1,0,50,1,500.0
4,5,5,500,6.2166061010848646,2,3,30,3.4339872044851463,1,0,2,0,10,0,1150.0
0,7,7,940,6.846943139585379,1,2,45,3.828641396489095,0,0,3,5,5,0,2303.0
3,3,3,640,6.46302945692067,1,3,65,4.189654742026425,0,2,2,5,5,0,1696.0
3,7,7,900,6.803505257608338,0,4,80,4.394449154672439,1,2,3,0,20,0,2520.0
4,8,8,840,6.734591659972948,0,0,10,2.3978952727983707,1,1,3,0,10,1,1764.0
3,8,8,540,6.293419278846481,0,1,15,2.772588722239781,0,0,1,5,15,1,1161.0
2,1,1,560,6.329720905522696,2,0,35,3.58351893845611,0,2,0,5,35,1,1316.0
1,2,2,920,6.825460036255307,2,3,25,3.258096538021482,0,1,4,5,5,0,2070.0
5,2,2,840,6.734591659972948,0,0,65,4.189654742026425,0,2,2,5,5,0,2226.0
6,3,3,820,6.710523109452428,1,1,75,4.330733340286331,0,0,5,5,5,0,2255.0
1,0,0,540,6.293419278846481,0,1,55,4.02535169073515,0,1,6,5,5,0,1377.0
4,8,8,660,6.493753839851686,0,2,40,3.713572066704308,1,1,5,0,20,0,1584.0
6,6,6,680,6.523562306149512,2,1,15,2.772588722239781,0,0,1,5,5,0,1462.0
0,0,0,460,6.133398042996649,1,5,20,3.044522437723423,1,2,6,0,20,1,1012.0
7,4,4,440,6.089044875446846,2,6,25,3.258096538021482,0,1,4,5,5,0,990.0
4,5,5,220,5.3981627015177525,1,3,65,4.189654742026425,0,2,2,5,5,0,583.0
5,3,3,900,6.803505257608338,0,4,5,1.791759469228055,0,2,5,5,5,1,1845.0
0,6,6,500,6.2166061010848646,2,3,45,3.828641396489095,0,0,3,5,5,0,1225.0
3,0,0,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,4,5,25,1,1125.0
2,8,8,880,6.78105762593618,1,5,90,4.51085950651685,1,0,6,0,10,0,2552.0
9,7,7,620,6.431331081933479,2,4,85,4.454347296253507,0,1,1,5,5,0,1767.0
3,2,2,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,3,0,10,1,882.0
2,0,0,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,3,0,10,1,1890.0
1,0,0,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,3,0,10,1,378.0
0,8,8,500,6.2166061010848646,2,3,60,4.110873864173311,1,0,4,0,20,0,1300.0
7,0,0,580,6.364750756851911,1,6,50,3.9318256327243257,1,2,1,0,10,0,1450.0
5,6,6,280,5.638354669333745,1,0,90,4.51085950651685,1,0,6,0,10,0,812.0
5,8,8,580,6.364750756851911,1,6,70,4.2626798770413155,1,1,0,0,10,0,1566.0
3,4,4,460,6.133398042996649,1,5,30,3.4339872044851463,1,0,2,0,10,0,1058.0
3,3,3,220,5.3981627015177525,1,3,30,3.4339872044851463,1,0,2,0,10,0,506.0
4,4,4,200,5.303304908059076,2,4,25,3.258096538021482,0,1,4,5,25,1,450.0
5,4,4,340,5.831882477283517,1,4,85,4.454347296253507,0,1,1,5,85,1,969.0
4,7,7,680,6.523562306149512,2,1,90,4.51085950651685,1,0,6,0,10,0,1972.0
9,3,3,780,6.660575149839686,0,3,10,2.3978952727983707,1,1,3,0,10,1,1638.0
3,1,1,700,6.55250788703459,1,0,50,3.9318256327243257,1,2,1,0,50,1,1750.0
6,7,7,440,6.089044875446846,2,6,80,4.394449154672439,1,2,3,0,40,0,1232.0
9,5,5,660,6.493753839851686,0,2,75,4.330733340286331,0,0,5,5,15,0,1815.0
2,8,8,240,5.484796933490655,0,2,85,4.454347296253507,0,1,1,5,5,0,684.0
5,7,7,700,6.55250788703459,1,0,50,3.9318256327243257,1,2,1,0,50,1,1750.0
3,2,2,280,5.638354669333745,1,0,85,4.454347296253507,0,1,1,5,5,0,798.0
4,3,3,580,6.364750756851911,1,6,15,2.772588722239781,0,0,1,5,5,0,1247.0
4,6,6,160,5.081404364984463,1,6,35,3.58351893845611,0,2,0,5,5,0,376.0
9,7,7,920,6.825460036255307,2,3,75,4.330733340286331,0,0,5,5,5,0,2530.0
4,8,8,260,5.564520407322694,2,1,45,3.828641396489095,0,0,3,5,5,0,637.0
3,0,0,60,4.110873864173311,0,4,25,3.258096538021482,0,1,4,5,5,0,135.0
6,1,1,820,6.710523109452428,1,1,5,1.791759469228055,0,2,5,5,5,1,1681.0
8,6,6,260,5.564520407322694,2,1,30,3.4339872044851463,1,0,2,0,10,0,598.0
4,6,6,580,6.364750756851911,1,6,65,4.189654742026425,0,2,2,5,5,0,1537.0
7,8,8,640,6.46302945692067,1,3,75,4.330733340286331,0,0,5,5,5,0,1760.0
6,8,8,860,6.7580945044277305,2,6,95,4.564348191467836,0,2,4,5,5,0,2537.0
7,2,2,360,5.8888779583328805,0,3,65,4.189654742026425,0,2,2,5,5,0,954.0
5,5,5,980,6.8885724595653635,2,0,55,4.02535169073515,0,1,6,5,5,0,2499.0
6,2,2,960,6.8679744089702925,0,1,30,3.4339872044851463,1,0,2,0,30,1,2208.0
9,5,5,620,6.431331081933479,2,4,60,4.110873864173311,1,0,4,0,20,0,1612.0
9,3,3,220,5.3981627015177525,1,3,15,2.772588722239781,0,0,1,5,5,0,473.0
1,5,5,920,6.825460036255307,2,3,20,3.044522437723423,1,2,6,0,20,1,2024.0
3,1,1,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
4,5,5,140,4.948759890378168,2,0,5,1.791759469228055,0,2,5,5,5,1,287.0
3,1,1,160,5.081404364984463,1,6,20,3.044522437723423,1,2,6,0,20,1,352.0
9,6,6,160,5.081404364984463,1,6,25,3.258096538021482,0,1,4,5,5,0,360.0
1,0,0,680,6.523562306149512,2,1,65,4.189654742026425,0,2,2,5,5,0,1802.0
2,5,5,620,6.431331081933479,2,4,85,4.454347296253507,0,1,1,5,5,0,1767.0
9,0,0,640,6.46302945692067,1,3,55,4.02535169073515,0,1,6,5,5,0,1632.0
5,6,6,600,6.398594934535208,0,5,80,4.394449154672439,1,2,3,0,40,0,1680.0
5,7,7,740,6.608000625296087,2,5,5,1.791759469228055,0,2,5,5,5,1,1517.0
0,7,7,900,6.803505257608338,0,4,90,4.51085950651685,1,0,6,0,90,1,2610.0
8,4,4,860,6.7580945044277305,2,6,70,4.2626798770413155,1,1,0,0,10,0,2322.0
2,6,6,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,3,0,10,1,1890.0
7,6,6,260,5.564520407322694,2,1,10,2.3978952727983707,1,1,3,0,10,1,546.0
5,1,1,420,6.042632833682381,0,0,5,1.791759469228055,0,2,5,5,5,1,861.0
9,8,8,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,10,1,1008.0
5,8,8,280,5.638354669333745,1,0,70,4.2626798770413155,1,1,0,0,70,1,756.0
2,3,3,840,6.734591659972948,0,0,20,3.044522437723423,1,2,6,0,20,1,1848.0
7,5,5,760,6.634633357861686,1,4,55,4.02535169073515,0,1,6,5,5,0,1938.0
4,6,6,560,6.329720905522696,2,0,80,4.394449154672439,1,2,3,0,80,1,1568.0
7,7,7,340,5.831882477283517,1,4,25,3.258096538021482,0,1,4,5,5,0,765.0
1,5,5,560,6.329720905522696,2,0,10,2.3978952727983707,1,1,3,0,10,1,1176.0
8,6,6,880,6.78105762593618,1,5,60,4.110873864173311,1,0,4,0,20,0,2288.0
3,8,8,380,5.942799375126701,2,2,40,3.713572066704308,1,1,5,0,20,0,912.0
6,8,8,740,6.608000625296087,2,5,5,1.791759469228055,0,2,5,5,5,1,1517.0
0,0,0,800,6.68586094706836,2,2,10,2.3978952727983707,1,1,3,0,10,1,1680.0
9,4,4,180,5.198497031265826,0,5,85,4.454347296253507,0,1,1,5,5,0,513.0
9,6,6,700,6.55250788703459,1,0,85,4.454347296253507,0,1,1,5,5,0,1995.0
5,6,6,760,6.634633357861686,1,4,70,4.2626798770413155,1,1,0,0,10,0,2052.0
2,1,1,460,6.133398042996649,1,5,40,3.713572066704308,1,1,5,0,20,0,1104.0
0,3,3,960,6.8679744089702925,0,1,5,1.791759469228055,0,2,5,5,5,1,1968.0
5,0,0,740,6.608000625296087,2,5,90,4.51085950651685,1,0,6,0,10,0,2146.0
1,7,7,840,6.734591659972948,0,0,25,3.258096538021482,0,1,4,5,5,0,1890.0
3,4,4,660,6.493753839851686,0,2,60,4.110873864173311,1,0,4,0,60,1,1716.0
6,6,6,120,4.795790545596741,0,1,35,3.58351893845611,0,2,0,5,5,0,282.0
7,2,2,280,5.638354669333745,1,0,45,3.828641396489095,0,0,3,5,5,0,686.0
9,7,7,400,5.993961427306569,1,1,15,2.772588722239781,0,0,1,5,5,0,860.0
9,0,0,660,6.493753839851686,0,2,15,2.772588722239781,0,0,1,5,15,1,1419.0
1,0,0,880,6.78105762593618,1,5,15,2.772588722239781,0,0,1,5,5,0,1892.0
5,7,7,320,5.771441123130016,2,5,70,4.2626798770413155,1,1,0,0,10,0,864.0
3,6,6,540,6.293419278846481,0,1,40,3.713572066704308,1,1,5,0,20,0,1296.0
2,1,1,360,5.8888779583328805,0,3,10,2.3978952727983707,1,1,3,0,10,1,756.0
3,3,3,540,6.293419278846481,0,1,20,3.044522437723423,1,2,6,0,20,1,1188.0
6,7,7,80,4.394449154672439,2,3,85,4.454347296253507,0,1,1,5,5,0,228.0
4,4,4,720,6.580639137284949,0,6,10,2.3978952727983707,1,1,3,0,10,1,1512.0
3,2,2,560,6.329720905522696,2,0,65,4.189654742026425,0,2,2,5,5,0,1484.0
7,4,4,220,5.3981627015177525,1,3,80,4.394449154672439,1,2,3,0,20,0,616.0
5,8,8,200,5.303304908059076,2,4,40,3.713572066704308,1,1,5,0,40,1,480.0
3,8,8,300,5.707110264748875,0,6,95,4.564348191467836,0,2,4,5,5,0,885.0
