slot_person_name,slot_sold_item,slot_bought_item,slot_initial_qty,slot_initial_qty_abs_log1p,slot_initial_qty_is_even,slot_initial_qty_mod3,slot_initial_qty_mod5,slot_initial_qty_mod7,slot_initial_qty_mod10,slot_sell_price,slot_sell_price_abs_log1p,slot_sell_price_is_even,slot_sell_price_mod3,slot_sell_price_mod7,slot_sell_price_mod10,slot_buy_qty,slot_buy_qty_abs_log1p,slot_buy_qty_is_even,slot_buy_qty_mod3,slot_buy_qty_mod5,slot_buy_qty_mod7,slot_buy_qty_mod10,slot_buy_price,slot_buy_price_abs_log1p,slot_buy_price_is_even,slot_buy_price_mod3,slot_buy_price_mod7,slot_buy_price_mod10,slot_leftover_cash,slot_leftover_cash_abs_log1p,slot_leftover_cash_sign,slot_leftover_cash_is_even,slot_leftover_cash_mod3,slot_leftover_cash_mod7,slot_leftover_cash_mod10,gcd_all,n_multiple_pairs,y
0,3,1,14,2.70805020110221,1,2,4,0,4,55,4.02535169073515,0,1,6,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,170,5.14166355650266,1,1,2,2,0,1,4,10.0
6,0,4,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,3,5,35,3.58351893845611,1,0,2,0,5,1,1,10.0
9,7,5,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,6,5,875,6.775366090936392,1,0,2,0,5,1,1,4.0
7,3,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,0,0.0,0,1,0,0,0,1,2,9.0
6,1,0,26,3.295836866004329,1,2,1,5,6,45,3.828641396489095,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,645,6.470799503782602,1,0,0,1,5,1,0,5.0
4,6,4,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,5,0,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,465,6.144185634125646,1,0,0,3,5,1,3,0.0
9,6,5,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,10,2.3978952727983707,1,1,1,3,0,1,2,9.0
3,7,2,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,1010,6.918695219020472,1,1,2,2,0,1,4,2.0
9,3,4,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,5,5,475,6.16541785423142,1,0,1,6,5,1,3,9.0
5,0,4,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,1,0,2,0,1,1,1.0
1,1,7,21,3.091042453358316,0,0,1,0,1,45,3.828641396489095,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,615,6.423246963533519,1,0,0,6,5,1,0,2.0
3,3,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,0,0.0,0,1,0,0,0,1,4,4.0
4,5,5,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,40,3.713572066704308,1,1,1,5,0,1,3,3.0
1,0,7,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,130,4.875197323201151,1,1,1,4,0,1,1,2.0
0,6,6,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,4,0,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,1,5,1305,7.174724309836376,1,0,0,3,5,1,4,5.0
3,6,6,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,5,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,300,5.707110264748875,1,1,0,6,0,1,4,7.0
1,6,1,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,5,170,5.14166355650266,1,1,2,2,0,1,0,4.0
2,4,1,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,5,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,230,5.442417710521793,1,1,2,6,0,1,0,3.0
9,2,5,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,500,6.2166061010848646,1,1,2,3,0,1,4,4.0
1,1,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,0,0.0,0,1,0,0,0,1,4,1.0
5,7,6,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,600,6.398594934535208,1,1,0,5,0,1,7,0.0
7,4,3,31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,1,2,1,0,1,3,8.0
2,5,5,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,775,6.654152520183219,1,0,1,5,5,1,2,10.0
3,6,0,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,1,0,4,0,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,370,5.916202062607435,1,1,1,6,0,1,1,2.0
3,4,7,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,75,4.330733340286331,1,0,0,5,5,1,6,0.0
2,6,5,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,850,6.7464121285733745,1,1,1,3,0,1,4,8.0
4,0,7,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,60,4.110873864173311,1,1,0,4,0,1,2,5.0
4,6,4,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,50,3.9318256327243257,1,1,2,1,0,1,4,2.0
6,4,5,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,300,5.707110264748875,1,1,0,6,0,3,8,1.0
4,5,2,17,2.8903717578961645,0,2,2,3,7,60,4.110873864173311,1,0,4,0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,540,6.293419278846481,1,1,0,1,0,1,3,0.0
4,6,1,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,4,5,450,6.111467339502679,1,1,0,2,0,1,4,3.0
6,0,4,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,1,5,330,5.802118375377063,1,1,0,1,0,3,7,8.0
9,4,4,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,1,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,380,5.942799375126701,1,1,2,2,0,1,8,2.0
5,4,4,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,5,5,1.791759469228055,1,0,2,5,5,1,2,2.0
1,0,1,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,6,5,100,4.61512051684126,1,1,1,2,0,5,6,5.0
2,7,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,1,2,6,0,2,6,2.0
5,0,7,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,5,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,3,5,305,5.723585101952381,1,0,2,4,5,1,0,1.0
2,5,1,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,1,0,2,0,1,7,4.0
9,3,4,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,135,4.912654885736052,1,0,0,2,5,1,1,3.0
8,5,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,5,5,35,3.58351893845611,1,0,2,0,5,1,5,1.0
8,1,1,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,6,5,65,4.189654742026425,1,0,2,2,5,1,0,10.0
8,2,0,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,5,10,2.3978952727983707,1,1,1,3,0,1,4,1.0
5,0,0,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,270,5.602118820879701,1,1,0,4,0,1,7,3.0
6,7,1,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,65,4.189654742026425,1,0,2,2,5,1,1,4.0
7,0,3,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,2,0,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,1,0,7.0
1,0,0,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,1,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,1325,7.189922170745808,1,0,2,2,5,1,3,6.0
6,6,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,1,5,5,1.791759469228055,1,0,2,5,5,1,9,3.0
0,4,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,4,0,30,3.4339872044851463,1,1,0,2,0,1,6,0.0
5,5,1,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,1,0,6,0,1,7,9.0
0,5,7,19,2.995732273553991,0,1,4,5,9,45,3.828641396489095,0,0,3,5,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,580,6.364750756851911,1,1,1,6,0,1,1,3.0
5,5,6,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,30,3.4339872044851463,1,1,0,2,0,1,6,9.0
1,3,5,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,5,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,5,5,340,5.831882477283517,1,1,1,4,0,1,2,1.0
7,6,7,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,240,5.484796933490655,1,1,0,2,0,1,4,3.0
0,2,5,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,1,3,0,1,6,9.0
5,2,6,19,2.995732273553991,0,1,4,5,9,45,3.828641396489095,0,0,3,5,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,105,4.663439094112067,1,0,0,0,5,1,1,5.0
5,5,2,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,1,0,0,3,5,1,0,6.0
0,2,6,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,260,5.564520407322694,1,1,2,1,0,1,2,9.0
1,7,4,25,3.258096538021482,0,1,0,4,5,60,4.110873864173311,1,0,4,0,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,6,0,840,6.734591659972948,1,1,0,0,0,1,3,5.0
9,1,5,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,3,5,105,4.663439094112067,1,0,0,0,5,1,0,2.0
6,1,5,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,5,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,3,0,850,6.7464121285733745,1,1,1,3,0,1,2,2.0
9,4,5,15,2.772588722239781,0,0,0,1,5,55,4.02535169073515,0,1,6,5,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,1,5,460,6.133398042996649,1,1,1,5,0,1,1,2.0
0,6,5,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,280,5.638354669333745,1,1,1,0,0,1,2,4.0
3,0,6,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,60,4.110873864173311,1,1,0,4,0,1,1,2.0
8,0,6,17,2.8903717578961645,0,2,2,3,7,55,4.02535169073515,0,1,6,5,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,6,5,550,6.311734809152915,1,1,1,4,0,1,3,3.0
2,1,4,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,5,0,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,6,0,780,6.660575149839686,1,1,0,3,0,1,2,4.0
4,6,7,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,200,5.303304908059076,1,1,2,4,0,2,6,3.0
9,4,2,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,200,5.303304908059076,1,1,2,4,0,1,5,4.0
6,4,2,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,3,5,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,135,4.912654885736052,1,0,0,2,5,1,4,5.0
9,4,7,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,20,3.044522437723423,1,1,2,6,0,1,7,2.0
3,1,0,40,3.713572066704308,1,1,0,5,0,60,4.110873864173311,1,0,4,0,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,3,0,1560,7.353081920515432,1,1,0,6,0,2,6,10.0
8,6,5,26,3.295836866004329,1,2,1,5,6,40,3.713572066704308,1,1,5,0,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,5,375,5.929589143389895,1,0,0,4,5,1,0,0.0
3,7,5,31,3.4657359027997265,0,1,1,3,1,40,3.713572066704308,1,1,5,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,5,5,760,6.634633357861686,1,1,1,4,0,1,3,9.0
2,2,5,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,50,3.9318256327243257,1,1,2,1,0,1,4,7.0
8,0,6,21,3.091042453358316,0,0,1,0,1,60,4.110873864173311,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,810,6.698268054115413,1,1,0,5,0,3,6,6.0
2,3,5,25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,6,5,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,5,440,6.089044875446846,1,1,2,6,0,1,3,10.0
9,5,1,31,3.4657359027997265,0,1,1,3,1,45,3.828641396489095,0,0,3,5,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,915,6.82001636467413,1,0,0,5,5,1,2,6.0
7,0,2,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,105,4.663439094112067,1,0,0,0,5,1,6,5.0
1,0,7,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,220,5.3981627015177525,1,1,1,3,0,1,1,4.0
0,5,2,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,5,0,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,555,6.320768294250582,1,0,0,2,5,1,2,4.0
3,3,5,19,2.995732273553991,0,1,4,5,9,45,3.828641396489095,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,375,5.929589143389895,1,0,0,4,5,1,0,6.0
2,3,1,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,4,5,130,4.875197323201151,1,1,1,4,0,1,0,0.0
5,7,4,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,5,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,440,6.089044875446846,1,1,2,6,0,1,5,3.0
0,5,2,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,365,5.902633333401366,1,0,2,1,5,1,1,6.0
8,6,6,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,550,6.311734809152915,1,1,1,4,0,1,4,4.0
5,6,6,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,10,2.3978952727983707,1,1,1,3,0,1,6,0.0
9,7,5,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,1,0,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,1340,7.201170883281678,1,1,2,3,0,1,1,7.0
0,2,7,30,3.4339872044851463,1,0,0,2,0,35,3.58351893845611,0,2,0,5,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,530,6.274762021241939,1,1,2,5,0,1,0,2.0
3,0,0,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,5,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,45,3.828641396489095,1,0,0,3,5,1,3,8.0
0,6,2,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,5,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,5,105,4.663439094112067,1,0,0,0,5,1,4,6.0
3,1,6,24,3.2188758248682006,1,0,4,3,4,60,4.110873864173311,1,0,4,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,940,6.846943139585379,1,1,1,2,0,2,3,5.0
2,7,2,23,3.1780538303479458,0,2,3,2,3,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,895,6.79794041297493,1,0,1,6,5,1,0,0.0
1,2,3,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,340,5.831882477283517,1,1,1,4,0,1,1,0.0
1,4,5,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,95,4.564348191467836,1,0,2,4,5,1,4,0.0
9,4,1,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,470,6.154858094016418,1,1,2,1,0,1,2,1.0
4,2,5,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,75,4.330733340286331,1,0,0,5,5,1,3,4.0
1,5,2,34,3.5553480614894135,1,1,4,6,4,40,3.713572066704308,1,1,5,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,680,6.523562306149512,1,1,2,1,0,2,7,9.0
8,4,0,21,3.091042453358316,0,0,1,0,1,45,3.828641396489095,0,0,3,5,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,480,6.175867270105761,1,1,0,4,0,1,3,7.0
6,0,1,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,5,5,335,5.817111159963204,1,0,2,6,5,1,2,5.0
8,1,2,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,5,5,680,6.523562306149512,1,1,2,1,0,1,4,0.0
5,0,2,27,3.332204510175204,0,0,2,6,7,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,4,0,140,4.948759890378168,1,1,2,0,0,1,5,1.0
7,1,0,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,5,5,90,4.51085950651685,1,1,0,6,0,1,4,1.0
9,7,4,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,5,0,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,150,5.017279836814924,1,1,0,3,0,1,1,2.0
5,1,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,30,3.4339872044851463,1,1,0,2,0,1,9,0.0
3,2,7,29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,705,6.559615237493242,1,0,0,5,5,1,2,0.0
5,4,0,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,6,5,14,2.70805020110221,1,2,4,0,4,55,4.02535169073515,0,1,6,5,440,6.089044875446846,1,1,2,6,0,1,4,0.0
1,1,1,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,95,4.564348191467836,1,0,2,4,5,1,3,0.0
8,4,6,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,6,0,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,3,5,25,3.258096538021482,1,0,1,4,5,1,0,9.0
2,6,3,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,2,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,480,6.175867270105761,1,1,0,4,0,5,9,9.0
4,3,3,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,410,6.018593214496234,1,1,2,4,0,1,4,1.0
6,7,1,14,2.70805020110221,1,2,4,0,4,45,3.828641396489095,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,90,4.51085950651685,1,1,0,6,0,1,6,9.0
0,2,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,1,3,0,1,5,1.0
9,2,1,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,245,5.5053315359323625,1,0,2,0,5,1,3,1.0
5,7,1,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,1,5,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,185,5.225746673713202,1,0,2,3,5,1,0,3.0
4,0,0,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,6,5,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,15,2.772588722239781,1,0,0,1,5,1,1,5.0
0,3,6,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,60,4.110873864173311,1,1,0,4,0,2,4,5.0
2,5,5,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,6,5,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,1,5,1040,6.947937068614969,1,1,2,4,0,5,3,7.0
7,7,5,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,1,5,330,5.802118375377063,1,1,0,1,0,1,3,6.0
0,5,3,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,35,3.58351893845611,1,0,2,0,5,1,0,1.0
9,2,4,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,6,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,5,45,3.828641396489095,1,0,0,3,5,5,4,6.0
5,1,2,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,4,5,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,325,5.786897381366708,1,0,1,3,5,1,2,3.0
