slot_v1,slot_v1_abs_log1p,slot_v1_is_even,slot_v1_mod3,slot_v1_mod5,slot_v1_mod7,slot_v1_mod10,slot_t1,slot_t1_abs_log1p,slot_t1_is_even,slot_t1_mod3,slot_t1_mod5,slot_t1_mod7,slot_t1_mod10,slot_v2,slot_v2_abs_log1p,slot_v2_is_even,slot_v2_mod3,slot_v2_mod5,slot_v2_mod7,slot_v2_mod10,slot_t2,slot_t2_abs_log1p,slot_t2_is_even,slot_t2_mod3,slot_t2_mod5,slot_t2_mod7,slot_t2_mod10,slot_speed_unit,slot_distance_unit,slot_time_unit,slot_mover1,slot_mover2,gcd_all,n_multiple_pairs,y
38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,0,0,0,6,5,2,2,160.0
77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,0,0,1,1,4,1,3,287.0
75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,71,4.276666119016055,0,2,1,1,1,9,2.302585092994046,0,0,4,2,9,0,0,1,2,3,1,1,36.0
67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,0,0,2,4,2,1,4,78.0
24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,4,5,1,4,182.0
31,3.4657359027997265,0,1,1,3,1,9,2.302585092994046,0,0,4,2,9,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,0,0,1,5,5,1,1,69.0
79,4.382026634673881,0,1,4,2,9,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,6,1.9459101490553132,1,0,1,6,6,1,1,0,2,5,1,1,135.0
33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,0,0,0,6,6,1,1,48.0
75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,0,0,0,2,2,1,0,509.0
73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,1,0,1,1,1,129.0
62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,0,1,0,34.0
40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,4,1,2,70.0
52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,0,0,0,2,6,1,3,12.0
69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,0,1,5,5,1,2,117.0
90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,1,1,2,2,5,2,3,132.0
36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,0,0,1,5,1,1,5,12.0
90,4.51085950651685,1,0,0,6,0,8,2.1972245773362196,1,2,3,1,8,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,0,0,2,0,5,1,1,375.0
88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,0,0,1,2,6,1,1,116.0
56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,0,5,3,1,1,51.0
61,4.127134385045092,0,1,1,5,1,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,0,0,0,2,6,1,1,152.0
65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,0,0,2,6,4,1,1,75.0
46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,0,0,2,2,0,2,1,264.0
32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,0,0,1,4,5,1,0,87.0
97,4.584967478670572,0,1,2,6,7,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,0,0,2,2,6,1,0,283.0
87,4.477336814478207,0,0,2,3,7,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,0,0,2,6,1,1,2,42.0
42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,6,1,3,5,36.0
42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,1,1,1,0,2,1,3,144.0
99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,0,2,4,1,1,0,168.0
61,4.127134385045092,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,0,0,1,4,3,1,1,265.0
86,4.465908118654584,1,2,1,2,6,4,1.6094379124341003,1,1,4,4,4,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,0,0,0,3,2,1,0,59.0
41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,71,4.276666119016055,0,2,1,1,1,1,0.6931471805599453,0,1,1,1,1,0,0,1,3,1,1,3,52.0
54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,0,0,2,0,6,1,1,232.0
25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,0,0,2,4,4,1,1,65.0
88,4.48863636973214,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,0,0,2,0,2,2,1,360.0
30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,0,0,1,3,5,1,1,128.0
74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,0,0,0,6,5,1,2,104.0
50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,0,2,6,3,1,0,142.0
57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,1,1,6,4,1,1,108.0
71,4.276666119016055,0,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,0,0,0,3,6,1,3,469.0
48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,1,2,6,6,3,3,72.0
69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,0,0,2,2,4,1,1,204.0
86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,0,0,2,6,4,1,5,78.0
94,4.553876891600541,1,1,4,3,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1,1,0,1,1,1,2,514.0
30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,1,1,1,1,0,2,1,8.0
38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,71,4.276666119016055,0,2,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,1,2,4,5,1,3,157.0
92,4.532599493153256,1,2,2,1,2,9,2.302585092994046,0,0,4,2,9,58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,1,1,1,3,5,1,1,306.0
46,3.8501476017100584,1,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,1,1,2,6,6,1,3,256.0
22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,0,1,1,3,78.0
79,4.382026634673881,0,1,4,2,9,9,2.302585092994046,0,0,4,2,9,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,5,5,1,0,539.0
34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,1,2,4,1,1,0,14.0
61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,0,0,2,3,0,1,1,42.0
66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,91,4.5217885770490405,0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,1,0,0,2,1,3,239.0
85,4.454347296253507,0,1,0,1,5,8,2.1972245773362196,1,2,3,1,8,82,4.418840607796598,1,1,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,1,2,6,6,1,1,24.0
33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,1,0,4,5,1,1,117.0
87,4.477336814478207,0,0,2,3,7,8,2.1972245773362196,1,2,3,1,8,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,5,1,2,572.0
99,4.605170185988092,0,0,4,1,9,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,0,0,1,4,1,1,2,513.0
48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,2,6,1,1,187.0
58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,0,0,2,6,4,1,3,484.0
47,3.871201010907891,0,2,2,5,7,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,1,1,0,5,1,1,1,9.0
35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,0,1,2,2,1,3,99.0
52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,0,0,1,0,3,1,2,160.0
31,3.4657359027997265,0,1,1,3,1,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,1,3,1,0,25.0
99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,69,4.248495242049359,0,0,4,6,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,0,0,1,3,327.0
55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,1,2,0,0,1,1,430.0
30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,1,1,2,2,6,1,1,36.0
37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,0,0,0,3,0,1,1,42.0
60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,1,1,0,1,1,1,176.0
85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,1,1,0,6,1,1,1,27.0
55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,0,0,0,5,2,1,1,42.0
92,4.532599493153256,1,2,2,1,2,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,0,2,1,0,4,3,544.0
39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,0,0,2,5,2,1,0,81.0
62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,1,1,0,4,1,1,3,271.0
53,3.9889840465642745,0,2,3,4,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,1,1,1,1,1,1,344.0
71,4.276666119016055,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,0,0,0,6,3,1,4,384.0
91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,0,0,1,4,4,1,3,70.0
48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,1,2,1,4,1,3,330.0
99,4.605170185988092,0,0,4,1,9,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,1,1,2,5,1,0,514.0
21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,0,0,2,5,1,1,0,16.0
20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,3,5,1,1,49.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,79,4.382026634673881,0,1,4,2,9,2,1.0986122886681098,1,2,2,2,2,0,0,2,0,2,1,2,10.0
24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,0,0,1,1,2,1,2,2.0
38,3.6635616461296463,1,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,0,0,1,6,5,1,1,119.0
50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,1,4,4,1,3,10.0
26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,0,1,1,28.0
46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,1,2,3,5,1,1,64.0
69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,1,0,0,1,1,3,464.0
76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,0,0,1,6,3,1,0,104.0
63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,0,0,1,1,0,1,4,30.0
79,4.382026634673881,0,1,4,2,9,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,1,1,4,4,1,1,448.0
25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,0,0,2,0,2,1,3,44.0
84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,1,1,0,5,5,1,1,24.0
41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,0,5,1,1,0,115.0
68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,1,2,0,5,1,3,120.0
92,4.532599493153256,1,2,2,1,2,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,0,0,0,1,6,1,0,271.0
49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,0,4,4,1,1,96.0
91,4.5217885770490405,0,1,1,0,1,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,0,0,2,0,3,1,1,726.0
90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,0,0,0,6,3,1,4,716.0
29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,0,0,1,0,1,1,2,100.0
54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,0,0,1,4,0,1,1,93.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,1,1,2,6,3,1,4,251.0
78,4.3694478524670215,1,0,3,1,8,7,2.0794415416798357,0,1,2,0,7,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,3,1,1,2,276.0
85,4.454347296253507,0,1,0,1,5,7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,1,1,0,2,1,1,403.0
49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,1,1,0,5,3,1,1,135.0
83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,1,1,0,6,1,1,328.0
58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,1,1,1,0,1,0,368.0
64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,1,5,1,1,1,133.0
68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,0,1,1,216.0
49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,3,1,1,3,186.0
66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,0,1,6,6,1,1,114.0
59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,0,0,2,1,0,1,0,219.0
23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,1,0,2,6,1,4,36.0
66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,0,0,1,2,0,1,3,213.0
34,3.5553480614894135,1,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,0,0,2,1,1,1,0,143.0
52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,1,0,6,1,1,56.0
82,4.418840607796598,1,1,2,5,2,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,0,1,2,4,1,2,162.0
26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,1,2,6,0,1,3,118.0
45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,0,1,0,0,1,3,20.0
85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,1,0,1,6,1,1,588.0
53,3.9889840465642745,0,2,3,4,3,7,2.0794415416798357,0,1,2,0,7,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,0,0,1,3,1,1,0,74.0
61,4.127134385045092,0,1,1,5,1,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,1,1,1,3,4,1,1,456.0
50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,0,0,2,3,1,1,1,208.0
58,4.07753744390572,1,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,0,0,0,3,0,1,2,386.0
93,4.543294782270004,0,0,3,2,3,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,1,1,1,192.0
47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,0,0,0,1,3,1,0,202.0
65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,1,1,1,222.0
94,4.553876891600541,1,1,4,3,4,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,1,2,0,1,1,1,518.0
29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,0,0,1,4,3,1,2,32.0
28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,0,0,2,2,4,1,2,170.0
97,4.584967478670572,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,61,4.127134385045092,0,1,1,5,1,1,0.6931471805599453,0,1,1,1,1,1,1,2,0,1,1,3,133.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,1,0,2,5,2,1,36.0
98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,1,1,4,4,1,2,34.0
57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,0,0,1,0,0,1,3,14.0
90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,0,0,1,6,0,1,2,50.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,0,0,2,4,2,1,1,108.0
35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,79,4.382026634673881,0,1,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,3,1,1,8.0
86,4.465908118654584,1,2,1,2,6,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,1,2,0,0,1,3,642.0
