slot_seller,slot_item_plural,slot_container_singular,slot_container_plural,slot_bag_size,slot_bag_size_abs_log1p,slot_bag_size_is_even,slot_bag_size_mod3,slot_bag_size_mod5,slot_bag_size_mod7,slot_bag_size_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,slot_timeframe,gcd_all,n_multiple_pairs,y
3,5,3,3,11,2.4849066497880004,0,2,1,4,1,803,6.6895992691789665,0,2,3,5,3,4,1.6094379124341003,1,1,4,4,4,0,4,1,1,292.0
4,1,6,6,5,1.791759469228055,0,2,0,5,5,2370,7.771067086065406,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,2,6,1,1,10428.0
2,1,1,1,5,1.791759469228055,0,2,0,5,5,315,5.755742213586912,0,0,0,0,5,19,2.995732273553991,0,1,4,5,9,1,3,1,1,1197.0
2,1,0,0,17,2.8903717578961645,0,2,2,3,7,833,6.726233402358747,0,2,3,0,3,12,2.5649493574615367,1,0,2,5,2,2,0,1,1,588.0
2,4,3,3,22,3.1354942159291497,1,1,2,1,2,15774,9.666181687409415,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,3,0,2,1,7170.0
3,8,6,6,10,2.3978952727983707,1,1,0,3,0,3830,8.25088114470065,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,2,2,5,1,5745.0
3,4,0,0,7,2.0794415416798357,0,1,2,0,7,5439,8.601534339849989,0,0,4,0,9,8,2.1972245773362196,1,2,3,1,8,2,6,1,1,6216.0
6,3,3,3,2,1.0986122886681098,1,2,2,2,2,1584,7.368339686311381,1,0,4,2,4,37,3.6375861597263857,0,1,2,2,7,1,6,1,1,29304.0
1,5,1,1,2,1.0986122886681098,1,2,2,2,2,120,4.795790545596741,1,0,0,1,0,49,3.912023005428146,0,1,4,0,9,3,3,1,1,2940.0
6,6,1,1,14,2.70805020110221,1,2,4,0,4,2100,7.650168700845001,1,0,0,0,0,45,3.828641396489095,0,0,0,3,5,3,0,1,1,6750.0
0,4,5,5,22,3.1354942159291497,1,1,2,1,2,1012,6.920671504248683,1,1,2,4,2,16,2.833213344056216,1,1,1,2,6,2,5,2,1,736.0
1,4,2,2,16,2.833213344056216,1,1,1,2,6,12464,9.430679995957659,1,2,4,4,4,8,2.1972245773362196,1,2,3,1,8,0,4,8,3,6232.0
5,7,3,3,28,3.367295829986474,1,1,3,0,8,8876,9.09121894106832,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,0,1,1,1,951.0
4,6,1,1,26,3.295836866004329,1,2,1,5,6,7956,8.981807323377534,1,0,1,4,6,19,2.995732273553991,0,1,4,5,9,0,0,1,1,5814.0
6,9,1,1,8,2.1972245773362196,1,2,3,1,8,1008,6.9167150203536085,1,0,3,0,8,33,3.5263605246161616,0,0,3,5,3,3,1,1,1,4158.0
1,1,3,3,18,2.9444389791664403,1,0,3,4,8,2610,7.8674885686991285,1,0,0,6,0,29,3.4011973816621555,0,2,4,1,9,1,2,1,2,4205.0
2,9,4,4,14,2.70805020110221,1,2,4,0,4,10906,9.297160063928743,1,1,1,0,6,27,3.332204510175204,0,0,2,6,7,2,5,1,1,21033.0
0,7,6,6,26,3.295836866004329,1,2,1,5,6,19110,9.858019364488982,1,0,0,0,0,22,3.1354942159291497,1,1,2,1,2,2,2,2,1,16170.0
2,0,5,5,21,3.091042453358316,0,0,1,0,1,16632,9.719143952790535,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,1,2,3,2,7128.0
1,7,2,2,11,2.4849066497880004,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,17,2.8903717578961645,0,2,2,3,7,1,4,1,1,170.0
6,8,1,1,23,3.1780538303479458,0,2,3,2,3,9246,9.132054453577638,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,1,4,1,1,20100.0
4,0,1,1,17,2.8903717578961645,0,2,2,3,7,3026,8.01532730902172,1,2,1,2,6,20,3.044522437723423,1,2,0,6,0,0,6,1,1,3560.0
5,6,4,4,20,3.044522437723423,1,2,0,6,0,7720,8.951699168308815,1,1,0,6,0,29,3.4011973816621555,0,2,4,1,9,3,4,1,1,11194.0
5,4,1,1,22,3.1354942159291497,1,1,2,1,2,5456,8.604654467186231,1,2,1,3,6,35,3.58351893845611,0,2,0,0,5,3,5,1,1,8680.0
2,0,2,2,3,1.3862943611198906,0,0,3,3,3,813,6.70196036600254,0,0,3,1,3,37,3.6375861597263857,0,1,2,2,7,0,3,1,1,10027.0
6,4,4,4,15,2.772588722239781,0,0,0,1,5,7785,8.960082528170402,0,0,0,1,5,47,3.871201010907891,0,2,2,5,7,0,5,1,1,24393.0
2,9,6,6,11,2.4849066497880004,0,2,1,4,1,2574,7.853604813097837,1,0,4,5,4,45,3.828641396489095,0,0,0,3,5,2,0,1,1,10530.0
3,2,3,3,28,3.367295829986474,1,1,3,0,8,1708,7.443663683115591,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,0,6,2,1,610.0
6,9,3,3,7,2.0794415416798357,0,1,2,0,7,4585,8.43076346341785,0,1,0,0,5,25,3.258096538021482,0,1,0,4,5,3,0,1,1,16375.0
1,1,2,2,2,1.0986122886681098,1,2,2,2,2,1148,7.046647277848756,1,2,3,0,8,14,2.70805020110221,1,2,4,0,4,3,0,2,3,8036.0
2,8,0,0,29,3.4011973816621555,0,2,4,1,9,13891,9.539068413863964,0,1,1,3,1,38,3.6635616461296463,1,2,3,3,8,3,3,1,1,18202.0
3,2,1,1,5,1.791759469228055,0,2,0,5,5,3205,8.072779333169498,0,1,0,6,5,15,2.772588722239781,0,0,0,1,5,0,4,5,2,9615.0
0,8,2,2,16,2.833213344056216,1,1,1,2,6,11680,9.365718869155696,1,1,0,4,0,34,3.5553480614894135,1,1,4,6,4,3,0,2,1,24820.0
6,2,1,1,15,2.772588722239781,0,0,0,1,5,10560,9.264923249746474,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,6,5,3,3520.0
1,9,6,6,4,1.6094379124341003,1,1,4,4,4,172,5.153291594497779,1,1,2,4,2,23,3.1780538303479458,0,2,3,2,3,2,3,1,1,989.0
4,6,1,1,29,3.4011973816621555,0,2,4,1,9,4234,8.351138607086154,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,2,1,1,876.0
4,5,0,0,5,1.791759469228055,0,2,0,5,5,1165,7.061334366910438,0,1,0,3,5,50,3.9318256327243257,1,2,0,1,0,1,3,5,2,11650.0
1,3,3,3,28,3.367295829986474,1,1,3,0,8,21084,9.95631716618066,1,0,4,0,4,22,3.1354942159291497,1,1,2,1,2,3,5,2,1,16566.0
0,1,4,4,7,2.0794415416798357,0,1,2,0,7,4592,8.432288684325794,1,2,2,0,2,39,3.6888794541139363,0,0,4,4,9,1,5,1,1,25584.0
6,9,2,2,23,3.1780538303479458,0,2,3,2,3,6095,8.715388097366482,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,1,0,1,1,5300.0
0,1,6,6,24,3.2188758248682006,1,0,4,3,4,18312,9.81536646914095,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,0,2,6,3,4578.0
3,4,5,5,17,2.8903717578961645,0,2,2,3,7,11135,9.317938382574201,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,2,1,1,1,16375.0
0,5,1,1,6,1.9459101490553132,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,49,3.912023005428146,0,1,4,0,9,1,3,1,1,1323.0
5,7,0,0,24,3.2188758248682006,1,0,4,3,4,18696,9.836118362165275,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,3,3,8,1,31160.0
1,2,6,6,5,1.791759469228055,0,2,0,5,5,270,5.602118820879701,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,1,3,5,3,540.0
4,1,5,5,22,3.1354942159291497,1,1,2,1,2,4840,8.484876589939695,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,2,1,1,1980.0
5,8,2,2,6,1.9459101490553132,1,0,1,6,6,3822,8.248790733696413,1,0,2,0,2,22,3.1354942159291497,1,1,2,1,2,2,5,2,1,14014.0
4,7,4,4,3,1.3862943611198906,0,0,3,3,3,555,6.320768294250582,0,0,0,2,5,45,3.828641396489095,0,0,0,3,5,1,6,3,2,8325.0
3,8,4,4,15,2.772588722239781,0,0,0,1,5,3990,8.291797105048733,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,1,6,5,2,2660.0
1,6,4,4,6,1.9459101490553132,1,0,1,6,6,1590,7.372118028337787,1,0,0,1,0,25,3.258096538021482,0,1,0,4,5,0,6,1,1,6625.0
2,2,3,3,14,2.70805020110221,1,2,4,0,4,5782,8.662677858158219,1,1,2,0,2,30,3.4339872044851463,1,0,0,2,0,3,5,2,1,12390.0
1,7,0,0,30,3.4339872044851463,1,0,0,2,0,1890,7.544861068658458,1,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,0,0,30,3,1890.0
4,9,5,5,14,2.70805020110221,1,2,4,0,4,6734,8.815073088844464,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,2,7,3,3367.0
6,0,6,6,5,1.791759469228055,0,2,0,5,5,1505,7.317212408359839,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,2,5,1,1,903.0
1,0,0,0,16,2.833213344056216,1,1,1,2,6,10832,9.290352309945568,1,2,2,3,2,43,3.784189633918261,0,1,3,1,3,3,0,1,1,29111.0
6,7,0,0,20,3.044522437723423,1,2,0,6,0,14700,9.595670797663967,1,0,0,0,0,15,2.772588722239781,0,0,0,1,5,3,5,5,2,11025.0
6,5,3,3,15,2.772588722239781,0,0,0,1,5,11070,9.312084355859467,1,0,0,3,0,23,3.1780538303479458,0,2,3,2,3,1,3,1,1,16974.0
2,7,3,3,14,2.70805020110221,1,2,4,0,4,2366,7.769378609513984,1,2,1,0,6,40,3.713572066704308,1,1,0,5,0,1,3,2,1,6760.0
6,2,6,6,19,2.995732273553991,0,1,4,5,9,10412,9.250810304529896,1,2,2,3,2,42,3.7612001156935624,1,0,2,0,2,1,3,1,1,23016.0
4,8,5,5,2,1.0986122886681098,1,2,2,2,2,1220,7.107425474110705,1,2,0,2,0,36,3.6109179126442243,1,0,1,1,6,2,3,2,2,21960.0
2,1,0,0,15,2.772588722239781,0,0,0,1,5,5640,8.637816633739977,1,0,0,5,0,38,3.6635616461296463,1,2,3,3,8,0,4,1,1,14288.0
1,6,1,1,28,3.367295829986474,1,1,3,0,8,5936,8.688959234270676,1,2,1,0,6,33,3.5263605246161616,0,0,3,5,3,3,2,1,1,6996.0
3,6,5,5,12,2.5649493574615367,1,0,2,5,2,540,6.293419278846481,1,0,0,1,0,2,1.0986122886681098,1,2,2,2,2,2,1,2,3,90.0
4,0,4,4,12,2.5649493574615367,1,0,2,5,2,900,6.803505257608338,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,0,5,6,3,450.0
4,2,3,3,13,2.6390573296152584,0,1,3,6,3,1053,6.960347729101308,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,1,0,1,1,2916.0
0,8,1,1,14,2.70805020110221,1,2,4,0,4,630,6.447305862541213,1,0,0,0,0,49,3.912023005428146,0,1,4,0,9,0,2,7,1,2205.0
0,9,1,1,6,1.9459101490553132,1,0,1,6,6,750,6.621405651764134,1,0,0,1,0,47,3.871201010907891,0,2,2,5,7,2,5,1,1,5875.0
6,4,6,6,13,2.6390573296152584,0,1,3,6,3,4862,8.489410810403786,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,2,2,1,3,374.0
1,1,5,5,6,1.9459101490553132,1,0,1,6,6,684,6.529418838262226,1,0,4,5,4,36,3.6109179126442243,1,0,1,1,6,2,5,6,3,4104.0
5,8,5,5,3,1.3862943611198906,0,0,3,3,3,597,6.393590753950631,0,0,2,2,7,45,3.828641396489095,0,0,0,3,5,0,6,3,2,8955.0
3,2,2,2,17,2.8903717578961645,0,2,2,3,7,6528,8.784009071186633,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,3,6,1,2,9216.0
3,1,0,0,3,1.3862943611198906,0,0,3,3,3,1713,7.446585099157725,0,0,3,5,3,27,3.332204510175204,0,0,2,6,7,3,2,3,2,15417.0
1,7,4,4,28,3.367295829986474,1,1,3,0,8,8484,9.046055177668327,1,0,4,0,4,44,3.8066624897703196,1,2,4,2,4,3,5,4,1,13332.0
0,2,0,0,19,2.995732273553991,0,1,4,5,9,11115,9.316140790862395,0,0,0,6,5,9,2.302585092994046,0,0,4,2,9,0,4,1,2,5265.0
2,5,6,6,27,3.332204510175204,0,0,2,6,7,5238,8.56388591940822,1,0,3,2,8,22,3.1354942159291497,1,1,2,1,2,1,0,1,1,4268.0
3,4,0,0,12,2.5649493574615367,1,0,2,5,2,8436,9.040382074165628,1,0,1,1,6,35,3.58351893845611,0,2,0,0,5,2,5,1,1,24605.0
3,8,4,4,17,2.8903717578961645,0,2,2,3,7,10217,9.231906149890744,0,2,2,4,7,5,1.791759469228055,0,2,0,5,5,3,1,1,1,3005.0
4,3,2,2,9,2.302585092994046,0,0,4,2,9,6228,8.736971085254146,1,0,3,5,8,46,3.8501476017100584,1,1,1,4,6,2,2,1,1,31832.0
4,4,0,0,7,2.0794415416798357,0,1,2,0,7,686,6.532334292222349,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,3,6,1,1,294.0
1,3,4,4,2,1.0986122886681098,1,2,2,2,2,918,6.823286122355687,1,0,3,1,8,18,2.9444389791664403,1,0,3,4,8,2,0,2,3,8262.0
5,1,6,6,18,2.9444389791664403,1,0,3,4,8,11952,9.38873757187798,1,0,2,3,2,31,3.4657359027997265,0,1,1,3,1,0,2,1,1,20584.0
0,8,4,4,2,1.0986122886681098,1,2,2,2,2,1256,7.136483208590247,1,2,1,3,6,39,3.6888794541139363,0,0,4,4,9,1,1,1,1,24492.0
0,9,6,6,29,3.4011973816621555,0,2,4,1,9,21982,9.998024706360116,1,1,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,4,1,1,4548.0
2,1,3,3,4,1.6094379124341003,1,1,4,4,4,952,6.859614903654202,1,1,2,0,2,20,3.044522437723423,1,2,0,6,0,2,4,4,2,4760.0
1,1,2,2,23,3.1780538303479458,0,2,3,2,3,5543,8.620471540869739,0,2,3,6,3,11,2.4849066497880004,0,2,1,4,1,0,4,1,1,2651.0
6,7,1,1,21,3.091042453358316,0,0,1,0,1,3885,8.265135629937385,0,0,0,0,5,14,2.70805020110221,1,2,4,0,4,2,1,7,1,2590.0
1,9,2,2,13,2.6390573296152584,0,1,3,6,3,6019,8.702842538302868,0,1,4,6,9,15,2.772588722239781,0,0,0,1,5,3,2,1,1,6945.0
6,0,2,2,2,1.0986122886681098,1,2,2,2,2,1286,7.160069207596127,1,2,1,5,6,28,3.367295829986474,1,1,3,0,8,0,4,2,2,18004.0
3,1,4,4,19,2.995732273553991,0,1,4,5,9,13110,9.481206851499401,1,0,0,6,0,22,3.1354942159291497,1,1,2,1,2,1,6,1,1,15180.0
3,1,6,6,29,3.4011973816621555,0,2,4,1,9,21866,9.992733930050322,1,2,1,5,6,22,3.1354942159291497,1,1,2,1,2,0,1,1,1,16588.0
6,2,6,6,4,1.6094379124341003,1,1,4,4,4,1204,7.094234845924755,1,1,4,0,4,15,2.772588722239781,0,0,0,1,5,0,6,1,1,4515.0
2,8,4,4,18,2.9444389791664403,1,0,3,4,8,180,5.198497031265826,1,0,0,5,0,43,3.784189633918261,0,1,3,1,3,0,0,1,1,430.0
1,6,3,3,6,1.9459101490553132,1,0,1,6,6,3852,8.256607344626158,1,0,2,2,2,30,3.4339872044851463,1,0,0,2,0,1,2,6,2,19260.0
4,7,1,1,12,2.5649493574615367,1,0,2,5,2,1044,6.951772164398911,1,0,4,1,4,25,3.258096538021482,0,1,0,4,5,2,3,1,1,2175.0
6,5,6,6,29,3.4011973816621555,0,2,4,1,9,16095,9.686326072899465,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,1,2,1,2,2775.0
5,7,3,3,19,2.995732273553991,0,1,4,5,9,9994,9.209840246934501,1,1,4,5,4,5,1.791759469228055,0,2,0,5,5,2,2,1,1,2630.0
2,9,1,1,13,2.6390573296152584,0,1,3,6,3,1079,6.984716320118266,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,3,1,1,1,2241.0
0,8,3,3,9,2.302585092994046,0,0,4,2,9,4500,8.412054873292933,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,1,1,2,1000.0
3,4,1,1,28,3.367295829986474,1,1,3,0,8,560,6.329720905522696,1,2,0,0,0,40,3.713572066704308,1,1,0,5,0,2,2,4,2,800.0
6,9,3,3,5,1.791759469228055,0,2,0,5,5,475,6.16541785423142,0,1,0,6,5,34,3.5553480614894135,1,1,4,6,4,0,3,1,1,3230.0
2,1,4,4,17,2.8903717578961645,0,2,2,3,7,12393,9.424967763522053,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,0,6,1,1,34992.0
2,3,0,0,24,3.2188758248682006,1,0,4,3,4,9648,9.174609562020384,1,0,3,2,8,37,3.6375861597263857,0,1,2,2,7,1,2,1,1,14874.0
5,2,2,2,18,2.9444389791664403,1,0,3,4,8,10674,9.275659838096825,1,0,4,6,4,3,1.3862943611198906,0,0,3,3,3,3,2,3,3,1779.0
0,6,0,0,24,3.2188758248682006,1,0,4,3,4,6576,8.79133399330135,1,0,1,3,6,35,3.58351893845611,0,2,0,0,5,0,6,1,1,9590.0
3,6,0,0,27,3.332204510175204,0,0,2,6,7,13041,9.475930197953147,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,0,2,1,1,8211.0
2,6,3,3,25,3.258096538021482,0,1,0,4,5,4700,8.45553053102413,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,0,1,1,1316.0
3,9,2,2,26,3.295836866004329,1,2,1,5,6,5096,8.536407410340042,1,2,1,0,6,45,3.828641396489095,0,0,0,3,5,1,6,1,1,8820.0
3,8,6,6,25,3.258096538021482,0,1,0,4,5,7300,8.895766604056085,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,3,4,5,2,2920.0
4,4,3,3,29,3.4011973816621555,0,2,4,1,9,1247,7.129297548929373,0,2,2,1,7,27,3.332204510175204,0,0,2,6,7,1,3,1,1,1161.0
5,9,1,1,26,3.295836866004329,1,2,1,5,6,6656,8.803424211600703,1,2,1,6,6,31,3.4657359027997265,0,1,1,3,1,3,5,1,1,7936.0
1,5,0,0,7,2.0794415416798357,0,1,2,0,7,4368,8.382289428951436,1,0,3,0,8,27,3.332204510175204,0,0,2,6,7,1,5,1,1,16848.0
2,4,6,6,4,1.6094379124341003,1,1,4,4,4,1348,7.207118856207756,1,1,3,4,8,46,3.8501476017100584,1,1,1,4,6,2,6,2,1,15502.0
2,5,0,0,23,3.1780538303479458,0,2,3,2,3,8165,9.007734471879521,0,2,0,3,5,18,2.9444389791664403,1,0,3,4,8,1,6,1,1,6390.0
1,7,5,5,22,3.1354942159291497,1,1,2,1,2,7744,8.954802752850968,1,1,4,2,4,38,3.6635616461296463,1,2,3,3,8,3,3,2,1,13376.0
1,7,0,0,14,2.70805020110221,1,2,4,0,4,10346,9.24445190160495,1,2,1,0,6,38,3.6635616461296463,1,2,3,3,8,2,2,2,1,28082.0
1,5,3,3,28,3.367295829986474,1,1,3,0,8,13692,9.524640032332234,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,3,6,1,1,7335.0
2,6,3,3,9,2.302585092994046,0,0,4,2,9,2646,7.881182202227102,1,0,1,0,6,11,2.4849066497880004,0,2,1,4,1,1,0,1,1,3234.0
5,0,0,0,11,2.4849066497880004,0,2,1,4,1,473,6.161207321695077,0,2,3,4,3,50,3.9318256327243257,1,2,0,1,0,0,6,1,1,2150.0
3,5,0,0,27,3.332204510175204,0,0,2,6,7,18387,9.819453556926119,0,0,2,5,7,12,2.5649493574615367,1,0,2,5,2,0,4,3,1,8172.0
2,1,1,1,5,1.791759469228055,0,2,0,5,5,550,6.311734809152915,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,2,5,5,3,550.0
1,3,6,6,9,2.302585092994046,0,0,4,2,9,1692,7.4342573821331355,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,2,0,1,1,4136.0
1,7,1,1,7,2.0794415416798357,0,1,2,0,7,3381,8.126222529458525,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,3,2,1,1,11592.0
2,8,6,6,26,3.295836866004329,1,2,1,5,6,3666,8.207129168071326,1,0,1,5,6,48,3.8918202981106265,1,0,3,6,8,1,6,2,1,6768.0
1,7,2,2,30,3.4339872044851463,1,0,0,2,0,15900,9.674137279312397,1,0,0,3,0,41,3.7376696182833684,0,2,1,6,1,3,2,1,1,21730.0
4,0,1,1,15,2.772588722239781,0,0,0,1,5,1425,7.262628600974241,0,0,0,4,5,2,1.0986122886681098,1,2,2,2,2,2,2,1,1,190.0
2,7,0,0,16,2.833213344056216,1,1,1,2,6,2416,7.790282380703483,1,1,1,1,6,11,2.4849066497880004,0,2,1,4,1,0,4,1,1,1661.0
1,3,1,1,7,2.0794415416798357,0,1,2,0,7,4760,8.46821300919452,1,2,0,0,0,35,3.58351893845611,0,2,0,0,5,3,1,7,3,23800.0
5,6,1,1,22,3.1354942159291497,1,1,2,1,2,1056,6.963189985870238,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,3,5,1,1,2064.0
2,1,3,3,13,2.6390573296152584,0,1,3,6,3,1183,7.076653815443951,0,1,3,0,3,1,0.6931471805599453,0,1,1,1,1,2,2,1,3,91.0
4,3,1,1,11,2.4849066497880004,0,2,1,4,1,2167,7.681560362559537,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,1,6,1,1,2955.0
3,0,0,0,25,3.258096538021482,0,1,0,4,5,10025,9.212936997823448,0,2,0,1,5,17,2.8903717578961645,0,2,2,3,7,1,2,1,1,6817.0
5,3,3,3,25,3.258096538021482,0,1,0,4,5,10800,9.287394001418473,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,2,6,5,3,2160.0
6,4,3,3,12,2.5649493574615367,1,0,2,5,2,4044,8.305236829492593,1,0,4,5,4,46,3.8501476017100584,1,1,1,4,6,1,1,2,1,15502.0
0,0,3,3,16,2.833213344056216,1,1,1,2,6,6640,8.801017833540714,1,1,0,4,0,50,3.9318256327243257,1,2,0,1,0,2,0,2,1,20750.0
6,3,1,1,10,2.3978952727983707,1,1,0,3,0,1730,7.456454555176209,1,2,0,1,0,38,3.6635616461296463,1,2,3,3,8,3,4,2,1,6574.0
0,8,3,3,11,2.4849066497880004,0,2,1,4,1,7590,8.934718614016768,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,4,1,1,2760.0
2,6,6,6,17,2.8903717578961645,0,2,2,3,7,986,6.894670039433482,1,2,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,1,1,174.0
1,0,3,3,21,3.091042453358316,0,0,1,0,1,4914,8.500047032581268,1,0,4,0,4,33,3.5263605246161616,0,0,3,5,3,3,4,3,1,7722.0
0,1,2,2,5,1.791759469228055,0,2,0,5,5,2230,7.7102051944325325,1,1,0,4,0,37,3.6375861597263857,0,1,2,2,7,0,4,1,1,16502.0
2,0,6,6,25,3.258096538021482,0,1,0,4,5,5900,8.682877107057168,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,0,1,1,1,7788.0
5,6,4,4,30,3.4339872044851463,1,0,0,2,0,22710,10.030604667595593,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,3,0,15,3,11355.0
1,2,2,2,22,3.1354942159291497,1,1,2,1,2,12474,9.431481920619719,1,0,4,0,4,37,3.6375861597263857,0,1,2,2,7,1,0,1,1,20979.0
1,5,0,0,10,2.3978952727983707,1,1,0,3,0,7840,8.967121656230923,1,1,0,0,0,32,3.4965075614664802,1,2,2,4,2,3,1,2,2,25088.0
4,6,1,1,29,3.4011973816621555,0,2,4,1,9,17226,9.75423319944637,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,2,4,1,1,20790.0
5,4,3,3,3,1.3862943611198906,0,0,3,3,3,2292,7.737616282857904,1,0,2,3,2,14,2.70805020110221,1,2,4,0,4,1,1,1,1,10696.0
5,6,0,0,23,3.1780538303479458,0,2,3,2,3,11270,9.329988334242078,1,2,0,0,0,47,3.871201010907891,0,2,2,5,7,1,0,1,1,23030.0
4,7,5,5,2,1.0986122886681098,1,2,2,2,2,1550,7.346655163176539,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,3,1,3,775.0
4,8,5,5,9,2.302585092994046,0,0,4,2,9,5994,8.698681067461614,1,0,4,2,4,11,2.4849066497880004,0,2,1,4,1,3,4,1,1,7326.0
1,6,4,4,20,3.044522437723423,1,2,0,6,0,11320,9.334414687078109,1,1,0,1,0,34,3.5553480614894135,1,1,4,6,4,2,5,2,1,19244.0
5,2,6,6,13,2.6390573296152584,0,1,3,6,3,9568,9.166283985779263,1,1,3,6,8,16,2.833213344056216,1,1,1,2,6,2,2,1,2,11776.0
1,2,2,2,9,2.302585092994046,0,0,4,2,9,3708,8.21851757748959,1,0,3,5,8,28,3.367295829986474,1,1,3,0,8,1,0,1,1,11536.0
6,9,3,3,6,1.9459101490553132,1,0,1,6,6,1752,7.469083884921234,1,0,2,2,2,37,3.6375861597263857,0,1,2,2,7,1,2,1,1,10804.0
2,1,5,5,16,2.833213344056216,1,1,1,2,6,1568,7.358193752733032,1,2,3,0,8,12,2.5649493574615367,1,0,2,5,2,3,1,4,1,1176.0
3,7,3,3,15,2.772588722239781,0,0,0,1,5,6420,8.76732914779405,1,0,0,1,0,39,3.6888794541139363,0,0,4,4,9,3,1,3,1,16692.0
6,1,0,0,27,3.332204510175204,0,0,2,6,7,2187,7.690743163541872,0,0,2,3,7,26,3.295836866004329,1,2,1,5,6,0,4,1,1,2106.0
2,4,3,3,23,3.1780538303479458,0,2,3,2,3,7981,8.984944285608679,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,1,2,23,2,15962.0
4,5,4,4,2,1.0986122886681098,1,2,2,2,2,314,5.752572638825633,1,2,4,6,4,1,0.6931471805599453,0,1,1,1,1,0,1,1,3,157.0
2,4,0,0,15,2.772588722239781,0,0,0,1,5,6945,8.845921233304018,0,0,0,1,5,48,3.8918202981106265,1,0,3,6,8,2,5,3,1,22224.0
6,4,2,2,14,2.70805020110221,1,2,4,0,4,588,6.3784261836515865,1,0,3,0,8,43,3.784189633918261,0,1,3,1,3,0,5,1,1,1806.0
2,3,1,1,12,2.5649493574615367,1,0,2,5,2,1020,6.928537818164665,1,0,0,5,0,46,3.8501476017100584,1,1,1,4,6,1,6,2,1,3910.0
0,9,3,3,29,3.4011973816621555,0,2,4,1,9,4582,8.430109084509125,1,1,2,4,2,37,3.6375861597263857,0,1,2,2,7,1,0,1,1,5846.0
0,1,4,4,9,2.302585092994046,0,0,4,2,9,1890,7.544861068658458,1,0,0,0,0,44,3.8066624897703196,1,2,4,2,4,0,0,1,1,9240.0
0,4,6,6,16,2.833213344056216,1,1,1,2,6,10096,9.219993629004321,1,1,1,2,6,28,3.367295829986474,1,1,3,0,8,0,4,4,1,17668.0
2,3,5,5,11,2.4849066497880004,0,2,1,4,1,4895,8.496173824192162,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,3,0,1,1,890.0
6,4,0,0,6,1.9459101490553132,1,0,1,6,6,246,5.5093883366279774,1,0,1,1,6,28,3.367295829986474,1,1,3,0,8,0,4,2,1,1148.0
