slot_person_name,slot_activity,slot_venue,slot_distance_km,slot_distance_km_abs_log1p,slot_speed_offset_1,slot_speed_offset_1_abs_log1p,slot_total_time1_hours,slot_total_time1_hours_abs_log1p,slot_total_time1_hours_frac,slot_total_time1_hours_n_decimals,slot_total_time2_hours,slot_total_time2_hours_abs_log1p,slot_total_time2_hours_frac,slot_total_time2_hours_n_decimals,y
5,3,2,24.0,3.2188758248682006,1.0,0.6931471805599453,4.463636363636363,1.6981145687427912,0.46363636363636296,15,3.7923076923076926,1.5670120683318707,0.7923076923076926,16,246.0
7,3,2,30.0,3.4339872044851463,1.0,0.6931471805599453,5.754545454545454,1.9102156789253428,0.754545454545454,15,4.915384615384615,1.7775565190500615,0.9153846153846148,15,318.0
4,0,0,21.0,3.091042453358316,2.0,1.0986122886681098,3.5307692307692307,1.5108917331960043,0.5307692307692307,16,2.7705882352941176,1.3272310198704083,0.7705882352941176,16,198.0
7,2,1,36.0,3.6109179126442243,3.0,1.3862943611198906,6.745454545454546,2.0471061610368997,0.745454545454546,15,4.435294117647059,1.6929136345914224,0.43529411764705905,15,372.0
6,1,1,30.0,3.4339872044851463,1.0,0.6931471805599453,6.766666666666667,2.049841071903545,0.7666666666666666,15,5.554545454545454,1.8801587714925327,0.5545454545454538,15,366.0
6,2,0,16.0,2.833213344056216,2.0,1.0986122886681098,10.766666666666666,2.4652706752711415,0.7666666666666657,15,4.671428571428571,1.7354410386378314,0.6714285714285708,15,486.0
0,3,3,12.0,2.5649493574615367,3.0,1.3862943611198906,8.1,2.2082744135228043,0.09999999999999964,1,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,366.0
1,0,1,25.0,3.258096538021482,2.0,1.0986122886681098,6.055555555555555,1.9538153285624265,0.05555555555555536,15,4.346153846153847,1.6763773951092098,0.3461538461538467,15,330.0
4,3,0,24.0,3.2188758248682006,3.0,1.3862943611198906,7.157142857142857,2.098893967606651,0.15714285714285658,15,3.9923076923076923,1.6078982662485075,0.9923076923076923,16,378.0
3,0,2,35.0,3.58351893845611,1.0,0.6931471805599453,8.377777777777778,2.238342824265692,0.3777777777777782,15,6.963636363636363,2.074885725143975,0.963636363636363,15,456.0
6,2,0,9.0,2.302585092994046,2.0,1.0986122886681098,4.1,1.62924053973028,0.09999999999999964,1,2.5,1.252762968495368,0.5,1,210.0
7,0,0,18.0,2.9444389791664403,1.0,0.6931471805599453,7.8,2.174751721484161,0.7999999999999998,1,5.742857142857143,1.9084837435361963,0.7428571428571429,15,396.0
6,2,2,10.0,2.3978952727983707,2.0,1.0986122886681098,7.366666666666667,2.1242555574696285,0.36666666666666714,15,3.557142857142857,1.5166958607354855,0.5571428571428569,15,342.0
5,2,0,15.0,2.772588722239781,3.0,1.3862943611198906,3.5333333333333337,1.5114575040738967,0.5333333333333337,16,2.2,1.1631508098056809,0.20000000000000018,1,192.0
6,2,1,24.0,3.2188758248682006,1.0,0.6931471805599453,9.7,2.3702437414678603,0.6999999999999993,1,6.957142857142856,2.074069997877925,0.9571428571428564,15,486.0
7,1,0,28.0,3.367295829986474,2.0,1.0986122886681098,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.8941176470588235,1.5880340037709468,0.8941176470588235,16,276.0
6,2,1,8.0,2.1972245773362196,3.0,1.3862943611198906,5.633333333333333,1.892107443062337,0.6333333333333329,15,2.0777777777777775,1.1242078358570733,0.0777777777777775,16,258.0
4,3,0,18.0,2.9444389791664403,2.0,1.0986122886681098,7.6000000000000005,2.1517622032594623,0.6000000000000005,16,4.4,1.6863989535702288,0.40000000000000036,1,384.0
2,1,2,14.0,2.70805020110221,1.0,0.6931471805599453,9.433333333333334,2.345005808877998,0.43333333333333357,15,5.699999999999999,1.9021075263969203,0.6999999999999993,15,426.0
5,2,4,42.0,3.7612001156935624,1.0,0.6931471805599453,8.136363636363637,2.21226245470076,0.1363636363636367,15,6.961538461538462,2.074622255243887,0.9615384615384617,15,450.0
6,3,2,48.0,3.8918202981106265,3.0,1.3862943611198906,9.027272727272727,2.3053086534610863,0.027272727272727337,15,5.947058823529412,1.9383183791471006,0.947058823529412,15,498.0
0,3,0,30.0,3.4339872044851463,2.0,1.0986122886681098,7.166666666666667,2.1000608288825715,0.16666666666666696,15,5.115384615384615,1.8108076641987494,0.11538461538461497,15,390.0
2,3,3,28.0,3.367295829986474,2.0,1.0986122886681098,4.507692307692308,1.706145716505063,0.5076923076923077,15,3.4941176470588236,1.5027693521162588,0.49411764705882355,16,252.0
0,2,3,24.0,3.2188758248682006,1.0,0.6931471805599453,4.963636363636363,1.7856804231516727,0.963636363636363,15,4.292307692307692,1.6662543874777611,0.29230769230769216,15,276.0
7,3,1,12.0,2.5649493574615367,2.0,1.0986122886681098,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,246.0
7,1,1,20.0,3.044522437723423,2.0,1.0986122886681098,6.014285714285714,1.9479488857451617,0.014285714285714235,15,3.936363636363636,1.596628954141519,0.9363636363636361,15,318.0
4,3,2,30.0,3.4339872044851463,2.0,1.0986122886681098,7.166666666666667,2.1000608288825715,0.16666666666666696,15,5.115384615384615,1.8108076641987494,0.11538461538461497,15,390.0
3,3,4,35.0,3.58351893845611,1.0,0.6931471805599453,8.277777777777779,2.2276220545205905,0.27777777777777857,15,6.863636363636363,2.0622491411394632,0.8636363636363633,15,450.0
1,2,1,28.0,3.367295829986474,2.0,1.0986122886681098,8.3,2.2300144001592104,0.3000000000000007,1,5.390909090909091,1.8548765260182487,0.39090909090909065,15,438.0
6,2,1,30.0,3.4339872044851463,3.0,1.3862943611198906,7.266666666666667,2.112231364502827,0.2666666666666666,15,4.6,1.7227665977411035,0.5999999999999996,1,396.0
7,0,4,42.0,3.7612001156935624,2.0,1.0986122886681098,6.661538461538462,2.036212807129016,0.6615384615384619,15,5.141176470588236,1.8150163313923224,0.14117647058823568,15,372.0
5,2,1,16.0,2.833213344056216,1.0,0.6931471805599453,11.166666666666666,2.498699971920336,0.16666666666666607,15,6.9,2.066862759472976,0.9000000000000004,1,510.0
7,2,0,8.0,2.1972245773362196,2.0,1.0986122886681098,5.833333333333333,1.9218125974762528,0.833333333333333,15,2.7857142857142856,1.3312345839368631,0.7857142857142856,16,270.0
0,0,1,12.0,2.5649493574615367,2.0,1.0986122886681098,8.3,2.2300144001592104,0.3000000000000007,1,3.728571428571428,1.5536231333277037,0.7285714285714282,15,378.0
3,0,4,48.0,3.8918202981106265,2.0,1.0986122886681098,9.127272727272727,2.315232054694813,0.12727272727272698,15,6.800000000000001,2.0541237336955462,0.8000000000000007,15,504.0
6,3,2,30.0,3.4339872044851463,2.0,1.0986122886681098,5.954545454545454,1.9393954680341194,0.9545454545454541,15,4.5,1.7047480922384253,0.5,1,330.0
5,3,4,9.0,2.302585092994046,1.0,0.6931471805599453,3.7,1.547562508716013,0.7000000000000002,1,2.6714285714285717,1.300580842845861,0.6714285714285717,16,186.0
0,2,2,10.0,2.3978952727983707,2.0,1.0986122886681098,7.166666666666667,2.1000608288825715,0.16666666666666696,15,3.357142857142857,1.4718165345580527,0.3571428571428572,15,330.0
6,0,1,20.0,3.044522437723423,2.0,1.0986122886681098,5.044444444444444,1.7991395765256775,0.04444444444444429,15,3.676923076923077,1.5426404315105846,0.6769230769230772,15,276.0
2,0,3,24.0,3.2188758248682006,1.0,0.6931471805599453,6.957142857142856,2.074069997877925,0.9571428571428564,15,5.433333333333333,1.8614928072427301,0.4333333333333327,15,366.0
6,0,1,20.0,3.044522437723423,3.0,1.3862943611198906,4.644444444444445,1.730671777248217,0.6444444444444448,15,2.8666666666666667,1.3523928094442093,0.8666666666666667,16,252.0
2,0,0,36.0,3.6109179126442243,3.0,1.3862943611198906,7.245454545454546,2.1096620843227205,0.24545454545454604,15,4.935294117647059,1.7809165833033471,0.935294117647059,15,402.0
0,2,1,12.0,2.5649493574615367,3.0,1.3862943611198906,3.5285714285714285,1.5104065318279216,0.5285714285714285,16,1.9461538461538463,1.0805005387250637,0.9461538461538463,16,186.0
6,2,0,40.0,3.713572066704308,2.0,1.0986122886681098,9.28888888888889,2.3310645643159145,0.28888888888888964,14,6.5538461538461545,2.0220568578988836,0.5538461538461545,16,504.0
1,1,4,14.0,2.70805020110221,2.0,1.0986122886681098,9.933333333333334,2.3918162267219882,0.9333333333333336,15,4.6,1.7227665977411035,0.5999999999999996,1,456.0
2,0,1,20.0,3.044522437723423,1.0,0.6931471805599453,6.314285714285714,1.9898293829901488,0.31428571428571406,15,5.044444444444444,1.7991395765256775,0.04444444444444429,15,336.0
0,1,1,40.0,3.713572066704308,3.0,1.3862943611198906,9.38888888888889,2.340736858958422,0.3888888888888893,14,5.833333333333333,1.9218125974762528,0.833333333333333,15,510.0
4,2,3,14.0,2.70805020110221,3.0,1.3862943611198906,9.933333333333334,2.3918162267219882,0.9333333333333336,15,3.7111111111111112,1.5499237849016927,0.7111111111111112,16,456.0
0,3,0,24.0,3.2188758248682006,3.0,1.3862943611198906,10.1,2.4069451083182885,0.09999999999999964,1,4.863636363636363,1.768769951003356,0.8636363636363633,15,510.0
7,2,1,20.0,3.044522437723423,2.0,1.0986122886681098,6.414285714285715,2.0034086411165295,0.4142857142857146,15,4.336363636363636,1.6745444540356802,0.336363636363636,15,342.0
2,3,2,32.0,3.4965075614664802,2.0,1.0986122886681098,9.642857142857142,2.3648889763302003,0.6428571428571423,15,6.318181818181818,1.990361911626147,0.31818181818181834,15,510.0
4,3,4,24.0,3.2188758248682006,1.0,0.6931471805599453,10.0,2.3978952727983707,0.0,1,7.257142857142857,2.1110786266230184,0.2571428571428571,15,504.0
5,3,0,36.0,3.6109179126442243,3.0,1.3862943611198906,7.1454545454545455,2.097460047182514,0.1454545454545455,16,4.8352941176470585,1.763924670234611,0.8352941176470585,16,396.0
2,1,1,48.0,3.8918202981106265,1.0,0.6931471805599453,9.427272727272726,2.3444247513369545,0.4272727272727259,15,8.084615384615384,2.20658236574178,0.08461538461538431,15,522.0
4,3,0,32.0,3.4965075614664802,3.0,1.3862943611198906,9.342857142857142,2.336296150336357,0.34285714285714164,15,5.1230769230769235,1.8120647353888006,0.12307692307692353,16,492.0
7,0,1,6.0,1.9459101490553132,2.0,1.0986122886681098,4.6,1.7227665977411035,0.5999999999999996,1,2.314285714285714,1.198242129616951,0.31428571428571406,15,216.0
6,0,0,12.0,2.5649493574615367,2.0,1.0986122886681098,5.2,1.824549292051046,0.20000000000000018,1,3.0666666666666664,1.402823663071101,0.06666666666666643,16,264.0
5,0,4,35.0,3.58351893845611,3.0,1.3862943611198906,7.877777777777777,2.1835512754360096,0.8777777777777773,15,4.766666666666667,1.7520942128356236,0.7666666666666666,15,426.0
0,1,1,18.0,2.9444389791664403,1.0,0.6931471805599453,7.9,2.186051276738094,0.9000000000000004,1,5.842857142857143,1.9232053553615562,0.8428571428571434,15,402.0
4,1,3,8.0,2.1972245773362196,1.0,0.6931471805599453,5.433333333333333,1.8614928072427301,0.4333333333333327,15,3.3000000000000003,1.4586150226995167,0.30000000000000027,16,246.0
0,0,3,36.0,3.6109179126442243,2.0,1.0986122886681098,6.845454545454546,2.0599343252910116,0.8454545454545457,15,5.1,1.8082887711792655,0.09999999999999964,1,378.0
0,0,2,40.0,3.713572066704308,3.0,1.3862943611198906,9.488888888888889,2.350316495815236,0.48888888888888893,15,5.933333333333333,1.9363406980391624,0.9333333333333327,15,516.0
7,3,1,10.0,2.3978952727983707,3.0,1.3862943611198906,6.966666666666667,2.075266170269355,0.9666666666666668,15,2.522222222222222,1.2590921035470155,0.5222222222222221,15,318.0
0,3,4,20.0,3.044522437723423,3.0,1.3862943611198906,4.944444444444445,1.7824570765657415,0.9444444444444446,15,3.1666666666666665,1.4271163556401456,0.16666666666666652,16,270.0
1,3,2,30.0,3.4339872044851463,2.0,1.0986122886681098,5.654545454545454,1.8953001481688954,0.6545454545454543,15,4.2,1.6486586255873816,0.20000000000000018,1,312.0
5,2,1,16.0,2.833213344056216,2.0,1.0986122886681098,11.266666666666666,2.5068855565067754,0.2666666666666657,15,5.171428571428571,1.8199303461947511,0.17142857142857082,15,516.0
4,3,1,32.0,3.4965075614664802,3.0,1.3862943611198906,9.642857142857142,2.3648889763302003,0.6428571428571423,15,5.423076923076923,1.859897274395273,0.42307692307692335,15,510.0
3,0,4,12.0,2.5649493574615367,2.0,1.0986122886681098,5.1,1.8082887711792655,0.09999999999999964,1,2.9666666666666663,1.377926111449374,0.9666666666666663,16,258.0
7,0,2,48.0,3.8918202981106265,2.0,1.0986122886681098,9.027272727272727,2.3053086534610863,0.027272727272727337,15,6.7,2.0412203288596382,0.7000000000000002,1,498.0
4,2,2,35.0,3.58351893845611,1.0,0.6931471805599453,8.177777777777777,2.216785103190713,0.17777777777777715,15,6.763636363636364,2.0494508279961536,0.7636363636363637,15,444.0
7,2,2,42.0,3.7612001156935624,1.0,0.6931471805599453,6.561538461538461,2.0230746696915842,0.5615384615384613,15,5.699999999999999,1.9021075263969203,0.6999999999999993,15,366.0
3,0,2,10.0,2.3978952727983707,3.0,1.3862943611198906,7.066666666666667,2.0877403444945313,0.06666666666666732,15,2.6222222222222222,1.2870877110364425,0.6222222222222222,16,324.0
1,0,3,18.0,2.9444389791664403,1.0,0.6931471805599453,3.872727272727273,1.5836537952783858,0.872727272727273,15,3.3692307692307693,1.474586968265569,0.36923076923076925,16,216.0
2,2,2,30.0,3.4339872044851463,3.0,1.3862943611198906,5.554545454545454,1.8801587714925327,0.5545454545454538,15,3.6294117647058823,1.5324298113671415,0.6294117647058823,16,306.0
3,0,0,18.0,2.9444389791664403,3.0,1.3862943611198906,3.9727272727272727,1.603968436629565,0.9727272727272727,16,2.817647058823529,1.339634279653828,0.8176470588235292,15,222.0
2,0,3,21.0,3.091042453358316,2.0,1.0986122886681098,9.0,2.302585092994046,0.0,1,5.266666666666667,1.8352445811677938,0.2666666666666666,15,456.0
3,0,1,15.0,2.772588722239781,3.0,1.3862943611198906,3.9333333333333336,1.5960148921019597,0.9333333333333336,16,2.6,1.2809338454620642,0.6000000000000001,1,216.0
0,0,0,15.0,2.772588722239781,3.0,1.3862943611198906,6.2,1.9740810260220096,0.20000000000000018,1,2.9272727272727272,1.3679452224516941,0.9272727272727272,16,312.0
4,2,3,14.0,2.70805020110221,1.0,0.6931471805599453,9.933333333333334,2.3918162267219882,0.9333333333333336,15,6.199999999999999,1.9740810260220096,0.1999999999999993,15,456.0
4,1,2,48.0,3.8918202981106265,2.0,1.0986122886681098,9.127272727272727,2.315232054694813,0.12727272727272698,15,6.800000000000001,2.0541237336955462,0.8000000000000007,15,504.0
6,0,1,18.0,2.9444389791664403,2.0,1.0986122886681098,7.8,2.174751721484161,0.7999999999999998,1,4.6,1.7227665977411035,0.5999999999999996,1,396.0
6,1,1,30.0,3.4339872044851463,2.0,1.0986122886681098,6.154545454545454,1.967747882624987,0.15454545454545432,15,4.7,1.7404661748405046,0.7000000000000002,1,342.0
4,1,4,35.0,3.58351893845611,2.0,1.0986122886681098,7.877777777777777,2.1835512754360096,0.8777777777777773,15,5.484615384615385,1.869432507546273,0.48461538461538467,15,426.0
2,1,3,24.0,3.2188758248682006,3.0,1.3862943611198906,6.957142857142856,2.074069997877925,0.9571428571428564,15,3.7923076923076926,1.5670120683318707,0.7923076923076926,16,366.0
2,1,1,30.0,3.4339872044851463,2.0,1.0986122886681098,5.654545454545454,1.8953001481688954,0.6545454545454543,15,4.2,1.6486586255873816,0.20000000000000018,1,312.0
5,0,0,12.0,2.5649493574615367,2.0,1.0986122886681098,5.1,1.8082887711792655,0.09999999999999964,1,2.9666666666666663,1.377926111449374,0.9666666666666663,16,258.0
4,3,2,36.0,3.6109179126442243,2.0,1.0986122886681098,6.745454545454546,2.0471061610368997,0.745454545454546,15,5.0,1.791759469228055,0.0,1,372.0
3,0,4,12.0,2.5649493574615367,2.0,1.0986122886681098,5.5,1.8718021769015913,0.5,1,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,282.0
0,2,3,12.0,2.5649493574615367,2.0,1.0986122886681098,5.5,1.8718021769015913,0.5,1,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,282.0
6,3,3,56.0,4.04305126783455,1.0,0.6931471805599453,9.315384615384614,2.333636432826096,0.31538461538461426,15,8.166666666666666,2.2155737160044158,0.16666666666666607,15,522.0
3,1,1,12.0,2.5649493574615367,2.0,1.0986122886681098,3.8285714285714283,1.5745506534336597,0.8285714285714283,16,2.5818181818181816,1.2758705435055175,0.5818181818181816,16,204.0
3,0,3,42.0,3.7612001156935624,2.0,1.0986122886681098,7.9363636363636365,2.1901287543547503,0.9363636363636365,16,5.8999999999999995,1.9315214116032136,0.8999999999999995,16,438.0
6,1,2,6.0,1.9459101490553132,3.0,1.3862943611198906,4.4,1.6863989535702288,0.40000000000000036,1,1.7333333333333334,1.0055218656020977,0.7333333333333334,16,204.0
5,2,1,56.0,4.04305126783455,2.0,1.0986122886681098,9.115384615384615,2.3140574941562826,0.11538461538461497,15,7.088235294117647,2.0904105730504097,0.08823529411764675,15,510.0
7,0,4,8.0,2.1972245773362196,1.0,0.6931471805599453,5.633333333333333,1.892107443062337,0.6333333333333329,15,3.5,1.5040773967762742,0.5,1,258.0
0,2,1,16.0,2.833213344056216,1.0,0.6931471805599453,10.866666666666665,2.473733349189875,0.8666666666666654,15,6.6000000000000005,2.0281482472922856,0.6000000000000005,16,492.0
3,2,2,12.0,2.5649493574615367,3.0,1.3862943611198906,8.5,2.2512917986064953,0.5,1,3.1666666666666665,1.4271163556401456,0.16666666666666652,16,390.0
3,1,4,6.0,1.9459101490553132,1.0,0.6931471805599453,4.1,1.62924053973028,0.09999999999999964,1,2.5,1.252762968495368,0.5,1,186.0
3,1,1,21.0,3.091042453358316,3.0,1.3862943611198906,8.6,2.2617630984737906,0.5999999999999996,1,4.0181818181818185,1.613067680484679,0.01818181818181852,16,432.0
7,0,2,56.0,4.04305126783455,2.0,1.0986122886681098,9.015384615384615,2.304122372312932,0.01538461538461533,15,6.988235294117647,2.0779698710683796,0.9882352941176471,15,504.0
2,0,4,28.0,3.367295829986474,3.0,1.3862943611198906,8.4,2.2407096892759584,0.40000000000000036,1,4.707692307692308,1.741814792711798,0.7076923076923078,15,444.0
5,3,1,28.0,3.367295829986474,3.0,1.3862943611198906,4.607692307692307,1.7241392815530756,0.6076923076923073,15,3.2473684210526312,1.4462995961094627,0.24736842105263124,16,258.0
5,1,2,32.0,3.4965075614664802,3.0,1.3862943611198906,9.842857142857142,2.383506535346271,0.8428571428571416,15,5.6230769230769235,1.8905600539721485,0.6230769230769235,16,522.0
1,0,4,12.0,2.5649493574615367,2.0,1.0986122886681098,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,2.6818181818181817,1.3034067013141228,0.6818181818181817,16,210.0
4,3,3,9.0,2.302585092994046,2.0,1.0986122886681098,4.1,1.62924053973028,0.09999999999999964,1,2.5,1.252762968495368,0.5,1,210.0
2,2,2,42.0,3.7612001156935624,1.0,0.6931471805599453,8.136363636363637,2.21226245470076,0.1363636363636367,15,6.961538461538462,2.074622255243887,0.9615384615384617,15,450.0
6,1,0,28.0,3.367295829986474,2.0,1.0986122886681098,4.507692307692308,1.706145716505063,0.5076923076923077,15,3.4941176470588236,1.5027693521162588,0.49411764705882355,16,252.0
4,0,0,56.0,4.04305126783455,3.0,1.3862943611198906,9.015384615384615,2.304122372312932,0.01538461538461533,15,6.294736842105263,1.9871531075893625,0.2947368421052632,15,504.0
5,1,3,24.0,3.2188758248682006,2.0,1.0986122886681098,10.0,2.3978952727983707,0.0,1,5.733333333333333,1.9070703157390494,0.7333333333333334,15,504.0
7,3,1,28.0,3.367295829986474,1.0,0.6931471805599453,8.1,2.2082744135228043,0.09999999999999964,1,6.322222222222222,1.9909138641722421,0.32222222222222197,15,426.0
7,0,3,40.0,3.713572066704308,1.0,0.6931471805599453,9.28888888888889,2.3310645643159145,0.28888888888888964,14,7.672727272727273,2.1601833056558704,0.6727272727272728,15,504.0
6,1,3,24.0,3.2188758248682006,1.0,0.6931471805599453,4.663636363636363,1.7340661529950367,0.6636363636363631,15,3.9923076923076923,1.6078982662485075,0.9923076923076923,16,258.0
