slot_x,slot_x_abs_log1p,slot_x_is_even,slot_x_mod3,slot_x_mod5,slot_x_mod7,slot_x_mod10,slot_y,slot_y_abs_log1p,slot_y_is_even,slot_y_mod3,slot_y_mod5,slot_y_mod7,slot_y_mod10,slot_z,slot_z_abs_log1p,slot_z_is_even,slot_z_mod3,slot_z_mod5,slot_z_mod7,slot_z_mod10,gcd_all,n_multiple_pairs,y
26,3.295836866004329,1,2,1,5,6,71,4.276666119016055,0,2,1,1,1,47,3.871201010907891,0,2,2,5,7,1,0,58613.0
65,4.189654742026425,0,2,0,2,5,74,4.31748811353631,1,2,4,4,4,81,4.406719247264253,0,0,1,4,1,1,0,153.0
86,4.465908118654584,1,2,1,2,6,84,4.442651256490317,1,0,4,0,4,47,3.871201010907891,0,2,2,5,7,1,0,1899867.0
56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,38,3.6635616461296463,1,2,3,3,8,2,0,535096.0
35,3.58351893845611,0,2,0,0,5,37,3.6375861597263857,0,1,2,2,7,52,3.970291913552122,1,1,2,3,2,1,0,1927.0
23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,1,0,201.0
48,3.8918202981106265,1,0,3,6,8,62,4.143134726391533,1,2,2,6,2,66,4.204692619390966,1,0,1,3,6,2,0,891514.0
68,4.23410650459726,1,2,3,5,8,42,3.7612001156935624,1,0,2,0,2,82,4.418840607796598,1,1,2,5,2,2,0,2093.0
33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,0,6,0,26,3.295836866004329,1,2,1,5,6,1,0,109.0
87,4.477336814478207,0,0,2,3,7,47,3.871201010907891,0,2,2,5,7,57,4.060443010546419,0,0,2,1,7,1,0,2647936651.0
19,2.995732273553991,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,0,5,0,1,0,45512.0
49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,85,4.454347296253507,0,1,0,1,5,1,0,60067.0
21,3.091042453358316,0,0,1,0,1,53,3.9889840465642745,0,2,3,4,3,48,3.8918202981106265,1,0,3,6,8,1,0,3895.0
48,3.8918202981106265,1,0,3,6,8,34,3.5553480614894135,1,1,4,6,4,24,3.2188758248682006,1,0,4,3,4,2,1,2180788.0
77,4.356708826689592,0,2,2,0,7,88,4.48863636973214,1,1,3,4,8,35,3.58351893845611,0,2,0,0,5,1,0,11443787.0
32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,0,1,0,42,3.7612001156935624,1,0,2,0,2,2,0,9.0
23,3.1780538303479458,0,2,3,2,3,59,4.0943445622221,0,2,4,3,9,52,3.970291913552122,1,1,2,3,2,1,0,93674.0
36,3.6109179126442243,1,0,1,1,6,69,4.248495242049359,0,0,4,6,9,34,3.5553480614894135,1,1,4,6,4,1,0,46590611.0
17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,26,3.295836866004329,1,2,1,5,6,1,0,15795.0
60,4.110873864173311,1,0,0,4,0,52,3.970291913552122,1,1,2,3,2,86,4.465908118654584,1,2,1,2,6,2,0,416546.0
86,4.465908118654584,1,2,1,2,6,59,4.0943445622221,0,2,4,3,9,33,3.5263605246161616,0,0,3,5,3,1,0,68154.0
32,3.4965075614664802,1,2,2,4,2,87,4.477336814478207,0,0,2,3,7,65,4.189654742026425,0,2,0,2,5,1,0,2195.0
66,4.204692619390966,1,0,1,3,6,89,4.499809670330265,0,2,4,5,9,90,4.51085950651685,1,0,0,6,0,1,0,18967173415.0
50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,2,0,225.0
57,4.060443010546419,0,0,2,1,7,89,4.499809670330265,0,2,4,5,9,46,3.8501476017100584,1,1,1,4,6,1,0,1410009.0
38,3.6635616461296463,1,2,3,3,8,79,4.382026634673881,0,1,4,2,9,50,3.9318256327243257,1,2,0,1,0,1,0,91716765.0
29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,1,0,61815.0
44,3.8066624897703196,1,2,4,2,4,78,4.3694478524670215,1,0,3,1,8,39,3.6888794541139363,0,0,4,4,9,1,1,414402367.0
82,4.418840607796598,1,1,2,5,2,62,4.143134726391533,1,2,2,6,2,39,3.6888794541139363,0,0,4,4,9,1,0,2191939755.0
47,3.871201010907891,0,2,2,5,7,68,4.23410650459726,1,2,3,5,8,60,4.110873864173311,1,0,0,4,0,1,0,4664811.0
58,4.07753744390572,1,1,3,2,8,41,3.7376696182833684,0,2,1,6,1,61,4.127134385045092,0,1,1,5,1,1,0,32885169.0
51,3.9512437185814275,0,0,1,2,1,56,4.04305126783455,1,2,1,0,6,48,3.8918202981106265,1,0,3,6,8,1,0,12641779.0
43,3.784189633918261,0,1,3,1,3,52,3.970291913552122,1,1,2,3,2,60,4.110873864173311,1,0,0,4,0,1,0,211279323.0
88,4.48863636973214,1,1,3,4,8,76,4.343805421853684,1,1,1,6,6,72,4.290459441148391,1,0,2,2,2,4,0,204725.0
70,4.2626798770413155,1,1,0,0,0,51,3.9512437185814275,0,0,1,2,1,31,3.4657359027997265,0,1,1,3,1,1,0,427.0
87,4.477336814478207,0,0,2,3,7,27,3.332204510175204,0,0,2,6,7,76,4.343805421853684,1,1,1,6,6,1,0,321560.0
83,4.430816798843313,0,2,3,6,3,65,4.189654742026425,0,2,0,2,5,82,4.418840607796598,1,1,2,5,2,1,0,144261.0
16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,16,3,50.0
48,3.8918202981106265,1,0,3,6,8,75,4.330733340286331,0,0,0,5,5,88,4.48863636973214,1,1,3,4,8,1,0,10353443.0
88,4.48863636973214,1,1,3,4,8,42,3.7612001156935624,1,0,2,0,2,90,4.51085950651685,1,0,0,6,0,2,0,96512.0
79,4.382026634673881,0,1,4,2,9,53,3.9889840465642745,0,2,3,4,3,52,3.970291913552122,1,1,2,3,2,1,0,77810.0
55,4.02535169073515,0,1,0,6,5,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,1,0,3567864339.0
32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,2,0,13670.0
73,4.30406509320417,0,1,3,3,3,56,4.04305126783455,1,2,1,0,6,71,4.276666119016055,0,2,1,1,1,1,0,3110629.0
31,3.4657359027997265,0,1,1,3,1,56,4.04305126783455,1,2,1,0,6,45,3.828641396489095,0,0,0,3,5,1,0,7845.0
46,3.8501476017100584,1,1,1,4,6,72,4.290459441148391,1,0,2,2,2,40,3.713572066704308,1,1,0,5,0,2,0,199598.0
41,3.7376696182833684,0,2,1,6,1,59,4.0943445622221,0,2,4,3,9,57,4.060443010546419,0,0,2,1,7,1,0,8761027.0
42,3.7612001156935624,1,0,2,0,2,85,4.454347296253507,0,1,0,1,5,66,4.204692619390966,1,0,1,3,6,1,0,3229554623.0
32,3.4965075614664802,1,2,2,4,2,67,4.219507705176107,0,1,2,4,7,63,4.1588830833596715,0,0,3,0,3,1,0,216.0
41,3.7376696182833684,0,2,1,6,1,67,4.219507705176107,0,1,2,4,7,78,4.3694478524670215,1,0,3,1,8,1,0,19013.0
51,3.9512437185814275,0,0,1,2,1,46,3.8501476017100584,1,1,1,4,6,54,4.007333185232471,1,0,4,5,4,1,0,38262737.0
78,4.3694478524670215,1,0,3,1,8,90,4.51085950651685,1,0,0,6,0,40,3.713572066704308,1,1,0,5,0,2,0,67256.0
50,3.9318256327243257,1,2,0,1,0,37,3.6375861597263857,0,1,2,2,7,17,2.8903717578961645,0,2,2,3,7,1,0,53.0
72,4.290459441148391,1,0,2,2,2,25,3.258096538021482,0,1,0,4,5,75,4.330733340286331,0,0,0,5,5,1,1,15775885.0
90,4.51085950651685,1,0,0,6,0,86,4.465908118654584,1,2,1,2,6,41,3.7376696182833684,0,2,1,6,1,1,0,315265.0
63,4.1588830833596715,0,0,3,0,3,53,3.9889840465642745,0,2,3,4,3,90,4.51085950651685,1,0,0,6,0,1,0,8564.0
60,4.110873864173311,1,0,0,4,0,83,4.430816798843313,0,2,3,6,3,82,4.418840607796598,1,1,2,5,2,1,0,12243107007.0
40,3.713572066704308,1,1,0,5,0,27,3.332204510175204,0,0,2,6,7,65,4.189654742026425,0,2,0,2,5,1,0,6641.0
41,3.7376696182833684,0,2,1,6,1,72,4.290459441148391,1,0,2,2,2,79,4.382026634673881,0,1,4,2,9,1,0,14942094.0
38,3.6635616461296463,1,2,3,3,8,86,4.465908118654584,1,2,1,2,6,90,4.51085950651685,1,0,0,6,0,2,0,906610.0
30,3.4339872044851463,1,0,0,2,0,57,4.060443010546419,0,0,2,1,7,57,4.060443010546419,0,0,2,1,7,3,1,793.0
61,4.127134385045092,0,1,1,5,1,57,4.060443010546419,0,0,2,1,7,80,4.394449154672439,1,2,0,3,0,1,0,16442.0
73,4.30406509320417,0,1,3,3,3,11,2.4849066497880004,0,2,1,4,1,77,4.356708826689592,0,2,2,0,7,1,1,92340623.0
84,4.442651256490317,1,0,4,0,4,39,3.6888794541139363,0,0,4,4,9,47,3.871201010907891,0,2,2,5,7,1,0,201063.0
62,4.143134726391533,1,2,2,6,2,75,4.330733340286331,0,0,0,5,5,76,4.343805421853684,1,1,1,6,6,1,0,1130952793.0
38,3.6635616461296463,1,2,3,3,8,23,3.1780538303479458,0,2,3,2,3,58,4.07753744390572,1,1,3,2,8,1,0,65688107.0
49,3.912023005428146,0,1,4,0,9,54,4.007333185232471,1,0,4,5,4,13,2.6390573296152584,0,1,3,6,3,1,0,369.0
32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,1,0,4165541.0
76,4.343805421853684,1,1,1,6,6,86,4.465908118654584,1,2,1,2,6,68,4.23410650459726,1,2,3,5,8,2,0,230018994.0
17,2.8903717578961645,0,2,2,3,7,59,4.0943445622221,0,2,4,3,9,55,4.02535169073515,0,1,0,6,5,1,0,189141587.0
45,3.828641396489095,0,0,0,3,5,73,4.30406509320417,0,1,3,3,3,61,4.127134385045092,0,1,1,5,1,1,0,40889395.0
39,3.6888794541139363,0,0,4,4,9,60,4.110873864173311,1,0,0,4,0,78,4.3694478524670215,1,0,3,1,8,3,1,2903633.0
21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,1,1,4629.0
46,3.8501476017100584,1,1,1,4,6,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,11225.0
49,3.912023005428146,0,1,4,0,9,54,4.007333185232471,1,0,4,5,4,72,4.290459441148391,1,0,2,2,2,1,0,3078032027.0
23,3.1780538303479458,0,2,3,2,3,28,3.367295829986474,1,1,3,0,8,44,3.8066624897703196,1,2,4,2,4,1,0,161.0
28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,13,2.6390573296152584,0,1,3,6,3,1,0,7571.0
38,3.6635616461296463,1,2,3,3,8,61,4.127134385045092,0,1,1,5,1,87,4.477336814478207,0,0,2,3,7,1,0,377673.0
64,4.174387269895637,1,1,4,1,4,32,3.4965075614664802,1,2,2,4,2,39,3.6888794541139363,0,0,4,4,9,1,1,280080267.0
66,4.204692619390966,1,0,1,3,6,73,4.30406509320417,0,1,3,3,3,18,2.9444389791664403,1,0,3,4,8,1,0,2581.0
53,3.9889840465642745,0,2,3,4,3,14,2.70805020110221,1,2,4,0,4,42,3.7612001156935624,1,0,2,0,2,1,1,4731.0
66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,66,4.204692619390966,1,0,1,3,6,6,1,43.0
25,3.258096538021482,0,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,0,1,0,1,1,16070601.0
77,4.356708826689592,0,2,2,0,7,73,4.30406509320417,0,1,3,3,3,73,4.30406509320417,0,1,3,3,3,1,1,2285451.0
37,3.6375861597263857,0,1,2,2,7,29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,1,0,54.0
35,3.58351893845611,0,2,0,0,5,76,4.343805421853684,1,1,1,6,6,60,4.110873864173311,1,0,0,4,0,1,0,1573569939.0
87,4.477336814478207,0,0,2,3,7,69,4.248495242049359,0,0,4,6,9,79,4.382026634673881,0,1,4,2,9,1,0,97505891.0
50,3.9318256327243257,1,2,0,1,0,72,4.290459441148391,1,0,2,2,2,78,4.3694478524670215,1,0,3,1,8,2,0,60767.0
81,4.406719247264253,0,0,1,4,1,47,3.871201010907891,0,2,2,5,7,61,4.127134385045092,0,1,1,5,1,1,0,410165369.0
42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,2,1,478676.0
90,4.51085950651685,1,0,0,6,0,62,4.143134726391533,1,2,2,6,2,69,4.248495242049359,0,0,4,6,9,1,0,10187330167.0
38,3.6635616461296463,1,2,3,3,8,81,4.406719247264253,0,0,1,4,1,63,4.1588830833596715,0,0,3,0,3,1,0,2128833.0
57,4.060443010546419,0,0,2,1,7,40,3.713572066704308,1,1,0,5,0,54,4.007333185232471,1,0,4,5,4,1,0,1642707947.0
82,4.418840607796598,1,1,2,5,2,16,2.833213344056216,1,1,1,2,6,81,4.406719247264253,0,0,1,4,1,1,0,95881.0
42,3.7612001156935624,1,0,2,0,2,83,4.430816798843313,0,2,3,6,3,51,3.9512437185814275,0,0,1,2,1,1,0,18019905.0
42,3.7612001156935624,1,0,2,0,2,31,3.4657359027997265,0,1,1,3,1,48,3.8918202981106265,1,0,3,6,8,1,0,20027715.0
80,4.394449154672439,1,2,0,3,0,86,4.465908118654584,1,2,1,2,6,30,3.4339872044851463,1,0,0,2,0,2,0,1695.0
81,4.406719247264253,0,0,1,4,1,37,3.6375861597263857,0,1,2,2,7,52,3.970291913552122,1,1,2,3,2,1,0,638.0
76,4.343805421853684,1,1,1,6,6,53,3.9889840465642745,0,2,3,4,3,40,3.713572066704308,1,1,0,5,0,1,0,173534529.0
55,4.02535169073515,0,1,0,6,5,81,4.406719247264253,0,0,1,4,1,68,4.23410650459726,1,2,3,5,8,1,0,110714441.0
76,4.343805421853684,1,1,1,6,6,34,3.5553480614894135,1,1,4,6,4,62,4.143134726391533,1,2,2,6,2,2,0,98142.0
81,4.406719247264253,0,0,1,4,1,24,3.2188758248682006,1,0,4,3,4,86,4.465908118654584,1,2,1,2,6,1,0,1168529851.0
80,4.394449154672439,1,2,0,3,0,28,3.367295829986474,1,1,3,0,8,87,4.477336814478207,0,0,2,3,7,1,0,35529099.0
35,3.58351893845611,0,2,0,0,5,57,4.060443010546419,0,0,2,1,7,50,3.9318256327243257,1,2,0,1,0,1,0,299.0
55,4.02535169073515,0,1,0,6,5,69,4.248495242049359,0,0,4,6,9,65,4.189654742026425,0,2,0,2,5,1,0,5562008775.0
74,4.31748811353631,1,2,4,4,4,49,3.912023005428146,0,1,4,0,9,34,3.5553480614894135,1,1,4,6,4,1,0,69161001.0
44,3.8066624897703196,1,2,4,2,4,46,3.8501476017100584,1,1,1,4,6,65,4.189654742026425,0,2,0,2,5,1,0,7037697.0
53,3.9889840465642745,0,2,3,4,3,83,4.430816798843313,0,2,3,6,3,60,4.110873864173311,1,0,0,4,0,1,0,37827.0
27,3.332204510175204,0,0,2,6,7,54,4.007333185232471,1,0,4,5,4,64,4.174387269895637,1,1,4,1,4,1,1,634573727.0
39,3.6888794541139363,0,0,4,4,9,64,4.174387269895637,1,1,4,1,4,41,3.7376696182833684,0,2,1,6,1,1,0,3142146.0
19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,1,0,2327.0
72,4.290459441148391,1,0,2,2,2,89,4.499809670330265,0,2,4,5,9,19,2.995732273553991,0,1,4,5,9,1,0,196851.0
40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,39,3.6888794541139363,0,0,4,4,9,1,1,3243.0
62,4.143134726391533,1,2,2,6,2,73,4.30406509320417,0,1,3,3,3,72,4.290459441148391,1,0,2,2,2,1,0,1001973613.0
84,4.442651256490317,1,0,4,0,4,54,4.007333185232471,1,0,4,5,4,36,3.6109179126442243,1,0,1,1,6,6,0,121046.0
66,4.204692619390966,1,0,1,3,6,43,3.784189633918261,0,1,3,1,3,87,4.477336814478207,0,0,2,3,7,1,0,27419.0
74,4.31748811353631,1,2,4,4,4,64,4.174387269895637,1,1,4,1,4,66,4.204692619390966,1,0,1,3,6,2,0,57623.0
25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,1,0,11228.0
18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,0,1,0,42,3.7612001156935624,1,0,2,0,2,2,0,1759518.0
57,4.060443010546419,0,0,2,1,7,88,4.48863636973214,1,1,3,4,8,62,4.143134726391533,1,2,2,6,2,1,0,262787.0
70,4.2626798770413155,1,1,0,0,0,21,3.091042453358316,0,0,1,0,1,68,4.23410650459726,1,2,3,5,8,1,0,60819469.0
48,3.8918202981106265,1,0,3,6,8,56,4.04305126783455,1,2,1,0,6,60,4.110873864173311,1,0,0,4,0,4,0,2680065.0
15,2.772588722239781,0,0,0,1,5,46,3.8501476017100584,1,1,1,4,6,50,3.9318256327243257,1,2,0,1,0,1,0,1113667.0
47,3.871201010907891,0,2,2,5,7,76,4.343805421853684,1,1,1,6,6,74,4.31748811353631,1,2,4,4,4,1,0,12291179.0
28,3.367295829986474,1,1,3,0,8,57,4.060443010546419,0,0,2,1,7,82,4.418840607796598,1,1,2,5,2,1,0,1001811.0
88,4.48863636973214,1,1,3,4,8,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,0,5,5,1,0,3251411.0
44,3.8066624897703196,1,2,4,2,4,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,2,0,202354.0
65,4.189654742026425,0,2,0,2,5,66,4.204692619390966,1,0,1,3,6,30,3.4339872044851463,1,0,0,2,0,1,0,1263768319.0
61,4.127134385045092,0,1,1,5,1,53,3.9889840465642745,0,2,3,4,3,65,4.189654742026425,0,2,0,2,5,1,0,87681113.0
28,3.367295829986474,1,1,3,0,8,32,3.4965075614664802,1,2,2,4,2,41,3.7376696182833684,0,2,1,6,1,1,0,22670585.0
33,3.5263605246161616,0,0,3,5,3,37,3.6375861597263857,0,1,2,2,7,64,4.174387269895637,1,1,4,1,4,1,0,25958.0
13,2.6390573296152584,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,45,3.828641396489095,0,0,0,3,5,1,0,20565.0
27,3.332204510175204,0,0,2,6,7,66,4.204692619390966,1,0,1,3,6,56,4.04305126783455,1,2,1,0,6,1,0,688281127.0
66,4.204692619390966,1,0,1,3,6,73,4.30406509320417,0,1,3,3,3,58,4.07753744390572,1,1,3,2,8,1,0,9380727.0
63,4.1588830833596715,0,0,3,0,3,45,3.828641396489095,0,0,0,3,5,73,4.30406509320417,0,1,3,3,3,1,0,10079.0
67,4.219507705176107,0,1,2,4,7,42,3.7612001156935624,1,0,2,0,2,52,3.970291913552122,1,1,2,3,2,1,0,23439161.0
70,4.2626798770413155,1,1,0,0,0,76,4.343805421853684,1,1,1,6,6,68,4.23410650459726,1,2,3,5,8,2,0,169948266.0
49,3.912023005428146,0,1,4,0,9,32,3.4965075614664802,1,2,2,4,2,33,3.5263605246161616,0,0,3,5,3,1,0,253.0
51,3.9512437185814275,0,0,1,2,1,68,4.23410650459726,1,2,3,5,8,90,4.51085950651685,1,0,0,6,0,1,0,5903590303.0
53,3.9889840465642745,0,2,3,4,3,55,4.02535169073515,0,1,0,6,5,65,4.189654742026425,0,2,0,2,5,1,0,395756121.0
60,4.110873864173311,1,0,0,4,0,33,3.5263605246161616,0,0,3,5,3,62,4.143134726391533,1,2,2,6,2,1,0,1344019507.0
48,3.8918202981106265,1,0,3,6,8,73,4.30406509320417,0,1,3,3,3,26,3.295836866004329,1,2,1,5,6,1,0,48382755.0
38,3.6635616461296463,1,2,3,3,8,52,3.970291913552122,1,1,2,3,2,40,3.713572066704308,1,1,0,5,0,2,0,55406.0
36,3.6109179126442243,1,0,1,1,6,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,1,0,144510903.0
13,2.6390573296152584,0,1,3,6,3,44,3.8066624897703196,1,2,4,2,4,41,3.7376696182833684,0,2,1,6,1,1,0,1400.0
73,4.30406509320417,0,1,3,3,3,68,4.23410650459726,1,2,3,5,8,68,4.23410650459726,1,2,3,5,8,1,1,204177.0
87,4.477336814478207,0,0,2,3,7,69,4.248495242049359,0,0,4,6,9,23,3.1780538303479458,0,2,3,2,3,1,1,344818483.0
56,4.04305126783455,1,2,1,0,6,88,4.48863636973214,1,1,3,4,8,63,4.1588830833596715,0,0,3,0,3,1,0,77512003.0
46,3.8501476017100584,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,1,0,3023459.0
84,4.442651256490317,1,0,4,0,4,75,4.330733340286331,0,0,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,16992335.0
76,4.343805421853684,1,1,1,6,6,45,3.828641396489095,0,0,0,3,5,41,3.7376696182833684,0,2,1,6,1,1,0,1004.0
69,4.248495242049359,0,0,4,6,9,61,4.127134385045092,0,1,1,5,1,60,4.110873864173311,1,0,0,4,0,1,0,5771803.0
55,4.02535169073515,0,1,0,6,5,61,4.127134385045092,0,1,1,5,1,77,4.356708826689592,0,2,2,0,7,1,0,5469470543.0
73,4.30406509320417,0,1,3,3,3,38,3.6635616461296463,1,2,3,3,8,74,4.31748811353631,1,2,4,4,4,1,0,3059900207.0
65,4.189654742026425,0,2,0,2,5,46,3.8501476017100584,1,1,1,4,6,86,4.465908118654584,1,2,1,2,6,1,0,6388411.0
78,4.3694478524670215,1,0,3,1,8,30,3.4339872044851463,1,0,0,2,0,66,4.204692619390966,1,0,1,3,6,6,0,28488.0
83,4.430816798843313,0,2,3,6,3,63,4.1588830833596715,0,0,3,0,3,30,3.4339872044851463,1,0,0,2,0,1,0,22385.0
58,4.07753744390572,1,1,3,2,8,68,4.23410650459726,1,2,3,5,8,41,3.7376696182833684,0,2,1,6,1,1,0,7954443.0
66,4.204692619390966,1,0,1,3,6,83,4.430816798843313,0,2,3,6,3,31,3.4657359027997265,0,1,1,3,1,1,0,4950564.0
56,4.04305126783455,1,2,1,0,6,56,4.04305126783455,1,2,1,0,6,85,4.454347296253507,0,1,0,1,5,1,1,71449.0
37,3.6375861597263857,0,1,2,2,7,49,3.912023005428146,0,1,4,0,9,37,3.6375861597263857,0,1,2,2,7,1,1,189.0
43,3.784189633918261,0,1,3,1,3,62,4.143134726391533,1,2,2,6,2,33,3.5263605246161616,0,0,3,5,3,1,0,63023.0
72,4.290459441148391,1,0,2,2,2,85,4.454347296253507,0,1,0,1,5,38,3.6635616461296463,1,2,3,3,8,1,0,435831.0
51,3.9512437185814275,0,0,1,2,1,61,4.127134385045092,0,1,1,5,1,49,3.912023005428146,0,1,4,0,9,1,0,1215657.0
34,3.5553480614894135,1,1,4,6,4,57,4.060443010546419,0,0,2,1,7,36,3.6109179126442243,1,0,1,1,6,1,0,398835899.0
57,4.060443010546419,0,0,2,1,7,73,4.30406509320417,0,1,3,3,3,54,4.007333185232471,1,0,4,5,4,1,0,190477.0
15,2.772588722239781,0,0,0,1,5,42,3.7612001156935624,1,0,2,0,2,47,3.871201010907891,0,2,2,5,7,1,0,393.0
55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,88,4.48863636973214,1,1,3,4,8,11,1,73.0
64,4.174387269895637,1,1,4,1,4,30,3.4339872044851463,1,0,0,2,0,65,4.189654742026425,0,2,0,2,5,1,0,135289101.0
27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,1,0,157891.0
70,4.2626798770413155,1,1,0,0,0,67,4.219507705176107,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,1,0,40055.0
47,3.871201010907891,0,2,2,5,7,59,4.0943445622221,0,2,4,3,9,32,3.4965075614664802,1,2,2,4,2,1,0,79600.0
24,3.2188758248682006,1,0,4,3,4,64,4.174387269895637,1,1,4,1,4,61,4.127134385045092,0,1,1,5,1,1,0,21593.0
62,4.143134726391533,1,2,2,6,2,71,4.276666119016055,0,2,1,1,1,27,3.332204510175204,0,0,2,6,7,1,0,18881.0
64,4.174387269895637,1,1,4,1,4,31,3.4657359027997265,0,1,1,3,1,51,3.9512437185814275,0,0,1,2,1,1,0,438.0
82,4.418840607796598,1,1,2,5,2,54,4.007333185232471,1,0,4,5,4,32,3.4965075614664802,1,2,2,4,2,2,0,84477.0
60,4.110873864173311,1,0,0,4,0,40,3.713572066704308,1,1,0,5,0,49,3.912023005428146,0,1,4,0,9,1,0,158732655.0
50,3.9318256327243257,1,2,0,1,0,59,4.0943445622221,0,2,4,3,9,20,3.044522437723423,1,2,0,6,0,1,0,24478215.0
41,3.7376696182833684,0,2,1,6,1,16,2.833213344056216,1,1,1,2,6,41,3.7376696182833684,0,2,1,6,1,1,1,1259.0
38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,39,3.6888794541139363,0,0,4,4,9,1,0,187855.0
61,4.127134385045092,0,1,1,5,1,74,4.31748811353631,1,2,4,4,4,76,4.343805421853684,1,1,1,6,6,1,0,42870325.0
29,3.4011973816621555,0,2,4,1,9,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,1,0,69507.0
21,3.091042453358316,0,0,1,0,1,63,4.1588830833596715,0,0,3,0,3,77,4.356708826689592,0,2,2,0,7,7,1,127759.0
90,4.51085950651685,1,0,0,6,0,78,4.3694478524670215,1,0,3,1,8,44,3.8066624897703196,1,2,4,2,4,2,0,86548.0
53,3.9889840465642745,0,2,3,4,3,52,3.970291913552122,1,1,2,3,2,76,4.343805421853684,1,1,1,6,6,1,0,136472571.0
70,4.2626798770413155,1,1,0,0,0,66,4.204692619390966,1,0,1,3,6,81,4.406719247264253,0,0,1,4,1,1,0,3679415.0
61,4.127134385045092,0,1,1,5,1,56,4.04305126783455,1,2,1,0,6,47,3.871201010907891,0,2,2,5,7,1,0,855117.0
33,3.5263605246161616,0,0,3,5,3,59,4.0943445622221,0,2,4,3,9,88,4.48863636973214,1,1,3,4,8,1,0,6870449.0
28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,1,0,10457961.0
25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,1,0,941873.0
86,4.465908118654584,1,2,1,2,6,76,4.343805421853684,1,1,1,6,6,46,3.8501476017100584,1,1,1,4,6,2,0,161775.0
32,3.4965075614664802,1,2,2,4,2,60,4.110873864173311,1,0,0,4,0,74,4.31748811353631,1,2,4,4,4,2,0,240912.0
53,3.9889840465642745,0,2,3,4,3,59,4.0943445622221,0,2,4,3,9,53,3.9889840465642745,0,2,3,4,3,1,1,94487.0
36,3.6109179126442243,1,0,1,1,6,88,4.48863636973214,1,1,3,4,8,53,3.9889840465642745,0,2,3,4,3,1,0,113808735.0
79,4.382026634673881,0,1,4,2,9,48,3.8918202981106265,1,0,3,6,8,71,4.276666119016055,0,2,1,1,1,1,0,84084.0
