slot_threshold_count,slot_threshold_count_abs_log1p,slot_threshold_count_sign,slot_threshold_count_is_even,slot_threshold_count_mod3,slot_threshold_count_mod5,slot_threshold_count_mod7,slot_threshold_count_mod10,slot_base_min,slot_base_min_abs_log1p,slot_base_min_is_even,slot_base_min_mod3,slot_base_min_mod5,slot_base_min_mod7,slot_base_min_mod10,gcd_all,n_multiple_pairs,y
25,3.258096538021482,1,0,1,0,4,5,1177,7.071573364211532,0,1,2,1,7,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,2192,7.693025748417888,1,2,2,1,2,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,19185,9.861936125377893,0,0,0,5,5,1,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,136,4.919980925828125,1,1,1,3,6,4,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,0,211.0
18,2.9444389791664403,1,1,0,3,4,8,644,6.4692503167957724,1,2,4,0,4,2,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,145,4.983606621708336,0,1,0,5,5,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,27301,10.214715238562922,0,1,1,1,1,1,0,30031.0
17,2.8903717578961645,1,0,2,2,3,7,254,5.541263545158426,1,2,4,2,4,1,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,122,4.812184355372417,1,2,2,3,2,2,0,211.0
23,3.1780538303479458,1,0,2,3,2,3,752,6.6240652277998935,1,2,2,3,2,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,151,5.0238805208462765,0,1,1,4,1,1,0,211.0
36,3.6109179126442243,1,1,0,1,1,6,10482,9.257510176452573,1,0,2,3,2,6,0,30031.0
11,2.4849066497880004,1,0,2,1,4,1,49,3.912023005428146,0,1,4,0,9,1,0,211.0
10,2.3978952727983707,1,1,1,0,3,0,181,5.204006687076795,0,1,1,6,1,1,0,211.0
28,3.367295829986474,1,1,1,3,0,8,1610,7.384610383176974,1,2,0,0,0,14,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,193,5.267858159063328,0,1,3,4,3,1,0,211.0
8,2.1972245773362196,1,1,2,3,1,8,54,4.007333185232471,1,0,4,5,4,2,0,211.0
8,2.1972245773362196,1,1,2,3,1,8,94,4.553876891600541,1,1,4,3,4,2,0,211.0
22,3.1354942159291497,1,1,1,2,1,2,1493,7.309212365692763,0,2,3,2,3,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1873,7.535830462798367,0,1,3,4,3,1,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,153,5.0369526024136295,0,0,3,6,3,1,0,211.0
37,3.6375861597263857,1,0,1,2,2,7,16396,9.704853670249868,1,1,1,2,6,1,0,30031.0
3,1.3862943611198906,1,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,1,0,31.0
7,2.0794415416798357,1,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,7,1,211.0
12,2.5649493574615367,1,1,0,2,5,2,179,5.19295685089021,0,2,4,4,9,1,0,211.0
27,3.332204510175204,1,0,0,2,6,7,2301,7.741533589281828,0,0,1,5,1,3,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,53,3.9889840465642745,0,2,3,4,3,1,0,211.0
16,2.833213344056216,1,1,1,1,2,6,1952,7.577121930876679,1,2,2,6,2,16,1,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1596,7.3758821482150125,1,0,1,0,6,6,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,98,4.59511985013459,1,2,3,0,8,2,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,1156,7.053585727193677,1,1,1,1,6,4,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,95,4.564348191467836,0,2,0,4,5,1,0,211.0
35,3.58351893845611,1,0,2,0,0,5,10779,9.285447844462988,0,0,4,6,9,1,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,1504,7.316548177182976,1,1,4,6,4,4,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1761,7.474204806496124,0,0,1,4,1,3,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,22468,10.019891860406231,1,1,3,5,8,1,0,30031.0
18,2.9444389791664403,1,1,0,3,4,8,88,4.48863636973214,1,1,3,4,8,2,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,6428,8.768574284141687,1,2,3,2,8,2,0,30031.0
7,2.0794415416798357,1,0,1,2,0,7,171,5.147494476813453,0,0,1,3,1,1,0,211.0
39,3.6888794541139363,1,0,0,4,4,9,13666,9.5227394469648,1,1,1,2,6,1,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,710,6.566672429803241,1,2,0,3,0,2,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,8973,9.102086786535928,0,0,3,6,3,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,27220,10.211744013223518,1,1,0,4,0,1,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,8595,9.059052257762401,0,0,0,6,5,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,13985,9.545812108263812,0,2,0,6,5,1,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,1244,7.126890808898808,1,2,4,5,4,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1753,7.469654172932128,0,1,3,3,3,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,95,4.564348191467836,0,2,0,4,5,1,0,211.0
29,3.4011973816621555,1,0,2,4,1,9,468,6.150602768446279,1,0,3,6,8,1,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,185,5.225746673713202,0,2,0,3,5,1,0,211.0
27,3.332204510175204,1,0,0,2,6,7,1595,7.3752557780097545,0,2,0,6,5,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,29428,10.28973586171716,1,1,3,0,8,1,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,1120,7.02197642307216,1,1,0,0,0,28,1,2311.0
29,3.4011973816621555,1,0,2,4,1,9,763,6.638567789166521,0,1,3,0,3,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,1173,7.068172000388042,0,0,3,4,3,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,152,5.030437921392435,1,2,2,5,2,2,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,12849,9.461099090323366,0,0,4,4,9,1,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,1234,7.118826249062078,1,1,4,2,4,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,2225,7.70796153183549,0,2,0,6,5,1,0,30031.0
35,3.58351893845611,1,0,2,0,0,5,28803,10.268269545368758,0,0,3,5,3,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,74,4.31748811353631,1,2,4,4,4,1,0,211.0
28,3.367295829986474,1,1,1,3,0,8,1751,7.468513271496337,0,2,1,1,1,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,506,6.2285110035911835,1,2,1,2,6,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,6956,8.847503625923641,1,2,1,5,6,2,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,10,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,21506,9.976133742520982,1,2,1,2,6,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,15580,9.653807502217354,1,1,0,5,0,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,1,0,211.0
33,3.5263605246161616,1,0,0,3,5,3,26680,10.191706980586526,1,1,0,3,0,1,0,30031.0
23,3.1780538303479458,1,0,2,3,2,3,1783,7.486613313139955,0,1,3,5,3,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,2164,7.68017564043659,1,1,4,1,4,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1503,7.315883504509785,0,0,3,5,3,3,0,2311.0
28,3.367295829986474,1,1,1,3,0,8,569,6.345636360828596,0,2,4,2,9,1,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,3798,8.242493153187626,1,0,3,4,8,2,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1,211.0
24,3.2188758248682006,1,1,0,4,3,4,347,5.8522024797744745,0,2,2,4,7,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,474,6.163314804034641,1,0,4,5,4,3,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1742,7.463363045520021,1,2,2,6,2,2,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1090,6.994849985833071,1,1,0,5,0,2,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,972,6.880384082186005,1,0,2,6,2,3,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,6328,8.752897524775305,1,1,3,0,8,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,1718,7.449498005382849,1,2,3,3,8,2,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,29257,10.283908319538032,0,1,2,4,7,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,27690,10.22886272963353,1,0,0,5,0,1,0,30031.0
21,3.091042453358316,1,0,0,1,0,1,350,5.860786223465865,1,2,0,0,0,7,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1413,7.254177846456518,0,0,3,6,3,3,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1057,6.964135612418245,0,1,2,0,7,7,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,17734,9.783295367207723,1,1,4,3,4,2,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,8882,9.0918946167697,1,2,2,6,2,2,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,1577,7.363913501405819,0,2,2,2,7,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,1057,6.964135612418245,0,1,2,0,7,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,241,5.488937726156687,0,1,1,3,1,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,1726,7.454141078146678,1,1,1,4,6,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1299,7.170119543449628,0,0,4,4,9,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1752,7.469083884921234,1,0,2,2,2,8,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,29177,10.28117027963184,0,2,2,1,7,1,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,68,4.23410650459726,1,2,3,5,8,4,0,211.0
10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,0,211.0
28,3.367295829986474,1,1,1,3,0,8,1893,7.546446273746024,0,0,3,3,3,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1939,7.570443252057374,0,1,4,0,9,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1202,7.0925737159746784,1,2,2,5,2,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,180,5.198497031265826,1,0,0,5,0,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,23595,10.068832485122966,0,0,0,5,5,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,20521,9.929252760422154,0,1,1,4,1,1,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,1379,7.22983877815125,0,2,4,0,9,7,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,1357,7.213768308118642,0,1,2,6,7,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,12865,9.462343451970945,0,1,0,6,5,1,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,72,4.290459441148391,1,0,2,2,2,2,0,211.0
38,3.6635616461296463,1,1,2,3,3,8,6049,8.707813551024888,0,1,4,1,9,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,63,4.1588830833596715,0,0,3,0,3,9,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,2183,7.688913336864796,0,2,3,6,3,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,861,6.759255270663693,0,0,1,0,1,3,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,475,6.16541785423142,0,1,0,6,5,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,1187,7.080026499922591,0,2,2,4,7,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,118,4.77912349311153,1,1,3,6,8,1,0,211.0
11,2.4849066497880004,1,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,11,1,211.0
39,3.6888794541139363,1,0,0,4,4,9,9963,9.20673387638207,0,0,3,2,3,3,0,30031.0
16,2.833213344056216,1,1,1,1,2,6,1208,7.097548850614793,1,2,3,4,8,8,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,1228,7.113956109566034,1,1,3,3,8,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,1083,6.988413181999592,0,0,3,5,3,3,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,398,5.988961416889864,1,2,3,6,8,2,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,874,6.774223886357614,1,1,4,6,4,2,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,52,3.970291913552122,1,1,2,3,2,2,0,211.0
28,3.367295829986474,1,1,1,3,0,8,221,5.402677381872279,0,2,1,4,1,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1263,7.142036574706803,0,0,3,3,3,3,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,138,4.9344739331306915,1,0,3,5,8,6,0,211.0
23,3.1780538303479458,1,0,2,3,2,3,1293,7.165493475060845,0,0,3,5,3,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,2079,7.640123172695364,0,0,4,0,9,9,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,752,6.6240652277998935,1,2,2,3,2,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1576,7.3632795869630385,1,1,1,1,6,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,0,211.0
26,3.295836866004329,1,1,2,1,5,6,813,6.70196036600254,0,0,3,1,3,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,1598,7.377133712833954,1,2,3,2,8,2,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,205,5.327876168789581,0,1,0,2,5,1,0,211.0
21,3.091042453358316,1,0,0,1,0,1,1401,7.2456550675945355,0,0,1,1,1,3,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,38,3.6635616461296463,1,2,3,3,8,1,0,211.0
37,3.6375861597263857,1,0,1,2,2,7,13483,9.50925907635395,0,1,3,1,3,1,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,679,6.522092798170152,0,1,4,0,9,1,0,2311.0
5,1.791759469228055,1,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,5,1,31.0
38,3.6635616461296463,1,1,2,3,3,8,6587,8.79300509129753,0,2,2,0,7,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,21720,9.986034813503693,1,0,0,6,0,8,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,20950,9.949941656908011,1,1,0,6,0,2,0,30031.0
11,2.4849066497880004,1,0,2,1,4,1,116,4.762173934797756,1,2,1,4,6,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,9364,9.144734614878189,1,1,4,5,4,1,0,30031.0
9,2.302585092994046,1,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,0,211.0
16,2.833213344056216,1,1,1,1,2,6,1090,6.994849985833071,1,1,0,5,0,2,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,246,5.5093883366279774,1,0,1,1,6,2,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,1426,7.2633296174768365,1,1,1,5,6,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,23608,10.069383274248214,1,1,3,4,8,13,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,25831,10.15936931243811,0,1,1,1,1,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,774,6.652863029353347,1,0,4,4,4,3,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,85,4.454347296253507,0,1,0,1,5,17,1,2311.0
35,3.58351893845611,1,0,2,0,0,5,6926,8.843182098022606,1,2,1,3,6,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,1433,7.2682230211595655,0,2,3,5,3,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,22563,10.024110994859866,0,0,3,2,3,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,13474,9.508591395777199,1,1,4,6,4,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,645,6.470799503782602,0,0,0,1,5,15,1,2311.0
19,2.995732273553991,1,0,1,4,5,9,1242,7.1252830915107115,1,0,2,3,2,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,703,6.556778356158042,0,1,3,3,3,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,469,6.152732694704104,0,1,4,0,9,1,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,138,4.9344739331306915,1,0,3,5,8,2,0,211.0
36,3.6109179126442243,1,1,0,1,1,6,6024,8.703672758358856,1,0,4,4,4,12,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,1104,7.007600613951853,1,0,4,5,4,3,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,1864,7.5310163320779155,1,1,4,2,4,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,774,6.652863029353347,1,0,4,4,4,1,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,170,5.14166355650266,1,2,0,2,0,1,0,211.0
10,2.3978952727983707,1,1,1,0,3,0,128,4.859812404361672,1,2,3,2,8,2,0,211.0
28,3.367295829986474,1,1,1,3,0,8,1388,7.236339342754344,1,2,3,2,8,4,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1844,7.520234556474628,1,2,4,3,4,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1294,7.166265974133638,1,1,4,6,4,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,2165,7.680637427560936,0,2,0,2,5,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,973,6.881411303642535,0,1,3,0,3,1,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,106,4.672828834461906,1,1,1,1,6,1,0,211.0
20,3.044522437723423,1,1,2,0,6,0,1851,7.524021415206125,0,0,1,3,1,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,2,0,211.0
23,3.1780538303479458,1,0,2,3,2,3,1605,7.381501894506707,0,0,0,2,5,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,1236,7.1204443723924875,1,0,1,4,6,2,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,28683,10.264094755002466,0,0,3,4,3,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,8560,9.054972284742485,1,1,0,6,0,1,0,30031.0
24,3.2188758248682006,1,1,0,4,3,4,766,6.642486801367256,1,1,1,3,6,2,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,1,0,211.0
27,3.332204510175204,1,0,0,2,6,7,2234,7.711996507047669,1,2,4,1,4,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,111,4.718498871295094,0,0,1,6,1,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,861,6.759255270663693,0,0,1,0,1,1,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,5173,8.551401362745974,0,1,3,0,3,7,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,127,4.852030263919617,0,1,2,1,7,1,0,211.0
8,2.1972245773362196,1,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,8,1,211.0
15,2.772588722239781,1,0,0,0,1,5,2144,7.6708948313621175,1,2,4,2,4,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,4950,8.507344855361422,1,0,0,1,0,2,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,16860,9.732758541777981,1,0,0,4,0,2,0,30031.0
35,3.58351893845611,1,0,2,0,0,5,12574,9.43946599496794,1,1,4,2,4,1,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,1967,7.584773077612199,0,2,2,0,7,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,21740,9.986955157777391,1,2,0,5,0,4,0,30031.0
17,2.8903717578961645,1,0,2,2,3,7,1934,7.5678626054638825,1,2,4,2,4,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,10879,9.294681520409934,0,1,4,1,9,1,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,422,6.0473721790462776,1,2,2,2,2,2,0,2311.0
5,1.791759469228055,1,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0,31.0
18,2.9444389791664403,1,1,0,3,4,8,1730,7.456454555176209,1,2,0,1,0,2,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,866,6.7650389767805414,1,2,1,5,6,2,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,6604,8.795582216956426,1,1,4,3,4,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,10180,9.228278517107196,1,1,0,2,0,4,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,258,5.556828061699537,1,0,3,6,8,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,546,6.304448802421981,1,0,1,0,6,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1628,7.395721608602045,1,2,3,4,8,4,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,1,0,211.0
11,2.4849066497880004,1,0,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,11,1,211.0
30,3.4339872044851463,1,1,0,0,2,0,477,6.169610732491456,0,0,2,1,7,3,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,1731,7.4570320891223805,0,0,1,2,1,3,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,17180,9.751559401061966,1,2,0,2,0,1,0,30031.0
24,3.2188758248682006,1,1,0,4,3,4,58,4.07753744390572,1,1,3,2,8,2,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,72,4.290459441148391,1,0,2,2,2,1,0,211.0
7,2.0794415416798357,1,0,1,2,0,7,97,4.584967478670572,0,1,2,6,7,1,0,211.0
16,2.833213344056216,1,1,1,1,2,6,579,6.363028103540465,0,0,4,5,9,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,2074,7.637716432664798,1,1,4,2,4,2,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,4748,8.465689348549121,1,2,3,2,8,1,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,1591,7.3727463664043285,0,1,1,2,1,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1959,7.580699752224563,0,0,4,6,9,3,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,786,6.668228248417403,1,0,1,2,6,3,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,198,5.293304824724492,1,0,3,2,8,2,0,211.0
18,2.9444389791664403,1,1,0,3,4,8,65,4.189654742026425,0,2,0,2,5,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,3860,8.258681496264236,1,2,0,3,0,4,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,1258,7.138073034044347,1,1,3,5,8,2,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,23549,10.066881099444563,0,2,4,1,9,1,0,30031.0
34,3.5553480614894135,1,1,1,4,6,4,23228,10.053156777054832,1,2,3,2,8,2,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,23263,10.054662380333246,0,1,3,2,3,1,0,30031.0
21,3.091042453358316,1,0,0,1,0,1,1163,7.059617628291383,0,2,3,1,3,1,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,1339,7.200424892944957,0,1,4,2,9,1,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,166,5.117993812416755,1,1,1,5,6,1,0,211.0
28,3.367295829986474,1,1,1,3,0,8,2097,7.6487397889562425,0,0,2,4,7,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,1131,7.0317412587631285,0,0,1,4,1,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1541,7.340835554123275,0,2,1,1,1,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,830,6.7226297948554485,1,2,0,4,0,1,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,183,5.214935757608986,0,0,3,1,3,1,0,211.0
34,3.5553480614894135,1,1,1,4,6,4,22526,10.022469868767994,1,2,1,0,6,2,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,29896,10.30551341989678,1,1,1,6,6,4,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,167,5.123963979403259,0,2,2,6,7,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,177,5.181783550292085,0,0,2,2,7,3,0,211.0
27,3.332204510175204,1,0,0,2,6,7,827,6.71901315438526,0,2,2,1,7,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,22961,10.041595954653758,0,2,1,1,1,1,0,30031.0
34,3.5553480614894135,1,1,1,4,6,4,14247,9.564371824969498,0,0,2,2,7,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,823,6.714170529909472,0,1,3,4,3,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,25058,10.128988323424016,1,2,3,5,8,1,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,8,1,211.0
40,3.713572066704308,1,1,1,0,5,0,19638,9.885272664115224,1,0,3,3,8,2,0,30031.0
4,1.6094379124341003,1,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,31.0
10,2.3978952727983707,1,1,1,0,3,0,148,5.003946305945459,1,1,3,1,8,2,0,211.0
33,3.5263605246161616,1,0,0,3,5,3,29143,10.2800043386884,0,1,3,2,3,1,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,162,5.093750200806762,1,0,2,1,2,2,0,211.0
21,3.091042453358316,1,0,0,1,0,1,2124,7.661527081358517,1,0,4,3,4,3,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,41,3.7376696182833684,0,2,1,6,1,1,0,211.0
22,3.1354942159291497,1,1,1,2,1,2,1792,7.491645473605133,1,1,2,0,2,2,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,123,4.820281565605037,0,0,3,4,3,1,0,211.0
15,2.772588722239781,1,0,0,0,1,5,740,6.608000625296087,1,2,0,5,0,5,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,1522,7.328437352895162,1,1,2,3,2,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,27687,10.228754385315181,0,0,2,2,7,3,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,5556,8.622813673279921,1,0,1,5,6,1,0,30031.0
7,2.0794415416798357,1,0,1,2,0,7,95,4.564348191467836,0,2,0,4,5,1,0,211.0
29,3.4011973816621555,1,0,2,4,1,9,1310,7.1785454837637,1,2,0,1,0,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,784,6.665683717782408,1,1,4,0,4,4,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,29338,10.28667296795321,1,1,3,1,8,2,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,162,5.093750200806762,1,0,2,1,2,6,0,211.0
16,2.833213344056216,1,1,1,1,2,6,966,6.874198495453294,1,0,1,0,6,2,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,882,6.78332520060396,1,0,2,0,2,2,0,2311.0
