slot_first_player,slot_second_player,slot_move1,slot_move1_abs_log1p,slot_move1_is_even,slot_move1_mod3,slot_move1_mod5,slot_move1_mod7,slot_move1_mod10,slot_move2,slot_move2_abs_log1p,slot_move2_is_even,slot_move2_mod3,slot_move2_mod5,slot_move2_mod7,slot_move2_mod10,slot_upper_limit,slot_upper_limit_abs_log1p,slot_upper_limit_is_even,slot_upper_limit_mod3,slot_upper_limit_mod5,slot_upper_limit_mod7,slot_upper_limit_mod10,gcd_all,n_multiple_pairs,y
0,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4368,8.382289428951436,1,0,3,0,8,1,2,1986.0
4,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2469,7.8119734296220225,0,0,4,5,9,1,2,823.0
3,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1520,7.327123292259293,1,2,0,1,0,1,3,608.0
1,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1568,7.358193752733032,1,2,3,0,8,1,0,588.0
4,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4296,8.365672383774996,1,0,1,5,6,1,2,1841.0
0,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,829,6.721425700790643,0,1,4,3,9,1,1,331.0
2,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1803,7.4977617006225685,0,0,3,4,3,1,1,721.0
2,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1024,6.932447891572509,1,1,4,2,4,2,2,512.0
2,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3287,8.098034756176071,0,2,2,4,7,1,2,1643.0
2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1497,7.311886164077165,0,0,2,6,7,1,2,641.0
2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2842,7.952615111651,1,1,2,0,2,1,1,1421.0
3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3651,8.20303024171486,0,0,1,4,1,1,2,1217.0
2,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,2,3,51.0
2,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2399,7.783224016336037,0,2,4,5,9,1,2,1028.0
2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3031,8.016977746762262,0,1,1,0,1,1,0,1213.0
4,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2858,7.958227192322312,1,2,3,2,8,1,1,1143.0
4,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4472,8.405814603432848,1,2,2,6,2,1,2,2236.0
2,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3360,8.119993827725105,1,0,0,0,0,2,3,1344.0
2,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,990,6.898714534329988,1,0,0,3,0,1,3,495.0
2,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3721,8.222016437202196,0,1,1,4,1,1,1,1861.0
0,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1242,7.1252830915107115,1,0,2,3,2,1,2,621.0
1,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1885,7.542213463193403,0,1,0,2,5,1,1,943.0
3,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4206,8.344505083590521,1,0,1,6,6,1,2,1683.0
3,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4968,8.51097389160232,1,0,3,5,8,3,3,1656.0
1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3145,8.053887083618223,0,1,0,2,5,1,1,1180.0
2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4549,8.422882511944996,0,1,4,6,9,1,2,1516.0
2,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3557,8.17695386822578,0,2,2,1,7,1,2,1524.0
0,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1757,7.471932078245122,0,2,2,0,7,1,1,703.0
2,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2262,7.724446645633537,1,0,2,1,2,3,2,1131.0
0,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4301,8.366835309827675,0,2,1,3,1,1,2,2150.0
2,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,487,6.1903154058531475,0,1,2,4,7,1,2,243.0
2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2966,7.995306620290822,1,2,1,5,6,1,1,1187.0
0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,195,5.278114659230517,0,0,0,6,5,1,2,65.0
0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4177,8.33758794211651,0,1,2,5,7,1,0,1790.0
0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2123,7.66105638236183,0,2,3,2,3,1,0,849.0
3,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3643,8.200837258379849,0,1,3,3,3,1,2,1457.0
3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,444,6.09807428216624,1,0,4,3,4,1,1,190.0
0,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4216,8.34687925374656,1,1,1,2,6,1,1,1917.0
3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3593,8.187021067343505,0,2,3,2,3,1,1,1797.0
0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4679,8.451053388911692,0,2,4,3,9,1,2,1871.0
1,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2711,7.905441649060286,0,2,1,2,1,1,0,1232.0
1,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1413,7.254177846456518,0,0,3,6,3,1,1,707.0
3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4117,8.323122887587735,0,1,2,1,7,1,2,2058.0
2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1441,7.273786317844895,0,1,1,6,1,1,0,655.0
4,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3169,8.061486866871327,0,1,4,5,9,1,0,1441.0
0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3432,8.141189793457691,1,0,2,2,2,1,3,1373.0
0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1426,7.2633296174768365,1,1,1,5,6,1,1,571.0
4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2298,7.740229524763182,1,0,3,2,8,1,2,919.0
3,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,660,6.493753839851686,1,0,0,2,0,1,1,264.0
1,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4827,8.482187582217422,0,0,2,4,7,1,1,1931.0
0,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3078,8.0323601479245,1,0,3,5,8,1,2,1539.0
4,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3829,8.250620082174692,0,1,4,0,9,1,2,1914.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3738,8.226573474977114,1,0,3,0,8,1,3,1869.0
3,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4384,8.385944904806284,1,1,4,2,4,1,2,1879.0
3,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3279,8.09559870137819,0,0,4,3,9,3,2,1094.0
1,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2200,7.696667081526462,1,1,0,2,0,1,2,1100.0
2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3936,8.278174290943738,1,0,1,2,6,1,2,1968.0
3,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,913,6.81783057145415,0,1,3,3,3,1,0,415.0
2,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2651,7.883069351305753,0,2,1,5,1,1,0,1136.0
1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4001,8.294549515143679,0,2,1,4,1,1,1,1333.0
0,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,162,5.093750200806762,1,0,2,1,2,1,1,70.0
4,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2877,7.964850887447313,0,0,2,0,7,1,3,1438.0
3,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1541,7.340835554123275,0,2,1,1,1,1,0,578.0
0,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3724,8.22282213081366,1,1,4,0,4,1,3,1862.0
0,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,862,6.760414691083428,1,1,2,1,2,1,2,431.0
4,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2516,7.830822995135316,1,2,1,3,6,2,2,1007.0
0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,609,6.413458957167357,0,0,4,0,9,1,2,203.0
2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1077,6.982862751468942,0,0,2,6,7,1,1,431.0
4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3069,8.029432840581244,0,0,4,3,9,1,2,1534.0
2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3070,8.029758520440822,1,1,0,4,0,1,1,1228.0
2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2383,7.776535028185241,0,1,3,3,3,1,0,1022.0
0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4318,8.3707791729607,1,1,3,6,8,1,0,1850.0
3,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,742,6.610696044717759,1,1,2,0,2,1,0,278.0
0,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3728,8.22389538017882,1,2,3,4,8,1,1,1694.0
1,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1906,7.553286605600419,1,1,1,2,6,1,1,817.0
0,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1588,7.370860166536716,1,1,3,6,8,1,1,680.0
2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1856,7.526717561352706,1,2,1,1,6,1,1,743.0
1,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4147,8.330381569349418,0,1,2,3,7,1,0,1885.0
0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2128,7.663407664893479,1,1,3,0,8,1,1,912.0
3,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2362,7.767687277186908,1,1,2,3,2,1,0,887.0
1,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4145,8.329899292995725,0,2,0,1,5,1,0,1843.0
3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3722,8.222285073872717,1,2,2,5,2,1,3,1240.0
4,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3070,8.029758520440822,1,1,0,4,0,1,3,1023.0
2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4668,8.448700194970938,1,0,3,6,8,1,3,2334.0
4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3559,8.177515823846075,0,1,4,3,9,1,1,1779.0
4,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3092,8.03689677268507,1,2,2,5,2,1,1,1375.0
1,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1608,7.3833681469923835,1,0,3,5,8,1,3,804.0
4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3501,8.161089512845797,0,0,1,1,1,1,0,1501.0
4,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3255,8.08825472712243,0,0,0,0,5,1,1,1627.0
2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2642,7.879669914604289,1,2,2,3,2,1,1,1057.0
1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1698,7.4377951216719325,1,0,3,4,8,3,3,566.0
4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,530,6.274762021241939,1,2,0,5,0,1,0,227.0
4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1871,7.534762657037537,0,2,1,2,1,1,0,749.0
0,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3482,8.155649270366002,1,2,2,3,2,2,2,1741.0
3,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,940,6.846943139585379,1,1,0,2,0,1,1,418.0
0,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2697,7.900266036767701,0,0,2,2,7,1,1,1079.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1242,7.1252830915107115,1,0,2,3,2,1,2,497.0
0,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2920,7.979681302387741,1,1,0,1,0,1,1,1298.0
3,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4278,8.361474616416817,1,0,3,1,8,3,2,2139.0
0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1666,7.418780882750794,1,1,1,0,6,1,1,714.0
1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4213,8.346167594364134,0,1,3,6,3,1,0,1805.0
0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2193,7.693481640835175,0,0,3,2,3,1,3,1096.0
0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2558,7.847371836159788,1,2,3,3,8,1,0,959.0
0,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,905,6.80903930604298,0,2,0,2,5,1,2,452.0
2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2615,7.86940171257709,0,2,0,4,5,1,0,1046.0
1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,216,5.37989735354046,1,0,1,6,6,1,3,108.0
3,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3209,8.07402621612406,0,2,4,3,9,1,0,1375.0
4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2377,7.774015077250727,0,1,2,4,7,1,0,892.0
1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1298,7.1693500166706,1,2,3,3,8,1,2,649.0
3,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3647,8.201934351194222,0,2,2,0,7,1,1,1459.0
1,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4572,8.427924723658055,1,0,2,1,2,2,3,2286.0
2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3692,8.214194414852564,1,2,2,3,2,2,2,1846.0
4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,535,6.284134161070802,0,1,0,3,5,1,2,267.0
4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,868,6.767343125265392,1,1,3,0,8,1,2,434.0
4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2684,7.895436006942965,1,2,4,3,4,2,3,895.0
0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,313,5.749392985908253,0,1,3,5,3,1,0,134.0
0,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,682,6.52649485957079,1,1,2,3,2,2,2,273.0
2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,385,5.955837369464831,0,1,0,0,5,1,0,175.0
4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4589,8.431635303054591,0,2,4,4,9,1,2,2294.0
4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1820,7.507141079727608,1,2,0,0,0,1,3,728.0
3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1651,7.409741954080923,0,1,1,6,1,1,0,661.0
1,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2968,7.99598047476376,1,1,3,0,8,1,0,1113.0
3,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,351,5.863631175598097,0,0,1,1,1,1,1,131.0
4,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2514,7.83002808253384,1,0,4,1,4,1,1,1006.0
1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2440,7.80016307039296,1,1,0,4,0,1,2,1220.0
0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1345,7.204892510204673,0,1,0,1,5,1,2,538.0
4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4618,8.437933510430605,1,1,3,5,8,1,3,1539.0
3,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4286,8.363342466597977,1,2,1,2,6,1,0,1838.0
0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,927,6.833031732786201,0,0,2,3,7,1,1,463.0
1,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2129,7.6638772587034705,0,2,4,1,9,1,1,709.0
3,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,955,6.862757913051401,0,1,0,3,5,1,3,477.0
1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2404,7.785305182539862,1,1,4,3,4,1,1,1031.0
1,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,741,6.60934924316738,0,0,1,6,1,1,0,329.0
2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4671,8.449342524508063,0,0,1,2,1,1,1,2124.0
0,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1871,7.534762657037537,0,2,1,2,1,1,2,802.0
4,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2208,7.700295203420117,1,0,3,3,8,1,1,946.0
1,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1426,7.2633296174768365,1,1,1,5,6,1,1,476.0
4,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3791,8.240648863374913,0,2,1,4,1,1,0,1421.0
2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3537,8.17131687471973,0,0,2,2,7,1,0,1572.0
2,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4775,8.471358655072438,0,2,0,1,5,1,0,2123.0
2,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4573,8.428143374582726,0,1,3,2,3,1,2,2286.0
1,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2149,7.673223121121708,0,1,4,0,9,1,1,716.0
1,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3154,8.056743774975313,1,1,4,4,4,1,0,1262.0
1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3291,8.09925056179696,0,0,1,1,1,1,1,1097.0
1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4751,8.466320861042481,0,2,1,5,1,1,2,2375.0
3,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1732,7.457609289715606,1,1,2,3,2,1,2,742.0
2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2918,7.978996370854115,1,2,3,6,8,1,1,1297.0
1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2606,7.865955413933502,1,2,1,2,6,1,3,868.0
4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2646,7.881182202227102,1,0,1,0,6,1,2,1059.0
0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3946,8.280711075662847,1,1,1,5,6,1,3,1315.0
4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1969,7.585788821732034,0,1,4,2,9,1,2,984.0
0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4444,8.399535147948004,1,1,4,6,4,1,1,2222.0
4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1817,7.505492274737424,0,2,2,4,7,1,2,605.0
3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3903,8.269756947532983,0,0,3,4,3,1,1,1301.0
3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1164,7.060476365999801,1,0,4,2,4,1,2,500.0
4,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,932,6.838405200847344,1,2,2,1,2,1,1,311.0
3,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3245,8.085178748074537,0,2,0,4,5,1,1,1622.0
4,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,339,5.8289456176102075,0,0,4,3,9,1,1,135.0
2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3745,8.228443883004033,0,1,0,0,5,1,0,1605.0
4,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2832,7.949091499830517,1,0,2,4,2,3,2,1416.0
3,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4968,8.51097389160232,1,0,3,5,8,3,3,2484.0
3,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1783,7.486613313139955,0,1,3,5,3,1,2,891.0
0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3721,8.222016437202196,0,1,1,4,1,1,0,1396.0
4,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1031,6.939253946041508,0,2,1,2,1,1,2,442.0
3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4301,8.366835309827675,0,2,1,3,1,1,0,1721.0
2,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1348,7.207118856207756,1,1,3,4,8,2,3,449.0
3,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2548,7.8434564043761155,1,1,3,0,8,2,2,1019.0
1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,864,6.762729506931879,1,0,4,3,4,1,2,371.0
0,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,249,5.521460917862246,0,0,4,4,9,1,2,124.0
0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1356,7.213031659834869,1,0,1,5,6,2,3,678.0
4,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3460,8.149312843635345,1,1,0,2,0,1,3,1730.0
3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1673,7.422971251049421,0,2,3,0,3,1,2,669.0
4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1199,7.090076835776092,0,2,4,2,9,1,2,399.0
2,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2746,7.918264686095274,1,1,1,2,6,1,2,1177.0
1,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,308,5.733341276897746,1,2,3,0,8,1,0,140.0
3,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3328,8.110427237575024,1,1,3,3,8,1,2,1664.0
4,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4958,8.508959386489133,1,2,3,2,8,1,1,1652.0
1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4792,8.474911799159631,1,1,2,4,2,1,1,2054.0
0,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2734,7.913886714856082,1,1,4,4,4,1,0,1094.0
2,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2513,7.829630389150193,0,2,3,0,3,1,2,1005.0
3,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,437,6.082218910376446,0,2,2,3,7,1,0,175.0
0,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3618,8.193953023563742,1,0,3,6,8,1,2,1809.0
