slot_R,slot_R_abs_log1p,slot_R_is_even,slot_R_mod3,slot_R_mod5,slot_R_mod7,slot_R_mod10,slot_r,slot_r_abs_log1p,slot_r_is_even,slot_r_mod3,slot_r_mod5,slot_r_mod7,slot_r_mod10,slot_triangle_name,gcd_all,n_multiple_pairs,y
86,4.465908118654584,1,2,1,2,6,27,3.332204510175204,0,0,2,6,7,2,1,0,13932.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,360.0
70,4.2626798770413155,1,1,0,0,0,15,2.772588722239781,0,0,0,1,5,0,5,0,6300.0
90,4.51085950651685,1,0,0,6,0,27,3.332204510175204,0,0,2,6,7,0,9,0,14580.0
61,4.127134385045092,0,1,1,5,1,22,3.1354942159291497,1,1,2,1,2,3,1,0,8052.0
76,4.343805421853684,1,1,1,6,6,27,3.332204510175204,0,0,2,6,7,3,1,0,12312.0
92,4.532599493153256,1,2,2,1,2,26,3.295836866004329,1,2,1,5,6,3,2,0,14352.0
47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,1,1,0,6486.0
66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,1,2,0,3168.0
92,4.532599493153256,1,2,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,1,0,3864.0
27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,2,1,1,162.0
50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,1,2,1,600.0
22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,0,396.0
86,4.465908118654584,1,2,1,2,6,30,3.4339872044851463,1,0,0,2,0,2,2,0,15480.0
63,4.1588830833596715,0,0,3,0,3,28,3.367295829986474,1,1,3,0,8,3,7,0,10584.0
28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,1,1,0,1848.0
42,3.7612001156935624,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,3,0,2268.0
59,4.0943445622221,0,2,4,3,9,15,2.772588722239781,0,0,0,1,5,2,1,0,5310.0
79,4.382026634673881,0,1,4,2,9,29,3.4011973816621555,0,2,4,1,9,0,1,0,13746.0
58,4.07753744390572,1,1,3,2,8,25,3.258096538021482,0,1,0,4,5,3,1,0,8700.0
65,4.189654742026425,0,2,0,2,5,18,2.9444389791664403,1,0,3,4,8,3,1,0,7020.0
84,4.442651256490317,1,0,4,0,4,7,2.0794415416798357,0,1,2,0,7,3,7,1,3528.0
60,4.110873864173311,1,0,0,4,0,15,2.772588722239781,0,0,0,1,5,2,15,1,5400.0
20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,4,1,480.0
20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,0,1,0,1080.0
75,4.330733340286331,0,0,0,5,5,26,3.295836866004329,1,2,1,5,6,2,1,0,11700.0
71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1,0,1278.0
96,4.574710978503383,1,0,1,5,6,25,3.258096538021482,0,1,0,4,5,2,1,0,14400.0
89,4.499809670330265,0,2,4,5,9,14,2.70805020110221,1,2,4,0,4,1,1,0,7476.0
100,4.61512051684126,1,1,0,2,0,15,2.772588722239781,0,0,0,1,5,0,5,0,9000.0
24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,2,1,1,144.0
68,4.23410650459726,1,2,3,5,8,30,3.4339872044851463,1,0,0,2,0,1,2,0,12240.0
98,4.59511985013459,1,2,3,0,8,26,3.295836866004329,1,2,1,5,6,3,2,0,15288.0
64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,3,2,0,3840.0
29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,0,1,0,1566.0
48,3.8918202981106265,1,0,3,6,8,22,3.1354942159291497,1,1,2,1,2,0,2,0,6336.0
54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,1,18,1,5832.0
91,4.5217885770490405,0,1,1,0,1,30,3.4339872044851463,1,0,0,2,0,2,1,0,16380.0
94,4.553876891600541,1,1,4,3,4,20,3.044522437723423,1,2,0,6,0,2,2,0,11280.0
62,4.143134726391533,1,2,2,6,2,1,0.6931471805599453,0,1,1,1,1,2,1,1,372.0
60,4.110873864173311,1,0,0,4,0,23,3.1780538303479458,0,2,3,2,3,3,1,0,8280.0
19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,3,1,1,114.0
97,4.584967478670572,0,1,2,6,7,13,2.6390573296152584,0,1,3,6,3,1,1,0,7566.0
61,4.127134385045092,0,1,1,5,1,9,2.302585092994046,0,0,4,2,9,0,1,0,3294.0
27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,0,1,0,648.0
88,4.48863636973214,1,1,3,4,8,19,2.995732273553991,0,1,4,5,9,2,1,0,10032.0
70,4.2626798770413155,1,1,0,0,0,22,3.1354942159291497,1,1,2,1,2,3,2,0,9240.0
64,4.174387269895637,1,1,4,1,4,24,3.2188758248682006,1,0,4,3,4,2,8,0,9216.0
72,4.290459441148391,1,0,2,2,2,27,3.332204510175204,0,0,2,6,7,0,9,0,11664.0
43,3.784189633918261,0,1,3,1,3,20,3.044522437723423,1,2,0,6,0,1,1,0,5160.0
20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,3,1,0,840.0
58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,2,1,0,3132.0
84,4.442651256490317,1,0,4,0,4,20,3.044522437723423,1,2,0,6,0,2,4,0,10080.0
43,3.784189633918261,0,1,3,1,3,10,2.3978952727983707,1,1,0,3,0,1,1,0,2580.0
57,4.060443010546419,0,0,2,1,7,11,2.4849066497880004,0,2,1,4,1,3,1,0,3762.0
52,3.970291913552122,1,1,2,3,2,16,2.833213344056216,1,1,1,2,6,0,4,0,4992.0
32,3.4965075614664802,1,2,2,4,2,13,2.6390573296152584,0,1,3,6,3,0,1,0,2496.0
71,4.276666119016055,0,2,1,1,1,9,2.302585092994046,0,0,4,2,9,1,1,0,3834.0
71,4.276666119016055,0,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,1,0,4686.0
48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,6,1,1728.0
82,4.418840607796598,1,1,2,5,2,26,3.295836866004329,1,2,1,5,6,0,2,0,12792.0
34,3.5553480614894135,1,1,4,6,4,10,2.3978952727983707,1,1,0,3,0,2,2,0,2040.0
98,4.59511985013459,1,2,3,0,8,16,2.833213344056216,1,1,1,2,6,3,2,0,9408.0
91,4.5217885770490405,0,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,1,0,2184.0
62,4.143134726391533,1,2,2,6,2,10,2.3978952727983707,1,1,0,3,0,1,2,0,3720.0
41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,0,1,0,3444.0
56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,0,2,1,672.0
100,4.61512051684126,1,1,0,2,0,24,3.2188758248682006,1,0,4,3,4,1,4,0,14400.0
93,4.543294782270004,0,0,3,2,3,30,3.4339872044851463,1,0,0,2,0,0,3,0,16740.0
84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,1,12,1,6048.0
30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,0,3,0,1620.0
29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,2,1,0,2436.0
7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1,0,84.0
78,4.3694478524670215,1,0,3,1,8,22,3.1354942159291497,1,1,2,1,2,1,2,0,10296.0
50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,2,0,1800.0
98,4.59511985013459,1,2,3,0,8,18,2.9444389791664403,1,0,3,4,8,1,2,0,10584.0
70,4.2626798770413155,1,1,0,0,0,28,3.367295829986474,1,1,3,0,8,3,14,0,11760.0
51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,3,1,0,1530.0
62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,2,0,1488.0
55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,0,1,0,2310.0
62,4.143134726391533,1,2,2,6,2,19,2.995732273553991,0,1,4,5,9,0,1,0,7068.0
60,4.110873864173311,1,0,0,4,0,24,3.2188758248682006,1,0,4,3,4,3,12,0,8640.0
62,4.143134726391533,1,2,2,6,2,13,2.6390573296152584,0,1,3,6,3,1,1,0,4836.0
75,4.330733340286331,0,0,0,5,5,17,2.8903717578961645,0,2,2,3,7,3,1,0,7650.0
36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,0,1,1,216.0
79,4.382026634673881,0,1,4,2,9,26,3.295836866004329,1,2,1,5,6,2,1,0,12324.0
62,4.143134726391533,1,2,2,6,2,17,2.8903717578961645,0,2,2,3,7,2,1,0,6324.0
99,4.605170185988092,0,0,4,1,9,25,3.258096538021482,0,1,0,4,5,0,1,0,14850.0
72,4.290459441148391,1,0,2,2,2,15,2.772588722239781,0,0,0,1,5,3,3,0,6480.0
73,4.30406509320417,0,1,3,3,3,9,2.302585092994046,0,0,4,2,9,1,1,0,3942.0
83,4.430816798843313,0,2,3,6,3,13,2.6390573296152584,0,1,3,6,3,3,1,0,6474.0
90,4.51085950651685,1,0,0,6,0,19,2.995732273553991,0,1,4,5,9,2,1,0,10260.0
98,4.59511985013459,1,2,3,0,8,22,3.1354942159291497,1,1,2,1,2,3,2,0,12936.0
38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,0,0,0,1,5,0,1,0,3420.0
74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,2,0,7992.0
77,4.356708826689592,0,2,2,0,7,27,3.332204510175204,0,0,2,6,7,2,1,0,12474.0
85,4.454347296253507,0,1,0,1,5,30,3.4339872044851463,1,0,0,2,0,1,5,0,15300.0
49,3.912023005428146,0,1,4,0,9,15,2.772588722239781,0,0,0,1,5,2,1,0,4410.0
10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,0,180.0
62,4.143134726391533,1,2,2,6,2,28,3.367295829986474,1,1,3,0,8,2,2,0,10416.0
62,4.143134726391533,1,2,2,6,2,8,2.1972245773362196,1,2,3,1,8,0,2,0,2976.0
34,3.5553480614894135,1,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,2,2,0,1632.0
65,4.189654742026425,0,2,0,2,5,23,3.1780538303479458,0,2,3,2,3,0,1,0,8970.0
100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,3,5,1,3000.0
89,4.499809670330265,0,2,4,5,9,16,2.833213344056216,1,1,1,2,6,1,1,0,8544.0
84,4.442651256490317,1,0,4,0,4,11,2.4849066497880004,0,2,1,4,1,3,1,0,5544.0
95,4.564348191467836,0,2,0,4,5,26,3.295836866004329,1,2,1,5,6,3,1,0,14820.0
29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,1,1,174.0
70,4.2626798770413155,1,1,0,0,0,21,3.091042453358316,0,0,1,0,1,1,7,0,8820.0
76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1,0,2280.0
73,4.30406509320417,0,1,3,3,3,9,2.302585092994046,0,0,4,2,9,3,1,0,3942.0
59,4.0943445622221,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,0,1,0,7788.0
86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,3,1,0,1548.0
57,4.060443010546419,0,0,2,1,7,9,2.302585092994046,0,0,4,2,9,3,3,0,3078.0
24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,0,6,1,864.0
55,4.02535169073515,0,1,0,6,5,24,3.2188758248682006,1,0,4,3,4,3,1,0,7920.0
78,4.3694478524670215,1,0,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,2,0,4680.0
63,4.1588830833596715,0,0,3,0,3,17,2.8903717578961645,0,2,2,3,7,1,1,0,6426.0
60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,3,4,0,2880.0
100,4.61512051684126,1,1,0,2,0,20,3.044522437723423,1,2,0,6,0,3,20,1,12000.0
96,4.574710978503383,1,0,1,5,6,15,2.772588722239781,0,0,0,1,5,3,3,0,8640.0
36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,3,1,0,2808.0
76,4.343805421853684,1,1,1,6,6,13,2.6390573296152584,0,1,3,6,3,3,1,0,5928.0
57,4.060443010546419,0,0,2,1,7,21,3.091042453358316,0,0,1,0,1,0,3,0,7182.0
78,4.3694478524670215,1,0,3,1,8,8,2.1972245773362196,1,2,3,1,8,0,2,0,3744.0
91,4.5217885770490405,0,1,1,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,0,12012.0
50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,1,2,0,5400.0
16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,0,8,1,768.0
68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,0,1,0,1224.0
64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,3,1,0,1152.0
81,4.406719247264253,0,0,1,4,1,3,1.3862943611198906,0,0,3,3,3,0,3,1,1458.0
84,4.442651256490317,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,0,2,0,5040.0
10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1,1,60.0
73,4.30406509320417,0,1,3,3,3,18,2.9444389791664403,1,0,3,4,8,0,1,0,7884.0
59,4.0943445622221,0,2,4,3,9,18,2.9444389791664403,1,0,3,4,8,3,1,0,6372.0
62,4.143134726391533,1,2,2,6,2,25,3.258096538021482,0,1,0,4,5,0,1,0,9300.0
10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,5,1,300.0
69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,2,1,0,2898.0
97,4.584967478670572,0,1,2,6,7,17,2.8903717578961645,0,2,2,3,7,2,1,0,9894.0
52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,3,2,0,1872.0
46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,2,1,0,3036.0
71,4.276666119016055,0,2,1,1,1,30,3.4339872044851463,1,0,0,2,0,2,1,0,12780.0
33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,2,11,1,2178.0
92,4.532599493153256,1,2,2,1,2,22,3.1354942159291497,1,1,2,1,2,0,2,0,12144.0
39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,2,1,0,1170.0
89,4.499809670330265,0,2,4,5,9,20,3.044522437723423,1,2,0,6,0,0,1,0,10680.0
72,4.290459441148391,1,0,2,2,2,21,3.091042453358316,0,0,1,0,1,3,3,0,9072.0
58,4.07753744390572,1,1,3,2,8,29,3.4011973816621555,0,2,4,1,9,3,29,1,10092.0
82,4.418840607796598,1,1,2,5,2,21,3.091042453358316,0,0,1,0,1,3,1,0,10332.0
73,4.30406509320417,0,1,3,3,3,25,3.258096538021482,0,1,0,4,5,1,1,0,10950.0
96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,0,1,0,2880.0
85,4.454347296253507,0,1,0,1,5,14,2.70805020110221,1,2,4,0,4,0,1,0,7140.0
76,4.343805421853684,1,1,1,6,6,30,3.4339872044851463,1,0,0,2,0,2,2,0,13680.0
51,3.9512437185814275,0,0,1,2,1,12,2.5649493574615367,1,0,2,5,2,3,3,0,3672.0
71,4.276666119016055,0,2,1,1,1,25,3.258096538021482,0,1,0,4,5,3,1,0,10650.0
83,4.430816798843313,0,2,3,6,3,28,3.367295829986474,1,1,3,0,8,2,1,0,13944.0
91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,3,7,1,3822.0
18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,2,0,864.0
40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,0,1,5,1,5,0,3600.0
85,4.454347296253507,0,1,0,1,5,26,3.295836866004329,1,2,1,5,6,2,1,0,13260.0
74,4.31748811353631,1,2,4,4,4,19,2.995732273553991,0,1,4,5,9,0,1,0,8436.0
64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,0,1,1,1,1,0,1,1,384.0
57,4.060443010546419,0,0,2,1,7,12,2.5649493574615367,1,0,2,5,2,1,3,0,4104.0
46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,3,2,0,2208.0
99,4.605170185988092,0,0,4,1,9,10,2.3978952727983707,1,1,0,3,0,1,1,0,5940.0
88,4.48863636973214,1,1,3,4,8,23,3.1780538303479458,0,2,3,2,3,0,1,0,12144.0
22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,2,1,264.0
78,4.3694478524670215,1,0,3,1,8,17,2.8903717578961645,0,2,2,3,7,2,1,0,7956.0
73,4.30406509320417,0,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,0,1,0,5694.0
83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,3,1,0,3984.0
88,4.48863636973214,1,1,3,4,8,16,2.833213344056216,1,1,1,2,6,0,8,0,8448.0
72,4.290459441148391,1,0,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,18,1,7776.0
77,4.356708826689592,0,2,2,0,7,25,3.258096538021482,0,1,0,4,5,3,1,0,11550.0
57,4.060443010546419,0,0,2,1,7,23,3.1780538303479458,0,2,3,2,3,2,1,0,7866.0
53,3.9889840465642745,0,2,3,4,3,22,3.1354942159291497,1,1,2,1,2,0,1,0,6996.0
89,4.499809670330265,0,2,4,5,9,29,3.4011973816621555,0,2,4,1,9,2,1,0,15486.0
94,4.553876891600541,1,1,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,2,0,6768.0
92,4.532599493153256,1,2,2,1,2,24,3.2188758248682006,1,0,4,3,4,1,4,0,13248.0
67,4.219507705176107,0,1,2,4,7,10,2.3978952727983707,1,1,0,3,0,2,1,0,4020.0
68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,0,1,1,408.0
73,4.30406509320417,0,1,3,3,3,11,2.4849066497880004,0,2,1,4,1,0,1,0,4818.0
99,4.605170185988092,0,0,4,1,9,16,2.833213344056216,1,1,1,2,6,1,1,0,9504.0
69,4.248495242049359,0,0,4,6,9,23,3.1780538303479458,0,2,3,2,3,1,23,1,9522.0
62,4.143134726391533,1,2,2,6,2,8,2.1972245773362196,1,2,3,1,8,3,2,0,2976.0
25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,0,450.0
93,4.543294782270004,0,0,3,2,3,20,3.044522437723423,1,2,0,6,0,0,1,0,11160.0
66,4.204692619390966,1,0,1,3,6,14,2.70805020110221,1,2,4,0,4,0,2,0,5544.0
51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,1,1,1,306.0
62,4.143134726391533,1,2,2,6,2,10,2.3978952727983707,1,1,0,3,0,2,2,0,3720.0
88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1,0,2640.0
53,3.9889840465642745,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,1,1,0,5724.0
97,4.584967478670572,0,1,2,6,7,14,2.70805020110221,1,2,4,0,4,2,1,0,8148.0
76,4.343805421853684,1,1,1,6,6,23,3.1780538303479458,0,2,3,2,3,2,1,0,10488.0
79,4.382026634673881,0,1,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,1,0,13746.0
91,4.5217885770490405,0,1,1,0,1,24,3.2188758248682006,1,0,4,3,4,0,1,0,13104.0
92,4.532599493153256,1,2,2,1,2,8,2.1972245773362196,1,2,3,1,8,0,4,0,4416.0
59,4.0943445622221,0,2,4,3,9,23,3.1780538303479458,0,2,3,2,3,2,1,0,8142.0
96,4.574710978503383,1,0,1,5,6,30,3.4339872044851463,1,0,0,2,0,2,6,0,17280.0
70,4.2626798770413155,1,1,0,0,0,16,2.833213344056216,1,1,1,2,6,3,2,0,6720.0
71,4.276666119016055,0,2,1,1,1,29,3.4011973816621555,0,2,4,1,9,2,1,0,12354.0
86,4.465908118654584,1,2,1,2,6,12,2.5649493574615367,1,0,2,5,2,1,2,0,6192.0
71,4.276666119016055,0,2,1,1,1,15,2.772588722239781,0,0,0,1,5,0,1,0,6390.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,8,1,4224.0
63,4.1588830833596715,0,0,3,0,3,24,3.2188758248682006,1,0,4,3,4,1,3,0,9072.0
67,4.219507705176107,0,1,2,4,7,20,3.044522437723423,1,2,0,6,0,1,1,0,8040.0
75,4.330733340286331,0,0,0,5,5,21,3.091042453358316,0,0,1,0,1,1,3,0,9450.0
51,3.9512437185814275,0,0,1,2,1,22,3.1354942159291497,1,1,2,1,2,3,1,0,6732.0
33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,0,1,1,198.0
76,4.343805421853684,1,1,1,6,6,27,3.332204510175204,0,0,2,6,7,2,1,0,12312.0
54,4.007333185232471,1,0,4,5,4,15,2.772588722239781,0,0,0,1,5,2,3,0,4860.0
69,4.248495242049359,0,0,4,6,9,8,2.1972245773362196,1,2,3,1,8,0,1,0,3312.0
68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,2,4,0,8160.0
90,4.51085950651685,1,0,0,6,0,15,2.772588722239781,0,0,0,1,5,0,15,1,8100.0
59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,2,1,0,1062.0
78,4.3694478524670215,1,0,3,1,8,23,3.1780538303479458,0,2,3,2,3,0,1,0,10764.0
36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,2,3,1,648.0
11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,2,1,0,264.0
62,4.143134726391533,1,2,2,6,2,12,2.5649493574615367,1,0,2,5,2,1,2,0,4464.0
54,4.007333185232471,1,0,4,5,4,13,2.6390573296152584,0,1,3,6,3,3,1,0,4212.0
16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,0,4,1,384.0
45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,1,15,1,4050.0
77,4.356708826689592,0,2,2,0,7,14,2.70805020110221,1,2,4,0,4,1,7,0,6468.0
57,4.060443010546419,0,0,2,1,7,23,3.1780538303479458,0,2,3,2,3,0,1,0,7866.0
89,4.499809670330265,0,2,4,5,9,13,2.6390573296152584,0,1,3,6,3,1,1,0,6942.0
76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,4,1,1824.0
21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,3,0,756.0
47,3.871201010907891,0,2,2,5,7,13,2.6390573296152584,0,1,3,6,3,1,1,0,3666.0
58,4.07753744390572,1,1,3,2,8,15,2.772588722239781,0,0,0,1,5,1,1,0,5220.0
87,4.477336814478207,0,0,2,3,7,26,3.295836866004329,1,2,1,5,6,1,1,0,13572.0
91,4.5217885770490405,0,1,1,0,1,20,3.044522437723423,1,2,0,6,0,1,1,0,10920.0
38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,1,0,2964.0
38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,1,2,0,1824.0
69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,0,3,0,2484.0
68,4.23410650459726,1,2,3,5,8,15,2.772588722239781,0,0,0,1,5,3,1,0,6120.0
99,4.605170185988092,0,0,4,1,9,28,3.367295829986474,1,1,3,0,8,2,1,0,16632.0
56,4.04305126783455,1,2,1,0,6,19,2.995732273553991,0,1,4,5,9,3,1,0,6384.0
5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,1,1,30.0
75,4.330733340286331,0,0,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,3,0,8100.0
75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,0,3,0,4050.0
28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,3,4,0,2016.0
69,4.248495242049359,0,0,4,6,9,1,0.6931471805599453,0,1,1,1,1,3,1,1,414.0
89,4.499809670330265,0,2,4,5,9,15,2.772588722239781,0,0,0,1,5,2,1,0,8010.0
35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,0,1,0,2730.0
49,3.912023005428146,0,1,4,0,9,24,3.2188758248682006,1,0,4,3,4,3,1,0,7056.0
71,4.276666119016055,0,2,1,1,1,21,3.091042453358316,0,0,1,0,1,3,1,0,8946.0
20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,4,1,480.0
75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,1,1350.0
47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,0,1,0,1410.0
96,4.574710978503383,1,0,1,5,6,24,3.2188758248682006,1,0,4,3,4,1,24,1,13824.0
73,4.30406509320417,0,1,3,3,3,11,2.4849066497880004,0,2,1,4,1,3,1,0,4818.0
82,4.418840607796598,1,1,2,5,2,22,3.1354942159291497,1,1,2,1,2,3,2,0,10824.0
33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,0,1,0,792.0
11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,3,1,1,66.0
51,3.9512437185814275,0,0,1,2,1,22,3.1354942159291497,1,1,2,1,2,1,1,0,6732.0
67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,1,1,0,2412.0
62,4.143134726391533,1,2,2,6,2,27,3.332204510175204,0,0,2,6,7,0,1,0,10044.0
30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,1,360.0
38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,0,0,0,1,5,1,1,0,3420.0
89,4.499809670330265,0,2,4,5,9,5,1.791759469228055,0,2,0,5,5,2,1,0,2670.0
51,3.9512437185814275,0,0,1,2,1,14,2.70805020110221,1,2,4,0,4,2,1,0,4284.0
60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,0,30,1,10800.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,3,5,1,1800.0
65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,1,1,1,390.0
79,4.382026634673881,0,1,4,2,9,14,2.70805020110221,1,2,4,0,4,3,1,0,6636.0
51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,0,3,1,918.0
71,4.276666119016055,0,2,1,1,1,13,2.6390573296152584,0,1,3,6,3,2,1,0,5538.0
94,4.553876891600541,1,1,4,3,4,15,2.772588722239781,0,0,0,1,5,1,1,0,8460.0
