slot_town_name,slot_total_residents,slot_total_residents_abs_log1p,slot_total_residents_is_even,slot_total_residents_mod3,slot_total_residents_mod5,slot_total_residents_mod7,slot_total_residents_mod10,slot_item_a_name,slot_item_b_name,slot_item_c_name,slot_universal_item_name,slot_count_item_a,slot_count_item_a_abs_log1p,slot_count_item_a_is_even,slot_count_item_a_mod3,slot_count_item_a_mod5,slot_count_item_a_mod7,slot_count_item_a_mod10,slot_count_item_b,slot_count_item_b_abs_log1p,slot_count_item_b_sign,slot_count_item_b_is_even,slot_count_item_b_mod3,slot_count_item_b_mod5,slot_count_item_b_mod7,slot_count_item_b_mod10,slot_count_item_c,slot_count_item_c_abs_log1p,slot_count_item_c_sign,slot_count_item_c_is_even,slot_count_item_c_mod3,slot_count_item_c_mod5,slot_count_item_c_mod7,slot_count_item_c_mod10,slot_count_universal,slot_count_universal_abs_log1p,slot_count_universal_is_even,slot_count_universal_mod3,slot_count_universal_mod5,slot_count_universal_mod7,slot_count_universal_mod10,slot_exactly_two_count,slot_exactly_two_count_abs_log1p,slot_exactly_two_count_sign,slot_exactly_two_count_is_even,slot_exactly_two_count_mod3,slot_exactly_two_count_mod5,slot_exactly_two_count_mod7,slot_exactly_two_count_mod10,slot_exactly_three_count,slot_exactly_three_count_abs_log1p,slot_exactly_three_count_sign,slot_exactly_three_count_is_even,slot_exactly_three_count_mod3,slot_exactly_three_count_mod5,slot_exactly_three_count_mod7,slot_exactly_three_count_mod10,gcd_all,n_multiple_pairs,y
4,715,6.573680166960646,0,1,0,1,5,15,9,11,3,715,6.573680166960646,0,1,0,1,5,555,6.320768294250582,1,0,0,0,2,5,0,0.0,0,1,0,0,0,0,715,6.573680166960646,0,1,0,1,5,305,5.723585101952381,1,0,2,0,4,5,124,4.8283137373023015,1,1,1,4,5,4,1,3,239.0
8,1830,7.5126175446745105,1,0,0,3,0,0,16,15,5,1830,7.5126175446745105,1,0,0,3,0,754,6.626717749249025,1,1,1,4,5,4,0,0.0,0,1,0,0,0,0,1830,7.5126175446745105,1,0,0,3,0,612,6.418364935936212,1,1,0,2,3,2,752,6.6240652277998935,1,1,2,2,3,2,2,3,156.0
4,1101,7.004881989712859,0,0,1,2,1,11,9,15,1,1101,7.004881989712859,0,0,1,2,1,158,5.0689042022202315,1,1,2,3,4,8,0,0.0,0,1,0,0,0,0,1101,7.004881989712859,0,0,1,2,1,946,6.853299093186078,1,1,1,1,1,6,86,4.465908118654584,1,1,2,1,2,6,1,4,47.0
7,1507,7.318539548567902,0,1,2,2,7,3,12,13,0,1507,7.318539548567902,0,1,2,2,7,221,5.402677381872279,1,0,2,1,4,1,0,0.0,0,1,0,0,0,0,1507,7.318539548567902,0,1,2,2,7,205,5.327876168789581,1,0,1,0,2,5,517,6.249975242259483,1,0,1,2,6,7,1,3,163.0
0,1737,7.460490305825338,0,0,2,1,7,1,7,4,1,1737,7.460490305825338,0,0,2,1,7,985,6.893656354602635,1,0,1,0,5,5,0,0.0,0,1,0,0,0,0,1737,7.460490305825338,0,0,2,1,7,791,6.674561391814426,1,0,2,1,0,1,724,6.586171654854675,1,1,1,4,3,4,1,3,161.0
0,1199,7.090076835776092,0,2,4,2,9,13,3,15,5,1199,7.090076835776092,0,2,4,2,9,639,6.461468176353717,1,0,0,4,2,9,0,0.0,0,1,0,0,0,0,1199,7.090076835776092,0,2,4,2,9,420,6.042632833682381,1,1,0,0,0,0,574,6.354370040797351,1,1,1,4,0,4,1,3,90.0
3,714,6.5722825426940075,1,0,4,0,4,7,3,0,3,714,6.5722825426940075,1,0,4,0,4,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,714,6.5722825426940075,1,0,4,0,4,707,6.56244409369372,1,0,2,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,1,6,0.0
7,626,6.440946540632921,1,2,1,3,6,10,13,9,3,626,6.440946540632921,1,2,1,3,6,626,6.440946540632921,1,1,2,1,3,6,204,5.3230099791384085,1,1,0,4,1,4,626,6.440946540632921,1,2,1,3,6,38,3.6635616461296463,1,1,2,3,3,8,151,5.0238805208462765,1,0,1,1,4,1,1,6,372.0
4,1624,7.393263094763838,1,1,4,0,4,17,17,10,5,1624,7.393263094763838,1,1,4,0,4,703,6.556778356158042,1,0,1,3,3,3,0,0.0,0,1,0,0,0,0,1624,7.393263094763838,1,1,4,0,4,71,4.276666119016055,1,0,2,1,1,1,882,6.78332520060396,1,1,0,2,0,2,1,3,164.0
3,1043,6.950814768442584,0,2,3,0,3,9,16,1,2,1043,6.950814768442584,0,2,3,0,3,442,6.093569770045136,1,1,1,2,1,2,0,0.0,0,1,0,0,0,0,1043,6.950814768442584,0,2,3,0,3,742,6.610696044717759,1,1,1,2,0,2,148,5.003946305945459,1,1,1,3,1,8,1,3,149.0
2,1796,7.493873886783559,1,2,1,4,6,8,13,9,3,1796,7.493873886783559,1,2,1,4,6,487,6.1903154058531475,1,0,1,2,4,7,0,0.0,0,1,0,0,0,0,1796,7.493873886783559,1,2,1,4,6,1386,7.234898420314831,1,1,0,1,0,6,192,5.262690188904886,1,1,0,2,3,2,1,3,171.0
5,1349,7.2078598714324755,0,2,4,5,9,14,11,16,3,612,6.418364935936212,1,0,2,3,2,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1349,7.2078598714324755,0,2,4,5,9,208,5.342334251964811,1,1,1,3,5,8,28,3.367295829986474,1,1,1,3,0,8,1,1,116.0
1,453,6.118097198041348,0,0,3,5,3,16,5,15,0,375,5.929589143389895,0,0,0,4,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,453,6.118097198041348,0,0,3,5,3,129,4.867534450455582,1,0,0,4,3,9,90,4.51085950651685,1,1,0,0,6,0,3,1,22.0
3,1906,7.553286605600419,1,1,1,2,6,0,10,6,5,1906,7.553286605600419,1,1,1,2,6,1235,7.119635638017636,1,0,2,0,3,5,0,0.0,0,1,0,0,0,0,1906,7.553286605600419,1,1,1,2,6,268,5.594711379601839,1,1,1,3,2,8,367,5.908082938168931,1,0,1,2,3,7,1,3,713.0
1,530,6.274762021241939,1,2,0,5,0,10,10,4,5,530,6.274762021241939,1,2,0,5,0,369,5.91350300563827,1,0,0,4,5,9,0,0.0,0,1,0,0,0,0,530,6.274762021241939,1,2,0,5,0,233,5.455321115357702,1,0,2,3,2,3,96,4.574710978503383,1,1,0,1,5,6,1,3,158.0
3,1385,7.234177179749849,0,2,0,6,5,11,0,2,0,1385,7.234177179749849,0,2,0,6,5,174,5.1647859739235145,1,1,0,4,6,4,0,0.0,0,1,0,0,0,0,1385,7.234177179749849,0,2,0,6,5,1242,7.1252830915107115,1,1,0,2,3,2,31,3.4657359027997265,1,0,1,1,3,1,1,3,85.0
0,386,5.958424693029782,1,2,1,1,6,15,6,9,2,386,5.958424693029782,1,2,1,1,6,158,5.0689042022202315,1,1,2,3,4,8,0,0.0,0,1,0,0,0,0,386,5.958424693029782,1,2,1,1,6,120,4.795790545596741,1,1,0,0,1,0,122,4.812184355372417,1,1,2,2,3,2,2,3,60.0
0,1458,7.285506548522785,1,0,3,2,8,0,6,10,1,1458,7.285506548522785,1,0,3,2,8,1458,7.285506548522785,1,1,0,3,2,8,254,5.541263545158426,1,1,2,4,2,4,1458,7.285506548522785,1,0,3,2,8,352,5.8664680569332965,1,1,1,2,2,2,371,5.918893854273146,1,0,2,1,0,1,1,6,692.0
0,727,6.590301048196686,0,1,2,6,7,3,16,3,3,727,6.590301048196686,0,1,2,6,7,657,6.489204931325317,1,0,0,2,6,7,0,0.0,0,1,0,0,0,0,727,6.590301048196686,0,1,2,6,7,157,5.062595033026967,1,0,1,2,3,7,441,6.091309882077698,1,0,0,1,0,1,1,3,115.0
3,1826,7.510430556378006,1,2,1,6,6,4,4,7,4,1826,7.510430556378006,1,2,1,6,6,948,6.855408798609928,1,1,0,3,3,8,0,0.0,0,1,0,0,0,0,1826,7.510430556378006,1,2,1,6,6,550,6.311734809152915,1,1,1,0,4,0,1019,6.927557906278317,1,0,2,4,4,9,1,3,62.0
2,1669,7.4205789054108005,0,1,4,3,9,2,12,10,1,1669,7.4205789054108005,0,1,4,3,9,1564,7.355641102974253,1,1,1,4,3,4,0,0.0,0,1,0,0,0,0,1669,7.4205789054108005,0,1,4,3,9,117,4.770684624465665,1,0,0,2,5,7,1435,7.269616749608169,1,0,1,0,0,5,1,3,82.0
0,1887,7.543273346705446,0,0,2,4,7,9,10,11,4,1887,7.543273346705446,0,0,2,4,7,653,6.483107351457199,1,0,2,3,2,3,0,0.0,0,1,0,0,0,0,1887,7.543273346705446,0,0,2,4,7,1325,7.189922170745808,1,0,2,0,2,5,438,6.0844994130751715,1,1,0,3,4,8,1,3,113.0
0,600,6.398594934535208,1,0,0,5,0,6,12,5,3,568,6.343880434126331,1,1,3,1,8,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,600,6.398594934535208,1,0,0,5,0,85,4.454347296253507,1,0,1,0,1,5,213,5.365976015021851,1,0,0,3,3,3,1,1,19.0
6,1165,7.061334366910438,0,1,0,3,5,16,9,1,1,1165,7.061334366910438,0,1,0,3,5,1165,7.061334366910438,1,0,1,0,3,5,133,4.897839799950911,1,0,1,3,0,3,1165,7.061334366910438,0,1,0,3,5,188,5.241747015059643,1,1,2,3,6,8,410,6.018593214496234,1,1,2,0,4,0,1,6,485.0
4,1582,7.367077059881012,1,1,2,0,2,11,5,4,5,1582,7.367077059881012,1,1,2,0,2,1582,7.367077059881012,1,1,1,2,0,2,26,3.295836866004329,1,1,2,1,5,6,1582,7.367077059881012,1,1,2,0,2,191,5.2574953720277815,1,0,2,1,2,1,1114,7.016609683894219,1,1,1,4,1,4,1,6,257.0
3,401,5.996452088619021,0,2,1,2,1,12,13,8,2,396,5.983936280687191,1,0,1,4,6,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,401,5.996452088619021,0,2,1,2,1,247,5.5134287461649825,1,0,1,2,2,7,10,2.3978952727983707,1,1,1,0,3,0,1,1,43.0
2,1789,7.489970898834801,0,1,4,4,9,17,9,16,1,1789,7.489970898834801,0,1,4,4,9,452,6.115892125483034,1,1,2,2,4,2,0,0.0,0,1,0,0,0,0,1789,7.489970898834801,0,1,4,4,9,1331,7.194436851100335,1,0,2,1,1,1,389,5.966146739123692,1,0,2,4,4,9,1,3,44.0
3,1163,7.059617628291383,0,2,3,1,3,16,10,16,3,1163,7.059617628291383,0,2,3,1,3,220,5.3981627015177525,1,1,1,0,3,0,0,0.0,0,1,0,0,0,0,1163,7.059617628291383,0,2,3,1,3,48,3.8918202981106265,1,1,0,3,6,8,642,6.466144724237619,1,1,0,2,5,2,1,3,17.0
8,1467,7.291656209174461,0,0,2,4,7,4,0,17,0,1467,7.291656209174461,0,0,2,4,7,1323,7.188412736496954,1,0,0,3,0,3,0,0.0,0,1,0,0,0,0,1467,7.291656209174461,0,0,2,4,7,103,4.6443908991413725,1,0,1,3,5,3,880,6.78105762593618,1,1,1,0,5,0,1,3,309.0
2,806,6.693323668269949,1,2,1,1,6,7,2,11,2,806,6.693323668269949,1,2,1,1,6,280,5.638354669333745,1,1,1,0,0,0,0,0.0,0,1,0,0,0,0,806,6.693323668269949,1,2,1,1,6,474,6.163314804034641,1,1,0,4,5,4,270,5.602118820879701,1,1,0,0,4,0,2,3,24.0
2,1474,7.29641326877392,1,1,4,4,4,7,9,3,4,1474,7.29641326877392,1,1,4,4,4,1235,7.119635638017636,1,0,2,0,3,5,0,0.0,0,1,0,0,0,0,1474,7.29641326877392,1,1,4,4,4,260,5.564520407322694,1,1,2,0,1,0,1172,7.067319848653476,1,1,2,2,3,2,1,3,35.0
0,1275,7.151485463904735,0,0,0,1,5,5,15,6,4,1275,7.151485463904735,0,0,0,1,5,418,6.037870919922137,1,1,1,3,5,8,0,0.0,0,1,0,0,0,0,1275,7.151485463904735,0,0,0,1,5,862,6.760414691083428,1,1,1,2,1,2,318,5.765191102784844,1,1,0,3,3,8,1,3,65.0
2,636,6.456769655572163,1,0,1,6,6,3,7,16,2,471,6.156978985585555,0,0,1,2,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,636,6.456769655572163,1,0,1,6,6,380,5.942799375126701,1,1,2,0,2,0,2,1.0986122886681098,1,1,2,2,2,2,1,4,29.0
1,1300,7.170888478512505,1,1,0,5,0,12,12,15,4,1300,7.170888478512505,1,1,0,5,0,154,5.043425116919247,1,1,1,4,0,4,0,0.0,0,1,0,0,0,0,1300,7.170888478512505,1,1,0,5,0,1170,7.065613363597717,1,1,0,0,1,0,103,4.6443908991413725,1,0,1,3,5,3,1,3,26.0
7,1008,6.9167150203536085,1,0,3,0,8,17,14,6,1,1008,6.9167150203536085,1,0,3,0,8,152,5.030437921392435,1,1,2,2,5,2,0,0.0,0,1,0,0,0,0,1008,6.9167150203536085,1,0,3,0,8,739,6.606650186198215,1,0,1,4,4,9,200,5.303304908059076,1,1,2,0,4,0,1,3,7.0
5,1308,7.1770187659099,1,0,3,6,8,7,11,14,2,1308,7.1770187659099,1,0,3,6,8,250,5.5254529391317835,1,1,1,0,5,0,0,0.0,0,1,0,0,0,0,1308,7.1770187659099,1,0,3,6,8,693,6.542471960506805,1,0,0,3,0,3,365,5.902633333401366,1,0,2,0,1,5,1,3,45.0
7,663,6.498282149476434,0,0,3,5,3,6,1,13,2,663,6.498282149476434,0,0,3,5,3,188,5.241747015059643,1,1,2,3,6,8,0,0.0,0,1,0,0,0,0,663,6.498282149476434,0,0,3,5,3,399,5.991464547107982,1,0,0,4,0,9,217,5.384495062789089,1,0,1,2,0,7,1,3,6.0
5,1085,6.990256500493881,0,2,0,0,5,13,1,11,3,1085,6.990256500493881,0,2,0,0,5,255,5.545177444479562,1,0,0,0,3,5,0,0.0,0,1,0,0,0,0,1085,6.990256500493881,0,2,0,0,5,674,6.51471269087253,1,1,2,4,2,4,330,5.802118375377063,1,1,0,0,1,0,1,3,2.0
5,522,6.259581464064923,1,0,2,4,2,14,12,10,2,522,6.259581464064923,1,0,2,4,2,337,5.823045895483019,1,0,1,2,1,7,0,0.0,0,1,0,0,0,0,522,6.259581464064923,1,0,2,4,2,58,4.07753744390572,1,1,1,3,2,8,390,5.968707559985366,1,1,0,0,5,0,1,6,7.0
3,1438,7.271703706887368,1,1,3,3,8,6,16,4,4,1438,7.271703706887368,1,1,3,3,8,252,5.53338948872752,1,1,0,2,0,2,0,0.0,0,1,0,0,0,0,1438,7.271703706887368,1,1,3,3,8,1203,7.093404625868766,1,0,0,3,6,3,92,4.532599493153256,1,1,2,2,1,2,1,3,101.0
2,1052,6.959398512133975,1,2,2,2,2,7,14,7,5,1052,6.959398512133975,1,2,2,2,2,702,6.555356891810665,1,1,0,2,2,2,0,0.0,0,1,0,0,0,0,1052,6.959398512133975,1,2,2,2,2,341,5.834810737062605,1,0,2,1,5,1,441,6.091309882077698,1,0,0,1,0,1,1,3,177.0
4,1315,7.182352111885263,0,1,0,6,5,15,9,17,0,1315,7.182352111885263,0,1,0,6,5,402,5.998936561946683,1,1,0,2,3,2,0,0.0,0,1,0,0,0,0,1315,7.182352111885263,0,1,0,6,5,717,6.576469569048224,1,0,0,2,3,7,332,5.808142489980444,1,1,2,2,3,2,1,3,112.0
6,736,6.602587892189336,1,1,1,1,6,7,3,10,0,593,6.386879319362645,0,2,3,5,3,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,736,6.602587892189336,1,1,1,1,6,255,5.545177444479562,1,0,0,0,3,5,76,4.343805421853684,1,1,1,1,6,6,1,1,62.0
7,1160,7.057036981697891,1,2,0,5,0,10,15,4,4,1160,7.057036981697891,1,2,0,5,0,649,6.476972362889683,1,0,1,4,5,9,0,0.0,0,1,0,0,0,0,1160,7.057036981697891,1,2,0,5,0,531,6.2766434893416445,1,0,0,1,6,1,594,6.38856140554563,1,1,0,4,6,4,1,3,30.0
6,1940,7.57095858316901,1,2,0,1,0,11,6,8,2,1940,7.57095858316901,1,2,0,1,0,367,5.908082938168931,1,0,1,2,3,7,0,0.0,0,1,0,0,0,0,1940,7.57095858316901,1,2,0,1,0,1048,6.955592608396297,1,1,1,3,5,8,274,5.616771097666572,1,1,1,4,1,4,1,3,237.0
3,996,6.904750769961838,1,0,1,2,6,13,11,6,1,996,6.904750769961838,1,0,1,2,6,187,5.236441962829949,1,0,1,2,5,7,0,0.0,0,1,0,0,0,0,996,6.904750769961838,1,0,1,2,6,713,6.570882962339584,1,0,2,3,6,3,106,4.672828834461906,1,1,1,1,1,6,1,3,86.0
7,354,5.872117789475416,1,0,4,4,4,11,2,3,0,353,5.869296913133774,0,2,3,3,3,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,354,5.872117789475416,1,0,4,4,4,257,5.552959584921617,1,0,2,2,5,7,48,3.8918202981106265,1,1,0,3,6,8,1,1,0.0
0,1487,7.305188215393037,0,2,2,3,7,17,2,9,4,1487,7.305188215393037,0,2,2,3,7,739,6.606650186198215,1,0,1,4,4,9,0,0.0,0,1,0,0,0,0,1487,7.305188215393037,0,2,2,3,7,564,6.336825731146441,1,1,0,4,4,4,822,6.71295620067707,1,1,0,2,3,2,1,3,6.0
6,1601,7.379008127628304,0,2,1,5,1,6,17,8,5,1601,7.379008127628304,0,2,1,5,1,831,6.723832440821209,1,0,0,1,5,1,0,0.0,0,1,0,0,0,0,1601,7.379008127628304,0,2,1,5,1,632,6.450470422144176,1,1,2,2,2,2,882,6.78332520060396,1,1,0,2,0,2,1,3,12.0
7,380,5.942799375126701,1,2,0,2,0,3,4,14,0,380,5.942799375126701,1,2,0,2,0,319,5.768320995793772,1,0,1,4,4,9,0,0.0,0,1,0,0,0,0,380,5.942799375126701,1,2,0,2,0,39,3.6888794541139363,1,0,0,4,4,9,327,5.793013608384144,1,0,0,2,5,7,1,3,2.0
7,1785,7.487733761436444,0,0,0,0,5,13,8,10,5,1785,7.487733761436444,0,0,0,0,5,1785,7.487733761436444,1,0,0,0,0,5,501,6.218600119691729,1,0,0,1,4,1,1785,7.487733761436444,0,0,0,0,5,73,4.30406509320417,1,0,1,3,3,3,973,6.881411303642535,1,0,1,3,0,3,1,6,684.0
1,608,6.411818267709897,1,2,3,6,8,3,11,1,5,608,6.411818267709897,1,2,3,6,8,608,6.411818267709897,1,1,2,3,6,8,37,3.6375861597263857,1,0,1,2,2,7,608,6.411818267709897,1,2,3,6,8,108,4.6913478822291435,1,1,0,3,3,8,25,3.258096538021482,1,0,1,0,4,5,1,6,365.0
2,1780,7.484930283289661,1,1,0,2,0,6,17,5,0,1780,7.484930283289661,1,1,0,2,0,692,6.541029999189903,1,1,2,2,6,2,0,0.0,0,1,0,0,0,0,1780,7.484930283289661,1,1,0,2,0,1000,6.90875477931522,1,1,1,0,6,0,16,2.833213344056216,1,1,1,1,2,6,4,3,480.0
7,1607,7.382746449738912,0,2,2,4,7,2,17,11,1,1515,7.323830566202317,0,0,0,3,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1607,7.382746449738912,0,2,2,4,7,940,6.846943139585379,1,1,1,0,2,0,61,4.127134385045092,1,0,1,1,5,1,1,1,151.0
4,756,6.6293632534374485,1,0,1,0,6,11,15,7,4,756,6.6293632534374485,1,0,1,0,6,165,5.111987788356544,1,0,0,0,4,5,0,0.0,0,1,0,0,0,0,756,6.6293632534374485,1,0,1,0,6,572,6.35088571671474,1,1,2,2,5,2,65,4.189654742026425,1,0,2,0,2,5,1,3,73.0
8,984,6.892641641172089,1,0,4,4,4,3,7,9,4,984,6.892641641172089,1,0,4,4,4,40,3.713572066704308,1,1,1,0,5,0,0,0.0,0,1,0,0,0,0,984,6.892641641172089,1,0,4,4,4,643,6.467698726104354,1,0,1,3,6,3,168,5.1298987149230735,1,1,0,3,0,8,1,3,15.0
4,1029,6.937314081223682,0,0,4,0,9,11,10,11,0,1029,6.937314081223682,0,0,4,0,9,400,5.993961427306569,1,1,1,0,1,0,0,0.0,0,1,0,0,0,0,1029,6.937314081223682,0,0,4,0,9,790,6.673297967767654,1,1,1,0,6,0,78,4.3694478524670215,1,1,0,3,1,8,1,3,161.0
0,1757,7.471932078245122,0,2,2,0,7,5,2,11,4,1757,7.471932078245122,0,2,2,0,7,394,5.978885764901122,1,1,1,4,2,4,0,0.0,0,1,0,0,0,0,1757,7.471932078245122,0,2,2,0,7,1130,7.030857476116121,1,1,2,0,3,0,425,6.054439346269371,1,0,2,0,5,5,1,3,57.0
6,1843,7.519692404116539,0,1,3,2,3,13,6,5,3,1843,7.519692404116539,0,1,3,2,3,943,6.8501261661455,1,0,1,3,5,3,0,0.0,0,1,0,0,0,0,1843,7.519692404116539,0,1,3,2,3,770,6.647688373563329,1,1,2,0,0,0,792,6.675823221634848,1,1,0,2,1,2,1,3,144.0
7,341,5.834810737062605,0,2,1,5,1,15,4,13,4,341,5.834810737062605,0,2,1,5,1,171,5.147494476813453,1,0,0,1,3,1,0,0.0,0,1,0,0,0,0,341,5.834810737062605,0,2,1,5,1,169,5.135798437050262,1,0,1,4,1,9,122,4.812184355372417,1,1,2,2,3,2,1,3,33.0
2,1100,7.00397413672268,1,2,0,1,0,14,10,9,0,1100,7.00397413672268,1,2,0,1,0,9,2.302585092994046,1,0,0,4,2,9,0,0.0,0,1,0,0,0,0,1100,7.00397413672268,1,2,0,1,0,1094,6.9985096422506015,1,1,2,4,2,4,3,1.3862943611198906,1,0,0,3,3,3,1,4,3.0
4,1430,7.266128779556451,1,2,0,2,0,17,13,6,2,1430,7.266128779556451,1,2,0,2,0,717,6.576469569048224,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,1430,7.266128779556451,1,2,0,2,0,111,4.718498871295094,1,0,0,1,6,1,532,6.278521424165844,1,1,1,2,0,2,1,3,324.0
8,1925,7.563200592358071,0,2,0,0,5,2,5,3,5,1925,7.563200592358071,0,2,0,0,5,1925,7.563200592358071,1,0,2,0,0,5,165,5.111987788356544,1,0,0,0,4,5,1925,7.563200592358071,0,2,0,0,5,362,5.8944028342648505,1,1,2,2,5,2,181,5.204006687076795,1,0,1,1,6,1,1,7,1097.0
3,1191,7.083387847625295,0,0,1,1,1,13,5,0,5,1191,7.083387847625295,0,0,1,1,1,1191,7.083387847625295,1,0,0,1,1,1,69,4.248495242049359,1,0,0,4,6,9,1191,7.083387847625295,0,0,1,1,1,125,4.836281906951478,1,0,2,0,6,5,647,6.473890696352274,1,0,2,2,3,7,1,6,344.0
7,1474,7.29641326877392,1,1,4,4,4,11,9,5,4,1474,7.29641326877392,1,1,4,4,4,592,6.385194398997726,1,1,1,2,4,2,0,0.0,0,1,0,0,0,0,1474,7.29641326877392,1,1,4,4,4,662,6.4967749901858625,1,1,2,2,4,2,681,6.525029657843462,1,0,0,1,2,1,1,3,14.0
1,767,6.643789733147672,0,2,2,4,7,10,6,10,5,767,6.643789733147672,0,2,2,4,7,767,6.643789733147672,1,0,2,2,4,7,269,5.598421958998375,1,0,2,4,3,9,767,6.643789733147672,0,2,2,4,7,29,3.4011973816621555,1,0,2,4,1,9,323,5.780743515792329,1,0,2,3,1,3,1,6,376.0
2,1224,7.110696122978827,1,0,4,6,4,16,16,3,0,1224,7.110696122978827,1,0,4,6,4,1186,7.079184394609668,1,1,1,1,3,6,0,0.0,0,1,0,0,0,0,1224,7.110696122978827,1,0,4,6,4,122,4.812184355372417,1,1,2,2,3,2,943,6.8501261661455,1,0,1,3,5,3,1,3,134.0
5,1565,7.356279876550748,0,2,0,4,5,5,4,8,0,1565,7.356279876550748,0,2,0,4,5,1519,7.326465613840322,1,0,1,4,0,9,0,0.0,0,1,0,0,0,0,1565,7.356279876550748,0,2,0,4,5,589,6.380122536899765,1,0,1,4,1,9,331,5.805134968916488,1,0,1,1,2,1,1,3,611.0
7,424,6.052089168924417,1,1,4,4,4,16,13,8,1,424,6.052089168924417,1,1,4,4,4,199,5.298317366548036,1,0,1,4,3,9,0,0.0,0,1,0,0,0,0,424,6.052089168924417,1,1,4,4,4,218,5.389071729816501,1,1,2,3,1,8,201,5.308267697401205,1,0,0,1,5,1,1,3,1.0
2,978,6.88653164253051,1,0,3,5,8,9,8,4,3,978,6.88653164253051,1,0,3,5,8,869,6.76849321164863,1,0,2,4,1,9,0,0.0,0,1,0,0,0,0,978,6.88653164253051,1,0,3,5,8,196,5.2832037287379885,1,1,1,1,0,6,533,6.280395838960195,1,0,2,3,1,3,1,3,195.0
3,1246,7.1284959456800365,1,1,1,0,6,11,14,0,4,1246,7.1284959456800365,1,1,1,0,6,122,4.812184355372417,1,1,2,2,3,2,0,0.0,0,1,0,0,0,0,1246,7.1284959456800365,1,1,1,0,6,1133,7.033506484287697,1,0,2,3,6,3,89,4.499809670330265,1,0,2,4,5,9,1,6,19.0
2,1749,7.4673710669175595,0,0,4,6,9,7,9,14,1,1741,7.462789157412448,0,1,1,5,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1749,7.4673710669175595,0,0,4,6,9,1636,7.400620577371135,1,1,1,1,5,6,48,3.8918202981106265,1,1,0,3,6,8,1,1,3.0
7,1236,7.1204443723924875,1,0,1,4,6,15,15,5,4,1204,7.094234845924755,1,1,4,0,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1236,7.1204443723924875,1,0,1,4,6,966,6.874198495453294,1,1,0,1,0,6,26,3.295836866004329,1,1,2,1,5,6,2,1,62.0
0,1515,7.323830566202317,0,0,0,3,5,13,4,7,4,1515,7.323830566202317,0,0,0,3,5,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1515,7.323830566202317,0,0,0,3,5,1502,7.315218389752975,1,1,2,2,4,2,7,2.0794415416798357,1,0,1,2,0,7,1,3,1.0
5,1587,7.370230641807081,0,0,2,5,7,9,11,6,3,1587,7.370230641807081,0,0,2,5,7,578,6.361302477572996,1,1,2,3,4,8,0,0.0,0,1,0,0,0,0,1587,7.370230641807081,0,0,2,5,7,538,6.289715570908998,1,1,1,3,6,8,62,4.143134726391533,1,1,2,2,6,2,1,3,501.0
0,848,6.744059186311348,1,2,3,1,8,16,11,13,1,847,6.742880635791903,0,1,2,0,7,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,848,6.744059186311348,1,2,3,1,8,841,6.7357800142423265,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,1,2.0
7,1766,7.4770384723196965,1,2,1,2,6,16,3,15,1,1766,7.4770384723196965,1,2,1,2,6,77,4.356708826689592,1,0,2,2,0,7,0,0.0,0,1,0,0,0,0,1766,7.4770384723196965,1,2,1,2,6,1671,7.421775793644647,1,0,0,1,5,1,77,4.356708826689592,1,0,2,2,0,7,1,4,6.0
0,498,6.212606095751519,1,0,3,1,8,17,8,3,2,498,6.212606095751519,1,0,3,1,8,127,4.852030263919617,1,0,1,2,1,7,0,0.0,0,1,0,0,0,0,498,6.212606095751519,1,0,3,1,8,339,5.8289456176102075,1,0,0,4,3,9,113,4.736198448394496,1,0,2,3,1,3,1,4,20.0
7,670,6.508769136971682,1,1,0,5,0,11,9,17,5,670,6.508769136971682,1,1,0,5,0,37,3.6375861597263857,1,0,1,2,2,7,0,0.0,0,1,0,0,0,0,670,6.508769136971682,1,1,0,5,0,478,6.171700597410915,1,1,1,3,2,8,8,2.1972245773362196,1,1,2,3,1,8,1,3,71.0
8,731,6.595780513961311,0,2,1,3,1,12,13,10,5,731,6.595780513961311,0,2,1,3,1,731,6.595780513961311,1,0,2,1,3,1,61,4.127134385045092,1,0,1,1,5,1,731,6.595780513961311,0,2,1,3,1,153,5.0369526024136295,1,0,0,3,6,3,256,5.54907608489522,1,1,1,1,4,6,1,6,286.0
